id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2786342449,520,1,2,45,35,b3r6d8ydtmtjckam6pku9y400,1,51.6,18.2,2025-03-09T18:09:22.511Z,2025-03-09T18:16:49Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570753331,212,13.6,5570753329,141,10.9,5570753327,140,39.5,5570753333,213,3.51,5570753325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342455,521,1,2,45,39,b3r6d8ydtmtjckam6pku9y400,1,39.6,19.7,2025-03-09T18:09:25.701Z,2025-03-09T18:38:00Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570857061,213,1.79,5570857055,140,37.3,5570857059,212,11.2,5570857057,141,35.8,5570857053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342461,522,1,2,45,41,b3r6d8ydtmtjckam6pku9y400,1,40.0,46.4,2025-03-09T18:09:27.861Z,2025-03-09T18:38:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570857633,140,40.7,5570857637,212,11.5,5570857635,141,29.5,5570857631,56,Back,5570857639,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342465,523,1,2,45,44,b3r6d8ydtmtjckam6pku9y400,1,37.6,33.8,2025-03-09T18:09:31.022Z,2025-03-09T18:38:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570859085,56,Back,5570859093,212,14.9,5570859099,213,1.69,5570859089,141,55.6,5570859087,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342511,524,1,2,45,48,b3r6d8ydtmtjckam6pku9y400,1,40.8,70.0,2025-03-09T18:09:35.221Z,2025-03-09T18:38:08Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570710259,213,1.45,5570710255,141,91.2,5570710251,56,Back,5570710257,212,14.5,5570710253,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342559,525,1,2,45,50,b3r6d8ydtmtjckam6pku9y400,1,48.3,68.3,2025-03-09T18:09:37.637Z,2025-03-09T23:33:56Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570710525,140,40.3,5570710531,213,4.36,5570710527,141,35.0,5570710529,212,24.2,5570710523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342577,526,43,2,45,53,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:09:40.085Z,2025-03-09T23:33:59Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570710639,212,12.5,5570710635,140,36.9,5570710631,56,Back,5570710637,141,37.4,5570710641,213,4.22,5571861571,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342603,527,1,2,45,54,b3r6d8ydtmtjckam6pku9y400,1,36.9,37.4,2025-03-09T18:09:41.221Z,2025-03-09T18:09:42Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570710805,213,0.61,5570710801,141,44.9,5570710799,140,43.8,5570710803,212,8.9,5570710797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342659,528,1,2,45,55,b3r6d8ydtmtjckam6pku9y400,1,43.9,46.7,2025-03-09T18:09:42.213Z,2025-03-09T18:09:44Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570711097,213,2.53,5570711093,141,57.0,5570711089,56,Back,5570711095,212,12.2,5570711091,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342717,529,1,2,45,58,b3r6d8ydtmtjckam6pku9y400,1,34.8,57.8,2025-03-09T18:09:44.725Z,2025-03-09T18:09:46Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570711445,213,0.44,5570711441,141,73.6,5570711437,56,Center,5570711439,140,56.8,5570711443,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342755,530,1,2,45,59,b3r6d8ydtmtjckam6pku9y400,0,63.5,84.6,2025-03-09T18:09:46.598Z,2025-03-09T18:09:56Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570711663,212,41.7,5570712645,1,,5570711659,140,100.0,5570711657,56,Center,5570711665,213,6.02,5570711661,141,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343263,417,5,2,46,4,aljua8crr0vkwit0j3m59jw9j,1,-1.2,30.6,2025-03-09T18:09:51.184Z,2025-03-09T18:13:23Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570714347,56,Back,5570714349,346,,5570714379,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786342855,531,5,2,46,4,b3r6d8ydtmtjckam6pku9y400,0,101.2,69.4,2025-03-09T18:09:51.184Z,2025-03-09T18:13:23Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570712183,56,Center,5570714407,233,417,5570712185,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343353,418,1,2,46,24,aljua8crr0vkwit0j3m59jw9j,0,4.7,50.1,2025-03-09T18:10:11.536Z,2025-03-09T18:10:16Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570714831,56,Center,5570714843,1,,5570714835,140,52.9,5570714839,212,53.9,5570714829,124,,5570714845,74,,5570714837,141,77.3,5570714841,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343373,532,1,2,46,29,b3r6d8ydtmtjckam6pku9y400,0,42.6,23.6,2025-03-09T18:10:16.468Z,2025-03-09T18:10:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570714941,140,61.5,5570714937,3,,5570714945,212,20.1,5570714939,56,Center,5570714947,213,0.16,5570714943,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343413,419,1,2,46,31,aljua8crr0vkwit0j3m59jw9j,0,41.0,74.5,2025-03-09T18:10:18.046Z,2025-03-09T18:10:19Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570715175,212,27.1,5570715171,140,66.8,5570715169,56,Center,5570715177,213,0.05,5570715173,141,76.4,5570715167,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343463,533,1,2,46,32,b3r6d8ydtmtjckam6pku9y400,1,27.2,14.4,2025-03-09T18:10:19.574Z,2025-03-09T18:10:21Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570715471,213,5.70,5570715455,56,Back,5570715467,212,6.4,5570715463,141,9.2,5570715459,140,32.3,5570715453,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343503,535,1,2,46,34,b3r6d8ydtmtjckam6pku9y400,1,32.4,9.2,2025-03-09T18:10:21.605Z,2025-03-09T18:10:23Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5570715649,213,0.08,5570715641,56,Right,5570715645,141,12.3,5570715643,140,58.3,5570715647,212,27.3,5570715639,157,,5570715651,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343515,536,61,2,46,36,b3r6d8ydtmtjckam6pku9y400,0,58.3,12.3,2025-03-09T18:10:23.205Z,2025-03-09T18:10:23Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5570715687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343551,420,1,2,46,38,aljua8crr0vkwit0j3m59jw9j,0,31.5,96.8,2025-03-09T18:10:25.087Z,2025-03-09T18:10:27Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5570715991,140,59.1,5570715987,157,,5570715995,212,29.3,5570715999,1,,5570715989,56,Left,5570715993,141,90.9,5570715997,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343635,537,1,2,46,40,b3r6d8ydtmtjckam6pku9y400,1,34.3,13.1,2025-03-09T18:10:27.158Z,2025-03-09T18:10:32Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570716469,213,0.36,5570716459,140,52.2,5570716465,212,20.1,5570716455,56,Center,5570716463,141,23.4,5570716453,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343641,538,61,2,46,45,b3r6d8ydtmtjckam6pku9y400,0,64.8,29.8,2025-03-09T18:10:32.501Z,2025-03-09T18:10:32Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570716513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343705,421,12,2,46,47,aljua8crr0vkwit0j3m59jw9j,1,29.6,69.7,2025-03-09T18:10:33.887Z,2025-03-09T18:10:49Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570716935,141,67.3,5570716931,56,Back,5570716939,213,5.48,5570716937,212,2.3,5570716933,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343805,540,61,2,46,49,b3r6d8ydtmtjckam6pku9y400,1,61.5,40.9,2025-03-09T18:10:35.776Z,2025-03-09T18:10:45Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570717423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343709,422,5,2,46,49,aljua8crr0vkwit0j3m59jw9j,1,61.4,-1.8,2025-03-09T18:10:35.804Z,2025-03-09T18:10:44Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570716945,56,Right,5570717443,233,539,5570716947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786343801,539,5,2,46,49,b3r6d8ydtmtjckam6pku9y400,0,38.6,101.8,2025-03-09T18:10:35.804Z,2025-03-09T18:13:24Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570717419,347,,5570717417,56,Back,5570717425,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344171,423,1,2,47,13,aljua8crr0vkwit0j3m59jw9j,1,62.9,0.0,2025-03-09T18:11:00.335Z,2025-03-09T18:11:03Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5570719859,56,Right,5570719865,212,7.5,5570719861,140,61.0,5570719863,141,9.5,5570719867,213,1.84,5570719857,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344179,424,61,2,47,16,aljua8crr0vkwit0j3m59jw9j,0,62.8,8.9,2025-03-09T18:11:02.960Z,2025-03-09T18:11:03Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570719899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344265,541,1,2,47,18,b3r6d8ydtmtjckam6pku9y400,1,35.8,88.3,2025-03-09T18:11:04.692Z,2025-03-09T18:11:06Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570720305,56,Back,5570720319,141,83.6,5570720329,213,5.46,5570720325,212,4.3,5570720311,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344271,542,43,2,47,18,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:11:05.485Z,2025-03-09T23:35:53Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5571866231,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344277,543,50,2,47,19,b3r6d8ydtmtjckam6pku9y400,1,37.4,86.6,2025-03-09T18:11:05.695Z,2025-03-09T21:01:27Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5570720375,56,Back,5570720767,233,425,5570720379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344331,425,7,2,47,19,aljua8crr0vkwit0j3m59jw9j,1,62.6,13.4,2025-03-09T18:11:05.696Z,2025-03-09T23:36:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5571866731,178,,5571866727,384,,5570720727,233,543,5570720695,285,,5570720691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344291,544,50,2,47,20,b3r6d8ydtmtjckam6pku9y400,1,36.4,90.4,2025-03-09T18:11:07.221Z,2025-03-09T18:11:14Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5570720897,233,426,5570720461,286,,5570720459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344349,426,7,2,47,20,aljua8crr0vkwit0j3m59jw9j,1,63.6,9.6,2025-03-09T18:11:07.222Z,2025-03-09T23:36:21Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570720945,233,544,5570720823,285,,5571867627,178,,5571867623,384,,5570720821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344429,428,1,2,47,26,aljua8crr0vkwit0j3m59jw9j,1,50.8,29.5,2025-03-09T18:11:12.896Z,2025-03-09T18:11:14Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570721255,141,64.5,5570721251,56,Center,5570721259,213,1.51,5570721257,212,23.8,5570721253,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344465,429,1,2,47,27,aljua8crr0vkwit0j3m59jw9j,1,52.1,64.5,2025-03-09T18:11:14.032Z,2025-03-09T18:11:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570721485,56,Left,5570721493,213,1.13,5570721491,212,20.9,5570721487,140,60.5,5570721489,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344535,430,1,2,47,30,aljua8crr0vkwit0j3m59jw9j,1,63.1,95.3,2025-03-09T18:11:16.960Z,2025-03-09T18:11:20Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5570721893,212,20.5,5570721889,140,81.9,5570721891,141,86.9,5570721887,56,Left,5570721895,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344579,431,1,2,47,33,aljua8crr0vkwit0j3m59jw9j,1,75.9,90.6,2025-03-09T18:11:19.952Z,2025-03-09T18:11:22Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5570722123,141,82.9,5570722127,213,3.95,5570722119,56,Left,5570722121,140,71.1,5570722125,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344607,432,1,2,47,35,aljua8crr0vkwit0j3m59jw9j,1,67.5,83.3,2025-03-09T18:11:22.208Z,2025-03-09T18:11:23Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5570722271,213,2.30,5570722265,140,60.0,5570722267,141,96.2,5570722269,212,11.8,5570722263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344663,433,1,2,47,37,aljua8crr0vkwit0j3m59jw9j,1,60.0,96.2,2025-03-09T18:11:23.696Z,2025-03-09T18:11:26Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5570722515,213,3.97,5570722509,140,52.3,5570722511,141,83.2,5570722507,56,Left,5570722513,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344741,434,1,2,47,39,aljua8crr0vkwit0j3m59jw9j,1,52.5,82.3,2025-03-09T18:11:26.081Z,2025-03-09T18:11:29Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570722913,212,23.9,5570722917,213,4.32,5570722909,140,43.8,5570722907,56,Back,5570722911,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344827,435,1,2,47,43,aljua8crr0vkwit0j3m59jw9j,1,43.3,49.9,2025-03-09T18:11:29.792Z,2025-03-09T18:11:33Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570723373,213,1.53,5570723369,141,79.6,5570723367,140,44.0,5570723365,56,Back,5570723371,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344833,436,1,2,47,46,aljua8crr0vkwit0j3m59jw9j,1,43.8,75.0,2025-03-09T18:11:33.569Z,2025-03-09T18:11:34Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570723415,140,46.9,5570723421,212,6.9,5570723423,213,5.21,5570723419,141,66.1,5570723413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344849,437,1,2,47,47,aljua8crr0vkwit0j3m59jw9j,1,46.9,66.1,2025-03-09T18:11:34.401Z,2025-03-09T18:11:35Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570723513,213,2.08,5570723507,140,42.4,5570723505,56,Back,5570723525,156,,5570723509,141,78.5,5570723511,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344917,438,1,2,47,49,aljua8crr0vkwit0j3m59jw9j,1,42.4,78.5,2025-03-09T18:11:36.370Z,2025-03-09T18:11:38Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570723907,141,32.5,5570723905,140,39.8,5570723901,56,Back,5570723909,212,31.4,5570723911,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786344939,439,1,2,47,52,aljua8crr0vkwit0j3m59jw9j,1,39.9,31.3,2025-03-09T18:11:38.769Z,2025-03-09T18:11:40Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570724081,212,17.5,5570724075,56,Back,5570724077,140,46.9,5570724079,141,8.0,5570724083,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345031,440,1,2,47,53,aljua8crr0vkwit0j3m59jw9j,1,46.9,7.7,2025-03-09T18:11:40.624Z,2025-03-09T18:11:45Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5570724575,212,7.1,5570724571,140,44.9,5570724569,56,Back,5570724577,213,1.87,5570724573,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345055,441,1,2,47,58,aljua8crr0vkwit0j3m59jw9j,0,44.1,19.1,2025-03-09T18:11:45.490Z,2025-03-09T18:11:46Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5570724711,212,29.0,5570724701,56,Right,5570724705,140,68.1,5570724707,141,0.0,5570724699,155,,5570724713,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345065,442,5,2,47,59,aljua8crr0vkwit0j3m59jw9j,0,63.7,-1.8,2025-03-09T18:11:46.541Z,2025-03-09T18:13:25Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5570733263,233,548,5570724759,56,Right,5570724763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345951,548,5,2,47,59,b3r6d8ydtmtjckam6pku9y400,1,36.3,101.8,2025-03-09T18:11:46.541Z,2025-03-09T18:13:25Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570729387,347,,5570729385,56,Back,5570733215,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345091,545,43,2,48,1,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:11:48.390Z,2025-03-09T18:12:35Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570724999,152,0,5570725003,285,0,5570724997,56,Left,5570728989,144,4,5570724991,13,0,5570725001,265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345395,443,27,2,48,7,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:11:54.013Z,2025-03-09T18:13:25Z,,,,,5570733405,233,546,5570726595,53,5x8064b3yr7txk0czddfjtffu,5570726593,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345405,546,27,2,48,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:11:54.013Z,2025-03-09T18:13:25Z,,,,,5570733369,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345917,444,28,2,48,49,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:12:36.357Z,2025-03-09T18:12:38Z,,,,,5570729263,233,547,5570729217,55,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786345881,547,28,2,48,49,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:12:36.357Z,2025-03-09T18:12:38Z,,,,,5570729259,233,444,5570729023,55,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346089,549,1,2,48,54,b3r6d8ydtmtjckam6pku9y400,1,43.8,100.0,2025-03-09T18:12:41.412Z,2025-03-09T18:12:47Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570730061,212,15.6,5570730055,56,Left,5570730063,213,5.93,5570730059,141,93.6,5570730053,107,,5570730057,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346093,550,50,2,48,59,b3r6d8ydtmtjckam6pku9y400,1,76.4,87.4,2025-03-09T18:12:46.306Z,2025-03-09T18:12:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570730071,56,Left,5570730195,233,445,5570730073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346099,445,7,2,48,59,aljua8crr0vkwit0j3m59jw9j,1,23.6,12.6,2025-03-09T18:12:46.307Z,2025-03-09T23:37:16Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5571869813,178,,5570730167,233,550,5570730109,285,,5571869811,383,,5570730107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346147,447,50,2,49,1,aljua8crr0vkwit0j3m59jw9j,1,23.6,9.0,2025-03-09T18:12:48.166Z,2025-03-09T21:01:27Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5570730385,285,,5570730459,233,551,5570730383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346143,551,7,2,49,1,b3r6d8ydtmtjckam6pku9y400,1,76.4,91.0,2025-03-09T18:12:48.167Z,2025-03-09T23:37:27Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570730433,233,447,5571870129,178,,5570730379,56,Left,5571870127,384,,5570730381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346151,552,4,2,49,3,b3r6d8ydtmtjckam6pku9y400,1,73.0,88.1,2025-03-09T18:12:50.340Z,2025-03-09T18:48:55Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570730485,152,,5570730571,233,448,5570730481,13,,5570730489,286,,5570730487,265,,5570730483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346157,448,4,2,49,3,aljua8crr0vkwit0j3m59jw9j,0,27.0,11.9,2025-03-09T18:12:50.341Z,2025-03-09T18:48:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5570730547,285,,5570730543,152,,5570730595,233,552,5570730545,265,,5570730539,13,,5570730541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346965,553,17,2,49,56,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:13:42.709Z,2025-03-09T18:13:48Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570735189,31,,5570735191,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786346967,449,17,2,49,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:13:43.740Z,2025-03-09T23:37:51Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5570735211,31,,5570735213,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786347659,554,1,2,50,36,b3r6d8ydtmtjckam6pku9y400,0,67.9,92.0,2025-03-09T18:14:22.996Z,2025-03-09T23:38:02Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570738723,212,39.6,5570738727,1,,5570738713,155,,5570738717,56,Center,5570738711,5,,5570738721,141,46.3,5570738709,2,,5571871913,224,,5570738997,233,450,5570738719,140,5571871915,72,5570738715,152,,,5570738725,213,5.38,,,,,,,,,,,,,,,91.2,,,
2786347711,450,41,2,50,39,aljua8crr0vkwit0j3m59jw9j,0,9.4,51.8,2025-03-09T18:14:25.749Z,2025-03-09T23:38:07Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570739017,233,554,5570738975,141,38.8,5570738979,213,5.95,5571872083,378,,5570738973,140,33.4,5570738977,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786347757,451,45,2,50,42,aljua8crr0vkwit0j3m59jw9j,0,25.2,50.5,2025-03-09T18:14:28.851Z,2025-03-09T21:01:37Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5570739237,285,,5570739235,56,Back,5570739277,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786347747,555,3,2,50,42,b3r6d8ydtmtjckam6pku9y400,1,74.8,49.5,2025-03-09T18:14:28.851Z,2025-03-09T23:38:15Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5570739191,286,,5570739243,233,451,5571872415,465,,5570739189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
