id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797302929,440,1,2,46,16,c165yjiny1qnmfdvefxvflnkc,1,55.0,96.0,2025-04-06T15:06:03.818Z,2025-04-06T15:06:06Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630857145,213,3.90,5630857137,56,Back,5630857141,141,75.1,5630857139,140,40.6,5630857143,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302985,441,1,2,46,18,c165yjiny1qnmfdvefxvflnkc,1,40.6,75.1,2025-04-06T15:06:06.067Z,2025-04-06T15:06:08Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630857435,212,18.2,5630857437,213,0.55,5630857429,56,Left,5630857431,140,55.4,5630857433,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303015,442,1,2,46,21,c165yjiny1qnmfdvefxvflnkc,1,64.2,93.3,2025-04-06T15:06:08.801Z,2025-04-06T15:06:10Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630857591,212,8.5,5630857585,56,Left,5630857589,141,83.6,5630857593,213,4.03,5630857587,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303083,443,1,2,46,22,c165yjiny1qnmfdvefxvflnkc,1,58.4,82.8,2025-04-06T15:06:09.926Z,2025-04-06T17:45:38Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5630858049,56,Back,5630858051,140,44.3,5630858053,141,43.6,5630858055,212,30.5,5630858057,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303131,444,1,2,46,26,c165yjiny1qnmfdvefxvflnkc,1,52.0,41.6,2025-04-06T15:06:14.285Z,2025-04-06T15:06:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630858343,56,Right,5630858347,141,7.9,5630858351,213,5.50,5630858349,212,32.6,5630858345,140,74.1,5630858353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303141,445,1,2,46,30,c165yjiny1qnmfdvefxvflnkc,0,74.0,7.7,2025-04-06T15:06:18.393Z,2025-04-06T15:06:19Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630858401,56,Center,5630858405,141,25.6,5630858403,140,72.0,5630858407,212,12.4,5630858409,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303145,366,61,2,46,31,36g6ifzjliec1jqnbtf7yesme,1,31.5,67.0,2025-04-06T15:06:19.184Z,2025-04-06T15:06:19Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5630858415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303235,446,1,2,46,35,c165yjiny1qnmfdvefxvflnkc,1,59.5,26.7,2025-04-06T15:06:22.767Z,2025-04-06T15:06:23Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5630858833,213,6.06,5630858827,140,73.3,5630858825,56,Center,5630858831,212,14.9,5630858829,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303239,447,1,2,46,35,c165yjiny1qnmfdvefxvflnkc,0,74.5,20.6,2025-04-06T15:06:23.595Z,2025-04-06T15:06:24Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630858851,141,40.9,5630858855,213,0.52,5630858847,140,97.2,5630858845,56,Center,5630858853,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303367,368,1,2,46,42,36g6ifzjliec1jqnbtf7yesme,1,4.9,53.9,2025-04-06T15:06:29.758Z,2025-04-06T15:06:32Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5630859571,56,Back,5630859573,140,9.9,5630859579,212,11.4,5630859575,141,39.0,5630859583,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303427,369,1,2,46,44,36g6ifzjliec1jqnbtf7yesme,1,12.4,30.4,2025-04-06T15:06:32.397Z,2025-04-06T15:06:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630859937,56,Back,5630859947,212,25.2,5630859941,140,30.8,5630859943,141,6.5,5630859949,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303525,370,1,2,46,49,36g6ifzjliec1jqnbtf7yesme,1,38.0,4.7,2025-04-06T15:06:36.958Z,2025-04-06T15:06:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630860459,140,29.5,5630860469,213,2.19,5630860463,141,23.1,5630860467,212,15.4,5630860455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303673,371,1,2,46,58,36g6ifzjliec1jqnbtf7yesme,1,41.3,34.3,2025-04-06T15:06:46.078Z,2025-04-06T15:06:47Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630861183,141,59.3,5630861181,140,37.4,5630861179,56,Back,5630861187,213,1.81,5630861185,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303733,372,1,2,46,59,36g6ifzjliec1jqnbtf7yesme,1,38.4,62.8,2025-04-06T15:06:47.693Z,2025-04-06T15:06:52Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630861635,213,0.79,5630861629,140,57.8,5630861631,141,93.2,5630861627,56,Left,5630861633,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303817,373,1,2,47,4,36g6ifzjliec1jqnbtf7yesme,1,56.0,87.0,2025-04-06T15:06:52.317Z,2025-04-06T15:06:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630862021,212,19.7,5630862015,56,Back,5630862023,213,3.73,5630862019,141,71.0,5630862017,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303879,374,1,2,47,7,36g6ifzjliec1jqnbtf7yesme,1,43.0,64.3,2025-04-06T15:06:55.533Z,2025-04-06T15:06:57Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630862303,212,21.7,5630862299,140,44.1,5630862301,141,32.5,5630862297,56,Back,5630862305,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303915,375,1,2,47,10,36g6ifzjliec1jqnbtf7yesme,1,43.6,31.5,2025-04-06T15:06:57.725Z,2025-04-06T15:07:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630862485,140,46.6,5630862491,213,4.90,5630862487,141,6.8,5630862483,56,Back,5630862489,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303957,376,1,2,47,12,36g6ifzjliec1jqnbtf7yesme,1,47.3,5.1,2025-04-06T15:07:00.317Z,2025-04-06T15:07:02Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630862691,141,3.3,5630862697,213,6.16,5630862693,212,9.6,5630862687,140,56.4,5630862683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303989,377,1,2,47,14,36g6ifzjliec1jqnbtf7yesme,0,57.0,2.8,2025-04-06T15:07:02.238Z,2025-04-06T15:07:04Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5630862869,212,7.3,5630862873,213,5.90,5630862861,140,63.5,5630862865,141,0.0,5630862855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303999,378,5,2,47,16,36g6ifzjliec1jqnbtf7yesme,0,62.0,-1.2,2025-04-06T15:07:04.137Z,2025-04-06T15:07:19Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5630862915,347,,5630863927,233,448,5630862913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304193,448,5,2,47,16,c165yjiny1qnmfdvefxvflnkc,1,38.0,101.2,2025-04-06T15:07:04.137Z,2025-04-06T15:29:04Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630863835,56,Back,5630863837,347,,5630863911,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304289,450,1,2,47,33,c165yjiny1qnmfdvefxvflnkc,1,36.6,100.0,2025-04-06T15:07:21.390Z,2025-04-06T15:07:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630864325,213,4.39,5630864319,140,33.4,5630864315,107,,5630864321,141,87.2,5630864323,212,10.6,5630864317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304293,451,1,2,47,34,c165yjiny1qnmfdvefxvflnkc,1,33.5,87.7,2025-04-06T15:07:22.202Z,2025-04-06T15:07:23Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5630864357,141,96.0,5630864355,140,36.2,5630864361,213,1.11,5630864359,212,6.3,5630864353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304315,452,1,2,47,35,c165yjiny1qnmfdvefxvflnkc,1,35.9,96.0,2025-04-06T15:07:22.874Z,2025-04-06T15:07:24Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630864463,212,18.6,5630864461,141,80.6,5630864453,56,Back,5630864459,140,21.3,5630864465,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304351,453,1,2,47,36,c165yjiny1qnmfdvefxvflnkc,1,21.3,80.6,2025-04-06T15:07:24.092Z,2025-04-06T15:07:26Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630864671,140,19.1,5630864675,212,15.9,5630864669,56,Back,5630864677,213,4.57,5630864673,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304377,454,1,2,47,39,c165yjiny1qnmfdvefxvflnkc,1,19.1,57.5,2025-04-06T15:07:26.763Z,2025-04-06T15:07:28Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630864847,141,72.3,5630864843,56,Back,5630864851,213,1.43,5630864849,212,10.2,5630864845,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304411,455,1,2,47,40,c165yjiny1qnmfdvefxvflnkc,1,20.5,72.6,2025-04-06T15:07:28.622Z,2025-04-06T15:07:31Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630865021,56,Back,5630865023,140,39.6,5630865029,213,6.14,5630865031,1,,5630865025,141,68.4,5630865019,157,,5630865027,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304421,456,1,2,47,43,c165yjiny1qnmfdvefxvflnkc,0,39.7,68.5,2025-04-06T15:07:31.106Z,2025-04-06T15:07:32Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5630865083,140,40.2,5630865089,213,0.66,5630865081,56,Back,5630865087,212,0.7,5630865079,168,,5630865085,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304417,379,61,2,47,43,36g6ifzjliec1jqnbtf7yesme,1,54.5,31.2,2025-04-06T15:07:31.230Z,2025-04-06T15:08:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630865071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304473,380,61,2,47,45,36g6ifzjliec1jqnbtf7yesme,0,53.5,43.3,2025-04-06T15:07:33.629Z,2025-04-06T15:07:33Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5630865389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304495,457,1,2,47,46,c165yjiny1qnmfdvefxvflnkc,1,39.5,70.5,2025-04-06T15:07:33.730Z,2025-04-06T15:24:28Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5630865493,141,55.7,5630865497,213,5.74,5630865487,56,Center,5630865491,140,55.5,5630865495,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304515,458,1,2,47,46,c165yjiny1qnmfdvefxvflnkc,1,55.4,56.3,2025-04-06T15:07:34.496Z,2025-04-06T15:07:35Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5630865577,213,3.37,5630865573,141,51.9,5630865571,140,43.1,5630865575,212,13.3,5630865569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304635,459,1,2,47,47,c165yjiny1qnmfdvefxvflnkc,1,43.7,53.3,2025-04-06T15:07:35.199Z,2025-04-06T15:07:40Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630866141,140,49.7,5630866139,56,Back,5630866151,213,4.93,5630866147,212,28.8,5630866143,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304747,460,1,2,47,53,c165yjiny1qnmfdvefxvflnkc,1,75.3,9.5,2025-04-06T15:07:40.760Z,2025-04-06T15:07:47Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630866731,213,2.46,5630866727,212,12.1,5630866713,56,Right,5630866721,141,20.7,5630866717,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304769,461,1,2,47,59,c165yjiny1qnmfdvefxvflnkc,1,71.0,6.8,2025-04-06T15:07:47.258Z,2025-04-06T15:07:48Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630866873,140,79.1,5630866877,212,9.4,5630866879,213,0.45,5630866875,141,12.8,5630866869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304783,462,1,2,47,59,c165yjiny1qnmfdvefxvflnkc,0,77.3,15.3,2025-04-06T15:07:47.274Z,2025-04-06T15:08:02Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5630866971,140,85.9,5630866969,56,Right,5630866975,212,14.3,5630866977,213,5.40,5630866973,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304905,381,5,2,48,0,36g6ifzjliec1jqnbtf7yesme,1,16.1,101.0,2025-04-06T15:07:48.045Z,2025-04-06T15:29:04Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630867757,56,Back,5630867761,347,,5630867811,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304797,463,5,2,48,0,c165yjiny1qnmfdvefxvflnkc,0,83.9,-1.0,2025-04-06T15:07:48.045Z,2025-04-06T15:29:04Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5630867069,56,Right,5630867071,347,,5630867859,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304943,382,1,2,48,8,36g6ifzjliec1jqnbtf7yesme,1,19.6,100.0,2025-04-06T15:07:55.805Z,2025-04-06T15:07:57Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630867927,140,26.7,5630867933,213,5.67,5630867925,56,Back,5630867931,212,9.1,5630867929,141,93.4,5630867923,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304979,383,1,2,48,9,36g6ifzjliec1jqnbtf7yesme,1,28.8,92.2,2025-04-06T15:07:56.718Z,2025-04-06T15:07:58Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630868111,212,9.0,5630868105,56,Back,5630868107,140,24.8,5630868113,213,4.23,5630868109,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304989,384,4,2,48,10,36g6ifzjliec1jqnbtf7yesme,1,28.0,75.4,2025-04-06T15:07:58.141Z,2025-04-06T17:47:23Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5631675875,294,,5630868225,56,Back,5630868227,152,,5630868235,285,,5630868431,233,464,5630868223,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305017,464,4,2,48,10,c165yjiny1qnmfdvefxvflnkc,0,72.0,24.6,2025-04-06T15:07:58.142Z,2025-04-06T17:47:20Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5630868405,56,Center,5630868459,233,384,5631675659,294,,5630868411,286,,5630868407,152,,5630868403,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305283,385,1,2,48,24,36g6ifzjliec1jqnbtf7yesme,1,25.9,67.3,2025-04-06T15:08:12.174Z,2025-04-06T15:08:14Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630869839,5,,5630869849,140,27.1,5630869841,152,,5630869859,213,4.77,5630869853,141,37.4,5630869855,212,20.4,5630869885,189,,5630869845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305419,386,1,2,48,30,36g6ifzjliec1jqnbtf7yesme,1,36.5,36.6,2025-04-06T15:08:18.093Z,2025-04-06T15:08:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630870555,140,35.2,5630870561,213,1.67,5630870557,141,57.6,5630870559,212,14.3,5630870553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305477,387,1,2,48,34,36g6ifzjliec1jqnbtf7yesme,1,37.8,66.4,2025-04-06T15:08:21.805Z,2025-04-06T15:08:23Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630870807,213,1.13,5630870805,212,18.0,5630870801,141,90.3,5630870797,140,45.1,5630870793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305507,388,1,2,48,35,36g6ifzjliec1jqnbtf7yesme,1,44.9,91.4,2025-04-06T15:08:23.325Z,2025-04-06T15:08:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630870995,140,58.5,5630871005,213,0.17,5630871003,212,14.5,5630870993,56,Left,5630870999,141,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305545,389,1,2,48,37,36g6ifzjliec1jqnbtf7yesme,1,59.0,94.9,2025-04-06T15:08:25.373Z,2025-04-06T15:08:27Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630871187,140,57.8,5630871199,213,4.48,5630871191,141,86.9,5630871195,212,5.6,5630871181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305663,390,1,2,48,39,36g6ifzjliec1jqnbtf7yesme,1,66.9,85.2,2025-04-06T15:08:27.372Z,2025-04-06T15:08:33Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5630871927,56,Left,5630871939,1,,5630871931,141,94.9,5630871937,213,0.21,5630871929,140,96.8,5630871935,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305667,391,61,2,48,45,36g6ifzjliec1jqnbtf7yesme,0,96.7,94.4,2025-04-06T15:08:33.437Z,2025-04-06T15:08:33Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630871961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305675,392,5,2,48,46,36g6ifzjliec1jqnbtf7yesme,0,100.8,87.4,2025-04-06T15:08:34.204Z,2025-04-06T15:29:05Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630871995,56,Left,5630875223,233,466,5630871997,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305965,466,5,2,48,46,c165yjiny1qnmfdvefxvflnkc,1,-0.8,12.6,2025-04-06T15:08:34.204Z,2025-04-06T15:29:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5630873649,346,,5630875175,233,392,5630873647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306037,467,1,2,49,4,c165yjiny1qnmfdvefxvflnkc,1,5.0,37.0,2025-04-06T15:08:52.031Z,2025-04-06T15:08:56Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5630874115,124,,5630874121,141,7.1,5630874129,237,,5630874117,56,Back,5630874123,212,22.2,5630874125,213,5.12,5630874119,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306069,468,1,2,49,9,c165yjiny1qnmfdvefxvflnkc,1,13.4,7.1,2025-04-06T15:08:56.826Z,2025-04-06T15:08:58Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630874299,141,17.1,5630874303,213,2.28,5630874295,140,7.8,5630874301,212,9.0,5630874291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306119,469,1,2,49,10,c165yjiny1qnmfdvefxvflnkc,1,7.8,17.1,2025-04-06T15:08:58.123Z,2025-04-06T15:09:00Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630874561,141,9.2,5630874563,212,7.4,5630874557,56,Back,5630874565,213,5.48,5630874559,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306163,470,1,2,49,12,c165yjiny1qnmfdvefxvflnkc,0,12.7,9.2,2025-04-06T15:09:00.263Z,2025-04-06T15:09:02Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630874765,212,44.8,5630874767,213,0.30,5630874759,56,Center,5630874761,140,53.5,5630874757,155,,5630874763,141,28.6,5630874769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306203,393,1,2,49,14,36g6ifzjliec1jqnbtf7yesme,1,49.8,69.3,2025-04-06T15:09:02.684Z,2025-04-06T15:09:04Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630874939,212,12.2,5630874943,213,1.66,5630874927,56,Back,5630874929,140,48.8,5630874935,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306297,395,1,2,49,20,36g6ifzjliec1jqnbtf7yesme,1,61.0,95.2,2025-04-06T15:09:08.381Z,2025-04-06T15:09:10Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630875479,212,2.6,5630875473,56,Left,5630875477,141,93.5,5630875475,140,58.8,5630875481,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306301,396,50,2,49,22,36g6ifzjliec1jqnbtf7yesme,1,62.4,93.4,2025-04-06T15:09:10.654Z,2025-04-06T15:24:38Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5630875509,286,,5630875731,233,471,5630875507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306321,471,7,2,49,22,c165yjiny1qnmfdvefxvflnkc,0,37.6,6.6,2025-04-06T15:09:10.655Z,2025-04-06T17:48:05Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5631679041,385,,5630875617,285,,5630875639,233,396,5630875613,56,Back,5631679043,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306311,397,61,2,49,23,36g6ifzjliec1jqnbtf7yesme,1,58.6,96.1,2025-04-06T15:09:11.065Z,2025-04-06T15:09:11Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5630875561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306367,398,1,2,49,24,36g6ifzjliec1jqnbtf7yesme,1,58.6,82.9,2025-04-06T15:09:12.013Z,2025-04-06T15:09:13Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5630875879,212,11.4,5630875873,56,Center,5630875877,141,68.1,5630875875,140,53.5,5630875881,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306403,399,1,2,49,25,36g6ifzjliec1jqnbtf7yesme,1,53.5,68.1,2025-04-06T15:09:12.918Z,2025-04-06T15:09:16Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5630876071,56,Center,5630876073,140,63.9,5630876079,213,0.20,5630876075,141,71.4,5630876077,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306441,400,1,2,49,27,36g6ifzjliec1jqnbtf7yesme,1,68.8,75.8,2025-04-06T15:09:15.709Z,2025-04-06T15:09:18Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5630876259,140,76.1,5630876265,213,0.86,5630876257,56,Left,5630876263,212,11.7,5630876261,141,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306537,401,1,2,49,30,36g6ifzjliec1jqnbtf7yesme,1,77.1,88.4,2025-04-06T15:09:18.061Z,2025-04-06T15:09:21Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630876741,141,89.0,5630876743,212,6.3,5630876739,140,71.1,5630876745,213,3.08,5630876737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306581,402,1,2,49,34,36g6ifzjliec1jqnbtf7yesme,1,64.7,87.5,2025-04-06T15:09:21.838Z,2025-04-06T15:09:23Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5630876967,56,Left,5630876975,213,2.79,5630876971,141,93.2,5630876969,140,54.6,5630876973,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306645,403,1,2,49,36,36g6ifzjliec1jqnbtf7yesme,1,53.2,90.6,2025-04-06T15:09:23.821Z,2025-04-06T15:09:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630877377,213,4.28,5630877373,141,60.1,5630877369,56,Back,5630877375,212,22.8,5630877371,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306723,404,1,2,49,40,36g6ifzjliec1jqnbtf7yesme,1,45.1,52.5,2025-04-06T15:09:27.869Z,2025-04-06T15:09:31Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630877769,141,33.0,5630877771,212,13.4,5630877773,213,4.84,5630877759,56,Back,5630877765,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
