id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2789397497,350,1,1,38,56,cftj6g399tknheudaxsdpfdgb,1,6.7,70.8,2025-03-16T16:39:07.192Z,2025-03-16T16:39:10Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587471597,213,4.98,5587471595,212,38.8,5587471593,141,15.8,5587471591,140,16.5,5587471599,1,,5587471587,155,,5587471589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789397555,351,1,1,39,0,cftj6g399tknheudaxsdpfdgb,1,17.3,12.2,2025-03-16T16:39:10.303Z,2025-03-16T16:39:12Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587471899,212,13.1,5587471893,56,Back,5587471897,141,26.1,5587471901,213,0.81,5587471895,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789397585,352,1,1,39,2,cftj6g399tknheudaxsdpfdgb,1,25.9,26.1,2025-03-16T16:39:12.366Z,2025-03-16T22:31:18Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587472031,141,36.1,5587472035,213,2.31,5587472033,212,9.2,5587472029,140,20.0,5587472027,56,Back,5589110995,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789397803,353,1,1,39,3,cftj6g399tknheudaxsdpfdgb,1,20.0,36.1,2025-03-16T16:39:13.711Z,2025-03-16T16:39:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5587473119,212,10.9,5587473115,140,29.3,5587473121,213,0.46,5587473117,141,43.3,5587473113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789397883,354,1,1,39,10,cftj6g399tknheudaxsdpfdgb,1,54.0,57.5,2025-03-16T16:39:20.509Z,2025-03-16T16:39:23Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587473485,56,Center,5587473489,140,69.6,5587473497,212,19.2,5587473493,141,42.7,5587473499,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398065,355,1,1,39,12,cftj6g399tknheudaxsdpfdgb,1,70.6,37.4,2025-03-16T16:39:23.105Z,2025-03-16T16:39:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587474421,56,Right,5587474429,213,5.47,5587474423,140,85.2,5587474425,141,13.8,5587474427,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398077,356,1,1,39,15,cftj6g399tknheudaxsdpfdgb,0,90.9,28.2,2025-03-16T16:39:25.465Z,2025-03-16T16:57:07Z,195o7hchielt14ic49r3k06sq,Serginho,,,5587474499,56,Center,5587474503,141,31.9,5587474507,213,1.14,5587474505,212,2.8,5587474501,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398095,364,61,1,39,16,b3r6d8ydtmtjckam6pku9y400,1,24.7,72.0,2025-03-16T16:39:26.820Z,2025-03-16T16:56:59Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5587474587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398123,357,1,1,39,22,cftj6g399tknheudaxsdpfdgb,0,94.7,35.2,2025-03-16T16:39:32.591Z,2025-03-16T22:31:43Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587474697,56,Center,5587599901,233,365,5587474699,140,95.4,5587474703,141,36.2,5587474705,212,1.0,5587479149,236,,5587474709,213,0.75,5587479151,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398143,365,74,1,39,22,b3r6d8ydtmtjckam6pku9y400,1,5.3,63.4,2025-03-16T16:39:32.592Z,2025-03-16T22:31:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587474801,56,Back,5587599883,233,357,5587478195,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398683,359,61,1,39,23,cftj6g399tknheudaxsdpfdgb,1,95.7,34.2,2025-03-16T16:39:33.614Z,2025-03-16T22:31:47Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587477827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398285,367,1,1,39,25,b3r6d8ydtmtjckam6pku9y400,1,15.1,52.8,2025-03-16T16:39:35.822Z,2025-03-16T22:32:16Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5587475679,212,17.4,5587475681,213,4.46,5587475677,141,28.0,5587475675,140,11.0,5587475673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398293,368,4,1,39,30,b3r6d8ydtmtjckam6pku9y400,1,17.6,31.8,2025-03-16T16:39:40.526Z,2025-03-16T16:58:31Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5587476167,233,358,5587475783,285,,5587475781,265,,5587475779,152,,5587475777,56,Back,5587475775,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398349,358,4,1,39,30,cftj6g399tknheudaxsdpfdgb,0,82.4,68.2,2025-03-16T16:39:40.527Z,2025-03-16T16:58:31Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5587476065,56,Center,5587476067,152,,5587476061,13,,5587476069,265,,5587476225,233,368,5587476071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789398951,369,1,1,39,54,b3r6d8ydtmtjckam6pku9y400,1,14.7,30.6,2025-03-16T16:40:04.926Z,2025-03-16T16:40:12Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587479469,56,Back,5587479465,5,,5587479467,152,,5587479471,140,12.9,5587479473,141,39.9,5587479477,213,1.86,5587479475,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789399025,370,1,1,40,3,b3r6d8ydtmtjckam6pku9y400,1,20.3,51.0,2025-03-16T16:40:13.550Z,2025-03-16T16:40:15Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587479879,56,Back,5587479883,141,61.6,5587479885,212,28.4,5587479887,213,0.26,5587479881,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789399091,371,1,1,40,5,b3r6d8ydtmtjckam6pku9y400,1,52.0,57.7,2025-03-16T16:40:15.334Z,2025-03-16T22:32:41Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5587480183,56,Center,5587480187,140,62.8,5587480191,141,32.1,5587480193,212,20.8,5587480195,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789399167,372,1,1,40,7,b3r6d8ydtmtjckam6pku9y400,1,69.1,37.9,2025-03-16T16:40:18.014Z,2025-03-16T16:40:22Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5587480629,213,5.59,5587480621,56,Right,5587480627,212,22.0,5587480625,141,17.3,5587480623,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789399211,373,1,1,40,11,b3r6d8ydtmtjckam6pku9y400,1,88.5,30.8,2025-03-16T16:40:21.838Z,2025-03-16T16:40:23Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5587480857,140,94.7,5587480855,56,Center,5587480861,212,6.8,5587480863,213,6.00,5587480859,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789399245,374,1,1,40,13,b3r6d8ydtmtjckam6pku9y400,1,97.8,29.3,2025-03-16T16:40:23.790Z,2025-03-16T16:43:03Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,1.0,,5587481059,141,36.2,5587501883,195,,5587481055,56,Center,5587481057,140,91.2,5587481063,213,2.55,5587486079,154,,5587486077,210,13,5587481061,212,8.4,5587492799,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789399251,375,13,1,40,14,b3r6d8ydtmtjckam6pku9y400,1,85.6,38.9,2025-03-16T16:40:24.982Z,2025-03-16T22:33:10Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,1.0,5587484969,20,,5587486111,328,,5587486119,231,47.1,5587486115,147,47.3,5587484981,153,,5587486113,146,92.7,5587486103,55,374,5587484973,17,,5587486109,103,5587486101,154,5587486097,73,,5587481101,56,Center,5587481097,22,11.1,,,5587486117,230,99.3,5587486099,29,5587486107,102,60.7,,,,,,,,,,,,,,,
2789399295,376,16,1,40,16,b3r6d8ydtmtjckam6pku9y400,1,91.3,47.4,2025-03-16T16:40:27.070Z,2025-03-16T22:35:51Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5587492927,328,,5587492923,215,,5587489139,375,40:16.270,5587489131,17,,5587492909,29,,5587492911,55,375,5587492919,214,,5587492931,216,374,5589119557,396,5587492907,80,5587481391,56,Center,5587492937,231,47.7,5587492917,103,52.3,,17.7,5589119555,395,0.9,5589119553,72,5587489135,374,2025-03-16 16:40:26.512,5587492929,217,,,5587481387,22,,5587492935,230,99.1,5587492915,102,46.4,,
2789400883,360,1,1,41,20,cftj6g399tknheudaxsdpfdgb,1,49.9,50.0,2025-03-16T16:41:30.427Z,2025-03-16T16:41:34Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5587490333,279,G,5587490331,213,1.90,5587490327,141,82.1,5587490325,140,42.9,5587490323,56,Back,5587490369,189,,5587490329,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789400937,361,1,1,41,24,cftj6g399tknheudaxsdpfdgb,1,42.9,82.1,2025-03-16T16:41:35.007Z,2025-03-16T16:41:36Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5587490605,212,18.2,5587490599,140,29.9,5587490597,56,Back,5587490601,141,64.3,5587490609,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789400979,362,1,1,41,26,cftj6g399tknheudaxsdpfdgb,1,30.9,64.2,2025-03-16T16:41:36.475Z,2025-03-16T16:41:37Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587490827,56,Back,5587490829,140,31.0,5587490835,213,4.72,5587490833,212,13.2,5587490831,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401079,363,1,1,41,27,cftj6g399tknheudaxsdpfdgb,1,31.0,44.8,2025-03-16T16:41:37.648Z,2025-03-16T16:41:42Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587491427,140,32.2,5587491425,56,Back,5587491435,213,1.49,5587491431,212,16.2,5587491429,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401143,364,1,1,41,32,cftj6g399tknheudaxsdpfdgb,1,33.4,68.7,2025-03-16T16:41:42.758Z,2025-03-16T16:41:45Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587491773,140,49.7,5587491777,212,18.2,5587491775,141,59.6,5587491771,56,Back,5587491779,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401149,365,4,1,41,35,cftj6g399tknheudaxsdpfdgb,1,42.8,58.6,2025-03-16T16:41:45.294Z,2025-03-16T16:58:31Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5587491907,286,,5587491899,152,,5587491903,265,,5587493993,233,377,5587492003,189,,5587491895,13,,5587491897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401475,377,4,1,41,35,b3r6d8ydtmtjckam6pku9y400,0,57.2,41.4,2025-03-16T16:41:45.295Z,2025-03-16T16:58:32Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587493621,56,Center,5587493623,152,,5587493627,285,,5587493625,265,,5587494037,233,365,5587493619,13,,5587501101,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401465,366,1,1,41,45,cftj6g399tknheudaxsdpfdgb,1,44.9,58.1,2025-03-16T16:41:55.663Z,2025-03-16T16:41:57Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587493497,5,,5587493499,152,,5587493501,56,Back,5587493509,213,4.53,5587493503,140,42.1,5587493505,141,34.2,5587493507,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401531,367,1,1,41,47,cftj6g399tknheudaxsdpfdgb,1,42.1,34.0,2025-03-16T16:41:57.727Z,2025-03-16T16:42:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587493879,212,14.7,5587493863,56,Back,5587493881,213,4.99,5587493877,141,13.2,5587493873,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401571,368,1,1,41,50,cftj6g399tknheudaxsdpfdgb,1,47.3,17.1,2025-03-16T16:42:00.555Z,2025-03-16T16:42:02Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587494139,212,11.8,5587494137,141,31.0,5587494133,140,40.5,5587494141,213,2.22,5587494129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401649,369,1,1,41,52,cftj6g399tknheudaxsdpfdgb,1,40.5,31.0,2025-03-16T16:42:02.744Z,2025-03-16T16:42:06Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587494569,141,9.1,5587494571,212,15.1,5587494573,213,4.89,5587494565,56,Back,5587494567,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401681,370,1,1,41,55,cftj6g399tknheudaxsdpfdgb,0,43.1,9.1,2025-03-16T16:42:05.885Z,2025-03-16T16:42:07Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587494737,1,,5587494735,213,0.14,5587494733,212,35.2,5587494731,141,16.5,5587494727,56,Right,5587494725,155,,5587494729,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401759,379,1,1,41,59,b3r6d8ydtmtjckam6pku9y400,0,18.2,94.4,2025-03-16T16:42:10.069Z,2025-03-16T22:36:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587495171,141,94.6,5587495179,213,0.07,5587495291,286,,5587495175,212,2.0,5587495287,233,371,5587495285,236,,5587495163,56,Back,5587495167,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401781,371,74,1,41,59,cftj6g399tknheudaxsdpfdgb,1,80.6,5.2,2025-03-16T16:42:10.070Z,2025-03-16T22:36:44Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587495267,285,,5587495265,56,Right,5587495323,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789401809,372,5,1,42,1,cftj6g399tknheudaxsdpfdgb,0,84.4,-1.1,2025-03-16T16:42:11.478Z,2025-03-16T16:58:28Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587495403,56,Right,5587497941,233,380,5587495405,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402243,380,5,1,42,1,b3r6d8ydtmtjckam6pku9y400,1,15.6,101.1,2025-03-16T16:42:11.478Z,2025-03-16T16:58:28Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587497921,233,372,5587497857,347,,5587497855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402275,381,1,1,42,22,b3r6d8ydtmtjckam6pku9y400,1,15.7,100.0,2025-03-16T16:42:32.342Z,2025-03-16T16:42:34Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5587498077,141,94.8,5587498067,56,Back,5587498081,212,13.5,5587498059,107,,5587498083,213,5.98,5587498071,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402287,382,1,1,42,23,b3r6d8ydtmtjckam6pku9y400,1,29.7,95.3,2025-03-16T16:42:33.837Z,2025-03-16T16:42:34Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5587498119,212,5.5,5587498115,140,24.5,5587498121,213,3.25,5587498117,141,94.4,5587498113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402307,383,1,1,42,24,b3r6d8ydtmtjckam6pku9y400,1,24.5,94.4,2025-03-16T16:42:34.493Z,2025-03-16T16:42:35Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5587498287,141,96.1,5587498285,140,29.1,5587498283,56,Back,5587498289,212,5.0,5587498291,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402317,384,61,1,42,25,b3r6d8ydtmtjckam6pku9y400,0,29.1,96.1,2025-03-16T16:42:35.510Z,2025-03-16T16:42:35Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5587498347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402341,373,1,1,42,25,cftj6g399tknheudaxsdpfdgb,1,77.8,4.0,2025-03-16T16:42:36.037Z,2025-03-16T16:42:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587498479,212,6.7,5587498475,141,12.9,5587498485,213,1.13,5587498469,140,80.5,5587498465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402377,375,1,1,42,27,cftj6g399tknheudaxsdpfdgb,1,80.6,13.1,2025-03-16T16:42:37.460Z,2025-03-16T16:42:38Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5587498679,141,28.3,5587498683,213,1.87,5587498681,212,10.8,5587498677,140,77.6,5587498673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402411,376,1,1,42,28,cftj6g399tknheudaxsdpfdgb,1,77.6,28.3,2025-03-16T16:42:38.691Z,2025-03-16T16:42:40Z,195o7hchielt14ic49r3k06sq,Serginho,,,5587498873,140,78.1,5587498879,141,40.3,5587498883,212,8.2,5587498869,56,Center,5587498887,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402475,377,1,1,42,29,cftj6g399tknheudaxsdpfdgb,1,78.1,40.3,2025-03-16T16:42:40.010Z,2025-03-16T22:37:45Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,1.0,,5587499215,56,Center,5587499217,140,80.6,5587499219,141,50.0,5587499221,212,7.1,5587503589,210,13,5587499223,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402481,378,13,1,42,31,cftj6g399tknheudaxsdpfdgb,1,81.1,49.8,2025-03-16T16:42:41.646Z,2025-03-16T22:37:43Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5587503669,103,16.7,5587503661,29,,5587503663,55,377,5587499243,18,,5587503657,120,,5587503021,20,,5587503671,328,,5587503675,231,52.3,5587503673,230,5587503667,102,5587499239,22,,5587499247,56,Center,5587503659,84,97.7,43.5,,,,,,,,,,,,,,,,,,,,,,,,
2789402511,379,5,1,42,32,cftj6g399tknheudaxsdpfdgb,0,101.2,41.2,2025-03-16T16:42:42.390Z,2025-03-16T16:58:29Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5587499423,56,Center,5587499425,346,,5587500901,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789402751,385,5,1,42,32,b3r6d8ydtmtjckam6pku9y400,1,-1.2,58.8,2025-03-16T16:42:42.390Z,2025-03-16T16:58:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587500859,233,379,5587500785,346,,5587500783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403363,386,1,1,43,7,b3r6d8ydtmtjckam6pku9y400,0,4.1,49.9,2025-03-16T16:43:17.374Z,2025-03-16T16:43:20Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587503977,1,,5587503973,213,0.32,5587503971,212,68.6,5587503953,124,,5587503957,155,,5587503963,140,66.1,5587503965,141,81.8,5587503981,74,,5587503961,56,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,
2789403381,387,44,1,43,9,b3r6d8ydtmtjckam6pku9y400,1,64.2,81.4,2025-03-16T16:43:19.275Z,2025-03-16T22:44:58Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5587504267,233,380,5587504027,56,Left,5587504029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403417,380,44,1,43,9,cftj6g399tknheudaxsdpfdgb,0,35.8,18.6,2025-03-16T16:43:19.276Z,2025-03-16T22:38:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587504245,233,387,5587504209,56,Back,5587504213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789698243,942,1,1,43,9,b3r6d8ydtmtjckam6pku9y400,0,59.6,88.7,2025-03-16T16:43:20.176Z,2025-03-16T22:44:58Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5589124011,212,1.1,5589124013,213,0.00,5589124007,140,60.6,5589124005,56,Left,5589124003,168,,5589124009,141,88.7,5589124001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403491,381,61,1,43,10,cftj6g399tknheudaxsdpfdgb,1,38.6,19.2,2025-03-16T16:43:20.313Z,2025-03-16T22:38:27Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587504621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403433,388,1,1,43,11,b3r6d8ydtmtjckam6pku9y400,1,61.4,84.4,2025-03-16T16:43:21.492Z,2025-03-16T22:38:39Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5589124569,213,1.02,5587504303,56,Left,5589124563,140,65.1,5589124567,212,7.4,5589124565,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403467,389,1,1,43,12,b3r6d8ydtmtjckam6pku9y400,0,68.8,84.6,2025-03-16T16:43:22.766Z,2025-03-16T16:43:23Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587504511,141,81.8,5587504507,56,Left,5587504509,140,72.3,5587504515,213,5.81,5587504513,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403495,382,8,1,43,13,cftj6g399tknheudaxsdpfdgb,1,35.0,19.5,2025-03-16T16:43:23.512Z,2025-03-16T22:39:01Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5587504653,56,Back,5589124855,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403511,390,61,1,43,14,b3r6d8ydtmtjckam6pku9y400,1,72.4,81.6,2025-03-16T16:43:24.439Z,2025-03-16T22:39:00Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5587504711,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403591,383,1,1,43,16,cftj6g399tknheudaxsdpfdgb,1,19.1,31.9,2025-03-16T16:43:26.970Z,2025-03-16T22:38:56Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587505113,213,2.67,5587505105,141,44.0,5587505097,56,Back,5587505101,140,3.8,5587505109,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403689,385,1,1,43,18,cftj6g399tknheudaxsdpfdgb,1,3.8,44.0,2025-03-16T16:43:28.936Z,2025-03-16T16:50:04Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5587505605,141,23.4,5587505607,212,14.0,5587505603,140,4.6,5587505611,213,4.77,5587505601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403717,386,1,1,43,22,cftj6g399tknheudaxsdpfdgb,1,5.1,18.0,2025-03-16T16:43:32.422Z,2025-03-16T16:43:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587505751,141,3.2,5587505745,56,Back,5587505753,212,17.6,5587505749,140,18.9,5587505755,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403761,387,1,1,43,23,cftj6g399tknheudaxsdpfdgb,1,18.9,3.2,2025-03-16T16:43:33.750Z,2025-03-16T16:43:35Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587505951,56,Back,5587505959,213,2.88,5587505955,141,5.3,5587505957,212,5.5,5587505953,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403813,388,1,1,43,25,cftj6g399tknheudaxsdpfdgb,1,13.8,5.3,2025-03-16T16:43:35.641Z,2025-03-16T16:43:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587506261,56,Back,5587506269,213,0.97,5587506263,140,27.2,5587506267,212,24.7,5587506265,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
