id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/16/value
2713979149,490,44,2,50,50,anga7587r1zv4ey71ge9zxol3,1,3.0,53.2,2024-08-26T18:11:12.339Z,2024-08-26T19:08:36Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5176176911,56,Back,5176179219,233,431,5176176913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979397,431,44,2,50,50,cftj6g399tknheudaxsdpfdgb,0,97.0,46.8,2024-08-26T18:11:12.340Z,2024-08-26T19:08:37Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176178307,56,Center,5176178309,286,,5176179227,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979161,491,12,2,50,50,anga7587r1zv4ey71ge9zxol3,1,3.2,51.9,2024-08-26T18:11:12.802Z,2024-08-26T22:35:50Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5176177015,140,9.7,5176177021,213,6.00,5176177017,141,49.0,5176177019,212,7.1,5176177013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980197,508,12,2,50,52,anga7587r1zv4ey71ge9zxol3,1,8.4,46.0,2024-08-26T18:11:14.977Z,2024-08-26T18:12:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176182899,56,Back,5176182905,212,4.5,5176182901,140,11.2,5176182903,141,40.9,5176182907,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980269,509,12,2,50,53,anga7587r1zv4ey71ge9zxol3,1,7.5,43.0,2024-08-26T18:11:16.234Z,2024-08-26T18:16:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176183283,212,3.5,5176183279,140,10.8,5176183285,213,0.16,5176183277,56,Back,5176183281,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979175,429,13,2,50,55,cftj6g399tknheudaxsdpfdgb,1,90.4,53.6,2024-08-26T18:11:17.545Z,2024-08-26T21:51:13Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176726923,108,,5176181023,103,75,5176181031,231,50.7,5176181017,72,,5176181029,230,98.6,5176181025,328,,5176177085,56,Center,5176181019,77,,5176181027,458,5176181021,102,62.2,5176181015,160,5176177081,17,,,,,,,,,,,,,,,,,,,,,,
2713979187,430,5,2,50,55,cftj6g399tknheudaxsdpfdgb,0,100.7,49.3,2024-08-26T18:11:17.866Z,2024-08-26T18:20:12Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176177143,56,Center,5176177145,346,,5176177243,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979199,492,5,2,50,55,anga7587r1zv4ey71ge9zxol3,1,-0.7000000000000001,50.7,2024-08-26T18:11:17.866Z,2024-08-26T18:20:11Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5176177207,56,Back,5176177225,233,430,5176177209,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979481,493,1,2,51,12,anga7587r1zv4ey71ge9zxol3,1,4.3,50.5,2024-08-26T18:11:34.442Z,2024-08-26T18:26:21Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5176178787,74,,5176178775,141,32.3,5176178769,56,Back,5176178781,213,5.85,5176178779,212,29.8,5176178771,140,30.1,5176200301,189,,5176178767,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979487,494,1,2,51,17,anga7587r1zv4ey71ge9zxol3,1,34.3,30.9,2024-08-26T18:11:39.389Z,2024-08-26T18:17:36Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176200631,213,6.14,5176200623,56,Back,5176200627,141,28.4,5176200625,140,45.2,5176200629,212,11.6,5176200731,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979491,495,1,2,51,18,anga7587r1zv4ey71ge9zxol3,1,44.6,28.6,2024-08-26T18:11:40.563Z,2024-08-26T18:17:39Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176201515,56,Back,5176201527,212,7.5,5176201519,140,37.7,5176201531,213,2.89,5176201523,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979429,432,83,2,51,18,cftj6g399tknheudaxsdpfdgb,0,53.9,74.8,2024-08-26T18:11:41.214Z,2024-08-26T18:20:20Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176179285,399,d854rlweyk5wq6d2veyviukq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979495,496,1,2,51,20,anga7587r1zv4ey71ge9zxol3,1,37.3,30.1,2024-08-26T18:11:42.689Z,2024-08-26T18:20:18Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176211897,141,74.6,5176211893,56,Back,5176211901,213,1.71,5176211899,212,30.6,5176211895,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979561,497,1,2,51,26,anga7587r1zv4ey71ge9zxol3,1,36.6,89.9,2024-08-26T18:11:49.049Z,2024-08-26T18:20:20Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176179135,56,Back,5176179141,212,14.4,5176179143,213,4.73,5176179139,141,68.7,5176179137,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979577,498,1,2,51,28,anga7587r1zv4ey71ge9zxol3,1,35.9,69.3,2024-08-26T18:11:50.921Z,2024-08-26T18:11:58Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176179249,56,Back,5176179251,140,32.1,5176179255,212,15.9,5176179253,141,46.7,5176179257,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979653,499,1,2,51,35,anga7587r1zv4ey71ge9zxol3,1,38.0,29.4,2024-08-26T18:11:57.945Z,2024-08-26T18:11:59Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176179727,212,23.1,5176179723,140,53.0,5176179721,56,Right,5176179729,213,5.46,5176179725,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979663,500,1,2,51,37,anga7587r1zv4ey71ge9zxol3,1,41.3,13.1,2024-08-26T18:11:59.578Z,2024-08-26T18:12:00Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176179763,56,Back,5176179769,212,10.8,5176179771,213,1.61,5176179767,141,28.9,5176179765,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979683,501,4,2,51,40,anga7587r1zv4ey71ge9zxol3,1,44.6,20.6,2024-08-26T18:12:03.178Z,2024-08-26T18:55:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176179929,152,,5176180325,233,433,5176179925,13,,5176179931,265,,5176179927,56,Back,5176179933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979691,433,4,2,51,40,cftj6g399tknheudaxsdpfdgb,0,55.4,79.4,2024-08-26T18:12:03.179Z,2024-08-26T18:55:43Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176180299,13,,5176180305,152,,5176180309,285,,5176180351,233,501,5176180303,56,Left,5176180307,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979917,502,1,2,51,56,anga7587r1zv4ey71ge9zxol3,1,46.5,27.9,2024-08-26T18:12:19.145Z,2024-08-26T18:12:22Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176181277,212,10.4,5176181273,140,39.2,5176181267,5,,5176181271,56,Back,5176181279,213,2.40,5176181275,141,38.3,5176181269,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979955,503,1,2,52,0,anga7587r1zv4ey71ge9zxol3,1,39.2,38.3,2024-08-26T18:12:22.553Z,2024-08-26T18:12:26Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176181493,141,68.7,5176181497,213,1.93,5176181489,56,Back,5176181491,140,31.7,5176181495,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713979991,504,1,2,52,3,anga7587r1zv4ey71ge9zxol3,1,31.9,68.2,2024-08-26T18:12:26.026Z,2024-08-26T18:12:29Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176181731,155,,5176181733,56,Center,5176181737,141,50.1,5176181741,213,5.96,5176181735,140,67.2,5176181739,212,39.1,5176181743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980055,505,1,2,52,6,anga7587r1zv4ey71ge9zxol3,1,66.7,50.1,2024-08-26T18:12:29.241Z,2024-08-26T18:12:35Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176182131,56,Right,5176182135,141,16.1,5176182137,212,23.8,5176182139,213,4.95,5176182133,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980059,506,1,2,52,12,anga7587r1zv4ey71ge9zxol3,0,87.9,18.8,2024-08-26T18:12:34.936Z,2024-08-26T21:52:12Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176182153,140,90.2,5176182159,213,0.93,5176182239,233,434,5176182149,155,,5176728121,224,,5176182155,141,23.6,5176182157,212,4.1,5176182237,236,,5176182147,2,5176182151,56,Center,5176182243,286,5176728123,20,,,,,,,,,,,,,,,,,,,,,,
2713980077,434,12,2,52,12,cftj6g399tknheudaxsdpfdgb,1,9.0,77.0,2024-08-26T18:12:35.036Z,2024-08-26T18:12:37Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176182223,56,Back,5176182219,185,,5176182291,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980087,435,6,2,52,13,cftj6g399tknheudaxsdpfdgb,0,9.1,77.2,2024-08-26T18:12:36.009Z,2024-08-26T21:52:18Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176182311,56,Back,5176182393,233,507,5176182313,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980071,507,6,2,52,13,anga7587r1zv4ey71ge9zxol3,1,90.9,22.8,2024-08-26T18:12:36.009Z,2024-08-26T18:12:38Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176182309,75,,5176182369,233,435,5176182307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980567,510,1,2,52,51,anga7587r1zv4ey71ge9zxol3,0,99.7,0.2,2024-08-26T18:13:13.545Z,2024-08-26T21:52:26Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176184833,6,,5176184849,1,,5176184837,223,,5176728445,72,,5176184845,212,34.0,5176184831,2,,5176184847,213,1.64,5176184839,56,Center,5176184843,141,5176184841,140,97.5,5176184835,155,,,,,,,,,,,,,,,,,,,,,,,50.1,
2713980635,436,41,2,52,57,cftj6g399tknheudaxsdpfdgb,1,1.7000000000000002,47.3,2024-08-26T18:13:19.886Z,2024-08-26T21:52:30Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5176185219,140,3.1,5176185227,213,4.81,5176185223,141,25.6,5176728463,378,,5176185225,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980655,437,12,2,52,59,cftj6g399tknheudaxsdpfdgb,1,2.7,25.0,2024-08-26T18:13:21.310Z,2024-08-26T18:13:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5176185405,167,,5176185345,56,Back,5176185361,213,5.61,5176185349,140,24.4,5176185357,212,29.1,5176185353,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980659,438,5,2,53,0,cftj6g399tknheudaxsdpfdgb,0,24.0,-1.6,2024-08-26T18:13:22.744Z,2024-08-26T18:20:12Z,195o7hchielt14ic49r3k06sq,Serginho,,,5176185371,56,Back,5176187609,233,511,5176185373,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713980997,511,5,2,53,0,anga7587r1zv4ey71ge9zxol3,1,76.0,101.6,2024-08-26T18:13:22.744Z,2024-08-26T18:20:12Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176187413,56,Left,5176187577,233,438,5176187415,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981001,512,18,2,53,30,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-26T18:13:53.142Z,2024-08-26T18:13:54Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176187435,42,,5176187439,59,9,5176187437,44,Forward,5176187527,55,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981015,513,19,2,53,30,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-26T18:13:53.143Z,2024-08-26T19:07:02Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5176187489,42,,5176187495,59,15,5176187499,55,512,5176358923,292,10,5176358925,293,3,5176187493,145,9,5176187497,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981209,514,1,2,53,41,anga7587r1zv4ey71ge9zxol3,1,68.6,100.0,2024-08-26T18:14:04.137Z,2024-08-26T18:15:29Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176188627,56,Back,5176188631,141,69.9,5176188633,212,42.0,5176188637,1,,5176189371,189,,5176188629,140,34.3,5176188635,213,3.68,5176188625,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981213,515,1,2,53,45,anga7587r1zv4ey71ge9zxol3,1,43.4,53.8,2024-08-26T18:14:07.861Z,2024-08-26T18:15:29Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176189845,56,Right,5176189849,141,6.6,5176189855,1,,5176189853,213,5.14,5176189851,212,35.3,5176189847,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981219,516,1,2,53,48,anga7587r1zv4ey71ge9zxol3,1,60.0,4.7,2024-08-26T18:14:11.034Z,2024-08-26T18:15:58Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176191101,140,66.4,5176191105,212,9.1,5176191099,56,Right,5176191107,213,0.74,5176191103,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982329,524,1,2,53,50,anga7587r1zv4ey71ge9zxol3,1,68.2,23.0,2024-08-26T18:14:12.896Z,2024-08-26T18:15:51Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176195399,56,Right,5176195405,212,15.3,5176195401,140,77.4,5176195407,213,5.40,5176195403,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981253,517,3,2,53,53,anga7587r1zv4ey71ge9zxol3,0,85.2,15.2,2024-08-26T18:14:15.785Z,2024-08-26T21:54:29Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176730473,465,,5176188815,56,Right,5176189159,233,439,5176188817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981309,439,7,2,53,53,cftj6g399tknheudaxsdpfdgb,1,14.8,84.8,2024-08-26T18:14:15.786Z,2024-08-26T21:54:42Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176189067,56,Back,5176189063,167,,5176730641,385,,5176189137,233,517,5176189069,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981315,440,6,2,53,55,cftj6g399tknheudaxsdpfdgb,0,10.8,90.4,2024-08-26T18:14:18.057Z,2024-08-26T21:55:03Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176189581,233,518,5176189501,56,Back,5176189505,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981293,518,6,2,53,55,anga7587r1zv4ey71ge9zxol3,1,89.2,9.6,2024-08-26T18:14:18.057Z,2024-08-26T18:55:46Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176189569,233,440,5176189187,56,Right,5176189193,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981683,519,1,2,54,28,anga7587r1zv4ey71ge9zxol3,1,99.5,0.5,2024-08-26T18:14:50.905Z,2024-08-26T21:54:44Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,1.0,,5176191539,1,,5176192705,154,,5176191535,212,35.4,5176191521,2,,5176191533,141,51.2,5176192703,210,13,5176191527,223,,5176191525,155,,5176730701,72,5176191529,56,Center,5176191537,213,5176191523,6,5176191531,140,,,,,,,,,,1.80,,91.8,,,,,,,,
2713981685,520,13,2,54,31,anga7587r1zv4ey71ge9zxol3,1,91.8,51.2,2024-08-26T18:14:53.609Z,2024-08-26T21:56:19Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176192733,230,99.7,5176191551,56,Center,5176192715,29,,5176192727,328,,5176192719,55,519,5176192343,25,,5176192713,73,,5176192353,153,,5176192735,231,5176192731,147,85.9,5176192723,102,5176192725,103,5176191549,17,5176192711,15,,5176192729,146,98.9,5176192717,154,,96.0,12.5,,,,,,,,50.2,
2713981705,521,1,2,54,34,anga7587r1zv4ey71ge9zxol3,1,97.7,85.7,2024-08-26T18:14:56.376Z,2024-08-26T18:14:59Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176191675,213,3.42,5176191667,56,Center,5176191671,141,77.0,5176191669,140,78.0,5176191673,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981767,522,1,2,54,36,anga7587r1zv4ey71ge9zxol3,0,76.4,76.3,2024-08-26T18:14:58.936Z,2024-08-26T21:54:59Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176192041,140,100.0,5176192035,2,,5176730971,223,,5176192039,56,Center,5176192047,213,5.47,5176192043,141,36.6,5176730905,20,,5176192045,212,37.1,5176192037,155,5176192049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981957,441,5,2,54,39,cftj6g399tknheudaxsdpfdgb,1,-0.6000000000000001,65.9,2024-08-26T18:15:01.753Z,2024-08-26T18:20:13Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176193273,233,523,5176193249,56,Back,5176193251,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981773,523,5,2,54,39,anga7587r1zv4ey71ge9zxol3,0,100.6,34.1,2024-08-26T18:15:01.753Z,2024-08-26T18:20:13Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176192069,346,,5176192067,56,Center,5176193309,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713981973,442,1,2,54,59,cftj6g399tknheudaxsdpfdgb,1,3.5,44.5,2024-08-26T18:15:21.822Z,2024-08-26T18:16:14Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5176196965,189,,5176193385,213,0.47,5176193377,56,Back,5176193391,74,,5176193375,124,,5176193387,1,,5176193383,212,48.5,5176193381,141,76.9,5176193379,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,
2713981989,443,1,2,55,0,cftj6g399tknheudaxsdpfdgb,1,44.7,76.9,2024-08-26T18:15:22.812Z,2024-08-26T18:16:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176193483,141,95.3,5176193487,212,16.1,5176193491,213,0.89,5176193479,56,Left,5176193481,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982009,444,1,2,55,3,cftj6g399tknheudaxsdpfdgb,1,54.2,91.2,2024-08-26T18:15:25.365Z,2024-08-26T18:16:20Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176193631,56,Center,5176193641,212,24.8,5176193645,213,4.63,5176193637,141,54.9,5176193633,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982087,445,1,2,55,5,cftj6g399tknheudaxsdpfdgb,1,52.3,54.9,2024-08-26T18:15:27.980Z,2024-08-26T18:15:34Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176194053,212,19.2,5176194047,56,Back,5176194051,141,34.3,5176194055,213,3.96,5176194049,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982113,446,1,2,55,12,cftj6g399tknheudaxsdpfdgb,1,54.1,30.4,2024-08-26T18:15:34.285Z,2024-08-26T18:15:37Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176194215,212,18.3,5176194211,140,47.4,5176194209,56,Back,5176194217,213,1.97,5176194213,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982189,447,1,2,55,14,cftj6g399tknheudaxsdpfdgb,1,52.0,45.5,2024-08-26T18:15:36.876Z,2024-08-26T18:15:42Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176194633,155,,5176194637,140,69.9,5176194645,1,,5176194639,141,5.6,5176194643,213,5.32,5176194641,212,33.0,5176194635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982211,448,1,2,55,19,cftj6g399tknheudaxsdpfdgb,1,68.6,4.6,2024-08-26T18:15:41.964Z,2024-08-26T18:15:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176194765,212,21.0,5176194759,56,Center,5176194761,140,53.5,5176194767,213,2.43,5176194763,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982253,449,1,2,55,21,cftj6g399tknheudaxsdpfdgb,1,53.5,24.9,2024-08-26T18:15:43.932Z,2024-08-26T18:15:46Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176194963,140,62.5,5176194967,212,10.9,5176194961,56,Center,5176194969,213,0.52,5176194965,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982309,450,1,2,55,23,cftj6g399tknheudaxsdpfdgb,1,59.8,36.1,2024-08-26T18:15:46.124Z,2024-08-26T18:15:49Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176195253,56,Center,5176195259,212,19.5,5176195261,213,1.82,5176195257,141,63.9,5176195255,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982353,451,1,2,55,26,cftj6g399tknheudaxsdpfdgb,1,58.3,67.5,2024-08-26T18:15:49.085Z,2024-08-26T18:15:53Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176195557,56,Left,5176195565,213,1.33,5176195559,140,62.8,5176195561,141,95.7,5176195563,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982373,452,1,2,55,31,cftj6g399tknheudaxsdpfdgb,1,62.9,86.3,2024-08-26T18:15:53.565Z,2024-08-26T18:15:55Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176195687,213,3.66,5176195685,212,18.8,5176195677,56,Back,5176195681,141,72.6,5176195679,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982445,453,1,2,55,33,cftj6g399tknheudaxsdpfdgb,1,47.3,70.9,2024-08-26T18:15:55.373Z,2024-08-26T18:16:00Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176196065,141,42.2,5176196069,213,4.93,5176196061,56,Center,5176196063,140,51.5,5176196067,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982479,454,1,2,55,38,cftj6g399tknheudaxsdpfdgb,1,61.2,35.1,2024-08-26T18:16:00.413Z,2024-08-26T18:16:03Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176196271,213,0.38,5176196267,141,53.7,5176196263,56,Center,5176196261,155,,5176196273,1,,5176196269,212,33.9,5176196265,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982487,455,1,2,55,41,cftj6g399tknheudaxsdpfdgb,0,91.2,53.7,2024-08-26T18:16:03.421Z,2024-08-26T18:16:04Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176196333,140,87.8,5176196337,212,3.8,5176196343,213,2.76,5176196331,56,Center,5176196335,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982509,525,12,2,55,42,anga7587r1zv4ey71ge9zxol3,1,10.8,45.1,2024-08-26T18:16:04.409Z,2024-08-26T18:16:06Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176196443,140,0.0,5176196447,212,24.8,5176196441,56,Back,5176196467,167,,5176196449,213,2.08,5176196445,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982501,456,6,2,55,42,cftj6g399tknheudaxsdpfdgb,1,95.8,35.3,2024-08-26T18:16:05.100Z,2024-08-26T18:55:47Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176196589,233,526,5176196509,56,Center,5176196511,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982513,526,6,2,55,42,anga7587r1zv4ey71ge9zxol3,0,4.2,64.7,2024-08-26T18:16:05.100Z,2024-08-26T21:56:51Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176196571,73,,5176196569,56,Back,5176196619,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713982823,457,1,2,56,10,cftj6g399tknheudaxsdpfdgb,1,99.5,0.5,2024-08-26T18:16:32.996Z,2024-08-26T22:36:21Z,195o7hchielt14ic49r3k06sq,Serginho,,1.0,5176198311,213,1.64,5176198307,141,46.0,5176198301,224,,5176201843,25,,5176198295,2,,5176732897,20,,5176198299,155,,5176201841,154,,5176198303,56,5176201839,210,16,5176198297,6,5176198309,212,5176198305,140,,,,,,,,,,,31.0,97.5,,,,,,,Center,
