id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716528325,559,1,2,53,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.5,63.1,2024-09-01T17:18:55.091Z,2024-09-01T17:18:56Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190168179,140,70.0,5190168185,213,0.10,5190168177,56,Center,5190168183,212,7.9,5190168181,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528339,560,1,2,54,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.0,64.3,2024-09-01T17:18:56.258Z,2024-09-01T17:18:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190168271,140,66.4,5190168273,141,45.8,5190168275,212,13.1,5190168277,213,4.42,5190168269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528363,561,1,2,54,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,45.8,2024-09-01T17:18:57.203Z,2024-09-01T17:18:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5190168397,212,10.9,5190168387,140,70.0,5190168385,56,Center,5190168391,141,60.9,5190168399,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528391,562,1,2,54,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.0,60.9,2024-09-01T17:18:57.666Z,2024-09-01T17:18:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190168539,212,12.4,5190168533,56,Center,5190168537,141,70.8,5190168541,213,2.57,5190168535,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528435,563,1,2,54,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.1,70.8,2024-09-01T17:18:58.867Z,2024-09-01T17:19:01Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190168757,56,Left,5190168763,212,22.8,5190168761,141,94.8,5190168759,140,75.2,5190168765,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528459,564,1,2,54,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.5,95.6,2024-09-01T17:19:01.394Z,2024-09-01T17:19:02Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190168857,141,86.6,5190168855,140,75.5,5190168853,56,Left,5190168859,212,6.5,5190168861,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528487,565,1,2,54,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.5,86.6,2024-09-01T17:19:02.594Z,2024-09-01T17:19:04Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190169061,56,Center,5190169063,140,80.7,5190169065,141,69.1,5190169067,212,13.1,5190169069,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528515,566,1,2,54,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.7,69.1,2024-09-01T17:19:04.818Z,2024-09-01T17:19:06Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5190169213,213,6.22,5190169209,212,21.7,5190169203,56,Center,5190169201,168,,5190169207,141,67.2,5190169205,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528787,493,5,2,54,10,36g6ifzjliec1jqnbtf7yesme,1,-1.2,32.6,2024-09-01T17:19:06.455Z,2024-09-01T17:47:09Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190170749,233,567,5190170741,56,Back,5190170743,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528535,567,5,2,54,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.2,67.4,2024-09-01T17:19:06.455Z,2024-09-01T17:47:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5190169317,346,,5190170781,233,493,5190169315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528813,494,1,2,54,28,36g6ifzjliec1jqnbtf7yesme,1,3.4,41.6,2024-09-01T17:19:24.788Z,2024-09-01T17:19:26Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5190170853,140,24.1,5190170845,124,,5190170857,141,35.1,5190170859,212,22.2,5190170849,56,Back,5190170861,213,6.08,5190170865,237,,5190170867,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528941,495,1,2,54,31,36g6ifzjliec1jqnbtf7yesme,1,39.4,40.7,2024-09-01T17:19:27.667Z,2024-09-01T17:19:33Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190171555,212,33.2,5190171545,140,58.2,5190171541,56,Left,5190171551,141,80.0,5190171563,1,,5190171559,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716528999,496,1,2,54,36,36g6ifzjliec1jqnbtf7yesme,1,57.1,75.0,2024-09-01T17:19:32.947Z,2024-09-01T17:19:35Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5190171789,140,61.7,5190171799,213,1.21,5190171791,141,93.8,5190171795,212,13.7,5190171787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529023,497,1,2,54,38,36g6ifzjliec1jqnbtf7yesme,1,61.7,93.8,2024-09-01T17:19:34.963Z,2024-09-01T17:19:36Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190171899,56,Center,5190171907,213,4.50,5190171905,212,11.1,5190171903,141,77.8,5190171901,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529113,498,1,2,54,40,36g6ifzjliec1jqnbtf7yesme,1,60.7,73.9,2024-09-01T17:19:36.387Z,2024-09-01T17:19:40Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5190172449,213,4.41,5190172443,140,55.8,5190172441,56,Center,5190172447,212,17.3,5190172445,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529141,499,1,2,54,44,36g6ifzjliec1jqnbtf7yesme,1,60.2,43.1,2024-09-01T17:19:40.579Z,2024-09-01T17:19:43Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190172623,213,1.83,5190172617,140,56.8,5190172615,56,Center,5190172621,212,13.9,5190172619,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529215,500,1,2,54,46,36g6ifzjliec1jqnbtf7yesme,1,56.6,63.7,2024-09-01T17:19:42.938Z,2024-09-01T17:19:47Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190172995,141,72.3,5190173003,213,0.89,5190172991,140,61.1,5190172987,56,Center,5190172999,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529203,568,83,2,54,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.5,36.0,2024-09-01T17:19:46.626Z,2024-09-01T18:03:11Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5190173309,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529227,501,1,2,54,51,36g6ifzjliec1jqnbtf7yesme,1,64.7,57.0,2024-09-01T17:19:47.227Z,2024-09-01T17:19:48Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190173049,56,Center,5190173055,212,11.4,5190173057,213,5.30,5190173051,140,70.7,5190173053,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529233,502,1,2,54,51,36g6ifzjliec1jqnbtf7yesme,1,70.7,43.0,2024-09-01T17:19:47.867Z,2024-09-01T17:19:48Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190173087,140,66.5,5190173085,56,Center,5190173123,156,,5190173093,213,2.75,5190173091,212,4.8,5190173089,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529275,503,1,2,54,53,36g6ifzjliec1jqnbtf7yesme,1,66.7,40.7,2024-09-01T17:19:49.354Z,2024-09-01T17:19:50Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5190173369,212,17.7,5190173371,213,5.54,5190173363,56,Center,5190173367,141,23.0,5190173365,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529295,504,1,2,54,54,36g6ifzjliec1jqnbtf7yesme,1,80.0,20.9,2024-09-01T17:19:50.795Z,2024-09-01T17:19:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190173493,141,55.4,5190173491,140,83.5,5190173489,56,Center,5190173497,213,1.42,5190173495,212,23.7,5190173487,155,,5190173485,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529339,505,1,2,54,56,36g6ifzjliec1jqnbtf7yesme,1,83.5,55.4,2024-09-01T17:19:52.763Z,2024-09-01T17:22:01Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,1.0,5190186029,210,15,5190173675,56,Center,5190173677,140,84.4,5190173679,141,47.9,5190173685,213,4.90,5190186031,154,,5190173683,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529351,506,15,2,54,57,36g6ifzjliec1jqnbtf7yesme,1,88.2,48.8,2024-09-01T17:19:53.675Z,2024-09-01T17:22:01Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190186101,233,569,5190186057,146,89.9,5190186047,102,50.8,5190173747,56,Center,5190186067,231,50.4,5190186049,103,19,5190186055,82,,5190173743,22,,5190184799,72,,5190186051,108,5190186041,154,5190186043,55,505,5190186053,328,,,5190173745,17,,5190186037,78,5190186065,230,,98.1,5190186039,29,,,5190186061,147,49.1
2716529379,569,10,2,54,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,50.9,2024-09-01T17:19:53.775Z,2024-09-01T17:22:01Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190173913,94,,5190173917,56,Back,5190186137,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716573453,904,61,2,54,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.3,46.9,2024-09-01T17:19:54.193Z,2024-09-01T18:03:09Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5190422095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529417,507,61,2,54,59,36g6ifzjliec1jqnbtf7yesme,0,83.7,51.3,2024-09-01T17:19:56.148Z,2024-09-01T17:29:51Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5190174115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529507,570,12,2,55,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.7,49.7,2024-09-01T17:19:56.306Z,2024-09-01T17:20:00Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190174609,140,45.1,5190174611,141,73.8,5190174613,212,40.6,5190174615,213,0.42,5190174607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529511,571,3,2,55,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,49.8,73.2,2024-09-01T17:20:00.114Z,2024-09-01T18:03:18Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5190174627,286,,5190174625,56,Back,5190174709,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529515,508,7,2,55,3,36g6ifzjliec1jqnbtf7yesme,1,50.2,26.8,2024-09-01T17:20:00.115Z,2024-09-01T17:20:03Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190174639,285,,5190174637,56,Center,5190174695,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529519,509,43,2,55,4,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T17:20:00.756Z,2024-09-01T17:20:04Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190174987,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529599,510,1,2,55,6,36g6ifzjliec1jqnbtf7yesme,1,48.0,29.1,2024-09-01T17:20:03.179Z,2024-09-01T17:20:04Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190175119,212,13.8,5190175121,213,1.56,5190175113,56,Back,5190175117,141,49.4,5190175115,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529619,511,1,2,55,8,36g6ifzjliec1jqnbtf7yesme,1,48.1,49.4,2024-09-01T17:20:04.611Z,2024-09-01T17:20:06Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190175223,141,81.2,5190175221,140,55.9,5190175227,213,1.21,5190175219,56,Left,5190175225,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529663,512,1,2,55,10,36g6ifzjliec1jqnbtf7yesme,1,55.9,81.2,2024-09-01T17:20:06.210Z,2024-09-01T17:20:09Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5190175465,213,1.00,5190175455,56,Left,5190175459,140,62.4,5190175461,141,96.9,5190175463,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529711,513,1,2,55,13,36g6ifzjliec1jqnbtf7yesme,1,62.9,96.9,2024-09-01T17:20:09.283Z,2024-09-01T17:20:12Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5190175711,212,11.6,5190175717,213,4.40,5190175703,140,59.5,5190175699,56,Left,5190175707,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529781,514,1,2,55,16,36g6ifzjliec1jqnbtf7yesme,1,62.6,76.7,2024-09-01T17:20:12.667Z,2024-09-01T17:20:17Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190176135,56,Center,5190176141,212,14.8,5190176137,140,63.4,5190176143,213,4.77,5190176139,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529817,515,1,2,55,21,36g6ifzjliec1jqnbtf7yesme,1,61.4,57.9,2024-09-01T17:20:17.298Z,2024-09-01T17:20:20Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5190176371,213,2.15,5190176363,141,69.4,5190176357,140,56.5,5190176355,56,Center,5190176369,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529835,516,1,2,55,24,36g6ifzjliec1jqnbtf7yesme,1,56.7,68.7,2024-09-01T17:20:20.354Z,2024-09-01T17:20:21Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190176475,213,6.16,5190176467,56,Center,5190176471,141,67.8,5190176473,212,4.9,5190176469,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716529925,517,1,2,55,24,36g6ifzjliec1jqnbtf7yesme,1,61.3,67.8,2024-09-01T17:20:21.130Z,2024-09-01T17:20:24Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190176895,213,3.24,5190176887,56,Center,5190176891,141,66.9,5190176889,140,55.1,5190176893,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530015,518,1,2,55,28,36g6ifzjliec1jqnbtf7yesme,1,52.7,59.4,2024-09-01T17:20:24.699Z,2024-09-01T17:20:28Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190177335,212,34.8,5190177337,213,5.26,5190177327,155,,5190177331,140,70.1,5190177333,141,15.8,5190177329,56,Right,5190177339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530039,519,44,2,55,31,36g6ifzjliec1jqnbtf7yesme,1,68.8,16.7,2024-09-01T17:20:27.909Z,2024-09-01T17:20:30Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190177461,233,572,5190177421,286,,5190177419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530007,572,44,2,55,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.1,84.0,2024-09-01T17:20:27.910Z,2024-09-01T17:20:29Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190177295,285,,5190177487,233,519,5190177293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530029,573,61,2,55,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.3,82.6,2024-09-01T17:20:28.597Z,2024-09-01T17:20:28Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190177381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530041,520,1,2,55,32,36g6ifzjliec1jqnbtf7yesme,0,68.5,14.3,2024-09-01T17:20:28.619Z,2024-09-01T17:24:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190177427,140,68.9,5190177425,56,Right,5190177433,212,0.4,5190177423,3,,5190177435,213,0.16,5190177429,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530103,521,56,2,55,35,36g6ifzjliec1jqnbtf7yesme,1,55.5,3.1,2024-09-01T17:20:31.427Z,2024-09-01T18:06:30Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190177793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530235,522,5,2,55,35,36g6ifzjliec1jqnbtf7yesme,1,55.2,-1.6,2024-09-01T17:20:31.847Z,2024-09-01T17:47:09Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190178653,233,574,5190178549,347,,5190178547,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530093,574,5,2,55,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,44.8,101.6,2024-09-01T17:20:31.847Z,2024-09-01T17:47:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190177721,347,,5190178665,233,522,5190177719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530295,523,1,2,55,42,36g6ifzjliec1jqnbtf7yesme,1,54.9,0.0,2024-09-01T17:20:39.002Z,2024-09-01T17:20:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190178871,141,10.6,5190178873,212,19.0,5190178869,140,38.6,5190178867,56,Back,5190178875,213,2.70,5190178865,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530311,524,1,2,55,45,36g6ifzjliec1jqnbtf7yesme,1,39.1,11.0,2024-09-01T17:20:42.050Z,2024-09-01T17:20:43Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190178973,141,21.2,5190178971,140,43.1,5190178977,213,1.03,5190178975,212,8.1,5190178969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530323,525,1,2,55,47,36g6ifzjliec1jqnbtf7yesme,1,43.1,21.2,2024-09-01T17:20:43.410Z,2024-09-01T17:20:44Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5190179087,141,4.9,5190179085,140,42.0,5190179083,56,Back,5190179091,213,4.61,5190179089,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530417,526,1,2,55,48,36g6ifzjliec1jqnbtf7yesme,1,40.9,6.4,2024-09-01T17:20:44.682Z,2024-09-01T17:20:50Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190179621,140,19.5,5190179623,141,34.0,5190179625,212,29.3,5190179619,56,Back,5190179627,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530453,527,1,2,55,54,36g6ifzjliec1jqnbtf7yesme,1,22.3,40.7,2024-09-01T17:20:50.482Z,2024-09-01T17:20:53Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5190179839,1,,5190179819,140,37.7,5190179823,141,87.2,5190179829,212,35.5,5190179837,213,1.10,5190179815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530493,528,1,2,55,56,36g6ifzjliec1jqnbtf7yesme,1,38.4,88.3,2024-09-01T17:20:52.891Z,2024-09-01T17:20:55Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5190180045,213,3.89,5190180039,140,28.9,5190180037,56,Back,5190180043,212,13.6,5190180041,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530561,529,1,2,55,58,36g6ifzjliec1jqnbtf7yesme,1,28.6,73.5,2024-09-01T17:20:54.867Z,2024-09-01T17:21:00Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190180469,56,Back,5190180473,141,51.3,5190180471,140,9.6,5190180477,213,3.79,5190180475,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530577,530,1,2,56,3,36g6ifzjliec1jqnbtf7yesme,1,9.6,51.3,2024-09-01T17:21:00.011Z,2024-09-01T17:21:00Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5190180579,213,0.07,5190180571,56,Back,5190180573,140,23.8,5190180575,141,52.8,5190180577,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530587,531,1,2,56,4,36g6ifzjliec1jqnbtf7yesme,1,23.8,52.8,2024-09-01T17:21:00.787Z,2024-09-01T17:21:01Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5190180651,212,14.3,5190180641,140,15.5,5190180637,56,Back,5190180683,156,,5190180655,213,2.23,5190180647,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530669,532,1,2,56,8,36g6ifzjliec1jqnbtf7yesme,1,14.0,66.4,2024-09-01T17:21:04.402Z,2024-09-01T17:21:05Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190181137,56,Back,5190181145,140,4.7,5190181155,212,11.4,5190181149,141,57.8,5190181159,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530707,533,1,2,56,9,36g6ifzjliec1jqnbtf7yesme,1,4.6,57.8,2024-09-01T17:21:05.795Z,2024-09-01T17:21:08Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5190181313,56,Back,5190181311,155,,5190181317,141,92.0,5190181315,140,31.8,5190181319,212,36.8,5190181323,1,,5190181321,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530745,534,1,2,56,11,36g6ifzjliec1jqnbtf7yesme,0,31.5,92.0,2024-09-01T17:21:08.082Z,2024-09-01T17:21:10Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5190181485,141,77.8,5190181487,212,12.5,5190181481,56,Back,5190181489,213,5.40,5190181483,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530751,575,8,2,56,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.5,30.9,2024-09-01T17:21:10.417Z,2024-09-01T17:21:10Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190181507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530781,576,1,2,56,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.5,30.9,2024-09-01T17:21:10.897Z,2024-09-01T17:21:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190181639,141,16.1,5190181637,140,64.2,5190181643,213,5.17,5190181635,56,Right,5190181641,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530839,578,1,2,56,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.5,12.6,2024-09-01T17:21:13.361Z,2024-09-01T17:21:16Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5190181993,213,0.07,5190181983,140,72.2,5190181989,212,9.2,5190181981,56,Right,5190181985,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530883,579,1,2,56,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.2,11.0,2024-09-01T17:21:16.129Z,2024-09-01T17:21:18Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5190182203,141,11.3,5190182201,140,84.3,5190182199,56,Right,5190182207,213,0.02,5190182205,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530905,535,45,2,56,21,36g6ifzjliec1jqnbtf7yesme,0,16.0,90.2,2024-09-01T17:21:17.889Z,2024-09-01T17:21:22Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190182283,56,Back,5190182341,233,580,5190182285,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530907,580,3,2,56,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.0,9.8,2024-09-01T17:21:17.889Z,2024-09-01T17:21:21Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190182287,56,Right,5190182329,233,535,5190182289,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530937,536,83,2,56,22,36g6ifzjliec1jqnbtf7yesme,0,16.5,89.0,2024-09-01T17:21:18.203Z,2024-09-01T17:21:25Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190182905,399,6m5ftd7c68b2d4d2931xs5srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716530957,581,1,2,56,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.3,11.3,2024-09-01T17:21:18.833Z,2024-09-01T17:21:21Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190182557,56,Right,5190182559,140,75.8,5190182561,141,6.7,5190182563,212,10.5,5190182565,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
