id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2724274031,481,1,2,46,5,59as3grjvj19voay31j3yfgni,1,72.0,31.8,2024-09-22T13:09:36.395Z,2024-09-22T13:09:47Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232560689,141,40.4,5232560691,212,10.1,5232560693,213,0.62,5232560687,140,79.8,5232560685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274041,482,61,2,46,6,59as3grjvj19voay31j3yfgni,0,79.8,40.4,2024-09-22T13:09:37.099Z,2024-09-22T13:09:46Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5232560749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274037,480,52,2,46,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.9,68.5,2024-09-22T13:09:40.345Z,2024-09-22T15:57:19Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5233710073,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274463,481,1,2,46,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.1,56.8,2024-09-22T13:09:53.464Z,2024-09-22T13:10:36Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5232563155,212,19.9,5232563147,123,,5232563157,213,4.72,5232563153,141,27.6,5232563149,56,Back,5232563151,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274481,482,1,2,46,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.6,26.8,2024-09-22T13:09:54.696Z,2024-09-22T13:10:23Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232563331,213,2.11,5232563323,56,Back,5232563325,140,5.5,5232563327,141,52.9,5232563329,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274563,483,1,2,46,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.0,49.7,2024-09-22T13:09:57.528Z,2024-09-22T15:57:36Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5232563743,140,52.6,5232563745,141,29.9,5232563747,212,47.7,5232563751,1,,5232563739,157,,5232563741,56,Center,5232563749,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724484889,903,44,2,46,30,59as3grjvj19voay31j3yfgni,1,46.6,67.4,2024-09-22T13:10:01.122Z,2024-09-22T15:58:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5233712939,285,,5233712935,56,Back,5233713257,233,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724484893,935,44,2,46,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.4,32.6,2024-09-22T13:10:01.123Z,2024-09-22T15:58:01Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5233712959,286,,5233712961,233,903,5233712955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274613,483,1,2,46,30,59as3grjvj19voay31j3yfgni,0,46.1,68.1,2024-09-22T13:10:01.138Z,2024-09-22T13:10:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232564187,3,,5232564041,213,6.08,5232564039,212,28.4,5232564035,140,72.6,5232564037,141,59.6,5232564033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274659,484,1,2,46,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.3,43.3,2024-09-22T13:10:03.239Z,2024-09-22T13:10:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232564315,141,21.5,5232564317,212,16.5,5232564305,3,,5232564309,56,Back,5232564311,140,37.3,5232564319,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274675,485,1,2,46,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.1,21.5,2024-09-22T13:10:05.431Z,2024-09-22T15:58:28Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232564453,213,0.38,5232564443,140,52.7,5232564445,141,31.0,5232564449,212,17.6,5232564441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274797,486,1,2,46,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.4,31.0,2024-09-22T13:10:06.744Z,2024-09-22T13:10:19Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,1.0,,5232565129,212,13.0,5232566199,210,13,5232565123,56,Center,5232565131,213,0.18,5232565127,141,34.4,5232565125,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274799,487,13,2,46,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.5,33.3,2024-09-22T13:10:11.895Z,2024-09-22T15:58:47Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232566225,74,,5232565507,20,,5232566245,215,,5232565153,22,,5232566247,391,,5232566251,231,47.1,5232566241,102,47.1,5232566249,230,99.3,5232566243,103,5232565157,56,Center,5232566229,29,,80.6,5232566233,55,5232565155,63,,,,,,,,,,,,486,,,,,,,,,,,,,,
2724275449,484,5,2,46,42,59as3grjvj19voay31j3yfgni,1,-1.0,54.6,2024-09-22T13:10:13.052Z,2024-09-22T13:42:36Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232568617,56,Back,5232568649,233,488,5232568619,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724274831,488,5,2,46,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.0,45.4,2024-09-22T13:10:13.052Z,2024-09-22T13:42:36Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232565345,346,,5232568667,233,484,5232565343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275515,485,1,2,47,4,59as3grjvj19voay31j3yfgni,0,4.6,50.3,2024-09-22T13:10:35.363Z,2024-09-22T13:10:38Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5232568959,124,,5232568983,212,71.3,5232568977,141,50.6,5232568965,56,Center,5232568987,213,0.00,5232568993,74,,5232568971,140,72.5,5232568991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275557,489,1,2,47,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.4,54.2,2024-09-22T13:10:39.063Z,2024-09-22T13:10:39Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232569191,212,11.5,5232569185,56,Back,5232569193,213,0.12,5232569187,140,43.3,5232569183,3,,5232569189,141,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275595,486,1,2,47,9,59as3grjvj19voay31j3yfgni,0,63.8,49.1,2024-09-22T13:10:40.355Z,2024-09-22T15:59:21Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5232577913,286,,5232577907,236,,5232569449,140,65.0,5232569445,56,Center,5232569457,212,1.6,5232569461,213,0.65,5232569453,141,50.5,5232577909,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275603,490,74,2,47,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.4,56.7,2024-09-22T13:10:40.356Z,2024-09-22T13:42:09Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232569521,56,Back,5232569523,285,,5232577963,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275733,492,1,2,47,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.4,41.8,2024-09-22T13:10:43.207Z,2024-09-22T13:10:47Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232570253,212,21.6,5232570257,213,0.73,5232570237,155,,5232570245,140,52.7,5232570249,141,63.0,5232570241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275775,488,83,2,47,16,59as3grjvj19voay31j3yfgni,0,43.9,35.2,2024-09-22T13:10:47.123Z,2024-09-22T15:59:37Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232570681,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275765,487,43,2,47,16,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:10:47.283Z,2024-09-22T13:11:52Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5232570421,285,0,5232570419,56,Back,5232579909,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275783,493,1,2,47,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,52.3,64.8,2024-09-22T13:10:48.167Z,2024-09-22T15:59:47Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232570493,141,53.2,5232570491,140,63.2,5232570489,56,Center,5232570495,212,13.9,5232570497,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275821,489,8,2,47,18,59as3grjvj19voay31j3yfgni,1,36.7,45.4,2024-09-22T13:10:49.580Z,2024-09-22T15:59:54Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5233720255,385,,5232570701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275877,494,1,2,47,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.9,59.4,2024-09-22T13:10:50.414Z,2024-09-22T15:59:57Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232571003,212,10.1,5232571001,141,54.4,5232570999,140,68.0,5232571005,213,5.94,5232570997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275953,495,1,2,47,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.8,63.5,2024-09-22T13:10:52.375Z,2024-09-22T13:10:55Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232571357,212,19.1,5232571355,141,85.6,5232571359,213,0.90,5232571351,56,Left,5232571353,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724275991,496,1,2,47,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,89.9,75.8,2024-09-22T13:10:55.383Z,2024-09-22T13:10:56Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232571559,141,46.8,5232571561,212,21.2,5232571557,140,97.3,5232571555,56,Center,5232571563,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276037,490,52,2,47,27,59as3grjvj19voay31j3yfgni,1,1.5,46.7,2024-09-22T13:10:58.299Z,2024-09-22T16:00:10Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5233721271,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276247,491,1,2,47,29,59as3grjvj19voay31j3yfgni,1,2.8,53.8,2024-09-22T13:10:59.947Z,2024-09-22T16:00:17Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5232572879,141,87.8,5232572881,212,34.5,5232572865,123,,5233721603,1,,5232572873,140,27.2,5232572869,56,Back,5232572883,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276305,492,1,2,47,36,59as3grjvj19voay31j3yfgni,1,33.9,88.7,2024-09-22T13:11:06.987Z,2024-09-22T13:11:08Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232573187,56,Left,5232573193,212,20.2,5232573191,141,95.3,5232573189,140,52.7,5232573195,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276351,493,1,2,47,37,59as3grjvj19voay31j3yfgni,1,48.9,98.3,2024-09-22T13:11:08.186Z,2024-09-22T16:00:28Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5232573447,140,40.4,5232573445,56,Back,5232573457,213,3.75,5232573449,141,89.1,5232573451,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276447,494,1,2,47,39,59as3grjvj19voay31j3yfgni,1,43.9,85.9,2024-09-22T13:11:10.146Z,2024-09-22T13:11:13Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232573997,56,Back,5232574005,213,4.54,5232574001,141,70.5,5232573999,140,42.2,5232574003,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276637,495,1,2,47,42,59as3grjvj19voay31j3yfgni,1,44.1,67.8,2024-09-22T13:11:13.563Z,2024-09-22T13:11:19Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232574943,213,5.11,5232574933,56,Right,5232574937,141,8.2,5232574935,140,60.4,5232574947,1,,5232574931,155,,5232574939,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276703,496,1,2,47,48,59as3grjvj19voay31j3yfgni,1,64.1,26.1,2024-09-22T13:11:19.402Z,2024-09-22T13:11:22Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5232575299,141,52.1,5232575295,56,Center,5232575303,213,1.53,5232575301,212,17.7,5232575297,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276711,497,4,2,47,51,59as3grjvj19voay31j3yfgni,1,70.1,51.2,2024-09-22T13:11:22.251Z,2024-09-22T16:00:55Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232575371,13,,5232575379,286,,5232575725,233,497,5232575373,56,Center,5232575375,152,,5232575377,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724276733,497,4,2,47,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.9,48.8,2024-09-22T13:11:22.252Z,2024-09-22T16:00:55Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232575641,56,Back,5232575639,13,,5232575775,233,497,5232575647,285,,5232575645,265,,5232575643,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277667,498,15,2,48,26,59as3grjvj19voay31j3yfgni,1,70.7,52.6,2024-09-22T13:11:57.242Z,2024-09-22T16:01:18Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5232602723,230,98.6,5232602719,146,83.6,5232602713,102,47.5,5232602721,147,50.7,5232580627,56,Center,5233006781,72,,5232602725,231,50.9,5232602763,233,498,5232602121,82,5233725735,18,,5232580623,26,,,5233006783,80,5232602715,103,19,5232602717,458,,,,,,,,,,,,,,,,,,,,,,,
2724277679,498,10,2,48,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.3,48.4,2024-09-22T13:11:57.342Z,2024-09-22T14:09:55Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232580719,56,Back,5232580717,94,,5232602831,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277703,499,1,2,48,28,59as3grjvj19voay31j3yfgni,0,67.7,53.0,2024-09-22T13:11:58.915Z,2024-09-22T16:02:33Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5232580831,141,60.7,5232580833,212,14.8,5232580829,140,80.9,5232580825,3,,5232580827,56,Center,5232580835,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277779,500,1,2,48,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.1,37.6,2024-09-22T13:12:01.526Z,2024-09-22T16:02:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232581165,213,0.28,5232581153,56,Back,5232581163,212,12.2,5232581161,141,42.5,5232581157,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277819,501,1,2,48,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.2,45.6,2024-09-22T13:12:02.262Z,2024-09-22T16:02:59Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232581343,213,5.01,5232581337,140,34.9,5232581335,56,Back,5232581339,141,26.8,5232581341,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277827,502,61,2,48,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.8,24.6,2024-09-22T13:12:03.303Z,2024-09-22T16:03:06Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232581363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277875,500,1,2,48,33,59as3grjvj19voay31j3yfgni,0,58.7,74.5,2024-09-22T13:12:04.075Z,2024-09-22T16:03:01Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232581647,213,1.37,5232581637,157,,5232581645,212,18.9,5232581643,141,100.0,5232581649,1,,5232581641,140,62.2,5232581639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277887,501,5,2,48,34,59as3grjvj19voay31j3yfgni,0,61.8,101.4,2024-09-22T13:12:04.774Z,2024-09-22T13:42:36Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232581947,233,503,5232581701,56,Left,5232581703,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724277921,503,5,2,48,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.2,-1.4,2024-09-22T13:12:04.774Z,2024-09-22T13:42:36Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232581843,56,Back,5232581845,347,,5232581899,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278057,504,1,2,48,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.6,0.0,2024-09-22T13:12:11.559Z,2024-09-22T14:10:30Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232582649,56,Right,5232582659,1,,5232582651,140,68.1,5232582647,107,,5232582655,212,32.9,5232582657,213,0.23,5232582653,141,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356695,933,3,2,48,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.7,13.6,2024-09-22T13:12:11.740Z,2024-09-22T16:06:10Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5233006187,286,,5233006185,211,,5233754569,465,,5233006183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278115,502,52,2,48,43,59as3grjvj19voay31j3yfgni,1,5.3,67.6,2024-09-22T13:12:14.322Z,2024-09-22T16:06:13Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5233754959,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278249,503,1,2,48,47,59as3grjvj19voay31j3yfgni,1,7.7,56.6,2024-09-22T13:12:18.219Z,2024-09-22T14:10:02Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5232583781,213,5.09,5232583779,212,14.4,5232583771,123,,5232583777,141,36.9,5232583775,140,12.8,5232583773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278385,504,1,2,48,49,59as3grjvj19voay31j3yfgni,1,13.6,39.1,2024-09-22T13:12:20.218Z,2024-09-22T13:12:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232584499,212,26.4,5232584493,140,17.0,5232584497,141,77.6,5232584489,56,Back,5232584503,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278405,505,1,2,48,54,59as3grjvj19voay31j3yfgni,1,20.3,81.1,2024-09-22T13:12:25.578Z,2024-09-22T13:12:26Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232584617,141,95.9,5232584619,212,19.6,5232584611,56,Back,5232584621,213,0.54,5232584613,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278411,506,1,2,48,55,59as3grjvj19voay31j3yfgni,0,36.3,95.9,2024-09-22T13:12:26.346Z,2024-09-22T13:12:29Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5232584649,141,92.3,5232584651,212,5.8,5232585083,286,,5232585077,236,,5232584653,213,5.85,5232584643,56,Back,5232584647,140,41.3,5232585079,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278467,505,74,2,48,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.6,6.3,2024-09-22T13:12:26.347Z,2024-09-22T13:42:09Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232586685,233,506,5232584899,56,Right,5232584903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278479,507,61,2,48,57,59as3grjvj19voay31j3yfgni,1,35.1,94.4,2024-09-22T13:12:27.839Z,2024-09-22T13:12:31Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5232584979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278603,506,1,2,49,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.6,2.1,2024-09-22T13:12:31.783Z,2024-09-22T16:07:03Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232585675,141,24.2,5232585677,212,15.4,5232585673,140,81.6,5232585679,213,1.36,5232585671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278617,507,1,2,49,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,83.2,22.5,2024-09-22T13:12:33.062Z,2024-09-22T16:07:09Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232585757,212,10.3,5232585755,141,36.8,5232585751,56,Center,5232585759,213,1.89,5232585753,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278633,508,8,2,49,3,59as3grjvj19voay31j3yfgni,1,18.9,64.6,2024-09-22T13:12:33.866Z,2024-09-22T16:07:28Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232585805,56,Back,5233764069,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278671,508,61,2,49,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.9,35.9,2024-09-22T13:12:34.992Z,2024-09-22T13:12:35Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232586001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278863,510,3,2,49,10,59as3grjvj19voay31j3yfgni,0,21.2,7.6,2024-09-22T13:12:40.914Z,2024-09-22T16:07:55Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5233765757,465,,5232587091,285,,5232587213,233,509,5232587089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278875,509,7,2,49,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,78.8,92.4,2024-09-22T13:12:40.915Z,2024-09-22T16:07:53Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5233766401,385,,5232587145,286,,5232587163,233,510,5232587143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278933,511,61,2,49,11,59as3grjvj19voay31j3yfgni,1,21.9,7.1,2024-09-22T13:12:42.178Z,2024-09-22T16:07:58Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232587429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724279065,511,3,2,49,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.8,83.0,2024-09-22T13:12:44.229Z,2024-09-22T16:08:05Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232588283,233,512,5232588139,56,Left,5233768711,465,,5232588141,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278959,512,45,2,49,13,59as3grjvj19voay31j3yfgni,0,19.2,17.0,2024-09-22T13:12:44.229Z,2024-09-22T14:13:46Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232587561,56,Back,5232587563,285,,5232588313,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724278991,513,83,2,49,15,59as3grjvj19voay31j3yfgni,0,7.8,24.7,2024-09-22T13:12:46.498Z,2024-09-22T13:12:51Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232588583,399,54ipja7wrxji6kn8yw5uhr6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724279079,512,61,2,49,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,95.8,71.5,2024-09-22T13:12:47.870Z,2024-09-22T16:08:13Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232588237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
