id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2780784963,506,5,2,52,7,cftj6g399tknheudaxsdpfdgb,0,67.0,-2.0,2025-02-24T19:12:16.305Z,2025-02-24T19:16:04Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5540290787,56,Right,5540290789,347,,5540290833,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780784967,541,5,2,52,7,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,102.0,2025-02-24T19:12:16.305Z,2025-02-24T19:12:18Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540290811,347,,5540290809,56,Back,5540290813,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785065,542,1,2,52,21,ahnt9ejgwj58ul8auzdvi3czf,1,38.5,100.0,2025-02-24T19:12:30.241Z,2025-02-24T20:51:33Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540291383,141,86.7,5540291377,107,,5540291381,140,33.2,5540291385,212,11.3,5540291379,56,Back,5540291387,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785085,543,1,2,52,23,ahnt9ejgwj58ul8auzdvi3czf,0,31.8,74.4,2025-02-24T19:12:32.738Z,2025-02-24T19:12:36Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540291491,56,Back,5540291489,196,,5540291499,213,4.62,5540291493,140,27.1,5540291497,212,51.4,5540291501,1,,5540291495,141,0.0,5540291487,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785099,507,5,2,52,27,cftj6g399tknheudaxsdpfdgb,1,73.2,101.2,2025-02-24T19:12:36.632Z,2025-02-24T19:16:04Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5540291545,56,Left,5540291549,233,544,5540291547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785087,544,5,2,52,27,ahnt9ejgwj58ul8auzdvi3czf,0,26.8,-1.2,2025-02-24T19:12:36.632Z,2025-02-24T19:16:04Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540291503,56,Back,5540291505,347,,5540291553,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785107,508,1,2,52,31,cftj6g399tknheudaxsdpfdgb,1,70.6,100.0,2025-02-24T19:12:40.151Z,2025-02-24T19:12:42Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540291585,56,Left,5540291591,212,9.5,5540291589,141,91.4,5540291583,107,,5540291587,140,64.6,5540291593,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785123,509,1,2,52,32,cftj6g399tknheudaxsdpfdgb,1,64.1,88.7,2025-02-24T19:12:41.895Z,2025-02-24T19:12:44Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540291649,141,96.0,5540291651,212,5.3,5540291645,56,Left,5540291647,140,66.0,5540291653,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785139,510,1,2,52,35,cftj6g399tknheudaxsdpfdgb,1,59.8,92.3,2025-02-24T19:12:44.711Z,2025-02-24T19:12:47Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540291747,213,3.70,5540291739,141,79.0,5540291737,140,46.0,5540291743,212,17.1,5540291735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785143,511,1,2,52,38,cftj6g399tknheudaxsdpfdgb,1,46.5,70.5,2025-02-24T19:12:47.431Z,2025-02-24T19:12:49Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540291793,141,51.8,5540291789,56,Back,5540291791,140,43.4,5540291795,212,13.1,5540291797,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785167,512,1,2,52,40,cftj6g399tknheudaxsdpfdgb,1,43.7,48.2,2025-02-24T19:12:49.304Z,2025-02-24T19:12:53Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540291921,140,53.3,5540291923,141,20.4,5540291919,56,Right,5540291927,213,5.20,5540291925,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785179,513,1,2,52,44,cftj6g399tknheudaxsdpfdgb,0,56.8,18.0,2025-02-24T19:12:53.800Z,2025-02-24T20:51:59Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540291985,213,0.10,5540291983,212,19.4,5540291977,56,Right,5540291981,141,20.9,5540291979,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785187,545,12,2,52,46,ahnt9ejgwj58ul8auzdvi3czf,1,26.4,81.8,2025-02-24T19:12:56.057Z,2025-02-24T19:12:58Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540292023,212,15.2,5540292047,167,,5540292019,140,32.5,5540292025,213,1.13,5540292017,56,Back,5540292021,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785243,514,5,2,52,47,cftj6g399tknheudaxsdpfdgb,1,67.8,-1.5,2025-02-24T19:12:56.619Z,2025-02-24T19:16:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540292357,233,546,5540292355,347,,5540292353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785191,546,5,2,52,47,ahnt9ejgwj58ul8auzdvi3czf,0,32.2,101.5,2025-02-24T19:12:56.619Z,2025-02-24T19:16:05Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540292375,233,514,5540292045,347,,5540292043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785259,515,1,2,53,1,cftj6g399tknheudaxsdpfdgb,1,78.0,0.0,2025-02-24T19:13:10.648Z,2025-02-24T19:13:13Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540292457,212,13.2,5540292449,107,,5540292455,141,16.8,5540292451,56,Right,5540292459,213,1.27,5540292453,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785267,516,1,2,53,3,cftj6g399tknheudaxsdpfdgb,0,81.5,17.0,2025-02-24T19:13:13.001Z,2025-02-24T19:13:14Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540292507,140,92.7,5540292511,212,12.5,5540292513,213,5.93,5540292503,155,,5540292509,141,10.6,5540292505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785275,517,45,2,53,6,cftj6g399tknheudaxsdpfdgb,0,91.4,10.8,2025-02-24T19:13:15.602Z,2025-02-24T19:16:08Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540292547,286,,5540292611,233,547,5540292545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785285,547,3,2,53,6,ahnt9ejgwj58ul8auzdvi3czf,1,8.6,89.2,2025-02-24T19:13:15.602Z,2025-02-24T20:52:12Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540292585,285,,5540292607,233,517,5540292583,56,Back,5540491297,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785293,548,1,2,53,7,ahnt9ejgwj58ul8auzdvi3czf,0,8.4,91.4,2025-02-24T19:13:17.018Z,2025-02-24T19:19:23Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540292633,56,Back,5540292639,212,40.0,5540292631,157,,5540292643,1,,5540292635,140,46.0,5540292637,141,100.0,5540292641,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785395,518,5,2,53,8,cftj6g399tknheudaxsdpfdgb,1,71.1,-2.0,2025-02-24T19:13:17.738Z,2025-02-24T19:16:05Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540293287,56,Right,5540293289,347,,5540293291,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785295,549,5,2,53,8,ahnt9ejgwj58ul8auzdvi3czf,0,28.9,102.0,2025-02-24T19:13:17.738Z,2025-02-24T19:16:05Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540292649,347,,5540293295,233,518,5540292647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785399,519,1,2,53,29,cftj6g399tknheudaxsdpfdgb,1,68.1,0.0,2025-02-24T19:13:39.097Z,2025-02-24T20:52:34Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540293347,107,,5540293353,141,5.6,5540293359,1,,5540293351,140,43.0,5540293355,212,26.8,5540293349,56,Back,5540293357,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785415,520,1,2,53,32,cftj6g399tknheudaxsdpfdgb,1,41.6,9.2,2025-02-24T19:13:41.977Z,2025-02-24T19:13:45Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540293457,212,19.5,5540293455,141,36.3,5540293451,56,Back,5540293453,140,35.4,5540293459,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785447,521,1,2,53,36,cftj6g399tknheudaxsdpfdgb,1,44.4,52.8,2025-02-24T19:13:45.657Z,2025-02-24T20:52:50Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540293633,141,88.9,5540293629,56,Left,5540293631,140,62.8,5540293635,212,31.2,5540293637,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785487,522,1,2,53,40,cftj6g399tknheudaxsdpfdgb,1,63.2,85.7,2025-02-24T19:13:49.689Z,2025-02-24T19:13:53Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540293839,140,63.0,5540293845,213,1.60,5540293843,212,6.9,5540293837,56,Left,5540293841,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785503,523,1,2,53,44,cftj6g399tknheudaxsdpfdgb,1,62.8,95.1,2025-02-24T19:13:53.545Z,2025-02-24T19:13:55Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540293941,56,Center,5540293947,212,16.4,5540293945,141,76.0,5540293949,213,4.06,5540293943,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785515,524,1,2,53,46,cftj6g399tknheudaxsdpfdgb,1,54.4,72.7,2025-02-24T19:13:55.577Z,2025-02-24T19:13:58Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540294017,212,16.3,5540294015,141,52.7,5540294011,56,Back,5540294019,213,4.13,5540294013,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785537,525,1,2,53,48,cftj6g399tknheudaxsdpfdgb,1,46.3,49.7,2025-02-24T19:13:57.945Z,2025-02-24T19:14:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540294131,141,72.4,5540294129,140,46.9,5540294135,213,1.53,5540294127,56,Back,5540294133,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785573,526,1,2,53,51,cftj6g399tknheudaxsdpfdgb,1,53.3,70.6,2025-02-24T19:14:00.682Z,2025-02-24T19:14:06Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540294315,56,Left,5540294317,140,62.9,5540294323,213,1.01,5540294319,141,94.1,5540294321,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785579,527,1,2,53,56,cftj6g399tknheudaxsdpfdgb,1,62.3,89.3,2025-02-24T19:14:06.089Z,2025-02-24T19:14:08Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540294357,140,52.7,5540294363,213,3.76,5540294361,212,12.4,5540294355,56,Center,5540294359,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785589,528,1,2,53,59,cftj6g399tknheudaxsdpfdgb,1,52.6,78.4,2025-02-24T19:14:08.345Z,2025-02-24T19:14:10Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540294407,140,44.9,5540294411,212,15.4,5540294409,141,59.1,5540294413,213,4.16,5540294405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785615,529,1,2,54,0,cftj6g399tknheudaxsdpfdgb,1,45.7,55.2,2025-02-24T19:14:10.057Z,2025-02-24T19:14:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540294607,140,59.8,5540294611,212,30.6,5540294613,213,5.22,5540294609,141,15.8,5540294605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785625,530,1,2,54,5,cftj6g399tknheudaxsdpfdgb,1,53.8,21.0,2025-02-24T19:14:14.618Z,2025-02-24T19:14:16Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540294671,212,18.0,5540294669,141,33.3,5540294673,213,2.66,5540294667,140,38.6,5540294665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785635,531,1,2,54,7,cftj6g399tknheudaxsdpfdgb,1,38.9,32.5,2025-02-24T19:14:16.425Z,2025-02-24T19:14:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540294715,56,Right,5540294717,140,58.7,5540294723,213,5.59,5540294719,141,7.1,5540294721,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785657,532,1,2,54,9,cftj6g399tknheudaxsdpfdgb,1,58.7,7.1,2025-02-24T19:14:18.361Z,2025-02-24T19:14:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540294831,56,Center,5540294833,140,69.2,5540294839,213,0.95,5540294837,212,18.9,5540294835,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785659,533,1,2,54,11,cftj6g399tknheudaxsdpfdgb,1,69.2,29.7,2025-02-24T19:14:20.314Z,2025-02-24T19:14:21Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540294845,140,64.4,5540294843,56,Center,5540294849,212,5.2,5540294851,213,3.38,5540294847,141,27.9,5540294855,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785667,534,3,2,54,12,cftj6g399tknheudaxsdpfdgb,0,64.8,28.8,2025-02-24T19:14:21.475Z,2025-02-24T20:56:32Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540501181,465,,5540294889,286,,5540294991,233,550,5540294887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785683,550,7,2,54,12,ahnt9ejgwj58ul8auzdvi3czf,1,35.2,71.2,2025-02-24T19:14:21.476Z,2025-02-24T21:03:34Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540294941,56,Back,5540294975,233,534,5540294943,285,,5540514049,384,,5540514051,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785685,551,61,2,54,13,ahnt9ejgwj58ul8auzdvi3czf,1,34.4,66.3,2025-02-24T19:14:22.822Z,2025-02-24T19:14:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540294949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785695,552,61,2,54,14,ahnt9ejgwj58ul8auzdvi3czf,1,34.9,71.5,2025-02-24T19:14:23.364Z,2025-02-24T19:14:42Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540295007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785705,553,43,2,54,15,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:14:25.061Z,2025-02-24T21:03:48Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540514527,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785727,554,1,2,54,16,ahnt9ejgwj58ul8auzdvi3czf,1,42.2,64.8,2025-02-24T19:14:25.156Z,2025-02-24T21:03:58Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540295191,212,27.4,5540295185,56,Center,5540295189,141,63.3,5540295193,213,6.25,5540295187,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785753,555,1,2,54,20,ahnt9ejgwj58ul8auzdvi3czf,1,75.6,67.0,2025-02-24T19:14:29.710Z,2025-02-24T19:14:57Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,1.0,5540295343,212,19.0,5540295335,155,,5540295341,141,49.1,5540295337,56,Center,5540296189,210,15,5540295339,140,89.5,5540295345,213,5.59,5540296191,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785755,556,15,2,54,22,ahnt9ejgwj58ul8auzdvi3czf,1,90.6,43.0,2025-02-24T19:14:31.444Z,2025-02-24T21:05:06Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5540296221,154,,5540296101,328,,5540296229,103,17.1,5540296223,55,555,5540296217,78,,5540296243,233,535,5540517143,23,,5540296233,146,98.0,5540296219,29,5540296097,15,,5540296231,214,,5540296235,147,5540296227,102,5540295353,56,Center,,49.6,5540295351,17,,,,,,,,,,48.7,,,,,,
2780785751,535,10,2,54,22,cftj6g399tknheudaxsdpfdgb,1,3.2,50.3,2025-02-24T19:14:31.544Z,2025-02-24T21:04:50Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540295479,179,,5540296247,233,556,5540295331,182,,5540295333,56,Back,5540516653,377,,5540295641,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780825181,890,44,2,54,22,ahnt9ejgwj58ul8auzdvi3czf,1,92.4,55.6,2025-02-24T19:14:31.598Z,2025-02-24T21:04:41Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540516195,56,Center,5540516201,233,929,5540516199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780825175,929,44,2,54,22,cftj6g399tknheudaxsdpfdgb,0,7.6,44.4,2025-02-24T19:14:31.599Z,2025-02-24T21:04:41Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540516205,233,890,5540516179,56,Back,5540516181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785779,557,13,2,54,23,ahnt9ejgwj58ul8auzdvi3czf,1,91.9,58.1,2025-02-24T19:14:32.260Z,2025-02-24T21:05:25Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540298157,102,57.3,5540298045,328,,5540295457,17,,5540298155,83,,5540298161,458,,5540295459,56,Center,5540298163,230,98.5,5540298035,15,,5540298159,103,5540517201,23,,5540298165,231,50,,,,,,,,15.3,,,,,,,,,,,,,,,,,,,
2780785777,536,5,2,54,24,cftj6g399tknheudaxsdpfdgb,1,-1.2,32.2,2025-02-24T19:14:33.637Z,2025-02-24T19:16:06Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540295935,233,558,5540295451,56,Back,5540295453,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785837,558,5,2,54,24,ahnt9ejgwj58ul8auzdvi3czf,0,101.2,67.8,2025-02-24T19:14:33.637Z,2025-02-24T19:15:20Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540295831,56,Center,5540295833,346,,5540295953,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785887,537,1,2,54,42,cftj6g399tknheudaxsdpfdgb,1,4.7,43.6,2025-02-24T19:14:51.635Z,2025-02-24T19:15:15Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540296157,237,,5540296795,189,,5540296143,56,Back,5540296149,212,24.8,5540296141,124,,5540296145,140,26.9,5540296151,213,5.94,5540296147,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785895,538,1,2,54,44,cftj6g399tknheudaxsdpfdgb,1,37.1,20.4,2025-02-24T19:14:53.899Z,2025-02-24T19:15:16Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540296879,189,,5540296167,141,5.5,5540296169,212,28.9,5540296163,140,62.9,5540296171,213,5.93,5540296161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785899,539,1,2,54,47,cftj6g399tknheudaxsdpfdgb,0,62.9,5.5,2025-02-24T19:14:56.699Z,2025-02-24T19:15:08Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540296197,141,8.2,5540296195,140,77.6,5540296201,213,0.12,5540296199,212,15.5,5540296193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785903,540,43,2,54,48,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-24T19:14:57.803Z,2025-02-24T19:15:06Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540296517,144,3,5540296241,286,0,5540296239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785911,559,8,2,54,48,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,94.6,2025-02-24T19:14:57.804Z,2025-02-24T21:06:52Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540296283,56,Back,5540520393,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785959,541,5,2,54,49,cftj6g399tknheudaxsdpfdgb,1,85.4,-1.5,2025-02-24T19:14:58.811Z,2025-02-24T19:16:06Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540296541,56,Right,5540296543,347,,5540296581,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780785935,560,5,2,54,49,ahnt9ejgwj58ul8auzdvi3czf,0,14.6,101.5,2025-02-24T19:14:58.811Z,2025-02-24T19:16:06Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540296403,347,,5540296401,56,Back,5540296585,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786009,561,43,2,54,55,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:15:04.952Z,2025-02-24T19:15:17Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540296861,141,100.0,5540296863,212,0,5540296857,56,Back,5540296859,140,12.0,5540296909,144,1,5540296865,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786031,542,1,2,55,12,cftj6g399tknheudaxsdpfdgb,1,88.1,0.0,2025-02-24T19:15:21.835Z,2025-02-24T19:15:22Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540297037,212,9.7,5540297035,141,12.3,5540297029,107,,5540297031,56,Right,5540297039,213,1.61,5540297033,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786041,543,1,2,55,13,cftj6g399tknheudaxsdpfdgb,0,87.7,12.3,2025-02-24T19:15:22.619Z,2025-02-24T19:15:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540297101,140,88.0,5540297099,56,Right,5540297107,213,4.78,5540297105,212,4.4,5540297103,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786081,563,1,2,55,16,ahnt9ejgwj58ul8auzdvi3czf,1,9.2,95.4,2025-02-24T19:15:25.238Z,2025-02-24T19:15:29Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5540297283,213,6.14,5540297277,140,26.5,5540297275,56,Back,5540297281,212,18.4,5540297279,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786097,564,1,2,55,20,ahnt9ejgwj58ul8auzdvi3czf,1,24.7,82.9,2025-02-24T19:15:29.125Z,2025-02-24T19:15:31Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540297357,141,68.5,5540297355,140,35.3,5540297361,213,5.56,5540297359,212,14.8,5540297353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786101,544,83,2,55,21,cftj6g399tknheudaxsdpfdgb,0,61.0,27.1,2025-02-24T19:15:30.627Z,2025-02-24T19:15:34Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540297499,399,n2annzbap7hll02zo2v0ccgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786109,565,1,2,55,22,ahnt9ejgwj58ul8auzdvi3czf,1,34.8,70.0,2025-02-24T19:15:31.173Z,2025-02-24T19:15:32Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5540297427,140,28.1,5540297433,213,2.69,5540297429,141,75.0,5540297425,56,Back,5540297431,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780786157,566,1,2,55,23,ahnt9ejgwj58ul8auzdvi3czf,1,28.1,75.0,2025-02-24T19:15:32.631Z,2025-02-24T19:15:39Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540297705,140,70.9,5540297713,1,,5540297711,213,5.51,5540297707,141,10.0,5540297709,212,63.0,5540297703,56,Right,5540297699,155,,5540297701,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
