id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2783703121,607,1,2,45,39,9qsmopgutr7ut5g6workk8w4i,1,80.7,33.7,2025-03-03T19:07:41.963Z,2025-03-03T22:19:41Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556263295,140,73.6,5556263297,141,33.9,5556263293,56,Center,5556263303,213,3.12,5556263301,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703129,608,1,2,45,40,9qsmopgutr7ut5g6workk8w4i,1,73.5,33.9,2025-03-03T19:07:42.827Z,2025-03-03T22:20:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556263365,56,Center,5556263369,141,22.7,5556263367,140,73.5,5556263373,213,4.71,5556263371,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703135,609,1,2,45,42,9qsmopgutr7ut5g6workk8w4i,0,72.0,31.5,2025-03-03T19:07:45.187Z,2025-03-03T19:07:47Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556263419,140,75.1,5556263417,56,Center,5556263545,286,,5556263539,236,,5556263421,141,33.0,5556263423,212,3.4,5556263541,233,370,5556263425,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703149,370,74,2,45,42,anga7587r1zv4ey71ge9zxol3,1,27.9,69.4,2025-03-03T19:07:45.188Z,2025-03-03T20:04:41Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556263517,56,Back,5556263551,233,609,5556263519,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703205,610,1,2,45,46,9qsmopgutr7ut5g6workk8w4i,1,71.5,17.1,2025-03-03T19:07:48.915Z,2025-03-03T19:07:51Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556263905,141,11.1,5556263903,140,67.0,5556263901,56,Right,5556263909,213,3.85,5556263907,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703219,611,1,2,45,49,9qsmopgutr7ut5g6workk8w4i,1,67.7,11.4,2025-03-03T19:07:51.843Z,2025-03-03T19:07:53Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556264025,140,73.7,5556264027,141,8.9,5556264029,212,6.5,5556264031,213,6.02,5556264023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703243,612,1,2,45,50,9qsmopgutr7ut5g6workk8w4i,0,75.6,8.6,2025-03-03T19:07:53.302Z,2025-03-03T22:20:34Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556264139,140,100.0,5556264145,212,55.7,5556860673,20,,5556860671,224,,5556264149,213,1.06,5556264135,56,Left,5556264141,141,80.2,5556264127,2,,5556264299,345,,5556264131,155,,5556264151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703299,371,5,2,45,53,anga7587r1zv4ey71ge9zxol3,1,-1.6,26.0,2025-03-03T19:07:56.507Z,2025-03-03T20:10:44Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556264503,233,613,5556264479,56,Back,5556264481,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703261,613,5,2,45,53,9qsmopgutr7ut5g6workk8w4i,0,101.6,74.0,2025-03-03T19:07:56.507Z,2025-03-03T20:10:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556264257,56,Center,5556264521,233,371,5556264259,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703605,372,1,2,46,20,anga7587r1zv4ey71ge9zxol3,1,5.5,60.2,2025-03-03T19:08:23.321Z,2025-03-03T19:08:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556266037,237,,5556266021,141,50.9,5556266017,140,4.3,5556266011,124,,5556266013,56,Back,5556266025,212,6.4,5556266031,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703667,373,1,2,46,22,anga7587r1zv4ey71ge9zxol3,0,7.1,51.0,2025-03-03T19:08:25.115Z,2025-03-03T19:08:29Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5556266289,213,6.23,5556266287,212,55.6,5556266291,1,,5556266285,141,46.6,5556266283,140,60.0,5556266279,155,,5556266281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703695,614,1,2,46,27,9qsmopgutr7ut5g6workk8w4i,1,44.2,49.0,2025-03-03T19:08:30.036Z,2025-03-03T19:08:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556266459,212,18.8,5556266457,141,21.3,5556266461,213,4.68,5556266455,140,43.7,5556266453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703727,616,1,2,46,29,9qsmopgutr7ut5g6workk8w4i,1,40.4,21.0,2025-03-03T19:08:32.357Z,2025-03-03T19:08:33Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556266597,56,Center,5556266601,141,25.8,5556266599,140,51.5,5556266603,212,12.1,5556266605,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703733,617,1,2,46,30,9qsmopgutr7ut5g6workk8w4i,1,51.5,25.8,2025-03-03T19:08:33.573Z,2025-03-03T19:08:34Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556266625,140,53.2,5556266627,141,34.8,5556266629,212,6.4,5556266631,213,1.29,5556266623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703787,618,1,2,46,31,9qsmopgutr7ut5g6workk8w4i,1,53.2,34.8,2025-03-03T19:08:34.341Z,2025-03-03T19:08:39Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556266947,212,12.8,5556266949,213,5.22,5556266941,56,Right,5556266945,141,18.3,5556266943,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703789,374,45,2,46,36,anga7587r1zv4ey71ge9zxol3,0,23.6,90.6,2025-03-03T19:08:39.013Z,2025-03-03T22:40:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556266961,285,,5556267215,233,619,5556266959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703825,619,3,2,46,36,9qsmopgutr7ut5g6workk8w4i,1,76.4,9.4,2025-03-03T19:08:39.013Z,2025-03-03T22:40:31Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556861505,465,,5556267197,233,374,5556267149,56,Right,5556267153,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703859,620,1,2,46,40,9qsmopgutr7ut5g6workk8w4i,1,97.2,8.6,2025-03-03T19:08:42.822Z,2025-03-03T22:21:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556267357,212,21.0,5556267359,213,1.72,5556267347,2,,5556267355,141,39.1,5556267349,155,,5556861709,20,,5556861707,224,,5556267351,56,Center,5556267353,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703861,621,61,2,46,41,9qsmopgutr7ut5g6workk8w4i,0,94.0,40.4,2025-03-03T19:08:44.801Z,2025-03-03T19:10:51Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556267365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703865,375,43,2,46,42,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-03T19:08:45.312Z,2025-03-03T19:10:51Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5556267377,56,Back,5556275461,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703931,377,1,2,46,43,anga7587r1zv4ey71ge9zxol3,1,4.0,75.6,2025-03-03T19:08:46.002Z,2025-03-03T22:22:05Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556267701,56,Back,5556267703,140,17.7,5556267705,141,86.3,5556267709,213,0.47,5556267707,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703935,378,1,2,46,44,anga7587r1zv4ey71ge9zxol3,0,18.4,85.0,2025-03-03T19:08:47.010Z,2025-03-03T22:22:14Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556267723,212,16.7,5556267725,213,0.44,5556267721,141,95.5,5556267719,140,32.8,5556267717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703955,622,1,2,46,45,9qsmopgutr7ut5g6workk8w4i,1,63.4,6.6,2025-03-03T19:08:48.069Z,2025-03-03T22:22:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556267835,56,Right,5556267847,212,11.7,5556267839,140,74.5,5556267851,213,6.16,5556267843,141,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703961,623,1,2,46,49,9qsmopgutr7ut5g6workk8w4i,0,76.5,5.4,2025-03-03T19:08:52.709Z,2025-03-03T22:22:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556267883,155,,5556267881,2,,5556267889,141,27.0,5556267887,140,91.0,5556267885,56,Center,5556267891,212,21.2,5556267893,213,0.77,5556863341,224,,5556863343,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783703973,379,12,2,46,50,anga7587r1zv4ey71ge9zxol3,1,9.5,73.0,2025-03-03T19:08:53.006Z,2025-03-03T22:22:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556267949,213,5.69,5556267947,212,19.0,5556267945,141,57.5,5556267979,15,,5556267941,56,Back,5556267943,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704041,381,1,2,46,53,anga7587r1zv4ey71ge9zxol3,0,26.6,55.2,2025-03-03T19:08:56.668Z,2025-03-03T19:08:59Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556268339,140,65.8,5556268335,56,Center,5556268355,213,0.08,5556268349,212,41.3,5556268343,141,60.2,5556268361,1,,5556268331,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704055,624,59,2,46,56,9qsmopgutr7ut5g6workk8w4i,1,31.6,36.1,2025-03-03T19:08:59.326Z,2025-03-03T22:23:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5556268423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704077,626,1,2,46,57,9qsmopgutr7ut5g6workk8w4i,0,33.3,38.0,2025-03-03T19:09:00.638Z,2025-03-03T22:23:09Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5556268537,157,,5556268541,140,61.0,5556268543,141,21.5,5556268545,212,31.2,5556268539,56,Center,5556268547,213,5.92,5556268551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704057,625,43,2,46,58,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-03T19:09:01.285Z,2025-03-03T22:22:59Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5556863711,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704097,382,1,2,46,59,anga7587r1zv4ey71ge9zxol3,0,38.2,81.6,2025-03-03T19:09:02.460Z,2025-03-03T22:23:27Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556268689,141,90.6,5556268687,140,56.8,5556268685,56,Left,5556268691,212,20.5,5556268693,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704209,627,1,2,47,4,9qsmopgutr7ut5g6workk8w4i,1,42.1,8.6,2025-03-03T19:09:07.479Z,2025-03-03T19:09:15Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556269297,140,79.2,5556269305,1,,5556269299,141,78.1,5556269295,56,Center,5556269303,213,0.88,5556269301,212,61.2,5556269293,196,,5556269291,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704215,628,4,2,47,11,9qsmopgutr7ut5g6workk8w4i,1,82.4,84.6,2025-03-03T19:09:14.427Z,2025-03-03T19:09:18Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556269449,13,,5556269455,152,,5556269457,286,,5556269453,56,Left,5556269451,294,,5556269463,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704197,383,4,2,47,11,anga7587r1zv4ey71ge9zxol3,0,17.6,15.4,2025-03-03T19:09:14.428Z,2025-03-03T19:09:19Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5556269417,285,,5556269409,13,,5556269507,233,628,5556269415,152,,5556269413,56,Back,5556269411,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704261,629,1,2,47,15,9qsmopgutr7ut5g6workk8w4i,1,86.8,86.2,2025-03-03T19:09:18.262Z,2025-03-03T19:09:19Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556269567,140,75.4,5556269569,141,84.1,5556269565,56,Left,5556269573,213,3.26,5556269571,212,12.1,5556269561,5,,5556269563,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704295,630,1,2,47,16,9qsmopgutr7ut5g6workk8w4i,1,75.4,84.1,2025-03-03T19:09:19.286Z,2025-03-03T19:09:21Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556269707,141,60.3,5556269709,212,16.3,5556269711,213,4.59,5556269703,56,Center,5556269705,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704327,631,1,2,47,18,9qsmopgutr7ut5g6workk8w4i,1,74.6,63.0,2025-03-03T19:09:21.318Z,2025-03-03T19:09:23Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556269845,141,64.5,5556269843,140,83.8,5556269841,56,Center,5556269849,213,0.11,5556269847,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704345,632,1,2,47,20,9qsmopgutr7ut5g6workk8w4i,1,88.0,63.6,2025-03-03T19:09:23.462Z,2025-03-03T19:10:24Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,1.0,,5556269945,140,83.6,5556269947,141,56.4,5556269949,212,6.7,5556273875,210,15,5556269943,56,Center,5556273877,154,,5556269951,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704347,633,15,2,47,21,9qsmopgutr7ut5g6workk8w4i,1,87.0,54.6,2025-03-03T19:09:23.887Z,2025-03-03T22:24:10Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556273915,230,99.1,5556865337,72,,5556269959,56,Center,5556269957,17,,5556273913,147,54.2,5556273911,146,88.8,5556273537,82,,5556273903,55,632,5556273901,154,,5556273907,102,51.3,5556273919,233,384,5556273531,24,5556273909,103,19,5556273917,231,50.7,,5556273899,29,,5556273897,78,,,,,,,,,,,,,,
2783704353,384,10,2,47,21,anga7587r1zv4ey71ge9zxol3,1,13.6,44.8,2025-03-03T19:09:23.987Z,2025-03-03T22:24:11Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5556269999,94,,5556270001,56,Back,5556273925,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704357,634,61,2,47,22,9qsmopgutr7ut5g6workk8w4i,1,83.6,56.4,2025-03-03T19:09:25.040Z,2025-03-03T22:24:13Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556270019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704681,385,12,2,47,23,anga7587r1zv4ey71ge9zxol3,1,10.3,46.2,2025-03-03T19:09:26.116Z,2025-03-03T22:25:05Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5556271645,140,53.2,5556271643,56,Center,5556271647,141,57.5,5556271651,213,0.17,5556271649,212,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704633,635,1,2,47,39,9qsmopgutr7ut5g6workk8w4i,1,37.6,51.3,2025-03-03T19:09:42.551Z,2025-03-03T19:09:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556271369,213,5.23,5556271353,56,Right,5556271361,141,11.7,5556271357,140,52.3,5556271365,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704661,636,1,2,47,43,9qsmopgutr7ut5g6workk8w4i,1,51.8,14.4,2025-03-03T19:09:46.439Z,2025-03-03T19:09:48Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556271541,140,57.4,5556271545,212,6.7,5556271539,56,Right,5556271543,141,19.2,5556271547,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704677,637,61,2,47,45,9qsmopgutr7ut5g6workk8w4i,0,57.4,19.2,2025-03-03T19:09:48.615Z,2025-03-03T19:09:49Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5556271619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704683,386,1,2,47,46,anga7587r1zv4ey71ge9zxol3,0,42.2,70.2,2025-03-03T19:09:49.376Z,2025-03-03T19:09:49Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556271669,141,78.1,5556271671,212,6.0,5556271667,140,39.7,5556271673,213,2.03,5556271665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704691,638,8,2,47,47,9qsmopgutr7ut5g6workk8w4i,1,56.6,14.7,2025-03-03T19:09:50.296Z,2025-03-03T22:25:27Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556271705,56,Right,5556866987,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704727,639,1,2,47,48,9qsmopgutr7ut5g6workk8w4i,1,56.6,14.7,2025-03-03T19:09:51.599Z,2025-03-03T22:25:29Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556271921,212,14.6,5556271923,213,5.91,5556271915,56,Right,5556271917,140,69.5,5556271919,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704739,640,1,2,47,49,9qsmopgutr7ut5g6workk8w4i,1,66.3,8.8,2025-03-03T19:09:52.295Z,2025-03-03T19:09:53Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556272023,212,10.2,5556272021,141,22.8,5556272017,56,Center,5556272019,140,69.9,5556272025,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704801,641,1,2,47,50,9qsmopgutr7ut5g6workk8w4i,1,73.8,23.4,2025-03-03T19:09:53.608Z,2025-03-03T19:10:12Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,1.0,,5556272363,141,25.0,5556272361,140,88.1,5556272359,56,Center,5556272365,212,15.1,5556272357,155,,5556273045,210,15,5556272367,213,0.07,5556273047,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704803,642,15,2,47,52,9qsmopgutr7ut5g6workk8w4i,1,88.1,25.0,2025-03-03T19:09:55.677Z,2025-03-03T22:25:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556273059,102,45.8,5556272375,63,,5556273069,147,51.1,5556273067,146,99.1,5556272605,20,,5556272373,22,,5556273065,328,,5556272377,56,Center,5556273049,80,,5556273055,55,641,5556273061,103,15.2,5556273063,108,5556273259,233,387,5556273053,154,,,5556273051,29,,,,,,,,,,,,,,,,,
2783704785,387,10,2,47,52,anga7587r1zv4ey71ge9zxol3,1,2.6,56.7,2025-03-03T19:09:55.777Z,2025-03-03T22:25:56Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5556867595,377,,5556273249,179,,5556273283,233,642,5556272275,173,,5556272279,182,,5556272281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704797,388,6,2,47,55,anga7587r1zv4ey71ge9zxol3,0,7.6,65.2,2025-03-03T19:09:58.702Z,2025-03-03T22:26:04Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5556272391,73,,5556272471,233,643,5556272389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783704807,643,6,2,47,55,9qsmopgutr7ut5g6workk8w4i,1,92.4,34.8,2025-03-03T19:09:58.702Z,2025-03-03T20:00:22Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556272437,56,Center,5556272439,75,,5556272459,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705095,644,1,2,48,23,9qsmopgutr7ut5g6workk8w4i,1,99.5,0.5,2025-03-03T19:10:26.505Z,2025-03-03T19:10:31Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556274057,213,2.69,5556274047,6,,5556274049,56,Right,5556274055,212,10.1,5556274053,141,7.0,5556274051,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705131,645,1,2,48,24,9qsmopgutr7ut5g6workk8w4i,1,89.4,8.0,2025-03-03T19:10:27.720Z,2025-03-03T19:10:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,1.0,,5556274297,140,83.5,5556274299,141,28.3,5556275313,210,13,5556274295,56,Center,5556274303,213,1.99,5556274301,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705135,646,13,2,48,26,9qsmopgutr7ut5g6workk8w4i,1,81.6,43.1,2025-03-03T19:10:29.248Z,2025-03-03T22:26:41Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556275359,102,61.3,5556274527,25,,5556275367,231,49.8,5556275343,77,,5556274323,56,Center,5556274321,18,,5556275365,230,98.9,5556275349,29,,5556275355,55,645,5556274531,72,,5556275361,103,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705361,390,5,2,48,29,anga7587r1zv4ey71ge9zxol3,1,-1.0,40.7,2025-03-03T19:10:32.265Z,2025-03-03T20:10:45Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556275675,233,647,5556275651,346,,5556275647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705165,647,5,2,48,29,9qsmopgutr7ut5g6workk8w4i,0,101.0,59.3,2025-03-03T19:10:32.265Z,2025-03-03T20:10:45Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556275685,233,390,5556274517,56,Center,5556274519,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705377,391,1,2,48,51,anga7587r1zv4ey71ge9zxol3,1,4.6,40.3,2025-03-03T19:10:53.824Z,2025-03-03T19:10:55Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5556275719,56,Back,5556275735,74,,5556275717,155,,5556275715,124,,5556275723,140,27.4,5556275727,141,12.9,5556275731,213,5.62,5556275729,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705407,392,1,2,48,52,anga7587r1zv4ey71ge9zxol3,0,29.5,8.2,2025-03-03T19:10:55.471Z,2025-03-03T22:27:03Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5556275929,141,13.3,5556275933,212,35.0,5556275927,140,62.7,5556275925,56,Right,5556868989,1,,5556275939,213,0.10,5556275923,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705439,648,1,2,48,54,9qsmopgutr7ut5g6workk8w4i,1,36.3,89.1,2025-03-03T19:10:57.762Z,2025-03-03T22:27:08Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556276111,141,57.9,5556276113,212,38.0,5556276105,157,,5556276115,213,5.69,5556276109,140,66.3,5556276117,1,,5556276107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705427,393,43,2,48,55,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-03T19:10:58.607Z,2025-03-03T22:26:58Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5556276055,140,63.4,5556276049,3,0,5556276059,212,16.0,5556276057,141,18.9,5556276053,56,Right,5556276051,168,0,5556276061,213,0.00,5556868837,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705445,649,44,2,48,58,9qsmopgutr7ut5g6workk8w4i,1,68.6,63.0,2025-03-03T19:11:01.386Z,2025-03-03T19:11:04Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5556276139,56,Center,5556276181,233,394,5556276141,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783705441,394,44,2,48,58,anga7587r1zv4ey71ge9zxol3,0,31.4,37.0,2025-03-03T19:11:01.387Z,2025-03-03T19:11:05Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5556276197,233,649,5556276121,56,Back,5556276123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
