id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2801948573,467,83,1,43,11,ahnt9ejgwj58ul8auzdvi3czf,0,21.5,28.0,2025-04-16T17:43:54.475Z,2025-04-16T17:49:31Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656544635,399,2k8bmlxzt0qi7divtxye0a5ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948521,336,1,1,43,12,36g6ifzjliec1jqnbtf7yesme,1,74.9,71.4,2025-04-16T17:43:55.473Z,2025-04-16T17:49:33Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656544235,213,1.19,5656544227,56,Left,5656544233,212,7.8,5656544229,140,77.7,5656544231,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801993907,774,3,1,43,13,36g6ifzjliec1jqnbtf7yesme,1,74.9,78.4,2025-04-16T17:43:56.312Z,2025-04-16T21:39:15Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656794975,464,,5656794977,233,1122,5656794973,286,,5656794969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801993905,1122,45,1,43,13,ahnt9ejgwj58ul8auzdvi3czf,0,25.1,21.6,2025-04-16T17:43:56.312Z,2025-04-16T21:47:19Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656794981,233,774,5656794967,285,,5656794965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948533,337,1,1,43,13,36g6ifzjliec1jqnbtf7yesme,1,73.4,77.3,2025-04-16T17:43:56.408Z,2025-04-16T21:39:22Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656544297,141,67.5,5656544295,140,71.2,5656544293,56,Center,5656544301,213,4.38,5656544299,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948545,338,1,1,43,14,36g6ifzjliec1jqnbtf7yesme,1,69.1,69.3,2025-04-16T17:43:57.777Z,2025-04-16T17:44:01Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5656544359,1,,5656544353,141,20.7,5656544351,140,74.3,5656544355,212,33.5,5656544357,213,4.88,5656544349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948549,339,1,1,43,17,36g6ifzjliec1jqnbtf7yesme,0,74.1,22.8,2025-04-16T17:44:00.041Z,2025-04-16T21:40:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5656544389,212,26.0,5656544381,155,,5656544379,2,,5656544383,56,Center,5656544385,140,93.7,5656544391,213,0.66,5656796561,224,,5656544387,141,46.1,5656796563,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948553,465,12,1,43,19,ahnt9ejgwj58ul8auzdvi3czf,1,10.4,49.6,2025-04-16T17:44:02.477Z,2025-04-16T17:48:54Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656544415,56,Back,5656544429,167,,5656544419,141,66.1,5656544417,140,0.0,5656544421,212,16.5,5656544423,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948551,340,6,1,43,21,36g6ifzjliec1jqnbtf7yesme,1,98.3,38.5,2025-04-16T17:44:04.217Z,2025-04-16T17:55:13Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5656544413,75,,5656544457,233,466,5656544411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948555,466,6,1,43,21,ahnt9ejgwj58ul8auzdvi3czf,0,1.7,61.5,2025-04-16T17:44:04.217Z,2025-04-16T21:40:56Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656544453,73,,5656544451,56,Back,5656544461,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948621,341,1,1,43,51,36g6ifzjliec1jqnbtf7yesme,1,99.5,0.5,2025-04-16T17:44:34.434Z,2025-04-16T21:40:52Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5656797005,20,,5656545001,140,93.4,5656544993,6,,5656545005,212,50.5,5656545449,225,,5656544999,56,Center,5656545009,1,,5656545003,141,74.1,5656544995,155,5656797003,387,,5656544991,2,5656545007,213,1.70,,,,,,,,,,,,,,,,,,,,
2801948623,342,1,1,43,54,36g6ifzjliec1jqnbtf7yesme,0,93.3,75.0,2025-04-16T17:44:37.425Z,2025-04-16T17:44:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656545027,213,4.68,5656545023,141,60.8,5656545017,3,,5656545021,140,93.0,5656545025,212,9.7,5656545019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948639,468,12,1,43,56,ahnt9ejgwj58ul8auzdvi3czf,1,9.0,38.6,2025-04-16T17:44:39.610Z,2025-04-16T17:44:43Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5656545137,141,7.1,5656545141,213,5.22,5656545133,56,Back,5656545143,15,,5656545135,140,20.3,5656545139,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948643,343,1,1,43,59,36g6ifzjliec1jqnbtf7yesme,0,81.6,90.3,2025-04-16T17:44:42.337Z,2025-04-16T17:44:43Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5656545175,56,Left,5656545181,212,4.0,5656545183,213,6.23,5656545179,141,90.0,5656545177,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948647,469,1,1,44,0,ahnt9ejgwj58ul8auzdvi3czf,1,19.5,4.4,2025-04-16T17:44:43.422Z,2025-04-16T17:44:46Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656545219,141,12.0,5656545215,56,Back,5656545223,213,0.84,5656545221,212,6.9,5656545217,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948651,471,50,1,44,3,ahnt9ejgwj58ul8auzdvi3czf,1,25.4,8.6,2025-04-16T17:44:46.828Z,2025-04-16T17:44:54Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656545255,285,,5656545253,56,Back,5656545297,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948657,344,7,1,44,3,36g6ifzjliec1jqnbtf7yesme,0,74.6,91.4,2025-04-16T17:44:46.829Z,2025-04-16T21:41:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656545291,286,,5656545289,56,Left,5656545293,233,471,5656797713,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948659,472,1,1,44,6,ahnt9ejgwj58ul8auzdvi3czf,1,22.0,11.3,2025-04-16T17:44:48.936Z,2025-04-16T17:44:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656545313,212,20.6,5656545311,141,35.2,5656545309,140,9.9,5656545307,56,Back,5656545315,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948665,473,1,1,44,9,ahnt9ejgwj58ul8auzdvi3czf,1,9.9,35.2,2025-04-16T17:44:52.092Z,2025-04-16T17:44:55Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5656545347,212,32.2,5656545351,1,,5656545345,141,76.3,5656545341,56,Back,5656545343,140,25.2,5656545349,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948671,474,1,1,44,12,ahnt9ejgwj58ul8auzdvi3czf,1,26.4,76.4,2025-04-16T17:44:55.638Z,2025-04-16T17:44:59Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656545397,140,54.2,5656545395,56,Left,5656545403,213,0.44,5656545401,212,32.3,5656545405,1,,5656545399,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948673,475,1,1,44,16,ahnt9ejgwj58ul8auzdvi3czf,1,63.3,95.6,2025-04-16T17:44:59.106Z,2025-04-16T17:45:01Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5656545427,212,17.8,5656545423,140,46.7,5656545421,56,Back,5656545425,141,90.2,5656545429,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948677,476,1,1,44,18,ahnt9ejgwj58ul8auzdvi3czf,1,45.5,89.3,2025-04-16T17:45:01.184Z,2025-04-16T17:45:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656545489,141,76.1,5656545493,213,4.46,5656545485,56,Back,5656545491,212,9.3,5656545487,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948683,477,1,1,44,21,ahnt9ejgwj58ul8auzdvi3czf,1,41.8,68.5,2025-04-16T17:45:04.902Z,2025-04-16T17:45:08Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656545537,212,11.4,5656545535,141,51.8,5656545533,140,42.4,5656545531,56,Back,5656545539,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948685,478,1,1,44,25,ahnt9ejgwj58ul8auzdvi3czf,1,44.4,48.8,2025-04-16T17:45:08.136Z,2025-04-16T17:45:11Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656545567,212,14.3,5656545563,140,40.2,5656545561,56,Back,5656545565,141,28.8,5656545569,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948691,479,1,1,44,28,ahnt9ejgwj58ul8auzdvi3czf,1,40.2,28.8,2025-04-16T17:45:11.042Z,2025-04-16T17:45:12Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656545615,212,15.0,5656545617,213,1.94,5656545609,56,Back,5656545613,141,49.3,5656545611,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948699,480,1,1,44,29,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,49.3,2025-04-16T17:45:12.510Z,2025-04-16T17:45:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656545681,141,51.6,5656545679,140,20.9,5656545683,212,14.9,5656545677,56,Back,5656545685,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948709,481,1,1,44,32,ahnt9ejgwj58ul8auzdvi3czf,1,21.6,51.8,2025-04-16T17:45:15.025Z,2025-04-16T17:45:22Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5656545765,213,0.11,5656545757,56,Back,5656545761,141,53.1,5656545759,140,29.5,5656545763,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948717,482,1,1,44,39,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,43.1,2025-04-16T17:45:22.290Z,2025-04-16T17:45:25Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656545819,141,37.3,5656545815,56,Back,5656545823,213,5.93,5656545817,140,42.1,5656545821,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948737,483,1,1,44,42,ahnt9ejgwj58ul8auzdvi3czf,1,37.7,39.1,2025-04-16T17:45:25.305Z,2025-04-16T17:45:29Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656545907,56,Back,5656545915,213,5.09,5656545913,212,22.8,5656545911,141,8.0,5656545909,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948741,484,1,1,44,46,ahnt9ejgwj58ul8auzdvi3czf,1,45.3,9.1,2025-04-16T17:45:29.819Z,2025-04-16T17:45:30Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656545929,213,1.33,5656545925,141,16.1,5656545921,56,Back,5656545927,212,4.9,5656545923,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948745,485,1,1,44,47,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,16.1,2025-04-16T17:45:30.429Z,2025-04-16T17:45:32Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656545963,212,16.2,5656545959,140,31.0,5656545961,141,17.1,5656545957,56,Back,5656545965,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948749,486,1,1,44,49,ahnt9ejgwj58ul8auzdvi3czf,1,29.6,17.6,2025-04-16T17:45:32.834Z,2025-04-16T17:45:37Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656546001,141,39.2,5656545999,140,29.6,5656546003,212,14.7,5656546005,213,1.57,5656545997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948755,487,1,1,44,54,ahnt9ejgwj58ul8auzdvi3czf,1,34.2,51.8,2025-04-16T17:45:37.099Z,2025-04-16T17:45:42Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656546055,140,46.5,5656546061,213,1.04,5656546059,212,25.5,5656546053,56,Back,5656546057,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948763,488,1,1,44,59,ahnt9ejgwj58ul8auzdvi3czf,1,54.4,83.8,2025-04-16T17:45:41.973Z,2025-04-16T17:45:44Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656546103,212,9.6,5656546101,141,74.7,5656546099,140,47.4,5656546097,56,Back,5656546105,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948771,489,1,1,45,1,ahnt9ejgwj58ul8auzdvi3czf,1,47.1,73.5,2025-04-16T17:45:44.004Z,2025-04-16T17:45:51Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656546191,213,4.53,5656546185,140,45.3,5656546189,212,10.2,5656546183,56,Back,5656546187,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948773,490,4,1,45,7,ahnt9ejgwj58ul8auzdvi3czf,1,54.2,40.0,2025-04-16T17:45:50.846Z,2025-04-16T17:55:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656546247,233,345,5656546219,295,,5656546225,286,,5656546223,152,,5656546221,56,Center,5656546217,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948779,345,4,1,45,7,36g6ifzjliec1jqnbtf7yesme,0,45.8,60.0,2025-04-16T17:45:50.847Z,2025-04-16T17:55:15Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5656546241,285,,5656546233,13,,5656546255,233,490,5656546239,152,,5656546237,56,Back,5656546235,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948823,491,1,1,45,21,ahnt9ejgwj58ul8auzdvi3czf,1,53.1,38.9,2025-04-16T17:46:04.656Z,2025-04-16T17:46:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656546519,141,33.9,5656546527,189,,5656546511,5,,5656546513,152,,5656546515,56,Back,5656546523,213,3.36,5656546517,140,38.2,5656546521,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948827,492,1,1,45,24,ahnt9ejgwj58ul8auzdvi3czf,1,37.2,34.0,2025-04-16T17:46:07.905Z,2025-04-16T17:46:10Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656546553,213,1.51,5656546549,141,78.1,5656546551,212,30.0,5656546545,56,Back,5656546547,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948829,493,1,1,45,27,ahnt9ejgwj58ul8auzdvi3czf,1,38.9,78.2,2025-04-16T17:46:09.920Z,2025-04-16T17:46:11Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656546567,140,41.6,5656546571,212,8.1,5656546569,141,67.0,5656546573,213,5.07,5656546565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948833,494,1,1,45,28,ahnt9ejgwj58ul8auzdvi3czf,1,41.9,66.4,2025-04-16T17:46:11.264Z,2025-04-16T21:43:04Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656546603,213,3.60,5656546599,141,59.7,5656546595,56,Back,5656546601,212,10.4,5656546597,140,33.0,5656798855,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948839,495,1,1,45,32,ahnt9ejgwj58ul8auzdvi3czf,1,32.4,50.3,2025-04-16T17:46:15.372Z,2025-04-16T17:46:17Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656546649,141,57.8,5656546653,213,0.61,5656546651,212,8.9,5656546645,56,Back,5656546647,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948851,496,1,1,45,34,ahnt9ejgwj58ul8auzdvi3czf,1,38.9,57.5,2025-04-16T17:46:17.137Z,2025-04-16T17:46:22Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656546739,213,3.74,5656546733,140,32.6,5656546731,56,Back,5656546735,141,50.9,5656546737,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948853,497,1,1,45,39,ahnt9ejgwj58ul8auzdvi3czf,1,33.7,44.8,2025-04-16T17:46:22.027Z,2025-04-16T17:46:23Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656546757,213,0.39,5656546749,56,Back,5656546753,141,50.9,5656546751,140,43.3,5656546755,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948863,498,1,1,45,40,ahnt9ejgwj58ul8auzdvi3czf,1,43.3,50.9,2025-04-16T17:46:23.324Z,2025-04-16T17:46:26Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656546819,140,33.9,5656546825,213,3.45,5656546821,141,46.3,5656546817,56,Back,5656546823,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948865,499,1,1,45,43,ahnt9ejgwj58ul8auzdvi3czf,1,34.8,49.0,2025-04-16T17:46:26.168Z,2025-04-16T17:46:28Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656546855,213,1.51,5656546847,56,Back,5656546849,140,36.0,5656546853,212,19.5,5656546851,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948881,500,1,1,45,45,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,78.5,2025-04-16T17:46:28.292Z,2025-04-16T17:46:33Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656546953,212,17.9,5656546949,140,53.8,5656546951,141,83.3,5656546955,213,0.18,5656546947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948885,501,1,1,45,50,ahnt9ejgwj58ul8auzdvi3czf,1,60.1,80.2,2025-04-16T17:46:33.541Z,2025-04-16T17:46:36Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656546987,212,7.0,5656546985,141,83.8,5656546983,140,53.9,5656546981,56,Left,5656546989,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948887,502,1,1,45,53,ahnt9ejgwj58ul8auzdvi3czf,1,53.5,82.7,2025-04-16T17:46:36.181Z,2025-04-16T17:46:39Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656547017,212,7.0,5656547015,141,72.9,5656547011,56,Center,5656547013,140,55.5,5656547019,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948897,503,1,1,45,56,ahnt9ejgwj58ul8auzdvi3czf,1,54.1,70.0,2025-04-16T17:46:39.602Z,2025-04-16T17:46:42Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656547077,213,3.47,5656547073,141,63.9,5656547069,56,Back,5656547071,140,42.5,5656547075,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948891,347,70,1,45,57,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-16T17:46:40.344Z,2025-04-16T17:46:40Z,,,,,5656547037,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948901,504,1,1,45,59,ahnt9ejgwj58ul8auzdvi3czf,1,40.7,68.5,2025-04-16T17:46:41.977Z,2025-04-16T17:47:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656547701,1,,5656547097,56,Right,5656547105,213,5.13,5656547699,196,,5656547101,141,6.6,5656547099,140,58.5,5656547103,212,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948903,505,43,1,46,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-16T17:46:42.914Z,2025-04-16T17:46:45Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656547121,144,45,5656547113,285,0,5656547111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948919,506,1,1,46,4,ahnt9ejgwj58ul8auzdvi3czf,1,65.7,7.3,2025-04-16T17:46:47.211Z,2025-04-16T17:46:51Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656547233,212,7.4,5656547229,140,60.0,5656547231,141,13.7,5656547235,213,2.51,5656547227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948929,507,1,1,46,8,ahnt9ejgwj58ul8auzdvi3czf,1,59.5,17.7,2025-04-16T17:46:51.272Z,2025-04-16T17:46:55Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656547311,141,43.3,5656547313,212,18.7,5656547309,140,53.0,5656547307,56,Center,5656547315,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948931,508,1,1,46,12,ahnt9ejgwj58ul8auzdvi3czf,1,53.0,43.4,2025-04-16T17:46:54.912Z,2025-04-16T17:46:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656547325,141,34.3,5656547329,213,5.18,5656547327,212,6.9,5656547323,140,56.0,5656547321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948939,509,1,1,46,12,ahnt9ejgwj58ul8auzdvi3czf,1,56.0,34.0,2025-04-16T17:46:55.881Z,2025-04-16T17:46:58Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656547381,141,46.1,5656547379,140,52.1,5656547383,212,9.2,5656547377,56,Center,5656547385,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948943,510,1,1,46,15,ahnt9ejgwj58ul8auzdvi3czf,1,43.0,45.5,2025-04-16T17:46:58.755Z,2025-04-16T17:47:02Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656547403,140,52.7,5656547401,56,Center,5656547409,213,5.95,5656547407,212,10.8,5656547405,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948945,511,1,1,46,19,ahnt9ejgwj58ul8auzdvi3czf,1,53.2,46.1,2025-04-16T17:47:02.254Z,2025-04-16T17:47:03Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656547425,141,55.2,5656547429,213,1.26,5656547423,140,55.1,5656547427,212,6.5,5656547421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948947,512,1,1,46,20,ahnt9ejgwj58ul8auzdvi3czf,1,55.1,55.2,2025-04-16T17:47:03.286Z,2025-04-16T17:47:08Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656547453,156,,5656547439,140,42.6,5656547445,213,3.46,5656547437,56,Back,5656547441,141,48.8,5656547443,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948949,513,1,1,46,25,ahnt9ejgwj58ul8auzdvi3czf,1,47.3,43.0,2025-04-16T17:47:08.722Z,2025-04-16T17:47:11Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656547481,213,5.60,5656547475,140,56.2,5656547479,212,12.1,5656547477,141,31.8,5656547473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948951,514,1,1,46,28,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,31.8,2025-04-16T17:47:11.097Z,2025-04-16T17:47:12Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656547501,213,2.90,5656547493,56,Back,5656547499,212,13.0,5656547497,141,36.4,5656547495,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948953,515,1,1,46,29,ahnt9ejgwj58ul8auzdvi3czf,1,44.2,35.8,2025-04-16T17:47:12.784Z,2025-04-16T17:47:14Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656547509,56,Right,5656547513,141,9.8,5656547511,140,68.5,5656547515,212,31.0,5656547517,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948955,516,1,1,46,31,ahnt9ejgwj58ul8auzdvi3czf,1,68.5,9.8,2025-04-16T17:47:14.799Z,2025-04-16T17:47:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5656547521,56,Right,5656547527,212,7.2,5656547523,140,71.0,5656547529,213,1.20,5656547525,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948957,517,50,1,46,36,ahnt9ejgwj58ul8auzdvi3czf,1,80.8,24.4,2025-04-16T17:47:18.954Z,2025-04-16T17:47:23Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656547535,56,Center,5656547553,233,348,5656547537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948959,348,7,1,46,36,36g6ifzjliec1jqnbtf7yesme,0,19.2,75.6,2025-04-16T17:47:18.955Z,2025-04-16T21:44:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5656547545,285,,5656799919,383,,5656547547,233,517,5656547543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
