id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2786198287,373,1,1,38,42,5rz9enoyknpg8ji78za5b82p0,1,67.5,16.8,2025-03-09T15:40:31.559Z,2025-03-09T20:27:11Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569920033,212,26.7,5569920023,155,,5569920027,140,80.3,5569920035,213,1.04,5569920025,56,Center,5569920031,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198301,374,1,1,38,45,5rz9enoyknpg8ji78za5b82p0,1,81.1,39.7,2025-03-09T15:40:33.958Z,2025-03-09T15:40:35Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5569920127,213,1.70,5569920123,141,49.0,5569920119,56,Center,5569920121,140,80.3,5569920125,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198327,375,1,1,38,46,5rz9enoyknpg8ji78za5b82p0,1,80.8,53.1,2025-03-09T15:40:35.238Z,2025-03-09T15:40:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569920243,140,81.6,5569920249,213,1.18,5569920247,212,2.2,5569920241,56,Center,5569920245,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198395,376,1,1,38,48,5rz9enoyknpg8ji78za5b82p0,1,82.1,53.8,2025-03-09T15:40:36.839Z,2025-03-09T20:27:27Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5569920667,141,81.4,5569920669,212,21.0,5569920665,140,73.1,5569920663,56,Left,5569920671,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198353,362,43,1,38,49,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-09T15:40:38.548Z,2025-03-09T15:40:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5569920395,56,Back,5569920927,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198451,377,1,1,38,52,5rz9enoyknpg8ji78za5b82p0,1,73.6,67.6,2025-03-09T15:40:40.936Z,2025-03-09T15:40:44Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569920963,140,89.1,5569920969,213,5.43,5569920967,212,24.7,5569920965,141,40.3,5569920961,56,Center,5569920959,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786447235,960,44,1,38,52,5rz9enoyknpg8ji78za5b82p0,1,88.3,39.5,2025-03-09T15:40:41.790Z,2025-03-09T20:27:51Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5571301329,286,,5571301331,233,832,5571301325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786447227,832,44,1,38,52,cftj6g399tknheudaxsdpfdgb,0,11.7,60.5,2025-03-09T15:40:41.791Z,2025-03-09T20:27:50Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5571301291,56,Back,5571301347,233,960,5571301293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198455,378,61,1,38,53,5rz9enoyknpg8ji78za5b82p0,0,88.4,40.1,2025-03-09T15:40:42.471Z,2025-03-09T20:27:52Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5569920987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198539,363,12,1,38,55,cftj6g399tknheudaxsdpfdgb,1,9.6,52.5,2025-03-09T15:40:44.186Z,2025-03-09T20:28:06Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,5569921467,56,Back,5569921473,212,14.9,5569921469,140,23.5,5569921471,141,56.8,5569921475,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198509,379,61,1,38,56,5rz9enoyknpg8ji78za5b82p0,1,83.4,36.6,2025-03-09T15:40:45.255Z,2025-03-09T20:28:07Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,1.0,5569921277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198521,380,15,1,38,57,5rz9enoyknpg8ji78za5b82p0,1,84.4,44.6,2025-03-09T15:40:46.039Z,2025-03-09T20:28:22Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569930283,231,49.6,5569930277,146,86.7,5569930263,29,,5569930023,82,,5571303199,328,,5569930281,230,98.6,5569930261,80,,5569930279,147,46.0,5569930297,233,5569930271,102,5569921335,56,5569930273,103,19,364,47.9,Center,5569930267,55,5571303197,17,,5569930019,20,379,,5569921327,22,,,,,,,,,
2786198543,364,10,1,38,57,cftj6g399tknheudaxsdpfdgb,1,13.3,54.0,2025-03-09T15:40:46.139Z,2025-03-09T20:28:10Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,5569930311,233,380,5569921491,94,,5569921493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198619,365,12,1,39,2,cftj6g399tknheudaxsdpfdgb,1,9.0,65.3,2025-03-09T15:40:51.610Z,2025-03-09T15:43:00Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569921845,140,65.0,5569921847,141,69.8,5569921851,213,0.05,5569921849,212,58.9,5569921843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198731,381,1,1,39,9,5rz9enoyknpg8ji78za5b82p0,1,41.7,33.3,2025-03-09T15:40:58.071Z,2025-03-09T15:41:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569922609,213,0.00,5569922607,212,8.0,5569922605,141,33.3,5569922601,56,Back,5569922603,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198749,382,1,1,39,14,5rz9enoyknpg8ji78za5b82p0,1,47.9,30.3,2025-03-09T15:41:03.223Z,2025-03-09T20:28:35Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5571303833,156,,5569922683,56,Back,5569922691,213,3.44,5569922687,141,26.2,5569922689,212,9.4,5569922685,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198785,383,1,1,39,15,5rz9enoyknpg8ji78za5b82p0,1,39.5,23.9,2025-03-09T15:41:04.327Z,2025-03-09T20:28:45Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569922865,212,29.1,5569922861,140,18.7,5569922859,56,Back,5569922863,141,52.1,5569922867,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198863,384,1,1,39,17,5rz9enoyknpg8ji78za5b82p0,1,18.1,49.4,2025-03-09T15:41:06.519Z,2025-03-09T15:41:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569923333,212,14.5,5569923329,140,22.6,5569923327,56,Back,5569923331,141,29.2,5569923335,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198909,385,1,1,39,21,5rz9enoyknpg8ji78za5b82p0,1,24.9,20.0,2025-03-09T15:41:10.713Z,2025-03-09T15:41:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569923525,212,15.7,5569923521,140,35.7,5569923519,56,Back,5569923523,141,4.1,5569923527,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198949,386,1,1,39,24,5rz9enoyknpg8ji78za5b82p0,1,35.2,3.8,2025-03-09T15:41:12.984Z,2025-03-09T15:41:16Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569923723,141,7.1,5569923727,213,0.12,5569923725,212,18.5,5569923721,140,52.7,5569923719,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198953,387,50,1,39,27,5rz9enoyknpg8ji78za5b82p0,1,40.1,6.2,2025-03-09T15:41:16.247Z,2025-03-09T15:54:16Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569924009,233,366,5569923745,286,,5569923743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786198981,366,7,1,39,27,cftj6g399tknheudaxsdpfdgb,1,59.9,93.8,2025-03-09T15:41:16.248Z,2025-03-09T20:28:59Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569923975,233,387,5569923909,285,,5569923907,56,Left,5571305417,178,,5571305415,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199023,368,1,1,39,29,cftj6g399tknheudaxsdpfdgb,0,57.8,91.5,2025-03-09T15:41:18.250Z,2025-03-09T15:41:20Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569924085,56,Center,5569924091,212,23.2,5569924093,213,5.04,5569924089,141,59.3,5569924087,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199017,388,8,1,39,30,5rz9enoyknpg8ji78za5b82p0,1,30.6,40.9,2025-03-09T15:41:19.672Z,2025-03-09T20:29:07Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5571305811,385,,5569924069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199051,389,83,1,39,32,5rz9enoyknpg8ji78za5b82p0,0,29.4,46.3,2025-03-09T15:41:21.592Z,2025-03-09T15:41:28Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5569924701,399,c9kn2pfftaimeqknbu9p8neok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199115,369,1,1,39,35,cftj6g399tknheudaxsdpfdgb,1,68.7,43.2,2025-03-09T15:41:24.107Z,2025-03-09T15:41:27Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5569924683,141,16.4,5569924679,56,Right,5569924687,213,5.08,5569924685,212,19.5,5569924681,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199179,370,1,1,39,40,cftj6g399tknheudaxsdpfdgb,1,71.7,9.1,2025-03-09T15:41:28.891Z,2025-03-09T15:41:32Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5569925035,56,Center,5569925041,212,16.0,5569925045,213,2.29,5569925039,141,26.8,5569925037,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199283,371,1,1,39,43,cftj6g399tknheudaxsdpfdgb,1,57.9,26.1,2025-03-09T15:41:32.218Z,2025-03-09T15:41:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5569925561,213,0.55,5569925557,141,39.0,5569925559,212,16.7,5569925553,56,Center,5569925555,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199311,372,1,1,39,48,cftj6g399tknheudaxsdpfdgb,1,67.8,18.5,2025-03-09T15:41:37.163Z,2025-03-09T15:41:39Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5569925731,56,Right,5569925735,141,5.0,5569925737,212,15.0,5569925739,213,5.62,5569925733,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199373,373,1,1,39,50,cftj6g399tknheudaxsdpfdgb,1,79.1,5.0,2025-03-09T15:41:39.212Z,2025-03-09T15:41:43Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5569926071,140,93.5,5569926075,212,15.2,5569926077,213,0.12,5569926069,56,Right,5569926073,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199411,374,1,1,39,54,cftj6g399tknheudaxsdpfdgb,0,92.9,7.4,2025-03-09T15:41:43.100Z,2025-03-09T20:29:43Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5569926231,140,88.2,5571307899,224,,5571307901,20,,5569926225,2,,5569926235,212,22.6,5569926229,56,Center,5569926237,213,1.79,5569926233,141,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199457,390,12,1,39,56,5rz9enoyknpg8ji78za5b82p0,1,5.8,61.1,2025-03-09T15:41:45.208Z,2025-03-09T15:48:36Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569926389,141,82.7,5569926387,140,6.3,5569926393,213,1.54,5569926391,212,14.7,5569926385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199539,391,12,1,39,57,5rz9enoyknpg8ji78za5b82p0,1,5.6,83.9,2025-03-09T15:41:46.712Z,2025-03-09T15:41:51Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569926823,141,84.8,5569926827,213,0.01,5569926825,212,52.5,5569926821,140,55.6,5569926819,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199571,375,1,1,40,2,cftj6g399tknheudaxsdpfdgb,1,44.0,19.9,2025-03-09T15:41:51.291Z,2025-03-09T15:41:53Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,5569927023,213,5.77,5569927015,56,Right,5569927019,141,8.6,5569927021,212,15.7,5569927017,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199611,376,1,1,40,4,cftj6g399tknheudaxsdpfdgb,1,56.8,8.9,2025-03-09T15:41:53.115Z,2025-03-09T15:41:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5569927255,141,35.5,5569927251,56,Back,5569927253,140,44.5,5569927257,212,22.2,5569927261,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199701,377,1,1,40,7,cftj6g399tknheudaxsdpfdgb,1,45.7,43.1,2025-03-09T15:41:56.763Z,2025-03-09T15:42:02Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,5569927783,141,64.2,5569927779,56,Back,5569927787,213,1.66,5569927785,212,14.4,5569927781,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199769,378,1,1,40,13,cftj6g399tknheudaxsdpfdgb,1,52.2,66.6,2025-03-09T15:42:02.620Z,2025-03-09T15:42:05Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569928093,56,Back,5569928097,140,44.8,5569928099,141,54.6,5569928103,213,3.95,5569928101,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199811,379,1,1,40,16,cftj6g399tknheudaxsdpfdgb,1,44.8,52.7,2025-03-09T15:42:05.707Z,2025-03-09T15:42:08Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,5569928285,212,22.3,5569928275,140,56.1,5569928279,141,25.0,5569928289,213,5.27,5569928273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199871,380,1,1,40,19,cftj6g399tknheudaxsdpfdgb,1,58.9,20.0,2025-03-09T15:42:07.996Z,2025-03-09T15:42:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5569928653,141,5.6,5569928657,213,5.66,5569928655,212,16.7,5569928649,56,Right,5569928651,140,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199939,381,1,1,40,23,cftj6g399tknheudaxsdpfdgb,1,71.8,5.6,2025-03-09T15:42:11.820Z,2025-03-09T15:42:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5569929007,213,2.64,5569929003,141,13.8,5569929001,140,62.1,5569928999,56,Right,5569929005,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199979,382,1,1,40,28,cftj6g399tknheudaxsdpfdgb,1,59.2,22.4,2025-03-09T15:42:17.068Z,2025-03-09T15:42:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5569929197,213,2.36,5569929191,140,44.0,5569929195,212,22.5,5569929189,56,Back,5569929193,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786199999,383,1,1,40,30,cftj6g399tknheudaxsdpfdgb,1,43.9,45.8,2025-03-09T15:42:19.228Z,2025-03-09T15:42:20Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,5569929323,212,12.6,5569929325,213,1.67,5569929319,140,42.7,5569929321,141,64.3,5569929317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200077,384,1,1,40,31,cftj6g399tknheudaxsdpfdgb,1,42.7,64.3,2025-03-09T15:42:20.588Z,2025-03-09T15:42:27Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569929753,140,58.4,5569929755,141,97.1,5569929751,56,Left,5569929757,212,27.7,5569929759,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200095,385,1,1,40,38,cftj6g399tknheudaxsdpfdgb,1,53.0,97.6,2025-03-09T15:42:27.788Z,2025-03-09T15:42:30Z,195o7hchielt14ic49r3k06sq,Serginho,,5569929881,212,16.3,5569929875,56,Back,5569929883,213,3.45,5569929877,140,38.2,5569929879,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200159,386,1,1,40,41,cftj6g399tknheudaxsdpfdgb,1,36.2,87.5,2025-03-09T15:42:29.964Z,2025-03-09T20:31:25Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569930215,212,34.0,5569930211,140,34.6,5569930217,213,4.66,5569930219,1,,5569930209,56,Back,5569930213,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200189,387,1,1,40,46,cftj6g399tknheudaxsdpfdgb,1,47.3,26.6,2025-03-09T15:42:35.437Z,2025-03-09T20:31:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5569930427,213,6.13,5569930423,141,20.7,5569930421,140,71.8,5569930419,56,Right,5569930425,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200215,388,1,1,40,49,cftj6g399tknheudaxsdpfdgb,0,69.7,23.4,2025-03-09T15:42:38.029Z,2025-03-09T15:42:40Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5569930553,56,Right,5569930561,213,6.13,5569930557,141,16.1,5569930559,212,32.4,5569930563,1,,5569930555,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200475,389,5,1,40,51,cftj6g399tknheudaxsdpfdgb,0,100.5,15.0,2025-03-09T15:42:40.354Z,2025-03-09T15:54:06Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5569932025,346,,5569933323,233,392,5569932023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200679,392,5,1,40,51,5rz9enoyknpg8ji78za5b82p0,1,-0.5,85.0,2025-03-09T15:42:40.354Z,2025-03-09T15:54:06Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569933261,56,Back,5569933263,346,,5569933299,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200713,393,1,1,41,20,5rz9enoyknpg8ji78za5b82p0,1,4.8,49.7,2025-03-09T15:43:08.883Z,2025-03-09T20:32:04Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569933467,237,,5569933461,213,1.37,5569933453,56,Back,5569933451,124,,5569933455,140,9.7,5569933459,212,25.5,5569933457,141,86.5,5569933491,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786449869,962,61,1,41,24,5rz9enoyknpg8ji78za5b82p0,1,9.8,85.6,2025-03-09T15:43:13.150Z,2025-03-09T20:32:10Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5571316433,56,Back,5571316523,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200765,394,1,1,41,27,5rz9enoyknpg8ji78za5b82p0,1,21.3,93.0,2025-03-09T15:43:16.778Z,2025-03-09T15:43:19Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5569933755,140,8.3,5569933753,56,Back,5569933759,212,29.5,5569933761,213,4.23,5569933757,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200795,395,1,1,41,30,5rz9enoyknpg8ji78za5b82p0,1,5.7,51.5,2025-03-09T15:43:19.595Z,2025-03-09T15:43:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569933913,56,Back,5569933915,140,13.6,5569933921,213,5.39,5569933919,212,13.3,5569933917,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200843,396,1,1,41,32,5rz9enoyknpg8ji78za5b82p0,1,14.0,37.2,2025-03-09T15:43:21.371Z,2025-03-09T20:32:28Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569934165,213,5.77,5569934161,141,3.5,5569934157,56,Right,5569934159,140,52.4,5569934163,212,46.4,5569934167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200875,397,1,1,41,36,5rz9enoyknpg8ji78za5b82p0,0,57.5,4.7,2025-03-09T15:43:25.003Z,2025-03-09T15:43:26Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569934339,141,13.8,5569934343,213,0.36,5569934337,140,73.3,5569934335,56,Right,5569934341,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200903,390,12,1,41,39,cftj6g399tknheudaxsdpfdgb,1,13.5,90.9,2025-03-09T15:43:27.854Z,2025-03-09T20:32:36Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569934505,141,83.2,5569934501,56,Back,5569934503,140,35.2,5569934507,212,23.4,5569934509,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786200997,398,1,1,41,42,5rz9enoyknpg8ji78za5b82p0,1,69.6,28.0,2025-03-09T15:43:31.531Z,2025-03-09T15:43:34Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569935005,141,30.3,5569935001,56,Center,5569935009,213,0.28,5569935007,212,5.7,5569935003,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201009,399,1,1,41,45,5rz9enoyknpg8ji78za5b82p0,0,74.9,30.1,2025-03-09T15:43:33.821Z,2025-03-09T15:43:36Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5569935065,168,,5569935069,140,77.7,5569935089,236,,5569935073,212,2.9,5569935067,56,Center,5569935095,286,,5569935071,141,29.8,5569935091,233,391,5569935075,213,,,,,,,,6.21,,,,,,,,,,,,,,,,,,,,,,
2786200987,391,74,1,41,45,cftj6g399tknheudaxsdpfdgb,1,22.4,62.5,2025-03-09T15:43:33.822Z,2025-03-09T15:43:35Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,5569935137,233,399,5569934967,285,,5569934965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201039,393,1,1,41,46,cftj6g399tknheudaxsdpfdgb,1,18.7,73.2,2025-03-09T15:43:35.438Z,2025-03-09T15:43:36Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,5569935223,212,22.3,5569935219,140,25.7,5569935221,141,42.3,5569935217,56,Back,5569935225,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201043,394,61,1,41,47,cftj6g399tknheudaxsdpfdgb,0,25.7,42.3,2025-03-09T15:43:36.526Z,2025-03-09T15:43:36Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5569935259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201095,401,1,1,41,49,5rz9enoyknpg8ji78za5b82p0,1,68.7,50.0,2025-03-09T15:43:38.155Z,2025-03-09T15:43:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5569935545,213,2.19,5569935535,140,60.6,5569935541,212,14.6,5569935537,141,67.5,5569935533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201139,402,1,1,41,51,5rz9enoyknpg8ji78za5b82p0,1,60.7,69.3,2025-03-09T15:43:39.979Z,2025-03-09T15:43:42Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569935793,56,Left,5569935801,213,1.05,5569935799,212,17.4,5569935797,141,91.4,5569935795,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201171,403,1,1,41,53,5rz9enoyknpg8ji78za5b82p0,1,69.2,75.9,2025-03-09T15:43:42.428Z,2025-03-09T15:43:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5569935973,140,65.8,5569935977,141,67.5,5569935981,212,6.7,5569935971,56,Center,5569935985,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201221,404,1,1,41,54,5rz9enoyknpg8ji78za5b82p0,1,66.2,68.1,2025-03-09T15:43:43.755Z,2025-03-09T15:43:46Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5569936215,141,92.9,5569936211,140,77.7,5569936221,213,0.95,5569936219,212,20.7,5569936209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786201283,405,1,1,41,57,5rz9enoyknpg8ji78za5b82p0,1,84.5,90.3,2025-03-09T15:43:45.899Z,2025-03-09T20:33:15Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,1.0,5569936589,155,,5569936593,56,Center,5571320599,224,,5569936585,2,,5569936599,212,23.4,5569937829,154,,5569936595,140,91.5,5571320601,72,,5569937827,210,5569936597,141,5569936601,213,,,,13,57.6,5.03,,,,,,,,,,,,,,,,,,,,
