id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2713368721,425,1,2,46,4,b3r6d8ydtmtjckam6pku9y400,1,18.7,66.3,2024-08-25T15:06:22.104Z,2024-08-25T15:06:25Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5172837199,56,Back,5172837207,141,41.2,5172837203,140,11.4,5172837209,212,18.7,5172837211,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713368779,426,1,2,46,7,b3r6d8ydtmtjckam6pku9y400,1,12.3,40.1,2024-08-25T15:06:25.816Z,2024-08-25T15:06:28Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5172837461,56,Back,5172837469,141,8.2,5172837477,213,5.45,5172837473,212,29.3,5172837465,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713368805,427,1,2,46,10,b3r6d8ydtmtjckam6pku9y400,1,31.4,9.5,2024-08-25T15:06:28.520Z,2024-08-25T15:06:29Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5172837575,56,Back,5172837581,212,9.7,5172837579,141,23.3,5172837577,140,33.9,5172837583,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713368877,428,1,2,46,11,b3r6d8ydtmtjckam6pku9y400,0,33.9,23.3,2024-08-25T15:06:29.800Z,2024-08-25T15:06:32Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5172837841,141,17.3,5172837845,213,6.07,5172837839,140,52.1,5172837837,56,Right,5172837843,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369041,564,1,2,46,17,77tfx9me4aaqhzv78bmgsy9bg,1,33.6,90.8,2024-08-25T15:06:35.648Z,2024-08-25T15:06:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172838641,141,55.1,5172838639,140,10.3,5172838645,213,3.92,5172838637,56,Back,5172838647,1,,5172838643,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369111,565,1,2,46,21,77tfx9me4aaqhzv78bmgsy9bg,1,11.0,55.1,2024-08-25T15:06:39.793Z,2024-08-25T15:06:42Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172838953,155,,5172838965,213,1.01,5172838957,140,29.0,5172838961,212,35.3,5172838955,56,Back,5172838959,141,99.0,5172838971,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369139,566,1,2,46,24,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,99.0,2024-08-25T15:06:42.512Z,2024-08-25T15:06:44Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172839137,141,90.8,5172839133,56,Back,5172839141,213,5.46,5172839135,140,33.9,5172839139,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369177,567,1,2,46,25,77tfx9me4aaqhzv78bmgsy9bg,1,33.9,90.8,2024-08-25T15:06:43.904Z,2024-08-25T15:06:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5172839387,140,25.6,5172839391,212,9.5,5172839383,56,Back,5172839389,141,96.2,5172839393,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369199,568,1,2,46,27,77tfx9me4aaqhzv78bmgsy9bg,1,25.6,95.3,2024-08-25T15:06:45.360Z,2024-08-25T15:06:47Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172839495,212,11.9,5172839491,140,19.8,5172839489,56,Back,5172839493,141,80.2,5172839497,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369229,569,1,2,46,28,77tfx9me4aaqhzv78bmgsy9bg,1,19.8,80.2,2024-08-25T15:06:47.040Z,2024-08-25T15:06:48Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5172839637,141,67.5,5172839633,56,Back,5172839641,213,5.29,5172839635,140,25.2,5172839639,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369273,570,1,2,46,30,77tfx9me4aaqhzv78bmgsy9bg,1,25.2,67.0,2024-08-25T15:06:48.320Z,2024-08-25T15:06:50Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5172839855,212,22.4,5172839851,140,6.9,5172839849,56,Back,5172839857,213,3.68,5172839853,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369317,571,1,2,46,32,77tfx9me4aaqhzv78bmgsy9bg,1,6.9,49.9,2024-08-25T15:06:50.497Z,2024-08-25T15:06:52Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172840071,212,15.1,5172840067,141,29.7,5172840063,56,Back,5172840073,213,5.14,5172840065,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369389,572,1,2,46,33,77tfx9me4aaqhzv78bmgsy9bg,1,12.8,29.7,2024-08-25T15:06:52Z,2024-08-25T15:06:55Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172840365,141,48.4,5172840361,56,Back,5172840369,213,2.06,5172840367,212,14.4,5172840363,140,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369497,573,1,2,46,37,77tfx9me4aaqhzv78bmgsy9bg,1,6.8,50.0,2024-08-25T15:06:55.360Z,2024-08-25T15:07:00Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172840883,56,Back,5172840891,212,33.4,5172840887,141,3.5,5172840885,140,16.9,5172840901,1,,5172840897,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369543,574,1,2,46,42,77tfx9me4aaqhzv78bmgsy9bg,1,20.5,5.9,2024-08-25T15:07:00.464Z,2024-08-25T15:07:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172841117,212,15.3,5172841113,140,26.4,5172841115,141,26.5,5172841111,56,Back,5172841119,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369595,575,1,2,46,44,77tfx9me4aaqhzv78bmgsy9bg,1,27.0,28.3,2024-08-25T15:07:02.320Z,2024-08-25T15:07:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172841335,213,0.74,5172841329,141,40.1,5172841331,212,11.8,5172841325,140,35.3,5172841319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369607,576,3,2,46,46,77tfx9me4aaqhzv78bmgsy9bg,0,35.4,40.0,2024-08-25T15:07:04.960Z,2024-08-25T15:07:14Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5172841419,56,Back,5172842387,233,430,5172841421,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369789,430,7,2,46,46,b3r6d8ydtmtjckam6pku9y400,1,64.6,60.0,2024-08-25T15:07:04.961Z,2024-08-25T15:07:14Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5172842311,233,576,5172842261,56,Center,5172842263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369705,429,50,2,46,49,b3r6d8ydtmtjckam6pku9y400,1,64.5,60.2,2024-08-25T15:07:08.047Z,2024-08-25T16:07:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5172842709,286,,5172842707,56,Center,5172842811,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369719,577,7,2,46,49,77tfx9me4aaqhzv78bmgsy9bg,1,35.5,39.8,2024-08-25T15:07:08.048Z,2024-08-25T16:07:34Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5172841947,285,,5172842759,233,429,5172841945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369771,578,1,2,46,51,77tfx9me4aaqhzv78bmgsy9bg,1,33.7,44.2,2024-08-25T15:07:10.064Z,2024-08-25T15:07:12Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172842173,140,31.4,5172842177,212,20.9,5172842171,56,Back,5172842175,141,74.7,5172842179,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369847,579,1,2,46,54,77tfx9me4aaqhzv78bmgsy9bg,1,32.4,82.4,2024-08-25T15:07:12.400Z,2024-08-25T15:07:15Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172842543,140,45.6,5172842547,212,16.0,5172842541,56,Back,5172842545,141,94.1,5172842549,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369877,580,1,2,46,56,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,94.1,2024-08-25T15:07:14.864Z,2024-08-25T15:07:16Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5172842667,213,3.35,5172842663,141,91.2,5172842659,56,Back,5172842665,212,9.8,5172842661,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369923,581,1,2,46,57,77tfx9me4aaqhzv78bmgsy9bg,0,36.5,91.2,2024-08-25T15:07:15.920Z,2024-08-25T15:07:18Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172842913,141,79.0,5172842911,140,27.3,5172842919,213,3.85,5172842915,212,12.7,5172842909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713369929,431,61,2,47,0,b3r6d8ydtmtjckam6pku9y400,0,73.6,26.5,2024-08-25T15:07:18.281Z,2024-08-25T15:07:21Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172842931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370051,582,1,2,47,2,77tfx9me4aaqhzv78bmgsy9bg,1,17.9,75.4,2024-08-25T15:07:20.272Z,2024-08-25T15:07:23Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5172843461,141,52.8,5172843457,56,Back,5172843465,213,3.92,5172843459,140,3.1,5172843463,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370091,583,1,2,47,5,77tfx9me4aaqhzv78bmgsy9bg,1,3.3,47.0,2024-08-25T15:07:23.185Z,2024-08-25T15:07:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172843723,212,31.7,5172843719,140,15.2,5172843725,213,5.12,5172843713,56,Back,5172843721,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370181,584,1,2,47,7,77tfx9me4aaqhzv78bmgsy9bg,1,16.2,3.8,2024-08-25T15:07:25.504Z,2024-08-25T15:07:29Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172844129,140,18.7,5172844135,213,1.38,5172844131,141,23.3,5172844133,212,13.5,5172844127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370221,585,1,2,47,11,77tfx9me4aaqhzv78bmgsy9bg,1,25.4,24.6,2024-08-25T15:07:29.153Z,2024-08-25T15:07:31Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172844299,213,0.15,5172844291,56,Back,5172844295,141,28.9,5172844293,140,44.0,5172844297,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370291,586,1,2,47,12,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,28.9,2024-08-25T15:07:30.961Z,2024-08-25T15:07:34Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5172844637,213,1.40,5172844633,141,62.1,5172844629,56,Back,5172844635,212,22.9,5172844631,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370403,587,1,2,47,15,77tfx9me4aaqhzv78bmgsy9bg,1,48.3,62.4,2024-08-25T15:07:34.064Z,2024-08-25T15:07:39Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5172845113,141,91.7,5172845117,213,0.68,5172845107,56,Left,5172845115,212,31.6,5172845111,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370309,432,83,2,47,16,b3r6d8ydtmtjckam6pku9y400,0,45.7,33.9,2024-08-25T15:07:34.920Z,2024-08-25T15:07:40Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5172845281,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370433,588,1,2,47,21,77tfx9me4aaqhzv78bmgsy9bg,0,79.4,75.6,2024-08-25T15:07:39.409Z,2024-08-25T15:07:41Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5172845233,56,Center,5172845237,141,75.4,5172845239,212,21.7,5172845235,140,100.0,5172845241,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370795,433,5,2,47,23,b3r6d8ydtmtjckam6pku9y400,1,-0.4,28.8,2024-08-25T15:07:41.596Z,2024-08-25T15:42:05Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5172846829,346,,5172846883,233,589,5172846827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370469,589,5,2,47,23,77tfx9me4aaqhzv78bmgsy9bg,0,100.4,71.2,2024-08-25T15:07:41.596Z,2024-08-25T15:42:05Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5172845411,56,Center,5172845413,346,,5172846917,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370805,434,40,2,47,36,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-25T15:07:54.264Z,2024-08-25T15:07:54Z,,,,,5172846867,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5172846863,59,"1, 2, 15, 47, 3, 5, 10, 33, 18, 12, 30, 4, 7, 16, 31, 38, 45",5172846859,30,"ckhhpn9ppgvlrtubf7li3se09, 7xc0qldxpidl07vij2wgu1sk5, dux0skggr99ydjz3kn58p3wmh, c9u2w9ikckbrra8vln2ucbf9w, w0wt7gjkdddn63a4258j8frp, 4cbaoo2irqtme9goxuz6s3ey2, 6tckvu2rw7ns18dq7dim0sout, rq6npjy37kolscu8lrj4r2dx, euur9yvhgrieu4kl0vdkh244q, al9l7egkwbc0pv68zk42gegut, ssluj1c3ft94nkfs58dc8cq2, ajjw1ikceu3g39sy6dsf9kdg4, 8g4r9maz4invihjmdzpfxy0np, bbezbukg20q5b6kfnjuzhs55g, quh8tfvwi106toymoh38tbrp, 8jyfsal0lbf0ia92axymn2l1w, 823p7p1amx8lp445bo6bi01lg",5172846865,130,8,5172846861,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5172846869,194,7xc0qldxpidl07vij2wgu1sk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370931,435,1,2,47,40,b3r6d8ydtmtjckam6pku9y400,1,3.5,49.4,2024-08-25T15:07:58.488Z,2024-08-25T15:08:06Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5172847521,213,0.38,5172847517,212,24.0,5172847513,141,62.4,5172847499,124,,5172847509,140,24.8,5172847529,237,,5172847503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370959,436,1,2,47,40,b3r6d8ydtmtjckam6pku9y400,1,24.8,62.4,2024-08-25T15:07:58.560Z,2024-08-25T15:08:07Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5172847665,141,87.5,5172847669,213,0.46,5172847663,140,57.6,5172847667,212,38.4,5172847671,1,,5172847661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370965,437,1,2,47,42,b3r6d8ydtmtjckam6pku9y400,0,57.6,87.5,2024-08-25T15:08:00.968Z,2024-08-25T15:08:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5172847699,140,74.8,5172847703,212,20.6,5172847701,141,100.0,5172847705,213,0.50,5172847697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713370969,438,5,2,47,45,b3r6d8ydtmtjckam6pku9y400,0,74.8,101.8,2024-08-25T15:08:03.427Z,2024-08-25T15:08:06Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5172847715,347,,5172848053,233,590,5172847713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371013,590,5,2,47,45,77tfx9me4aaqhzv78bmgsy9bg,1,25.2,-1.8,2024-08-25T15:08:03.427Z,2024-08-25T15:42:06Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5172848041,233,438,5172847971,56,Back,5172847975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371219,591,1,2,47,56,77tfx9me4aaqhzv78bmgsy9bg,1,25.2,0.0,2024-08-25T15:08:14.608Z,2024-08-25T15:08:16Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172848949,213,1.38,5172848945,141,29.1,5172848941,56,Back,5172848939,107,,5172848943,140,29.0,5172848947,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371299,592,1,2,47,58,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,29.1,2024-08-25T15:08:16.337Z,2024-08-25T15:08:20Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172849359,140,18.0,5172849363,141,50.1,5172849355,56,Back,5172849367,213,2.25,5172849365,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371313,593,1,2,48,2,77tfx9me4aaqhzv78bmgsy9bg,1,20.2,55.1,2024-08-25T15:08:20.448Z,2024-08-25T15:08:21Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5172849431,56,Back,5172849445,213,0.30,5172849433,140,31.8,5172849441,212,12.7,5172849435,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371431,594,1,2,48,3,77tfx9me4aaqhzv78bmgsy9bg,1,31.8,60.6,2024-08-25T15:08:21.664Z,2024-08-25T15:08:27Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5172850041,213,2.04,5172850035,140,21.9,5172850039,212,23.2,5172850037,141,91.1,5172850033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371503,595,1,2,48,9,77tfx9me4aaqhzv78bmgsy9bg,1,33.0,66.4,2024-08-25T15:08:27.264Z,2024-08-25T15:08:30Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172850395,141,27.3,5172850399,213,4.75,5172850391,140,34.0,5172850389,56,Back,5172850397,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371523,439,43,2,48,9,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-25T15:08:27.744Z,2024-08-25T15:08:45Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5172850929,399,7cpkykvmy8ujrahzdz7ksk2c5,5172852229,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371577,596,1,2,48,12,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,27.1,2024-08-25T15:08:30.272Z,2024-08-25T15:08:33Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172850821,140,20.4,5172850825,212,16.0,5172850819,56,Back,5172850827,213,2.67,5172850823,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371709,597,1,2,48,15,77tfx9me4aaqhzv78bmgsy9bg,1,20.3,32.7,2024-08-25T15:08:33.456Z,2024-08-25T15:08:39Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172851531,140,6.9,5172851535,212,18.0,5172851529,56,Back,5172851533,141,49.1,5172851537,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371737,598,1,2,48,21,77tfx9me4aaqhzv78bmgsy9bg,1,8.0,49.6,2024-08-25T15:08:39.536Z,2024-08-25T15:08:41Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172851683,140,18.0,5172851693,212,10.6,5172851697,213,0.17,5172851677,56,Back,5172851689,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371799,599,1,2,48,23,77tfx9me4aaqhzv78bmgsy9bg,1,18.0,52.2,2024-08-25T15:08:41.136Z,2024-08-25T15:08:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172852047,141,12.6,5172852043,56,Back,5172852051,213,4.39,5172852049,212,28.4,5172852045,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371843,600,1,2,48,26,77tfx9me4aaqhzv78bmgsy9bg,1,9.2,7.0,2024-08-25T15:08:44.160Z,2024-08-25T15:08:45Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172852265,141,2.8,5172852261,56,Back,5172852269,213,5.83,5172852267,212,6.5,5172852263,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371899,601,1,2,48,27,77tfx9me4aaqhzv78bmgsy9bg,1,14.8,2.8,2024-08-25T15:08:45.857Z,2024-08-25T15:08:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172852603,140,15.6,5172852607,212,5.7,5172852605,141,11.1,5172852609,213,1.42,5172852601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371931,440,43,2,48,30,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-25T15:08:48.249Z,2024-08-25T15:10:40Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172855793,399,6rd6a2f1k124dzp1p904yq3h0,5172864059,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371909,602,50,2,48,31,77tfx9me4aaqhzv78bmgsy9bg,1,14.4,7.3,2024-08-25T15:08:49.201Z,2024-08-25T16:07:35Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5172853101,233,441,5172852631,56,Back,5172852633,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713372013,441,7,2,48,31,b3r6d8ydtmtjckam6pku9y400,1,85.6,92.7,2024-08-25T15:08:49.202Z,2024-08-25T16:07:34Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172853061,286,,5172853059,56,Left,5172853093,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713372349,445,43,2,48,31,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-25T15:08:49.593Z,2024-08-25T15:10:42Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5172864309,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713372017,442,50,2,48,31,b3r6d8ydtmtjckam6pku9y400,1,85.4,90.6,2024-08-25T15:08:49.984Z,2024-08-25T16:07:35Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5172853695,233,603,5172853669,286,,5172853667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713371943,603,7,2,48,31,77tfx9me4aaqhzv78bmgsy9bg,0,14.6,9.4,2024-08-25T15:08:49.985Z,2024-08-25T16:07:35Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5172853249,233,442,5172852769,56,Back,5172852773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713372049,443,50,2,48,31,b3r6d8ydtmtjckam6pku9y400,1,85.6,90.8,2024-08-25T15:08:49.999Z,2024-08-25T16:07:36Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5172853205,56,Left,5172853321,233,604,5172853207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713372035,604,7,2,48,31,77tfx9me4aaqhzv78bmgsy9bg,0,14.4,9.2,2024-08-25T15:08:50Z,2024-08-25T16:08:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172853139,56,Back,5172853689,233,443,5172853141,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713372071,444,61,2,48,36,b3r6d8ydtmtjckam6pku9y400,1,84.7,90.5,2024-08-25T15:08:54.308Z,2024-08-25T15:08:54Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5172853291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
