id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2751262787,596,83,2,51,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.2,61.3,2024-11-24T14:11:41.204Z,2024-11-24T14:11:44Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380054847,399,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751262837,457,1,2,51,18,c165yjiny1qnmfdvefxvflnkc,1,65.3,32.8,2024-11-24T14:11:41.437Z,2024-11-24T14:11:43Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380054621,213,5.46,5380054611,140,71.7,5380054617,212,9.9,5380054613,141,22.2,5380054609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751262863,597,83,2,51,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,25.2,71.3,2024-11-24T14:11:42.148Z,2024-11-24T16:28:22Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5380055721,399,94hei5v2f93ga4b0iwxxisbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751262989,458,1,2,51,20,c165yjiny1qnmfdvefxvflnkc,1,71.7,22.2,2024-11-24T14:11:43.150Z,2024-11-24T14:11:49Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5380055371,141,23.9,5380055369,140,88.5,5380055375,213,0.07,5380055367,56,Center,5380055373,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751262917,598,83,2,51,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,10.6,64.2,2024-11-24T14:11:46.420Z,2024-11-24T14:11:53Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380055679,399,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263469,608,83,2,51,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,15.1,64.7,2024-11-24T14:11:47.580Z,2024-11-24T14:12:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380058177,399,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751262951,599,43,2,51,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T14:11:47.845Z,2024-11-24T14:12:44Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380061661,144,83,5380055601,399,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751262995,459,1,2,51,26,c165yjiny1qnmfdvefxvflnkc,0,85.3,37.6,2024-11-24T14:11:48.790Z,2024-11-24T14:13:35Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380067601,141,42.7,5380055409,56,Center,5380067649,236,,5380067599,140,85.0,5380067605,213,1.66,5380067657,286,,5380067603,212,3.5,5380067653,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263043,600,74,2,51,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.6,65.9,2024-11-24T14:11:48.791Z,2024-11-24T14:13:59Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5380055671,56,Back,5380067697,233,459,5380055673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263763,609,61,2,51,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,15.3,62.2,2024-11-24T14:11:49.260Z,2024-11-24T14:12:29Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380059491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263013,460,15,2,51,28,c165yjiny1qnmfdvefxvflnkc,1,85.0,43.3,2024-11-24T14:11:50.926Z,2024-11-24T14:14:41Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5380055479,56,Center,5380075967,103,19,5380069907,20,,5380075969,328,,5380075975,147,43.9,5380069911,82,,5380055477,17,,5380076009,233,601,5380075971,458,,5380075963,80,5380075973,146,5380075979,231,48.6,5380075965,102,5380075977,230,,98.4,5380055475,22,,,,,,87.2,47.1,,,,,,,,,,,
2751263051,601,10,2,51,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.8,56.1,2024-11-24T14:11:51.026Z,2024-11-24T14:14:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5380055707,94,,5380055709,56,Back,5380076045,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263097,461,1,2,51,30,c165yjiny1qnmfdvefxvflnkc,1,72.6,56.9,2024-11-24T14:11:53.022Z,2024-11-24T14:11:55Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5380055955,213,5.93,5380055949,140,79.4,5380055951,141,53.0,5380055947,56,Center,5380055953,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263105,462,61,2,51,32,c165yjiny1qnmfdvefxvflnkc,0,79.3,53.9,2024-11-24T14:11:55.181Z,2024-11-24T14:11:55Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380055989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263131,602,12,2,51,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.6,48.3,2024-11-24T14:11:55.509Z,2024-11-24T14:11:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5380056143,212,25.8,5380056137,56,Back,5380056145,213,0.61,5380056141,141,70.0,5380056139,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263157,603,1,2,51,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.1,68.9,2024-11-24T14:11:56.996Z,2024-11-24T14:11:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5380056249,141,78.9,5380056251,212,7.2,5380056247,140,36.8,5380056245,56,Back,5380056253,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263175,604,1,2,51,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.9,75.1,2024-11-24T14:11:57.748Z,2024-11-24T14:11:58Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5380056325,56,Back,5380056333,141,76.0,5380056335,212,11.7,5380056337,213,0.05,5380056329,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263261,606,3,2,51,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.6,77.1,2024-11-24T14:11:59.781Z,2024-11-24T16:29:08Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5380884743,465,,5380056813,286,,5380056875,211,,5380056811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263679,463,5,2,51,40,c165yjiny1qnmfdvefxvflnkc,1,29.7,-1.4,2024-11-24T14:12:03.514Z,2024-11-24T14:32:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5380059025,56,Back,5380059027,347,,5380059097,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263281,607,5,2,51,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.3,101.4,2024-11-24T14:12:03.514Z,2024-11-24T14:32:42Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5380056933,56,Left,5380056935,347,,5380059147,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263727,464,1,2,51,59,c165yjiny1qnmfdvefxvflnkc,1,34.6,0.0,2024-11-24T14:12:22.718Z,2024-11-24T16:29:15Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380059283,107,,5380059289,141,19.8,5380059291,212,16.7,5380885117,189,,5380059287,140,25.9,5380059285,56,Back,5380059297,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263775,465,1,2,52,1,c165yjiny1qnmfdvefxvflnkc,1,25.5,24.3,2024-11-24T14:12:23.918Z,2024-11-24T16:29:16Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5380059529,56,Back,5380059535,212,30.7,5380059531,140,26.7,5380059533,141,69.4,5380885277,189,,5380059539,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263823,466,1,2,52,3,c165yjiny1qnmfdvefxvflnkc,1,33.3,75.7,2024-11-24T14:12:26.429Z,2024-11-24T14:12:29Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380059809,56,Back,5380059813,141,94.8,5380059817,213,0.86,5380059815,212,17.2,5380059811,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263881,467,1,2,52,6,c165yjiny1qnmfdvefxvflnkc,1,44.9,94.5,2024-11-24T14:12:29.006Z,2024-11-24T14:15:48Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5380060137,212,6.5,5380060133,141,85.1,5380060143,213,4.52,5380060127,140,43.7,5380060125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263917,468,1,2,52,9,c165yjiny1qnmfdvefxvflnkc,1,43.7,81.8,2024-11-24T14:12:32.270Z,2024-11-24T14:12:33Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5380060301,213,2.71,5380060297,141,85.6,5380060295,140,38.3,5380060293,56,Back,5380060299,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751263977,469,1,2,52,10,c165yjiny1qnmfdvefxvflnkc,1,38.3,85.6,2024-11-24T14:12:33.213Z,2024-11-24T14:12:35Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380060571,140,33.6,5380060573,141,66.6,5380060577,213,4.35,5380060575,212,13.8,5380060569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264045,470,1,2,52,12,c165yjiny1qnmfdvefxvflnkc,1,33.7,56.4,2024-11-24T14:12:35.662Z,2024-11-24T14:12:38Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380060913,56,Back,5380060921,212,19.2,5380060927,213,4.72,5380060917,141,28.2,5380060915,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264225,471,1,2,52,15,c165yjiny1qnmfdvefxvflnkc,1,34.2,28.2,2024-11-24T14:12:38.622Z,2024-11-24T14:12:45Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5380061753,212,24.4,5380061747,56,Right,5380061751,141,9.8,5380061749,140,54.2,5380061755,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264315,472,1,2,52,22,c165yjiny1qnmfdvefxvflnkc,1,72.1,24.9,2024-11-24T14:12:44.846Z,2024-11-24T14:12:49Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380062189,141,18.2,5380062193,213,6.06,5380062187,140,91.6,5380062185,56,Right,5380062191,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264323,473,61,2,52,26,c165yjiny1qnmfdvefxvflnkc,0,92.9,18.6,2024-11-24T14:12:49.119Z,2024-11-24T14:12:49Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5380062221,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264361,610,1,2,52,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,1.2,76.5,2024-11-24T14:12:49.780Z,2024-11-24T16:30:23Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380062379,140,5.4,5380062383,212,6.6,5380062385,213,5.45,5380062377,56,Back,5380062381,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264371,611,43,2,52,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T14:12:51.203Z,2024-11-24T16:30:26Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5380062407,56,Back,5380891307,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264415,474,1,2,52,29,c165yjiny1qnmfdvefxvflnkc,0,96.1,34.0,2024-11-24T14:12:52.580Z,2024-11-24T14:12:54Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5380062619,56,Center,5380062675,236,,5380062677,233,612,5380062623,141,37.1,5380062621,140,95.5,5380062625,212,2.2,5380062681,286,,5380062627,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264405,612,74,2,52,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.3,63.2,2024-11-24T14:12:52.581Z,2024-11-24T14:12:53Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380062579,56,Back,5380062731,233,474,5380062581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264483,613,1,2,52,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.1,92.6,2024-11-24T14:12:55.397Z,2024-11-24T14:12:55Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380063003,157,,5380063009,141,91.6,5380063013,213,6.04,5380063011,212,2.8,5380063005,56,Back,5380063007,140,7.7,5380063015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264503,475,61,2,52,33,c165yjiny1qnmfdvefxvflnkc,1,88.3,11.6,2024-11-24T14:12:56.518Z,2024-11-24T14:12:56Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380063125,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264569,614,4,2,52,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.3,91.8,2024-11-24T14:12:58.884Z,2024-11-24T14:31:08Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5380063721,152,,5380063719,56,Back,5380063841,233,476,5380063715,13,,5380063717,295,,5380063723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264605,476,4,2,52,36,c165yjiny1qnmfdvefxvflnkc,0,77.7,8.2,2024-11-24T14:12:58.885Z,2024-11-24T14:31:08Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5380063791,56,Right,5380063799,286,,5380063789,13,,5380063859,233,614,5380064095,295,,5380063793,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751264997,615,1,2,52,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.8,83.0,2024-11-24T14:13:16.869Z,2024-11-24T16:32:53Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380065783,140,67.0,5380065775,155,,5380065789,213,5.39,5380065791,1,,5380065787,212,62.4,5380065777,196,,5380891905,189,,5380065779,152,,5380065785,141,11.5,5380065781,56,5380065773,5,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,
2751265043,616,1,2,52,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.5,27.2,2024-11-24T14:13:19.012Z,2024-11-24T14:13:20Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5380065979,212,11.7,5380065973,56,Center,5380065977,141,44.0,5380065981,213,1.80,5380065975,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265053,617,1,2,52,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,84.0,44.0,2024-11-24T14:13:20.292Z,2024-11-24T14:13:20Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5380066009,141,39.1,5380066013,213,5.91,5380066007,140,92.0,5380066005,56,Center,5380066011,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265065,477,8,2,52,58,c165yjiny1qnmfdvefxvflnkc,1,14.3,64.8,2024-11-24T14:13:21.070Z,2024-11-24T16:33:08Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380066069,56,Back,5380905505,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265075,618,83,2,52,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,86.3,37.0,2024-11-24T14:13:21.524Z,2024-11-24T17:47:04Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5380066897,399,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751419933,815,61,2,52,59,c165yjiny1qnmfdvefxvflnkc,1,12.7,65.1,2024-11-24T14:13:22.158Z,2024-11-24T16:33:13Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380905901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265209,478,12,2,53,0,c165yjiny1qnmfdvefxvflnkc,1,14.8,63.4,2024-11-24T14:13:23.261Z,2024-11-24T14:13:27Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380066851,141,68.8,5380066847,140,64.1,5380066857,213,0.07,5380066855,212,51.9,5380066843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265249,619,1,2,53,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.1,24.8,2024-11-24T14:13:27.348Z,2024-11-24T14:13:29Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380067035,140,47.4,5380067037,141,23.1,5380067033,56,Back,5380067039,212,10.9,5380067041,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265305,620,1,2,53,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.6,23.7,2024-11-24T14:13:29.268Z,2024-11-24T14:13:32Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5380067359,56,Center,5380067361,140,50.9,5380067365,212,23.8,5380067367,213,1.42,5380067363,141,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265361,621,1,2,53,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.1,58.3,2024-11-24T14:13:32.420Z,2024-11-24T14:13:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380067683,140,55.4,5380067689,213,5.17,5380067687,212,10.3,5380067685,141,44.7,5380067681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265377,622,50,2,53,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.2,48.4,2024-11-24T14:13:34.612Z,2024-11-24T14:13:38Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380067745,56,Center,5380067747,286,,5380068001,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265411,479,7,2,53,11,c165yjiny1qnmfdvefxvflnkc,0,45.8,51.6,2024-11-24T14:13:34.613Z,2024-11-24T16:33:31Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5380067931,285,,5380776503,178,,5380067953,233,622,5380907597,385,,5380067929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265475,623,59,2,53,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.3,53.5,2024-11-24T14:13:38.645Z,2024-11-24T14:13:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380068261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265517,624,12,2,53,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.3,53.5,2024-11-24T14:13:38.853Z,2024-11-24T16:33:49Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380068469,141,100.0,5380068473,213,0.68,5380068467,140,72.8,5380068465,56,Left,5380909439,167,,5380068471,212,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265795,480,5,2,53,17,c165yjiny1qnmfdvefxvflnkc,1,27.0,-1.3,2024-11-24T14:13:40.729Z,2024-11-24T14:32:42Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5380069893,347,,5380069929,233,625,5380069891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265527,625,5,2,53,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.0,101.3,2024-11-24T14:13:40.729Z,2024-11-24T14:32:43Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380068507,56,Left,5380070013,233,480,5380068509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751265987,481,1,2,53,35,c165yjiny1qnmfdvefxvflnkc,1,26.1,0.0,2024-11-24T14:13:58.541Z,2024-11-24T14:14:01Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380071031,140,5.3,5380071029,56,Back,5380071037,213,2.46,5380071035,212,28.1,5380071039,1,,5380071027,107,,5380071033,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266065,482,1,2,53,38,c165yjiny1qnmfdvefxvflnkc,0,7.0,22.7,2024-11-24T14:14:01.134Z,2024-11-24T14:14:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5380071397,56,Center,5380071407,1,,5380071405,213,0.07,5380071401,141,27.4,5380071403,212,46.0,5380071393,157,,5380071399,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266069,626,44,2,53,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.0,71.0,2024-11-24T14:14:04.372Z,2024-11-24T14:56:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380071435,56,Center,5380071745,285,,5380071675,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266083,483,44,2,53,41,c165yjiny1qnmfdvefxvflnkc,0,50.0,29.0,2024-11-24T14:14:04.373Z,2024-11-24T14:56:21Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5380071493,56,Center,5380071713,285,,5380071709,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266101,627,1,2,53,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.9,68.3,2024-11-24T14:14:04.708Z,2024-11-24T14:14:06Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380071583,140,61.0,5380071589,213,6.19,5380071587,212,10.7,5380071585,141,66.8,5380071579,3,,5380071581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266109,628,1,2,53,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.0,66.8,2024-11-24T14:14:05.572Z,2024-11-24T14:14:06Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5380071631,212,6.6,5380071659,156,,5380071629,141,70.3,5380071627,140,55.1,5380071625,56,Center,5380071633,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751420993,816,83,2,53,44,c165yjiny1qnmfdvefxvflnkc,1,42.6,32.3,2024-11-24T14:14:07.555Z,2024-11-24T16:34:15Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5380911821,399,6uj3c69lgu6boblkjiuhoy6eh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266163,630,1,2,53,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.2,70.0,2024-11-24T14:14:08.131Z,2024-11-24T16:34:26Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380071897,56,Center,5380071901,140,67.8,5380071911,213,6.11,5380071905,141,67.1,5380071907,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751421437,977,61,2,53,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.0,69.4,2024-11-24T14:14:08.939Z,2024-11-24T16:34:41Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5380914347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751421575,978,1,2,53,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.2,68.9,2024-11-24T14:14:10.198Z,2024-11-24T16:34:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380915119,213,0.02,5380915117,212,10.6,5380915115,141,69.2,5380915113,140,70.3,5380915109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751266201,484,8,2,53,48,c165yjiny1qnmfdvefxvflnkc,1,28.1,30.7,2024-11-24T14:14:11.567Z,2024-11-24T16:34:55Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5380915529,384,,5380072145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
