id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2715440033,309,1,1,38,46,5rz9enoyknpg8ji78za5b82p0,1,69.0,31.7,2024-08-31T14:39:24.347Z,2024-08-31T14:39:31Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184275113,212,14.9,5184275107,140,58.4,5184275105,56,Right,5184275109,141,17.1,5184275117,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440269,310,1,1,38,55,5rz9enoyknpg8ji78za5b82p0,1,45.5,29.4,2024-08-31T14:39:33.899Z,2024-08-31T14:39:37Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184276355,140,62.9,5184276357,141,3.4,5184276361,213,5.51,5184276359,212,25.4,5184276353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440293,311,1,1,38,59,5rz9enoyknpg8ji78za5b82p0,0,62.8,3.5,2024-08-31T14:39:37.819Z,2024-08-31T14:39:38Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184276501,56,Right,5184276503,140,72.6,5184276509,212,10.8,5184276505,141,0.0,5184276513,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440407,311,5,1,39,0,77tfx9me4aaqhzv78bmgsy9bg,1,30.2,101.2,2024-08-31T14:39:38.330Z,2024-08-31T14:56:56Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184277239,233,312,5184277207,56,Back,5184277209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440309,312,5,1,39,0,5rz9enoyknpg8ji78za5b82p0,0,69.8,-1.2,2024-08-31T14:39:38.330Z,2024-08-31T14:56:56Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184276579,56,Right,5184277311,233,311,5184276581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440535,312,1,1,39,3,77tfx9me4aaqhzv78bmgsy9bg,1,35.1,100.0,2024-08-31T14:39:41.917Z,2024-08-31T14:39:46Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184277935,213,3.98,5184277937,1,,5184277925,140,21.4,5184277921,107,,5184277923,56,Back,5184277929,141,77.9,5184277933,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440645,313,1,1,39,7,77tfx9me4aaqhzv78bmgsy9bg,1,22.8,74.4,2024-08-31T14:39:46.222Z,2024-08-31T14:39:49Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184278515,56,Back,5184278519,141,50.5,5184278521,212,16.3,5184278523,213,4.76,5184278517,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440769,314,1,1,39,11,77tfx9me4aaqhzv78bmgsy9bg,1,27.2,44.2,2024-08-31T14:39:49.709Z,2024-08-31T14:39:55Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184279205,140,35.9,5184279211,213,5.20,5184279207,141,18.7,5184279203,56,Back,5184279209,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440825,315,1,1,39,17,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,24.0,2024-08-31T14:39:55.421Z,2024-08-31T14:39:57Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184279521,141,32.6,5184279531,213,2.68,5184279517,140,32.7,5184279527,212,13.0,5184279515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715440951,316,1,1,39,18,77tfx9me4aaqhzv78bmgsy9bg,1,32.7,32.6,2024-08-31T14:39:57.086Z,2024-08-31T14:40:02Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184280277,141,63.8,5184280281,213,1.39,5184280273,56,Back,5184280279,212,21.6,5184280275,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441049,317,1,1,39,23,77tfx9me4aaqhzv78bmgsy9bg,1,36.1,64.3,2024-08-31T14:40:02.029Z,2024-08-31T14:40:05Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184280825,212,22.0,5184280827,213,4.63,5184280823,141,32.1,5184280821,140,34.4,5184280819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441187,318,1,1,39,27,77tfx9me4aaqhzv78bmgsy9bg,1,36.3,32.0,2024-08-31T14:40:05.757Z,2024-08-31T14:40:10Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184281575,56,Center,5184281583,213,0.04,5184281581,212,20.2,5184281577,140,55.5,5184281579,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441315,319,1,1,39,31,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,33.7,2024-08-31T14:40:10.109Z,2024-08-31T14:40:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184282261,212,23.7,5184282257,141,56.6,5184282251,56,Back,5184282253,140,35.2,5184282267,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441419,320,1,1,39,35,77tfx9me4aaqhzv78bmgsy9bg,1,35.2,57.7,2024-08-31T14:40:13.453Z,2024-08-31T14:40:16Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184282765,213,4.80,5184282757,140,36.5,5184282763,212,16.4,5184282761,141,33.6,5184282755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441571,321,1,1,39,38,77tfx9me4aaqhzv78bmgsy9bg,1,37.9,29.2,2024-08-31T14:40:16.781Z,2024-08-31T14:40:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184283593,213,5.62,5184283585,140,56.7,5184283587,141,6.5,5184283581,56,Right,5184283589,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441655,322,1,1,39,43,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,20.2,2024-08-31T14:40:21.597Z,2024-08-31T14:40:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184284027,56,Back,5184284035,213,2.77,5184284031,141,27.4,5184284033,212,13.5,5184284029,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441757,323,1,1,39,46,77tfx9me4aaqhzv78bmgsy9bg,1,33.5,33.2,2024-08-31T14:40:24.366Z,2024-08-31T14:40:27Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184284695,140,40.6,5184284701,213,1.26,5184284697,141,67.4,5184284689,56,Back,5184284699,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441787,324,1,1,39,49,77tfx9me4aaqhzv78bmgsy9bg,1,40.6,67.2,2024-08-31T14:40:27.373Z,2024-08-31T14:40:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184284923,141,51.6,5184284913,56,Back,5184284931,213,4.34,5184284927,212,11.4,5184284917,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441835,325,1,1,39,50,77tfx9me4aaqhzv78bmgsy9bg,1,36.7,51.6,2024-08-31T14:40:28.781Z,2024-08-31T14:40:30Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184285161,141,53.0,5184285163,212,12.1,5184285159,140,48.2,5184285155,56,Back,5184285165,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441925,326,1,1,39,51,77tfx9me4aaqhzv78bmgsy9bg,1,48.2,53.0,2024-08-31T14:40:29.885Z,2024-08-31T14:40:32Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184285679,140,37.4,5184285685,213,3.16,5184285681,141,52.7,5184285683,212,11.3,5184285677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715441983,327,1,1,39,54,77tfx9me4aaqhzv78bmgsy9bg,1,42.3,51.4,2024-08-31T14:40:32.621Z,2024-08-31T14:40:34Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184285909,141,42.3,5184285911,212,14.5,5184285913,213,5.84,5184285907,140,54.8,5184285905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442073,328,1,1,39,56,77tfx9me4aaqhzv78bmgsy9bg,1,54.6,42.3,2024-08-31T14:40:34.381Z,2024-08-31T14:40:37Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184286417,213,2.24,5184286415,212,3.7,5184286411,140,52.4,5184286413,141,46.6,5184286405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442139,329,1,1,39,58,77tfx9me4aaqhzv78bmgsy9bg,1,52.8,42.3,2024-08-31T14:40:37.085Z,2024-08-31T14:40:39Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184286739,56,Back,5184286745,141,19.8,5184286749,212,17.3,5184286751,213,4.23,5184286741,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442169,330,1,1,40,1,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,19.8,2024-08-31T14:40:39.709Z,2024-08-31T14:40:40Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184286905,141,11.9,5184286893,56,Right,5184286899,140,57.8,5184286913,213,5.90,5184286909,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442233,331,1,1,40,2,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,12.3,2024-08-31T14:40:40.701Z,2024-08-31T14:40:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184287257,140,60.9,5184287263,213,1.11,5184287261,212,7.4,5184287255,56,Center,5184287259,141,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442265,332,1,1,40,4,77tfx9me4aaqhzv78bmgsy9bg,1,61.0,22.1,2024-08-31T14:40:42.701Z,2024-08-31T14:42:58Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184287499,212,6.1,5184287503,213,3.09,5184287491,56,Center,5184287493,140,55.2,5184287497,141,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442291,333,1,1,40,5,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,22.6,2024-08-31T14:40:43.773Z,2024-08-31T14:40:45Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184287651,212,10.3,5184287641,140,60.2,5184287635,56,Right,5184287645,141,9.6,5184287657,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442353,334,1,1,40,6,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,9.4,2024-08-31T14:40:45.054Z,2024-08-31T14:40:47Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184288005,140,42.0,5184288015,213,2.60,5184288011,212,22.3,5184288007,141,26.2,5184288003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442461,335,1,1,40,9,77tfx9me4aaqhzv78bmgsy9bg,1,41.4,27.4,2024-08-31T14:40:47.438Z,2024-08-31T14:40:50Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184288575,141,61.9,5184288579,213,1.59,5184288573,140,40.9,5184288577,212,23.5,5184288569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442525,336,1,1,40,12,77tfx9me4aaqhzv78bmgsy9bg,1,40.9,61.9,2024-08-31T14:40:50.782Z,2024-08-31T14:40:52Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184288893,213,4.44,5184288891,212,22.1,5184288887,140,35.2,5184288885,56,Back,5184288889,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442555,337,1,1,40,13,77tfx9me4aaqhzv78bmgsy9bg,1,35.2,30.6,2024-08-31T14:40:52.174Z,2024-08-31T14:40:53Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184289027,213,0.76,5184289023,141,41.2,5184289021,140,42.4,5184289019,56,Back,5184289025,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442647,338,1,1,40,15,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,40.0,2024-08-31T14:40:53.645Z,2024-08-31T14:40:57Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184289455,212,10.4,5184289457,213,1.87,5184289453,141,54.7,5184289449,56,Back,5184289451,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442867,339,1,1,40,18,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,58.1,2024-08-31T14:40:56.958Z,2024-08-31T14:41:03Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184290601,1,,5184290593,140,74.0,5184290591,56,Left,5184290599,213,0.51,5184290597,212,34.8,5184290589,155,,5184290595,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442901,340,1,1,40,22,77tfx9me4aaqhzv78bmgsy9bg,0,74.0,83.2,2024-08-31T14:41:00.405Z,2024-08-31T16:03:30Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184290843,212,9.9,5184290841,141,69.1,5184290837,56,Center,5184290833,3,,5184290839,140,76.2,5184290845,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442871,313,1,1,40,23,5rz9enoyknpg8ji78za5b82p0,0,19.4,30.9,2024-08-31T14:41:01.371Z,2024-08-31T14:41:04Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5184290691,1,,5184290685,141,45.8,5184290679,157,,5184290687,212,15.7,5184290681,56,Back,5184290683,140,30.8,5184290689,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715442995,341,1,1,40,27,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,58.3,2024-08-31T14:41:06.269Z,2024-08-31T14:41:07Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184291259,141,55.0,5184291257,140,63.7,5184291263,213,3.37,5184291255,56,Center,5184291261,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443087,342,1,1,40,28,77tfx9me4aaqhzv78bmgsy9bg,1,63.7,55.0,2024-08-31T14:41:07.230Z,2024-08-31T14:41:09Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184291763,56,Center,5184291769,141,30.9,5184291765,140,71.5,5184291771,212,18.3,5184291773,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443131,343,1,1,40,31,77tfx9me4aaqhzv78bmgsy9bg,1,69.4,30.6,2024-08-31T14:41:09.822Z,2024-08-31T14:41:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184292055,212,16.4,5184292045,140,58.7,5184292061,213,2.33,5184292049,141,48.1,5184292041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443189,344,1,1,40,32,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,48.1,2024-08-31T14:41:11.117Z,2024-08-31T14:41:12Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184292365,213,1.13,5184292359,140,64.5,5184292361,141,66.9,5184292363,212,14.2,5184292357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443299,345,1,1,40,34,77tfx9me4aaqhzv78bmgsy9bg,0,64.5,66.9,2024-08-31T14:41:12.830Z,2024-08-31T14:41:15Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184292969,56,Center,5184292975,141,50.3,5184292983,213,5.89,5184292971,140,90.7,5184292979,212,29.7,5184292967,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443327,314,52,1,40,38,5rz9enoyknpg8ji78za5b82p0,1,7.7,54.0,2024-08-31T14:41:16.314Z,2024-08-31T19:16:53Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5186027263,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443505,315,1,1,40,42,5rz9enoyknpg8ji78za5b82p0,1,9.2,53.7,2024-08-31T14:41:21.115Z,2024-08-31T14:41:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5184294767,1,,5184294085,56,Back,5184294095,212,38.5,5184294091,141,87.1,5184294083,123,,5184294089,140,38.8,5184294133,287,,5184294097,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443677,316,1,1,40,47,5rz9enoyknpg8ji78za5b82p0,1,38.8,87.1,2024-08-31T14:41:26.075Z,2024-08-31T14:41:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184295037,212,14.2,5184295027,140,26.1,5184295041,213,3.50,5184295033,141,79.8,5184295025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443795,317,1,1,40,49,5rz9enoyknpg8ji78za5b82p0,1,26.5,79.2,2024-08-31T14:41:27.962Z,2024-08-31T14:41:32Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184295635,141,54.9,5184295637,212,16.5,5184295641,213,4.76,5184295631,56,Back,5184295633,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443853,318,1,1,40,54,5rz9enoyknpg8ji78za5b82p0,1,31.6,55.2,2024-08-31T14:41:32.330Z,2024-08-31T14:41:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184295921,140,33.2,5184295923,141,75.7,5184295919,56,Back,5184295927,213,1.45,5184295925,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715443995,319,1,1,40,55,5rz9enoyknpg8ji78za5b82p0,1,33.2,75.7,2024-08-31T14:41:33.834Z,2024-08-31T14:41:37Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184296617,141,96.0,5184296627,213,0.77,5184296613,140,46.8,5184296623,212,19.9,5184296611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444067,320,1,1,40,59,5rz9enoyknpg8ji78za5b82p0,0,39.9,89.7,2024-08-31T14:41:37.706Z,2024-08-31T14:41:39Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184296999,213,3.34,5184296979,140,33.7,5184296971,155,,5184296981,141,87.8,5184296975,56,Back,5184296989,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444097,321,4,1,41,2,5rz9enoyknpg8ji78za5b82p0,1,37.6,85.3,2024-08-31T14:41:40.524Z,2024-08-31T14:56:59Z,,,,,5184297445,152,,5184297779,233,346,5184297447,286,,5184297443,56,Back,5184297441,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444105,346,4,1,41,2,77tfx9me4aaqhzv78bmgsy9bg,0,62.4,14.7,2024-08-31T14:41:40.525Z,2024-08-31T14:56:59Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5184297855,233,321,5184297705,285,,5184297699,10,,5184297701,56,Right,5184297703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444437,322,1,1,41,10,5rz9enoyknpg8ji78za5b82p0,1,38.9,86.5,2024-08-31T14:41:48.602Z,2024-08-31T14:41:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184299163,56,Back,5184299161,152,,5184299169,212,21.9,5184299171,213,4.32,5184299159,5,,5184299167,141,56.8,5184299219,189,,5184299165,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444495,323,1,1,41,12,5rz9enoyknpg8ji78za5b82p0,1,30.4,54.2,2024-08-31T14:41:51.067Z,2024-08-31T14:41:52Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184299505,212,23.0,5184299499,140,41.7,5184299501,141,25.2,5184299507,213,5.25,5184299497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444591,324,1,1,41,13,5rz9enoyknpg8ji78za5b82p0,1,41.7,25.2,2024-08-31T14:41:52.170Z,2024-08-31T14:41:54Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184299977,141,21.1,5184299981,213,3.33,5184299973,56,Back,5184299979,212,15.2,5184299975,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444715,325,1,1,41,15,5rz9enoyknpg8ji78za5b82p0,1,25.8,19.4,2024-08-31T14:41:54.026Z,2024-08-31T14:41:57Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5184300675,141,49.4,5184300671,56,Back,5184300673,140,7.5,5184300679,212,28.0,5184300681,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444809,326,1,1,41,19,5rz9enoyknpg8ji78za5b82p0,1,7.8,52.6,2024-08-31T14:41:57.866Z,2024-08-31T14:42:00Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5184301151,56,Back,5184301159,212,11.9,5184301161,213,1.26,5184301157,141,69.2,5184301155,140,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444869,327,1,1,41,21,5rz9enoyknpg8ji78za5b82p0,1,12.4,67.8,2024-08-31T14:42:00.074Z,2024-08-31T14:42:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184301469,141,92.9,5184301473,213,1.23,5184301471,212,18.1,5184301465,56,Back,5184301467,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715444993,328,1,1,41,24,5rz9enoyknpg8ji78za5b82p0,1,18.4,92.9,2024-08-31T14:42:02.298Z,2024-08-31T14:42:05Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184302083,212,38.8,5184302077,140,55.3,5184302081,141,95.5,5184302087,213,0.05,5184302091,1,,5184302075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445055,329,1,1,41,27,5rz9enoyknpg8ji78za5b82p0,0,56.9,94.3,2024-08-31T14:42:05.595Z,2024-08-31T14:42:07Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5184302453,140,71.2,5184302459,141,87.7,5184302467,213,5.99,5184302447,56,Left,5184302463,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445167,348,1,1,41,29,77tfx9me4aaqhzv78bmgsy9bg,1,27.7,15.5,2024-08-31T14:42:07.982Z,2024-08-31T14:42:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184303133,213,0.67,5184303131,212,12.7,5184303129,141,27.1,5184303123,56,Back,5184303127,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445261,349,1,1,41,32,77tfx9me4aaqhzv78bmgsy9bg,1,35.1,22.6,2024-08-31T14:42:10.942Z,2024-08-31T14:42:13Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184303635,141,32.3,5184303641,213,2.59,5184303639,212,12.5,5184303631,56,Back,5184303633,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445403,350,1,1,41,35,77tfx9me4aaqhzv78bmgsy9bg,1,25.4,35.7,2024-08-31T14:42:13.341Z,2024-08-31T14:42:18Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184304425,56,Back,5184304433,212,19.3,5184304429,141,62.7,5184304427,140,31.1,5184304437,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445439,351,1,1,41,39,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,63.8,2024-08-31T14:42:18.077Z,2024-08-31T14:42:18Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184304599,140,38.1,5184304603,212,10.2,5184304601,141,75.5,5184304605,213,0.89,5184304597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445615,352,1,1,41,40,77tfx9me4aaqhzv78bmgsy9bg,1,38.1,75.5,2024-08-31T14:42:18.765Z,2024-08-31T14:42:24Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184305517,56,Back,5184305535,213,4.09,5184305533,212,7.9,5184305531,141,66.0,5184305519,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445681,353,1,1,41,45,77tfx9me4aaqhzv78bmgsy9bg,1,34.6,58.8,2024-08-31T14:42:24.238Z,2024-08-31T14:42:26Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184305855,213,4.68,5184305847,141,32.8,5184305839,56,Back,5184305843,140,34.1,5184305851,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445763,354,1,1,41,47,77tfx9me4aaqhzv78bmgsy9bg,1,34.4,31.0,2024-08-31T14:42:26.238Z,2024-08-31T14:42:28Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184306189,140,39.8,5184306195,213,5.13,5184306193,212,14.0,5184306191,141,12.1,5184306187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715445859,355,1,1,41,49,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,12.1,2024-08-31T14:42:28.141Z,2024-08-31T14:42:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184306767,212,15.0,5184306771,213,2.25,5184306757,56,Back,5184306763,141,29.2,5184306761,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
