id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2783137679,463,30,1,47,3,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-02T15:47:16.716Z,2025-03-02T15:47:34Z,,,,,5553137341,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783137673,466,30,1,47,3,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-02T15:47:16.716Z,2025-03-02T15:47:34Z,,,,,5553137323,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783152687,464,18,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-02T16:03:38.377Z,2025-03-02T16:03:39Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5553218203,59,21,5553218195,42,,5553218281,55,465,5553218199,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783152695,465,19,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-02T16:03:38.378Z,2025-03-02T16:03:39Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5553218237,42,,5553218259,293,5,5553218255,292,7,5553218247,145,7,5553218263,44,Midfielder,5553218265,55,464,5553218253,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783152773,466,18,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-02T16:03:38.477Z,2025-03-02T16:03:45Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5553218673,44,Forward,5553218671,42,,5553218675,59,18,5553218793,55,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783152783,467,19,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-02T16:03:38.478Z,2025-03-02T16:03:46Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5553218743,44,Forward,5553218745,55,466,5553218731,42,,5553218737,59,7,5553218741,293,3,5553218735,145,9,5553218739,292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153005,468,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-02T16:04:06.894Z,2025-03-02T18:09:20Z,,,,,5553220057,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153015,473,32,2,45,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-02T16:04:06.894Z,2025-03-02T16:04:08Z,,,,,5553220119,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153029,469,1,2,45,0,59as3grjvj19voay31j3yfgni,1,49.8,50.3,2025-03-02T16:04:06.895Z,2025-03-02T16:04:10Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5553220213,140,32.4,5553220221,279,S,5553220211,56,Back,5553220217,212,18.3,5553220215,141,52.1,5553220219,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153059,470,1,2,45,3,59as3grjvj19voay31j3yfgni,0,32.3,52.1,2025-03-02T16:04:10.077Z,2025-03-02T16:04:13Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5553220377,141,19.7,5553220371,157,,5553220379,212,45.2,5553220375,140,69.9,5553220383,1,,5553220373,56,Right,5553220381,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153095,474,1,2,45,7,77tfx9me4aaqhzv78bmgsy9bg,0,27.9,77.8,2025-03-02T16:04:14.581Z,2025-03-02T16:04:16Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5553220545,56,Back,5553220549,141,87.8,5553220551,212,11.2,5553220547,140,36.4,5553220553,213,0.65,5553220543,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153131,471,1,2,45,10,59as3grjvj19voay31j3yfgni,0,66.8,5.0,2025-03-02T16:04:17.725Z,2025-03-02T16:04:18Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5553220673,212,1.3,5553220721,286,,5553220671,141,5.2,5553220717,233,475,5553220669,140,65.6,5553220675,213,3.03,5553220667,56,Right,5553220715,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153135,475,74,2,45,10,77tfx9me4aaqhzv78bmgsy9bg,1,38.6,90.8,2025-03-02T16:04:17.726Z,2025-03-02T17:05:01Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5553220723,233,471,5553220691,285,,5553220689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153149,472,1,2,45,12,59as3grjvj19voay31j3yfgni,0,58.6,3.5,2025-03-02T16:04:19.149Z,2025-03-02T16:04:19Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5553220765,212,2.2,5553220759,56,Right,5553220769,1,,5553220761,140,60.7,5553220757,157,,5553220763,141,3.4,5553220767,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153145,476,61,2,45,12,77tfx9me4aaqhzv78bmgsy9bg,1,41.6,95.3,2025-03-02T16:04:19.201Z,2025-03-02T16:04:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5553220745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153165,473,5,2,45,13,59as3grjvj19voay31j3yfgni,1,59.2,-1.2,2025-03-02T16:04:19.964Z,2025-03-02T16:22:06Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5553220859,233,477,5553220839,56,Right,5553220841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153159,477,5,2,45,13,77tfx9me4aaqhzv78bmgsy9bg,0,40.8,101.2,2025-03-02T16:04:19.964Z,2025-03-02T16:04:23Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5553220815,56,Back,5553220877,233,473,5553220817,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153247,474,1,2,45,20,59as3grjvj19voay31j3yfgni,1,60.6,0.0,2025-03-02T16:04:27.069Z,2025-03-02T16:04:30Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5553221293,107,,5553221305,1,,5553221297,140,38.1,5553221303,213,2.72,5553221301,212,25.8,5553221295,56,Back,5553221299,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153323,475,1,2,45,23,59as3grjvj19voay31j3yfgni,1,33.3,23.6,2025-03-02T16:04:30.029Z,2025-03-02T16:04:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5553221711,212,14.7,5553221707,140,29.3,5553221713,213,1.86,5553221709,141,44.3,5553221705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153375,476,1,2,45,28,59as3grjvj19voay31j3yfgni,1,26.1,46.4,2025-03-02T16:04:35.853Z,2025-03-02T16:04:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5553221985,212,22.0,5553221981,140,29.3,5553221983,141,78.4,5553221987,213,1.42,5553221979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153423,477,1,2,45,34,59as3grjvj19voay31j3yfgni,1,28.0,72.0,2025-03-02T16:04:41.005Z,2025-03-02T16:04:44Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5553222253,212,24.0,5553222255,213,3.30,5553222249,140,5.4,5553222251,141,66.4,5553222247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153473,478,1,2,45,37,59as3grjvj19voay31j3yfgni,0,6.7,63.4,2025-03-02T16:04:44.061Z,2025-03-02T16:04:48Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5553222485,213,0.06,5553222481,141,66.9,5553222487,1,,5553222477,56,Back,5553222483,212,37.6,5553222475,155,,5553222479,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153461,478,44,2,45,39,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,33.8,2025-03-02T16:04:46.748Z,2025-03-02T17:05:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5553222431,56,Center,5553222433,286,,5553222545,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153475,479,44,2,45,39,59as3grjvj19voay31j3yfgni,0,43.2,66.2,2025-03-02T16:04:46.749Z,2025-03-02T17:05:19Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5553222505,285,,5553222499,56,Back,5553222587,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153503,479,1,2,45,40,77tfx9me4aaqhzv78bmgsy9bg,0,55.4,35.1,2025-03-02T16:04:47.221Z,2025-03-02T16:04:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5553222657,1,,5553222647,56,Center,5553222651,141,51.8,5553222649,140,89.5,5553222655,213,0.31,5553222645,3,,5553222653,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153509,480,52,2,45,43,59as3grjvj19voay31j3yfgni,1,10.4,48.1,2025-03-02T16:04:50.229Z,2025-03-02T20:31:16Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5554430499,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153621,481,1,2,45,50,59as3grjvj19voay31j3yfgni,1,12.3,49.4,2025-03-02T16:04:57.694Z,2025-03-02T16:05:00Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5553223249,123,,5553223259,213,1.38,5553223255,141,72.1,5553223257,212,15.7,5553223251,56,Back,5553223253,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153665,482,1,2,45,53,59as3grjvj19voay31j3yfgni,1,15.1,74.7,2025-03-02T16:05:00.077Z,2025-03-02T16:05:03Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5553223445,140,21.7,5553223449,212,15.3,5553223451,213,1.10,5553223447,141,94.8,5553223443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153673,483,1,2,45,56,59as3grjvj19voay31j3yfgni,0,28.1,94.5,2025-03-02T16:05:03.181Z,2025-03-02T20:31:34Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5553223505,141,92.4,5554431545,155,,5553223509,213,6.14,5553223501,56,Back,5553223503,140,37.6,5553223507,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153685,480,61,2,45,58,77tfx9me4aaqhzv78bmgsy9bg,1,67.4,10.1,2025-03-02T16:05:04.924Z,2025-03-02T16:05:05Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5553223557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153727,484,1,2,45,59,59as3grjvj19voay31j3yfgni,0,31.0,93.2,2025-03-02T16:05:06.046Z,2025-03-02T16:05:08Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5553223875,213,6.26,5553223867,56,Left,5553223865,3,,5553223871,141,92.4,5553223873,212,26.5,5553223869,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153713,481,1,2,45,59,77tfx9me4aaqhzv78bmgsy9bg,0,64.6,6.7,2025-03-02T16:05:06.213Z,2025-03-02T16:05:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5553223769,141,9.1,5553223771,212,6.0,5553223765,56,Right,5553223773,213,0.28,5553223767,140,70.1,5553223763,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153817,483,1,2,46,2,77tfx9me4aaqhzv78bmgsy9bg,1,42.4,10.6,2025-03-02T16:05:09.484Z,2025-03-02T16:05:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5553224385,212,31.5,5553224381,140,16.8,5553224383,141,34.8,5553224379,56,Back,5553224387,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153859,484,1,2,46,9,77tfx9me4aaqhzv78bmgsy9bg,1,19.1,35.4,2025-03-02T16:05:16.076Z,2025-03-02T16:05:20Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5553224655,140,36.6,5553224659,212,28.6,5553224653,56,Back,5553224657,141,3.2,5553224661,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153885,485,1,2,46,13,77tfx9me4aaqhzv78bmgsy9bg,1,42.9,6.8,2025-03-02T16:05:20.388Z,2025-03-02T16:05:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5553224793,140,47.2,5553224797,212,6.6,5553224791,56,Back,5553224799,213,0.81,5553224795,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153905,486,1,2,46,15,77tfx9me4aaqhzv78bmgsy9bg,0,47.4,14.3,2025-03-02T16:05:22.108Z,2025-03-02T16:05:23Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5553224875,213,5.43,5553224867,56,Right,5553224873,212,13.9,5553224871,141,0.0,5553224869,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153927,485,5,2,46,16,59as3grjvj19voay31j3yfgni,1,42.8,101.4,2025-03-02T16:05:23.008Z,2025-03-02T16:22:06Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5553224949,56,Back,5553224955,347,,5553224983,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783153909,487,5,2,46,16,77tfx9me4aaqhzv78bmgsy9bg,0,57.2,-1.4,2025-03-02T16:05:23.008Z,2025-03-02T16:05:27Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5553224899,56,Right,5553224901,347,,5553224995,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154129,486,1,2,46,32,59as3grjvj19voay31j3yfgni,1,48.9,100.0,2025-03-02T16:05:39.756Z,2025-03-02T16:05:44Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5553226077,56,Left,5553226075,107,,5553226083,212,16.5,5553226079,140,64.2,5553226085,213,6.05,5553226081,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154163,487,1,2,46,37,59as3grjvj19voay31j3yfgni,1,66.3,95.6,2025-03-02T16:05:44.236Z,2025-03-02T16:05:46Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5553226209,213,5.56,5553226205,141,73.6,5553226207,212,22.7,5553226203,140,82.5,5553226201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154167,488,61,2,46,39,59as3grjvj19voay31j3yfgni,0,81.7,73.9,2025-03-02T16:05:46.380Z,2025-03-02T16:05:46Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5553226223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154247,488,12,2,46,40,77tfx9me4aaqhzv78bmgsy9bg,1,20.0,41.3,2025-03-02T16:05:47.283Z,2025-03-02T16:05:54Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5553226747,56,Back,5553226753,212,9.3,5553226751,141,40.0,5553226749,140,28.8,5553226755,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154251,489,1,2,46,44,59as3grjvj19voay31j3yfgni,0,76.3,70.9,2025-03-02T16:05:51.516Z,2025-03-02T16:05:55Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5553226775,212,26.5,5553226801,4,,5553226779,213,6.28,5553226771,140,100.0,5553226773,141,70.8,5553226769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154493,489,5,2,46,47,77tfx9me4aaqhzv78bmgsy9bg,1,-1.6,34.2,2025-03-02T16:05:54.349Z,2025-03-02T16:22:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5553227937,346,,5553227935,56,Back,5553227983,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154301,490,5,2,46,47,59as3grjvj19voay31j3yfgni,0,101.6,65.8,2025-03-02T16:05:54.349Z,2025-03-02T16:22:06Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5553226979,56,Center,5553228023,233,489,5553226981,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154513,490,1,2,47,3,77tfx9me4aaqhzv78bmgsy9bg,1,3.6,43.7,2025-03-02T16:06:10.860Z,2025-03-02T20:32:52Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5553228109,212,60.0,5553228105,140,60.1,5553228107,141,30.7,5553525581,189,,5553228113,1,,5553228101,124,,5553228111,213,6.14,5553228103,56,Center,5553228117,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154537,491,1,2,47,4,77tfx9me4aaqhzv78bmgsy9bg,1,64.3,30.4,2025-03-02T16:06:11.755Z,2025-03-02T20:32:56Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5553228263,56,Right,5553228267,141,9.4,5553228265,140,83.4,5553228271,213,5.66,5553228269,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154579,492,1,2,47,8,77tfx9me4aaqhzv78bmgsy9bg,1,86.4,8.8,2025-03-02T16:06:15.548Z,2025-03-02T16:06:18Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5553228471,213,2.60,5553228459,140,76.4,5553228455,56,Right,5553228463,141,18.0,5553228467,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154605,493,1,2,47,11,77tfx9me4aaqhzv78bmgsy9bg,1,76.1,18.9,2025-03-02T16:06:18.172Z,2025-03-02T16:06:20Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5553228619,140,88.3,5553228623,212,15.3,5553228621,141,31.2,5553228617,56,Center,5553228625,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154619,494,1,2,47,13,77tfx9me4aaqhzv78bmgsy9bg,1,78.4,30.6,2025-03-02T16:06:20.323Z,2025-03-02T16:06:21Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5553228701,140,71.9,5553228703,141,41.2,5553228707,213,2.33,5553228705,212,9.9,5553228699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154677,495,1,2,47,14,77tfx9me4aaqhzv78bmgsy9bg,1,70.0,34.2,2025-03-02T16:06:21.652Z,2025-03-02T16:06:26Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5553229011,213,4.59,5553229003,56,Right,5553229007,141,12.5,5553229009,212,14.9,5553229005,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154755,496,1,2,47,22,77tfx9me4aaqhzv78bmgsy9bg,1,70.2,11.4,2025-03-02T16:06:29.675Z,2025-03-02T16:06:31Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5553229391,140,60.6,5553229399,212,10.1,5553229387,56,Right,5553229395,141,12.5,5553229403,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154807,497,1,2,47,24,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,13.4,2025-03-02T16:06:31.540Z,2025-03-02T16:06:35Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5553229755,213,5.83,5553229747,141,2.5,5553229739,56,Right,5553229751,212,17.0,5553229743,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154831,498,1,2,47,27,77tfx9me4aaqhzv78bmgsy9bg,1,78.1,3.1,2025-03-02T16:06:34.884Z,2025-03-02T16:06:36Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5553229873,213,1.05,5553229871,212,27.6,5553229865,56,Center,5553229869,141,38.3,5553229863,155,,5553229867,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154837,499,1,2,47,29,77tfx9me4aaqhzv78bmgsy9bg,0,91.2,38.3,2025-03-02T16:06:36.404Z,2025-03-02T20:34:52Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5553229943,156,,5553229913,56,Center,5553229921,212,6.0,5553229917,141,31.0,5553229915,140,88.0,5553229923,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783374789,951,43,2,47,30,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-02T16:06:37.234Z,2025-03-02T20:35:00Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5554443061,144,61,5554440803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154889,491,12,2,47,31,59as3grjvj19voay31j3yfgni,1,13.5,70.3,2025-03-02T16:06:38.332Z,2025-03-02T16:06:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5553230187,140,14.1,5553230185,56,Back,5553230191,212,3.3,5553230189,141,75.1,5553230193,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154999,492,1,2,47,33,59as3grjvj19voay31j3yfgni,0,14.1,75.1,2025-03-02T16:06:40.093Z,2025-03-02T20:37:23Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5553230813,213,5.64,5553230807,140,34.6,5554448951,157,,5553230805,56,Back,5553230809,141,51.3,5553230811,212,26.9,5554448953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154947,500,1,2,47,35,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,48.4,2025-03-02T16:06:42.804Z,2025-03-02T16:06:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5553230487,213,5.28,5553230479,56,Center,5553230483,141,35.7,5553230481,140,73.1,5553230485,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154957,501,1,2,47,37,77tfx9me4aaqhzv78bmgsy9bg,1,72.6,34.6,2025-03-02T16:06:44.364Z,2025-03-02T16:06:45Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5553230565,212,7.1,5553230559,56,Center,5553230567,213,3.94,5553230561,140,67.9,5553230563,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154991,502,1,2,47,38,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,27.1,2025-03-02T16:06:45.172Z,2025-03-02T16:06:48Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5553230769,213,5.41,5553230765,141,14.4,5553230767,212,11.3,5553230761,56,Right,5553230763,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783154993,503,1,2,47,41,77tfx9me4aaqhzv78bmgsy9bg,0,73.2,14.9,2025-03-02T16:06:48.532Z,2025-03-02T16:06:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5553230781,56,Center,5553230783,140,80.6,5553230787,212,12.4,5553230785,141,29.1,5553230789,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783155007,493,12,2,47,42,59as3grjvj19voay31j3yfgni,1,15.7,68.4,2025-03-02T16:06:49.533Z,2025-03-02T16:06:50Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5553230845,141,74.5,5553230849,213,0.51,5553230841,56,Back,5553230843,140,22.8,5553230847,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783155011,494,61,2,47,43,59as3grjvj19voay31j3yfgni,1,22.8,74.5,2025-03-02T16:06:50.618Z,2025-03-02T16:06:51Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5553230855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783155053,496,1,2,47,45,59as3grjvj19voay31j3yfgni,0,11.8,87.1,2025-03-02T16:06:52.813Z,2025-03-02T16:06:54Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5553231099,140,31.1,5553231105,213,5.97,5553231095,157,,5553231107,1,,5553231097,56,Back,5553231101,141,77.5,5553231103,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
