id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2754171081,402,1,1,40,4,59as3grjvj19voay31j3yfgni,1,15.0,35.4,2024-12-01T15:40:45.179Z,2024-12-01T15:40:48Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395855003,141,8.3,5395855019,213,5.32,5395854991,140,27.1,5395855013,212,22.4,5395854981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171115,403,1,1,40,7,59as3grjvj19voay31j3yfgni,0,26.4,15.5,2024-12-01T15:40:48.044Z,2024-12-01T15:40:49Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5395855245,141,11.7,5395855243,140,52.7,5395855247,212,27.7,5395855249,213,6.19,5395855241,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171167,288,1,1,40,11,c165yjiny1qnmfdvefxvflnkc,0,44.6,88.5,2024-12-01T15:40:52.680Z,2024-12-01T15:40:53Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5395855565,213,0.28,5395855563,212,32.9,5395855567,1,,5395855557,56,Left,5395855561,141,100.0,5395855559,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171171,289,5,1,40,12,c165yjiny1qnmfdvefxvflnkc,0,75.2,101.8,2024-12-01T15:40:53.494Z,2024-12-01T15:56:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5395855607,347,,5395855605,56,Left,5395857369,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171487,404,5,1,40,12,59as3grjvj19voay31j3yfgni,1,24.8,-1.8,2024-12-01T15:40:53.494Z,2024-12-01T15:56:37Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5395857345,233,289,5395857305,347,,5395857303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171519,405,1,1,40,31,59as3grjvj19voay31j3yfgni,1,20.5,0.0,2024-12-01T15:41:11.835Z,2024-12-01T15:41:13Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395857457,212,8.1,5395857453,140,27.1,5395857455,141,4.9,5395857449,107,,5395857451,56,Back,5395857459,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171529,406,1,1,40,32,59as3grjvj19voay31j3yfgni,1,27.6,6.2,2024-12-01T15:41:13.555Z,2024-12-01T15:41:14Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5395857497,212,8.9,5395857495,141,6.8,5395857493,140,19.1,5395857499,213,3.10,5395857531,156,,5395857491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754180863,335,45,1,40,34,c165yjiny1qnmfdvefxvflnkc,0,80.4,94.7,2024-12-01T15:41:15.699Z,2024-12-01T15:56:22Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395908059,286,,5395908071,233,407,5395908057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171559,407,3,1,40,34,59as3grjvj19voay31j3yfgni,1,19.6,5.3,2024-12-01T15:41:15.699Z,2024-12-01T19:02:57Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395857709,285,,5396870775,465,,5395908067,233,335,5395857707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171569,408,1,1,40,35,59as3grjvj19voay31j3yfgni,0,17.3,6.8,2024-12-01T15:41:16.348Z,2024-12-01T15:50:19Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395857737,56,Back,5395857739,140,18.8,5395908387,233,336,5395908385,236,,5395857741,141,7.1,5395857743,212,1.6,5395857745,213,0.13,5395908391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754180937,336,74,1,40,35,c165yjiny1qnmfdvefxvflnkc,1,79.3,96.6,2024-12-01T15:41:16.349Z,2024-12-01T15:56:16Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5395908359,285,,5395908397,233,408,5395908357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754181335,337,3,1,40,38,c165yjiny1qnmfdvefxvflnkc,0,72.6,94.8,2024-12-01T15:41:18.810Z,2024-12-01T19:12:42Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5396904277,233,473,5396872809,465,,5395910579,56,Left,5395910581,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754181609,473,7,1,40,38,59as3grjvj19voay31j3yfgni,1,27.4,5.2,2024-12-01T15:41:18.811Z,2024-12-01T19:12:42Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5396872565,383,,5395912003,56,Back,5395912005,285,,5396904257,233,337,5396902665,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171623,409,1,1,40,38,59as3grjvj19voay31j3yfgni,1,19.6,8.6,2024-12-01T15:41:19.755Z,2024-12-01T15:52:17Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395857989,140,24.3,5395857997,213,0.37,5395857987,56,Back,5395857993,212,5.3,5395857991,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171649,410,1,1,40,39,59as3grjvj19voay31j3yfgni,1,24.3,11.4,2024-12-01T15:41:20.467Z,2024-12-01T15:52:18Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5395858131,213,1.62,5395858129,212,4.4,5395858125,140,24.1,5395858123,56,Back,5395858127,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754181771,338,43,1,40,40,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-12-01T15:41:20.810Z,2024-12-01T15:53:19Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395912947,140,74.4,5395912953,213,3.35,5395912945,56,Left,5395923121,144,1,5395912949,141,95.0,5395912951,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171695,411,1,1,40,40,59as3grjvj19voay31j3yfgni,1,24.1,15.9,2024-12-01T15:41:20.972Z,2024-12-01T15:41:23Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395858363,213,0.69,5395858359,141,23.4,5395858357,140,30.0,5395858355,56,Back,5395858361,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171771,412,1,1,40,42,59as3grjvj19voay31j3yfgni,1,29.1,25.9,2024-12-01T15:41:23.572Z,2024-12-01T15:41:27Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5395858791,56,Back,5395858797,212,24.8,5395858795,141,61.1,5395858793,140,35.3,5395858787,155,,5395858799,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754171943,413,1,1,40,46,59as3grjvj19voay31j3yfgni,1,54.6,71.5,2024-12-01T15:41:27.451Z,2024-12-01T15:41:36Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5395859563,213,0.84,5395859559,141,87.2,5395859555,140,63.8,5395859553,56,Left,5395859561,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172039,414,2,1,40,55,59as3grjvj19voay31j3yfgni,1,68.5,70.3,2024-12-01T15:41:36.601Z,2024-12-01T15:51:56Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5395860053,140,85.1,5395860055,141,70.9,5395860051,56,Center,5395860049,7,e73sexp7kse0wlykdi7xcbg2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754355135,816,1,1,41,13,c165yjiny1qnmfdvefxvflnkc,1,12.7,34.0,2024-12-01T15:41:54.397Z,2024-12-01T19:04:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5396875975,213,1.54,5396875973,212,32.0,5396875969,140,13.5,5396875971,141,81.0,5396876223,5,,5396876353,241,,5396875967,56,Back,5396876101,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172299,293,1,1,41,15,c165yjiny1qnmfdvefxvflnkc,1,11.8,81.2,2024-12-01T15:41:56.280Z,2024-12-01T19:04:16Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5395861347,56,Back,5395861355,213,4.44,5395861353,212,20.8,5395861349,140,6.5,5395861351,141,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172307,294,1,1,41,16,c165yjiny1qnmfdvefxvflnkc,0,10.6,53.0,2024-12-01T15:41:57.128Z,2024-12-01T15:51:41Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5395861389,56,Back,5395861391,140,30.6,5395861399,1,,5395861397,213,1.00,5395861395,212,38.9,5395861393,141,100.0,5395861387,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172313,295,5,1,41,16,c165yjiny1qnmfdvefxvflnkc,0,36.3,101.3,2024-12-01T15:41:57.756Z,2024-12-01T15:56:37Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5395861415,347,,5395861413,56,Back,5395862605,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172523,415,5,1,41,16,59as3grjvj19voay31j3yfgni,1,63.7,-1.3,2024-12-01T15:41:57.756Z,2024-12-01T15:56:37Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5395862491,56,Right,5395862495,347,,5395862565,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172653,417,43,1,41,32,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-12-01T15:42:13.588Z,2024-12-01T15:49:43Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395863201,56,Right,5395905671,144,5,5395863205,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172675,418,1,1,41,34,59as3grjvj19voay31j3yfgni,1,65.8,0.0,2024-12-01T15:42:15.219Z,2024-12-01T15:42:17Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395863329,141,10.1,5395863327,140,86.7,5395863325,56,Right,5395863335,1,,5395863323,107,,5395863333,213,0.33,5395863331,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172707,419,1,1,41,36,59as3grjvj19voay31j3yfgni,1,86.7,10.0,2024-12-01T15:42:16.859Z,2024-12-01T15:42:18Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5395863513,213,3.50,5395863509,141,4.1,5395863505,56,Right,5395863507,140,76.4,5395863511,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172743,420,3,1,41,37,59as3grjvj19voay31j3yfgni,0,73.8,4.9,2024-12-01T15:42:18.516Z,2024-12-01T19:04:57Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395863687,56,Right,5395864227,233,296,5395863689,286,,5396877427,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172739,296,7,1,41,37,c165yjiny1qnmfdvefxvflnkc,0,26.2,95.1,2024-12-01T15:42:18.517Z,2024-12-01T19:12:23Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5396877521,385,,5395863669,285,,5396902989,178,,5395864021,233,420,5395863665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172747,421,43,1,41,39,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-12-01T15:42:20.072Z,2024-12-01T15:42:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395863701,286,0,5395863699,56,Right,5395863735,233,296,5395863837,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172751,422,50,1,41,39,59as3grjvj19voay31j3yfgni,1,71.9,5.2,2024-12-01T15:42:20.775Z,2024-12-01T15:49:19Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395863717,56,Right,5395863841,233,297,5395863719,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172763,297,7,1,41,39,c165yjiny1qnmfdvefxvflnkc,1,28.1,94.8,2024-12-01T15:42:20.776Z,2024-12-01T19:12:28Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395863783,285,,5395863805,233,422,5396903295,178,,5396878379,384,,5395863781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172825,298,1,1,41,41,c165yjiny1qnmfdvefxvflnkc,1,31.9,96.5,2024-12-01T15:42:22.648Z,2024-12-01T15:42:26Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5395864117,213,4.77,5395864113,212,7.3,5395864109,140,32.3,5395864107,56,Back,5395864111,141,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172843,299,1,1,41,42,c165yjiny1qnmfdvefxvflnkc,0,35.8,79.4,2024-12-01T15:42:23.809Z,2024-12-01T15:50:56Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395911275,236,,5395911277,233,472,5395864211,56,Back,5395911281,286,,5395864217,212,3.0,5395864213,140,37.4,5395864215,141,75.8,5395864219,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754181477,472,74,1,41,43,59as3grjvj19voay31j3yfgni,1,59.9,33.4,2024-12-01T15:42:23.810Z,2024-12-01T15:50:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395911209,285,,5395911207,56,Center,5395911335,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754180325,334,61,1,41,44,c165yjiny1qnmfdvefxvflnkc,1,38.5,79.2,2024-12-01T15:42:24.810Z,2024-12-01T15:49:36Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395905113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754181977,474,43,1,41,45,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-12-01T15:42:25.810Z,2024-12-01T19:05:33Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5396879507,144,61,5395913989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172905,424,1,1,41,46,59as3grjvj19voay31j3yfgni,1,33.6,10.1,2024-12-01T15:42:27.669Z,2024-12-01T15:42:30Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5395864559,157,,5395864573,213,6.18,5395864575,1,,5395864561,56,Right,5395864567,141,6.4,5395864563,140,56.0,5395864571,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172911,425,1,1,41,50,59as3grjvj19voay31j3yfgni,0,42.4,3.1,2024-12-01T15:42:30.843Z,2024-12-01T15:42:31Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395864609,141,6.4,5395864673,233,300,5395864677,286,,5395864605,56,Back,5395864607,140,40.4,5395864611,212,3.1,5395864613,213,2.32,5395864671,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172915,300,74,1,41,50,c165yjiny1qnmfdvefxvflnkc,1,60.3,96.2,2024-12-01T15:42:30.844Z,2024-12-01T15:56:16Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5395864623,285,,5395864621,56,Left,5395864701,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754172931,301,5,1,41,51,c165yjiny1qnmfdvefxvflnkc,1,48.1,101.4,2024-12-01T15:42:32.103Z,2024-12-01T15:56:38Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5395864729,56,Back,5395864731,347,,5395905949,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173053,426,5,1,41,51,59as3grjvj19voay31j3yfgni,0,51.9,-1.4,2024-12-01T15:42:32.103Z,2024-12-01T15:56:38Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395865379,56,Right,5395905991,233,301,5395865381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173123,302,1,1,41,55,c165yjiny1qnmfdvefxvflnkc,1,44.8,100.0,2024-12-01T15:42:36.679Z,2024-12-01T15:42:40Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5395865761,56,Back,5395865757,107,,5395865777,1,,5395865773,213,3.85,5395865769,212,24.7,5395865767,141,77.0,5395865763,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173275,303,1,1,41,59,c165yjiny1qnmfdvefxvflnkc,1,25.5,77.7,2024-12-01T15:42:40.215Z,2024-12-01T15:42:47Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5395866715,213,4.83,5395866709,140,28.0,5395866713,212,23.1,5395866707,56,Back,5395866711,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173331,304,1,1,42,6,c165yjiny1qnmfdvefxvflnkc,1,40.9,29.0,2024-12-01T15:42:47.687Z,2024-12-01T15:42:51Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5395867071,141,13.1,5395867069,140,38.9,5395867067,56,Back,5395867073,212,11.0,5395867075,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173381,305,1,1,42,10,c165yjiny1qnmfdvefxvflnkc,1,38.3,22.3,2024-12-01T15:42:51.415Z,2024-12-01T15:42:54Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5395867301,141,33.1,5395867297,56,Back,5395867305,213,2.59,5395867303,212,14.0,5395867299,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173439,306,1,1,42,13,c165yjiny1qnmfdvefxvflnkc,1,23.9,40.3,2024-12-01T15:42:54.487Z,2024-12-01T15:42:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5395867599,141,72.2,5395867595,140,18.7,5395867593,56,Back,5395867609,213,1.82,5395867603,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173497,307,1,1,42,16,c165yjiny1qnmfdvefxvflnkc,0,14.6,84.5,2024-12-01T15:42:57.799Z,2024-12-01T15:43:00Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5395867895,141,87.6,5395867893,140,35.6,5395867897,212,22.2,5395867899,213,0.10,5395867891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173511,427,8,1,42,20,59as3grjvj19voay31j3yfgni,1,53.1,20.1,2024-12-01T15:43:00.811Z,2024-12-01T19:06:15Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395867965,56,Right,5396881889,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173597,428,43,1,42,24,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-12-01T15:43:05.227Z,2024-12-01T15:43:11Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395868461,285,0,5395868459,56,Right,5395869173,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173603,308,3,1,42,24,c165yjiny1qnmfdvefxvflnkc,0,37.3,93.3,2024-12-01T15:43:05.608Z,2024-12-01T19:06:22Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395868495,56,Back,5395868497,286,,5395868531,211,,5396882349,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173619,429,1,1,42,24,59as3grjvj19voay31j3yfgni,1,54.9,20.0,2024-12-01T15:43:05.723Z,2024-12-01T15:43:07Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395868581,141,12.9,5395868577,56,Right,5395868579,140,59.0,5395868585,213,5.44,5395868583,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173671,431,1,1,42,26,59as3grjvj19voay31j3yfgni,1,58.6,13.2,2024-12-01T15:43:07.131Z,2024-12-01T15:43:09Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5395868841,212,7.1,5395868829,56,Center,5395868837,141,22.4,5395868847,213,1.08,5395868833,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173677,432,4,1,42,28,59as3grjvj19voay31j3yfgni,1,59.8,21.6,2024-12-01T15:43:09.291Z,2024-12-01T15:46:43Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5395869025,233,309,5395868921,13,,5395868925,152,,5395868923,56,Center,5395868927,265,,5395868929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754173703,309,4,1,42,28,c165yjiny1qnmfdvefxvflnkc,0,40.2,78.4,2024-12-01T15:43:09.292Z,2024-12-01T15:46:44Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5395868973,13,,5395868975,56,Back,5395868977,152,,5395868979,265,,5395868981,285,,5395869087,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174209,433,1,1,42,50,59as3grjvj19voay31j3yfgni,1,55.3,26.1,2024-12-01T15:43:31.643Z,2024-12-01T15:43:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5395871643,152,,5395871645,56,Back,5395871647,140,32.7,5395871651,212,30.7,5395871649,141,54.8,5395871653,213,2.45,5395871641,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174267,434,1,1,42,53,59as3grjvj19voay31j3yfgni,1,31.3,54.5,2024-12-01T15:43:33.859Z,2024-12-01T15:43:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395872025,213,3.62,5395872019,140,18.8,5395872023,212,14.8,5395872017,56,Back,5395872021,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174307,435,1,1,42,57,59as3grjvj19voay31j3yfgni,0,19.6,37.7,2024-12-01T15:43:38.619Z,2024-12-01T15:43:41Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5395872281,140,59.8,5395872279,56,Center,5395872287,213,0.47,5395872283,141,69.3,5395872285,212,47.4,5395872277,157,,5395872289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174345,310,12,1,43,2,c165yjiny1qnmfdvefxvflnkc,1,41.3,27.4,2024-12-01T15:43:43.144Z,2024-12-01T19:06:43Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5396883363,15,,5396883365,167,,5395872509,212,30.9,5395872511,213,5.62,5395872507,141,0.0,5395872505,140,64.4,5395872503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174351,311,5,1,43,3,c165yjiny1qnmfdvefxvflnkc,0,61.4,-0.9,2024-12-01T15:43:44.273Z,2024-12-01T15:56:38Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5395872537,56,Right,5395873167,233,436,5395872539,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174453,436,5,1,43,3,59as3grjvj19voay31j3yfgni,1,38.6,100.9,2024-12-01T15:43:44.273Z,2024-12-01T15:56:38Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5395873151,233,311,5395873109,56,Back,5395873111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174511,437,1,1,43,9,59as3grjvj19voay31j3yfgni,1,46.0,100.0,2024-12-01T15:43:50.364Z,2024-12-01T15:43:53Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5395873393,141,86.5,5395873395,212,11.1,5395873387,107,,5395873397,213,4.24,5395873389,56,Back,5395873391,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174531,438,1,1,43,12,59as3grjvj19voay31j3yfgni,1,41.2,86.5,2024-12-01T15:43:53.019Z,2024-12-01T15:43:54Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395873501,213,1.21,5395873497,141,94.8,5395873495,140,43.2,5395873493,56,Back,5395873499,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754174543,439,1,1,43,13,59as3grjvj19voay31j3yfgni,0,43.2,94.8,2024-12-01T15:43:54.115Z,2024-12-01T15:43:55Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395873557,213,6.00,5395873553,212,3.7,5395873631,236,,5395873543,56,Back,5395873633,233,312,5395873547,140,46.6,5395873549,141,93.3,5395873641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
