id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807038415,309,1,1,36,54,aljua8crr0vkwit0j3m59jw9j,1,4.4,51.0,2025-04-27T12:37:42.757Z,2025-04-27T12:37:45Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684486475,141,52.8,5684486479,213,0.37,5684486483,237,,5684486469,124,,5684486477,212,3.4,5684486471,56,Back,5684486473,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038557,310,1,1,36,56,aljua8crr0vkwit0j3m59jw9j,1,7.8,52.2,2025-04-27T12:37:44.981Z,2025-04-27T12:37:52Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684487163,213,4.84,5684487161,212,28.0,5684487159,141,11.4,5684487157,140,11.1,5684487155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038601,311,1,1,37,3,aljua8crr0vkwit0j3m59jw9j,1,27.6,9.5,2025-04-27T12:37:51.965Z,2025-04-27T12:37:54Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5684487403,213,0.41,5684487395,56,Back,5684487401,212,18.9,5684487397,140,44.1,5684487399,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038615,312,1,1,37,5,aljua8crr0vkwit0j3m59jw9j,1,44.6,21.3,2025-04-27T12:37:54.461Z,2025-04-27T12:38:03Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684487519,212,13.6,5684487515,140,55.2,5684487517,141,9.8,5684487513,56,Right,5684487521,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038635,313,1,1,37,7,aljua8crr0vkwit0j3m59jw9j,1,55.3,9.8,2025-04-27T12:37:55.893Z,2025-04-27T12:37:57Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684487635,212,10.4,5684487629,56,Back,5684487633,141,16.1,5684487631,140,46.3,5684487637,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038643,314,4,1,37,8,aljua8crr0vkwit0j3m59jw9j,1,46.3,15.4,2025-04-27T12:37:57.102Z,2025-04-27T12:46:04Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684487765,233,351,5684487699,56,Back,5684487705,286,,5684487701,152,,5684487697,13,,5684487703,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038639,351,4,1,37,8,cftj6g399tknheudaxsdpfdgb,0,53.7,84.6,2025-04-27T12:37:57.103Z,2025-04-27T12:46:04Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5684487753,265,,5684487811,233,314,5684487751,152,,5684487755,285,,5684487749,56,Left,5684487747,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038965,315,1,1,37,27,aljua8crr0vkwit0j3m59jw9j,1,47.5,18.2,2025-04-27T12:38:15.901Z,2025-04-27T12:38:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684489403,213,3.00,5684489401,212,11.8,5684489393,152,,5684489391,5,,5684489397,140,36.4,5684489395,56,Back,5684490301,189,,5684489399,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038989,316,1,1,37,28,aljua8crr0vkwit0j3m59jw9j,1,36.4,20.7,2025-04-27T12:38:17.268Z,2025-04-27T12:38:18Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5684489527,213,1.72,5684489521,140,33.7,5684489523,141,49.3,5684489519,56,Back,5684489525,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039047,317,1,1,37,30,aljua8crr0vkwit0j3m59jw9j,1,33.7,49.3,2025-04-27T12:38:18.509Z,2025-04-27T12:38:22Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684489843,56,Back,5684489847,141,75.9,5684489845,140,36.3,5684489851,213,1.42,5684489849,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039057,318,3,1,37,33,aljua8crr0vkwit0j3m59jw9j,0,36.7,89.7,2025-04-27T12:38:22.158Z,2025-04-27T12:38:23Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684489917,211,,5684489883,56,Back,5684489885,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039087,352,3,1,37,35,cftj6g399tknheudaxsdpfdgb,0,57.0,7.8,2025-04-27T12:38:23.764Z,2025-04-27T12:38:27Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5684490035,286,,5684490033,56,Right,5684490085,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039093,319,7,1,37,35,aljua8crr0vkwit0j3m59jw9j,1,43.0,92.2,2025-04-27T12:38:23.765Z,2025-04-27T12:38:27Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684490063,233,352,5684490045,56,Back,5684490047,285,,5684490043,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039097,320,5,1,37,36,aljua8crr0vkwit0j3m59jw9j,0,52.6,101.1,2025-04-27T12:38:24.645Z,2025-04-27T12:46:25Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684490053,347,,5684490051,56,Left,5684490359,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039143,353,5,1,37,36,cftj6g399tknheudaxsdpfdgb,1,47.4,-1.1,2025-04-27T12:38:24.645Z,2025-04-27T12:46:24Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5684490341,233,320,5684490273,347,,5684490271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039195,354,1,1,37,39,cftj6g399tknheudaxsdpfdgb,1,44.8,0.0,2025-04-27T12:38:28.003Z,2025-04-27T12:38:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684490545,213,1.46,5684490537,56,Back,5684490539,140,45.8,5684490543,212,9.2,5684490535,107,,5684490541,141,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039287,355,1,1,37,41,cftj6g399tknheudaxsdpfdgb,1,44.0,14.3,2025-04-27T12:38:30.322Z,2025-04-27T12:38:35Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5684491029,212,27.6,5684491027,141,48.8,5684491023,56,Back,5684491031,213,2.13,5684491025,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039371,356,1,1,37,46,cftj6g399tknheudaxsdpfdgb,1,41.3,70.8,2025-04-27T12:38:35.394Z,2025-04-27T12:38:39Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5684491497,141,95.0,5684491493,56,Left,5684491501,213,0.47,5684491503,1,,5684491495,140,72.1,5684491499,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039453,357,1,1,37,51,cftj6g399tknheudaxsdpfdgb,1,72.1,95.0,2025-04-27T12:38:39.810Z,2025-04-27T12:38:45Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684491895,141,91.7,5684491893,140,88.0,5684491899,213,6.15,5684491897,212,16.8,5684491891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039491,358,1,1,37,57,cftj6g399tknheudaxsdpfdgb,0,95.8,89.9,2025-04-27T12:38:45.762Z,2025-04-27T12:38:48Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5684492105,213,4.71,5684492093,2,,5684492145,233,321,5684492097,56,Center,5684492099,140,95.8,5684492095,155,,5684492103,212,28.6,5684492101,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039495,321,11,1,37,59,aljua8crr0vkwit0j3m59jw9j,1,3.8,51.6,2025-04-27T12:38:47.733Z,2025-04-27T12:38:48Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684492217,233,358,5684492115,56,Back,5684492117,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039917,323,1,1,38,18,aljua8crr0vkwit0j3m59jw9j,1,7.9,49.9,2025-04-27T12:39:06.829Z,2025-04-27T12:39:10Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684494251,141,22.8,5684494257,212,18.4,5684494263,213,4.71,5684494247,140,7.8,5684494243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807039985,324,1,1,38,21,aljua8crr0vkwit0j3m59jw9j,1,8.7,15.9,2025-04-27T12:39:10.053Z,2025-04-27T12:39:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5684494639,140,30.3,5684494641,141,13.5,5684494645,212,22.7,5684494637,56,Back,5684494649,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040013,325,1,1,38,25,aljua8crr0vkwit0j3m59jw9j,0,30.5,13.5,2025-04-27T12:39:13.485Z,2025-04-27T12:39:15Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684494819,213,1.56,5684494809,155,,5684494815,141,70.8,5684494817,212,39.0,5684494811,56,Back,5684494813,140,30.9,5684494821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040065,360,1,1,38,27,cftj6g399tknheudaxsdpfdgb,0,72.3,28.3,2025-04-27T12:39:16.018Z,2025-04-27T12:39:17Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5684495073,141,42.4,5684495071,140,90.3,5684495077,213,0.47,5684495075,212,21.2,5684495069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040325,327,80,1,38,45,aljua8crr0vkwit0j3m59jw9j,0,7.8,55.7,2025-04-27T12:39:34.037Z,2025-04-27T12:39:48Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684497889,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040419,328,1,1,38,47,aljua8crr0vkwit0j3m59jw9j,0,8.1,54.5,2025-04-27T12:39:36.269Z,2025-04-27T12:39:39Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684496829,140,57.9,5684496833,212,57.3,5684496831,141,20.0,5684496837,1,,5684496823,56,Right,5684496835,213,5.86,5684496811,157,,5684496817,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040455,361,1,1,38,50,cftj6g399tknheudaxsdpfdgb,0,42.0,80.0,2025-04-27T12:39:39.441Z,2025-04-27T12:39:40Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684496977,3,,5684496985,212,21.2,5684496983,141,78.5,5684496979,56,Center,5684496981,140,62.2,5684496987,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040543,329,61,1,38,55,aljua8crr0vkwit0j3m59jw9j,0,41.8,4.7,2025-04-27T12:39:44.213Z,2025-04-27T12:39:44Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684497417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040559,330,43,1,38,56,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-27T12:39:44.829Z,2025-04-27T12:39:46Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684497465,212,0,5684497745,144,1,5684497457,168,0,5684497455,3,0,5684497463,141,0.0,5684497467,213,0.00,5684497461,140,43.3,5684497459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040583,331,5,1,38,56,aljua8crr0vkwit0j3m59jw9j,0,44.0,-1.3,2025-04-27T12:39:45.293Z,2025-04-27T12:46:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684497563,347,,5684498661,233,362,5684497561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040747,362,5,1,38,56,cftj6g399tknheudaxsdpfdgb,1,56.0,101.3,2025-04-27T12:39:45.293Z,2025-04-27T12:46:25Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684498617,233,331,5684498529,347,,5684498523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040851,363,1,1,39,4,cftj6g399tknheudaxsdpfdgb,1,53.3,100.0,2025-04-27T12:39:52.882Z,2025-04-27T12:39:57Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684499049,140,65.5,5684499051,141,79.4,5684499053,212,19.3,5684499045,107,,5684499047,56,Left,5684499055,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040857,364,50,1,39,9,cftj6g399tknheudaxsdpfdgb,1,64.7,74.6,2025-04-27T12:39:57.491Z,2025-04-27T12:40:01Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5684499067,286,,5684499065,56,Center,5684499155,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040865,332,7,1,39,9,aljua8crr0vkwit0j3m59jw9j,0,35.3,25.4,2025-04-27T12:39:57.492Z,2025-04-27T12:40:00Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684499101,56,Back,5684499105,285,,5684499127,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040915,365,1,1,39,10,cftj6g399tknheudaxsdpfdgb,0,61.5,69.3,2025-04-27T12:39:58.642Z,2025-04-27T12:40:19Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5684499395,141,37.8,5684499399,213,4.44,5684499397,212,22.2,5684499391,56,Center,5684499393,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040925,366,43,1,39,12,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-27T12:40:00.961Z,2025-04-27T12:40:14Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5684499447,56,Center,5684500357,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040937,334,4,1,39,13,aljua8crr0vkwit0j3m59jw9j,1,42.2,53.0,2025-04-27T12:40:02.237Z,2025-04-27T12:46:04Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5684499593,295,,5684499597,152,,5684499591,13,,5684499599,286,,5684499595,56,Back,5684499677,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807040951,367,4,1,39,13,cftj6g399tknheudaxsdpfdgb,0,57.8,47.0,2025-04-27T12:40:02.238Z,2025-04-27T12:46:05Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5684499685,233,334,5684499645,285,,5684499637,13,,5684499639,295,,5684499641,56,Center,5684499643,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041333,335,1,1,39,39,aljua8crr0vkwit0j3m59jw9j,1,44.0,49.6,2025-04-27T12:40:27.694Z,2025-04-27T12:40:30Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684501567,5,,5684501575,56,Right,5684501579,140,79.6,5684501583,212,48.3,5684501581,141,4.7,5684501587,1,,5684501585,213,5.60,5684501569,155,,5684501571,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041355,336,1,1,39,41,aljua8crr0vkwit0j3m59jw9j,0,80.0,4.7,2025-04-27T12:40:30.142Z,2025-04-27T12:40:31Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684501695,213,1.15,5684501681,56,Right,5684501677,155,,5684501689,141,18.6,5684501691,212,10.3,5684501685,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041407,368,1,1,39,42,cftj6g399tknheudaxsdpfdgb,0,24.7,81.5,2025-04-27T12:40:31.058Z,2025-04-27T12:40:32Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5684501959,213,1.64,5684501955,141,100.0,5684501951,56,Back,5684501957,212,12.7,5684501953,140,23.9,5684501949,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041441,337,5,1,39,43,aljua8crr0vkwit0j3m59jw9j,1,78.7,-0.2,2025-04-27T12:40:32.220Z,2025-04-27T12:46:25Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684502123,56,Right,5684502127,347,,5684502143,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041411,369,5,1,39,43,cftj6g399tknheudaxsdpfdgb,0,21.3,100.2,2025-04-27T12:40:32.220Z,2025-04-27T12:46:25Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5684502191,233,337,5684501979,347,,5684501977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041541,338,1,1,39,46,aljua8crr0vkwit0j3m59jw9j,1,83.4,0.0,2025-04-27T12:40:34.564Z,2025-04-27T12:40:38Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684502541,1,,5684502535,141,17.7,5684502539,213,2.69,5684502525,107,,5684502529,56,Right,5684502533,140,58.6,5684502537,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041623,339,1,1,39,49,aljua8crr0vkwit0j3m59jw9j,1,58.6,18.0,2025-04-27T12:40:38.389Z,2025-04-27T12:40:43Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5684503019,141,34.2,5684503017,140,44.6,5684503021,212,18.4,5684503015,56,Back,5684503023,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041689,340,1,1,39,54,aljua8crr0vkwit0j3m59jw9j,1,52.2,44.8,2025-04-27T12:40:43.389Z,2025-04-27T12:40:47Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684503409,213,1.25,5684503405,141,97.5,5684503399,155,,5684503403,140,63.6,5684503411,1,,5684503401,56,Left,5684503407,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041747,341,1,1,39,59,aljua8crr0vkwit0j3m59jw9j,1,63.5,96.2,2025-04-27T12:40:47.541Z,2025-04-27T12:40:51Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684503721,213,3.58,5684503713,56,Back,5684503717,141,79.6,5684503715,140,40.4,5684503719,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041787,342,1,1,40,2,aljua8crr0vkwit0j3m59jw9j,1,40.2,79.3,2025-04-27T12:40:51.167Z,2025-04-27T12:40:54Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684503935,212,23.6,5684503931,140,23.6,5684503937,213,3.88,5684503933,141,55.8,5684503929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041831,343,1,1,40,5,aljua8crr0vkwit0j3m59jw9j,1,24.7,58.7,2025-04-27T12:40:54.157Z,2025-04-27T12:40:56Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684504175,213,1.27,5684504167,56,Back,5684504173,212,20.8,5684504171,141,88.0,5684504169,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041899,344,1,1,40,7,aljua8crr0vkwit0j3m59jw9j,1,30.5,85.7,2025-04-27T12:40:56.271Z,2025-04-27T12:41:00Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684504487,141,60.0,5684504489,212,23.8,5684504483,56,Back,5684504485,140,15.1,5684504491,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807041965,345,1,1,40,11,aljua8crr0vkwit0j3m59jw9j,1,14.5,60.9,2025-04-27T12:40:59.861Z,2025-04-27T12:41:02Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684504777,140,32.3,5684504779,141,87.4,5684504783,213,0.77,5684504781,212,26.0,5684504773,155,,5684504775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042011,346,1,1,40,14,aljua8crr0vkwit0j3m59jw9j,1,32.3,87.4,2025-04-27T12:41:02.788Z,2025-04-27T12:41:05Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684505035,212,15.2,5684505027,3,,5684505037,213,5.89,5684505031,140,45.7,5684505029,56,Back,5684505033,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042017,347,4,1,40,16,aljua8crr0vkwit0j3m59jw9j,1,41.8,76.1,2025-04-27T12:41:05.388Z,2025-04-27T12:46:05Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5684505105,152,,5684505109,286,,5684505377,233,370,5684505101,13,,5684505103,56,Back,5684505507,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042049,370,4,1,40,16,cftj6g399tknheudaxsdpfdgb,0,58.2,23.9,2025-04-27T12:41:05.389Z,2025-04-27T12:46:05Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5684505357,13,,5684505365,285,,5684505363,152,,5684505437,233,347,5684505361,56,Center,5684505359,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042561,348,1,1,40,42,aljua8crr0vkwit0j3m59jw9j,1,41.4,77.3,2025-04-27T12:41:30.700Z,2025-04-27T12:41:33Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684507909,152,,5684507919,212,18.5,5684507921,213,3.61,5684507913,140,25.7,5684507907,5,,5684507911,56,Back,5684507917,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042623,349,1,1,40,44,aljua8crr0vkwit0j3m59jw9j,1,24.9,65.5,2025-04-27T12:41:33.452Z,2025-04-27T12:41:36Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684508175,140,31.8,5684508173,56,Back,5684508181,213,0.88,5684508179,212,11.4,5684508177,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042739,350,1,1,40,48,aljua8crr0vkwit0j3m59jw9j,1,31.8,78.5,2025-04-27T12:41:36.580Z,2025-04-27T12:41:53Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684508831,140,84.6,5684508841,213,5.64,5684510053,196,,5684508835,141,17.1,5684510051,155,,5684508843,1,,5684508827,56,Right,5684508839,212,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042801,351,1,1,40,53,aljua8crr0vkwit0j3m59jw9j,1,78.9,25.9,2025-04-27T12:41:41.988Z,2025-04-27T12:41:45Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684509145,212,10.3,5684509139,56,Center,5684509147,213,0.86,5684509141,140,85.3,5684509143,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042805,352,61,1,40,56,aljua8crr0vkwit0j3m59jw9j,0,85.4,37.1,2025-04-27T12:41:45.204Z,2025-04-27T12:41:45Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5684509177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042881,371,1,1,40,59,cftj6g399tknheudaxsdpfdgb,1,7.9,80.7,2025-04-27T12:41:48.257Z,2025-04-27T12:41:49Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684509587,140,11.6,5684509593,213,0.66,5684509585,56,Back,5684509591,212,4.9,5684509589,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042919,373,1,1,41,1,cftj6g399tknheudaxsdpfdgb,0,11.4,91.7,2025-04-27T12:41:50.241Z,2025-04-27T12:41:51Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5684509739,212,2.3,5684509743,213,6.14,5684509729,140,13.6,5684509733,141,91.2,5684509773,233,353,5684509725,56,Back,5684509771,236,,5684509777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042909,353,74,1,41,1,aljua8crr0vkwit0j3m59jw9j,1,86.7,9.2,2025-04-27T12:41:50.242Z,2025-04-27T12:41:52Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5684509705,285,,5684509839,233,373,5684509703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807042927,354,5,1,41,2,aljua8crr0vkwit0j3m59jw9j,0,84.9,-1.2,2025-04-27T12:41:51.197Z,2025-04-27T12:46:26Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5684509793,56,Right,5684509797,347,,5684511327,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807043201,374,5,1,41,2,cftj6g399tknheudaxsdpfdgb,1,15.1,101.2,2025-04-27T12:41:51.197Z,2025-04-27T12:46:25Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5684511277,347,,5684511317,233,354,5684511275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
