id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2713281345,450,1,2,51,41,c165yjiny1qnmfdvefxvflnkc,1,8.8,40.4,2024-08-25T13:08:45.786Z,2024-08-25T16:38:36Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5172350697,212,28.4,5173346621,189,,5172350695,141,9.5,5172350693,140,27.0,5172350691,56,Back,5172350689,123,,5172350699,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281419,451,1,2,51,42,c165yjiny1qnmfdvefxvflnkc,1,27.0,9.5,2024-08-25T13:08:46.986Z,2024-08-25T13:08:51Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172351057,141,32.4,5172351061,213,2.19,5172351055,140,16.5,5172351059,212,19.1,5172351053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281461,452,1,2,51,46,c165yjiny1qnmfdvefxvflnkc,1,23.2,41.5,2024-08-25T13:08:51.002Z,2024-08-25T13:08:53Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172351237,141,76.1,5172351241,213,1.58,5172351233,56,Back,5172351235,140,23.0,5172351239,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281473,453,1,2,51,48,c165yjiny1qnmfdvefxvflnkc,1,24.8,75.9,2024-08-25T13:08:52.890Z,2024-08-25T13:08:54Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172351289,212,9.8,5172351291,213,5.41,5172351285,140,30.8,5172351283,56,Back,5172351287,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281501,454,1,2,51,49,c165yjiny1qnmfdvefxvflnkc,1,30.8,64.8,2024-08-25T13:08:53.945Z,2024-08-25T13:08:56Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5172351429,140,33.6,5172351433,212,13.3,5172351435,213,1.35,5172351427,56,Back,5172351431,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281557,455,1,2,51,51,c165yjiny1qnmfdvefxvflnkc,1,33.6,83.0,2024-08-25T13:08:56.074Z,2024-08-25T13:08:59Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172351721,56,Back,5172351727,212,10.9,5172351723,140,32.1,5172351725,141,67.2,5172351729,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281639,456,1,2,51,55,c165yjiny1qnmfdvefxvflnkc,1,33.6,54.8,2024-08-25T13:08:59.417Z,2024-08-25T13:09:03Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5172352139,140,32.3,5172352141,141,27.0,5172352137,56,Back,5172352143,212,19.0,5172352145,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281697,457,1,2,51,59,c165yjiny1qnmfdvefxvflnkc,1,32.1,26.5,2024-08-25T13:09:03.321Z,2024-08-25T13:09:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172352453,213,1.66,5172352445,56,Back,5172352449,141,50.0,5172352451,212,16.0,5172352447,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281787,458,1,2,52,2,c165yjiny1qnmfdvefxvflnkc,1,31.6,45.5,2024-08-25T13:09:06.537Z,2024-08-25T13:09:10Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172352847,140,41.0,5172352851,212,25.5,5172352853,213,5.11,5172352845,56,Back,5172352849,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281851,459,1,2,52,5,c165yjiny1qnmfdvefxvflnkc,1,43.3,7.9,2024-08-25T13:09:09.930Z,2024-08-25T13:09:13Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172353177,141,5.5,5172353181,213,6.17,5172353173,56,Right,5172353179,212,14.1,5172353175,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281941,460,1,2,52,9,c165yjiny1qnmfdvefxvflnkc,1,54.0,21.2,2024-08-25T13:09:13.338Z,2024-08-25T13:09:16Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172353611,212,15.5,5172353607,140,42.0,5172353605,56,Back,5172353613,213,2.52,5172353609,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281987,461,1,2,52,12,c165yjiny1qnmfdvefxvflnkc,1,45.0,41.8,2024-08-25T13:09:16.586Z,2024-08-25T13:09:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172353861,140,52.1,5172353867,213,1.33,5172353863,141,86.5,5172353859,56,Left,5172353865,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282065,462,1,2,52,14,c165yjiny1qnmfdvefxvflnkc,1,52.2,86.5,2024-08-25T13:09:18.698Z,2024-08-25T13:09:23Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172354281,56,Left,5172354287,212,13.3,5172354283,140,63.6,5172354289,213,0.45,5172354285,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282095,463,1,2,52,17,c165yjiny1qnmfdvefxvflnkc,1,63.5,95.0,2024-08-25T13:09:22.209Z,2024-08-25T16:39:38Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172354455,213,6.12,5172354449,141,91.7,5172354451,212,13.5,5172354447,140,76.2,5172354445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282059,556,83,2,52,18,ahnt9ejgwj58ul8auzdvi3czf,0,19.8,12.9,2024-08-25T13:09:23.112Z,2024-08-25T18:48:54Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172354477,399,94hei5v2f93ga4b0iwxxisbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282091,557,43,2,52,20,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-25T13:09:24.761Z,2024-08-25T16:40:14Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5173357075,144,83,5172355591,399,94hei5v2f93ga4b0iwxxisbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282141,558,83,2,52,22,ahnt9ejgwj58ul8auzdvi3czf,0,24.1,11.6,2024-08-25T13:09:26.487Z,2024-08-25T13:09:35Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172355541,399,94hei5v2f93ga4b0iwxxisbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282309,464,1,2,52,26,c165yjiny1qnmfdvefxvflnkc,1,76.8,90.9,2024-08-25T13:09:31.209Z,2024-08-25T13:09:35Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5172355493,141,70.2,5172355483,56,Center,5172355497,212,14.1,5172355501,213,4.68,5172355489,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282507,559,43,2,52,29,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-25T13:09:34.233Z,2024-08-25T16:40:11Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172380541,399,2anc9ug5nr25khmtcc4id2pxx,5173356789,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282333,465,2,2,52,31,c165yjiny1qnmfdvefxvflnkc,1,78.6,69.3,2024-08-25T13:09:35.586Z,2024-08-25T13:10:01Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5172355631,56,Center,5172357585,7,babnrlnt04mal0268p9dxas8a,5172356781,140,93.9,5172357905,8,,5172356783,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282365,466,43,2,52,32,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-25T13:09:37.065Z,2024-08-25T13:09:44Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5172355779,56,Center,5172356397,144,39,5172355777,17,0,5172355775,22,0,5172355785,249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283069,561,1,2,53,13,ahnt9ejgwj58ul8auzdvi3czf,1,15.8,49.7,2024-08-25T13:10:17.672Z,2024-08-25T13:10:20Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172359437,212,11.9,5172359429,241,,5172359433,140,21.5,5172359435,141,34.6,5172359427,5,,5172359431,56,Back,5172359439,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283101,562,1,2,53,16,ahnt9ejgwj58ul8auzdvi3czf,1,22.8,32.2,2024-08-25T13:10:20.552Z,2024-08-25T13:10:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172359599,213,0.16,5172359591,56,Back,5172359593,140,33.2,5172359595,141,34.8,5172359597,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283243,563,1,2,53,17,ahnt9ejgwj58ul8auzdvi3czf,1,34.4,35.2,2024-08-25T13:10:22.217Z,2024-08-25T13:10:28Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172360323,213,3.24,5172360315,56,Back,5172360319,141,33.6,5172360317,140,23.7,5172360321,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283293,564,1,2,53,24,ahnt9ejgwj58ul8auzdvi3czf,1,27.9,28.3,2024-08-25T13:10:28.344Z,2024-08-25T13:10:30Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172360579,213,5.26,5172360569,56,Back,5172360571,140,37.0,5172360575,141,5.5,5172360577,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283381,565,1,2,53,26,ahnt9ejgwj58ul8auzdvi3czf,1,36.7,3.1,2024-08-25T13:10:30.585Z,2024-08-25T13:10:34Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172360969,212,14.8,5172360971,213,1.96,5172360967,141,23.3,5172360965,140,31.4,5172360963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283445,566,1,2,53,29,ahnt9ejgwj58ul8auzdvi3czf,1,35.7,23.7,2024-08-25T13:10:33.976Z,2024-08-25T13:10:36Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172361317,213,0.13,5172361313,141,24.7,5172361315,212,5.1,5172361309,56,Back,5172361311,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283503,567,1,2,53,32,ahnt9ejgwj58ul8auzdvi3czf,1,40.5,24.7,2024-08-25T13:10:36.601Z,2024-08-25T13:10:39Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172361661,213,2.00,5172361657,141,42.4,5172361653,56,Back,5172361655,140,35.3,5172361659,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283545,568,1,2,53,35,ahnt9ejgwj58ul8auzdvi3czf,1,36.4,44.2,2024-08-25T13:10:39.256Z,2024-08-25T13:10:41Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172361901,213,1.39,5172361899,212,18.4,5172361897,141,70.8,5172361893,56,Back,5172361895,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283569,569,1,2,53,37,ahnt9ejgwj58ul8auzdvi3czf,1,39.5,71.2,2024-08-25T13:10:41.433Z,2024-08-25T13:10:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172362061,212,21.7,5172362057,140,54.6,5172362065,213,0.75,5172362055,56,Left,5172362059,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283599,570,1,2,53,38,ahnt9ejgwj58ul8auzdvi3czf,1,54.3,91.4,2024-08-25T13:10:42.985Z,2024-08-25T13:10:45Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172362219,56,Center,5172362221,140,57.1,5172362225,212,10.4,5172362223,141,76.7,5172362227,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283683,571,1,2,53,40,ahnt9ejgwj58ul8auzdvi3czf,1,54.4,73.0,2024-08-25T13:10:44.952Z,2024-08-25T13:10:49Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172362661,141,20.7,5172362657,56,Back,5172362667,1,,5172362665,213,4.30,5172362659,140,39.7,5172362663,212,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283763,572,1,2,53,44,ahnt9ejgwj58ul8auzdvi3czf,1,39.7,20.7,2024-08-25T13:10:48.984Z,2024-08-25T13:10:53Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172363035,140,45.8,5172363037,141,8.6,5172363041,213,5.37,5172363039,212,10.4,5172363031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283807,573,1,2,53,48,ahnt9ejgwj58ul8auzdvi3czf,1,48.4,8.5,2024-08-25T13:10:53.161Z,2024-08-25T13:10:55Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172363237,141,2.3,5172363239,212,11.6,5172363235,140,58.7,5172363241,213,5.91,5172363229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283835,574,1,2,53,50,ahnt9ejgwj58ul8auzdvi3czf,1,58.7,2.3,2024-08-25T13:10:55.241Z,2024-08-25T13:10:56Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5172363393,212,12.3,5172363387,140,47.4,5172363397,213,2.86,5172363383,56,Back,5172363391,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283857,575,1,2,53,51,ahnt9ejgwj58ul8auzdvi3czf,1,45.9,7.3,2024-08-25T13:10:56.072Z,2024-08-25T13:10:57Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172363553,140,42.3,5172363555,141,25.6,5172363559,213,1.87,5172363557,212,13.0,5172363551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283949,576,1,2,53,53,ahnt9ejgwj58ul8auzdvi3czf,1,42.4,26.1,2024-08-25T13:10:57.401Z,2024-08-25T13:11:01Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172363997,140,54.7,5172364003,213,0.02,5172363999,141,26.5,5172364001,212,12.9,5172363995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284035,577,1,2,53,56,ahnt9ejgwj58ul8auzdvi3czf,1,55.5,30.7,2024-08-25T13:11:01.065Z,2024-08-25T13:11:06Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172364479,213,0.95,5172364471,56,Center,5172364475,141,56.4,5172364473,140,67.5,5172364477,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284055,467,45,2,54,1,c165yjiny1qnmfdvefxvflnkc,0,26.4,30.4,2024-08-25T13:11:06.024Z,2024-08-25T15:55:16Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172364579,285,,5172364577,56,Back,5172364971,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284133,578,3,2,54,1,ahnt9ejgwj58ul8auzdvi3czf,1,73.6,69.6,2024-08-25T13:11:06.024Z,2024-08-25T16:42:13Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172364893,286,,5173370291,465,,5172364933,233,467,5172364891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284149,579,1,2,54,6,ahnt9ejgwj58ul8auzdvi3czf,0,86.1,83.2,2024-08-25T13:11:10.761Z,2024-08-25T16:42:28Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172364985,56,Center,5173372035,72,,5172364993,213,4.95,5172364987,140,90.5,5172364991,212,19.9,5172364989,141,54.8,5173372031,224,,5172364981,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284387,468,12,2,54,7,c165yjiny1qnmfdvefxvflnkc,1,10.0,49.0,2024-08-25T13:11:11.560Z,2024-08-25T13:11:22Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172366263,213,5.65,5172366259,141,20.6,5172366257,140,35.3,5172366251,56,Back,5172366261,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284279,580,1,2,54,11,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,78.2,2024-08-25T13:11:16.057Z,2024-08-25T13:11:17Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172365631,3,,5172365643,212,9.8,5172365637,140,68.5,5172365641,141,90.3,5172365633,56,Left,5172365647,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284357,581,1,2,54,13,ahnt9ejgwj58ul8auzdvi3czf,1,68.5,91.5,2024-08-25T13:11:17.417Z,2024-08-25T13:11:20Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172366047,141,90.8,5172366039,56,Left,5172366051,212,7.9,5172366043,140,76.0,5172366055,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284363,582,3,2,54,16,ahnt9ejgwj58ul8auzdvi3czf,0,76.1,90.8,2024-08-25T13:11:20.682Z,2024-08-25T16:42:50Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172366085,56,Left,5172366127,211,,5173374785,465,,5172366087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284415,469,12,2,54,16,c165yjiny1qnmfdvefxvflnkc,1,14.8,15.2,2024-08-25T13:11:20.928Z,2024-08-25T13:13:18Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172366407,212,11.6,5172366405,141,0.0,5172366499,167,,5172366397,56,Back,5172366401,140,13.1,5172366409,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284419,470,5,2,54,18,c165yjiny1qnmfdvefxvflnkc,0,13.0,-1.6,2024-08-25T13:11:22.592Z,2024-08-25T13:32:46Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172366443,56,Back,5172366675,233,583,5172366447,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284447,583,5,2,54,18,ahnt9ejgwj58ul8auzdvi3czf,1,87.0,101.6,2024-08-25T13:11:22.592Z,2024-08-25T13:32:46Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172366601,347,,5172366599,56,Left,5172366663,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284581,584,1,2,54,19,ahnt9ejgwj58ul8auzdvi3czf,1,87.0,100.0,2024-08-25T13:11:24.009Z,2024-08-25T13:11:30Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172367335,212,19.8,5172367329,56,Center,5172367333,141,73.2,5172367337,213,4.96,5172367331,140,91.7,5172367327,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284591,585,1,2,54,26,ahnt9ejgwj58ul8auzdvi3czf,0,97.4,74.5,2024-08-25T13:11:30.766Z,2024-08-25T13:11:32Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172367385,140,96.2,5172367395,213,4.27,5172367391,212,2.9,5172367389,141,70.6,5172367625,236,,5172367631,286,,5172367381,56,Center,5172367627,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284611,471,74,2,54,26,c165yjiny1qnmfdvefxvflnkc,1,2.6,27.1,2024-08-25T13:11:30.767Z,2024-08-25T14:00:51Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172367525,56,Back,5172367653,233,585,5172367527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284629,472,6,2,54,27,c165yjiny1qnmfdvefxvflnkc,0,3.0,27.9,2024-08-25T13:11:32.073Z,2024-08-25T16:43:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172367785,233,586,5172367713,73,,5172367709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284617,586,6,2,54,27,ahnt9ejgwj58ul8auzdvi3czf,1,97.0,72.1,2024-08-25T13:11:32.073Z,2024-08-25T13:55:53Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172367587,73,,5172367759,233,472,5172367585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285645,587,1,2,55,23,ahnt9ejgwj58ul8auzdvi3czf,0,99.5,99.5,2024-08-25T13:12:27.674Z,2024-08-25T16:43:44Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172373159,212,26.1,5172373145,2,,5172373151,223,,5173380339,20,,5172373147,6,,5172373155,140,96.8,5172373153,56,Center,5172373149,155,,5172373157,141,61.4,5172373161,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285697,473,12,2,55,25,c165yjiny1qnmfdvefxvflnkc,1,3.3,42.4,2024-08-25T13:12:29.512Z,2024-08-25T13:12:32Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172373477,141,44.6,5172373481,213,0.07,5172373475,140,23.8,5172373479,212,21.6,5172373473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285683,588,61,2,55,26,ahnt9ejgwj58ul8auzdvi3czf,0,75.3,59.1,2024-08-25T13:12:31.210Z,2024-08-25T13:12:31Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172373393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285891,474,12,2,55,27,c165yjiny1qnmfdvefxvflnkc,1,20.3,32.4,2024-08-25T13:12:32.024Z,2024-08-25T13:12:42Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5172374485,212,15.5,5172374489,213,5.18,5172374479,56,Back,5172374483,141,12.0,5172374481,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285781,589,1,2,55,31,ahnt9ejgwj58ul8auzdvi3czf,1,69.9,78.1,2024-08-25T13:12:35.946Z,2024-08-25T13:12:36Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172373877,141,94.2,5172373881,213,0.72,5172373875,140,81.8,5172373879,212,16.6,5172373873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285841,590,1,2,55,32,ahnt9ejgwj58ul8auzdvi3czf,0,81.8,94.2,2024-08-25T13:12:36.794Z,2024-08-25T16:44:23Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172374167,141,84.2,5172374169,212,12.6,5172374165,140,91.9,5172374171,213,5.71,5172374163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285847,591,4,2,55,35,ahnt9ejgwj58ul8auzdvi3czf,1,91.4,82.3,2024-08-25T13:12:39.642Z,2024-08-25T13:12:44Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172374819,233,475,5172374221,152,,5172374219,56,Left,5172374217,13,,5172374223,265,,5172374225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285905,475,4,2,55,35,c165yjiny1qnmfdvefxvflnkc,0,8.6,17.7,2024-08-25T13:12:39.643Z,2024-08-25T13:12:53Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5172374607,285,,5172374687,233,591,5172374605,265,,5172374603,152,,5172375761,55,476,5172374599,13,,5172374601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285957,476,17,2,55,41,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-25T13:12:45.592Z,2024-08-25T13:12:53Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5172375721,31,,5172375727,55,475,5172375723,392,,5172375725,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287207,592,1,2,56,36,ahnt9ejgwj58ul8auzdvi3czf,1,91.3,81.8,2024-08-25T13:13:40.874Z,2024-08-25T16:44:57Z,2513579m13glsous1p82fbjzd,A. Poulsen,,1.0,5172381479,212,21.0,5172381469,5,,5172381475,140,84.0,5172386199,154,,5172381473,56,Center,5172386201,24,,5172381481,213,4.34,5172386197,210,16,5172381471,152,,5172381477,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287215,593,16,2,56,37,ahnt9ejgwj58ul8auzdvi3czf,1,84.4,51.0,2024-08-25T13:13:42.067Z,2024-08-25T16:45:27Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5172386281,102,46.3,5172381521,56,Center,5172386287,328,,5172386289,230,98.5,5172386285,215,,5172386273,29,,5173391009,395,0.9,5172386291,231,49.6,5172381517,17,,5172386271,80,,5172383839,375,5172386277,55,56:36.835,592,5172383835,374,2024-08-25 14:13:41.083,5172383827,72,,5172386275,154,5172383821,24,,,5172386283,103,2.5,5173391011,396,53.1,,,,,
