id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2808811285,392,1,1,45,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.5,57.3,2025-05-02T17:47:11.734Z,2025-05-02T17:57:18Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694458375,213,0.65,5694458373,212,13.7,5694458371,141,69.4,5694458369,140,42.9,5694458367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811299,393,50,1,45,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.0,68.0,2025-05-02T17:47:12.668Z,2025-05-02T17:52:47Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5694458451,286,,5694458505,233,396,5694458447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811267,396,7,1,45,53,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,32.0,2025-05-02T17:47:12.669Z,2025-05-02T21:28:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694458303,285,,5694458301,56,Center,5694458457,233,393,5695549277,178,,5695549275,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811317,398,1,1,45,55,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,33.4,2025-05-02T17:47:15.086Z,2025-05-02T17:47:17Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694458551,56,Center,5694458555,141,35.7,5694458553,140,55.6,5694458557,212,12.5,5694458559,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811323,399,1,1,45,57,77tfx9me4aaqhzv78bmgsy9bg,1,55.6,35.7,2025-05-02T17:47:16.317Z,2025-05-02T17:47:17Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5694458591,212,6.6,5694458661,156,,5694458587,140,51.4,5694458593,213,2.30,5694458589,141,43.0,5694458585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811389,400,1,1,46,0,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,50.7,2025-05-02T17:47:19.982Z,2025-05-02T17:47:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694458957,56,Center,5694458965,213,1.43,5694458961,141,64.8,5694458963,212,9.7,5694458959,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811475,401,1,1,46,7,77tfx9me4aaqhzv78bmgsy9bg,1,81.6,82.3,2025-05-02T17:47:26.334Z,2025-05-02T17:47:28Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694459343,140,87.3,5694459345,141,90.3,5694459341,56,Left,5694459347,212,8.1,5694459349,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811477,402,1,1,46,9,77tfx9me4aaqhzv78bmgsy9bg,0,87.3,90.3,2025-05-02T17:47:28.797Z,2025-05-02T21:29:54Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694459473,236,,5694459363,140,87.5,5694459365,141,86.2,5694459361,56,Left,5695551127,224,,5694459369,213,4.79,5694459357,2,,5694459359,155,,5694459479,286,5694459367,212,2.8,5695551129,72,,5694459475,233,,,394,,,,,,,,,,,,,,,,,,,,,
2808811501,394,12,1,46,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.9,15.2,2025-05-02T17:47:28.897Z,2025-05-02T17:47:30Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694459457,56,Back,5694459455,185,,5694459489,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811581,403,1,1,46,12,77tfx9me4aaqhzv78bmgsy9bg,1,86.6,99.5,2025-05-02T17:47:31.853Z,2025-05-02T17:47:36Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694459893,213,3.24,5694459889,141,97.5,5694459885,56,Left,5694459891,212,13.8,5694459887,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811591,404,1,1,46,17,77tfx9me4aaqhzv78bmgsy9bg,1,76.7,84.5,2025-05-02T17:47:36.477Z,2025-05-02T17:47:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694459949,212,3.3,5694459945,140,73.6,5694459947,141,84.8,5694459943,56,Left,5694459951,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811615,405,1,1,46,18,77tfx9me4aaqhzv78bmgsy9bg,1,73.6,84.8,2025-05-02T17:47:37.198Z,2025-05-02T17:47:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694460085,213,0.40,5694460083,212,13.6,5694460081,141,92.6,5694460079,140,85.5,5694460077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811631,406,1,1,46,20,77tfx9me4aaqhzv78bmgsy9bg,1,77.1,90.6,2025-05-02T17:47:39.341Z,2025-05-02T17:47:41Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694460167,56,Left,5694460169,140,70.4,5694460171,141,88.1,5694460175,213,3.38,5694460173,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811707,407,1,1,46,26,77tfx9me4aaqhzv78bmgsy9bg,1,72.7,72.3,2025-05-02T17:47:45.101Z,2025-05-02T17:47:48Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694460577,141,76.7,5694460573,56,Center,5694460575,140,63.3,5694460579,212,10.3,5694460581,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811723,408,1,1,46,27,77tfx9me4aaqhzv78bmgsy9bg,1,63.3,76.7,2025-05-02T17:47:46.436Z,2025-05-02T21:31:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694460643,56,Center,5694460647,141,66.6,5694460651,213,5.39,5694460645,140,68.6,5694460649,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811733,409,1,1,46,29,77tfx9me4aaqhzv78bmgsy9bg,1,68.6,66.6,2025-05-02T17:47:48.201Z,2025-05-02T21:31:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5694460683,213,5.58,5694460677,140,78.7,5694460679,141,53.3,5694460681,212,13.9,5694460675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811743,410,1,1,46,29,77tfx9me4aaqhzv78bmgsy9bg,0,78.7,53.3,2025-05-02T17:47:48.884Z,2025-05-02T21:31:22Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5694460749,213,0.90,5694460745,141,63.1,5694460741,56,Center,5694460743,140,83.7,5694460747,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811765,395,12,1,46,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.1,46.8,2025-05-02T17:47:49.653Z,2025-05-02T21:31:24Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694460879,141,47.9,5694460883,213,0.08,5694460881,212,9.8,5694460877,140,23.4,5694460875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811769,397,1,1,46,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.6,46.6,2025-05-02T17:47:50.612Z,2025-05-02T21:31:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5694460903,212,6.4,5694460905,213,0.50,5694460901,141,51.1,5694460897,56,Back,5694460899,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808811819,398,1,1,46,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.8,51.5,2025-05-02T17:47:52.319Z,2025-05-02T21:31:37Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,1.0,5694461219,1,,5694464075,210,16,5694464079,23,,5694461215,212,40.8,5694461211,140,69.7,5694464077,154,,5694461217,213,0.32,5694461213,141,70.5,5694461209,56,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2808811823,399,16,1,46,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.5,62.8,2025-05-02T17:48:00.782Z,2025-05-02T21:33:31Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694463471,23,,5695555519,78,,5695555523,396,45.5,5694464105,133,,5694461239,17,,5694464107,55,398,5694464111,102,49.8,5694464405,215,,5694464103,154,5694464113,103,8.2,5694463481,375,46:40.890,5694464101,29,5694463477,374,,5694461241,56,Center,5694464117,231,54.5,5694463473,72,,2025-05-02 18:47:59.988,,5694464115,230,96.8,5695555521,395,3.3,,,,
2808812447,411,1,1,47,45,77tfx9me4aaqhzv78bmgsy9bg,1,49.9,50.0,2025-05-02T17:49:04.573Z,2025-05-02T17:49:06Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5694464493,141,53.1,5694464497,213,2.38,5694464489,56,Back,5694464491,140,47.8,5694464495,212,3.1,5694464501,278,,5694464499,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812453,412,1,1,47,47,77tfx9me4aaqhzv78bmgsy9bg,1,47.8,50.7,2025-05-02T17:49:06.221Z,2025-05-02T17:49:07Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694464533,56,Back,5694464537,141,38.9,5694464535,140,44.1,5694464539,212,8.9,5694464541,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812499,413,1,1,47,48,77tfx9me4aaqhzv78bmgsy9bg,1,44.1,38.9,2025-05-02T17:49:07.117Z,2025-05-02T17:49:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694464833,213,1.80,5694464827,140,40.1,5694464831,212,18.6,5694464825,56,Back,5694464829,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812577,414,1,1,47,52,77tfx9me4aaqhzv78bmgsy9bg,1,39.7,62.6,2025-05-02T17:49:12.029Z,2025-05-02T17:49:18Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694465277,213,4.70,5694465275,212,22.7,5694465271,140,39.4,5694465273,141,29.2,5694465269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812603,415,1,1,47,58,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,34.6,2025-05-02T17:49:18.093Z,2025-05-02T17:49:19Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694465411,212,9.3,5694465407,140,35.9,5694465413,213,2.06,5694465409,141,46.7,5694465405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812637,416,1,1,48,0,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,46.7,2025-05-02T17:49:19.485Z,2025-05-02T17:49:24Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5694465641,213,5.39,5694465639,212,35.0,5694465635,140,56.9,5694465643,1,,5694465637,141,6.7,5694465633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812647,417,1,1,48,5,77tfx9me4aaqhzv78bmgsy9bg,1,55.8,7.7,2025-05-02T17:49:24.236Z,2025-05-02T17:49:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694465697,141,12.9,5694465693,56,Back,5694465695,140,41.7,5694465701,213,2.91,5694465699,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812673,418,1,1,48,6,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,12.9,2025-05-02T17:49:25.757Z,2025-05-02T17:49:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694465827,213,5.78,5694465825,212,14.2,5694465821,140,53.5,5694465823,141,2.8,5694465819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812693,419,1,1,48,9,77tfx9me4aaqhzv78bmgsy9bg,1,56.0,3.7,2025-05-02T17:49:28.109Z,2025-05-02T17:50:08Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694465965,140,57.0,5694465963,56,Center,5694465967,141,28.0,5694465969,212,16.6,5694465971,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812703,420,1,1,48,11,77tfx9me4aaqhzv78bmgsy9bg,1,59.1,24.7,2025-05-02T17:49:30.205Z,2025-05-02T17:49:30Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5694466041,56,Right,5694466045,141,11.7,5694466043,140,56.3,5694466047,212,9.3,5694466049,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812731,421,1,1,48,11,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,11.7,2025-05-02T17:49:30.701Z,2025-05-02T17:49:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694466229,213,4.98,5694466225,141,1.1,5694466223,140,58.2,5694466221,56,Right,5694466227,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812705,401,43,1,48,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-02T17:49:31.421Z,2025-05-02T17:50:02Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694466057,56,Back,5694467407,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812757,422,1,1,48,14,77tfx9me4aaqhzv78bmgsy9bg,1,54.4,7.1,2025-05-02T17:49:33.596Z,2025-05-02T17:49:36Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694466357,213,1.97,5694466355,212,17.3,5694466351,140,48.0,5694466353,141,30.6,5694466349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812787,423,1,1,48,17,77tfx9me4aaqhzv78bmgsy9bg,1,48.0,30.6,2025-05-02T17:49:36.492Z,2025-05-02T17:49:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694466519,141,70.0,5694466523,213,1.45,5694466511,56,Center,5694466517,140,51.0,5694466521,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812805,424,1,1,48,20,77tfx9me4aaqhzv78bmgsy9bg,0,52.5,68.7,2025-05-02T17:49:39.758Z,2025-05-02T17:49:42Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694466641,141,37.6,5694466643,212,35.6,5694466647,213,5.65,5694466633,155,,5694466635,56,Center,5694466637,140,79.8,5694466649,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812839,402,12,1,48,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.1,68.8,2025-05-02T17:49:44.510Z,2025-05-02T17:49:45Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694466829,141,37.0,5694466833,213,4.40,5694466831,212,22.7,5694466837,15,,5694466825,56,Back,5694466827,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812863,403,12,1,48,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.5,37.1,2025-05-02T17:49:46.397Z,2025-05-02T21:34:05Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694466919,212,24.9,5694466913,56,Back,5694466915,140,28.5,5694466917,141,65.4,5694466921,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813187,426,61,1,48,28,77tfx9me4aaqhzv78bmgsy9bg,0,59.2,45.2,2025-05-02T17:49:47.981Z,2025-05-02T17:50:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694468509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812877,404,4,1,48,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.8,59.0,2025-05-02T17:49:48.187Z,2025-05-02T21:34:17Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694467129,286,,5694467097,56,Back,5694467125,233,425,5694467095,13,,5695558449,295,,5694467099,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808812871,425,4,1,48,29,77tfx9me4aaqhzv78bmgsy9bg,0,64.2,41.0,2025-05-02T17:49:48.188Z,2025-05-02T21:34:22Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694467019,285,,5694467015,152,,5694467011,13,,5695558605,295,,5694467013,56,Center,5694467133,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813137,405,1,1,48,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.5,65.4,2025-05-02T17:50:13.639Z,2025-05-02T17:50:18Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694468279,5,,5694468285,56,Back,5694468281,152,,5694468289,140,22.6,5694468293,212,13.8,5694468295,213,4.25,5694468291,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813179,406,1,1,48,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.6,47.2,2025-05-02T17:50:18.455Z,2025-05-02T17:50:21Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5694468473,141,90.9,5694468477,212,36.0,5694468465,155,,5694468471,140,41.9,5694468467,56,Back,5694468479,213,0.97,5694468481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813227,407,1,1,49,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.9,90.9,2025-05-02T17:50:21.359Z,2025-05-02T17:50:25Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694468749,140,64.2,5694468753,212,25.9,5694468745,3,,5694468751,141,74.5,5694468755,213,5.84,5694468747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813251,408,1,1,49,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.6,53.6,2025-05-02T17:50:24.894Z,2025-05-02T17:50:26Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694468857,213,4.85,5694468851,140,56.5,5694468855,212,22.0,5694468853,141,21.5,5694468849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813283,409,1,1,49,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.2,15.0,2025-05-02T17:50:26.782Z,2025-05-02T17:50:29Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694468995,212,17.7,5694468993,141,30.1,5694468991,140,42.5,5694468997,213,2.52,5694468989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813323,410,1,1,49,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.5,30.1,2025-05-02T17:50:29.053Z,2025-05-02T17:50:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694469207,213,5.53,5694469199,56,Right,5694469201,140,62.2,5694469205,212,28.4,5694469203,141,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813351,411,1,1,49,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.4,8.2,2025-05-02T17:50:33.342Z,2025-05-02T17:50:37Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694469347,140,85.6,5694469351,212,14.3,5694469345,56,Right,5694469353,213,6.04,5694469349,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813371,412,1,1,49,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.6,3.1,2025-05-02T17:50:37.214Z,2025-05-02T17:50:39Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5694469477,56,Right,5694469483,212,12.5,5694469485,213,1.12,5694469479,140,90.8,5694469481,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813397,413,1,1,49,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.4,6.7,2025-05-02T17:50:40.718Z,2025-05-02T17:50:42Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694469619,56,Right,5694469627,213,2.41,5694469621,140,69.4,5694469625,212,8.5,5694469623,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813417,414,1,1,49,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.7,13.7,2025-05-02T17:50:42.286Z,2025-05-02T17:50:43Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5694469739,213,4.08,5694469733,140,67.5,5694469735,141,7.0,5694469731,56,Right,5694469737,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813433,415,1,1,49,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.5,7.0,2025-05-02T17:50:43.251Z,2025-05-02T17:50:45Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694469823,141,19.5,5694469825,212,17.2,5694469821,140,53.3,5694469827,213,2.62,5694469819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813475,416,1,1,49,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.3,19.5,2025-05-02T17:50:44.861Z,2025-05-02T17:50:48Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694470029,56,Center,5694470037,213,1.48,5694470035,212,16.9,5694470031,140,54.7,5694470033,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813487,417,1,1,49,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.6,44.8,2025-05-02T17:50:48.365Z,2025-05-02T17:50:49Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694470117,141,42.4,5694470121,213,6.19,5694470113,56,Center,5694470119,212,17.4,5694470115,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813495,418,1,1,49,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.3,42.4,2025-05-02T17:50:49.838Z,2025-05-02T17:50:50Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5694470173,213,0.77,5694470171,212,5.3,5694470169,141,47.8,5694470165,56,Center,5694470167,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813501,427,8,1,49,31,77tfx9me4aaqhzv78bmgsy9bg,1,26.5,48.8,2025-05-02T17:50:51.053Z,2025-05-02T21:35:03Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694470191,56,Back,5695559713,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813515,428,1,1,49,32,77tfx9me4aaqhzv78bmgsy9bg,1,25.4,48.2,2025-05-02T17:50:51.676Z,2025-05-02T17:50:53Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694470249,140,33.4,5694470251,141,61.5,5694470255,213,0.82,5694470253,212,12.3,5694470247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813529,430,1,1,49,34,77tfx9me4aaqhzv78bmgsy9bg,0,33.5,61.5,2025-05-02T17:50:53.372Z,2025-05-02T17:50:54Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694470329,212,14.7,5694470327,141,55.8,5694470325,140,47.0,5694470323,56,Back,5694470331,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813609,420,1,1,49,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.2,34.9,2025-05-02T17:50:57.709Z,2025-05-02T17:51:02Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694470759,212,16.6,5694470755,140,57.4,5694470761,213,4.40,5694470757,141,11.7,5694470753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813619,421,1,1,49,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,12.5,2025-05-02T17:51:02.653Z,2025-05-02T17:51:03Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694470813,56,Back,5694470817,141,25.0,5694470821,213,2.46,5694470819,212,13.5,5694470815,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813631,422,1,1,49,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.7,24.7,2025-05-02T17:51:03.789Z,2025-05-02T17:51:05Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5694470891,213,1.61,5694470887,141,47.0,5694470883,56,Back,5694470889,212,15.2,5694470885,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813675,423,1,1,49,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.4,45.8,2025-05-02T17:51:04.909Z,2025-05-02T17:51:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694471127,212,34.4,5694471123,140,64.2,5694471129,213,1.03,5694471131,1,,5694471121,56,Left,5694471125,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808813729,424,3,1,49,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.8,82.8,2025-05-02T17:51:09.244Z,2025-05-02T21:35:22Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694471401,286,,5695560279,465,,5694471399,56,Left,5694471423,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
