id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2743656561,474,15,2,48,9,59as3grjvj19voay31j3yfgni,1,80.2,48.1,2024-11-03T14:11:29.797Z,2024-11-03T19:47:26Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338512093,103,27.8,5338512105,328,,5338500303,56,Center,5338512097,215,,5338512109,458,,5338510657,72,,5338512101,108,,5338512113,146,99.4,5340154089,77,,5338500299,18,,5338512115,147,5338512167,233,5338512089,102,54.2,5338510655,160,,,,,,,,50.4,530,,,,,,,,,,,,,,,
2743656557,530,10,2,48,9,9qsmopgutr7ut5g6workk8w4i,1,2.6,49.7,2024-11-03T14:11:29.897Z,2024-11-03T19:58:13Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5340154645,378,,5338500969,181,,5338500275,56,Back,5338500273,182,,5338510759,233,474,5338500965,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743656689,531,52,2,48,14,9qsmopgutr7ut5g6workk8w4i,1,1.3,46.7,2024-11-03T14:11:34.505Z,2024-11-03T18:13:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5340154893,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743656859,532,1,2,48,21,9qsmopgutr7ut5g6workk8w4i,1,14.5,48.5,2024-11-03T14:11:41.104Z,2024-11-03T14:11:44Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338501809,123,,5338501819,141,93.9,5338501827,213,1.20,5338501813,56,Back,5338501829,1,,5338501817,140,26.0,5338501845,287,,5338501823,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743656951,533,61,2,48,27,9qsmopgutr7ut5g6workk8w4i,0,27.1,91.7,2024-11-03T14:11:47.215Z,2024-11-03T14:11:47Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338502315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657123,475,43,2,48,28,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-03T14:11:48.142Z,2024-11-03T18:14:09Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338503257,233,534,5340156201,144,50,5338503155,286,0,5338503153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657007,534,43,2,48,28,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-11-03T14:11:48.143Z,2024-11-03T18:14:09Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5340156207,144,7,5338502633,167,0,5338502635,56,Back,5338502637,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657175,476,5,2,48,29,59as3grjvj19voay31j3yfgni,1,69.9,-1.6,2024-11-03T14:11:48.929Z,2024-11-03T18:14:21Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5340156867,361,,5338503431,347,,5338503429,56,Right,5338503517,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657115,535,5,2,48,29,9qsmopgutr7ut5g6workk8w4i,0,30.1,101.6,2024-11-03T14:11:48.929Z,2024-11-03T18:14:23Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5340156991,361,,5338503129,56,Back,5338503567,233,476,5338503131,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657257,477,1,2,48,33,59as3grjvj19voay31j3yfgni,1,62.3,0.0,2024-11-03T14:11:53.404Z,2024-11-03T14:11:56Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338503911,56,Back,5338503913,140,37.8,5338503925,1,,5338503921,213,2.65,5338503915,141,18.8,5338503917,212,29.3,5338503907,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657339,478,1,2,48,36,59as3grjvj19voay31j3yfgni,1,41.6,22.8,2024-11-03T14:11:56.654Z,2024-11-03T14:11:59Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338504361,141,56.0,5338504357,140,38.8,5338504363,212,22.8,5338504365,213,1.70,5338504355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657503,479,1,2,48,39,59as3grjvj19voay31j3yfgni,1,38.4,57.2,2024-11-03T14:11:59.373Z,2024-11-03T14:12:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338505229,140,57.6,5338505237,213,0.83,5338505231,141,89.9,5338505227,56,Left,5338505233,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657617,480,1,2,48,45,59as3grjvj19voay31j3yfgni,1,56.2,85.6,2024-11-03T14:12:05.357Z,2024-11-03T14:12:08Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338505779,140,49.1,5338505777,56,Back,5338505785,213,4.42,5338505783,212,25.8,5338505781,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657673,481,1,2,48,48,59as3grjvj19voay31j3yfgni,1,48.3,48.7,2024-11-03T14:12:08.654Z,2024-11-03T14:12:10Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338506051,140,42.9,5338506055,141,23.4,5338506047,56,Back,5338506059,212,18.1,5338506063,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657697,482,1,2,48,49,59as3grjvj19voay31j3yfgni,1,42.3,22.8,2024-11-03T14:12:09.888Z,2024-11-03T14:12:11Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338506209,212,12.0,5338506213,213,5.22,5338506199,140,47.8,5338506193,56,Back,5338506205,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657747,483,1,2,48,51,59as3grjvj19voay31j3yfgni,1,47.9,7.4,2024-11-03T14:12:11.685Z,2024-11-03T18:15:01Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338506459,140,68.3,5338506465,141,26.2,5338506475,213,0.54,5338506455,56,Center,5338506469,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657839,484,1,2,48,53,59as3grjvj19voay31j3yfgni,1,68.0,26.2,2024-11-03T14:12:13.200Z,2024-11-03T14:12:15Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5338506873,56,Right,5338506879,212,13.6,5338506881,213,4.74,5338506875,140,68.3,5338506877,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743657967,485,1,2,48,55,59as3grjvj19voay31j3yfgni,1,68.3,6.2,2024-11-03T14:12:15.247Z,2024-11-03T14:12:19Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338507589,141,13.4,5338507583,155,,5338507587,140,91.5,5338507591,212,24.8,5338507593,213,0.20,5338507585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658013,486,1,2,48,59,59as3grjvj19voay31j3yfgni,0,91.5,13.4,2024-11-03T14:12:19.294Z,2024-11-03T18:15:10Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338507821,56,Center,5338507815,155,,5338507845,213,1.34,5340159991,20,,5338507835,141,42.4,5338507811,2,,5338507839,212,20.3,5340159989,224,,5338507827,140,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658025,536,12,2,49,1,9qsmopgutr7ut5g6workk8w4i,1,4.4,65.2,2024-11-03T14:12:21.408Z,2024-11-03T18:15:20Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5340160607,140,0.0,5340160609,141,49.1,5340160611,212,12.5,5338507875,56,Back,5340160613,213,4.20,5340160605,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658087,487,6,2,49,2,59as3grjvj19voay31j3yfgni,1,98.0,40.8,2024-11-03T14:12:22.558Z,2024-11-03T14:57:30Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338508473,75,,5338508469,56,Center,5338508555,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658061,537,6,2,49,2,9qsmopgutr7ut5g6workk8w4i,0,2.0,59.2,2024-11-03T14:12:22.558Z,2024-11-03T18:17:23Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5338508591,233,487,5338508363,73,,5338508361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659289,488,1,2,49,31,59as3grjvj19voay31j3yfgni,0,99.5,0.5,2024-11-03T14:12:50.915Z,2024-11-03T18:15:33Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338514589,6,,5338514613,140,99.0,5338514597,223,,5338514619,212,31.2,5338514583,2,,5338514605,56,Center,5340161593,72,,5338514621,213,1.59,5338514593,155,,5338514617,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661493,550,61,2,49,31,9qsmopgutr7ut5g6workk8w4i,1,0.8,55.1,2024-11-03T14:12:51.902Z,2024-11-03T18:17:39Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5338526313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659113,538,12,2,49,32,9qsmopgutr7ut5g6workk8w4i,1,3.3,63.6,2024-11-03T14:12:52.749Z,2024-11-03T18:15:56Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338513659,212,2.9,5338513661,213,1.24,5338513657,141,67.6,5338513655,140,4.2,5338513653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659303,489,13,2,49,33,59as3grjvj19voay31j3yfgni,1,97.4,36.0,2024-11-03T14:12:53.446Z,2024-11-03T18:16:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338522193,230,99.3,5338522187,146,97.7,5338514683,62,,5338522183,458,,5338522177,102,99.7,5338522197,231,46.6,5338522191,147,44.4,5338866385,25,,5338514685,56,Center,5338522185,153,,5338522179,103,5338522181,328,5338522175,73,,5338866389,108,,5338517201,20,,,,,25,,,,,,,,,,,,,,,,
2743961987,905,61,2,49,34,59as3grjvj19voay31j3yfgni,1,97.8,40.1,2024-11-03T14:12:54.611Z,2024-11-03T18:16:22Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5340165201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659343,490,5,2,49,37,59as3grjvj19voay31j3yfgni,0,100.5,41.9,2024-11-03T14:12:57.552Z,2024-11-03T14:57:36Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338528385,233,539,5338514879,346,,5338514877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659935,539,5,2,49,37,9qsmopgutr7ut5g6workk8w4i,1,-0.5,58.1,2024-11-03T14:12:57.552Z,2024-11-03T14:57:36Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338517967,346,,5338517965,56,Back,5338528315,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659979,540,1,2,50,3,9qsmopgutr7ut5g6workk8w4i,1,5.6,38.0,2024-11-03T14:13:23.373Z,2024-11-03T14:13:24Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338518155,140,3.2,5338518161,213,1.95,5338518157,141,47.2,5338518151,124,,5338518153,56,Back,5338518159,212,6.7,5338518165,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660031,541,1,2,50,4,9qsmopgutr7ut5g6workk8w4i,1,3.4,49.1,2024-11-03T14:13:24.669Z,2024-11-03T14:13:26Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338518431,213,0.03,5338518419,56,Back,5338518421,140,18.5,5338518425,212,15.9,5338518423,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660111,542,1,2,50,6,9qsmopgutr7ut5g6workk8w4i,1,18.5,49.9,2024-11-03T14:13:26.654Z,2024-11-03T14:13:29Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338518737,212,17.8,5338518735,141,25.2,5338518739,213,4.37,5338518733,140,12.8,5338518731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660135,543,1,2,50,9,9qsmopgutr7ut5g6workk8w4i,0,12.8,25.2,2024-11-03T14:13:28.944Z,2024-11-03T14:13:34Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338518895,140,13.5,5338518907,213,1.10,5338518911,1,,5338519671,286,,5338518903,212,1.6,5338519665,236,,5338518891,56,Back,5338518899,141,27.3,5338519667,233,491,5338518887,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660247,491,74,2,50,9,59as3grjvj19voay31j3yfgni,1,91.4,78.1,2024-11-03T14:13:28.945Z,2024-11-03T15:07:56Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338519717,233,543,5338519613,56,Center,5338519615,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660277,492,5,2,50,13,59as3grjvj19voay31j3yfgni,0,100.5,84.6,2024-11-03T14:13:33.886Z,2024-11-03T15:08:39Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338519789,56,Left,5338521637,233,544,5338519791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660611,544,5,2,50,13,9qsmopgutr7ut5g6workk8w4i,1,-0.5,15.4,2024-11-03T14:13:33.886Z,2024-11-03T14:57:37Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338521543,56,Back,5338521601,233,492,5338521545,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660661,545,1,2,50,26,9qsmopgutr7ut5g6workk8w4i,1,4.4,51.3,2024-11-03T14:13:46.013Z,2024-11-03T18:18:06Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338521817,140,6.8,5338521821,212,14.6,5338521815,56,Back,5338521823,213,1.40,5340172937,189,,5338521831,237,,5338521819,141,72.4,5338521813,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660683,546,1,2,50,26,9qsmopgutr7ut5g6workk8w4i,0,7.5,73.6,2024-11-03T14:13:46.680Z,2024-11-03T18:18:32Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338521945,56,Center,5338521955,1,,5338521947,140,54.2,5338521951,212,49.1,5338521953,213,6.25,5338521943,157,,5338521949,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743963693,906,1,2,50,27,59as3grjvj19voay31j3yfgni,1,44.6,33.7,2024-11-03T14:13:47.113Z,2024-11-03T18:18:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5340174519,140,59.0,5340174525,213,5.50,5340174517,56,Right,5340174521,141,11.5,5340174515,3,,5340174523,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660871,493,44,2,50,30,59as3grjvj19voay31j3yfgni,1,63.2,22.9,2024-11-03T14:13:50.406Z,2024-11-03T18:18:54Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338522945,56,Center,5338522947,286,,5338534973,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660767,547,44,2,50,30,9qsmopgutr7ut5g6workk8w4i,0,36.8,77.1,2024-11-03T14:13:50.407Z,2024-11-03T18:18:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338523033,233,493,5338522415,56,Back,5338522417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743963943,907,1,2,50,31,59as3grjvj19voay31j3yfgni,1,57.0,23.6,2024-11-03T14:13:51.141Z,2024-11-03T18:19:14Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5340175967,3,,5340175971,140,68.7,5340175973,141,28.0,5340175969,56,Center,5340175977,213,0.24,5340175975,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743964493,908,1,2,50,32,59as3grjvj19voay31j3yfgni,1,67.5,26.5,2024-11-03T14:13:52.104Z,2024-11-03T18:19:37Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5340179287,141,9.8,5340179291,213,4.51,5340179285,140,65.3,5340179289,212,11.6,5340179283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663355,496,50,2,50,36,59as3grjvj19voay31j3yfgni,1,69.2,3.8,2024-11-03T14:13:56.301Z,2024-11-03T15:09:13Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338536189,56,Right,5338537747,233,548,5338536193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660915,548,7,2,50,36,9qsmopgutr7ut5g6workk8w4i,1,30.8,96.2,2024-11-03T14:13:56.302Z,2024-11-03T18:19:38Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5340179333,385,,5338523229,285,,5338537715,233,496,5338523225,167,,5338523227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662207,494,5,2,50,37,59as3grjvj19voay31j3yfgni,1,66.0,-1.6,2024-11-03T14:13:57.136Z,2024-11-03T14:57:37Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338539751,233,549,5338530013,347,,5338530011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660933,549,5,2,50,37,9qsmopgutr7ut5g6workk8w4i,0,34.0,101.6,2024-11-03T14:13:57.136Z,2024-11-03T14:15:44Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338523291,56,Back,5338523293,347,,5338539795,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662351,495,1,2,51,16,59as3grjvj19voay31j3yfgni,0,64.1,0.0,2024-11-03T14:14:36.515Z,2024-11-03T14:14:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338530775,213,0.82,5338530777,1,,5338530769,140,90.8,5338530773,212,41.0,5338530771,141,42.4,5338530765,107,,5338530767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662373,551,12,2,51,20,9qsmopgutr7ut5g6workk8w4i,1,8.8,50.7,2024-11-03T14:14:40.301Z,2024-11-03T14:14:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338530867,141,36.4,5338530869,212,9.8,5338530911,15,,5338530865,140,10.1,5338530871,213,4.85,5338530863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662481,552,1,2,51,22,9qsmopgutr7ut5g6workk8w4i,1,10.1,36.4,2024-11-03T14:14:42.783Z,2024-11-03T14:14:45Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5338531433,213,0.47,5338531427,140,36.8,5338531431,212,31.4,5338531425,56,Back,5338531429,141,57.3,5338531435,1,,5338531423,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662643,554,1,2,51,27,9qsmopgutr7ut5g6workk8w4i,1,69.9,41.3,2024-11-03T14:14:47.790Z,2024-11-03T14:15:42Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,1.0,5338539785,210,16,5338532319,56,Center,5338532327,213,0.68,5338532325,212,21.2,5338539787,154,,5338539789,23,,5338532323,141,60.8,5338532321,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662655,555,16,2,51,30,9qsmopgutr7ut5g6workk8w4i,1,90.3,59.6,2024-11-03T14:14:50.222Z,2024-11-03T18:21:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338534571,23,,5338539881,29,,5340185165,396,48.6,5338539899,231,53.1,5338539879,80,,5338539885,133,,5338532377,56,Center,5338539891,102,47.3,5338534581,374,2024-11-03 14:14:49.496,5340185163,395,1.4,5338534587,375,5338539897,230,5338534573,72,,5338539883,154,,5338539887,55,554,5338532375,17,,51:29.592,98.1,5338539893,103,,,,,,,,,,,,,14.6
2743664815,497,1,2,52,46,59as3grjvj19voay31j3yfgni,1,49.9,50.0,2024-11-03T14:16:06.829Z,2024-11-03T18:22:20Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5340191133,189,,5338543859,213,3.16,5338543851,141,49.4,5338543843,56,Back,5338543847,140,27.9,5338543861,279,G,5338543855,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664879,498,1,2,52,49,59as3grjvj19voay31j3yfgni,0,27.7,49.4,2024-11-03T14:16:09.829Z,2024-11-03T14:16:13Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5338544289,212,58.6,5338544279,157,,5338544287,141,39.1,5338544293,1,,5338544283,140,83.1,5338544291,213,6.16,5338544281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664927,556,12,2,52,53,9qsmopgutr7ut5g6workk8w4i,1,18.4,63.4,2024-11-03T14:16:13.038Z,2024-11-03T18:22:25Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338544583,140,27.3,5338544581,56,Back,5338544589,213,0.39,5338544585,141,69.1,5340191533,15,,5338544587,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664935,557,1,2,52,54,9qsmopgutr7ut5g6workk8w4i,0,27.3,69.1,2024-11-03T14:16:14.782Z,2024-11-03T18:22:36Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338544645,56,Back,5338544647,140,34.3,5338544651,212,7.4,5338544643,3,,5338544653,213,0.02,5340191955,168,,5338544649,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665133,499,1,2,53,1,59as3grjvj19voay31j3yfgni,0,62.3,23.7,2024-11-03T14:16:21.313Z,2024-11-03T14:16:29Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338545827,213,0.00,5338545819,141,23.7,5338545901,286,,5338545813,56,Center,5338545817,140,67.1,5338545897,233,558,5338545821,212,5.0,5338545895,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665141,558,74,2,53,1,9qsmopgutr7ut5g6workk8w4i,1,25.3,89.0,2024-11-03T14:16:21.314Z,2024-11-03T15:07:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338545849,56,Back,5338545851,285,,5338545933,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665329,500,5,2,53,3,59as3grjvj19voay31j3yfgni,1,59.0,-1.4,2024-11-03T14:16:23.453Z,2024-11-03T14:57:38Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338546829,347,,5338546827,56,Right,5338546961,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665169,559,5,2,53,3,9qsmopgutr7ut5g6workk8w4i,0,41.0,101.4,2024-11-03T14:16:23.453Z,2024-11-03T14:57:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338547057,233,500,5338546003,347,,5338546001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665545,501,1,2,53,13,59as3grjvj19voay31j3yfgni,1,39.2,0.0,2024-11-03T14:16:33.185Z,2024-11-03T14:16:37Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338547955,107,,5338547969,213,2.07,5338547957,56,Back,5338547961,141,34.6,5338547973,1,,5338547959,140,26.7,5338547965,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665631,502,1,2,53,17,59as3grjvj19voay31j3yfgni,1,28.4,40.3,2024-11-03T14:16:37.013Z,2024-11-03T14:16:39Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338548451,140,40.6,5338548453,141,81.5,5338548455,212,30.8,5338548457,213,1.14,5338548449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665803,503,1,2,53,19,59as3grjvj19voay31j3yfgni,1,40.5,81.5,2024-11-03T14:16:39.794Z,2024-11-03T14:16:45Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338549263,140,55.3,5338549261,56,Left,5338549269,213,0.56,5338549265,141,95.9,5338549267,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665819,504,3,2,53,25,59as3grjvj19voay31j3yfgni,0,64.6,95.6,2024-11-03T14:16:45.450Z,2024-11-03T18:22:55Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5340193213,465,,5338549601,233,560,5338549345,286,,5338549343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
