id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2722811043,397,1,2,45,29,cftj6g399tknheudaxsdpfdgb,1,44.6,28.6,2024-09-20T18:08:17.965Z,2024-09-20T18:08:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224685347,212,9.6,5224685341,56,Back,5224685343,140,38.5,5224685345,141,39.2,5224685349,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811087,398,1,2,45,32,cftj6g399tknheudaxsdpfdgb,1,38.8,42.4,2024-09-20T18:08:20.109Z,2024-09-20T18:08:21Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224685541,213,1.79,5224685537,141,75.6,5224685533,56,Back,5224685535,140,34.1,5224685539,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811155,399,1,2,45,33,cftj6g399tknheudaxsdpfdgb,1,34.0,76.1,2024-09-20T18:08:21.661Z,2024-09-20T18:08:23Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224685857,140,38.7,5224685865,213,1.10,5224685859,141,90.5,5224685861,212,11.0,5224685855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811259,400,1,2,45,35,cftj6g399tknheudaxsdpfdgb,0,39.0,90.3,2024-09-20T18:08:23.566Z,2024-09-20T18:08:27Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224686305,212,21.9,5224686299,56,Center,5224686301,140,56.6,5224686307,213,5.71,5224686303,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811363,518,1,2,45,39,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,32.1,2024-09-20T18:08:27.456Z,2024-09-20T18:08:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224686873,212,13.5,5224686871,141,43.1,5224686867,56,Center,5224686869,140,57.2,5224686875,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811517,519,1,2,45,43,77tfx9me4aaqhzv78bmgsy9bg,1,61.6,50.0,2024-09-20T18:08:31.776Z,2024-09-20T18:10:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,1.0,,5224691395,210,15,5224687671,140,74.7,5224687677,213,0.90,5224687673,141,75.6,5224687675,212,22.2,5224687669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811527,520,15,2,45,49,77tfx9me4aaqhzv78bmgsy9bg,1,76.6,56.6,2024-09-20T18:08:37.873Z,2024-09-20T19:04:00Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224687733,22,,5224687737,56,Center,5224690883,20,,5224691503,233,401,5224687735,18,,5224691443,102,48.7,5224691447,215,,5224691437,29,,5224691439,55,5224691449,146,79.0,5224691453,230,5224691451,147,519,98.5,55.8,5224691455,231,50.2,5224691435,78,5224690897,82,,5224691445,103,19,,,,,,,,,,
2722811561,401,10,2,45,49,cftj6g399tknheudaxsdpfdgb,1,18.1,41.9,2024-09-20T18:08:37.973Z,2024-09-20T18:09:11Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5224691557,233,520,5224687909,56,Back,5224687907,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811729,521,1,2,45,52,77tfx9me4aaqhzv78bmgsy9bg,0,90.5,73.5,2024-09-20T18:08:40.881Z,2024-09-20T18:19:36Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5224688737,155,,5224688741,56,Center,5224688755,212,15.5,5224688759,213,4.71,5224688745,140,90.4,5224688749,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811657,402,12,2,45,54,cftj6g399tknheudaxsdpfdgb,1,11.4,47.6,2024-09-20T18:08:42.781Z,2024-09-20T18:08:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5224688381,56,Back,5224688387,141,26.1,5224688389,212,14.7,5224688407,15,,5224688391,213,4.83,5224688385,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811697,403,1,2,45,55,cftj6g399tknheudaxsdpfdgb,1,13.3,26.1,2024-09-20T18:08:43.806Z,2024-09-20T18:08:45Z,195o7hchielt14ic49r3k06sq,Serginho,,,5224688607,56,Back,5224688615,213,3.06,5224688613,212,8.1,5224688609,140,5.6,5224688605,3,,5224688611,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811735,404,1,2,45,56,cftj6g399tknheudaxsdpfdgb,1,5.7,25.6,2024-09-20T18:08:44.373Z,2024-09-20T18:08:52Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224688789,141,21.0,5224688785,56,Back,5224688783,3,,5224688791,212,6.0,5224688787,140,10.6,5224688793,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811745,405,1,2,45,57,cftj6g399tknheudaxsdpfdgb,0,12.4,19.1,2024-09-20T18:08:45.573Z,2024-09-20T18:09:04Z,195o7hchielt14ic49r3k06sq,Serginho,,,5224688821,56,Back,5224688827,212,2.2,5224688823,140,14.0,5224688825,141,21.2,5224688829,213,0.70,5224690595,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811761,406,4,2,45,58,cftj6g399tknheudaxsdpfdgb,1,14.6,16.2,2024-09-20T18:08:46.367Z,2024-09-20T18:08:51Z,,,,,5224689027,56,Back,5224689023,10,,5224689091,233,522,5224689033,285,,5224689031,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722811739,522,4,2,45,58,77tfx9me4aaqhzv78bmgsy9bg,0,85.4,83.8,2024-09-20T18:08:46.368Z,2024-09-20T18:08:52Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224688947,10,,5224689113,233,406,5224688949,56,Left,5224688953,286,,5224688951,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812195,407,1,2,46,18,cftj6g399tknheudaxsdpfdgb,1,19.0,28.8,2024-09-20T18:09:06.109Z,2024-09-20T18:09:29Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5224691233,140,9.9,5224691237,212,9.6,5224691231,56,Back,5224691239,213,3.26,5224691229,152,,5224691227,5,,5224693805,189,,5224691235,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812263,408,1,2,46,19,cftj6g399tknheudaxsdpfdgb,0,10.4,27.3,2024-09-20T18:09:07.629Z,2024-09-20T18:09:30Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224691635,212,16.6,5224691627,140,24.9,5224691641,213,0.41,5224691629,141,37.0,5224691625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812249,525,8,2,46,20,77tfx9me4aaqhzv78bmgsy9bg,1,78.7,43.3,2024-09-20T18:09:09.016Z,2024-09-20T18:09:51Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224691561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812293,526,1,2,46,21,77tfx9me4aaqhzv78bmgsy9bg,1,77.3,41.9,2024-09-20T18:09:09.528Z,2024-09-20T18:09:52Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224691801,213,2.98,5224691795,212,7.1,5224691777,56,Center,5224691781,140,70.6,5224691787,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812301,527,43,2,46,25,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-20T18:09:13.985Z,2024-09-20T18:09:32Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224694337,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812361,529,1,2,46,26,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,43.6,2024-09-20T18:09:14.648Z,2024-09-20T18:09:55Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5224692209,213,5.81,5224692201,140,82.2,5224692207,212,12.9,5224692205,141,34.9,5224692197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812435,530,1,2,46,28,77tfx9me4aaqhzv78bmgsy9bg,1,78.8,31.5,2024-09-20T18:09:16.784Z,2024-09-20T18:09:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224692569,213,5.44,5224692563,140,87.0,5224692567,212,12.9,5224692561,56,Right,5224692565,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812487,531,1,2,46,31,77tfx9me4aaqhzv78bmgsy9bg,1,96.1,23.7,2024-09-20T18:09:19.329Z,2024-09-20T18:09:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,1.0,,5224692795,56,Center,5224692811,213,1.61,5224692787,2,,5224692799,140,95.7,5224692807,212,11.8,5224692803,141,41.0,5224696231,210,15,5224692791,155,,5224696233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812505,532,15,2,46,33,77tfx9me4aaqhzv78bmgsy9bg,1,95.7,41.0,2024-09-20T18:09:21.392Z,2024-09-20T18:10:36Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5224695107,60,,5224696247,29,,5224696271,231,46.2,5224696249,154,,5224692873,56,Center,5224696255,102,48.0,5224696265,146,96.7,5224696263,100,,5224696259,108,5224696251,55,531,5224696257,103,5224696275,233,,19,409,5224695105,22,,5224696245,80,5224695441,82,,5224696261,328,,5224695435,72,,,5224696267,147,42.6,5224696269,230,98.6
2722812565,409,10,2,46,33,cftj6g399tknheudaxsdpfdgb,1,3.3,57.4,2024-09-20T18:09:21.492Z,2024-09-20T18:09:48Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224696321,233,532,5224693231,56,Back,5224693229,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812595,410,6,2,46,37,cftj6g399tknheudaxsdpfdgb,0,0.6000000000000001,62.8,2024-09-20T18:09:25.533Z,2024-09-20T18:09:31Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224693481,56,Back,5224693483,75,,5224693625,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722812607,533,6,2,46,37,77tfx9me4aaqhzv78bmgsy9bg,1,99.4,37.2,2024-09-20T18:09:25.533Z,2024-09-20T18:17:42Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5224693531,75,,5224693561,233,410,5224693525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722813517,534,1,2,47,16,77tfx9me4aaqhzv78bmgsy9bg,0,99.5,0.5,2024-09-20T18:10:04.480Z,2024-09-20T18:10:06Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224698309,155,,5224698315,140,97.0,5224698307,6,,5224698305,2,,5224698311,223,,5224698317,141,47.0,5224698321,213,1.65,5224698313,56,Center,5224698319,212,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,,
2722813609,411,12,2,47,19,cftj6g399tknheudaxsdpfdgb,1,4.1,55.5,2024-09-20T18:10:07.326Z,2024-09-20T18:10:22Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224698791,140,8.2,5224698805,213,5.72,5224698795,141,51.5,5224698789,56,Back,5224698801,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722813599,535,15,2,47,21,77tfx9me4aaqhzv78bmgsy9bg,1,95.5,48.4,2024-09-20T18:10:09.263Z,2024-09-20T18:10:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224699109,328,,5224700475,233,412,5224699101,15,,5224700393,79,,5224700397,102,48.2,5224700399,103,25.9,5224700405,147,48.9,5224700401,458,,5224699099,25,5224700403,146,98.5,5224698757,16,5224698759,56,,,Center,,,,,,,,,,,,,,,,,,,,,
2722813619,412,10,2,47,21,cftj6g399tknheudaxsdpfdgb,1,0.8,50.9,2024-09-20T18:10:09.363Z,2024-09-20T18:10:13Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224698837,182,,5224698833,178,,5224699181,233,535,5224699129,177,,5224698839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722813967,414,1,2,47,35,cftj6g399tknheudaxsdpfdgb,1,13.4,53.7,2024-09-20T18:10:23.102Z,2024-09-20T18:10:39Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224700691,213,0.90,5224702483,189,,5224700685,140,29.0,5224700683,56,Back,5224700687,141,84.1,5224700681,123,,5224700689,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814087,415,1,2,47,37,cftj6g399tknheudaxsdpfdgb,1,28.7,84.1,2024-09-20T18:10:25.613Z,2024-09-20T18:10:31Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224701347,1,,5224701337,56,Left,5224701341,141,96.8,5224701343,212,33.2,5224701345,213,0.26,5224701339,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814145,416,1,2,47,43,cftj6g399tknheudaxsdpfdgb,1,66.2,93.5,2024-09-20T18:10:31.069Z,2024-09-20T18:10:33Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5224701659,56,Left,5224701663,140,53.9,5224701671,212,13.0,5224701667,141,95.4,5224701675,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814163,417,1,2,47,45,cftj6g399tknheudaxsdpfdgb,1,53.9,95.4,2024-09-20T18:10:33.469Z,2024-09-20T18:10:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224701807,140,61.3,5224701805,56,Left,5224701811,212,7.9,5224701809,141,97.2,5224701813,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814207,418,1,2,47,46,cftj6g399tknheudaxsdpfdgb,1,61.3,97.2,2024-09-20T18:10:34.412Z,2024-09-20T18:10:36Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5224702045,140,52.7,5224702043,56,Left,5224702057,213,3.30,5224702053,212,9.1,5224702049,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814289,419,1,2,47,48,cftj6g399tknheudaxsdpfdgb,1,52.5,93.6,2024-09-20T18:10:36.269Z,2024-09-20T18:10:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224702473,141,71.4,5224702471,140,34.0,5224702477,213,3.80,5224702469,56,Back,5224702475,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814395,420,1,2,47,52,cftj6g399tknheudaxsdpfdgb,1,38.8,72.4,2024-09-20T18:10:40.669Z,2024-09-20T18:10:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224703051,213,4.02,5224703039,56,Back,5224703049,212,18.2,5224703041,140,27.7,5224703045,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814453,421,1,2,47,56,cftj6g399tknheudaxsdpfdgb,1,27.7,51.9,2024-09-20T18:10:44.221Z,2024-09-20T18:10:46Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224703315,213,4.77,5224703307,141,16.1,5224703303,56,Back,5224703305,140,29.0,5224703311,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814631,422,1,2,47,58,cftj6g399tknheudaxsdpfdgb,1,30.9,15.2,2024-09-20T18:10:46.397Z,2024-09-20T18:10:52Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224704247,1,,5224704231,140,59.4,5224704243,213,0.43,5224704239,212,33.0,5224704235,141,35.5,5224704227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814765,423,1,2,48,4,cftj6g399tknheudaxsdpfdgb,1,78.7,69.9,2024-09-20T18:10:52.701Z,2024-09-20T18:10:57Z,195o7hchielt14ic49r3k06sq,Serginho,,,5224704933,56,Center,5224704947,213,0.49,5224704937,140,86.5,5224704941,141,76.4,5224704945,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814831,424,1,2,48,9,cftj6g399tknheudaxsdpfdgb,1,84.3,65.8,2024-09-20T18:10:57.837Z,2024-09-20T18:11:06Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,1.0,,5224705297,213,4.43,5224705291,141,48.8,5224705293,212,12.0,5224706183,210,13,5224705283,56,Center,5224705287,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722814839,425,13,2,48,11,cftj6g399tknheudaxsdpfdgb,1,81.1,48.5,2024-09-20T18:10:59.758Z,2024-09-20T18:11:06Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5224706209,83,,5224705327,22,,5224706229,103,1.4,5224706227,102,57.6,5224706243,231,50.4,5224706231,215,,5224706239,230,98.6,5224705331,18,,5224706219,55,5224705335,56,Center,5224706213,29,5224705503,20,424,,,,,,,,,,,,,,,,,,,,,,,
2722814845,426,5,2,48,12,cftj6g399tknheudaxsdpfdgb,0,101.2,58.6,2024-09-20T18:11:00.657Z,2024-09-20T18:17:31Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5224707513,233,536,5224705371,56,Center,5224705373,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815233,536,5,2,48,12,77tfx9me4aaqhzv78bmgsy9bg,1,-1.2,41.4,2024-09-20T18:11:00.657Z,2024-09-20T18:17:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224707435,56,Back,5224707491,233,426,5224707437,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815265,537,1,2,48,28,77tfx9me4aaqhzv78bmgsy9bg,1,4.9,48.4,2024-09-20T18:11:16.191Z,2024-09-20T18:11:20Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5224707587,212,14.9,5224707581,56,Back,5224707583,140,8.7,5224708021,189,,5224707591,213,4.98,5224707585,141,27.3,5224707579,124,,5224707601,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815283,538,1,2,48,28,77tfx9me4aaqhzv78bmgsy9bg,1,8.8,26.2,2024-09-20T18:11:16.991Z,2024-09-20T18:11:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224707693,213,5.33,5224707687,140,18.4,5224707691,212,17.5,5224707685,56,Back,5224707689,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815339,539,1,2,48,30,77tfx9me4aaqhzv78bmgsy9bg,1,19.0,4.1,2024-09-20T18:11:18.159Z,2024-09-20T18:11:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224707997,140,5.5,5224707999,141,17.4,5224708003,213,2.57,5224708001,212,16.8,5224707995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815421,540,1,2,48,34,77tfx9me4aaqhzv78bmgsy9bg,1,6.0,21.6,2024-09-20T18:11:22.159Z,2024-09-20T18:11:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224708439,213,1.66,5224708433,140,3.6,5224708431,56,Back,5224708437,212,29.9,5224708435,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815499,541,1,2,48,36,77tfx9me4aaqhzv78bmgsy9bg,1,4.4,69.4,2024-09-20T18:11:24.079Z,2024-09-20T18:11:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224708905,213,1.19,5224708899,140,10.9,5224708901,141,94.5,5224708897,56,Back,5224708903,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815537,427,45,2,48,40,cftj6g399tknheudaxsdpfdgb,0,73.8,11.5,2024-09-20T18:11:28.783Z,2024-09-20T18:17:44Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5224709343,233,542,5224709131,286,,5224709129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815575,542,3,2,48,40,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,88.5,2024-09-20T18:11:28.783Z,2024-09-20T18:17:44Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224709301,56,Back,5224709325,233,427,5224709303,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815705,543,1,2,48,42,77tfx9me4aaqhzv78bmgsy9bg,1,33.4,80.6,2024-09-20T18:11:30.959Z,2024-09-20T18:11:36Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224709989,212,16.6,5224709985,141,59.7,5224709983,140,41.5,5224709981,56,Back,5224709993,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815811,544,1,2,48,48,77tfx9me4aaqhzv78bmgsy9bg,1,55.4,91.5,2024-09-20T18:11:36.672Z,2024-09-20T18:11:41Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5224710565,141,89.3,5224710563,140,46.2,5224710561,56,Back,5224710567,212,9.8,5224710569,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815879,545,1,2,48,53,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,63.6,2024-09-20T18:11:41.535Z,2024-09-20T18:11:45Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224710987,140,55.2,5224710993,213,4.26,5224710991,212,13.2,5224710985,56,Center,5224710989,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722815937,546,1,2,48,57,77tfx9me4aaqhzv78bmgsy9bg,1,57.1,38.2,2024-09-20T18:11:45.087Z,2024-09-20T18:11:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224711257,141,64.0,5224711251,56,Center,5224711265,213,1.74,5224711261,212,17.8,5224711255,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816083,547,1,2,48,59,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,66.4,2024-09-20T18:11:47.503Z,2024-09-20T18:11:54Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224712033,212,25.2,5224712031,141,96.2,5224712029,140,71.0,5224712027,56,Left,5224712035,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816107,548,1,2,49,6,77tfx9me4aaqhzv78bmgsy9bg,1,77.1,94.8,2024-09-20T18:11:54.591Z,2024-09-20T18:11:55Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5224712165,213,4.25,5224712157,56,Center,5224712159,140,71.1,5224712163,212,14.3,5224712161,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816207,549,1,2,49,7,77tfx9me4aaqhzv78bmgsy9bg,1,71.1,76.0,2024-09-20T18:11:55.487Z,2024-09-20T18:11:58Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224712591,141,90.3,5224712587,56,Left,5224712593,212,9.8,5224712595,213,1.43,5224712589,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816235,550,1,2,49,10,77tfx9me4aaqhzv78bmgsy9bg,1,73.1,91.4,2024-09-20T18:11:58.751Z,2024-09-20T18:12:00Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224712733,140,69.4,5224712731,56,Left,5224712737,212,7.6,5224712741,213,4.18,5224712735,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816283,551,1,2,49,12,77tfx9me4aaqhzv78bmgsy9bg,1,69.8,79.3,2024-09-20T18:12:00.111Z,2024-09-20T18:12:01Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224712997,213,4.80,5224712991,140,70.6,5224712993,141,64.5,5224712989,56,Center,5224712995,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816313,552,1,2,49,13,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,67.9,2024-09-20T18:12:01.679Z,2024-09-20T18:12:03Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224713145,213,0.33,5224713135,140,82.0,5224713139,141,73.5,5224713133,56,Center,5224713143,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816405,553,1,2,49,14,77tfx9me4aaqhzv78bmgsy9bg,1,82.0,73.5,2024-09-20T18:12:03.039Z,2024-09-20T18:12:21Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,1.0,,5224715599,210,13,5224713593,212,12.7,5224713585,140,78.2,5224713581,56,Center,5224713589,141,55.7,5224713595,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722816415,554,13,2,49,17,77tfx9me4aaqhzv78bmgsy9bg,1,79.6,58.8,2024-09-20T18:12:05.568Z,2024-09-20T18:12:22Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5224713647,22,,5224713651,56,Center,5224713649,18,,5224715669,231,50.4,5224715667,230,98.2,5224715663,215,,5224715651,29,,5224715657,102,42.7,5224715653,55,5224715649,84,,5224713969,72,5224715659,103,553,,9.7,,,,,,,,,,,,,,,,,,,,,
