id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value
2777185451,309,61,1,37,23,c165yjiny1qnmfdvefxvflnkc,1,84.2,38.9,2025-02-16T13:38:27.368Z,2025-02-16T13:38:27Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520610105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185491,449,1,1,37,24,ahnt9ejgwj58ul8auzdvi3czf,1,18.9,58.8,2025-02-16T13:38:27.859Z,2025-02-16T13:38:30Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520610285,141,72.3,5520610283,140,15.4,5520610289,213,1.95,5520610287,212,9.9,5520610281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185529,450,1,1,37,26,ahnt9ejgwj58ul8auzdvi3czf,0,18.7,81.0,2025-02-16T13:38:30.356Z,2025-02-16T13:38:32Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520610487,212,35.3,5520610491,1,,5520610479,155,,5520610481,56,Left,5520610485,141,87.8,5520610489,213,0.13,5520610483,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185565,310,1,1,37,28,c165yjiny1qnmfdvefxvflnkc,1,49.4,10.7,2025-02-16T13:38:31.771Z,2025-02-16T20:31:08Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520610765,140,52.8,5520610763,56,Right,5520610769,141,12.9,5520610773,212,3.9,5520610777,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185591,311,1,1,37,29,c165yjiny1qnmfdvefxvflnkc,0,52.8,12.9,2025-02-16T13:38:32.484Z,2025-02-16T20:31:09Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520610905,157,,5520610917,213,6.20,5520610909,140,66.3,5520610921,1,,5520610911,141,11.2,5520610913,212,14.2,5520610907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185633,451,61,1,37,35,ahnt9ejgwj58ul8auzdvi3czf,0,35.9,88.8,2025-02-16T13:38:39.091Z,2025-02-16T13:38:39Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520611133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185809,312,5,1,37,37,c165yjiny1qnmfdvefxvflnkc,1,62.5,-1.8,2025-02-16T13:38:41.130Z,2025-02-16T13:58:34Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520612125,347,,5520612147,233,452,5520612123,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185677,452,5,1,37,37,ahnt9ejgwj58ul8auzdvi3czf,0,37.5,101.8,2025-02-16T13:38:41.130Z,2025-02-16T13:58:34Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520611373,347,,5520611371,56,Back,5520612195,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185945,313,1,1,37,52,c165yjiny1qnmfdvefxvflnkc,0,63.1,0.0,2025-02-16T13:38:55.723Z,2025-02-16T20:31:52Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520612905,107,,5520612915,213,0.31,5520612911,141,7.2,5520612907,56,Right,5520612909,140,81.9,5520612913,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777581943,1171,8,1,37,52,ahnt9ejgwj58ul8auzdvi3czf,1,21.3,93.1,2025-02-16T13:38:55.882Z,2025-02-16T20:31:55Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5522777313,385,,5522776807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185949,314,61,1,37,55,c165yjiny1qnmfdvefxvflnkc,1,75.6,7.4,2025-02-16T13:38:58.651Z,2025-02-16T20:32:00Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520612937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185953,453,43,1,37,55,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-16T13:38:59.283Z,2025-02-16T20:32:06Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5522778119,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185965,454,1,1,37,56,ahnt9ejgwj58ul8auzdvi3czf,1,24.2,81.6,2025-02-16T13:38:59.558Z,2025-02-16T13:39:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520613015,213,4.52,5520613009,140,23.1,5520613007,56,Back,5520613011,141,73.1,5520613013,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777582259,725,83,1,37,56,c165yjiny1qnmfdvefxvflnkc,1,74.1,19.0,2025-02-16T13:38:59.977Z,2025-02-16T20:32:12Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5522778567,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777185987,455,1,1,37,56,ahnt9ejgwj58ul8auzdvi3czf,1,23.4,73.3,2025-02-16T13:39:00.195Z,2025-02-16T13:39:01Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520613127,213,1.95,5520613121,140,19.2,5520613123,141,89.4,5520613119,56,Back,5520613125,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186021,456,1,1,37,57,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,90.1,2025-02-16T13:39:01.283Z,2025-02-16T13:39:03Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520613315,56,Back,5520613323,213,5.46,5520613319,141,62.7,5520613317,140,35.8,5520613309,155,,5520613321,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186029,457,1,1,37,59,ahnt9ejgwj58ul8auzdvi3czf,0,38.7,65.2,2025-02-16T13:39:03.108Z,2025-02-16T20:32:28Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5522779463,168,,5520613395,141,67.3,5520613393,140,48.6,5520613399,213,0.14,5520613387,3,,5520613391,56,Back,5520613397,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186079,315,1,1,38,2,c165yjiny1qnmfdvefxvflnkc,0,48.6,38.5,2025-02-16T13:39:05.787Z,2025-02-16T13:39:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520613649,140,61.5,5520613655,213,6.03,5520613645,3,,5520613653,212,14.0,5520613647,56,Center,5520613651,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186099,458,8,1,38,4,ahnt9ejgwj58ul8auzdvi3czf,1,34.2,61.1,2025-02-16T13:39:07.635Z,2025-02-16T20:32:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520613737,56,Back,5520613771,15,,5522780123,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186167,459,1,1,38,5,ahnt9ejgwj58ul8auzdvi3czf,1,26.2,66.3,2025-02-16T13:39:09.059Z,2025-02-16T13:39:10Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520614093,213,1.18,5520614083,3,,5520614089,141,77.9,5520614087,140,29.3,5520614091,212,8.5,5520614085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186181,460,1,1,38,7,ahnt9ejgwj58ul8auzdvi3czf,0,29.7,77.7,2025-02-16T13:39:10.739Z,2025-02-16T13:39:14Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520614171,141,62.4,5520614169,140,43.3,5520614167,56,Back,5520614173,212,17.7,5520614473,155,,5520614175,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186227,316,8,1,38,8,c165yjiny1qnmfdvefxvflnkc,1,56.3,39.0,2025-02-16T13:39:11.771Z,2025-02-16T20:32:51Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5522780855,384,,5520614397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186315,318,1,1,38,10,c165yjiny1qnmfdvefxvflnkc,1,58.8,30.9,2025-02-16T13:39:13.562Z,2025-02-16T13:39:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520614865,213,2.93,5520614851,56,Back,5520614853,140,40.4,5520614861,212,19.8,5520614857,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186451,319,1,1,38,14,c165yjiny1qnmfdvefxvflnkc,1,33.3,40.5,2025-02-16T13:39:17.483Z,2025-02-16T13:39:25Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520615527,141,49.0,5520615531,213,2.87,5520615523,56,Back,5520615529,212,21.8,5520615525,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186603,320,1,1,38,21,c165yjiny1qnmfdvefxvflnkc,1,19.2,48.4,2025-02-16T13:39:24.874Z,2025-02-16T13:39:32Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5520616249,212,13.3,5520616241,140,23.6,5520616245,141,30.0,5520616253,213,5.07,5520616237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186659,321,1,1,38,29,c165yjiny1qnmfdvefxvflnkc,1,30.6,27.2,2025-02-16T13:39:32.475Z,2025-02-16T13:39:35Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520616557,212,10.5,5520616551,56,Back,5520616559,213,5.53,5520616553,140,37.9,5520616555,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186727,322,1,1,38,32,c165yjiny1qnmfdvefxvflnkc,1,37.9,16.6,2025-02-16T13:39:35.499Z,2025-02-16T13:39:38Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520616937,141,30.6,5520616939,212,13.3,5520616933,56,Back,5520616941,213,2.35,5520616935,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186775,323,1,1,38,35,c165yjiny1qnmfdvefxvflnkc,1,33.0,33.6,2025-02-16T13:39:38.619Z,2025-02-16T20:33:06Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520617181,212,29.3,5520617179,141,76.5,5520617177,140,30.6,5520617183,213,1.66,5520617175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186821,324,1,1,38,36,c165yjiny1qnmfdvefxvflnkc,1,30.1,73.7,2025-02-16T13:39:40.314Z,2025-02-16T13:39:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520617443,212,13.9,5520617441,141,93.9,5520617445,213,1.43,5520617439,140,31.9,5520617437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186921,325,1,1,38,38,c165yjiny1qnmfdvefxvflnkc,1,31.9,93.9,2025-02-16T13:39:42.394Z,2025-02-16T13:39:46Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520617925,213,4.26,5520617923,212,18.3,5520617919,140,24.3,5520617921,141,69.7,5520617917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777186965,326,1,1,38,42,c165yjiny1qnmfdvefxvflnkc,1,27.6,63.1,2025-02-16T13:39:46.027Z,2025-02-16T13:39:48Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520618105,56,Back,5520618107,140,27.0,5520618111,212,18.6,5520618109,141,35.8,5520618113,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187085,327,1,1,38,44,c165yjiny1qnmfdvefxvflnkc,1,28.2,30.6,2025-02-16T13:39:48.058Z,2025-02-16T13:39:54Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520618671,140,35.6,5520618681,212,18.5,5520618667,56,Back,5520618677,141,5.9,5520618685,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187089,328,43,1,38,50,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T13:39:53.946Z,2025-02-16T13:39:58Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520618693,56,Back,5520619111,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187093,329,61,1,38,51,c165yjiny1qnmfdvefxvflnkc,0,32.7,1.7,2025-02-16T13:39:54.490Z,2025-02-16T13:39:54Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520618713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187127,330,5,1,38,51,c165yjiny1qnmfdvefxvflnkc,0,30.0,-1.6,2025-02-16T13:39:54.898Z,2025-02-16T13:58:35Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520618897,56,Back,5520621693,233,461,5520618899,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187669,461,5,1,38,51,ahnt9ejgwj58ul8auzdvi3czf,1,70.0,101.6,2025-02-16T13:39:54.898Z,2025-02-16T13:58:34Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520621655,56,Left,5520621659,233,330,5520621657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187195,331,17,1,38,56,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T13:40:00.283Z,2025-02-16T13:40:11Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520620291,31,,5520620293,37,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187725,462,1,1,39,22,ahnt9ejgwj58ul8auzdvi3czf,1,68.1,100.0,2025-02-16T13:40:25.634Z,2025-02-16T13:40:28Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520621945,107,,5520621953,212,11.7,5520621955,213,4.43,5520621949,140,65.0,5520621951,141,85.5,5520621947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187815,463,1,1,39,24,ahnt9ejgwj58ul8auzdvi3czf,1,61.0,80.1,2025-02-16T13:40:28.148Z,2025-02-16T20:33:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520622425,56,Back,5520622429,141,44.4,5520622431,212,28.4,5520622427,140,46.9,5520622433,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187893,464,1,1,39,29,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,34.8,2025-02-16T13:40:33.331Z,2025-02-16T13:40:37Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520622833,213,0.25,5520622827,140,72.6,5520622831,212,13.2,5520622829,141,39.6,5520622825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187899,465,50,1,39,33,ahnt9ejgwj58ul8auzdvi3czf,1,69.5,35.1,2025-02-16T13:40:37.202Z,2025-02-16T13:58:40Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520622863,56,Center,5520622865,286,,5520623267,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187947,332,7,1,39,33,c165yjiny1qnmfdvefxvflnkc,1,30.5,64.9,2025-02-16T13:40:37.203Z,2025-02-16T20:34:03Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520623113,285,,5522785467,178,,5522785463,385,,5520623181,233,465,5520623109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777583525,1173,83,1,39,34,ahnt9ejgwj58ul8auzdvi3czf,1,75.1,34.0,2025-02-16T13:40:37.911Z,2025-02-16T20:34:18Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5522786167,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187993,334,1,1,39,36,c165yjiny1qnmfdvefxvflnkc,1,36.9,77.3,2025-02-16T13:40:39.501Z,2025-02-16T13:58:42Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5520623335,56,Back,5520623341,212,9.4,5520623343,213,5.37,5520623339,141,66.3,5520623337,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777187995,335,1,1,39,37,c165yjiny1qnmfdvefxvflnkc,1,42.4,66.3,2025-02-16T13:40:40.442Z,2025-02-16T13:58:43Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520623355,141,53.6,5520623359,213,5.20,5520623353,140,46.8,5520623357,212,9.8,5520623351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188013,336,1,1,39,37,c165yjiny1qnmfdvefxvflnkc,1,46.8,53.6,2025-02-16T13:40:41.162Z,2025-02-16T13:40:42Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520623435,141,70.7,5520623431,56,Back,5520623437,212,13.5,5520623433,140,40.3,5520623439,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777583787,1174,83,1,39,38,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,28.8,2025-02-16T13:40:41.989Z,2025-02-16T20:34:41Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5522787681,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188079,337,1,1,39,38,c165yjiny1qnmfdvefxvflnkc,1,39.6,71.3,2025-02-16T13:40:42.139Z,2025-02-16T13:40:44Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5520623801,140,56.7,5520623807,213,0.70,5520623799,56,Left,5520623803,141,93.6,5520623805,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188107,338,1,1,39,41,c165yjiny1qnmfdvefxvflnkc,0,63.5,94.0,2025-02-16T13:40:44.650Z,2025-02-16T20:34:53Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520623933,212,34.4,5520623937,1,,5520623927,56,Center,5520623931,141,65.7,5520623929,140,90.7,5520623935,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188101,466,52,1,39,42,ahnt9ejgwj58ul8auzdvi3czf,1,10.4,27.7,2025-02-16T13:40:45.427Z,2025-02-16T20:34:56Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5522788823,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188211,467,1,1,39,44,ahnt9ejgwj58ul8auzdvi3czf,1,12.0,25.9,2025-02-16T13:40:47.458Z,2025-02-16T13:40:51Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5520624463,141,20.2,5520624459,56,Back,5520624465,212,11.3,5520624467,213,5.93,5520624461,140,22.1,5520624457,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188275,468,1,1,39,47,ahnt9ejgwj58ul8auzdvi3czf,1,28.3,20.7,2025-02-16T13:40:51.282Z,2025-02-16T13:40:55Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520624923,213,0.79,5520624917,141,38.3,5520624913,140,39.6,5520624909,56,Back,5520624921,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188325,469,1,1,39,51,ahnt9ejgwj58ul8auzdvi3czf,1,42.7,39.3,2025-02-16T13:40:55.090Z,2025-02-16T20:35:05Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520625199,141,93.0,5520625201,212,38.0,5520625195,56,Left,5520625205,1,,5520625197,140,52.8,5520625203,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188375,470,1,1,39,54,ahnt9ejgwj58ul8auzdvi3czf,1,59.7,93.5,2025-02-16T13:40:58.145Z,2025-02-16T13:41:01Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520625529,213,3.78,5520625523,140,53.6,5520625525,141,86.5,5520625521,56,Left,5520625527,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188413,471,1,1,39,58,ahnt9ejgwj58ul8auzdvi3czf,1,54.9,82.4,2025-02-16T13:41:01.537Z,2025-02-16T13:41:03Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520625741,213,4.90,5520625735,140,57.3,5520625737,141,63.2,5520625739,212,13.3,5520625733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188457,472,1,1,40,0,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,63.2,2025-02-16T13:41:03.778Z,2025-02-16T13:41:06Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520626029,140,66.7,5520626031,141,60.4,5520626027,56,Center,5520626033,212,6.9,5520626035,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188499,473,1,1,40,3,ahnt9ejgwj58ul8auzdvi3czf,1,64.1,67.9,2025-02-16T13:41:06.609Z,2025-02-16T13:41:08Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520626275,212,12.6,5520626269,56,Center,5520626273,141,70.7,5520626271,140,52.2,5520626277,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188587,474,1,1,40,5,ahnt9ejgwj58ul8auzdvi3czf,1,52.4,73.8,2025-02-16T13:41:08.529Z,2025-02-16T20:35:19Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520626695,141,33.3,5520626691,56,Center,5520626699,213,4.69,5520626693,140,51.7,5520626697,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188643,475,1,1,40,8,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,35.7,2025-02-16T13:41:12.369Z,2025-02-16T13:41:15Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520626981,141,11.2,5520626985,212,20.7,5520626989,213,5.35,5520626977,140,69.2,5520626971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188691,476,1,1,40,11,ahnt9ejgwj58ul8auzdvi3czf,1,68.3,14.5,2025-02-16T13:41:15.281Z,2025-02-16T13:41:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520627241,141,17.9,5520627237,140,79.7,5520627249,213,0.19,5520627245,212,12.2,5520627233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188715,477,1,1,40,15,ahnt9ejgwj58ul8auzdvi3czf,1,79.8,16.3,2025-02-16T13:41:18.481Z,2025-02-16T13:41:19Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5520627341,213,5.39,5520627331,56,Right,5520627339,212,10.3,5520627333,140,86.0,5520627337,141,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188729,478,1,1,40,16,ahnt9ejgwj58ul8auzdvi3czf,1,85.6,3.7,2025-02-16T13:41:19.825Z,2025-02-16T13:41:20Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520627429,212,9.5,5520627419,140,77.4,5520627433,213,2.70,5520627425,141,9.7,5520627415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188809,479,1,1,40,17,ahnt9ejgwj58ul8auzdvi3czf,1,76.6,10.1,2025-02-16T13:41:20.769Z,2025-02-16T13:41:24Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520627903,212,7.5,5520627897,56,Right,5520627901,141,21.1,5520627899,140,77.5,5520627905,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188837,480,1,1,40,21,ahnt9ejgwj58ul8auzdvi3czf,1,73.6,9.2,2025-02-16T13:41:24.833Z,2025-02-16T13:41:27Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520628103,141,2.4,5520628099,56,Right,5520628105,212,13.0,5520628107,213,5.92,5520628101,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188911,481,1,1,40,23,ahnt9ejgwj58ul8auzdvi3czf,1,85.4,3.1,2025-02-16T13:41:26.929Z,2025-02-16T13:41:30Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520628483,141,4.8,5520628485,212,10.1,5520628479,56,Right,5520628487,213,3.03,5520628481,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188941,482,1,1,40,27,ahnt9ejgwj58ul8auzdvi3czf,1,72.8,6.0,2025-02-16T13:41:30.625Z,2025-02-16T13:41:31Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520628647,213,2.51,5520628641,212,18.6,5520628635,56,Center,5520628637,140,58.5,5520628639,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777188991,483,1,1,40,28,ahnt9ejgwj58ul8auzdvi3czf,1,57.1,25.7,2025-02-16T13:41:31.713Z,2025-02-16T13:41:34Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520629003,141,65.0,5520629011,213,1.68,5520629007,212,26.9,5520629001,140,54.4,5520628999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777189061,484,1,1,40,31,ahnt9ejgwj58ul8auzdvi3czf,1,54.1,64.0,2025-02-16T13:41:34.705Z,2025-02-16T20:35:39Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520629375,56,Right,5520629381,212,29.7,5520629377,140,54.3,5520629383,213,4.72,5520629379,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777189107,485,1,1,40,34,ahnt9ejgwj58ul8auzdvi3czf,1,58.3,20.3,2025-02-16T13:41:38.097Z,2025-02-16T13:41:40Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520629691,140,68.8,5520629697,213,5.78,5520629695,212,12.6,5520629689,56,Right,5520629693,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
