id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2721554963,630,1,2,46,46,77tfx9me4aaqhzv78bmgsy9bg,1,53.2,26.8,2024-09-16T18:05:04.195Z,2024-09-16T18:05:08Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217718785,56,Back,5217718787,140,46.1,5217718793,213,1.95,5217718789,141,54.6,5217718791,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721554993,631,1,2,46,50,77tfx9me4aaqhzv78bmgsy9bg,1,48.9,56.4,2024-09-16T18:05:08.131Z,2024-09-16T18:05:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217718933,212,18.8,5217718929,140,54.2,5217718927,56,Center,5217718931,141,30.0,5217718935,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555005,632,1,2,46,53,77tfx9me4aaqhzv78bmgsy9bg,1,54.4,26.8,2024-09-16T18:05:10.723Z,2024-09-16T18:05:12Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217719001,140,64.0,5217719007,213,0.17,5217719005,212,10.2,5217719003,141,29.4,5217718999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555013,633,1,2,46,55,77tfx9me4aaqhzv78bmgsy9bg,0,66.6,29.8,2024-09-16T18:05:12.371Z,2024-09-16T18:05:14Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5217719041,140,66.6,5217719039,56,Center,5217719047,213,1.57,5217719045,212,13.5,5217719043,141,49.6,5217719089,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555135,380,1,2,46,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.0,46.9,2024-09-16T18:05:15.879Z,2024-09-16T18:05:30Z,8domjmewnw5h6b19vef8w0afp,M. Greve,1.0,,5217719623,140,45.0,5217719625,141,52.4,5217719629,213,0.25,5217719627,212,15.2,5217719965,210,15,5217719621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555141,381,15,2,47,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.3,47.3,2024-09-16T18:05:23.576Z,2024-09-16T20:17:57Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5217720013,233,634,5217719651,56,Center,5217719777,23,,5217719997,55,380,5217719995,29,,5217720007,146,98.4,5217720005,215,,5217720003,103,24.7,5217719993,77,,5217720001,102,53.6,5217720009,147,5217719649,18,,5217719779,20,,,,,,,,48.9,,,,,,,,,,,,,,,
2721555151,634,10,2,47,6,77tfx9me4aaqhzv78bmgsy9bg,1,2.1,50.4,2024-09-16T18:05:23.676Z,2024-09-16T20:18:04Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5217719801,233,381,5217719709,56,Back,5218229717,378,,5217719703,173,,5218229715,181,,5217719707,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555169,635,52,2,47,7,77tfx9me4aaqhzv78bmgsy9bg,1,2.1,50.4,2024-09-16T18:05:25.140Z,2024-09-16T20:18:09Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5218229883,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555205,636,1,2,47,14,77tfx9me4aaqhzv78bmgsy9bg,1,9.0,52.7,2024-09-16T18:05:31.619Z,2024-09-16T18:05:32Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5217720061,1,,5217720059,213,0.72,5217720051,56,Back,5217720053,140,39.9,5217720057,212,43.3,5217720055,141,94.8,5217720077,189,,5217720049,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555251,637,1,2,47,16,77tfx9me4aaqhzv78bmgsy9bg,1,41.4,92.4,2024-09-16T18:05:33.939Z,2024-09-16T18:05:37Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217720339,56,Left,5217720341,140,53.2,5217720345,212,12.7,5217720347,213,0.23,5217720343,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555259,638,1,2,47,19,77tfx9me4aaqhzv78bmgsy9bg,0,59.5,91.7,2024-09-16T18:05:36.932Z,2024-09-16T18:05:37Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217720385,140,65.3,5217720389,141,89.3,5217720393,212,6.3,5217720381,56,Left,5217720397,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555275,382,61,2,47,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.4,12.3,2024-09-16T18:05:38.577Z,2024-09-16T18:05:38Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217720463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555305,384,1,2,47,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.8,24.3,2024-09-16T18:05:40.777Z,2024-09-16T18:05:42Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5217720633,56,Back,5217720643,141,42.1,5217720647,213,1.40,5217720645,212,12.3,5217720637,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555309,385,1,2,47,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.8,42.1,2024-09-16T18:05:41.929Z,2024-09-16T18:05:42Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5217720669,212,10.1,5217720671,213,3.36,5217720667,141,38.9,5217720665,140,27.4,5217720663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555325,386,1,2,47,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.4,38.9,2024-09-16T18:05:42.696Z,2024-09-16T18:05:44Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5217720785,56,Back,5217720793,213,1.57,5217720787,140,27.4,5217720789,141,55.8,5217720791,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555339,387,1,2,47,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.4,55.8,2024-09-16T18:05:44.345Z,2024-09-16T18:05:46Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217720903,140,45.6,5217720905,141,56.0,5217720907,212,19.1,5217720899,56,Back,5217720909,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555347,388,1,2,47,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.6,56.0,2024-09-16T18:05:46.425Z,2024-09-16T18:05:47Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217720953,56,Center,5217720961,213,0.83,5217720957,141,69.6,5217720959,212,12.5,5217720955,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555381,641,1,2,47,31,77tfx9me4aaqhzv78bmgsy9bg,1,44.5,31.0,2024-09-16T18:05:48.980Z,2024-09-16T18:05:50Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5217721129,212,13.3,5217721123,56,Back,5217721131,213,1.35,5217721127,141,50.1,5217721125,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555409,642,1,2,47,33,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,50.1,2024-09-16T18:05:50.324Z,2024-09-16T18:05:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217721273,56,Center,5217721275,140,60.8,5217721287,213,0.10,5217721283,212,14.2,5217721279,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555461,643,1,2,47,35,77tfx9me4aaqhzv78bmgsy9bg,1,64.6,41.5,2024-09-16T18:05:52.772Z,2024-09-16T18:05:57Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5217721551,212,10.1,5217721545,56,Center,5217721547,140,65.9,5217721549,141,26.8,5217721553,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555469,644,1,2,47,40,77tfx9me4aaqhzv78bmgsy9bg,0,76.9,25.0,2024-09-16T18:05:57.876Z,2024-09-16T18:05:58Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5217721595,141,34.5,5217721599,213,1.07,5217721597,212,7.4,5217721591,56,Center,5217721593,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555493,389,8,2,47,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.7,67.6,2024-09-16T18:06:00.666Z,2024-09-16T20:19:15Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217721715,56,Back,5218232371,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555543,390,1,2,47,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.7,73.3,2024-09-16T18:06:01.009Z,2024-09-16T18:06:13Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217722009,212,2.6,5217722011,213,5.58,5217722003,56,Back,5217722007,141,70.8,5217722005,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555553,391,1,2,47,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.7,70.8,2024-09-16T18:06:02.225Z,2024-09-16T19:02:05Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217722043,56,Back,5217722045,140,26.4,5217722051,213,0.10,5217722049,212,2.8,5217722047,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555507,645,61,2,47,45,77tfx9me4aaqhzv78bmgsy9bg,1,66.7,26.7,2024-09-16T18:06:02.873Z,2024-09-16T19:02:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217721803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555527,646,83,2,47,46,77tfx9me4aaqhzv78bmgsy9bg,0,59.3,23.9,2024-09-16T18:06:03.540Z,2024-09-16T18:06:15Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217722065,399,54ipja7wrxji6kn8yw5uhr6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555569,392,43,2,47,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-16T18:06:05.813Z,2024-09-16T20:19:39Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5218233575,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555593,393,3,2,47,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.5,94.3,2024-09-16T18:06:06.435Z,2024-09-16T20:19:55Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5217722275,286,,5218234075,465,,5217722219,56,Back,5217722271,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555579,647,7,2,47,49,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,5.7,2024-09-16T18:06:06.436Z,2024-09-16T20:19:52Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5217722163,56,Right,5217722245,233,393,5217722165,285,,5218233991,385,,5217722161,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555615,394,5,2,47,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.9,101.3,2024-09-16T18:06:07.061Z,2024-09-16T18:19:12Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5217722373,233,648,5217722353,347,,5217722351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555587,648,5,2,47,49,77tfx9me4aaqhzv78bmgsy9bg,0,66.1,-1.3,2024-09-16T18:06:07.061Z,2024-09-16T18:19:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5217722201,347,,5217722413,233,394,5217722199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555803,395,1,2,48,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.4,100.0,2024-09-16T18:06:26.314Z,2024-09-16T19:02:01Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5217723497,141,80.2,5217723499,212,14.8,5217723495,140,44.6,5217723491,107,,5217723501,213,4.94,5217723493,56,Back,5217723505,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555765,650,61,2,48,10,77tfx9me4aaqhzv78bmgsy9bg,1,45.0,33.7,2024-09-16T18:06:27.253Z,2024-09-16T18:06:29Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5217723363,189,,5217723249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555829,652,1,2,48,13,77tfx9me4aaqhzv78bmgsy9bg,1,39.1,62.0,2024-09-16T18:06:30.389Z,2024-09-16T18:06:34Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217723685,56,Back,5217723689,141,45.5,5217723693,213,4.70,5217723687,140,39.0,5217723691,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555849,653,1,2,48,16,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,43.0,2024-09-16T18:06:33.941Z,2024-09-16T18:06:37Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217723823,140,48.5,5217723829,213,1.09,5217723827,212,10.7,5217723825,141,56.9,5217723821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555889,654,1,2,48,19,77tfx9me4aaqhzv78bmgsy9bg,1,51.6,58.2,2024-09-16T18:06:36.869Z,2024-09-16T18:06:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217724015,56,Center,5217724017,140,52.6,5217724023,213,1.49,5217724019,141,78.1,5217724021,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555913,655,1,2,48,22,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,79.3,2024-09-16T18:06:40.133Z,2024-09-16T18:06:43Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217724171,141,60.2,5217724177,213,4.51,5217724175,212,13.3,5217724167,140,52.7,5217724165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555925,656,1,2,48,26,77tfx9me4aaqhzv78bmgsy9bg,0,56.2,63.7,2024-09-16T18:06:43.367Z,2024-09-16T18:06:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217724255,213,4.96,5217724245,56,Center,5217724251,141,30.9,5217724249,140,61.6,5217724243,155,,5217724253,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555951,396,12,2,48,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.5,75.6,2024-09-16T18:06:46.053Z,2024-09-16T19:02:08Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217772459,140,34.3,5217772803,15,,5217724367,56,Back,5217772463,141,100.0,5217772455,167,,5217772465,212,17.6,5217772467,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555981,397,5,2,48,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.3,101.7,2024-09-16T18:06:46.437Z,2024-09-16T18:19:13Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217724575,56,Back,5217724577,347,,5217724599,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555975,657,5,2,48,29,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,-1.7000000000000002,2024-09-16T18:06:46.437Z,2024-09-16T18:19:13Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217724515,347,,5217724579,233,397,5217724511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556023,658,1,2,48,31,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,0.0,2024-09-16T18:06:49.013Z,2024-09-16T18:06:54Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5217724791,56,Right,5217724799,213,2.25,5217724793,140,54.9,5217724789,107,,5217724797,212,13.8,5217724795,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556055,659,1,2,48,36,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,21.2,2024-09-16T18:06:54.117Z,2024-09-16T18:06:57Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217724987,141,42.7,5217724985,140,52.2,5217724991,213,1.90,5217724989,212,15.5,5217724981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556079,660,1,2,48,39,77tfx9me4aaqhzv78bmgsy9bg,1,51.8,43.7,2024-09-16T18:06:57.174Z,2024-09-16T18:06:59Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217725161,141,28.6,5217725167,213,5.23,5217725163,212,11.8,5217725157,56,Center,5217725159,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556103,661,1,2,48,42,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,27.7,2024-09-16T18:06:59.494Z,2024-09-16T18:07:01Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217725321,212,8.7,5217725315,56,Right,5217725323,213,4.09,5217725317,140,53.9,5217725319,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556107,662,1,2,48,44,77tfx9me4aaqhzv78bmgsy9bg,1,54.0,17.0,2024-09-16T18:07:01.670Z,2024-09-16T18:07:02Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217725371,213,0.94,5217725369,212,9.4,5217725363,56,Center,5217725367,141,28.2,5217725365,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556133,663,1,2,48,45,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,28.2,2024-09-16T18:07:02.470Z,2024-09-16T18:07:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217725547,140,54.4,5217725549,141,43.6,5217725545,56,Center,5217725551,212,11.7,5217725553,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556185,664,1,2,48,48,77tfx9me4aaqhzv78bmgsy9bg,1,52.0,55.1,2024-09-16T18:07:05.288Z,2024-09-16T18:07:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217725865,1,,5217725853,155,,5217725861,212,33.8,5217725859,141,71.1,5217725857,140,82.5,5217725855,56,Center,5217725863,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556189,665,50,2,48,52,77tfx9me4aaqhzv78bmgsy9bg,1,87.4,67.4,2024-09-16T18:07:09.751Z,2024-09-16T18:07:13Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217725889,56,Center,5217725891,286,,5217725923,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556191,399,7,2,48,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.6,32.6,2024-09-16T18:07:09.752Z,2024-09-16T20:20:52Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5218236437,385,,5217725907,233,665,5217725901,56,Back,5217725903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556235,666,1,2,48,55,77tfx9me4aaqhzv78bmgsy9bg,1,84.4,73.6,2024-09-16T18:07:12.966Z,2024-09-16T18:07:14Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217726171,213,0.56,5217726169,212,10.1,5217726163,56,Left,5217726167,141,81.5,5217726165,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556265,667,1,2,48,56,77tfx9me4aaqhzv78bmgsy9bg,0,92.8,81.5,2024-09-16T18:07:14.182Z,2024-09-16T20:22:01Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217726303,2,,5218238859,224,,5217726311,141,51.3,5218238861,72,,5217726305,155,,5217726307,56,Center,5217726315,213,4.91,5217726313,212,21.0,5217726309,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556369,400,12,2,49,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.4,51.8,2024-09-16T18:07:17.468Z,2024-09-16T18:07:27Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217726985,56,Back,5217726993,213,1.08,5217726989,141,98.0,5217726987,140,19.5,5217726991,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556337,668,1,2,49,4,77tfx9me4aaqhzv78bmgsy9bg,1,73.1,2.6,2024-09-16T18:07:21.366Z,2024-09-16T18:07:23Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5217726767,213,2.46,5217726753,140,63.3,5217726757,141,15.0,5217726763,212,13.3,5217726749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556375,669,1,2,49,6,77tfx9me4aaqhzv78bmgsy9bg,1,62.0,15.9,2024-09-16T18:07:23.814Z,2024-09-16T18:07:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217727011,140,58.4,5217727015,212,13.4,5217727017,213,1.86,5217727009,56,Center,5217727013,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556381,670,1,2,49,10,77tfx9me4aaqhzv78bmgsy9bg,0,62.6,38.0,2024-09-16T18:07:28.038Z,2024-09-16T18:07:29Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217727065,56,Center,5217727073,213,1.01,5217727067,140,74.3,5217727069,141,66.9,5217727071,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556411,401,8,2,49,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.7,31.2,2024-09-16T18:07:32.414Z,2024-09-16T20:22:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5218239361,384,,5217727263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556481,403,1,2,49,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.2,35.4,2024-09-16T18:07:34.476Z,2024-09-16T18:07:49Z,8domjmewnw5h6b19vef8w0afp,M. Greve,1.0,,5217727601,212,41.5,5217727597,141,51.0,5217728377,4,,5217727593,140,78.4,5217728247,210,13,5217727591,56,Center,5217727605,1,,5217727603,213,0.26,5217728249,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556489,404,13,2,49,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.7,51.8,2024-09-16T18:07:36.853Z,2024-09-16T20:22:41Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5217728261,102,36.1,5217727887,23,,5217728269,214,,5217727643,56,Center,5217728253,29,,5217728273,231,51.4,5218240331,89,,5217728255,154,,5217728257,55,403,5217727641,17,,5217728251,75,5217728271,230,92.5,5217727889,20,,5217728265,103,,,,,,,6.9,,,,,,,,,,,,,
2721556497,405,5,2,49,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.9,39.3,2024-09-16T18:07:38.446Z,2024-09-16T20:22:44Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5217727711,56,Center,5217728603,233,671,5217727713,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556645,671,5,2,49,21,77tfx9me4aaqhzv78bmgsy9bg,1,-0.9,60.7,2024-09-16T18:07:38.446Z,2024-09-16T20:22:46Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217728523,346,,5217728521,56,Back,5217728561,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556975,672,1,2,50,1,77tfx9me4aaqhzv78bmgsy9bg,1,4.7,49.9,2024-09-16T18:08:18.600Z,2024-09-16T18:08:19Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5217730281,56,Back,5217730293,1,,5217730297,237,,5217730287,212,40.1,5217730285,141,27.6,5217730283,140,40.1,5217730291,213,5.90,5217730279,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721557005,673,1,2,50,2,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,27.6,2024-09-16T18:08:19.464Z,2024-09-16T18:08:22Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217730491,212,23.5,5217730485,56,Right,5217730487,140,55.7,5217730493,213,5.49,5217730489,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
