id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2725095771,502,1,1,44,9,b3r6d8ydtmtjckam6pku9y400,1,40.6,70.4,2024-09-23T17:45:47.744Z,2024-09-23T17:45:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5237042689,212,29.1,5237042685,140,45.7,5237042691,213,4.90,5237042683,56,Back,5237042687,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725095809,503,1,1,44,14,b3r6d8ydtmtjckam6pku9y400,0,61.8,27.0,2024-09-23T17:45:52.672Z,2024-09-23T17:45:58Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237042921,196,,5237042927,141,100.0,5237042923,56,Left,5237042919,155,,5237042929,212,52.7,5237042925,140,75.8,5237042933,1,,5237042931,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096131,278,5,1,44,17,36g6ifzjliec1jqnbtf7yesme,1,25.3,-1.3,2024-09-23T17:45:55.650Z,2024-09-23T17:59:27Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5237044683,56,Back,5237044709,233,504,5237044685,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725095819,504,5,1,44,17,b3r6d8ydtmtjckam6pku9y400,0,74.7,101.3,2024-09-23T17:45:55.650Z,2024-09-23T17:59:28Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5237042973,347,,5237044785,233,278,5237042971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096195,279,1,1,44,37,36g6ifzjliec1jqnbtf7yesme,0,32.9,0.0,2024-09-23T17:46:16.167Z,2024-09-23T17:46:21Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5237045043,212,19.5,5237045041,141,14.0,5237045037,56,Back,5237045039,140,48.4,5237045035,107,,5237045045,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096207,505,44,1,44,42,b3r6d8ydtmtjckam6pku9y400,1,53.6,81.5,2024-09-23T17:46:20.408Z,2024-09-23T18:02:52Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237045133,286,,5237045131,56,Left,5237093001,233,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096213,280,44,1,44,42,36g6ifzjliec1jqnbtf7yesme,0,46.4,18.5,2024-09-23T17:46:20.409Z,2024-09-23T17:53:12Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5237045151,56,Back,5237045153,285,,5237065291,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725100491,558,1,1,44,43,b3r6d8ydtmtjckam6pku9y400,0,52.1,83.1,2024-09-23T17:46:21.222Z,2024-09-23T17:53:33Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237069279,140,52.7,5237069275,3,,5237069285,213,4.78,5237069283,212,9.6,5237069281,141,69.0,5237069277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096239,281,44,1,44,44,36g6ifzjliec1jqnbtf7yesme,1,47.0,37.6,2024-09-23T17:46:22.409Z,2024-09-23T20:52:21Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5237092927,233,506,5237045287,56,Back,5237045289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096233,506,44,1,44,44,b3r6d8ydtmtjckam6pku9y400,0,53.0,62.4,2024-09-23T17:46:22.410Z,2024-09-23T20:52:21Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237045255,56,Center,5237092987,233,281,5237045257,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725099607,302,61,1,44,45,36g6ifzjliec1jqnbtf7yesme,1,47.2,37.0,2024-09-23T17:46:23.222Z,2024-09-23T20:52:17Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5237063973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096275,507,1,1,44,47,b3r6d8ydtmtjckam6pku9y400,1,56.6,56.8,2024-09-23T17:46:25.665Z,2024-09-23T17:53:44Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5237069619,56,Back,5237069625,212,18.3,5237069627,213,4.00,5237069621,140,45.2,5237069623,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096373,509,1,1,44,51,b3r6d8ydtmtjckam6pku9y400,1,38.9,29.0,2024-09-23T17:46:30.020Z,2024-09-23T20:52:39Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5237045985,56,Back,5237045989,141,38.8,5237045987,140,42.7,5237045993,213,1.03,5237045991,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096429,510,1,1,44,54,b3r6d8ydtmtjckam6pku9y400,1,41.8,37.9,2024-09-23T17:46:33.024Z,2024-09-23T17:46:38Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237046357,141,71.6,5237046353,56,Back,5237046361,213,1.43,5237046355,140,44.8,5237046359,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096449,511,1,1,45,0,b3r6d8ydtmtjckam6pku9y400,1,59.7,75.8,2024-09-23T17:46:38.529Z,2024-09-23T20:52:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237046495,212,9.8,5237046489,56,Left,5237046491,140,64.9,5237046497,213,0.98,5237046493,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098207,295,70,1,45,0,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-23T17:46:38.730Z,2024-09-23T17:49:04Z,,,,,5237056203,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096531,512,1,1,45,1,b3r6d8ydtmtjckam6pku9y400,1,64.9,87.8,2024-09-23T17:46:39.633Z,2024-09-23T17:46:43Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5237046879,213,3.14,5237046877,212,8.2,5237046873,140,57.1,5237046875,141,87.8,5237046869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096561,513,1,1,45,5,b3r6d8ydtmtjckam6pku9y400,1,58.1,90.2,2024-09-23T17:46:43.312Z,2024-09-23T17:46:46Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237047043,140,41.3,5237047047,212,17.8,5237047041,56,Back,5237047049,213,3.26,5237047045,141,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096583,514,1,1,45,7,b3r6d8ydtmtjckam6pku9y400,1,37.4,87.5,2024-09-23T17:46:46.209Z,2024-09-23T17:46:48Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5237047195,212,6.3,5237047189,56,Back,5237047193,141,94.2,5237047191,140,41.6,5237047197,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096601,515,1,1,45,9,b3r6d8ydtmtjckam6pku9y400,1,41.6,93.9,2024-09-23T17:46:47.889Z,2024-09-23T17:46:49Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237047287,141,75.8,5237047281,140,59.8,5237047289,212,22.7,5237047291,213,5.71,5237047277,155,,5237047279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096623,516,1,1,45,11,b3r6d8ydtmtjckam6pku9y400,1,59.8,75.8,2024-09-23T17:46:49.505Z,2024-09-23T17:46:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237047405,56,Back,5237047417,213,3.33,5237047413,212,17.8,5237047407,140,43.2,5237047403,3,,5237047409,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096651,517,1,1,45,12,b3r6d8ydtmtjckam6pku9y400,1,43.2,70.8,2024-09-23T17:46:50.896Z,2024-09-23T17:46:52Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237047601,3,,5237047615,213,1.28,5237047607,140,44.9,5237047603,56,Back,5237047611,141,79.7,5237047613,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096701,518,1,1,45,14,b3r6d8ydtmtjckam6pku9y400,1,44.9,79.5,2024-09-23T17:46:52.560Z,2024-09-23T17:46:58Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237047881,155,,5237047887,141,44.9,5237047891,212,24.4,5237047883,56,Back,5237047885,140,38.6,5237047895,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096735,519,1,1,45,20,b3r6d8ydtmtjckam6pku9y400,1,53.1,32.5,2024-09-23T17:46:58.320Z,2024-09-23T20:52:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237048057,140,56.0,5237048059,141,47.2,5237048063,213,1.28,5237048055,56,Center,5237048061,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096769,520,1,1,45,22,b3r6d8ydtmtjckam6pku9y400,1,55.8,47.4,2024-09-23T17:47:01.040Z,2024-09-23T20:53:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237048203,56,Center,5237048207,141,61.5,5237048209,212,11.1,5237048211,213,1.04,5237048205,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096813,521,1,1,45,24,b3r6d8ydtmtjckam6pku9y400,1,65.1,61.1,2024-09-23T17:47:02.592Z,2024-09-23T17:47:05Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237048453,141,30.7,5237048457,213,4.93,5237048451,140,69.5,5237048447,56,Center,5237048455,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096825,522,1,1,45,26,b3r6d8ydtmtjckam6pku9y400,1,69.5,34.7,2024-09-23T17:47:05.088Z,2024-09-23T17:47:06Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5237048555,212,4.9,5237048545,56,Center,5237048557,213,2.19,5237048553,141,40.6,5237048549,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096867,523,1,1,45,27,b3r6d8ydtmtjckam6pku9y400,1,66.8,40.7,2024-09-23T17:47:06.176Z,2024-09-23T17:47:09Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237048745,140,64.8,5237048751,213,4.57,5237048749,212,14.5,5237048747,141,19.6,5237048743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096889,524,1,1,45,30,b3r6d8ydtmtjckam6pku9y400,1,64.8,18.5,2024-09-23T17:47:09.200Z,2024-09-23T17:47:12Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237048887,141,38.0,5237048891,213,2.02,5237048883,56,Center,5237048885,140,58.7,5237048889,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096941,525,1,1,45,34,b3r6d8ydtmtjckam6pku9y400,1,58.7,38.0,2024-09-23T17:47:12.460Z,2024-09-23T17:47:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237049185,56,Center,5237049189,141,68.7,5237049193,213,1.30,5237049187,140,64.3,5237049191,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725096989,526,1,1,45,38,b3r6d8ydtmtjckam6pku9y400,1,64.3,68.7,2024-09-23T17:47:16.817Z,2024-09-23T17:47:19Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237049463,212,6.7,5237049459,140,67.3,5237049461,141,77.4,5237049457,56,Center,5237049465,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097017,527,1,1,45,41,b3r6d8ydtmtjckam6pku9y400,1,67.4,75.3,2024-09-23T17:47:19.728Z,2024-09-23T17:47:22Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5237049645,213,4.34,5237049639,140,65.9,5237049637,56,Center,5237049641,141,69.3,5237049643,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097047,528,1,1,45,44,b3r6d8ydtmtjckam6pku9y400,1,65.7,67.5,2024-09-23T17:47:22.448Z,2024-09-23T17:47:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237049805,212,26.6,5237049801,140,65.4,5237049799,56,Center,5237049807,213,4.70,5237049803,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097079,529,1,1,45,47,b3r6d8ydtmtjckam6pku9y400,1,65.2,28.1,2024-09-23T17:47:25.761Z,2024-09-23T17:47:28Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237050011,141,5.6,5237050009,140,74.2,5237050013,212,18.0,5237050015,213,5.27,5237050007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097111,530,1,1,45,50,b3r6d8ydtmtjckam6pku9y400,1,74.2,6.1,2024-09-23T17:47:28.848Z,2024-09-23T17:47:32Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5237050275,212,8.6,5237050269,56,Right,5237050271,140,67.2,5237050277,213,2.59,5237050273,141,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097117,531,1,1,45,54,b3r6d8ydtmtjckam6pku9y400,1,68.0,18.0,2024-09-23T17:47:32.288Z,2024-09-23T20:53:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5237050309,213,0.04,5237050303,140,80.2,5237050307,212,12.8,5237050301,56,Right,5237050305,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097127,532,1,1,45,54,b3r6d8ydtmtjckam6pku9y400,1,81.8,16.0,2024-09-23T17:47:32.768Z,2024-09-23T20:53:36Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237050361,141,24.4,5237050369,213,2.51,5237050357,140,74.4,5237050351,56,Center,5237050365,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097147,533,3,1,45,56,b3r6d8ydtmtjckam6pku9y400,0,80.9,29.1,2024-09-23T17:47:34.672Z,2024-09-23T20:53:42Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5237711861,464,,5237050439,56,Center,5237050441,286,,5237050537,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097171,283,7,1,45,56,36g6ifzjliec1jqnbtf7yesme,0,19.1,70.9,2024-09-23T17:47:34.673Z,2024-09-23T20:53:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5237712091,385,,5237050525,233,533,5237050521,56,Back,5237050523,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097235,534,1,1,45,58,b3r6d8ydtmtjckam6pku9y400,1,71.9,35.8,2024-09-23T17:47:36.688Z,2024-09-23T20:53:52Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237050761,141,47.7,5237050763,212,12.7,5237050759,140,81.2,5237050757,56,Center,5237050765,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097273,535,1,1,46,0,b3r6d8ydtmtjckam6pku9y400,1,81.1,47.4,2024-09-23T17:47:38.737Z,2024-09-23T20:53:57Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,1.0,,5237051423,210,13,5237050941,140,87.0,5237050947,213,5.58,5237050943,141,39.7,5237050939,56,Center,5237050945,212,8.1,5237051425,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097625,286,43,1,46,3,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-23T17:47:41.911Z,2024-09-23T20:54:23Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237052905,285,0,5237052903,56,Back,5237713687,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097643,539,43,1,46,3,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-23T17:47:41.911Z,2024-09-23T20:54:22Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237052983,286,0,5237067045,233,286,5237713643,144,3,5237713119,465,0,5237052981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097297,284,45,1,46,4,36g6ifzjliec1jqnbtf7yesme,0,9.8,54.4,2024-09-23T17:47:42.633Z,2024-09-23T20:54:40Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237067013,233,536,5237051073,285,,5237051071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097305,536,3,1,46,4,b3r6d8ydtmtjckam6pku9y400,1,90.2,45.6,2024-09-23T17:47:42.633Z,2024-09-23T20:54:40Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237714289,465,,5237051113,286,,5237051111,56,Center,5237067037,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097309,537,13,1,46,5,b3r6d8ydtmtjckam6pku9y400,1,91.7,47.4,2024-09-23T17:47:43.333Z,2024-09-23T20:55:00Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237709333,83,,5237051475,231,50,5237715089,215,,5237051131,56,Center,5237051453,72,,5237051471,103,5.6,5237051473,230,98.0,5237709335,214,,5237051129,17,5237051469,102,57.3,,5237051461,29,5237051127,22,5237051463,154,,,,5237051465,55,,,,,,,,,,535,,,
2725097619,285,5,1,46,6,36g6ifzjliec1jqnbtf7yesme,1,-1.0,41.3,2024-09-23T17:47:44.482Z,2024-09-23T20:55:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237052877,56,Back,5237052879,346,,5237052913,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097339,538,5,1,46,6,b3r6d8ydtmtjckam6pku9y400,0,101.0,58.7,2024-09-23T17:47:44.482Z,2024-09-23T20:55:08Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237052929,233,285,5237051315,346,,5237051313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097815,287,1,1,46,50,36g6ifzjliec1jqnbtf7yesme,0,5.1,39.9,2024-09-23T17:48:28.887Z,2024-09-23T20:56:00Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5237054065,56,Center,5237054077,213,6.08,5237054071,212,56.8,5237054069,141,23.1,5237054095,74,,5237054063,124,,5237054081,1,,5237054067,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097881,541,44,1,46,54,b3r6d8ydtmtjckam6pku9y400,1,36.0,71.8,2024-09-23T17:48:32.630Z,2024-09-23T18:03:25Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237054425,285,,5237054485,233,288,5237054423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097825,288,44,1,46,54,36g6ifzjliec1jqnbtf7yesme,0,64.0,28.2,2024-09-23T17:48:32.631Z,2024-09-23T18:03:25Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5237054135,286,,5237054133,56,Center,5237054439,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097831,289,43,1,46,54,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-23T17:48:33.016Z,2024-09-23T17:52:32Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5237054161,56,Center,5237054163,140,72.9,5237066439,144,1,5237054175,213,0.13,5237054169,141,28.8,5237054171,212,14.2,5237054159,168,0,5237054157,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097857,540,1,1,46,55,b3r6d8ydtmtjckam6pku9y400,1,38.0,77.4,2024-09-23T17:48:33.577Z,2024-09-23T21:29:09Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237054311,212,6.8,5237054299,3,,5237054313,213,3.90,5237054301,56,Back,5237054307,141,70.5,5237054303,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097929,543,1,1,46,58,b3r6d8ydtmtjckam6pku9y400,0,32.3,67.8,2024-09-23T17:48:36.665Z,2024-09-23T20:56:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237054679,1,,5237054669,56,Center,5237054675,212,39.0,5237054673,141,34.3,5237054671,140,62.4,5237054667,155,,5237054677,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725097911,290,8,1,46,59,36g6ifzjliec1jqnbtf7yesme,1,33.8,47.9,2024-09-23T17:48:37.655Z,2024-09-23T20:56:18Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237054537,56,Back,5237718569,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098005,544,1,1,47,6,b3r6d8ydtmtjckam6pku9y400,0,73.0,28.9,2024-09-23T17:48:44.784Z,2024-09-23T17:48:46Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5237055097,155,,5237055101,140,86.3,5237055103,141,67.5,5237055105,212,29.7,5237055109,213,1.08,5237055099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098019,291,8,1,47,9,36g6ifzjliec1jqnbtf7yesme,1,14.0,32.8,2024-09-23T17:48:47.527Z,2024-09-23T20:56:46Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5237055149,56,Back,5237719829,385,,5237055193,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098097,545,1,1,47,10,b3r6d8ydtmtjckam6pku9y400,1,75.2,65.9,2024-09-23T17:48:48.800Z,2024-09-23T17:48:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5237055593,56,Center,5237055597,140,76.6,5237055601,141,73.8,5237055607,213,1.30,5237055605,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098125,546,1,1,47,14,b3r6d8ydtmtjckam6pku9y400,1,84.5,75.8,2024-09-23T17:48:52.816Z,2024-09-23T20:56:56Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,1.0,,5237058951,154,,5237055775,56,Center,5237055781,212,27.9,5237058947,210,13,5237055783,213,5.21,5237720269,224,,5237055779,141,39.7,5237055777,140,97.2,5237055771,2,5237055773,155,,,5237720271,72,,,,,,,,,,,,,,,,,,,,,,
2725098129,547,44,1,47,15,b3r6d8ydtmtjckam6pku9y400,1,97.8,41.0,2024-09-23T17:48:53.670Z,2024-09-23T18:03:25Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237055965,233,292,5237055797,56,Center,5237055799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098119,292,44,1,47,15,36g6ifzjliec1jqnbtf7yesme,0,2.2,59.0,2024-09-23T17:48:53.671Z,2024-09-23T18:03:19Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5237055745,285,,5237055931,233,547,5237055743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098317,549,13,1,47,15,b3r6d8ydtmtjckam6pku9y400,1,96.7,39.5,2024-09-23T17:48:53.819Z,2024-09-23T21:01:01Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5237058967,75,,5237057941,22,,5237056839,56,Center,5237058965,15,,5237067909,60,,5237058989,231,46.8,5237058975,154,,5237058983,103,26.4,5237058981,102,5237058987,230,99.3,33.4,5237058985,328,5237058977,55,5237058971,29,,546,,,,,,,,,,,,,,,,
2725098137,293,43,1,47,15,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-23T17:48:54.088Z,2024-09-23T18:04:04Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5237055845,140,1.7,5237055847,141,56.8,5237055843,56,Back,5237055885,15,0,5237096697,144,12,5237055851,213,1.67,5237055849,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098143,294,5,1,47,16,36g6ifzjliec1jqnbtf7yesme,1,-1.0,61.2,2024-09-23T17:48:54.927Z,2024-09-23T17:50:01Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5237059641,346,,5237059643,233,548,5237056041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098153,548,5,1,47,16,b3r6d8ydtmtjckam6pku9y400,0,101.0,38.8,2024-09-23T17:48:54.927Z,2024-09-23T17:59:28Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5237057217,346,,5237056013,56,Center,5237059661,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098543,296,1,1,47,51,36g6ifzjliec1jqnbtf7yesme,1,4.3,58.4,2024-09-23T17:49:29.734Z,2024-09-23T17:50:04Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5237058047,140,69.2,5237059785,124,,5237058049,141,71.1,5237058053,213,0.13,5237058051,212,68.7,5237059787,237,,5237058055,1,,5237058045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725098553,297,44,1,47,55,36g6ifzjliec1jqnbtf7yesme,1,64.7,81.4,2024-09-23T17:49:33.431Z,2024-09-23T18:03:25Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5237058099,56,Left,5237058187,233,550,5237058101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
