id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/19/value
2777359955,406,1,2,49,46,5rz9enoyknpg8ji78za5b82p0,0,32.0,65.7,2025-02-16T16:10:28.097Z,2025-02-16T16:10:30Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5521554459,140,78.4,5521554465,213,6.25,5521554463,212,48.7,5521554451,157,,5521554467,1,,5521554455,56,Center,5521554461,141,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777359975,467,1,2,49,49,aljua8crr0vkwit0j3m59jw9j,1,22.6,34.5,2025-02-16T16:10:31.139Z,2025-02-16T16:10:32Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521554589,141,43.1,5521554579,56,Back,5521554595,212,10.0,5521554575,3,,5521554597,213,0.63,5521554583,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360005,468,1,2,49,50,aljua8crr0vkwit0j3m59jw9j,1,31.4,42.7,2025-02-16T16:10:32.483Z,2025-02-16T19:08:06Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521554745,56,Back,5521554753,213,2.49,5522449873,156,,5521554751,212,3.7,5521554749,141,46.0,5521554747,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360009,469,1,2,49,51,aljua8crr0vkwit0j3m59jw9j,0,28.6,46.0,2025-02-16T16:10:33.360Z,2025-02-16T16:10:34Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5521554783,213,5.81,5521554785,236,,5521554791,286,,5521554775,56,Back,5521554787,233,407,5521554777,140,32.8,5521554781,212,4.9,5521554779,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777359995,407,74,2,49,51,5rz9enoyknpg8ji78za5b82p0,1,71.7,61.4,2025-02-16T16:10:33.361Z,2025-02-16T16:10:34Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5521554697,56,Center,5521554851,233,469,5521554699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777522605,968,1,2,49,52,aljua8crr0vkwit0j3m59jw9j,1,26.3,45.8,2025-02-16T16:10:34.813Z,2025-02-16T19:08:44Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5522452651,140,35.9,5522452649,56,Back,5522452657,212,10.1,5522452659,213,6.23,5522452653,141,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360083,470,61,2,49,53,aljua8crr0vkwit0j3m59jw9j,0,29.7,34.0,2025-02-16T16:10:35.692Z,2025-02-16T19:08:45Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521555195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360089,408,1,2,49,54,5rz9enoyknpg8ji78za5b82p0,1,74.7,66.2,2025-02-16T16:10:36.560Z,2025-02-16T19:08:46Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521555243,56,Center,5521555245,140,67.2,5521555251,213,3.34,5521555249,212,8.0,5521555247,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360137,409,1,2,49,55,5rz9enoyknpg8ji78za5b82p0,1,68.0,65.4,2025-02-16T16:10:37.301Z,2025-02-16T16:10:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5521555487,141,83.7,5521555485,140,69.4,5521555483,56,Left,5521555491,213,1.45,5521555489,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360221,410,1,2,49,57,5rz9enoyknpg8ji78za5b82p0,1,72.1,87.9,2025-02-16T16:10:39.760Z,2025-02-16T16:10:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521555941,212,15.6,5521555935,140,86.9,5521555939,141,89.9,5521555931,56,Left,5521555943,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360295,411,1,2,50,2,5rz9enoyknpg8ji78za5b82p0,1,87.8,87.8,2025-02-16T16:10:44.337Z,2025-02-16T16:10:48Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5521556331,213,5.44,5521556327,141,76.8,5521556329,212,10.0,5521556323,56,Center,5521556325,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360309,412,1,2,50,6,5rz9enoyknpg8ji78za5b82p0,0,98.4,82.2,2025-02-16T16:10:48.082Z,2025-02-16T19:08:59Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521556411,141,56.0,5521556407,56,Center,5521556401,2,,5521556409,140,95.1,5522453817,224,,5522453821,72,,5521556405,155,,5521556413,212,18.1,5521556415,213,,,,,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360317,471,52,2,50,8,aljua8crr0vkwit0j3m59jw9j,1,2.8,48.4,2025-02-16T16:10:50.131Z,2025-02-16T19:09:07Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5522454311,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360431,472,1,2,50,10,aljua8crr0vkwit0j3m59jw9j,0,13.4,44.6,2025-02-16T16:10:52.804Z,2025-02-16T16:10:57Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521557107,213,0.14,5521557101,140,59.5,5521557097,199,,5521557105,212,48.9,5521557099,56,Center,5521557103,141,54.9,5521557109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360445,413,44,2,50,15,5rz9enoyknpg8ji78za5b82p0,1,44.2,45.4,2025-02-16T16:10:56.964Z,2025-02-16T16:16:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521557205,233,473,5521557183,56,Back,5521557185,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360435,473,44,2,50,15,aljua8crr0vkwit0j3m59jw9j,0,55.8,54.6,2025-02-16T16:10:56.965Z,2025-02-16T16:16:05Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5521557121,56,Center,5521557123,286,,5521557217,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360469,414,1,2,50,15,5rz9enoyknpg8ji78za5b82p0,1,44.5,48.8,2025-02-16T16:10:57.633Z,2025-02-16T16:10:59Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521557313,56,Center,5521557315,140,55.7,5521557317,141,35.8,5521557321,213,5.64,5521557311,3,,5521557319,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360507,416,1,2,50,18,5rz9enoyknpg8ji78za5b82p0,1,54.5,36.4,2025-02-16T16:11:00.017Z,2025-02-16T16:11:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5521557559,212,11.3,5521557557,141,42.7,5521557555,140,64.5,5521557553,56,Center,5521557561,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360535,417,1,2,50,21,5rz9enoyknpg8ji78za5b82p0,1,76.3,52.5,2025-02-16T16:11:02.962Z,2025-02-16T20:18:17Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,1.0,5521563919,154,,5521563917,210,16,5521557713,213,0.93,5521557705,56,Center,5521557707,140,80.3,5521557711,212,7.0,5522720503,23,,5521557709,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360611,418,3,2,50,22,5rz9enoyknpg8ji78za5b82p0,1,82.0,57.8,2025-02-16T16:11:04.133Z,2025-02-16T19:58:25Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521558125,233,474,5521558057,286,,5521558055,56,Center,5522457329,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360523,474,45,2,50,22,aljua8crr0vkwit0j3m59jw9j,0,18.0,42.2,2025-02-16T16:11:04.133Z,2025-02-16T19:58:26Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521557639,285,,5521558149,233,418,5521557637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777360617,419,16,2,50,24,5rz9enoyknpg8ji78za5b82p0,1,84.7,51.6,2025-02-16T16:11:06.546Z,2025-02-16T20:18:19Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5522720521,23,,5521559499,375,50:23.750,5521563981,230,95.8,5521563983,231,50.2,5521559495,374,2025-02-16 16:11:05.580,5521563965,29,,5521563967,154,,5521563973,102,48.5,5522462343,395,5521563969,55,417,5521558083,17,5521558087,254,,4.9,,5521563979,215,,5522462347,396,48.4,5521563977,214,5521563963,78,,5521563975,103,,5521558085,56,5521559489,20,,,,,,,,,Center,3.8,
2777361673,475,1,2,51,30,aljua8crr0vkwit0j3m59jw9j,1,50.0,50.7,2025-02-16T16:12:12.118Z,2025-02-16T19:11:34Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521564159,213,3.58,5521564157,212,31.9,5521564151,56,Back,5521564153,140,22.5,5521564155,141,30.7,5521564161,279,G,5521564205,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777524971,969,1,2,51,31,aljua8crr0vkwit0j3m59jw9j,1,25.5,32.0,2025-02-16T16:12:13.667Z,2025-02-16T19:11:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5522466463,56,Back,5522466479,212,16.6,5522466469,140,35.7,5522466475,141,13.3,5522466559,189,,5522466483,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777361753,476,1,2,51,33,aljua8crr0vkwit0j3m59jw9j,1,34.0,17.3,2025-02-16T16:12:15.622Z,2025-02-16T16:12:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521564647,213,2.59,5521564639,56,Back,5521564641,140,23.1,5521564645,212,13.5,5521564643,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777361831,477,1,2,51,36,aljua8crr0vkwit0j3m59jw9j,1,22.1,28.0,2025-02-16T16:12:18.134Z,2025-02-16T16:12:21Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521565069,212,18.3,5521565067,141,50.6,5521565071,213,2.15,5521565065,140,12.6,5521565057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777361901,478,1,2,51,39,aljua8crr0vkwit0j3m59jw9j,0,13.3,52.7,2025-02-16T16:12:21Z,2025-02-16T19:12:13Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521565409,212,37.4,5521565407,141,58.7,5521565411,213,0.11,5521565401,157,,5521565405,140,48.7,5521565403,56,Back,5521565413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362057,480,43,2,51,42,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-02-16T16:12:24.727Z,2025-02-16T19:12:09Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5521566209,213,6.00,5521566207,212,2.2,5521566201,56,Back,5521566203,140,47.4,5521566205,141,58.1,5522468383,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777361953,420,61,2,51,43,5rz9enoyknpg8ji78za5b82p0,1,55.2,44.0,2025-02-16T16:12:24.855Z,2025-02-16T19:12:11Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521565697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777361947,479,61,2,51,43,aljua8crr0vkwit0j3m59jw9j,0,54.5,65.4,2025-02-16T16:12:25.544Z,2025-02-16T16:12:25Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5521565661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362005,421,43,2,51,45,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T16:12:27.796Z,2025-02-16T16:12:58Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5521568827,144,3,5521565953,56,Back,5521565955,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362063,423,1,2,51,47,5rz9enoyknpg8ji78za5b82p0,1,38.2,42.7,2025-02-16T16:12:28.916Z,2025-02-16T16:12:31Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5521566227,56,Back,5521566231,141,47.2,5521566229,140,21.6,5521566233,212,17.7,5521566235,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362105,424,1,2,51,49,5rz9enoyknpg8ji78za5b82p0,0,23.6,47.9,2025-02-16T16:12:31.349Z,2025-02-16T19:12:27Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5521566477,212,47.1,5521566481,1,,5522469591,189,,5521566471,56,Center,5521566479,213,0.02,5521566469,157,,5521566473,140,68.4,5521566475,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362123,481,44,2,51,52,aljua8crr0vkwit0j3m59jw9j,1,29.0,51.2,2025-02-16T16:12:33.923Z,2025-02-16T16:12:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521566637,233,425,5521566565,56,Back,5521566567,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362111,425,44,2,51,52,5rz9enoyknpg8ji78za5b82p0,0,71.0,48.8,2025-02-16T16:12:33.924Z,2025-02-16T16:12:38Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521566509,286,,5521566507,56,Center,5521566657,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362179,482,1,2,51,52,aljua8crr0vkwit0j3m59jw9j,1,24.4,46.4,2025-02-16T16:12:33.952Z,2025-02-16T19:59:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521566869,212,9.3,5521566867,141,51.5,5521566861,3,,5521566863,56,Back,5521566865,140,32.6,5521566871,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777525713,970,1,2,51,54,aljua8crr0vkwit0j3m59jw9j,1,29.1,53.6,2025-02-16T16:12:36.406Z,2025-02-16T19:12:47Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5522471019,141,42.7,5522471021,212,17.7,5522471017,140,44.4,5522471015,56,Back,5522471013,3,,5522471023,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777525997,768,83,2,51,57,5rz9enoyknpg8ji78za5b82p0,1,57.4,65.1,2025-02-16T16:12:39.118Z,2025-02-16T19:13:13Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5522472627,399,a8opuarwq9byw73nhfgvo9nca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362223,484,61,2,51,58,aljua8crr0vkwit0j3m59jw9j,0,56.0,19.4,2025-02-16T16:12:40.472Z,2025-02-16T16:12:40Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521567097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362257,426,4,2,52,0,5rz9enoyknpg8ji78za5b82p0,1,34.8,90.6,2025-02-16T16:12:41.847Z,2025-02-16T16:12:46Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521567441,294,,5521567479,233,485,5521567447,286,,5521567445,152,,5521567443,56,Back,5521567439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362251,485,4,2,52,0,aljua8crr0vkwit0j3m59jw9j,0,65.2,9.4,2025-02-16T16:12:41.848Z,2025-02-16T16:17:22Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521597259,294,,5521567305,285,,5521567293,56,Right,5521567297,152,,5521567291,13,,5521567527,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362745,427,1,2,52,24,5rz9enoyknpg8ji78za5b82p0,0,33.9,86.3,2025-02-16T16:13:05.910Z,2025-02-16T16:13:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521569997,1,,5521569983,155,,5521569985,152,,5521569991,141,85.1,5521569987,56,Left,5521569993,212,45.6,5521569995,213,6.27,5521569981,5,,5521569989,140,,,,,,,,,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362729,486,44,2,52,27,aljua8crr0vkwit0j3m59jw9j,1,22.4,18.1,2025-02-16T16:13:09.320Z,2025-02-16T16:16:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521569913,285,,5521569911,56,Back,5521570099,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362751,428,44,2,52,27,5rz9enoyknpg8ji78za5b82p0,0,77.6,81.9,2025-02-16T16:13:09.321Z,2025-02-16T16:16:05Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5521570149,233,486,5521570033,56,Left,5521570035,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362741,487,1,2,52,27,aljua8crr0vkwit0j3m59jw9j,0,22.1,23.4,2025-02-16T16:13:09.561Z,2025-02-16T16:13:09Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521569959,141,21.9,5521569963,213,5.68,5521569957,140,23.5,5521569961,212,1.8,5521569955,56,Back,5521569953,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362767,429,61,2,52,29,5rz9enoyknpg8ji78za5b82p0,1,74.7,86.7,2025-02-16T16:13:11.028Z,2025-02-16T16:13:11Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5521570107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362783,488,43,2,52,29,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-02-16T16:13:11.242Z,2025-02-16T16:13:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521572857,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362801,489,1,2,52,30,aljua8crr0vkwit0j3m59jw9j,0,19.7,9.1,2025-02-16T16:13:11.913Z,2025-02-16T16:13:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521570297,1,,5521570285,157,,5521570291,141,7.6,5521570289,140,46.5,5521570287,56,Back,5521570293,212,28.2,5521570295,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362851,430,1,2,52,32,5rz9enoyknpg8ji78za5b82p0,0,54.3,95.1,2025-02-16T16:13:14.694Z,2025-02-16T16:13:15Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521570531,213,5.67,5521570527,141,76.4,5521570521,157,,5521570529,212,22.2,5521570525,140,71.6,5521570523,56,Center,5521570533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362859,490,1,2,52,33,aljua8crr0vkwit0j3m59jw9j,0,30.5,21.9,2025-02-16T16:13:15.320Z,2025-02-16T16:13:15Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521570565,213,0.87,5521570563,212,9.4,5521570557,56,Back,5521570559,140,36.3,5521570555,3,,5521570561,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362903,431,1,2,52,35,5rz9enoyknpg8ji78za5b82p0,1,59.6,67.4,2025-02-16T16:13:16.901Z,2025-02-16T16:13:19Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5521570803,141,56.6,5521570805,212,9.5,5521570799,56,Center,5521570807,213,5.40,5521570801,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362907,432,43,2,52,37,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T16:13:18.997Z,2025-02-16T16:13:34Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521572177,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362933,433,4,2,52,38,5rz9enoyknpg8ji78za5b82p0,1,66.5,47.7,2025-02-16T16:13:20.328Z,2025-02-16T16:16:01Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521570957,265,,5521570951,13,,5521571001,233,491,5521570953,56,Center,5521570955,152,,5521570961,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777362929,491,4,2,52,38,aljua8crr0vkwit0j3m59jw9j,0,33.5,52.3,2025-02-16T16:13:20.329Z,2025-02-16T16:16:02Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5521570971,13,,5521570979,265,,5521571045,233,433,5521570983,285,,5521570973,56,Back,5521570975,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777363545,434,1,2,53,13,5rz9enoyknpg8ji78za5b82p0,1,66.3,52.7,2025-02-16T16:13:54.838Z,2025-02-16T16:13:58Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5521574089,1,,5521574079,56,Right,5521574081,140,88.0,5521574077,152,,5521574087,213,5.43,5521574075,5,,5521574085,212,34.7,5521574083,141,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777363613,435,1,2,53,16,5rz9enoyknpg8ji78za5b82p0,1,85.8,11.9,2025-02-16T16:13:58.391Z,2025-02-16T19:14:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,1.0,,5522478075,223,,5521574445,140,95.5,5521574447,141,48.1,5522478077,72,,5521574449,212,26.6,5521574439,2,,5521574443,56,Center,5521574441,155,,5521576557,210,5521576559,154,,5521574451,213,,,,13,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777363623,436,13,2,53,19,5rz9enoyknpg8ji78za5b82p0,1,92.3,43.4,2025-02-16T16:14:01.046Z,2025-02-16T19:14:43Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5521576589,81,,5521576601,103,66.7,5521576595,55,435,5521576599,102,41.8,5521574885,24,,5522479607,17,,5521576607,231,48.7,5521576593,154,,5521576591,29,5521576605,230,100,5521574499,56,5521574889,15,,,Center,5521574895,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777363677,437,5,2,53,19,5rz9enoyknpg8ji78za5b82p0,0,101.0,42.9,2025-02-16T16:14:01.259Z,2025-02-16T16:15:59Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5521574847,56,Center,5521574849,346,,5521576737,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777364003,492,5,2,53,19,aljua8crr0vkwit0j3m59jw9j,1,-1.0,57.1,2025-02-16T16:14:01.259Z,2025-02-16T16:15:59Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5521576649,56,Back,5521576651,346,,5521576705,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777364039,493,1,2,53,37,aljua8crr0vkwit0j3m59jw9j,1,4.2,50.7,2025-02-16T16:14:19.687Z,2025-02-16T19:14:56Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521576839,124,,5521576855,74,,5521576843,140,44.1,5521576845,141,30.7,5521576847,212,44.0,5521576841,56,Back,5521576851,1,,5522480557,189,,5521576849,213,,,,,,,,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777364045,494,44,2,53,38,aljua8crr0vkwit0j3m59jw9j,1,44.9,21.6,2025-02-16T16:14:20.503Z,2025-02-16T16:16:06Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5521576877,56,Back,5521579791,233,441,5521576879,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777364483,441,44,2,53,38,5rz9enoyknpg8ji78za5b82p0,0,55.1,78.4,2025-02-16T16:14:20.504Z,2025-02-16T16:16:06Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521579833,233,494,5521579353,56,Center,5521579355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777364079,495,1,2,53,39,aljua8crr0vkwit0j3m59jw9j,0,46.6,32.1,2025-02-16T16:14:21.492Z,2025-02-16T17:07:26Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5521577041,212,1.2,5521577035,56,Back,5521577033,168,,5521577043,213,0.00,5521577031,3,,5521577037,140,47.7,5521577039,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
