id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2780218505,476,1,1,42,41,9qsmopgutr7ut5g6workk8w4i,1,20.0,16.2,2025-02-23T15:43:55.220Z,2025-02-23T15:43:57Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537200207,213,0.70,5537200205,212,8.5,5537200201,140,26.2,5537200203,141,24.3,5537200199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218543,477,1,1,42,43,9qsmopgutr7ut5g6workk8w4i,1,26.2,24.3,2025-02-23T15:43:56.988Z,2025-02-23T15:44:00Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537200423,56,Back,5537200429,212,24.9,5537200427,141,45.8,5537200425,140,7.0,5537200431,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218619,478,1,1,42,46,9qsmopgutr7ut5g6workk8w4i,1,7.1,47.6,2025-02-23T15:44:00.214Z,2025-02-23T15:44:04Z,3hi7nroqhsvj8elv8nd9a8ted,T. Mikkelsen,,,5537200855,56,Back,5537200865,213,0.95,5537200859,140,27.0,5537200867,1,,5537200863,212,35.9,5537200861,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218677,479,1,1,42,50,9qsmopgutr7ut5g6workk8w4i,1,27.0,90.6,2025-02-23T15:44:03.899Z,2025-02-23T15:44:06Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537201241,141,81.7,5537201243,212,10.0,5537201237,56,Back,5537201245,213,5.63,5537201239,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218697,307,45,1,42,53,c165yjiny1qnmfdvefxvflnkc,0,60.8,18.5,2025-02-23T15:44:06.572Z,2025-02-23T17:02:33Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537201351,285,,5537201349,56,Right,5537201911,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218773,480,3,1,42,53,9qsmopgutr7ut5g6workk8w4i,1,39.2,81.5,2025-02-23T15:44:06.572Z,2025-02-23T19:49:43Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537201777,56,Back,5537201839,233,307,5537201779,286,,5538244161,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218785,481,4,1,42,58,9qsmopgutr7ut5g6workk8w4i,1,44.2,80.6,2025-02-23T15:44:11.755Z,2025-02-23T15:50:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537202265,233,308,5537202231,152,,5537202233,286,,5537202229,56,Back,5537202227,295,,5537202225,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780218803,308,4,1,42,58,c165yjiny1qnmfdvefxvflnkc,0,55.8,19.4,2025-02-23T15:44:11.756Z,2025-02-23T15:50:06Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537202329,233,481,5537202133,285,,5537202131,152,,5537202129,56,Right,5537202125,13,,5537202127,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219131,482,1,1,43,13,9qsmopgutr7ut5g6workk8w4i,1,42.8,79.1,2025-02-23T15:44:27.435Z,2025-02-23T15:44:30Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537203749,140,51.2,5537203747,56,Center,5537203751,141,76.1,5537203745,152,,5537203753,212,9.1,5537203755,213,6.06,5537203743,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219179,483,1,1,43,17,9qsmopgutr7ut5g6workk8w4i,1,51.1,70.6,2025-02-23T15:44:30.747Z,2025-02-23T15:44:34Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537203997,1,,5537203995,213,5.27,5537203983,155,,5537203989,140,77.0,5537203987,56,Right,5537203985,196,,5537203991,141,6.1,5537203993,212,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219225,484,1,1,43,20,9qsmopgutr7ut5g6workk8w4i,1,77.5,5.0,2025-02-23T15:44:33.988Z,2025-02-23T15:44:36Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537204253,213,2.78,5537204245,56,Right,5537204247,140,65.7,5537204251,212,13.2,5537204249,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219261,485,1,1,43,23,9qsmopgutr7ut5g6workk8w4i,1,65.3,14.0,2025-02-23T15:44:36.539Z,2025-02-23T15:44:38Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537204435,56,Center,5537204437,140,58.6,5537204439,141,30.4,5537204443,213,2.13,5537204441,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219313,486,1,1,43,24,9qsmopgutr7ut5g6workk8w4i,1,58.6,30.4,2025-02-23T15:44:38.251Z,2025-02-23T15:44:41Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537204719,141,16.8,5537204721,212,11.8,5537204717,140,65.6,5537204723,213,5.38,5537204715,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219357,487,1,1,43,27,9qsmopgutr7ut5g6workk8w4i,1,66.7,18.6,2025-02-23T15:44:41.428Z,2025-02-23T15:44:43Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537204951,141,7.7,5537204947,140,82.8,5537204959,213,5.87,5537204955,212,18.5,5537204943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219419,488,1,1,43,29,9qsmopgutr7ut5g6workk8w4i,0,82.9,7.7,2025-02-23T15:44:43.363Z,2025-02-23T19:50:23Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5538245905,224,,5537205435,233,309,5538245907,20,,5537205333,140,93.2,5537205329,56,Center,5537205325,155,,5537205323,2,,5537205339,213,1.22,5537205335,141,51.6,5537205337,212,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,
2780219431,309,11,1,43,33,c165yjiny1qnmfdvefxvflnkc,1,8.9,47.5,2025-02-23T15:44:47.106Z,2025-02-23T19:50:28Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5537205387,56,Back,5538246165,378,,5537205389,88,,5537205469,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219781,310,1,1,43,51,c165yjiny1qnmfdvefxvflnkc,1,9.2,47.6,2025-02-23T15:45:04.771Z,2025-02-23T15:45:13Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5537207953,287,,5537207391,189,,5537207353,141,75.8,5537207347,123,,5537207351,140,34.8,5537207349,56,Back,5537207355,212,33.0,5537207357,213,0.62,5537207359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219811,311,4,1,43,54,c165yjiny1qnmfdvefxvflnkc,1,37.7,76.2,2025-02-23T15:45:08.201Z,2025-02-23T15:50:06Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5537207629,233,489,5537207603,13,,5537207611,286,,5537207609,265,,5537207605,56,Back,5537207607,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219803,489,4,1,43,54,9qsmopgutr7ut5g6workk8w4i,0,62.3,23.8,2025-02-23T15:45:08.202Z,2025-02-23T15:50:06Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537207595,285,,5537207587,13,,5537207589,56,Center,5537207593,265,,5537207669,233,311,5537207591,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780219981,312,1,1,44,5,c165yjiny1qnmfdvefxvflnkc,1,36.5,74.3,2025-02-23T15:45:19.026Z,2025-02-23T15:45:20Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5537208483,5,,5537208495,213,3.73,5537208505,189,,5537208491,141,65.1,5537208493,212,11.2,5537208487,56,Back,5537208485,152,,5537208489,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220045,313,1,1,44,7,c165yjiny1qnmfdvefxvflnkc,1,27.6,65.1,2025-02-23T15:45:20.684Z,2025-02-23T15:45:23Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5537208797,141,83.7,5537208795,140,33.9,5537208801,212,14.3,5537208803,213,1.09,5537208793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220067,314,1,1,44,9,c165yjiny1qnmfdvefxvflnkc,1,34.1,83.7,2025-02-23T15:45:22.978Z,2025-02-23T15:45:24Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5537208901,56,Back,5537208903,140,44.8,5537208909,213,0.47,5537208907,212,12.6,5537208905,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220083,315,1,1,44,10,c165yjiny1qnmfdvefxvflnkc,1,44.8,92.1,2025-02-23T15:45:23.907Z,2025-02-23T15:45:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537209027,56,Back,5537209029,140,42.3,5537209031,141,78.6,5537209033,212,9.5,5537209035,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220125,316,1,1,44,12,c165yjiny1qnmfdvefxvflnkc,0,42.3,78.6,2025-02-23T15:45:25.539Z,2025-02-23T15:45:29Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5537209263,212,54.8,5537209261,141,77.1,5537209271,1,,5537209257,56,Center,5537209255,155,,5537209259,140,94.5,5537209267,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220149,490,52,1,44,16,9qsmopgutr7ut5g6workk8w4i,1,7.2,22.5,2025-02-23T15:45:30.411Z,2025-02-23T19:51:09Z,3hi7nroqhsvj8elv8nd9a8ted,T. Mikkelsen,,,5538248645,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220309,491,1,1,44,21,9qsmopgutr7ut5g6workk8w4i,1,9.5,27.9,2025-02-23T15:45:35.043Z,2025-02-23T15:45:41Z,3hi7nroqhsvj8elv8nd9a8ted,T. Mikkelsen,,,5537210249,123,,5537210261,213,0.44,5537210253,56,Back,5537210259,212,29.2,5537210257,141,46.0,5537210255,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220361,492,1,1,44,27,9qsmopgutr7ut5g6workk8w4i,1,36.5,46.0,2025-02-23T15:45:40.891Z,2025-02-23T15:45:44Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537210529,212,17.9,5537210525,140,41.1,5537210527,141,20.7,5537210531,213,4.99,5537210523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220407,493,1,1,44,30,9qsmopgutr7ut5g6workk8w4i,1,41.1,20.7,2025-02-23T15:45:44.107Z,2025-02-23T15:45:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537210819,141,6.5,5537210823,213,5.67,5537210815,56,Right,5537210821,212,16.8,5537210817,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220463,494,1,1,44,33,9qsmopgutr7ut5g6workk8w4i,1,56.2,6.4,2025-02-23T15:45:46.723Z,2025-02-23T15:45:50Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537211087,141,22.8,5537211085,140,89.8,5537211089,212,37.0,5537211083,56,Center,5537211091,213,0.31,5537211093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220473,495,1,1,44,36,9qsmopgutr7ut5g6workk8w4i,0,89.8,22.8,2025-02-23T15:45:49.867Z,2025-02-23T19:51:34Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537211159,212,2.9,5537211141,2,,5537211163,213,1.75,5537211149,140,89.3,5538249929,224,,5537211153,141,27.0,5537211145,56,Center,5538249931,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220491,317,61,1,44,37,c165yjiny1qnmfdvefxvflnkc,1,11.6,72.6,2025-02-23T15:45:50.908Z,2025-02-23T15:45:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537211263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220619,318,12,1,44,39,c165yjiny1qnmfdvefxvflnkc,1,12.6,66.2,2025-02-23T15:45:52.531Z,2025-02-23T15:45:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5537211939,140,53.9,5537211937,56,Left,5537211945,213,0.37,5537211941,141,91.1,5537211943,212,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220613,496,44,1,44,43,9qsmopgutr7ut5g6workk8w4i,1,44.5,7.3,2025-02-23T15:45:56.835Z,2025-02-23T17:04:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537211919,285,,5537211917,56,Back,5537212041,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220629,319,44,1,44,43,c165yjiny1qnmfdvefxvflnkc,0,55.5,92.7,2025-02-23T15:45:56.836Z,2025-02-23T17:04:46Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5537211975,56,Left,5537211977,286,,5537212125,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220673,497,1,1,44,43,9qsmopgutr7ut5g6workk8w4i,1,41.9,4.6,2025-02-23T15:45:57.291Z,2025-02-23T15:45:59Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537212227,56,Right,5537212225,3,,5537212229,140,54.6,5537212231,141,2.3,5537212233,212,13.4,5537212235,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220687,499,1,1,44,44,9qsmopgutr7ut5g6workk8w4i,1,54.6,2.3,2025-02-23T15:45:58.435Z,2025-02-23T15:46:00Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537212343,141,28.6,5537212345,212,25.7,5537212335,56,Back,5537212339,140,37.0,5537212349,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220693,500,61,1,44,46,9qsmopgutr7ut5g6workk8w4i,0,37.0,28.6,2025-02-23T15:46:00.083Z,2025-02-23T15:46:00Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537212375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220779,321,3,1,44,50,c165yjiny1qnmfdvefxvflnkc,0,66.5,50.9,2025-02-23T15:46:03.561Z,2025-02-23T19:52:30Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5537214385,233,501,5538253071,465,,5537212831,56,Center,5537212833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220789,501,7,1,44,50,9qsmopgutr7ut5g6workk8w4i,1,33.5,49.1,2025-02-23T15:46:03.562Z,2025-02-23T19:52:39Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537212935,285,,5538253617,178,,5537212933,56,Back,5537214309,233,321,5538253335,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220817,502,1,1,44,51,9qsmopgutr7ut5g6workk8w4i,1,31.9,48.8,2025-02-23T15:46:05.411Z,2025-02-23T15:46:07Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537213113,212,6.5,5537213103,56,Back,5537213105,140,34.4,5537213115,213,1.15,5537213109,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220827,503,43,1,44,53,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-23T15:46:07.322Z,2025-02-23T15:46:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537213171,56,Back,5537214831,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220875,504,61,1,44,57,9qsmopgutr7ut5g6workk8w4i,1,34.3,60.2,2025-02-23T15:46:10.929Z,2025-02-23T15:46:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537213427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220917,506,1,1,44,58,9qsmopgutr7ut5g6workk8w4i,1,38.7,79.0,2025-02-23T15:46:12.098Z,2025-02-23T15:46:13Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537213631,213,3.40,5537213621,140,32.0,5537213617,56,Back,5537213625,141,76.3,5537213629,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220931,507,1,1,44,59,9qsmopgutr7ut5g6workk8w4i,1,32.0,76.3,2025-02-23T15:46:12.970Z,2025-02-23T15:46:13Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537213713,56,Back,5537213717,141,63.7,5537213721,213,4.15,5537213715,140,26.9,5537213719,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221363,325,70,1,45,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T15:46:13.527Z,2025-02-23T19:53:18Z,,,,,5537216185,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780220969,508,1,1,45,0,9qsmopgutr7ut5g6workk8w4i,1,26.9,63.7,2025-02-23T15:46:13.747Z,2025-02-23T15:46:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537213891,140,35.9,5537213893,141,57.8,5537213897,213,5.88,5537213889,56,Back,5537213895,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221013,509,1,1,45,1,9qsmopgutr7ut5g6workk8w4i,1,34.5,57.3,2025-02-23T15:46:15.475Z,2025-02-23T15:46:18Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537214151,56,Back,5537214161,213,5.87,5537214155,140,45.9,5537214157,141,49.6,5537214159,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221179,510,1,1,45,4,9qsmopgutr7ut5g6workk8w4i,1,45.0,49.0,2025-02-23T15:46:18.035Z,2025-02-23T15:46:26Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537215159,1,,5537215157,213,5.79,5537215155,212,53.1,5537215149,140,89.6,5537215151,141,12.2,5537215147,56,Right,5537215145,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221205,511,1,1,45,13,9qsmopgutr7ut5g6workk8w4i,0,94.2,11.1,2025-02-23T15:46:26.738Z,2025-02-23T19:53:04Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537215337,212,2.9,5538254543,72,,5537215321,2,,5537215323,155,,5537215327,140,93.2,5537215325,56,Right,5537215329,141,15.0,5537215343,213,1.95,5538254841,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221213,322,61,1,45,14,c165yjiny1qnmfdvefxvflnkc,1,6.9,82.4,2025-02-23T15:46:27.605Z,2025-02-23T15:46:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537215351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221271,323,5,1,45,15,c165yjiny1qnmfdvefxvflnkc,0,9.5,100.6,2025-02-23T15:46:29.364Z,2025-02-23T19:53:14Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537215655,347,,5537215653,56,Back,5537216755,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221451,512,5,1,45,15,9qsmopgutr7ut5g6workk8w4i,1,90.5,-0.6,2025-02-23T15:46:29.364Z,2025-02-23T19:53:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537216597,347,,5537216593,56,Right,5537216693,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221355,324,43,1,45,18,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T15:46:32.452Z,2025-02-23T15:46:38Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537216143,56,Back,5537216657,144,1,5537216147,141,100.0,5537216151,213,3.14,5537216145,140,11.1,5537216149,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221505,513,1,1,45,24,9qsmopgutr7ut5g6workk8w4i,1,91.9,0.0,2025-02-23T15:46:37.842Z,2025-02-23T15:46:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537216863,213,2.85,5537216849,140,77.4,5537216853,141,5.6,5537216845,107,,5537216847,56,Right,5537216859,212,15.9,5537217291,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221513,514,1,1,45,25,9qsmopgutr7ut5g6workk8w4i,1,77.4,5.6,2025-02-23T15:46:38.586Z,2025-02-23T15:46:40Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537216893,141,4.0,5537216891,140,86.2,5537216895,212,9.3,5537216897,213,6.17,5537216889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221521,515,1,1,45,26,9qsmopgutr7ut5g6workk8w4i,0,87.7,5.2,2025-02-23T15:46:40.130Z,2025-02-23T19:53:25Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537216939,56,Right,5537216951,212,7.2,5537216947,141,15.6,5537216935,155,,5538256101,224,,5538256103,20,,5537216943,140,89.2,5537216955,213,1.35,5537216933,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221541,326,61,1,45,28,c165yjiny1qnmfdvefxvflnkc,1,11.3,88.1,2025-02-23T15:46:41.876Z,2025-02-23T15:46:42Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537217055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221569,327,5,1,45,29,c165yjiny1qnmfdvefxvflnkc,0,16.8,100.6,2025-02-23T15:46:42.986Z,2025-02-23T15:49:55Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537217181,56,Back,5537217183,347,,5537217297,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221577,516,5,1,45,29,9qsmopgutr7ut5g6workk8w4i,1,83.2,-0.6,2025-02-23T15:46:42.986Z,2025-02-23T15:49:54Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537217229,56,Right,5537217231,347,,5537217257,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221687,517,1,1,45,34,9qsmopgutr7ut5g6workk8w4i,1,86.5,0.0,2025-02-23T15:46:47.570Z,2025-02-23T15:46:50Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537217941,212,11.9,5537217931,140,75.6,5537217927,56,Right,5537217925,107,,5537217947,213,2.85,5537217937,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221729,518,1,1,45,36,9qsmopgutr7ut5g6workk8w4i,1,75.4,4.4,2025-02-23T15:46:49.810Z,2025-02-23T15:46:52Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537218203,141,14.6,5537218199,56,Right,5537218201,140,67.3,5537218205,212,11.0,5537218207,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221753,519,1,1,45,38,9qsmopgutr7ut5g6workk8w4i,1,67.3,14.6,2025-02-23T15:46:52.434Z,2025-02-23T15:46:53Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537218325,140,73.9,5537218327,141,5.3,5537218329,212,9.4,5537218331,213,5.54,5537218323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221807,520,1,1,45,39,9qsmopgutr7ut5g6workk8w4i,1,73.9,5.3,2025-02-23T15:46:53.355Z,2025-02-23T15:46:57Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537218623,56,Right,5537218631,213,6.09,5537218625,140,84.9,5537218627,141,1.9,5537218629,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221821,521,1,1,45,43,9qsmopgutr7ut5g6workk8w4i,1,82.8,3.1,2025-02-23T15:46:56.858Z,2025-02-23T15:46:58Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537218701,140,71.2,5537218703,141,7.4,5537218707,213,2.91,5537218705,212,12.5,5537218699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221865,522,1,1,45,44,9qsmopgutr7ut5g6workk8w4i,1,70.1,7.3,2025-02-23T15:46:58.091Z,2025-02-23T15:47:00Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537218953,140,72.2,5537218951,56,Center,5537218955,141,24.0,5537218957,212,11.6,5537218959,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221885,328,45,1,45,46,c165yjiny1qnmfdvefxvflnkc,0,28.4,77.2,2025-02-23T15:47:00.394Z,2025-02-23T17:02:33Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5537219223,233,523,5537219081,56,Back,5537219083,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780221891,523,3,1,45,46,9qsmopgutr7ut5g6workk8w4i,1,71.6,22.8,2025-02-23T15:47:00.394Z,2025-02-23T19:53:39Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537219107,286,,5537219115,233,328,5537219105,56,Center,5538256767,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
