id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2754297069,353,1,1,36,44,ahnt9ejgwj58ul8auzdvi3czf,0,32.0,73.0,2024-12-01T17:37:27.262Z,2024-12-01T17:59:22Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5396548553,141,72.0,5396548557,213,6.25,5396548551,140,49.2,5396548549,56,Back,5396548555,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297099,346,1,1,36,45,5rz9enoyknpg8ji78za5b82p0,0,54.6,34.6,2024-12-01T17:37:28.252Z,2024-12-01T17:37:34Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396548709,140,81.9,5396548707,56,Center,5396548711,141,37.6,5396548717,213,0.07,5396548713,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297157,355,1,1,36,49,ahnt9ejgwj58ul8auzdvi3czf,1,20.9,59.4,2024-12-01T17:37:31.326Z,2024-12-01T17:37:32Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5396548983,212,8.4,5396548977,56,Back,5396548985,213,0.74,5396548979,140,26.8,5396548981,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297255,356,1,1,36,50,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,67.8,2024-12-01T17:37:32.783Z,2024-12-01T17:37:37Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396549535,141,60.0,5396549531,56,Back,5396549537,212,10.3,5396549539,213,5.74,5396549533,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297291,357,1,1,36,56,ahnt9ejgwj58ul8auzdvi3czf,1,35.8,49.9,2024-12-01T17:37:38.639Z,2024-12-01T17:37:40Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396549733,140,29.1,5396549739,213,4.29,5396549737,212,17.0,5396549731,56,Back,5396549735,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297311,358,1,1,36,57,ahnt9ejgwj58ul8auzdvi3czf,1,29.1,27.1,2024-12-01T17:37:39.902Z,2024-12-01T17:37:40Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396549797,56,Back,5396549799,140,32.4,5396549807,213,1.15,5396549801,141,38.6,5396549805,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297369,359,1,1,36,58,ahnt9ejgwj58ul8auzdvi3czf,1,32.4,38.6,2024-12-01T17:37:40.654Z,2024-12-01T17:37:44Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396550167,212,13.1,5396550169,213,5.43,5396550159,56,Back,5396550161,140,40.6,5396550165,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297385,360,1,1,37,2,ahnt9ejgwj58ul8auzdvi3czf,1,41.5,17.6,2024-12-01T17:37:44.334Z,2024-12-01T17:37:45Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396550259,141,8.9,5396550257,140,35.8,5396550263,213,3.92,5396550261,212,8.4,5396550255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297419,361,1,1,37,2,ahnt9ejgwj58ul8auzdvi3czf,1,35.8,8.9,2024-12-01T17:37:45.246Z,2024-12-01T17:37:48Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5396550449,56,Back,5396550463,212,11.9,5396550459,141,24.0,5396550455,140,30.1,5396550465,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297469,362,1,1,37,5,ahnt9ejgwj58ul8auzdvi3czf,1,30.0,24.0,2024-12-01T17:37:48.015Z,2024-12-01T17:37:50Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396550777,213,1.10,5396550773,141,42.7,5396550775,212,14.2,5396550769,56,Back,5396550771,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297573,363,1,1,37,8,ahnt9ejgwj58ul8auzdvi3czf,1,35.4,43.0,2024-12-01T17:37:50.526Z,2024-12-01T17:37:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396551421,141,71.8,5396551419,140,39.0,5396551417,56,Back,5396551425,213,1.38,5396551423,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297635,364,1,1,37,13,ahnt9ejgwj58ul8auzdvi3czf,1,62.7,80.2,2024-12-01T17:37:56.111Z,2024-12-01T17:37:58Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396551713,213,1.33,5396551705,56,Left,5396551711,212,11.8,5396551707,140,65.4,5396551709,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297671,365,1,1,37,15,ahnt9ejgwj58ul8auzdvi3czf,1,65.4,97.1,2024-12-01T17:37:57.886Z,2024-12-01T17:37:59Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5396551863,141,83.3,5396551867,213,4.35,5396551861,140,62.0,5396551865,212,10.0,5396551859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297703,366,1,1,37,17,ahnt9ejgwj58ul8auzdvi3czf,1,61.3,80.2,2024-12-01T17:37:59.758Z,2024-12-01T17:38:01Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396552053,213,5.64,5396552045,56,Center,5396552049,141,73.2,5396552051,212,7.9,5396552047,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297719,367,1,1,37,18,ahnt9ejgwj58ul8auzdvi3czf,1,67.3,73.2,2024-12-01T17:38:01.278Z,2024-12-01T17:38:02Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396552121,140,59.5,5396552119,56,Left,5396552125,212,10.4,5396552123,141,82.6,5396552127,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297763,368,1,1,37,20,ahnt9ejgwj58ul8auzdvi3czf,1,59.9,82.1,2024-12-01T17:38:02.526Z,2024-12-01T17:38:04Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396552375,140,55.4,5396552373,56,Center,5396552381,213,4.32,5396552377,141,65.4,5396552379,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297835,369,1,1,37,22,ahnt9ejgwj58ul8auzdvi3czf,1,55.5,62.7,2024-12-01T17:38:04.718Z,2024-12-01T17:38:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396552713,140,51.7,5396552719,213,4.53,5396552717,212,21.5,5396552711,56,Center,5396552715,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297907,370,1,1,37,25,ahnt9ejgwj58ul8auzdvi3czf,1,51.7,31.6,2024-12-01T17:38:07.791Z,2024-12-01T17:38:11Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396553059,213,5.57,5396553057,212,10.8,5396553053,140,59.5,5396553055,141,21.2,5396553051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297929,371,1,1,37,28,ahnt9ejgwj58ul8auzdvi3czf,1,59.5,21.2,2024-12-01T17:38:10.943Z,2024-12-01T17:38:11Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396553145,140,69.0,5396553143,56,Right,5396553147,141,3.8,5396553149,212,15.5,5396553151,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754297941,372,1,1,37,29,ahnt9ejgwj58ul8auzdvi3czf,1,69.0,3.8,2024-12-01T17:38:11.774Z,2024-12-01T17:38:12Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5396553199,140,70.2,5396553195,56,Center,5396553203,141,23.4,5396553211,213,1.48,5396553207,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298029,373,1,1,37,30,ahnt9ejgwj58ul8auzdvi3czf,1,70.2,23.4,2024-12-01T17:38:12.415Z,2024-12-01T17:38:16Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396553675,141,11.3,5396553669,56,Right,5396553679,213,4.47,5396553677,212,8.5,5396553673,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298039,374,3,1,37,33,ahnt9ejgwj58ul8auzdvi3czf,0,67.9,11.2,2024-12-01T17:38:15.739Z,2024-12-01T18:21:11Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396553773,233,347,5396553733,286,,5396553731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298035,347,7,1,37,33,5rz9enoyknpg8ji78za5b82p0,1,32.1,88.8,2024-12-01T17:38:15.740Z,2024-12-01T18:21:11Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396553709,56,Back,5396553715,285,,5396553739,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298055,348,1,1,37,34,5rz9enoyknpg8ji78za5b82p0,1,40.5,86.1,2024-12-01T17:38:16.540Z,2024-12-01T17:38:18Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396553809,141,92.4,5396553813,212,4.4,5396553805,140,41.5,5396553817,213,1.33,5396553801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298087,350,1,1,37,36,5rz9enoyknpg8ji78za5b82p0,1,41.9,91.4,2024-12-01T17:38:18.971Z,2024-12-01T17:38:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396554003,140,46.3,5396554007,212,14.4,5396554009,213,5.04,5396554005,141,71.4,5396553997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298109,351,1,1,37,37,5rz9enoyknpg8ji78za5b82p0,1,45.7,72.2,2024-12-01T17:38:19.283Z,2024-12-01T17:55:07Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5396554117,212,8.1,5396554119,213,3.42,5396554113,140,38.3,5396554115,141,68.9,5396554111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298123,352,1,1,37,38,5rz9enoyknpg8ji78za5b82p0,0,33.3,69.3,2024-12-01T17:38:21.163Z,2024-12-01T17:39:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396554175,140,47.3,5396554173,56,Back,5396554181,213,5.58,5396554177,141,50.9,5396554179,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298171,376,1,1,37,40,ahnt9ejgwj58ul8auzdvi3czf,1,61.1,63.4,2024-12-01T17:38:22.692Z,2024-12-01T17:38:24Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5396554455,56,Center,5396554465,212,11.9,5396554461,141,52.4,5396554467,213,5.60,5396554457,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298239,377,1,1,37,42,ahnt9ejgwj58ul8auzdvi3czf,1,70.6,60.0,2024-12-01T17:38:24.430Z,2024-12-01T17:38:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396554855,140,72.1,5396554851,56,Left,5396554859,212,19.1,5396554857,141,88.0,5396554861,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298257,378,1,1,37,46,ahnt9ejgwj58ul8auzdvi3czf,1,78.4,81.2,2024-12-01T17:38:29.118Z,2024-12-01T17:38:30Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5396554973,56,Center,5396554981,213,5.77,5396554977,141,74.8,5396554979,212,8.8,5396554975,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298275,379,1,1,37,47,ahnt9ejgwj58ul8auzdvi3czf,0,85.7,74.8,2024-12-01T17:38:30.174Z,2024-12-01T17:38:30Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5396555025,213,0.82,5396555021,141,79.9,5396555019,140,88.8,5396555017,56,Left,5396555023,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298321,353,1,1,37,48,5rz9enoyknpg8ji78za5b82p0,1,12.9,24.7,2024-12-01T17:38:31.211Z,2024-12-01T17:38:32Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5396555325,140,11.9,5396555329,212,3.5,5396555327,141,29.6,5396555323,56,Back,5396555331,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298369,354,12,1,37,50,5rz9enoyknpg8ji78za5b82p0,1,10.8,30.2,2024-12-01T17:38:32.876Z,2024-12-01T17:38:37Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396555585,56,Back,5396555593,213,5.65,5396555645,167,,5396555587,140,39.5,5396555589,141,0.0,5396555591,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298375,355,5,1,37,54,5rz9enoyknpg8ji78za5b82p0,0,41.2,-1.8,2024-12-01T17:38:36.463Z,2024-12-01T17:40:10Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396555627,347,,5396555859,233,380,5396555625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298407,380,5,1,37,54,ahnt9ejgwj58ul8auzdvi3czf,1,58.8,101.8,2024-12-01T17:38:36.463Z,2024-12-01T17:40:10Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396555765,347,,5396555827,233,355,5396555763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298529,381,1,1,37,55,ahnt9ejgwj58ul8auzdvi3czf,1,56.0,100.0,2024-12-01T17:38:38.110Z,2024-12-01T17:38:46Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396556505,213,4.22,5396556499,140,44.6,5396556501,141,68.4,5396556497,56,Back,5396556507,1,,5396556503,212,25.6,5396556495,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298653,382,1,1,38,3,ahnt9ejgwj58ul8auzdvi3czf,1,43.1,51.5,2024-12-01T17:38:46.078Z,2024-12-01T17:38:53Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396557203,213,1.31,5396557195,56,Back,5396557197,140,48.9,5396557199,141,85.0,5396557201,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298703,383,1,1,38,10,ahnt9ejgwj58ul8auzdvi3czf,1,60.1,85.9,2024-12-01T17:38:52.862Z,2024-12-01T17:38:55Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396557421,56,Center,5396557425,141,74.2,5396557423,140,54.9,5396557427,212,9.6,5396557429,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298797,384,1,1,38,13,ahnt9ejgwj58ul8auzdvi3czf,1,54.2,65.7,2024-12-01T17:38:55.534Z,2024-12-01T17:38:59Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396557863,141,34.6,5396557867,213,4.39,5396557857,56,Back,5396557865,212,22.3,5396557859,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298819,385,1,1,38,17,ahnt9ejgwj58ul8auzdvi3czf,1,46.5,31.2,2024-12-01T17:38:59.534Z,2024-12-01T17:39:01Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396558017,212,17.7,5396558019,213,0.22,5396558013,141,36.9,5396558009,56,Center,5396558011,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298885,386,1,1,38,18,ahnt9ejgwj58ul8auzdvi3czf,0,62.9,36.9,2024-12-01T17:39:01.230Z,2024-12-01T17:39:04Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396558357,212,10.8,5396558359,213,5.21,5396558353,140,67.8,5396558355,141,23.0,5396558351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298869,356,61,1,38,20,5rz9enoyknpg8ji78za5b82p0,1,29.4,74.0,2024-12-01T17:39:03.222Z,2024-12-01T17:39:03Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396558267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754298897,357,5,1,38,21,5rz9enoyknpg8ji78za5b82p0,0,35.6,101.0,2024-12-01T17:39:04.139Z,2024-12-01T17:40:11Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396558393,347,,5396559115,233,387,5396558391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299015,387,5,1,38,21,ahnt9ejgwj58ul8auzdvi3czf,1,64.4,-1.0,2024-12-01T17:39:04.139Z,2024-12-01T17:40:11Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396559077,233,357,5396559037,56,Right,5396559039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299081,388,1,1,38,29,ahnt9ejgwj58ul8auzdvi3czf,1,66.8,0.0,2024-12-01T17:39:11.358Z,2024-12-01T17:39:14Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5396559461,212,23.9,5396559465,1,,5396559455,56,Back,5396559453,107,,5396559459,141,7.3,5396559457,140,44.6,5396559463,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299111,389,1,1,38,32,ahnt9ejgwj58ul8auzdvi3czf,1,45.3,8.3,2024-12-01T17:39:14.766Z,2024-12-01T17:39:16Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396559635,141,22.8,5396559631,56,Center,5396559637,212,15.3,5396559639,213,0.70,5396559633,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299125,390,1,1,38,34,ahnt9ejgwj58ul8auzdvi3czf,1,56.5,22.8,2024-12-01T17:39:16.766Z,2024-12-01T17:39:17Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396559747,156,,5396559717,140,41.3,5396559721,212,17.8,5396559719,141,11.1,5396559715,56,Back,5396559723,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299181,391,1,1,38,37,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,11.4,2024-12-01T17:39:19.406Z,2024-12-01T17:39:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396560099,140,59.6,5396560103,212,20.1,5396560105,213,5.99,5396560095,56,Right,5396560101,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299205,392,1,1,38,39,ahnt9ejgwj58ul8auzdvi3czf,1,59.5,2.5,2024-12-01T17:39:21.294Z,2024-12-01T17:39:23Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5396560263,212,10.4,5396560261,141,17.0,5396560265,213,1.90,5396560259,140,56.3,5396560257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299233,393,1,1,38,40,ahnt9ejgwj58ul8auzdvi3czf,1,55.6,17.7,2024-12-01T17:39:23.262Z,2024-12-01T17:39:24Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396560357,140,46.0,5396560359,141,27.3,5396560363,213,2.57,5396560361,212,12.0,5396560355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299291,394,1,1,38,42,ahnt9ejgwj58ul8auzdvi3czf,1,46.0,27.3,2024-12-01T17:39:24.366Z,2024-12-01T17:39:28Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396560683,212,23.3,5396560679,140,58.6,5396560685,213,0.97,5396560677,56,Center,5396560681,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299295,395,50,1,38,46,ahnt9ejgwj58ul8auzdvi3czf,1,62.0,60.6,2024-12-01T17:39:28.334Z,2024-12-01T18:21:12Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5396560703,56,Center,5396560705,286,,5396563021,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299319,358,7,1,38,46,5rz9enoyknpg8ji78za5b82p0,1,38.0,39.4,2024-12-01T17:39:28.335Z,2024-12-01T17:39:53Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396563007,233,395,5396560807,56,Back,5396560809,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299345,360,4,1,38,49,5rz9enoyknpg8ji78za5b82p0,1,40.8,28.4,2024-12-01T17:39:31.563Z,2024-12-01T17:51:41Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396560955,56,Back,5396561095,233,396,5396560961,286,,5396560957,152,,5396560959,265,,5396560953,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299353,396,4,1,38,49,ahnt9ejgwj58ul8auzdvi3czf,0,59.2,71.6,2024-12-01T17:39:31.564Z,2024-12-01T17:51:41Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5396561055,285,,5396561051,152,,5396561049,56,Center,5396561047,13,,5396561053,265,,5396561123,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299825,361,1,1,39,10,5rz9enoyknpg8ji78za5b82p0,1,42.2,32.8,2024-12-01T17:39:52.739Z,2024-12-01T17:40:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396563633,141,43.6,5396563625,5,,5396563637,212,8.0,5396563631,140,45.2,5396563627,152,,5396563629,56,Back,5396563665,189,,5396563641,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299873,362,1,1,39,14,5rz9enoyknpg8ji78za5b82p0,1,45.8,45.4,2024-12-01T17:39:56.795Z,2024-12-01T17:40:23Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396563869,141,64.8,5396563875,213,1.70,5396565995,189,,5396563873,212,13.3,5396563865,140,44.2,5396563861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299901,363,1,1,39,18,5rz9enoyknpg8ji78za5b82p0,1,53.4,70.1,2024-12-01T17:40:00.395Z,2024-12-01T17:40:01Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396564029,56,Center,5396564041,213,5.46,5396564039,212,18.6,5396564037,141,50.0,5396564033,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299917,364,1,1,39,19,5rz9enoyknpg8ji78za5b82p0,1,66.1,49.3,2024-12-01T17:40:01.466Z,2024-12-01T17:40:04Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5396564317,156,,5396564123,140,59.9,5396564127,212,6.6,5396564129,213,3.30,5396564121,56,Center,5396564125,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299913,397,43,1,39,19,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-12-01T17:40:02.238Z,2024-12-01T17:40:07Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5396564591,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299959,365,4,1,39,21,5rz9enoyknpg8ji78za5b82p0,1,63.0,42.8,2024-12-01T17:40:03.581Z,2024-12-01T17:40:08Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396564393,265,,5396564391,152,,5396564449,233,398,5396564383,13,,5396564387,56,Center,5396564395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754299937,398,4,1,39,21,ahnt9ejgwj58ul8auzdvi3czf,0,37.0,57.2,2024-12-01T17:40:03.582Z,2024-12-01T17:40:08Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5396564301,285,,5396564289,56,Back,5396564293,152,,5396564285,13,,5396564477,233,365,5396564297,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754300053,366,1,1,39,26,5rz9enoyknpg8ji78za5b82p0,1,63.7,41.6,2024-12-01T17:40:08.443Z,2024-12-01T17:40:11Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396564937,141,23.3,5396564939,212,12.5,5396564933,56,Center,5396564935,140,63.3,5396564929,5,,5396564931,152,,5396564941,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754300089,367,1,1,39,28,5rz9enoyknpg8ji78za5b82p0,0,71.8,19.4,2024-12-01T17:40:10.763Z,2024-12-01T17:40:13Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396565173,212,30.6,5396565165,155,,5396565317,233,399,5396565171,141,52.7,5396565167,56,Center,5396565169,140,91.4,5396565163,2,,5396565175,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754300115,399,11,1,39,31,ahnt9ejgwj58ul8auzdvi3czf,1,6.1,49.6,2024-12-01T17:40:13.533Z,2024-12-01T17:40:14Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5396565297,88,,5396565291,56,Back,5396565363,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
