id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792670521,468,1,1,57,51,93ohqui2qgqm8408viwmm1ken,0,59.9,100.0,2025-03-29T15:01:49.147Z,2025-03-29T15:01:52Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605520183,1,,5605520171,107,,5605520177,141,82.3,5605520179,212,35.0,5605520173,56,Left,5605520175,140,90.7,5605520181,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670593,403,1,1,57,54,czkf5t3ai00ghwbga03i5aqxw,1,8.2,15.3,2025-03-29T15:01:51.950Z,2025-03-29T15:01:54Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605520569,141,26.4,5605520563,3,,5605520571,212,10.1,5605520565,56,Back,5605520573,213,0.84,5605520567,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670617,404,44,1,57,55,czkf5t3ai00ghwbga03i5aqxw,1,17.6,27.2,2025-03-29T15:01:52.939Z,2025-03-29T15:01:59Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605520709,285,,5605520817,233,469,5605520707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670603,469,44,1,57,55,93ohqui2qgqm8408viwmm1ken,0,82.4,72.8,2025-03-29T15:01:52.940Z,2025-03-29T15:01:58Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5605520641,286,,5605520639,56,Center,5605520905,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670625,405,12,1,57,55,czkf5t3ai00ghwbga03i5aqxw,1,14.6,26.4,2025-03-29T15:01:53.237Z,2025-03-29T15:08:30Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605520737,140,22.0,5605520745,212,9.9,5605520741,141,17.4,5605520777,15,,5605520733,56,Back,5605520749,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670767,406,1,1,57,57,czkf5t3ai00ghwbga03i5aqxw,0,22.5,16.2,2025-03-29T15:01:54.982Z,2025-03-29T15:08:49Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605521507,140,35.1,5605521519,1,,5605521505,56,Back,5605521503,157,,5605521515,213,0.75,5605521509,141,34.3,5605521511,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670695,470,44,1,57,58,93ohqui2qgqm8408viwmm1ken,1,66.6,69.1,2025-03-29T15:01:55.678Z,2025-03-29T15:10:28Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605521871,233,407,5605521129,286,,5605521127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670785,407,44,1,57,58,czkf5t3ai00ghwbga03i5aqxw,0,33.4,30.9,2025-03-29T15:01:55.679Z,2025-03-29T15:10:29Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5605521637,56,Back,5605521913,233,470,5605521639,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670817,471,1,1,57,58,93ohqui2qgqm8408viwmm1ken,1,69.1,74.7,2025-03-29T15:01:56.059Z,2025-03-29T15:02:00Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605521759,140,55.3,5605521761,141,94.4,5605521755,3,,5605521765,213,2.40,5605521763,212,19.7,5605521757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670951,472,1,1,58,1,93ohqui2qgqm8408viwmm1ken,0,55.3,96.3,2025-03-29T15:01:58.835Z,2025-03-29T15:02:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605522467,56,Left,5605522475,213,5.91,5605522473,212,23.8,5605522479,1,,5605522471,141,83.5,5605522465,157,,5605522469,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670935,408,1,1,58,5,czkf5t3ai00ghwbga03i5aqxw,0,19.8,23.9,2025-03-29T15:02:02.719Z,2025-03-29T15:02:03Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605522375,141,44.9,5605522373,140,37.7,5605522379,213,0.65,5605522377,212,23.6,5605522371,56,Back,5605522369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671029,409,4,1,58,6,czkf5t3ai00ghwbga03i5aqxw,1,23.2,18.5,2025-03-29T15:02:04.099Z,2025-03-29T15:09:03Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605522845,13,,5605522847,56,Back,5605523695,294,,5605522849,152,,5605522853,285,,5605523025,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792670997,473,4,1,58,6,93ohqui2qgqm8408viwmm1ken,0,76.8,81.5,2025-03-29T15:02:04.100Z,2025-03-29T15:02:12Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5605522931,56,Left,5605522937,286,,5605522929,294,,5605522927,13,,5605522933,152,,5605523073,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671361,410,1,1,58,16,czkf5t3ai00ghwbga03i5aqxw,1,24.5,30.9,2025-03-29T15:02:14.269Z,2025-03-29T15:02:16Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605524549,140,26.0,5605524545,152,,5605524551,141,73.2,5605524553,212,28.8,5605524555,213,1.52,5605524541,5,,5605524547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671539,411,1,1,58,18,czkf5t3ai00ghwbga03i5aqxw,1,25.7,72.7,2025-03-29T15:02:16.318Z,2025-03-29T15:02:21Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605525401,141,86.0,5605525397,56,Back,5605525399,140,40.9,5605525403,212,18.3,5605525405,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671625,412,1,1,58,23,czkf5t3ai00ghwbga03i5aqxw,1,45.0,90.3,2025-03-29T15:02:21.038Z,2025-03-29T15:02:23Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5605525853,140,69.0,5605525865,213,0.13,5605525861,212,25.4,5605525849,56,Left,5605525857,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671665,413,1,1,58,25,czkf5t3ai00ghwbga03i5aqxw,1,71.6,95.4,2025-03-29T15:02:23.518Z,2025-03-29T15:02:24Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5605526073,213,4.55,5605526061,140,70.5,5605526069,212,7.3,5605526057,56,Left,5605526065,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671689,414,1,1,58,26,czkf5t3ai00ghwbga03i5aqxw,1,70.5,84.8,2025-03-29T15:02:24.606Z,2025-03-29T15:02:26Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5605526227,212,13.1,5605526363,156,,5605526221,140,60.1,5605526231,213,2.56,5605526223,141,95.4,5605526219,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671911,415,1,1,58,30,czkf5t3ai00ghwbga03i5aqxw,1,59.8,95.3,2025-03-29T15:02:27.886Z,2025-03-29T15:02:31Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5605527273,141,87.4,5605527269,56,Left,5605527277,212,8.2,5605527271,140,53.9,5605527281,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792671961,419,50,1,58,33,czkf5t3ai00ghwbga03i5aqxw,1,55.0,84.5,2025-03-29T15:02:31.653Z,2025-03-29T15:10:30Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605527531,56,Left,5605624231,233,480,5605624121,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792689843,480,7,1,58,34,93ohqui2qgqm8408viwmm1ken,1,45.0,15.5,2025-03-29T15:02:31.654Z,2025-03-29T15:10:27Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5605623513,56,Back,5605624183,233,419,5605623517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792672079,475,1,1,58,35,93ohqui2qgqm8408viwmm1ken,1,46.6,26.4,2025-03-29T15:02:32.851Z,2025-03-29T15:02:36Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5605528137,212,20.7,5605528125,155,,5605528135,141,35.5,5605528133,140,65.4,5605528143,213,0.30,5605528127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792672239,476,1,1,58,37,93ohqui2qgqm8408viwmm1ken,1,67.5,39.5,2025-03-29T15:02:35.059Z,2025-03-29T15:02:52Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,1.0,5605528905,140,78.0,5605528909,212,25.4,5605531091,210,13,5605528903,56,Center,5605528907,141,73.2,5605528911,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792672367,477,13,1,58,42,93ohqui2qgqm8408viwmm1ken,1,80.7,65.4,2025-03-29T15:02:40.171Z,2025-03-29T15:12:46Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605531157,55,476,5605531151,120,,5605531167,215,,5605531175,230,99.0,5605531161,102,42.2,5605530233,20,,5605531163,103,13.9,5605531153,84,,5605529633,18,5605647841,22,,5605529635,56,5605531179,231,50.9,5605531155,29,,,,,,,,,,Center,,,,,,,,
2792672389,420,5,1,58,47,czkf5t3ai00ghwbga03i5aqxw,1,-1.0,59.8,2025-03-29T15:02:44.975Z,2025-03-29T15:02:53Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605530097,233,478,5605529753,56,Back,5605529757,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792672435,478,5,1,58,47,93ohqui2qgqm8408viwmm1ken,0,101.0,40.2,2025-03-29T15:02:44.975Z,2025-03-29T15:02:53Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605529981,56,Center,5605530105,233,420,5605529985,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792672955,421,30,1,59,1,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T15:02:58.781Z,2025-03-29T15:03:00Z,,,,5605532619,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792672983,479,30,1,59,1,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:02:58.781Z,2025-03-29T15:03:00Z,,,,5605532745,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792712849,426,32,2,45,0,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T15:20:00.615Z,2025-03-29T15:20:04Z,,,,5605740827,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792712893,481,32,2,45,0,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:20:00.615Z,2025-03-29T15:20:02Z,,,,5605740995,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792712931,427,1,2,45,0,czkf5t3ai00ghwbga03i5aqxw,1,49.9,50.0,2025-03-29T15:20:00.716Z,2025-03-29T15:20:23Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5605741229,140,22.6,5605741241,213,3.19,5605741231,141,48.1,5605741225,56,Back,5605741235,212,28.7,5605741243,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713161,428,1,2,45,4,czkf5t3ai00ghwbga03i5aqxw,1,25.9,48.5,2025-03-29T15:20:05.314Z,2025-03-29T15:20:08Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5605742541,141,8.5,5605742531,56,Right,5605742547,1,,5605742527,157,,5605742543,212,53.6,5605742535,140,69.9,5605742545,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713179,429,44,2,45,7,czkf5t3ai00ghwbga03i5aqxw,1,71.5,10.9,2025-03-29T15:20:08.196Z,2025-03-29T15:22:05Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605742631,56,Right,5605742731,233,482,5605742633,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713197,482,44,2,45,7,93ohqui2qgqm8408viwmm1ken,0,28.5,89.1,2025-03-29T15:20:08.197Z,2025-03-29T15:22:05Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605742695,56,Back,5605742697,285,,5605742773,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713269,430,1,2,45,8,czkf5t3ai00ghwbga03i5aqxw,0,69.9,8.5,2025-03-29T15:20:08.849Z,2025-03-29T15:20:11Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605743107,213,0.78,5605743095,140,78.8,5605743103,212,13.2,5605743093,56,Center,5605743089,3,,5605743099,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713339,484,1,2,45,9,93ohqui2qgqm8408viwmm1ken,1,21.6,69.6,2025-03-29T15:20:10.420Z,2025-03-29T15:20:13Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605743473,141,83.9,5605743475,212,15.7,5605743469,56,Back,5605743471,140,33.3,5605743477,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713347,485,1,2,45,11,93ohqui2qgqm8408viwmm1ken,1,33.3,84.1,2025-03-29T15:20:12.100Z,2025-03-29T15:21:25Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5605743507,141,92.4,5605743569,156,,5605743511,213,2.27,5605743505,140,28.8,5605743509,212,7.4,5605743503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713489,486,1,2,45,13,93ohqui2qgqm8408viwmm1ken,0,28.8,92.4,2025-03-29T15:20:13.939Z,2025-03-29T15:20:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605744227,140,71.0,5605744233,212,46.5,5605744223,155,,5605744241,1,,5605744237,213,5.97,5605744229,141,71.5,5605744225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713693,432,1,2,45,21,czkf5t3ai00ghwbga03i5aqxw,1,29.5,19.2,2025-03-29T15:20:22.097Z,2025-03-29T15:20:24Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605745321,212,24.9,5605745319,141,2.2,5605745323,213,5.80,5605745311,56,Right,5605745315,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713741,433,1,2,45,23,czkf5t3ai00ghwbga03i5aqxw,1,51.2,2.3,2025-03-29T15:20:24.560Z,2025-03-29T15:20:25Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605745589,141,3.1,5605745593,213,0.04,5605745585,56,Right,5605745591,212,13.2,5605745587,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713845,434,1,2,45,25,czkf5t3ai00ghwbga03i5aqxw,1,63.9,3.1,2025-03-29T15:20:25.697Z,2025-03-29T15:20:28Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605746237,213,2.22,5605746229,56,Right,5605746231,140,55.4,5605746235,212,14.8,5605746233,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714013,435,1,2,45,28,czkf5t3ai00ghwbga03i5aqxw,1,57.6,16.8,2025-03-29T15:20:28.674Z,2025-03-29T15:20:33Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605747165,141,8.8,5605747169,213,6.10,5605747163,140,86.2,5605747161,56,Right,5605747159,155,,5605747167,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714051,436,1,2,45,32,czkf5t3ai00ghwbga03i5aqxw,0,94.9,17.6,2025-03-29T15:20:33.345Z,2025-03-29T15:20:34Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605747361,212,11.6,5605747359,141,34.3,5605747357,140,92.7,5605747363,213,1.77,5605747355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714109,487,43,2,45,33,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:20:34.612Z,2025-03-29T15:24:03Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605786807,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714131,488,50,2,45,34,93ohqui2qgqm8408viwmm1ken,1,10.2,71.2,2025-03-29T15:20:34.771Z,2025-03-29T15:22:05Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605747649,285,,5605748069,233,437,5605747647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714179,437,7,2,45,34,czkf5t3ai00ghwbga03i5aqxw,1,89.8,28.8,2025-03-29T15:20:34.772Z,2025-03-29T15:22:04Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5605747913,286,,5605747911,56,Center,5605747989,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714185,438,43,2,45,37,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T15:20:37.921Z,2025-03-29T15:24:05Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5605787191,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714253,439,1,2,45,37,czkf5t3ai00ghwbga03i5aqxw,1,88.9,23.0,2025-03-29T15:20:38.033Z,2025-03-29T15:20:40Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5605748387,212,16.0,5605748391,213,2.61,5605748385,141,34.9,5605748383,140,75.8,5605748379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714279,440,1,2,45,39,czkf5t3ai00ghwbga03i5aqxw,0,76.2,33.9,2025-03-29T15:20:40.178Z,2025-03-29T15:22:09Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605748509,56,Center,5605748511,140,93.2,5605748515,212,19.6,5605748517,213,0.43,5605748507,155,,5605748513,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714347,489,12,2,45,40,93ohqui2qgqm8408viwmm1ken,1,9.9,48.8,2025-03-29T15:20:41.260Z,2025-03-29T15:20:43Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5605748901,56,Back,5605748905,140,23.5,5605748913,212,15.2,5605748909,141,56.4,5605749003,15,,5605748917,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714557,490,1,2,45,43,93ohqui2qgqm8408viwmm1ken,0,23.5,57.5,2025-03-29T15:20:43.705Z,2025-03-29T15:20:49Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5605750135,140,70.9,5605750143,1,,5605750133,56,Center,5605750139,212,50.7,5605750137,141,71.4,5605750131,157,,5605750141,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714649,441,1,2,45,50,czkf5t3ai00ghwbga03i5aqxw,1,29.1,19.8,2025-03-29T15:20:50.625Z,2025-03-29T15:20:52Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5605750591,140,40.1,5605750595,212,14.8,5605750589,56,Back,5605750599,213,5.61,5605750593,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714725,442,1,2,45,51,czkf5t3ai00ghwbga03i5aqxw,1,39.9,7.9,2025-03-29T15:20:52.528Z,2025-03-29T15:20:54Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5605750979,140,49.2,5605750981,141,26.4,5605750983,212,15.9,5605750985,213,0.91,5605750977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714823,443,1,2,45,53,czkf5t3ai00ghwbga03i5aqxw,1,47.0,23.7,2025-03-29T15:20:54.481Z,2025-03-29T15:20:57Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5605751575,212,22.3,5605751573,141,49.4,5605751571,140,33.8,5605751577,213,2.24,5605751569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715005,444,1,2,45,56,czkf5t3ai00ghwbga03i5aqxw,1,36.3,51.6,2025-03-29T15:20:56.865Z,2025-03-29T15:21:01Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605752521,141,86.5,5605752527,1,,5605752517,56,Left,5605752525,213,0.73,5605752519,140,61.5,5605752523,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715133,445,1,2,46,0,czkf5t3ai00ghwbga03i5aqxw,1,64.3,77.3,2025-03-29T15:21:01.601Z,2025-03-29T15:21:05Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5605753279,56,Center,5605753281,140,63.2,5605753287,213,4.62,5605753283,141,59.3,5605753285,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715431,446,1,2,46,4,czkf5t3ai00ghwbga03i5aqxw,1,63.2,59.3,2025-03-29T15:21:04.928Z,2025-03-29T15:21:12Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605754873,213,4.99,5605754875,1,,5605754867,140,72.8,5605754869,141,6.5,5605754871,212,37.3,5605754865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715445,447,3,2,46,10,czkf5t3ai00ghwbga03i5aqxw,0,90.1,14.6,2025-03-29T15:21:10.625Z,2025-03-29T15:21:28Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605754953,56,Right,5605754959,286,,5605755011,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715581,491,3,2,46,10,93ohqui2qgqm8408viwmm1ken,0,10.6,84.7,2025-03-29T15:21:11.595Z,2025-03-29T15:32:14Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605800065,285,,5605801159,233,450,5605755715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715735,450,7,2,46,10,czkf5t3ai00ghwbga03i5aqxw,1,89.4,15.3,2025-03-29T15:21:11.596Z,2025-03-29T15:32:13Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605800837,233,491,5605756567,56,Right,5605800355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715563,448,1,2,46,15,czkf5t3ai00ghwbga03i5aqxw,0,95.4,1.7,2025-03-29T15:21:15.625Z,2025-03-29T15:21:17Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605755599,56,Right,5605755819,236,,5605755607,141,3.5,5605755609,212,1.3,5605755597,155,,5605755821,233,492,5605755611,213,1.82,5605755595,2,,5605755825,286,5605755603,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,
2792715587,492,12,2,46,15,93ohqui2qgqm8408viwmm1ken,1,6.4,94.7,2025-03-29T15:21:15.725Z,2025-03-29T15:21:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605755749,185,,5605755869,233,448,5605755751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715613,449,5,2,46,16,czkf5t3ai00ghwbga03i5aqxw,1,91.6,-1.8,2025-03-29T15:21:16.900Z,2025-03-29T15:22:40Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605755929,347,,5605755925,56,Right,5605756139,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715633,493,5,2,46,16,93ohqui2qgqm8408viwmm1ken,0,8.4,101.8,2025-03-29T15:21:16.900Z,2025-03-29T15:22:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605756051,347,,5605756271,233,449,5605756049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716435,451,1,2,46,35,czkf5t3ai00ghwbga03i5aqxw,1,86.5,0.0,2025-03-29T15:21:36.065Z,2025-03-29T15:21:40Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605760233,140,94.4,5605760239,213,1.26,5605760235,141,36.1,5605760229,107,,5605760237,212,27.1,5605760241,1,,5605760231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716463,452,44,2,46,38,czkf5t3ai00ghwbga03i5aqxw,1,92.4,40.4,2025-03-29T15:21:39.019Z,2025-03-29T15:21:44Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605760373,56,Center,5605760377,286,,5605760439,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716417,494,44,2,46,38,93ohqui2qgqm8408viwmm1ken,0,7.6,59.6,2025-03-29T15:21:39.020Z,2025-03-29T15:26:05Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5605760527,233,452,5605760159,285,,5605760153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716585,453,1,2,46,38,czkf5t3ai00ghwbga03i5aqxw,0,94.4,36.1,2025-03-29T15:21:39.401Z,2025-03-29T15:26:04Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605761009,141,53.0,5605761003,56,Center,5605760999,168,,5605761013,212,11.5,5605761017,213,1.61,5605760997,3,,5605761007,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
