id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2803008121,433,44,1,40,57,7hlumphk42363z3i2nry2wrzj,1,52.2,57.2,2025-04-19T13:41:29.187Z,2025-04-19T13:45:15Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662453125,233,325,5662452855,56,Center,5662452857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008143,325,44,1,40,57,6i936isoyj6d0uuxdj537uc97,0,47.8,42.8,2025-04-19T13:41:29.188Z,2025-04-19T13:45:16Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662452981,285,,5662453161,233,433,5662452979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008137,434,1,1,40,57,7hlumphk42363z3i2nry2wrzj,0,54.9,55.5,2025-04-19T13:41:29.516Z,2025-04-19T13:41:30Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662452967,212,10.4,5662452961,56,Center,5662452963,140,62.5,5662452959,3,,5662452965,141,65.4,5662452969,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008319,326,1,1,41,2,6i936isoyj6d0uuxdj537uc97,0,35.4,15.5,2025-04-19T13:41:34.379Z,2025-04-19T13:41:40Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662453853,213,0.02,5662453855,1,,5662453843,140,76.9,5662453839,56,Right,5662453851,212,43.6,5662453847,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008309,436,1,1,41,5,7hlumphk42363z3i2nry2wrzj,1,18.8,77.8,2025-04-19T13:41:36.836Z,2025-04-19T13:41:40Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662453781,56,Back,5662453787,212,23.0,5662453785,141,54.3,5662453789,213,3.91,5662453783,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008361,437,1,1,41,8,7hlumphk42363z3i2nry2wrzj,1,3.5,52.7,2025-04-19T13:41:40.084Z,2025-04-19T13:41:42Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662454033,141,45.4,5662454041,213,6.06,5662454037,212,22.6,5662454025,56,Back,5662454029,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008405,438,1,1,41,11,7hlumphk42363z3i2nry2wrzj,1,21.6,40.4,2025-04-19T13:41:42.764Z,2025-04-19T13:41:44Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662454211,140,18.9,5662454217,213,4.41,5662454213,141,27.1,5662454209,56,Back,5662454215,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008447,439,1,1,41,13,7hlumphk42363z3i2nry2wrzj,1,18.9,27.1,2025-04-19T13:41:44.828Z,2025-04-19T13:41:47Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662454375,213,5.18,5662454367,56,Back,5662454371,141,12.3,5662454369,140,23.8,5662454373,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008487,440,1,1,41,15,7hlumphk42363z3i2nry2wrzj,1,24.1,12.5,2025-04-19T13:41:47.412Z,2025-04-19T13:41:50Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662454595,212,12.1,5662454593,141,24.6,5662454589,56,Back,5662454597,213,2.40,5662454591,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008529,441,1,1,41,18,7hlumphk42363z3i2nry2wrzj,1,18.1,24.4,2025-04-19T13:41:49.700Z,2025-04-19T13:41:53Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662454781,140,26.2,5662454787,213,5.77,5662454779,56,Back,5662454783,141,17.4,5662454785,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008549,442,1,1,41,21,7hlumphk42363z3i2nry2wrzj,1,36.7,17.0,2025-04-19T13:41:53.476Z,2025-04-19T13:43:05Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662454905,213,0.79,5662454893,140,56.7,5662454897,141,47.9,5662454889,56,Center,5662454901,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008557,443,61,1,41,23,7hlumphk42363z3i2nry2wrzj,0,56.7,47.9,2025-04-19T13:41:55.115Z,2025-04-19T13:41:55Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662454927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008585,328,4,1,41,25,6i936isoyj6d0uuxdj537uc97,1,38.0,51.2,2025-04-19T13:41:57.475Z,2025-04-19T13:42:04Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662455233,286,,5662455227,295,,5662455231,152,,5662455229,56,Back,5662455253,233,444,5662455225,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803008575,444,4,1,41,25,7hlumphk42363z3i2nry2wrzj,0,62.0,48.8,2025-04-19T13:41:57.476Z,2025-04-19T13:42:04Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662455047,13,,5662455273,233,328,5662455055,285,,5662455051,56,Center,5662455049,295,,5662455053,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009025,329,1,1,41,52,6i936isoyj6d0uuxdj537uc97,1,43.2,51.9,2025-04-19T13:42:23.899Z,2025-04-19T13:42:27Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662457167,212,50.1,5662457161,56,Left,5662457163,140,82.3,5662457157,155,,5662457173,1,,5662457159,152,,5662457155,5,,5662457169,213,0.61,5662457165,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009029,330,44,1,41,54,6i936isoyj6d0uuxdj537uc97,1,82.6,91.0,2025-04-19T13:42:26.155Z,2025-04-19T13:45:16Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662457191,56,Left,5662457247,233,445,5662457193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009005,445,44,1,41,54,7hlumphk42363z3i2nry2wrzj,0,17.4,9.0,2025-04-19T13:42:26.156Z,2025-04-19T13:45:17Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662457069,285,,5662457309,233,330,5662457067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009059,331,61,1,41,55,6i936isoyj6d0uuxdj537uc97,0,82.3,94.2,2025-04-19T13:42:26.771Z,2025-04-19T13:51:29Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662457355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009113,446,1,1,41,58,7hlumphk42363z3i2nry2wrzj,0,11.9,5.6,2025-04-19T13:42:29.852Z,2025-04-19T13:42:32Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662457657,140,38.3,5662457663,213,0.35,5662457661,212,29.6,5662457653,157,,5662457665,1,,5662457655,56,Back,5662457659,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009163,332,1,1,42,1,6i936isoyj6d0uuxdj537uc97,1,59.2,83.5,2025-04-19T13:42:33.291Z,2025-04-19T13:42:36Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662457863,141,47.2,5662457857,56,Center,5662457867,212,25.7,5662457869,213,4.99,5662457855,3,,5662457859,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009205,333,1,1,42,4,6i936isoyj6d0uuxdj537uc97,1,66.0,45.8,2025-04-19T13:42:35.891Z,2025-04-19T13:42:38Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662458059,140,43.5,5662458065,213,3.55,5662458061,141,30.9,5662458057,56,Back,5662458063,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009255,334,1,1,42,7,6i936isoyj6d0uuxdj537uc97,1,55.8,27.7,2025-04-19T13:42:38.772Z,2025-04-19T13:42:42Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662458321,141,4.9,5662458315,56,Right,5662458323,212,20.5,5662458319,140,68.6,5662458325,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009321,335,1,1,42,10,6i936isoyj6d0uuxdj537uc97,1,68.4,4.0,2025-04-19T13:42:42.308Z,2025-04-19T13:42:45Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662458535,140,55.4,5662458539,141,5.9,5662458531,56,Right,5662458541,212,13.7,5662458543,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009389,336,1,1,42,13,6i936isoyj6d0uuxdj537uc97,1,54.5,6.8,2025-04-19T13:42:44.883Z,2025-04-19T13:42:50Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662458943,141,24.3,5662458947,213,2.52,5662458941,140,38.8,5662458939,56,Back,5662458945,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009439,337,1,1,42,18,6i936isoyj6d0uuxdj537uc97,1,42.3,41.0,2025-04-19T13:42:49.923Z,2025-04-19T13:42:52Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662459197,140,39.4,5662459201,212,25.8,5662459195,56,Back,5662459203,213,1.69,5662459199,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009457,338,1,1,42,21,6i936isoyj6d0uuxdj537uc97,1,38.8,80.3,2025-04-19T13:42:52.684Z,2025-04-19T13:42:54Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662459323,213,0.49,5662459315,56,Left,5662459319,141,94.8,5662459321,212,20.8,5662459317,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009511,339,1,1,42,23,6i936isoyj6d0uuxdj537uc97,1,56.2,94.8,2025-04-19T13:42:54.524Z,2025-04-19T13:42:57Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662459599,212,6.3,5662459591,56,Left,5662459597,141,85.6,5662459601,213,4.55,5662459593,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009555,340,1,1,42,25,6i936isoyj6d0uuxdj537uc97,1,52.0,76.7,2025-04-19T13:42:57.332Z,2025-04-19T13:43:00Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5662459779,155,,5662459781,56,Left,5662459787,212,28.6,5662459783,140,76.5,5662459785,141,95.0,5662459789,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009599,341,1,1,42,28,6i936isoyj6d0uuxdj537uc97,0,76.0,94.4,2025-04-19T13:42:59.940Z,2025-04-19T13:43:02Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662460021,56,Center,5662460027,212,15.9,5662460023,140,70.4,5662460029,213,4.33,5662460025,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009607,447,8,1,42,31,7hlumphk42363z3i2nry2wrzj,1,29.6,26.5,2025-04-19T13:43:03.092Z,2025-04-19T13:45:43Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662460047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009649,448,1,1,42,32,7hlumphk42363z3i2nry2wrzj,1,32.1,34.3,2025-04-19T13:43:03.980Z,2025-04-19T13:45:45Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662460207,56,Back,5662460211,141,32.5,5662460219,213,3.34,5662460209,140,26.3,5662460215,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009687,450,1,1,42,34,7hlumphk42363z3i2nry2wrzj,0,26.3,31.6,2025-04-19T13:43:05.964Z,2025-04-19T13:43:07Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662460459,212,42.6,5662460455,140,65.6,5662460463,1,,5662460451,155,,5662460457,141,15.9,5662460453,56,Right,5662460461,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009707,342,12,1,42,36,6i936isoyj6d0uuxdj537uc97,1,36.6,85.1,2025-04-19T13:43:08.115Z,2025-04-19T13:43:09Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662460563,15,,5662460539,141,100.0,5662460535,56,Back,5662460541,212,13.0,5662460591,167,,5662460537,140,43.1,5662460543,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009719,343,5,1,42,37,6i936isoyj6d0uuxdj537uc97,0,41.2,101.2,2025-04-19T13:43:09.318Z,2025-04-19T13:43:13Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662460685,233,451,5662460581,56,Back,5662460583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009739,451,5,1,42,37,7hlumphk42363z3i2nry2wrzj,1,58.8,-1.2,2025-04-19T13:43:09.318Z,2025-04-19T13:44:59Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662460669,233,343,5662460665,56,Right,5662460667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009803,452,1,1,42,42,7hlumphk42363z3i2nry2wrzj,1,62.4,0.0,2025-04-19T13:43:13.636Z,2025-04-19T13:43:15Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662460969,213,2.42,5662460965,141,4.6,5662460959,107,,5662460963,140,58.1,5662460967,212,6.0,5662460961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009853,453,1,1,42,43,7hlumphk42363z3i2nry2wrzj,1,58.1,4.6,2025-04-19T13:43:14.924Z,2025-04-19T13:43:19Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662461243,141,11.6,5662461249,213,2.07,5662461239,56,Right,5662461245,212,5.4,5662461241,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009885,454,1,1,42,47,7hlumphk42363z3i2nry2wrzj,1,59.2,18.3,2025-04-19T13:43:19.036Z,2025-04-19T13:43:20Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662461389,56,Right,5662461397,213,4.47,5662461391,140,57.9,5662461393,141,10.1,5662461395,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009919,455,1,1,42,49,7hlumphk42363z3i2nry2wrzj,1,57.2,10.4,2025-04-19T13:43:20.804Z,2025-04-19T13:43:24Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662461569,56,Back,5662461571,140,35.1,5662461577,213,2.92,5662461573,141,18.0,5662461575,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009927,456,1,1,42,52,7hlumphk42363z3i2nry2wrzj,1,36.1,24.7,2025-04-19T13:43:24.020Z,2025-04-19T13:43:24Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662461609,213,0.50,5662461605,141,28.3,5662461603,140,40.4,5662461601,56,Back,5662461607,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009943,457,1,1,42,53,7hlumphk42363z3i2nry2wrzj,1,40.4,28.3,2025-04-19T13:43:24.700Z,2025-04-19T13:43:25Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662461693,213,4.97,5662461687,140,41.3,5662461685,56,Back,5662461689,141,23.0,5662461691,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009971,458,1,1,42,54,7hlumphk42363z3i2nry2wrzj,1,41.3,23.0,2025-04-19T13:43:25.540Z,2025-04-19T13:43:27Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662461845,140,53.7,5662461843,56,Center,5662461849,212,15.2,5662461851,213,0.54,5662461847,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803009991,459,1,1,42,55,7hlumphk42363z3i2nry2wrzj,1,53.7,34.6,2025-04-19T13:43:27.269Z,2025-04-19T13:43:28Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662461937,213,5.95,5662461931,141,32.1,5662461921,56,Center,5662461927,140,58.4,5662461935,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010011,460,1,1,42,56,7hlumphk42363z3i2nry2wrzj,1,58.9,32.1,2025-04-19T13:43:28.204Z,2025-04-19T13:43:30Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662462015,141,40.6,5662462019,213,1.95,5662462065,156,,5662462013,140,56.7,5662462017,212,6.2,5662462011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010101,461,1,1,42,59,7hlumphk42363z3i2nry2wrzj,1,65.4,49.1,2025-04-19T13:43:31.460Z,2025-04-19T13:43:34Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662462455,141,76.6,5662462459,213,1.23,5662462453,140,71.7,5662462451,56,Center,5662462457,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010159,462,1,1,43,2,7hlumphk42363z3i2nry2wrzj,1,75.6,76.7,2025-04-19T13:43:34.340Z,2025-04-19T13:43:37Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662462723,141,78.4,5662462721,140,96.3,5662462727,213,0.05,5662462725,212,21.8,5662462717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010175,463,1,1,43,5,7hlumphk42363z3i2nry2wrzj,0,96.3,78.4,2025-04-19T13:43:37.468Z,2025-04-19T13:43:38Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662462817,212,14.1,5662462811,56,Center,5662462809,155,,5662462813,140,91.6,5662462807,2,,5662462815,141,59.0,5662462819,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010191,344,12,1,43,7,6i936isoyj6d0uuxdj537uc97,1,7.2,44.0,2025-04-19T13:43:38.780Z,2025-04-19T13:43:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662462873,212,11.8,5662462871,141,60.3,5662462869,140,11.0,5662462875,213,1.23,5662462881,15,,5662462867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010211,464,15,1,43,9,7hlumphk42363z3i2nry2wrzj,1,89.7,44.5,2025-04-19T13:43:40.620Z,2025-04-19T13:44:50Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662467547,100,,5662468207,121,,5662467555,231,48.7,5662467539,78,,5662467545,458,,5662462939,22,,5662467537,72,,5662467541,102,50.0,5662467585,233,346,5662462941,17,,5662467543,103,19,5662462943,56,Center,5662467121,82,,5662467551,147,48.7,5662467549,146,5662467553,230,99.8,,,,97.6,,
2803010259,346,10,1,43,9,6i936isoyj6d0uuxdj537uc97,1,2.4,51.3,2025-04-19T13:43:40.720Z,2025-04-19T13:44:49Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662463249,94,,5662467605,233,464,5662463251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010237,465,15,1,43,11,7hlumphk42363z3i2nry2wrzj,1,90.7,67.5,2025-04-19T13:43:42.883Z,2025-04-19T13:45:19Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662469913,102,48.7,5662463105,22,,5662469929,231,53.4,5662469911,78,,5662469919,328,,5662468975,82,,5662469923,146,92.4,5662463107,64,,5662469921,458,,5662469925,147,64.1,5662463109,56,Center,5662468971,20,,5662469917,108,,5662469915,103,19,5662470277,233,5662469927,230,98.6,,,,345,,
2803010221,345,10,1,43,11,6i936isoyj6d0uuxdj537uc97,1,6.5,31.3,2025-04-19T13:43:42.983Z,2025-04-19T13:45:26Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662470241,94,,5662462991,56,Back,5662470307,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010307,347,5,1,43,14,6i936isoyj6d0uuxdj537uc97,0,24.6,-2.0,2025-04-19T13:43:46.374Z,2025-04-19T13:45:00Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662463483,347,,5662463481,56,Back,5662463535,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010293,466,5,1,43,14,7hlumphk42363z3i2nry2wrzj,1,75.4,102.0,2025-04-19T13:43:46.374Z,2025-04-19T13:44:59Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662463391,347,,5662463389,56,Left,5662463525,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010367,467,1,1,43,20,7hlumphk42363z3i2nry2wrzj,1,72.3,100.0,2025-04-19T13:43:52.332Z,2025-04-19T13:43:54Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662463831,107,,5662463841,141,92.9,5662463843,212,11.4,5662463845,213,3.70,5662463835,56,Left,5662463839,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010395,468,1,1,43,23,7hlumphk42363z3i2nry2wrzj,1,63.1,92.9,2025-04-19T13:43:54.636Z,2025-04-19T13:43:56Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662463977,212,2.8,5662463971,56,Left,5662463973,140,61.8,5662463975,141,96.5,5662463979,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010499,469,1,1,43,24,7hlumphk42363z3i2nry2wrzj,1,60.0,92.4,2025-04-19T13:43:56.204Z,2025-04-19T13:46:15Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662464439,140,52.7,5662464445,213,4.28,5662464441,141,68.2,5662464437,56,Center,5662464443,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010557,470,1,1,43,31,7hlumphk42363z3i2nry2wrzj,1,55.8,49.6,2025-04-19T13:44:03.364Z,2025-04-19T13:44:07Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662464707,140,56.0,5662464705,56,Center,5662464709,141,66.7,5662464713,213,1.55,5662464711,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010607,471,1,1,43,35,7hlumphk42363z3i2nry2wrzj,1,54.9,70.8,2025-04-19T13:44:06.900Z,2025-04-19T13:44:10Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662464933,56,Left,5662464941,213,0.84,5662464937,141,90.8,5662464939,212,18.2,5662464935,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010689,472,1,1,43,38,7hlumphk42363z3i2nry2wrzj,1,68.1,90.6,2025-04-19T13:44:09.884Z,2025-04-19T13:44:14Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662465323,140,63.9,5662465329,213,4.33,5662465325,141,74.5,5662465321,56,Center,5662465327,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010727,473,1,1,43,42,7hlumphk42363z3i2nry2wrzj,1,63.5,73.3,2025-04-19T13:44:14.485Z,2025-04-19T13:44:16Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662465475,212,7.5,5662465477,213,3.01,5662465469,56,Center,5662465471,140,56.4,5662465473,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010763,474,1,1,43,44,7hlumphk42363z3i2nry2wrzj,1,55.1,73.8,2025-04-19T13:44:15.988Z,2025-04-19T13:44:17Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662465675,213,5.45,5662465667,56,Center,5662465673,212,12.3,5662465669,140,63.0,5662465671,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010791,475,1,1,43,46,7hlumphk42363z3i2nry2wrzj,1,62.7,60.3,2025-04-19T13:44:17.589Z,2025-04-19T13:44:19Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662465811,212,8.2,5662465805,56,Center,5662465809,141,70.0,5662465807,140,67.3,5662465815,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010857,476,1,1,43,47,7hlumphk42363z3i2nry2wrzj,1,68.4,71.4,2025-04-19T13:44:19.452Z,2025-04-19T13:44:25Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662466147,141,96.2,5662466151,213,1.09,5662466143,56,Left,5662466149,212,19.0,5662466145,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010869,477,4,1,43,53,7hlumphk42363z3i2nry2wrzj,1,79.9,90.0,2025-04-19T13:44:24.701Z,2025-04-19T13:49:41Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662466227,286,,5662466221,56,Left,5662466219,13,,5662466293,233,348,5662466223,152,,5662467205,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803010867,348,4,1,43,53,6i936isoyj6d0uuxdj537uc97,0,20.1,10.0,2025-04-19T13:44:24.702Z,2025-04-19T13:44:40Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662466263,152,,5662466341,233,477,5662467283,294,,5662466261,56,Back,5662466267,285,,5662466259,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803011641,478,1,1,44,39,7hlumphk42363z3i2nry2wrzj,1,86.5,90.3,2025-04-19T13:45:11.444Z,2025-04-19T13:49:42Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662470047,155,,5662470055,140,90.0,5662470043,5,,5662470059,212,13.4,5662470051,152,,5662470057,141,71.4,5662470039,2,,5662470061,213,4.99,5662470053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
