id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817841645,366,1,2,45,50,5mbo4f0vps12dr0fcvjn3wyp5,0,67.8,10.3,2025-05-22T18:05:27.926Z,2025-05-22T18:11:33Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744277453,155,,5744277459,141,0.0,5744277461,212,14.3,5744277457,140,79.2,5744277463,213,5.70,5744277455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841623,365,5,2,45,52,5mbo4f0vps12dr0fcvjn3wyp5,0,76.2,-1.6,2025-05-22T18:05:29.765Z,2025-05-22T18:05:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744266783,56,Right,5744266835,233,473,5744266785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841631,473,5,2,45,52,93ohqui2qgqm8408viwmm1ken,1,23.8,101.6,2025-05-22T18:05:29.765Z,2025-05-22T18:05:49Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744266813,56,Back,5744266815,347,,5744266821,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841655,474,1,2,45,55,93ohqui2qgqm8408viwmm1ken,1,25.5,100.0,2025-05-22T18:05:32.811Z,2025-05-22T18:05:34Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744266935,107,,5744266943,212,6.0,5744266939,140,29.0,5744266945,213,5.37,5744266941,141,95.0,5744266937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841659,475,1,2,45,56,93ohqui2qgqm8408viwmm1ken,1,28.7,94.5,2025-05-22T18:05:34.059Z,2025-05-22T18:05:35Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744266987,212,6.6,5744266981,56,Back,5744266985,141,94.8,5744266983,140,22.4,5744266989,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841673,476,1,2,45,57,93ohqui2qgqm8408viwmm1ken,1,22.4,94.8,2025-05-22T18:05:35.371Z,2025-05-22T18:05:36Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744267063,213,0.06,5744267055,56,Back,5744267057,140,24.4,5744267061,212,2.1,5744267059,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841675,477,1,2,45,58,93ohqui2qgqm8408viwmm1ken,0,24.4,95.0,2025-05-22T18:05:36.491Z,2025-05-22T18:05:37Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744267073,56,Back,5744267081,213,5.66,5744267075,140,26.2,5744267079,212,2.3,5744267091,236,,5744267077,141,93.0,5744267101,286,,5744267093,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841677,367,74,2,45,58,5mbo4f0vps12dr0fcvjn3wyp5,1,73.7,2.5,2025-05-22T18:05:36.492Z,2025-05-22T18:07:19Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744267115,233,477,5744267085,285,,5744267083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841689,368,61,2,46,0,5mbo4f0vps12dr0fcvjn3wyp5,1,75.8,4.3,2025-05-22T18:05:38.334Z,2025-05-22T18:05:46Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744267175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841695,369,5,2,46,1,5mbo4f0vps12dr0fcvjn3wyp5,0,67.8,-0.9,2025-05-22T18:05:39.406Z,2025-05-22T18:05:48Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744267227,233,478,5744267195,56,Right,5744267197,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841691,478,5,2,46,1,93ohqui2qgqm8408viwmm1ken,1,32.2,100.9,2025-05-22T18:05:39.406Z,2025-05-22T18:05:50Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744267179,56,Back,5744267181,347,,5744267211,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841765,479,1,2,46,16,93ohqui2qgqm8408viwmm1ken,1,25.1,100.0,2025-05-22T18:05:53.883Z,2025-05-22T18:06:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744267631,213,5.44,5744267629,212,10.8,5744267627,141,88.7,5744267623,56,Back,5744267625,140,31.9,5744267621,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841767,480,1,2,46,17,93ohqui2qgqm8408viwmm1ken,1,34.2,91.7,2025-05-22T18:05:55.147Z,2025-05-22T18:05:55Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744267641,212,7.4,5744267637,140,27.6,5744267643,213,2.77,5744267657,156,,5744267639,141,95.7,5744267635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844063,392,45,2,46,19,5mbo4f0vps12dr0fcvjn3wyp5,0,74.4,5.2,2025-05-22T18:05:56.747Z,2025-05-22T18:27:01Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744281007,56,Right,5744281015,233,481,5744281009,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841781,481,3,2,46,19,93ohqui2qgqm8408viwmm1ken,1,25.6,94.8,2025-05-22T18:05:56.747Z,2025-05-22T18:27:01Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744267723,285,,5744281011,233,392,5744267721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841789,482,4,2,46,21,93ohqui2qgqm8408viwmm1ken,1,32.4,94.6,2025-05-22T18:05:58.666Z,2025-05-22T18:07:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744267813,13,,5744267819,152,,5744267845,233,370,5744267849,285,,5744267817,56,Back,5744267815,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841797,370,4,2,46,21,5mbo4f0vps12dr0fcvjn3wyp5,0,67.6,5.4,2025-05-22T18:05:58.667Z,2025-05-22T18:07:20Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744267831,13,,5744267835,56,Right,5744267833,294,,5744267837,152,,5744267839,286,,5744267863,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841835,483,1,2,46,28,93ohqui2qgqm8408viwmm1ken,1,36.8,93.6,2025-05-22T18:06:06.122Z,2025-05-22T18:06:07Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744267999,212,6.0,5744268043,189,,5744267991,56,Back,5744267995,141,91.4,5744267987,5,,5744267993,140,31.3,5744268003,213,3.40,5744267989,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841853,484,1,2,46,30,93ohqui2qgqm8408viwmm1ken,1,27.4,92.0,2025-05-22T18:06:08.251Z,2025-05-22T18:06:10Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744268093,213,3.51,5744268089,141,85.6,5744268085,56,Back,5744268091,212,12.0,5744268087,140,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841867,485,1,2,46,32,93ohqui2qgqm8408viwmm1ken,1,16.3,85.6,2025-05-22T18:06:09.978Z,2025-05-22T18:06:12Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744268161,212,22.4,5744268159,141,56.3,5744268155,56,Back,5744268163,213,4.24,5744268157,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841885,486,1,2,46,35,93ohqui2qgqm8408viwmm1ken,1,8.6,55.1,2025-05-22T18:06:12.731Z,2025-05-22T18:06:14Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5744268243,213,6.19,5744268239,141,54.3,5744268241,212,6.1,5744268237,140,14.4,5744268235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841899,487,1,2,46,36,93ohqui2qgqm8408viwmm1ken,1,14.9,54.5,2025-05-22T18:06:14.555Z,2025-05-22T18:06:16Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744268299,212,22.1,5744268293,56,Back,5744268301,213,4.54,5744268297,141,22.5,5744268295,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841919,488,1,2,46,38,93ohqui2qgqm8408viwmm1ken,1,12.3,17.4,2025-05-22T18:06:16.427Z,2025-05-22T18:06:21Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5744268409,212,18.5,5744268403,56,Back,5744268411,213,6.03,5744268407,141,10.7,5744268405,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841921,489,1,2,46,43,93ohqui2qgqm8408viwmm1ken,1,43.2,8.8,2025-05-22T18:06:21.579Z,2025-05-22T18:06:22Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744268425,213,0.64,5744268417,56,Back,5744268421,141,11.7,5744268419,140,45.7,5744268423,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841927,490,1,2,46,44,93ohqui2qgqm8408viwmm1ken,1,45.7,12.9,2025-05-22T18:06:22.459Z,2025-05-22T18:06:23Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744268463,213,3.11,5744268455,56,Back,5744268457,140,39.4,5744268461,212,6.6,5744268459,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841935,491,1,2,46,46,93ohqui2qgqm8408viwmm1ken,1,38.7,12.9,2025-05-22T18:06:23.835Z,2025-05-22T18:06:24Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744268505,56,Back,5744268513,213,5.22,5744268507,140,41.9,5744268511,212,6.9,5744268509,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841939,492,1,2,46,47,93ohqui2qgqm8408viwmm1ken,1,41.9,4.6,2025-05-22T18:06:24.811Z,2025-05-22T18:06:26Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744268525,56,Back,5744268529,141,8.8,5744268531,212,14.8,5744268527,140,28.1,5744268533,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841961,493,1,2,46,48,93ohqui2qgqm8408viwmm1ken,1,27.0,10.0,2025-05-22T18:06:26.010Z,2025-05-22T18:06:30Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5744268671,213,2.09,5744268663,56,Back,5744268669,212,25.9,5744268665,140,14.8,5744268667,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842015,494,1,2,46,52,93ohqui2qgqm8408viwmm1ken,1,14.8,45.1,2025-05-22T18:06:30.379Z,2025-05-22T18:06:41Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5744268973,213,1.12,5744268969,212,36.5,5744268975,1,,5744268961,140,30.1,5744268965,141,93.3,5744268957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842017,495,1,2,47,2,93ohqui2qgqm8408viwmm1ken,0,38.8,92.0,2025-05-22T18:06:40.379Z,2025-05-22T18:06:42Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744268991,140,72.2,5744268995,212,36.7,5744268987,155,,5744268993,141,76.3,5744268989,56,Center,5744268997,213,5.99,5744268999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842039,371,1,2,47,6,5mbo4f0vps12dr0fcvjn3wyp5,1,26.7,23.4,2025-05-22T18:06:43.700Z,2025-05-22T18:06:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744269133,213,0.38,5744269127,140,39.0,5744269131,212,13.9,5744269135,1,,5744269129,141,30.9,5744269125,56,Back,5744269123,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842057,373,1,2,47,11,5mbo4f0vps12dr0fcvjn3wyp5,1,35.6,48.4,2025-05-22T18:06:48.932Z,2025-05-22T18:06:51Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744269211,141,81.4,5744269215,212,23.6,5744269209,140,28.6,5744269219,213,1.89,5744269207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842067,374,1,2,47,14,5mbo4f0vps12dr0fcvjn3wyp5,1,28.6,81.4,2025-05-22T18:06:51.620Z,2025-05-22T18:06:53Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,5744269263,141,56.7,5744269265,212,28.1,5744269259,56,Back,5744269261,140,7.2,5744269267,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842083,375,1,2,47,16,5mbo4f0vps12dr0fcvjn3wyp5,0,7.2,56.7,2025-05-22T18:06:53.798Z,2025-05-22T18:06:57Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744269361,213,6.16,5744269359,212,46.8,5744269353,56,Center,5744269355,140,51.4,5744269363,1,,5744269351,157,,5744269357,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842087,496,1,2,47,19,93ohqui2qgqm8408viwmm1ken,1,53.1,54.0,2025-05-22T18:06:57.579Z,2025-05-22T18:06:58Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744269377,212,16.2,5744269379,213,0.48,5744269375,141,64.9,5744269371,56,Center,5744269369,3,,5744269373,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842123,498,1,2,47,22,93ohqui2qgqm8408viwmm1ken,1,68.5,75.9,2025-05-22T18:06:59.899Z,2025-05-22T18:07:05Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744269593,141,94.4,5744269589,56,Left,5744269591,140,75.3,5744269595,212,14.5,5744269597,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842131,499,1,2,47,27,93ohqui2qgqm8408viwmm1ken,1,77.2,89.9,2025-05-22T18:07:05.291Z,2025-05-22T18:07:06Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744269631,212,12.8,5744269629,141,71.5,5744269633,213,4.91,5744269627,140,79.6,5744269625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842145,500,1,2,47,28,93ohqui2qgqm8408viwmm1ken,1,79.6,71.5,2025-05-22T18:07:06.123Z,2025-05-22T18:07:08Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744269693,212,14.8,5744269689,140,93.4,5744269691,141,75.7,5744269687,56,Center,5744269695,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842151,501,1,2,47,30,93ohqui2qgqm8408viwmm1ken,0,96.5,76.7,2025-05-22T18:07:08.204Z,2025-05-22T18:07:10Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744269735,141,70.2,5744269731,56,Center,5744269727,2,,5744269769,286,,5744269733,140,96.5,5744269737,212,4.4,5744269765,233,376,5744269763,236,,5744269739,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842159,376,12,2,47,30,5mbo4f0vps12dr0fcvjn3wyp5,1,5.0,29.1,2025-05-22T18:07:08.304Z,2025-05-22T18:07:11Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744269759,185,,5744269773,233,501,5744269761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842171,502,1,2,47,33,93ohqui2qgqm8408viwmm1ken,1,97.6,81.5,2025-05-22T18:07:11.307Z,2025-05-22T18:07:12Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744269843,213,2.47,5744269839,141,85.7,5744269835,56,Left,5744269841,212,4.6,5744269837,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842181,503,1,2,47,34,93ohqui2qgqm8408viwmm1ken,1,93.4,86.9,2025-05-22T18:07:11.884Z,2025-05-22T18:07:12Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744269899,213,2.69,5744269893,140,89.8,5744269895,141,89.6,5744269891,56,Left,5744269897,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842197,504,1,2,47,35,93ohqui2qgqm8408viwmm1ken,1,89.0,90.3,2025-05-22T18:07:12.843Z,2025-05-22T18:07:15Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744269973,140,78.4,5744269979,213,3.88,5744269977,212,15.1,5744269971,56,Center,5744269975,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842207,505,1,2,47,37,93ohqui2qgqm8408viwmm1ken,0,79.2,75.7,2025-05-22T18:07:14.987Z,2025-05-22T18:07:18Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744270037,213,5.50,5744270025,2,,5744270031,140,97.1,5744270157,233,378,5744270029,56,Center,5744270035,212,26.4,5744270033,141,48.4,5744270027,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842225,378,11,2,47,40,5mbo4f0vps12dr0fcvjn3wyp5,1,3.9,52.8,2025-05-22T18:07:18.516Z,2025-05-22T18:07:19Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744270161,233,505,5744270147,88,,5744270143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842355,379,1,2,47,57,5mbo4f0vps12dr0fcvjn3wyp5,0,15.7,41.2,2025-05-22T18:07:35.252Z,2025-05-22T18:07:37Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744270811,141,32.1,5744270815,213,6.14,5744270805,199,,5744270813,212,43.8,5744270817,1,,5744270809,140,57.0,5744270807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842363,506,1,2,48,0,93ohqui2qgqm8408viwmm1ken,0,39.0,69.4,2025-05-22T18:07:37.995Z,2025-05-22T18:07:38Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744270853,212,4.7,5744270847,56,Back,5744270851,141,67.8,5744270849,140,43.4,5744270855,213,6.05,5744270845,157,,5744270857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842379,380,1,2,48,2,5mbo4f0vps12dr0fcvjn3wyp5,0,54.3,35.4,2025-05-22T18:07:39.925Z,2025-05-22T18:12:37Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744270959,212,26.4,5744270947,3,,5744270961,213,4.42,5744270951,140,47.0,5744270949,56,Back,5744270955,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842381,381,5,2,48,3,5mbo4f0vps12dr0fcvjn3wyp5,0,45.4,-1.6,2025-05-22T18:07:40.902Z,2025-05-22T18:07:45Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744270969,347,,5744270967,56,Back,5744271013,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842385,507,5,2,48,3,93ohqui2qgqm8408viwmm1ken,1,54.6,101.6,2025-05-22T18:07:40.902Z,2025-05-22T18:07:47Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744270999,347,,5744270997,56,Left,5744271005,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842461,508,1,2,48,19,93ohqui2qgqm8408viwmm1ken,1,57.1,100.0,2025-05-22T18:07:56.891Z,2025-05-22T18:08:01Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744271463,107,,5744271469,141,89.9,5744271471,212,8.4,5744271467,140,58.7,5744271473,213,4.91,5744271465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842463,509,1,2,48,22,93ohqui2qgqm8408viwmm1ken,0,45.6,85.7,2025-05-22T18:08:00.147Z,2025-05-22T18:08:02Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744271483,212,9.0,5744271477,56,Back,5744271481,141,85.4,5744271479,140,37.0,5744271485,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842503,510,51,2,48,23,93ohqui2qgqm8408viwmm1ken,1,43.1,90.0,2025-05-22T18:08:00.772Z,2025-05-22T18:08:24Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744271693,169,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842487,383,1,2,48,26,5mbo4f0vps12dr0fcvjn3wyp5,1,72.3,17.6,2025-05-22T18:08:04.596Z,2025-05-22T18:08:07Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5744271601,140,73.1,5744271605,212,14.4,5744271603,141,38.8,5744271607,213,1.51,5744271599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842499,384,1,2,48,29,5mbo4f0vps12dr0fcvjn3wyp5,1,73.1,38.8,2025-05-22T18:08:07.236Z,2025-05-22T18:08:09Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5744271675,212,20.7,5744271669,56,Center,5744271671,140,86.8,5744271673,141,60.6,5744271677,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842509,385,1,2,48,30,5mbo4f0vps12dr0fcvjn3wyp5,1,86.5,60.9,2025-05-22T18:08:07.716Z,2025-05-22T18:14:02Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,1.0,5744271729,141,43.6,5744271731,212,11.9,5744271727,140,88.3,5744271733,213,4.87,5744271961,154,,5744271725,56,Center,5744271959,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842515,386,13,2,48,31,5mbo4f0vps12dr0fcvjn3wyp5,1,88.0,42.5,2025-05-22T18:08:08.645Z,2025-05-22T18:08:56Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744271765,17,,5744271763,22,,5744271975,84,,5744271985,102,42.0,5744271981,55,385,5744271993,230,98.5,5744271977,29,,5744271989,214,,5744271991,328,,5744271979,154,5744271809,72,,,5744271987,103,11.1,5744271995,231,5744271767,56,Center,5744272175,468,510,,,,48.9,,,,,,,,,
2817842517,387,5,2,48,34,5mbo4f0vps12dr0fcvjn3wyp5,0,100.6,39.4,2025-05-22T18:08:11.990Z,2025-05-22T18:14:01Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744271777,56,Center,5744271805,233,511,5744271779,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842519,511,5,2,48,34,93ohqui2qgqm8408viwmm1ken,1,-0.6,60.6,2025-05-22T18:08:11.990Z,2025-05-22T18:08:28Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744271781,56,Back,5744271797,233,387,5744271783,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842661,512,1,2,49,3,93ohqui2qgqm8408viwmm1ken,1,4.5,55.8,2025-05-22T18:08:41.563Z,2025-05-22T18:08:55Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5744272577,140,23.1,5744272579,141,26.4,5744272587,237,,5744272575,56,Back,5744272583,213,5.49,5744272573,124,,5744272907,189,,5744272581,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842675,513,1,2,49,6,93ohqui2qgqm8408viwmm1ken,1,23.8,26.4,2025-05-22T18:08:43.755Z,2025-05-22T18:08:46Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744272669,141,14.6,5744272671,212,10.6,5744272667,140,30.4,5744272673,213,5.42,5744272665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842683,514,1,2,49,8,93ohqui2qgqm8408viwmm1ken,1,32.4,14.3,2025-05-22T18:08:45.979Z,2025-05-22T18:08:48Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744272703,140,33.2,5744272709,213,1.49,5744272705,141,29.2,5744272701,56,Back,5744272707,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842685,515,1,2,49,10,93ohqui2qgqm8408viwmm1ken,1,34.6,37.0,2025-05-22T18:08:48.075Z,2025-05-22T18:08:49Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744272723,141,56.4,5744272719,56,Back,5744272721,140,27.7,5744272725,212,15.1,5744272727,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842695,516,1,2,49,11,93ohqui2qgqm8408viwmm1ken,1,27.7,56.4,2025-05-22T18:08:49.306Z,2025-05-22T18:08:52Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744272785,140,32.9,5744272791,213,5.20,5744272787,141,41.3,5744272789,212,11.6,5744272783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817842697,517,1,2,49,14,93ohqui2qgqm8408viwmm1ken,1,32.9,41.3,2025-05-22T18:08:52.075Z,2025-05-22T18:08:52Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744272795,56,Back,5744272803,213,1.01,5744272799,141,45.2,5744272801,212,3.1,5744272797,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
