id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2805237465,710,1,2,58,3,9zqn9ugvg64it0lr5z8cq4g9v,1,71.5,0.0,2025-04-23T18:13:42.216Z,2025-04-23T18:13:44Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674656837,141,5.0,5674656841,213,2.84,5674656835,140,57.1,5674656831,107,,5674656833,56,Right,5674656839,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237493,711,1,2,58,5,9zqn9ugvg64it0lr5z8cq4g9v,1,60.5,2.9,2025-04-23T18:13:44.776Z,2025-04-23T18:13:46Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674656979,212,20.0,5674656973,56,Back,5674656975,140,41.5,5674656977,141,3.5,5674656981,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237563,712,1,2,58,7,9zqn9ugvg64it0lr5z8cq4g9v,1,41.5,3.5,2025-04-23T18:13:46.312Z,2025-04-23T18:13:52Z,17jltcnnaha4707duh52hirit,M. Lode,,,5674657363,213,1.89,5674657361,212,18.1,5674657357,140,36.0,5674657355,56,Back,5674657359,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237615,713,1,2,58,13,9zqn9ugvg64it0lr5z8cq4g9v,1,47.3,46.7,2025-04-23T18:13:52.665Z,2025-04-23T18:13:56Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674657635,140,58.9,5674657633,56,Center,5674657639,212,15.5,5674657637,141,32.7,5674657641,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237701,714,1,2,58,16,9zqn9ugvg64it0lr5z8cq4g9v,0,58.9,31.6,2025-04-23T18:13:55.896Z,2025-04-23T18:14:01Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674658099,141,12.9,5674658095,56,Right,5674658105,1,,5674658101,212,43.5,5674658103,213,5.99,5674658097,140,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237783,438,61,2,58,27,46yo78zak2j7kaxc5ak1fnm60,1,6.7,87.5,2025-04-23T18:14:06.797Z,2025-04-23T18:14:16Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674658535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237799,439,6,2,58,28,46yo78zak2j7kaxc5ak1fnm60,0,4.8,87.4,2025-04-23T18:14:07.416Z,2025-04-25T14:47:28Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674659031,56,Back,5674659273,233,715,5674659033,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237777,715,6,2,58,28,9zqn9ugvg64it0lr5z8cq4g9v,1,95.2,12.6,2025-04-23T18:14:07.416Z,2025-04-23T19:06:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674658631,56,Right,5674658633,75,,5674659233,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238169,716,1,2,58,55,9zqn9ugvg64it0lr5z8cq4g9v,1,99.6,0.5,2025-04-23T18:14:34.792Z,2025-04-23T18:14:38Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674660617,141,5.5,5674660615,140,95.7,5674660613,56,Right,5674660611,6,,5674660621,213,2.45,5674660619,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238177,717,1,2,58,58,9zqn9ugvg64it0lr5z8cq4g9v,0,96.4,4.3,2025-04-23T18:14:37.432Z,2025-04-25T14:47:36Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674660665,155,,5674660663,2,,5677459823,224,,5674660671,141,46.1,5677459825,20,,5674660669,140,94.7,5674660673,212,28.5,5674660667,56,Center,5674660677,213,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238217,440,12,2,59,1,46yo78zak2j7kaxc5ak1fnm60,1,6.0,54.5,2025-04-23T18:14:40.374Z,2025-04-23T18:24:12Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674660895,213,4.99,5674660889,140,11.2,5674660891,141,26.4,5674660893,212,19.9,5674660887,56,Back,5674660925,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238285,718,1,2,59,3,9zqn9ugvg64it0lr5z8cq4g9v,1,87.3,80.8,2025-04-23T18:14:42.537Z,2025-04-23T18:14:45Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674661287,213,3.93,5674661281,140,75.0,5674661283,141,61.7,5674661279,56,Center,5674661285,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238293,719,1,2,59,6,9zqn9ugvg64it0lr5z8cq4g9v,0,75.9,61.8,2025-04-23T18:14:45.161Z,2025-04-23T18:14:45Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674661347,140,90.5,5674661353,213,5.55,5674661351,212,20.6,5674661345,56,Center,5674661343,155,,5674661349,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238325,441,12,2,59,8,46yo78zak2j7kaxc5ak1fnm60,1,10.8,53.1,2025-04-23T18:14:47.284Z,2025-04-23T18:14:48Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5674661477,212,15.4,5674661475,141,60.5,5674661471,56,Back,5674661473,140,24.7,5674661485,15,,5674661479,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238341,442,1,2,59,9,46yo78zak2j7kaxc5ak1fnm60,0,26.2,61.8,2025-04-23T18:14:48.597Z,2025-04-23T18:14:49Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674661569,213,4.96,5674661563,141,44.8,5674661561,140,29.0,5674661559,56,Back,5674661567,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238375,720,1,2,59,10,9zqn9ugvg64it0lr5z8cq4g9v,1,76.7,49.4,2025-04-23T18:14:49.240Z,2025-04-23T18:14:51Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674661769,140,89.9,5674661773,212,19.3,5674661771,141,69.1,5674661775,213,0.77,5674661767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238389,721,1,2,59,12,9zqn9ugvg64it0lr5z8cq4g9v,1,89.1,72.6,2025-04-23T18:14:51.416Z,2025-04-23T18:14:53Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674661865,213,5.74,5674661857,56,Center,5674661863,212,9.7,5674661861,141,65.2,5674661859,140,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238397,722,1,2,59,14,9zqn9ugvg64it0lr5z8cq4g9v,0,97.1,65.2,2025-04-23T18:14:53.384Z,2025-04-23T18:14:56Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674661931,213,3.21,5674661923,140,87.5,5674661919,56,Center,5674661929,212,10.1,5674661927,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238597,443,12,2,59,16,46yo78zak2j7kaxc5ak1fnm60,1,12.9,37.6,2025-04-23T18:14:55.718Z,2025-04-23T18:15:08Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674663067,141,35.8,5674663071,213,6.22,5674663069,212,18.5,5674663065,140,30.5,5674663063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238479,723,1,2,59,17,9zqn9ugvg64it0lr5z8cq4g9v,1,72.1,62.1,2025-04-23T18:14:56.801Z,2025-04-23T18:15:00Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674662409,140,93.2,5674662415,213,0.73,5674662411,141,91.2,5674662413,212,29.7,5674662407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238505,724,1,2,59,20,9zqn9ugvg64it0lr5z8cq4g9v,1,94.0,91.8,2025-04-23T18:15:00.089Z,2025-04-23T18:15:02Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674662539,141,89.0,5674662535,56,Left,5674662541,212,7.5,5674662543,213,3.40,5674662537,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238531,725,1,2,59,23,9zqn9ugvg64it0lr5z8cq4g9v,1,84.8,88.3,2025-04-23T18:15:02.324Z,2025-04-23T18:15:04Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674662705,56,Center,5674662709,140,78.6,5674662715,213,4.15,5674662713,212,12.3,5674662711,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238589,726,1,2,59,25,9zqn9ugvg64it0lr5z8cq4g9v,0,79.1,74.1,2025-04-23T18:15:04.441Z,2025-04-23T18:24:29Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674663031,213,5.89,5674663027,141,65.2,5674663029,212,15.7,5674663025,140,92.9,5674663021,155,,5674663023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238623,444,12,2,59,26,46yo78zak2j7kaxc5ak1fnm60,1,5.1,30.3,2025-04-23T18:15:05.685Z,2025-04-23T18:25:00Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674664275,397,,5674663191,140,5.5,5674663193,141,29.5,5674663195,212,0.7,5674705499,233,727,5674663189,56,Back,5674663197,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238593,727,74,2,59,26,9zqn9ugvg64it0lr5z8cq4g9v,1,93.0,65.2,2025-04-23T18:15:05.686Z,2025-04-23T18:25:00Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674663047,56,Center,5674705519,233,444,5674664243,397,,5674663049,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238599,728,43,2,59,28,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-23T18:15:08.088Z,2025-04-23T18:15:23Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674664469,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238627,445,43,2,59,30,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-23T18:15:09.303Z,2025-04-25T14:48:36Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5677461097,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238657,446,12,2,59,32,46yo78zak2j7kaxc5ak1fnm60,1,2.6,21.5,2025-04-23T18:15:11.685Z,2025-04-25T15:48:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674663363,140,6.9,5674663361,56,Back,5674663365,141,20.9,5674663369,213,6.19,5677461269,397,,5677506775,233,729,5674663367,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238645,729,74,2,59,32,9zqn9ugvg64it0lr5z8cq4g9v,1,93.8,83.5,2025-04-23T18:15:11.686Z,2025-04-25T15:48:41Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5677506779,233,446,5674663317,56,Left,5677461205,397,,5674663319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238671,447,5,2,59,33,46yo78zak2j7kaxc5ak1fnm60,1,-0.9,34.9,2025-04-23T18:15:12.774Z,2025-04-23T19:05:28Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674663461,346,,5674663627,233,730,5674663459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805238691,730,5,2,59,33,9zqn9ugvg64it0lr5z8cq4g9v,0,100.9,65.1,2025-04-23T18:15:12.774Z,2025-04-23T19:05:28Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674663593,56,Center,5674663637,233,447,5674663595,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239047,448,18,2,59,54,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-23T18:15:33.679Z,2025-04-23T18:15:43Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5674665547,44,Forward,5674665617,55,449,5674665545,42,,5674665549,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239051,449,19,2,59,54,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-23T18:15:33.680Z,2025-04-23T18:15:43Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5674665563,145,9,5674665565,59,9,5674665569,293,3,5674665573,55,448,5674665571,44,Forward,5674665567,292,9,5674665559,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239151,450,1,2,60,6,46yo78zak2j7kaxc5ak1fnm60,1,4.2,56.1,2025-04-23T18:15:46.038Z,2025-04-23T18:25:33Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674666119,1,,5674666123,237,,5674666113,141,94.4,5674666115,212,32.4,5674707597,189,,5674666101,124,,5674666105,56,Back,5674666117,213,0.94,5674666109,140,,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239165,451,1,2,60,8,46yo78zak2j7kaxc5ak1fnm60,1,22.6,93.9,2025-04-23T18:15:47.510Z,2025-04-23T18:17:05Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674666221,213,6.18,5674666213,141,91.4,5674666205,56,Back,5674666217,212,17.3,5674666209,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805736629,1158,83,2,60,8,9zqn9ugvg64it0lr5z8cq4g9v,1,66.7,8.4,2025-04-23T18:15:47.713Z,2025-04-25T14:50:32Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5677463885,399,59dtrk7ly4lepf7s0gywhu51w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239169,452,50,2,60,9,46yo78zak2j7kaxc5ak1fnm60,1,36.8,88.2,2025-04-23T18:15:48.500Z,2025-04-23T18:27:20Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674666235,286,,5674666233,56,Back,5674666509,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239209,731,7,2,60,9,9zqn9ugvg64it0lr5z8cq4g9v,1,63.2,11.8,2025-04-23T18:15:48.501Z,2025-04-25T14:50:50Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674666427,56,Right,5677464431,383,,5677464433,178,,5674666499,285,,5674666495,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239199,453,50,2,60,11,46yo78zak2j7kaxc5ak1fnm60,1,39.3,86.8,2025-04-23T18:15:50.544Z,2025-04-23T19:05:52Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674666383,56,Back,5674715827,233,852,5674666385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247567,852,7,2,60,11,9zqn9ugvg64it0lr5z8cq4g9v,1,60.7,13.2,2025-04-23T18:15:50.545Z,2025-04-25T14:51:15Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5677464795,383,,5674715797,233,453,5677464797,178,,5674715763,285,,5674715761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239225,454,43,2,60,12,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-23T18:15:51.917Z,2025-04-25T14:51:17Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5677465145,144,61,5674666505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239221,732,43,2,60,13,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-23T18:15:52.225Z,2025-04-23T18:27:55Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674716905,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239269,733,50,2,60,14,9zqn9ugvg64it0lr5z8cq4g9v,1,68.6,12.4,2025-04-23T18:15:53.213Z,2025-04-25T15:48:24Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5677506561,233,765,5674666741,56,Right,5677465807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805736993,765,7,2,60,14,46yo78zak2j7kaxc5ak1fnm60,1,31.4,87.6,2025-04-23T18:15:53.214Z,2025-04-25T15:48:23Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5677466129,285,,5677506557,233,733,5677466133,178,,5677466131,384,,5677466127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239283,455,1,2,60,15,46yo78zak2j7kaxc5ak1fnm60,1,39.2,87.2,2025-04-23T18:15:54.917Z,2025-04-23T18:28:05Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674666819,140,40.7,5674666821,141,84.1,5674666823,212,2.6,5674666827,213,5.35,5674666817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239293,456,1,2,60,16,46yo78zak2j7kaxc5ak1fnm60,0,40.7,84.2,2025-04-23T18:15:55.828Z,2025-04-23T18:15:57Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674666941,236,,5674666943,233,734,5674666899,212,1.4,5674666895,140,39.5,5674666893,56,Back,5674666947,286,,5674666897,141,83.3,5674666901,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239279,734,74,2,60,16,9zqn9ugvg64it0lr5z8cq4g9v,1,71.6,15.9,2025-04-23T18:15:55.829Z,2025-04-23T18:28:08Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674666803,56,Right,5674666805,285,,5674666981,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805737199,1159,61,2,60,17,9zqn9ugvg64it0lr5z8cq4g9v,0,65.7,19.0,2025-04-23T18:15:56.746Z,2025-04-25T14:52:50Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5677467263,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239335,457,1,2,60,18,46yo78zak2j7kaxc5ak1fnm60,0,38.9,84.7,2025-04-23T18:15:57.878Z,2025-04-25T14:53:49Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674667165,141,72.4,5674667163,140,29.8,5674667161,56,Back,5674667169,213,3.86,5674667167,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805737331,1160,61,2,60,19,9zqn9ugvg64it0lr5z8cq4g9v,1,64.7,21.0,2025-04-23T18:15:58.665Z,2025-04-25T14:53:26Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5677468037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239365,458,1,2,60,20,46yo78zak2j7kaxc5ak1fnm60,1,29.6,66.6,2025-04-23T18:15:59.646Z,2025-04-25T14:53:54Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674667295,212,7.7,5674667293,141,55.7,5674667291,140,27.5,5674667289,56,Back,5674667297,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239397,459,1,2,60,22,46yo78zak2j7kaxc5ak1fnm60,1,28.9,54.5,2025-04-23T18:16:01.878Z,2025-04-23T18:16:04Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674667501,56,Back,5674667503,140,23.1,5674667505,141,31.6,5674667509,213,4.34,5674667507,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239423,460,1,2,60,24,46yo78zak2j7kaxc5ak1fnm60,1,22.3,28.8,2025-04-23T18:16:03.958Z,2025-04-23T18:16:05Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674667659,56,Back,5674667667,213,4.80,5674667663,141,16.2,5674667661,140,23.0,5674667665,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239457,461,1,2,60,26,46yo78zak2j7kaxc5ak1fnm60,1,22.5,12.2,2025-04-23T18:16:05.543Z,2025-04-23T18:16:08Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674667827,212,14.7,5674667825,141,30.6,5674667821,56,Back,5674667823,140,29.9,5674667829,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239467,462,1,2,60,28,46yo78zak2j7kaxc5ak1fnm60,1,29.9,29.5,2025-04-23T18:16:07.910Z,2025-04-23T18:16:08Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674667857,141,20.1,5674667861,213,3.91,5674667853,56,Back,5674667855,140,23.6,5674667859,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239497,463,1,2,60,29,46yo78zak2j7kaxc5ak1fnm60,1,23.6,20.1,2025-04-23T18:16:08.758Z,2025-04-23T18:16:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674668023,212,11.5,5674668021,141,14.1,5674668019,140,13.4,5674668025,213,3.51,5674668017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239531,464,1,2,60,31,46yo78zak2j7kaxc5ak1fnm60,0,9.3,10.9,2025-04-23T18:16:10.264Z,2025-04-23T18:16:12Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674668251,1,,5674668243,212,48.8,5674668231,56,Right,5674668235,140,55.5,5674668229,157,,5674668239,141,18.3,5674668247,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239547,735,44,2,60,33,9zqn9ugvg64it0lr5z8cq4g9v,1,47.6,79.6,2025-04-23T18:16:12.777Z,2025-04-25T15:48:30Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674668397,285,,5674668393,233,465,5674668307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239557,465,44,2,60,33,46yo78zak2j7kaxc5ak1fnm60,0,52.4,20.4,2025-04-23T18:16:12.778Z,2025-04-25T15:48:30Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5674668375,56,Right,5674668377,286,,5674668411,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239551,736,12,2,60,34,9zqn9ugvg64it0lr5z8cq4g9v,1,45.6,73.6,2025-04-23T18:16:13.161Z,2025-04-25T14:54:42Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674668345,213,0.04,5674668343,212,22.0,5674668341,141,75.0,5674668337,56,Center,5674668339,140,66.5,5674668363,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239595,466,1,2,60,36,46yo78zak2j7kaxc5ak1fnm60,1,32.1,16.8,2025-04-23T18:16:16.086Z,2025-04-23T18:16:17Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674668565,140,37.5,5674668563,56,Back,5674668571,213,1.04,5674668569,212,11.1,5674668567,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239605,467,1,2,60,38,46yo78zak2j7kaxc5ak1fnm60,1,37.5,30.9,2025-04-23T18:16:17.574Z,2025-04-23T18:16:18Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674668623,213,3.51,5674668619,212,11.2,5674668615,141,25.0,5674668611,56,Back,5674668613,140,27.5,5674668639,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239621,468,1,2,60,40,46yo78zak2j7kaxc5ak1fnm60,1,27.1,24.9,2025-04-23T18:16:19.126Z,2025-04-23T18:16:19Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674668751,213,2.01,5674668747,141,32.8,5674668743,56,Back,5674668745,140,24.7,5674668749,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805239675,469,1,2,60,40,46yo78zak2j7kaxc5ak1fnm60,1,24.7,32.8,2025-04-23T18:16:19.589Z,2025-04-23T18:16:23Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674669067,141,58.8,5674669063,56,Back,5674669065,140,13.9,5674669069,212,21.0,5674669071,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
