id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId
2804435773,575,1,2,55,12,czkf5t3ai00ghwbga03i5aqxw,1,69.7,67.8,2025-04-21T13:15:25.996Z,2025-04-21T13:19:56Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670119439,212,15.8,5670119441,213,2.97,5670119437,141,71.8,5670119433,56,Center,5670119435,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435795,576,1,2,55,13,czkf5t3ai00ghwbga03i5aqxw,1,54.9,71.8,2025-04-21T13:15:27.469Z,2025-04-21T13:15:30Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670119581,56,Left,5670119589,213,0.74,5670119585,141,93.8,5670119583,140,70.5,5670119587,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435833,577,1,2,55,15,czkf5t3ai00ghwbga03i5aqxw,1,71.0,93.8,2025-04-21T13:15:29.644Z,2025-04-21T13:15:33Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670119801,56,Left,5670119809,213,4.50,5670119805,141,79.3,5670119803,140,69.0,5670119807,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435843,578,1,2,55,19,czkf5t3ai00ghwbga03i5aqxw,1,69.0,79.3,2025-04-21T13:15:33.461Z,2025-04-21T13:15:35Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5670119871,213,1.50,5670119867,141,95.7,5670119869,212,11.2,5670119861,56,Left,5670119863,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435849,579,1,2,55,20,czkf5t3ai00ghwbga03i5aqxw,1,69.7,95.7,2025-04-21T13:15:34.485Z,2025-04-21T13:15:36Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670119949,140,55.4,5670119953,212,17.7,5670119955,213,3.70,5670119951,141,81.8,5670119947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435873,580,1,2,55,22,czkf5t3ai00ghwbga03i5aqxw,1,53.1,74.5,2025-04-21T13:15:36.149Z,2025-04-21T13:15:39Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670120091,196,,5670120099,212,44.0,5670120097,141,10.3,5670120105,1,,5670120103,213,4.84,5670120089,155,,5670120095,140,58.4,5670120093,56,Right,,,,,,,,,,,,,,,,,,,,,,,
2804435895,581,1,2,55,25,czkf5t3ai00ghwbga03i5aqxw,1,58.4,10.3,2025-04-21T13:15:38.989Z,2025-04-21T13:15:42Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5670120251,140,72.7,5670120257,213,6.03,5670120253,141,4.6,5670120249,56,Right,5670120255,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435945,582,1,2,55,28,czkf5t3ai00ghwbga03i5aqxw,1,70.2,5.8,2025-04-21T13:15:42.444Z,2025-04-21T13:15:48Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5670120573,56,Back,5670120575,140,48.5,5670120581,213,2.99,5670120577,141,11.0,5670120579,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435969,583,1,2,55,34,czkf5t3ai00ghwbga03i5aqxw,1,49.2,15.5,2025-04-21T13:15:48.453Z,2025-04-21T13:15:51Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5670120735,141,53.1,5670120733,140,37.3,5670120737,212,28.5,5670120731,56,Back,5670120739,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804435983,584,1,2,55,37,czkf5t3ai00ghwbga03i5aqxw,1,37.3,51.2,2025-04-21T13:15:50.957Z,2025-04-21T13:15:53Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670120819,212,16.7,5670120817,141,30.7,5670120815,140,28.6,5670120813,56,Back,5670120821,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436015,585,2,2,55,39,czkf5t3ai00ghwbga03i5aqxw,1,28.7,30.7,2025-04-21T13:15:52.948Z,2025-04-21T13:15:58Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5670121063,7,1utyorvutnk14hp6dr079t1m2,5670121073,56,Right,5670120977,141,5.8,5670121069,1,,5670120975,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436033,612,55,2,55,39,33hzf6j2rd9r50g2n4agsytkd,1,29.8,69.9,2025-04-21T13:15:52.949Z,2025-04-21T13:21:55Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5670125057,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436099,613,1,2,55,48,33hzf6j2rd9r50g2n4agsytkd,1,28.0,84.5,2025-04-21T13:16:02.661Z,2025-04-21T13:16:04Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5670121445,141,73.2,5670121443,140,32.0,5670121441,56,Back,5670121439,241,,5670121449,213,5.21,5670121447,212,8.8,5670121437,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436129,614,1,2,55,50,33hzf6j2rd9r50g2n4agsytkd,1,31.2,73.2,2025-04-21T13:16:04.196Z,2025-04-21T13:16:07Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670121619,212,11.4,5670121613,56,Back,5670121621,213,2.30,5670121615,140,23.9,5670121617,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436159,615,1,2,55,53,33hzf6j2rd9r50g2n4agsytkd,1,22.4,83.6,2025-04-21T13:16:06.980Z,2025-04-21T13:16:09Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,5670121765,141,65.2,5670121763,140,8.8,5670121767,212,19.0,5670121761,56,Back,5670121769,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436227,616,1,2,55,55,33hzf6j2rd9r50g2n4agsytkd,1,7.3,61.7,2025-04-21T13:16:09.461Z,2025-04-21T13:16:16Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5670122059,140,15.0,5670122065,213,4.97,5670122063,212,31.6,5670122061,141,16.8,5670122057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436253,617,1,2,56,2,33hzf6j2rd9r50g2n4agsytkd,1,16.3,11.9,2025-04-21T13:16:16.085Z,2025-04-21T13:16:19Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670122205,56,Back,5670122207,140,5.7,5670122213,213,2.94,5670122211,212,11.4,5670122209,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436255,618,1,2,56,5,33hzf6j2rd9r50g2n4agsytkd,0,6.6,13.7,2025-04-21T13:16:19.413Z,2025-04-21T13:16:20Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5670122245,56,Back,5670122243,155,,5670122253,213,0.06,5670122251,212,31.8,5670122247,140,36.8,5670122249,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436269,586,1,2,56,7,czkf5t3ai00ghwbga03i5aqxw,1,60.4,68.4,2025-04-21T13:16:21.093Z,2025-04-21T13:16:22Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670122333,3,,5670122343,213,5.56,5670122335,56,Center,5670122341,212,7.4,5670122339,141,61.2,5670122337,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436277,588,1,2,56,8,czkf5t3ai00ghwbga03i5aqxw,1,65.7,61.2,2025-04-21T13:16:22.463Z,2025-04-21T13:16:23Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5670122373,212,20.6,5670122375,213,3.48,5670122369,140,47.2,5670122367,56,Back,5670122371,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436283,589,1,2,56,9,czkf5t3ai00ghwbga03i5aqxw,1,47.2,51.3,2025-04-21T13:16:23.262Z,2025-04-21T13:16:24Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5670122405,213,0.40,5670122393,56,Center,5670122395,140,59.8,5670122397,141,59.6,5670122401,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436315,590,1,2,56,10,czkf5t3ai00ghwbga03i5aqxw,1,59.6,60.3,2025-04-21T13:16:23.956Z,2025-04-21T13:16:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5670122573,140,45.8,5670122575,141,71.2,5670122577,212,16.3,5670122579,213,2.67,5670122571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436337,591,1,2,56,12,czkf5t3ai00ghwbga03i5aqxw,1,45.8,71.2,2025-04-21T13:16:26.180Z,2025-04-21T13:16:28Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670122701,141,94.5,5670122697,56,Left,5670122703,212,21.7,5670122705,213,0.82,5670122699,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436369,592,1,2,56,14,czkf5t3ai00ghwbga03i5aqxw,1,61.2,94.8,2025-04-21T13:16:28.069Z,2025-04-21T13:16:31Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670122883,213,3.98,5670122875,56,Back,5670122877,140,46.0,5670122879,141,68.8,5670122881,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436381,593,1,2,56,17,czkf5t3ai00ghwbga03i5aqxw,1,49.1,67.3,2025-04-21T13:16:30.925Z,2025-04-21T13:16:32Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670122981,56,Center,5670122989,213,0.28,5670122985,141,72.7,5670122983,140,61.1,5670122987,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436393,594,1,2,56,18,czkf5t3ai00ghwbga03i5aqxw,1,61.1,72.7,2025-04-21T13:16:32.102Z,2025-04-21T13:16:33Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670123065,141,94.1,5670123063,140,64.1,5670123073,213,1.36,5670123061,56,Left,5670123069,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436449,595,1,2,56,19,czkf5t3ai00ghwbga03i5aqxw,1,65.4,95.1,2025-04-21T13:16:33.189Z,2025-04-21T13:16:39Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670123335,213,3.69,5670123333,212,14.3,5670123331,141,84.2,5670123327,56,Left,5670123329,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436453,596,61,2,56,25,czkf5t3ai00ghwbga03i5aqxw,0,65.8,92.9,2025-04-21T13:16:39.022Z,2025-04-21T13:16:39Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670123349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436465,620,3,2,56,27,33hzf6j2rd9r50g2n4agsytkd,0,34.4,4.9,2025-04-21T13:16:40.853Z,2025-04-21T14:13:14Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5670123529,286,,5670123407,56,Back,5670123523,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436477,597,7,2,56,27,czkf5t3ai00ghwbga03i5aqxw,1,65.6,95.1,2025-04-21T13:16:40.854Z,2025-04-21T14:13:14Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670123481,56,Left,5670123483,285,,5670123485,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436491,598,1,2,56,28,czkf5t3ai00ghwbga03i5aqxw,1,65.1,91.4,2025-04-21T13:16:42.357Z,2025-04-21T13:16:44Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670123549,141,71.4,5670123553,213,3.67,5670123551,212,26.8,5670123543,56,Back,5670123547,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436509,600,1,2,56,31,czkf5t3ai00ghwbga03i5aqxw,0,38.0,69.6,2025-04-21T13:16:44.925Z,2025-04-21T13:16:46Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670123635,56,Back,5670123643,213,5.78,5670123637,140,49.5,5670123641,212,13.8,5670123639,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436531,622,61,2,56,34,33hzf6j2rd9r50g2n4agsytkd,1,52.6,36.4,2025-04-21T13:16:48.048Z,2025-04-21T13:16:48Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,5670123763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436585,601,1,2,56,39,czkf5t3ai00ghwbga03i5aqxw,1,26.3,78.5,2025-04-21T13:16:52.932Z,2025-04-21T13:16:57Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670124151,213,3.96,5670124147,141,59.6,5670124149,212,17.6,5670124145,140,14.8,5670124143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436605,602,1,2,56,42,czkf5t3ai00ghwbga03i5aqxw,1,19.7,61.4,2025-04-21T13:16:56.636Z,2025-04-21T13:17:00Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5670124253,140,40.0,5670124255,141,91.7,5670124259,213,0.77,5670124251,56,Back,5670124257,212,29.6,5670124249,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436609,603,1,2,56,46,czkf5t3ai00ghwbga03i5aqxw,0,43.2,90.6,2025-04-21T13:17:00.150Z,2025-04-21T13:17:01Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670124279,141,69.4,5670124283,213,5.76,5670124277,140,67.1,5670124281,212,28.9,5670124273,155,,5670124275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436669,623,12,2,56,49,33hzf6j2rd9r50g2n4agsytkd,1,29.4,32.8,2025-04-21T13:17:03.157Z,2025-04-21T13:17:10Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5670124703,213,0.36,5670124699,141,37.4,5670124695,56,Back,5670124697,140,37.2,5670124701,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436645,604,1,2,56,49,czkf5t3ai00ghwbga03i5aqxw,0,58.6,57.2,2025-04-21T13:17:03.588Z,2025-04-21T13:17:56Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5670124517,141,54.5,5670124515,140,68.8,5670124513,56,Center,5670124521,213,6.11,5670124519,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436649,605,81,2,56,51,czkf5t3ai00ghwbga03i5aqxw,0,68.8,54.5,2025-04-21T13:17:05.174Z,2025-04-21T13:17:07Z,,,,5670124553,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436675,606,43,2,56,55,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:17:08.830Z,2025-04-21T14:13:04Z,,,,5670322589,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804470747,935,43,2,56,55,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:17:08.830Z,2025-04-21T14:12:58Z,,,,5670316219,201,0,5670321989,144,27,5670316291,233,606,5670316221,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436683,607,43,2,56,56,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:17:10.758Z,2025-04-21T14:13:02Z,,,,5670124753,55,606,5670322453,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436719,609,1,2,57,0,czkf5t3ai00ghwbga03i5aqxw,1,67.3,45.2,2025-04-21T13:17:14.157Z,2025-04-21T13:17:15Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670124939,56,Back,5670124941,140,49.9,5670124947,213,3.64,5670124945,212,20.8,5670124943,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436743,610,1,2,57,1,czkf5t3ai00ghwbga03i5aqxw,1,49.7,30.6,2025-04-21T13:17:15.053Z,2025-04-21T13:17:19Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5670125123,140,57.9,5670125125,141,8.3,5670125133,213,5.23,5670125129,212,17.4,5670125121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436775,611,1,2,57,4,czkf5t3ai00ghwbga03i5aqxw,1,62.5,7.0,2025-04-21T13:17:18.724Z,2025-04-21T13:17:23Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5670125309,56,Center,5670125311,140,55.5,5670125315,212,20.9,5670125313,141,35.7,5670125317,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436795,612,1,2,57,9,czkf5t3ai00ghwbga03i5aqxw,1,53.9,41.8,2025-04-21T13:17:23.429Z,2025-04-21T13:17:26Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670125427,141,65.8,5670125431,213,1.62,5670125423,140,53.1,5670125421,56,Center,5670125429,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436841,613,1,2,57,12,czkf5t3ai00ghwbga03i5aqxw,1,50.6,57.6,2025-04-21T13:17:26.149Z,2025-04-21T13:17:30Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670125685,140,45.4,5670125683,56,Back,5670125687,141,41.6,5670125691,213,4.25,5670125689,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436857,614,1,2,57,15,czkf5t3ai00ghwbga03i5aqxw,1,45.4,42.5,2025-04-21T13:17:29.468Z,2025-04-21T13:17:31Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5670125789,212,10.9,5670125791,213,2.17,5670125787,141,55.7,5670125783,56,Back,5670125785,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436881,615,1,2,57,17,czkf5t3ai00ghwbga03i5aqxw,1,40.4,57.6,2025-04-21T13:17:30.910Z,2025-04-21T13:17:34Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670125911,140,55.7,5670125909,56,Left,5670125917,213,1.00,5670125913,141,94.5,5670125915,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436941,616,1,2,57,19,czkf5t3ai00ghwbga03i5aqxw,1,56.1,94.5,2025-04-21T13:17:33.757Z,2025-04-21T13:17:37Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670126193,56,Center,5670126195,140,60.5,5670126199,212,17.6,5670126201,213,4.98,5670126197,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436947,617,50,2,57,23,czkf5t3ai00ghwbga03i5aqxw,1,60.8,67.3,2025-04-21T13:17:36.956Z,2025-04-21T13:17:41Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5670126243,286,,5670126241,56,Center,5670126285,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436949,625,7,2,57,23,33hzf6j2rd9r50g2n4agsytkd,0,39.2,32.7,2025-04-21T13:17:36.957Z,2025-04-21T13:17:41Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670126247,56,Back,5670126249,285,,5670126257,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804436985,618,1,2,57,24,czkf5t3ai00ghwbga03i5aqxw,1,52.9,67.0,2025-04-21T13:17:38.276Z,2025-04-21T13:17:41Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5670126437,213,1.75,5670126429,56,Left,5670126435,212,16.6,5670126433,141,91.1,5670126431,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437043,619,1,2,57,27,czkf5t3ai00ghwbga03i5aqxw,1,47.4,91.5,2025-04-21T13:17:41.148Z,2025-04-21T13:17:46Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670126717,56,Back,5670126721,140,34.5,5670126727,141,75.0,5670126731,212,17.6,5670126735,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437085,620,1,2,57,31,czkf5t3ai00ghwbga03i5aqxw,1,36.0,66.0,2025-04-21T13:17:45.797Z,2025-04-21T13:17:48Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670126849,141,65.4,5670126855,213,6.26,5670126845,56,Center,5670126851,212,17.6,5670126847,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437095,621,1,2,57,33,czkf5t3ai00ghwbga03i5aqxw,0,56.7,68.4,2025-04-21T13:17:47.740Z,2025-04-21T13:17:49Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5670126917,213,0.22,5670126915,212,13.3,5670126913,141,72.7,5670126911,140,69.1,5670126909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437145,627,1,2,57,36,33hzf6j2rd9r50g2n4agsytkd,1,31.0,17.7,2025-04-21T13:17:50.756Z,2025-04-21T13:17:53Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670127129,141,22.7,5670127133,213,0.86,5670127127,140,33.8,5670127131,212,4.5,5670127125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437191,628,1,2,57,39,33hzf6j2rd9r50g2n4agsytkd,1,29.8,20.6,2025-04-21T13:17:53.109Z,2025-04-21T13:18:42Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670127393,213,3.17,5670127385,140,16.9,5670127383,56,Back,5670127389,141,20.1,5670127391,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437237,629,1,2,57,43,33hzf6j2rd9r50g2n4agsytkd,0,16.0,21.9,2025-04-21T13:17:56.885Z,2025-04-21T13:18:44Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5670127659,140,64.6,5670127667,1,,5670127663,212,51.0,5670127665,213,0.00,5670127661,141,22.1,5670127657,56,Center,5670127655,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437231,622,44,2,57,45,czkf5t3ai00ghwbga03i5aqxw,1,36.6,76.3,2025-04-21T13:17:59.581Z,2025-04-21T14:13:18Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670127749,233,630,5670127619,285,,5670127617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437243,630,44,2,57,45,33hzf6j2rd9r50g2n4agsytkd,0,63.4,23.7,2025-04-21T13:17:59.582Z,2025-04-21T14:13:18Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5670127693,286,,5670127757,233,622,5670127691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437335,623,1,2,57,45,czkf5t3ai00ghwbga03i5aqxw,0,38.6,73.6,2025-04-21T13:17:59.780Z,2025-04-21T13:18:08Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670128185,3,,5670128191,141,77.0,5670128187,56,Back,5670128195,213,0.44,5670128193,212,5.4,5670128189,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437419,632,61,2,57,50,33hzf6j2rd9r50g2n4agsytkd,1,62.9,6.5,2025-04-21T13:18:04.317Z,2025-04-21T13:18:46Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5670128643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437351,624,5,2,57,52,czkf5t3ai00ghwbga03i5aqxw,1,36.1,101.9,2025-04-21T13:18:06.309Z,2025-04-21T14:11:16Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670128249,56,Back,5670128251,347,,5670128545,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437307,631,5,2,57,52,33hzf6j2rd9r50g2n4agsytkd,0,63.9,-1.9,2025-04-21T13:18:06.309Z,2025-04-21T14:11:17Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5670128527,233,624,5670128021,56,Right,5670128023,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437439,625,1,2,58,3,czkf5t3ai00ghwbga03i5aqxw,0,33.9,100.0,2025-04-21T13:18:17.412Z,2025-04-21T13:18:59Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670128761,140,60.2,5670128767,213,6.04,5670131257,1,,5670128759,56,Left,5670128765,212,28.5,5670131255,107,,5670128763,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437465,633,44,2,58,5,33hzf6j2rd9r50g2n4agsytkd,1,39.1,9.4,2025-04-21T13:18:19.669Z,2025-04-21T14:13:19Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670128889,285,,5670128885,56,Back,5670128927,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437457,626,44,2,58,5,czkf5t3ai00ghwbga03i5aqxw,0,60.9,90.6,2025-04-21T13:18:19.670Z,2025-04-21T14:13:19Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5670128955,233,633,5670128855,286,,5670128851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437485,634,1,2,58,5,33hzf6j2rd9r50g2n4agsytkd,1,36.5,8.5,2025-04-21T13:18:19.821Z,2025-04-21T13:19:17Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670128993,56,Right,5670128995,140,52.9,5670129001,213,0.46,5670128997,141,20.9,5670128999,212,19.2,5670128991,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437493,635,1,2,58,7,33hzf6j2rd9r50g2n4agsytkd,1,52.9,20.9,2025-04-21T13:18:21.797Z,2025-04-21T13:18:23Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670129047,140,55.3,5670129051,212,5.6,5670129045,56,Right,5670129053,213,5.18,5670129049,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804437509,637,1,2,58,9,33hzf6j2rd9r50g2n4agsytkd,0,55.3,13.5,2025-04-21T13:18:23.189Z,2025-04-21T13:18:23Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5670129141,140,57.4,5670129139,56,Right,5670129147,213,1.11,5670129145,212,5.0,5670129143,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
