id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2805231013,560,1,2,46,36,spvvjmk37iid7hsky9g3nce7,1,73.1,78.2,2025-04-23T18:05:32.232Z,2025-04-23T18:05:33Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674620975,140,61.9,5674620981,213,3.74,5674620977,141,66.4,5674620979,212,14.2,5674620971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231031,561,1,2,46,37,spvvjmk37iid7hsky9g3nce7,1,61.9,66.4,2025-04-23T18:05:33.448Z,2025-04-23T18:05:34Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674621089,213,0.72,5674621079,56,Center,5674621087,212,11.2,5674621083,140,69.9,5674621085,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231059,562,1,2,46,38,spvvjmk37iid7hsky9g3nce7,1,69.9,77.2,2025-04-23T18:05:34.408Z,2025-04-23T18:05:37Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674621293,140,79.1,5674621297,212,12.2,5674621295,141,88.1,5674621291,56,Left,5674621299,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231085,563,1,2,46,41,spvvjmk37iid7hsky9g3nce7,1,74.8,84.7,2025-04-23T18:05:36.904Z,2025-04-23T18:05:38Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674621395,56,Center,5674621403,213,3.72,5674621397,140,61.4,5674621399,141,71.1,5674621401,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231133,564,1,2,46,42,spvvjmk37iid7hsky9g3nce7,1,62.2,70.6,2025-04-23T18:05:38.072Z,2025-04-23T18:05:42Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674621691,213,0.30,5674621687,141,73.3,5674621683,56,Center,5674621685,140,67.8,5674621689,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231227,565,1,2,46,46,spvvjmk37iid7hsky9g3nce7,1,63.7,50.7,2025-04-23T18:05:42.008Z,2025-04-23T18:05:46Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674622219,212,27.5,5674622221,213,4.92,5674622215,140,69.0,5674622213,56,Right,5674622217,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231239,566,1,2,46,50,spvvjmk37iid7hsky9g3nce7,1,68.5,9.8,2025-04-23T18:05:46.312Z,2025-04-23T18:05:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674622281,140,62.8,5674622279,56,Right,5674622283,141,19.8,5674622287,213,2.29,5674622285,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231281,567,1,2,46,52,spvvjmk37iid7hsky9g3nce7,1,61.4,21.5,2025-04-23T18:05:47.768Z,2025-04-23T18:05:49Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674622449,56,Center,5674622455,141,33.3,5674622457,212,8.0,5674622461,213,1.54,5674622451,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231331,568,1,2,46,53,spvvjmk37iid7hsky9g3nce7,1,61.0,32.5,2025-04-23T18:05:49.400Z,2025-04-25T20:49:04Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674622621,212,11.5,5674622619,141,38.9,5674622617,140,50.9,5674622615,56,Center,5674622623,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231377,569,1,2,46,55,spvvjmk37iid7hsky9g3nce7,1,51.6,38.5,2025-04-23T18:05:51.448Z,2025-04-25T20:49:14Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674622929,56,Center,5674622935,212,21.1,5674622933,141,67.7,5674622937,213,1.22,5674622931,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231387,570,1,2,47,0,spvvjmk37iid7hsky9g3nce7,1,63.8,66.0,2025-04-23T18:05:55.513Z,2025-04-23T18:05:57Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674623009,212,8.4,5674623005,140,66.2,5674623003,56,Center,5674623007,141,54.2,5674623011,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231389,571,1,2,47,1,spvvjmk37iid7hsky9g3nce7,0,66.2,54.2,2025-04-23T18:05:56.936Z,2025-04-23T18:05:57Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674623023,213,0.16,5674623015,56,Center,5674623017,140,76.2,5674623019,141,56.7,5674623021,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231405,392,8,2,47,3,6i936isoyj6d0uuxdj537uc97,1,26.2,31.9,2025-04-23T18:05:58.763Z,2025-04-25T20:49:37Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674623121,56,Back,5678597415,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231455,394,1,2,47,5,6i936isoyj6d0uuxdj537uc97,1,27.2,32.4,2025-04-23T18:06:00.616Z,2025-04-23T18:06:03Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674623373,56,Back,5674623381,213,0.89,5674623377,141,45.5,5674623375,140,34.1,5674623379,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231477,395,1,2,47,7,6i936isoyj6d0uuxdj537uc97,1,34.1,45.5,2025-04-23T18:06:03.288Z,2025-04-23T18:06:05Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674623531,141,54.5,5674623529,140,53.5,5674623527,56,Center,5674623535,213,0.29,5674623533,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231481,396,50,2,47,8,6i936isoyj6d0uuxdj537uc97,1,47.9,52.6,2025-04-23T18:06:04.039Z,2025-04-23T19:04:29Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5674623551,286,,5674623547,56,Back,5674623627,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231491,572,7,2,47,8,spvvjmk37iid7hsky9g3nce7,1,52.1,47.4,2025-04-23T18:06:04.040Z,2025-04-25T20:50:11Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674623599,285,,5678598181,384,,5674623601,233,396,5678598183,178,,5674623597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231505,574,1,2,47,11,spvvjmk37iid7hsky9g3nce7,1,61.4,47.6,2025-04-23T18:06:07Z,2025-04-23T18:06:08Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674623669,141,43.0,5674623673,213,3.98,5674623671,212,4.2,5674623667,140,58.7,5674623665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231541,575,1,2,47,12,spvvjmk37iid7hsky9g3nce7,1,57.2,40.9,2025-04-23T18:06:07.864Z,2025-04-23T18:06:11Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5674623853,141,36.1,5674623857,213,3.31,5674623855,212,19.1,5674623849,56,Back,5674623851,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231583,576,1,2,47,15,spvvjmk37iid7hsky9g3nce7,1,58.4,25.9,2025-04-23T18:06:11.160Z,2025-04-23T18:06:14Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674624073,213,0.52,5674624069,141,35.2,5674624065,56,Center,5674624067,140,68.8,5674624071,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231587,577,61,2,47,19,spvvjmk37iid7hsky9g3nce7,0,68.7,31.8,2025-04-23T18:06:14.776Z,2025-04-25T20:50:44Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674624091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231729,398,1,2,47,21,6i936isoyj6d0uuxdj537uc97,1,37.2,56.7,2025-04-23T18:06:17.305Z,2025-04-23T18:06:26Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674624851,212,31.5,5674624845,56,Left,5674624847,140,56.6,5674624849,141,92.0,5674624853,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231741,399,1,2,47,30,6i936isoyj6d0uuxdj537uc97,0,88.6,90.2,2025-04-23T18:06:26.410Z,2025-04-23T18:06:38Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5674624931,213,4.85,5674625745,286,,5674624925,140,88.9,5674624927,141,86.8,5674624923,56,Left,5674625741,233,578,5674624929,212,2.3,5674625739,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231745,578,74,2,47,30,spvvjmk37iid7hsky9g3nce7,1,14.1,20.4,2025-04-23T18:06:26.411Z,2025-04-23T19:04:49Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674624947,56,Back,5674625733,285,,5674625767,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231761,400,6,2,47,33,6i936isoyj6d0uuxdj537uc97,1,96.2,81.8,2025-04-23T18:06:29.192Z,2025-04-23T18:06:33Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5674625101,56,Left,5674625121,233,579,5674625103,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231767,579,6,2,47,33,spvvjmk37iid7hsky9g3nce7,0,3.8,18.2,2025-04-23T18:06:29.192Z,2025-04-25T20:52:04Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674625081,56,Back,5674625131,233,400,5674625083,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232349,401,1,2,48,14,6i936isoyj6d0uuxdj537uc97,1,99.5,99.5,2025-04-23T18:07:10.171Z,2025-04-23T18:07:15Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674628341,141,39.1,5674628339,140,90.8,5674628331,6,,5674628337,56,Center,5674628333,155,,5674628335,196,,5674628345,213,4.49,5674628343,212,42.1,5674628347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232363,402,44,2,48,17,6i936isoyj6d0uuxdj537uc97,1,88.8,42.1,2025-04-23T18:07:12.823Z,2025-04-25T23:03:20Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5674628407,286,,5674628483,233,580,5674628405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232325,580,44,2,48,17,spvvjmk37iid7hsky9g3nce7,0,11.2,57.9,2025-04-23T18:07:12.824Z,2025-04-25T23:03:20Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674628213,56,Back,5674628215,285,,5674628515,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232389,403,1,2,48,17,6i936isoyj6d0uuxdj537uc97,0,90.8,39.1,2025-04-23T18:07:13.186Z,2025-04-23T18:12:05Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5674628569,56,Center,5674628575,212,6.6,5674628573,141,48.7,5674628577,213,1.71,5674628571,140,89.9,5674628567,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805237089,651,61,2,48,18,spvvjmk37iid7hsky9g3nce7,1,15.0,66.7,2025-04-23T18:07:14.250Z,2025-04-23T18:13:32Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674655915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232385,581,61,2,48,20,spvvjmk37iid7hsky9g3nce7,0,25.4,51.5,2025-04-23T18:07:16.192Z,2025-04-23T18:07:16Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674628565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232417,404,1,2,48,21,6i936isoyj6d0uuxdj537uc97,0,82.5,53.8,2025-04-23T18:07:17.264Z,2025-04-23T18:14:07Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5674658493,141,56.6,5674658497,213,0.49,5674658489,140,85.9,5674658495,212,4.0,5674658485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232485,582,12,2,48,23,spvvjmk37iid7hsky9g3nce7,1,15.4,41.3,2025-04-23T18:07:19.217Z,2025-04-23T18:14:16Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674629169,212,52.0,5674629171,213,5.98,5674629165,140,62.7,5674629163,56,Right,5674629167,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232535,405,1,2,48,30,6i936isoyj6d0uuxdj537uc97,0,44.8,74.2,2025-04-23T18:07:26.091Z,2025-04-23T18:07:28Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5674629429,157,,5674629433,140,80.9,5674629437,212,42.4,5674629435,141,100.0,5674629439,213,0.46,5674629431,56,Left,5674629441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232543,406,5,2,48,33,6i936isoyj6d0uuxdj537uc97,0,75.2,102.0,2025-04-23T18:07:28.488Z,2025-04-23T18:07:33Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5674629461,347,,5674629459,56,Left,5674629541,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232555,583,5,2,48,33,spvvjmk37iid7hsky9g3nce7,1,24.8,-2.0,2025-04-23T18:07:28.488Z,2025-04-23T19:04:25Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674629487,347,,5674629485,56,Back,5674629517,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232683,584,1,2,48,44,spvvjmk37iid7hsky9g3nce7,1,30.0,0.0,2025-04-23T18:07:40.408Z,2025-04-23T18:07:42Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674630275,1,,5674630273,213,0.38,5674630269,141,10.4,5674630265,56,Back,5674630267,140,49.6,5674630263,107,,5674630271,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232703,585,1,2,48,46,spvvjmk37iid7hsky9g3nce7,1,49.6,10.4,2025-04-23T18:07:42.393Z,2025-04-23T18:07:44Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674630371,213,2.61,5674630365,140,34.6,5674630363,56,Back,5674630367,141,23.9,5674630369,212,18.2,5674630407,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232759,407,45,2,48,50,6i936isoyj6d0uuxdj537uc97,0,62.5,66.9,2025-04-23T18:07:46.136Z,2025-04-23T19:04:54Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5674630641,285,,5674631033,233,586,5674630639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232809,586,3,2,48,50,spvvjmk37iid7hsky9g3nce7,1,37.5,33.1,2025-04-23T18:07:46.136Z,2025-04-25T20:53:47Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5678604281,464,,5674631001,233,407,5674630915,286,,5674630913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232813,587,4,2,48,53,spvvjmk37iid7hsky9g3nce7,1,46.5,49.8,2025-04-23T18:07:49.304Z,2025-04-23T19:04:41Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674630985,265,,5674631185,233,408,5674630977,13,,5674630979,56,Back,5674630989,286,,5674630981,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232843,408,4,2,48,53,6i936isoyj6d0uuxdj537uc97,0,53.5,50.2,2025-04-23T18:07:49.305Z,2025-04-23T19:04:41Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674631171,285,,5674631167,152,,5674631197,233,587,5674631163,13,,5674631165,56,Center,5674631169,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232909,588,1,2,48,59,spvvjmk37iid7hsky9g3nce7,1,45.1,47.2,2025-04-23T18:07:54.713Z,2025-04-23T18:07:56Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674631503,213,1.38,5674631547,189,,5674631499,141,68.8,5674631489,5,,5674631497,140,47.8,5674631493,152,,5674631495,56,Back,5674631501,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232957,589,1,2,49,1,spvvjmk37iid7hsky9g3nce7,1,47.8,69.0,2025-04-23T18:07:56.665Z,2025-04-23T18:07:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674631779,140,60.9,5674631781,141,84.7,5674631783,212,17.4,5674631785,213,0.66,5674631777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232993,590,1,2,49,3,spvvjmk37iid7hsky9g3nce7,1,60.9,84.7,2025-04-23T18:07:58.552Z,2025-04-23T18:08:01Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674631975,56,Back,5674631977,140,47.9,5674631981,212,14.3,5674631979,141,78.5,5674631983,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233031,591,1,2,49,6,spvvjmk37iid7hsky9g3nce7,1,51.5,71.2,2025-04-23T18:08:01.481Z,2025-04-23T18:08:04Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674632155,140,38.4,5674632161,213,3.94,5674632157,141,50.3,5674632153,56,Back,5674632159,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233041,592,1,2,49,8,spvvjmk37iid7hsky9g3nce7,1,38.3,53.9,2025-04-23T18:08:04.298Z,2025-04-23T18:08:05Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674632209,141,79.1,5674632211,212,17.4,5674632205,56,Back,5674632213,213,1.40,5674632207,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233077,593,1,2,49,10,spvvjmk37iid7hsky9g3nce7,1,40.4,83.9,2025-04-23T18:08:05.576Z,2025-04-23T18:08:08Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674632391,56,Back,5674632399,213,5.35,5674632397,212,8.8,5674632393,140,45.4,5674632395,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233105,594,1,2,49,12,spvvjmk37iid7hsky9g3nce7,1,46.1,71.8,2025-04-23T18:08:07.976Z,2025-04-23T18:08:11Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674632593,212,33.0,5674632597,1,,5674632589,140,77.4,5674632595,213,6.21,5674632585,155,,5674632587,56,Center,5674632591,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233113,595,61,2,49,16,spvvjmk37iid7hsky9g3nce7,0,77.3,61.5,2025-04-23T18:08:11.771Z,2025-04-23T18:08:12Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674632623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233209,410,1,2,49,19,6i936isoyj6d0uuxdj537uc97,0,7.1,18.0,2025-04-23T18:08:15.196Z,2025-04-23T18:08:19Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5674633209,140,44.9,5674633211,141,10.3,5674633217,1,,5674633213,212,40.0,5674633207,56,Back,5674633205,157,,5674633215,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233283,597,1,2,49,25,spvvjmk37iid7hsky9g3nce7,1,62.7,88.9,2025-04-23T18:08:20.585Z,2025-04-23T18:08:24Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674633529,213,4.74,5674633521,56,Center,5674633525,141,71.7,5674633527,212,11.7,5674633523,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233299,598,1,2,49,28,spvvjmk37iid7hsky9g3nce7,1,65.7,64.0,2025-04-23T18:08:23.944Z,2025-04-23T18:08:26Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674633631,213,3.97,5674633625,140,55.0,5674633623,56,Center,5674633627,141,46.0,5674633629,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233361,599,1,2,49,30,spvvjmk37iid7hsky9g3nce7,1,53.2,35.8,2025-04-23T18:08:26.457Z,2025-04-23T18:08:30Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674633935,141,16.4,5674633937,212,15.8,5674633933,140,61.5,5674633939,213,5.30,5674633931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233399,600,1,2,49,34,spvvjmk37iid7hsky9g3nce7,1,59.6,8.6,2025-04-23T18:08:30.441Z,2025-04-23T18:08:33Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674634121,213,3.06,5674634119,212,20.7,5674634117,141,11.1,5674634113,56,Back,5674634115,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233427,601,1,2,49,37,spvvjmk37iid7hsky9g3nce7,1,40.8,11.1,2025-04-23T18:08:33.256Z,2025-04-23T18:08:35Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674634283,140,45.8,5674634287,141,23.4,5674634291,212,9.9,5674634279,56,Back,5674634295,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233465,602,1,2,49,39,spvvjmk37iid7hsky9g3nce7,1,45.5,26.1,2025-04-23T18:08:35.064Z,2025-04-23T18:08:37Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674634451,213,2.78,5674634445,140,27.8,5674634447,141,36.4,5674634443,56,Back,5674634449,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233515,603,1,2,49,41,spvvjmk37iid7hsky9g3nce7,1,30.6,36.4,2025-04-23T18:08:37.465Z,2025-04-23T18:08:40Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674634713,213,4.54,5674634707,140,28.5,5674634705,56,Back,5674634709,141,17.3,5674634711,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233633,604,1,2,49,44,spvvjmk37iid7hsky9g3nce7,1,32.6,15.6,2025-04-23T18:08:40.297Z,2025-04-23T18:08:51Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674635417,212,21.7,5674635413,140,51.9,5674635415,141,4.3,5674635419,213,5.92,5674635411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233639,605,4,2,49,55,spvvjmk37iid7hsky9g3nce7,1,46.0,5.4,2025-04-23T18:08:51.033Z,2025-04-23T19:04:42Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674635435,265,,5674635437,286,,5674635433,152,,5674635523,233,411,5674635429,13,,5674635431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233637,411,4,2,49,55,6i936isoyj6d0uuxdj537uc97,0,54.0,94.6,2025-04-23T18:08:51.034Z,2025-04-23T19:04:42Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5674635463,13,,5674635467,152,,5674635465,56,Left,5674635581,233,605,5674635469,265,,5674635471,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233803,606,1,2,50,9,spvvjmk37iid7hsky9g3nce7,1,50.1,6.0,2025-04-23T18:09:04.681Z,2025-04-25T20:57:21Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674636381,140,28.5,5674636379,56,Back,5674636377,152,,5674636375,5,,5674636385,212,24.1,5674636383,141,17.8,5674636387,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233821,607,1,2,50,10,spvvjmk37iid7hsky9g3nce7,1,44.4,6.7,2025-04-23T18:09:06.361Z,2025-04-23T18:09:08Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674636521,213,2.54,5674636519,212,15.1,5674636513,56,Back,5674636517,141,19.2,5674636515,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233887,608,1,2,50,13,spvvjmk37iid7hsky9g3nce7,1,32.8,21.5,2025-04-23T18:09:08.633Z,2025-04-23T18:09:14Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674636929,140,20.0,5674636931,141,49.4,5674636933,212,23.3,5674636927,56,Back,5674636935,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
