id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805506067,371,1,1,42,39,evf5hhqgnjhwjsth1m6pawxdp,0,36.4,15.3,2025-04-24T17:43:13.097Z,2025-04-24T17:43:16Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5676169761,212,54.3,5676169759,141,94.7,5676169755,56,Back,5676169763,213,1.47,5676169765,1,,5676169753,157,,5676169757,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506101,383,56,1,42,43,7hlumphk42363z3i2nry2wrzj,1,53.5,14.9,2025-04-24T17:43:16.617Z,2025-04-24T17:43:34Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676169955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506145,384,4,1,42,44,7hlumphk42363z3i2nry2wrzj,1,57.4,4.7,2025-04-24T17:43:17.456Z,2025-04-24T17:56:33Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676170311,294,,5676176361,233,372,5676170313,56,Right,5676170315,152,,5676170317,286,,5676170309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506091,372,4,1,42,44,evf5hhqgnjhwjsth1m6pawxdp,0,42.6,95.3,2025-04-24T17:43:17.457Z,2025-04-24T17:56:33Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5676170005,294,,5676170003,13,,5676170009,152,,5676176365,233,384,5676170011,285,,5676170007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506197,385,1,1,43,2,7hlumphk42363z3i2nry2wrzj,1,55.8,3.7,2025-04-24T17:43:36.255Z,2025-04-24T17:43:37Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676170575,213,2.85,5676170573,212,24.1,5676170567,56,Back,5676170571,141,14.0,5676170569,140,33.8,5676170563,5,,5676170565,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506215,386,1,1,43,3,7hlumphk42363z3i2nry2wrzj,1,33.8,14.0,2025-04-24T17:43:36.880Z,2025-04-24T17:43:39Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676170697,213,6.09,5676170689,56,Right,5676170691,140,51.6,5676170693,141,8.6,5676170695,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506209,373,83,1,43,4,evf5hhqgnjhwjsth1m6pawxdp,0,37.7,86.6,2025-04-24T17:43:38.359Z,2025-04-24T17:43:41Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676170747,399,7a08ravzlia5dhw5dm1q707pw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506223,387,1,1,43,6,7hlumphk42363z3i2nry2wrzj,1,63.2,4.1,2025-04-24T17:43:39.760Z,2025-04-24T17:43:40Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676170739,212,7.9,5676170733,56,Right,5676170735,140,67.4,5676170737,141,13.8,5676170741,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506227,388,61,1,43,8,7hlumphk42363z3i2nry2wrzj,0,67.4,13.8,2025-04-24T17:43:41.536Z,2025-04-24T17:43:41Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676170765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506243,375,1,1,43,8,evf5hhqgnjhwjsth1m6pawxdp,1,29.8,78.5,2025-04-24T17:43:42.152Z,2025-04-24T17:43:43Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676170833,140,32.1,5676170835,141,58.1,5676170839,213,4.88,5676170831,56,Back,5676170837,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506251,376,1,1,43,10,evf5hhqgnjhwjsth1m6pawxdp,1,32.1,58.1,2025-04-24T17:43:43.832Z,2025-04-24T17:43:45Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5676170881,141,65.2,5676170877,56,Back,5676170885,213,0.64,5676170883,212,8.1,5676170879,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506253,377,3,1,43,11,evf5hhqgnjhwjsth1m6pawxdp,0,36.7,67.2,2025-04-24T17:43:45.087Z,2025-04-24T19:08:06Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676170963,233,389,5676170899,56,Back,5676170901,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506265,389,7,1,43,11,7hlumphk42363z3i2nry2wrzj,1,63.3,32.8,2025-04-24T17:43:45.088Z,2025-04-24T19:08:05Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5676170959,233,377,5676170945,56,Center,5676170947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506293,391,1,1,43,14,7hlumphk42363z3i2nry2wrzj,1,62.9,32.8,2025-04-24T17:43:47.521Z,2025-04-24T17:43:51Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5676171049,140,83.2,5676171051,141,12.0,5676171055,213,5.70,5676171047,56,Right,5676171053,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506287,378,45,1,43,16,evf5hhqgnjhwjsth1m6pawxdp,0,19.5,78.4,2025-04-24T17:43:49.784Z,2025-04-24T17:56:30Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676171129,233,392,5676171117,56,Back,5676171119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506299,392,3,1,43,16,7hlumphk42363z3i2nry2wrzj,1,80.5,21.6,2025-04-24T17:43:49.784Z,2025-04-24T17:56:29Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676171085,56,Center,5676171125,233,378,5676171087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506327,393,1,1,43,19,7hlumphk42363z3i2nry2wrzj,1,97.3,23.9,2025-04-24T17:43:53.103Z,2025-04-24T17:44:24Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,1.0,,5676171231,212,26.1,5676171227,140,88.8,5676171947,154,,5676171233,213,1.92,5676171229,141,59.9,5676171221,2,,5676171945,210,15,5676171225,56,Center,5676171223,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506329,394,15,1,43,21,7hlumphk42363z3i2nry2wrzj,1,89.0,61.4,2025-04-24T17:43:55.215Z,2025-04-24T17:44:24Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5676171975,230,98.2,5676171237,22,,5676171973,147,54.9,5676171239,17,,5676171955,29,,5676171953,78,,5676171957,154,,5676171959,55,393,5676171977,231,5676171967,328,,5676171241,56,Center,5676171789,82,5676171971,146,5676171969,100,,54.0,,5676171779,72,,95.4,5676171981,233,379,5676171963,102,50.1,5676171965,103,19,,,
2805506341,379,10,1,43,21,evf5hhqgnjhwjsth1m6pawxdp,1,4.6,45.1,2025-04-24T17:43:55.315Z,2025-04-24T17:44:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676171283,94,,5676171285,56,Back,5676171987,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506351,380,6,1,43,23,evf5hhqgnjhwjsth1m6pawxdp,0,7.3,39.0,2025-04-24T17:43:56.529Z,2025-04-24T17:56:40Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676171357,56,Back,5676171359,73,,5676171383,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506335,395,6,1,43,23,7hlumphk42363z3i2nry2wrzj,1,92.7,61.0,2025-04-24T17:43:56.529Z,2025-04-24T17:56:40Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5676171297,56,Center,5676171363,233,380,5676171299,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506483,396,1,1,43,59,7hlumphk42363z3i2nry2wrzj,0,99.5,99.5,2025-04-24T17:44:33.297Z,2025-04-24T17:44:33Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676172191,1,,5676172173,2,,5676172175,6,,5676172187,212,32.9,5676172179,223,,5676172181,56,Center,5676172189,213,4.61,5676172185,141,51.3,5676172177,155,5676172183,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506489,381,12,1,43,59,evf5hhqgnjhwjsth1m6pawxdp,1,6.0,41.0,2025-04-24T17:44:33.402Z,2025-04-24T17:44:35Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676172209,56,Back,5676172211,140,35.0,5676172217,213,0.03,5676172213,141,42.2,5676172215,212,30.5,5676172223,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506507,397,1,1,44,2,7hlumphk42363z3i2nry2wrzj,1,72.4,50.9,2025-04-24T17:44:35.712Z,2025-04-24T17:44:39Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5676172309,56,Center,5676172317,213,1.65,5676172313,141,69.3,5676172315,212,12.6,5676172311,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506539,398,1,1,44,6,7hlumphk42363z3i2nry2wrzj,0,69.6,69.4,2025-04-24T17:44:39.553Z,2025-04-24T17:44:45Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676172501,196,,5676172499,155,,5676172509,212,57.1,5676172505,140,98.8,5676172503,56,Right,5676172511,213,5.28,5676172507,141,0.0,5676172513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506547,382,5,1,44,11,evf5hhqgnjhwjsth1m6pawxdp,1,2.0,101.6,2025-04-24T17:44:45.300Z,2025-04-24T17:57:49Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676172557,233,399,5676172551,56,Back,5676172553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506543,399,5,1,44,11,7hlumphk42363z3i2nry2wrzj,0,98.0,-1.6,2025-04-24T17:44:45.300Z,2025-04-24T17:44:47Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676172531,347,,5676172529,56,Right,5676172563,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506593,383,1,1,44,19,evf5hhqgnjhwjsth1m6pawxdp,1,3.3,100.0,2025-04-24T17:44:53.401Z,2025-04-24T17:44:56Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676172769,140,10.6,5676172765,107,,5676172773,212,13.4,5676172775,213,5.32,5676172767,56,Back,5676172771,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506609,384,1,1,44,22,evf5hhqgnjhwjsth1m6pawxdp,1,11.4,91.7,2025-04-24T17:44:56.041Z,2025-04-24T17:44:58Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5676172907,213,3.18,5676172899,56,Back,5676172901,140,3.7,5676172905,212,8.1,5676172903,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506615,385,1,1,44,24,evf5hhqgnjhwjsth1m6pawxdp,0,3.7,91.2,2025-04-24T17:44:58.233Z,2025-04-24T17:45:28Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676172935,213,0.00,5676172933,212,4.5,5676172927,56,Back,5676172931,141,91.2,5676172925,157,,5676172929,140,8.0,5676172937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506641,400,61,1,44,26,7hlumphk42363z3i2nry2wrzj,1,91.7,8.3,2025-04-24T17:44:59.464Z,2025-04-24T17:46:30Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676173057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506627,386,5,1,44,26,evf5hhqgnjhwjsth1m6pawxdp,1,5.3,101.6,2025-04-24T17:44:59.946Z,2025-04-24T17:57:49Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676173143,233,401,5676172985,56,Back,5676172987,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506643,401,5,1,44,26,7hlumphk42363z3i2nry2wrzj,0,94.7,-1.6,2025-04-24T17:44:59.946Z,2025-04-24T17:57:50Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676173101,347,,5676173155,233,386,5676173099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506675,387,1,1,44,31,evf5hhqgnjhwjsth1m6pawxdp,0,3.8,100.0,2025-04-24T17:45:04.921Z,2025-04-24T17:45:06Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676173283,140,15.6,5676173279,107,,5676173285,141,83.9,5676173287,212,17.3,5676173281,56,Back,5676173291,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506709,403,1,1,44,37,7hlumphk42363z3i2nry2wrzj,1,89.5,14.3,2025-04-24T17:45:10.496Z,2025-04-24T17:45:12Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676173485,1,,5676173477,140,90.1,5676173483,213,1.55,5676173481,212,32.0,5676173471,2,,5676173479,141,61.4,5676173473,155,,5676173475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506727,404,1,1,44,38,7hlumphk42363z3i2nry2wrzj,1,88.5,62.3,2025-04-24T17:45:12.224Z,2025-04-24T17:45:13Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676173549,140,93.0,5676173551,141,69.9,5676173555,213,0.83,5676173547,56,Center,5676173553,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506731,405,1,1,44,40,7hlumphk42363z3i2nry2wrzj,0,96.1,70.0,2025-04-24T17:45:13.808Z,2025-04-24T17:45:18Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5676173723,236,,5676173565,141,60.9,5676173563,140,95.1,5676173725,233,389,5676173729,286,,5676173569,213,4.54,5676173561,56,Center,5676173567,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506753,389,74,1,44,40,evf5hhqgnjhwjsth1m6pawxdp,1,4.2,35.4,2025-04-24T17:45:13.809Z,2025-04-24T17:57:36Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676173747,233,405,5676173721,285,,5676173719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506767,390,6,1,44,41,evf5hhqgnjhwjsth1m6pawxdp,0,3.2,35.7,2025-04-24T17:45:15.280Z,2025-04-24T17:56:41Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676173845,233,406,5676173827,56,Back,5676173829,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506741,406,6,1,44,41,7hlumphk42363z3i2nry2wrzj,1,96.8,64.3,2025-04-24T17:45:15.280Z,2025-04-24T17:56:41Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5676173659,56,Center,5676173661,73,,5676173841,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506861,391,70,1,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-24T17:45:33.501Z,2025-04-24T17:53:17Z,,,,,5676174293,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506897,407,1,1,45,8,7hlumphk42363z3i2nry2wrzj,1,99.5,99.5,2025-04-24T17:45:41.569Z,2025-04-24T17:45:46Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676174471,155,,5676174467,2,,5676174473,223,,5676174475,56,Center,5676174469,6,,5676174479,141,32.4,5676174477,140,90.4,5676174485,1,,5676174483,213,5676174481,212,46.6,,,,,,,,,,,4.51,,,,,,,,,,,,,,,,,
2805506905,408,44,1,45,11,7hlumphk42363z3i2nry2wrzj,1,86.8,31.4,2025-04-24T17:45:44.897Z,2025-04-24T17:56:37Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5676174691,233,392,5676174507,286,,5676174505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506935,392,44,1,45,11,evf5hhqgnjhwjsth1m6pawxdp,0,13.2,68.6,2025-04-24T17:45:44.898Z,2025-04-24T17:56:37Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676174687,56,Back,5676174689,285,,5676174697,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506907,409,1,1,45,12,7hlumphk42363z3i2nry2wrzj,0,90.4,32.4,2025-04-24T17:45:45.472Z,2025-04-24T17:45:46Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5676174523,212,5.1,5676174525,213,1.26,5676174515,3,,5676174517,56,Center,5676174519,140,91.9,5676174521,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506937,393,43,1,45,12,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-24T17:45:45.592Z,2025-04-24T17:46:55Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676176901,144,61,5676174695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506967,394,12,1,45,13,evf5hhqgnjhwjsth1m6pawxdp,1,9.2,56.9,2025-04-24T17:45:46.616Z,2025-04-24T17:46:00Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5676174871,141,66.0,5676174867,56,Back,5676174869,140,10.1,5676174875,213,1.42,5676174873,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506927,410,1,1,45,13,7hlumphk42363z3i2nry2wrzj,1,92.0,35.0,2025-04-24T17:45:46.960Z,2025-04-24T17:47:18Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,1.0,5676177419,213,1.53,5676177597,25,,5676177413,140,92.6,5676177415,141,57.5,5676177417,212,15.3,5676177595,154,,5676174651,56,Center,5676177593,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507301,396,51,1,45,15,evf5hhqgnjhwjsth1m6pawxdp,1,10.6,58.5,2025-04-24T17:45:49.240Z,2025-04-24T17:48:37Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676176875,170,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507117,411,16,1,45,16,7hlumphk42363z3i2nry2wrzj,1,92.4,52.8,2025-04-24T17:45:49.840Z,2025-04-24T17:59:39Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5676177189,76,,5676177187,25,,5676176265,374,2025-04-24 18:45:49.348,5676177205,328,,5676177203,214,,5676175709,17,,5676177207,230,98.1,5676177191,29,,5676175711,56,5676177209,231,51.3,5676176269,375,45:15.919,5676177199,102,5676177201,103,5676179265,468,396,Center,54.1,5676176261,72,,3.8,5676177195,55,410,5676177193,154,,,,,,,
2805507473,397,1,1,46,10,evf5hhqgnjhwjsth1m6pawxdp,1,49.9,49.9,2025-04-24T17:46:43.760Z,2025-04-24T17:49:57Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5676177797,141,67.3,5676177795,140,34.2,5676177801,213,2.52,5676177793,56,Back,5676180961,189,,5676177803,279,G,5676177799,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507477,398,1,1,46,11,evf5hhqgnjhwjsth1m6pawxdp,0,34.2,67.3,2025-04-24T17:46:44.769Z,2025-04-24T17:49:55Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676177827,212,31.2,5676177831,1,,5676180925,189,,5676177823,140,63.3,5676177825,141,76.3,5676177819,157,,5676177821,56,Center,5676177829,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507373,412,12,1,46,19,7hlumphk42363z3i2nry2wrzj,1,28.8,32.9,2025-04-24T17:46:53.218Z,2025-04-24T17:48:48Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5676179427,212,19.6,5676179429,213,5.52,5676179421,56,Back,5676179425,141,13.1,5676179423,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507385,414,1,1,46,24,7hlumphk42363z3i2nry2wrzj,1,34.2,13.1,2025-04-24T17:46:57.712Z,2025-04-24T17:49:16Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676180071,213,6.25,5676180065,140,71.7,5676180063,56,Right,5676180067,141,10.9,5676180069,212,39.4,5676180073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507387,415,1,1,46,30,7hlumphk42363z3i2nry2wrzj,0,95.2,27.8,2025-04-24T17:47:04.353Z,2025-04-24T17:50:05Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676180579,56,Center,5676180587,213,1.56,5676180575,2,,5676180583,141,51.5,5676180585,212,16.1,5676180581,140,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805508201,403,12,1,46,31,evf5hhqgnjhwjsth1m6pawxdp,1,8.2,52.2,2025-04-24T17:47:04.429Z,2025-04-24T17:50:52Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676182101,213,2.57,5676182097,141,60.6,5676182099,212,10.6,5676182091,167,,5676182093,56,Back,5676182095,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507487,399,6,1,46,49,evf5hhqgnjhwjsth1m6pawxdp,0,42.2,73.8,2025-04-24T17:47:23.152Z,2025-04-24T17:56:42Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676177875,73,,5676177873,56,Back,5676177897,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507459,417,6,1,46,49,7hlumphk42363z3i2nry2wrzj,1,57.8,26.2,2025-04-24T17:47:23.152Z,2025-04-24T17:56:41Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676177881,233,399,5676177759,56,Center,5676177761,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507559,418,1,1,47,3,7hlumphk42363z3i2nry2wrzj,0,99.5,0.5,2025-04-24T17:47:36.625Z,2025-04-24T17:47:43Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676178233,1,,5676178231,213,1.85,5676178227,141,53.6,5676178217,6,,5676178215,2,,5676178225,140,89.7,5676178223,56,Center,5676178221,223,,5676178229,212,5676178219,155,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,
2805508475,404,44,1,47,5,evf5hhqgnjhwjsth1m6pawxdp,1,9.4,45.4,2025-04-24T17:47:38.429Z,2025-04-24T17:52:42Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676183665,233,419,5676183647,56,Back,5676183649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507565,419,44,1,47,5,7hlumphk42363z3i2nry2wrzj,0,90.6,54.6,2025-04-24T17:47:38.430Z,2025-04-24T17:52:30Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676183671,233,404,5676178253,286,,5676178251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507711,402,12,1,47,6,evf5hhqgnjhwjsth1m6pawxdp,1,7.6,41.8,2025-04-24T17:47:39.429Z,2025-04-24T17:53:12Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676179147,213,0.25,5676179139,56,Back,5676179143,141,42.7,5676183981,15,,5676179145,212,2.5,5676179141,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805508447,423,61,1,47,7,7hlumphk42363z3i2nry2wrzj,1,88.4,61.8,2025-04-24T17:47:40.429Z,2025-04-24T17:52:45Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676183473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507545,400,12,1,47,8,evf5hhqgnjhwjsth1m6pawxdp,1,10.4,51.3,2025-04-24T17:47:41.609Z,2025-04-24T17:47:42Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5676178171,15,,5676178165,141,53.3,5676178163,140,38.1,5676178161,56,Back,5676178169,213,0.05,5676178167,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507587,420,1,1,47,13,7hlumphk42363z3i2nry2wrzj,0,72.3,37.7,2025-04-24T17:47:46.850Z,2025-04-24T17:47:47Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5676178381,213,5.21,5676178377,141,24.9,5676178383,1,,5676178373,56,Center,5676178375,140,76.8,5676178379,212,9.9,5676178371,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507601,401,30,1,47,16,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-24T17:47:49.665Z,2025-04-24T17:47:49Z,,,,,5676178467,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
