id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817166863,507,1,2,53,17,46yo78zak2j7kaxc5ak1fnm60,1,33.8,52.8,2025-05-19T18:11:56.856Z,2025-05-19T18:25:43Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740399341,141,50.9,5740399339,140,49.0,5740399345,213,6.20,5740399343,212,16.0,5740399337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817166899,508,1,2,53,19,46yo78zak2j7kaxc5ak1fnm60,1,50.6,51.9,2025-05-19T18:11:59.175Z,2025-05-19T18:12:02Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740399529,212,21.6,5740399531,213,1.10,5740399523,56,Left,5740399525,140,59.9,5740399527,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817166909,509,1,2,53,23,46yo78zak2j7kaxc5ak1fnm60,0,61.7,81.2,2025-05-19T18:12:02.663Z,2025-05-19T18:12:04Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5740399589,56,Center,5740399601,1,,5740399599,213,5.69,5740399595,141,46.0,5740399597,212,42.6,5740399593,140,95.3,5740399583,2,,5740399585,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817166987,483,1,2,53,26,evf5hhqgnjhwjsth1m6pawxdp,1,12.0,58.8,2025-05-19T18:12:06.151Z,2025-05-19T18:12:11Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5740399993,213,0.52,5740399983,123,,5740399985,56,Back,5740399987,140,24.4,5740399989,141,69.7,5740399991,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817166991,484,61,2,53,32,evf5hhqgnjhwjsth1m6pawxdp,0,26.6,83.2,2025-05-19T18:12:11.480Z,2025-05-19T18:26:07Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5740400011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167019,511,1,2,53,34,46yo78zak2j7kaxc5ak1fnm60,0,58.8,18.9,2025-05-19T18:12:13.642Z,2025-05-19T18:26:09Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740400173,212,3.1,5740400175,213,0.78,5740400177,1,,5740400169,140,60.9,5740400171,141,22.1,5740400167,56,Center,5740400165,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167047,485,1,2,53,35,evf5hhqgnjhwjsth1m6pawxdp,1,24.3,81.2,2025-05-19T18:12:14.391Z,2025-05-19T18:26:10Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740400309,141,68.2,5740400315,213,4.45,5740400311,212,9.2,5740400307,140,22.0,5740400305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167063,486,1,2,53,36,evf5hhqgnjhwjsth1m6pawxdp,1,21.9,74.2,2025-05-19T18:12:15.959Z,2025-05-19T18:26:12Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740400413,212,10.1,5740400415,213,5.28,5740400407,56,Back,5740400409,140,27.1,5740400411,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167077,487,1,2,53,38,evf5hhqgnjhwjsth1m6pawxdp,1,27.3,65.1,2025-05-19T18:12:17.943Z,2025-05-19T18:26:13Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740400503,213,1.60,5740400495,56,Back,5740400497,140,27.0,5740400499,141,78.7,5740400501,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167093,488,1,2,53,39,evf5hhqgnjhwjsth1m6pawxdp,1,27.0,79.0,2025-05-19T18:12:19.110Z,2025-05-19T18:12:21Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740400621,212,24.8,5740400623,213,0.12,5740400617,140,50.5,5740400615,56,Left,5740400619,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167103,489,1,2,53,42,evf5hhqgnjhwjsth1m6pawxdp,0,52.0,82.6,2025-05-19T18:12:21.414Z,2025-05-19T18:12:22Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740400669,56,Left,5740400671,140,58.7,5740400677,213,1.08,5740400675,212,15.0,5740400673,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167105,490,5,2,53,42,evf5hhqgnjhwjsth1m6pawxdp,0,59.7,101.8,2025-05-19T18:12:21.512Z,2025-05-19T19:02:05Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740400685,56,Left,5740400687,347,,5740400705,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167101,512,5,2,53,42,46yo78zak2j7kaxc5ak1fnm60,1,40.3,-1.8,2025-05-19T18:12:21.512Z,2025-05-19T19:02:04Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740400699,233,490,5740400663,56,Back,5740400665,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167157,513,1,2,53,46,46yo78zak2j7kaxc5ak1fnm60,1,38.6,0.0,2025-05-19T18:12:25.623Z,2025-05-19T18:12:27Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740400935,107,,5740400937,56,Back,5740400945,213,1.41,5740400943,212,12.8,5740400939,140,40.6,5740400941,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167159,514,1,2,53,48,46yo78zak2j7kaxc5ak1fnm60,1,38.7,22.4,2025-05-19T18:12:27.704Z,2025-05-19T18:12:29Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740400993,213,1.71,5740400985,56,Back,5740400987,140,37.1,5740400991,212,12.3,5740400989,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167169,515,1,2,53,50,46yo78zak2j7kaxc5ak1fnm60,1,37.2,41.6,2025-05-19T18:12:29.607Z,2025-05-19T18:12:32Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740401063,213,0.24,5740401055,56,Back,5740401057,140,49.1,5740401061,212,12.8,5740401059,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167199,516,1,2,53,52,46yo78zak2j7kaxc5ak1fnm60,1,52.8,49.3,2025-05-19T18:12:31.896Z,2025-05-19T18:12:36Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5740401239,140,59.5,5740401241,141,86.6,5740401245,213,1.30,5740401243,212,26.3,5740401237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167219,517,1,2,53,57,46yo78zak2j7kaxc5ak1fnm60,0,64.0,88.0,2025-05-19T18:12:36.616Z,2025-05-19T18:26:37Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5740401351,213,5.32,5740401339,2,,5740401341,155,,5740401349,212,56.0,5740401353,1,,5740401343,56,Right,5740401345,140,94.3,5740401347,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167235,491,1,2,54,3,evf5hhqgnjhwjsth1m6pawxdp,1,4.1,96.5,2025-05-19T18:12:42.599Z,2025-05-19T18:12:44Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740401451,213,5.94,5740401445,140,16.5,5740401447,141,89.7,5740401443,56,Back,5740401449,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167249,493,3,2,54,6,evf5hhqgnjhwjsth1m6pawxdp,0,19.2,95.2,2025-05-19T18:12:45.610Z,2025-05-19T18:12:51Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740401731,233,518,5740401571,285,,5740401569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167265,518,7,2,54,6,46yo78zak2j7kaxc5ak1fnm60,1,80.8,4.8,2025-05-19T18:12:45.611Z,2025-05-19T18:12:50Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740401657,167,,5740401659,56,Right,5740401675,233,493,5740401661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167261,494,5,2,54,7,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,102.0,2025-05-19T18:12:47.051Z,2025-05-19T19:02:05Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740401637,347,,5740401635,56,Back,5740401917,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167301,519,5,2,54,7,46yo78zak2j7kaxc5ak1fnm60,0,77.9,-2.0,2025-05-19T18:12:47.051Z,2025-05-19T19:02:05Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740401887,347,,5740401885,56,Right,5740401927,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167419,495,1,2,54,22,evf5hhqgnjhwjsth1m6pawxdp,0,19.3,100.0,2025-05-19T18:13:02.023Z,2025-05-19T18:13:05Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740402537,107,,5740402543,141,65.8,5740402547,213,5.58,5740402545,212,37.6,5740402549,1,,5740402539,56,Back,5740402541,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167427,520,1,2,54,26,46yo78zak2j7kaxc5ak1fnm60,0,51.0,29.5,2025-05-19T18:13:05.720Z,2025-05-19T18:13:06Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740402613,141,25.9,5740402617,213,5.95,5740402611,140,57.7,5740402615,212,7.4,5740402609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167457,496,3,2,54,29,evf5hhqgnjhwjsth1m6pawxdp,0,40.4,69.6,2025-05-19T18:13:08.327Z,2025-05-19T18:13:12Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740402831,233,521,5740402753,286,,5740402751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167463,521,7,2,54,29,46yo78zak2j7kaxc5ak1fnm60,0,59.6,30.4,2025-05-19T18:13:08.328Z,2025-05-19T18:13:11Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740402771,285,,5740402813,233,496,5740402769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167467,497,61,2,54,29,evf5hhqgnjhwjsth1m6pawxdp,1,38.7,68.4,2025-05-19T18:13:09.224Z,2025-05-19T18:13:09Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740402787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167529,498,1,2,54,31,evf5hhqgnjhwjsth1m6pawxdp,1,35.7,76.6,2025-05-19T18:13:10.553Z,2025-05-19T18:13:13Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5740403089,56,Back,5740403091,140,34.1,5740403099,1,,5740403093,141,45.8,5740403097,213,4.63,5740403095,212,21.0,5740403087,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167533,499,4,2,54,31,evf5hhqgnjhwjsth1m6pawxdp,1,33.2,48.3,2025-05-19T18:13:11.096Z,2025-05-19T19:02:19Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740570123,285,,5740403179,152,,5740403173,13,,5740403175,264,,5740403177,56,Back,5740403257,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167509,522,4,2,54,31,46yo78zak2j7kaxc5ak1fnm60,0,66.8,51.7,2025-05-19T18:13:11.097Z,2025-05-19T19:02:19Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5740403237,13,,5740402969,56,Center,5740403273,286,,5740403241,152,,5740403239,264,,5740403269,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167623,500,1,2,54,42,evf5hhqgnjhwjsth1m6pawxdp,1,31.8,46.6,2025-05-19T18:13:21.751Z,2025-05-19T18:13:22Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740403605,140,21.9,5740403607,141,42.4,5740403603,56,Back,5740403609,212,10.8,5740403611,213,3.41,5740403599,5,,5740403601,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167633,501,1,2,54,43,evf5hhqgnjhwjsth1m6pawxdp,1,21.9,42.4,2025-05-19T18:13:22.743Z,2025-05-19T18:13:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740403679,213,5.63,5740403671,56,Back,5740403673,140,45.9,5740403677,212,31.7,5740403675,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167647,502,1,2,54,45,evf5hhqgnjhwjsth1m6pawxdp,1,55.7,12.6,2025-05-19T18:13:24.951Z,2025-05-19T18:13:26Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740403783,213,6.08,5740403779,141,6.7,5740403781,212,19.7,5740403777,140,74.1,5740403775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167655,503,61,2,54,47,evf5hhqgnjhwjsth1m6pawxdp,0,74.1,7.1,2025-05-19T18:13:26.471Z,2025-05-19T18:13:26Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5740403811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167683,524,1,2,54,48,46yo78zak2j7kaxc5ak1fnm60,1,24.4,86.8,2025-05-19T18:13:28.023Z,2025-05-19T18:13:29Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5740403941,141,77.5,5740403939,140,21.7,5740403937,56,Back,5740403943,212,6.9,5740403945,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167691,525,1,2,54,50,46yo78zak2j7kaxc5ak1fnm60,1,21.7,77.5,2025-05-19T18:13:29.657Z,2025-05-19T18:13:31Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740403989,56,Back,5740403997,213,5.56,5740403995,212,6.2,5740403991,140,26.1,5740403993,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167703,526,1,2,54,52,46yo78zak2j7kaxc5ak1fnm60,1,26.1,71.5,2025-05-19T18:13:31.273Z,2025-05-19T18:13:33Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740404053,56,Back,5740404057,141,90.5,5740404055,140,28.5,5740404059,212,13.2,5740404061,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167727,527,1,2,54,53,46yo78zak2j7kaxc5ak1fnm60,1,29.2,89.1,2025-05-19T18:13:33.048Z,2025-05-19T18:13:35Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5740404197,56,Left,5740404201,141,85.7,5740404199,140,55.3,5740404203,212,27.5,5740404205,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167725,504,83,2,54,55,evf5hhqgnjhwjsth1m6pawxdp,0,38.5,8.9,2025-05-19T18:13:35.208Z,2025-05-19T18:13:38Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740404383,399,9469qatlpe6rdqko8c6ha4out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167739,528,43,2,54,56,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-19T18:13:35.432Z,2025-05-19T18:13:58Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740404273,286,0,5740404271,56,Left,5740405389,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167793,529,1,2,54,57,46yo78zak2j7kaxc5ak1fnm60,1,55.2,84.1,2025-05-19T18:13:36.744Z,2025-05-19T18:13:42Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740404523,140,58.0,5740404525,141,76.0,5740404527,212,6.2,5740404521,56,Center,5740404529,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167797,530,50,2,55,3,46yo78zak2j7kaxc5ak1fnm60,1,75.4,88.2,2025-05-19T18:13:42.489Z,2025-05-19T18:13:46Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740404599,233,505,5740404549,286,,5740404545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167803,505,7,2,55,3,evf5hhqgnjhwjsth1m6pawxdp,0,24.6,11.8,2025-05-19T18:13:42.490Z,2025-05-19T18:13:47Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740404581,285,,5740404589,233,530,5740404579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167853,531,1,2,55,8,46yo78zak2j7kaxc5ak1fnm60,0,79.3,81.8,2025-05-19T18:13:47.801Z,2025-05-19T18:13:48Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740404881,56,Center,5740404887,212,5.5,5740404885,141,74.4,5740404883,140,81.3,5740404889,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167901,506,12,2,55,10,evf5hhqgnjhwjsth1m6pawxdp,1,6.3,39.8,2025-05-19T18:13:49.879Z,2025-05-19T18:13:52Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740405165,213,5.66,5740405161,141,10.1,5740405163,212,34.4,5740405159,140,32.8,5740405157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167905,507,61,2,55,13,evf5hhqgnjhwjsth1m6pawxdp,0,33.3,11.6,2025-05-19T18:13:52.791Z,2025-05-19T18:13:53Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5740405181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167909,508,5,2,55,14,evf5hhqgnjhwjsth1m6pawxdp,0,27.4,-1.0,2025-05-19T18:13:53.544Z,2025-05-19T19:02:05Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5740405247,233,532,5740405209,347,,5740405207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167915,532,5,2,55,14,46yo78zak2j7kaxc5ak1fnm60,1,72.6,101.0,2025-05-19T18:13:53.544Z,2025-05-19T18:13:56Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740405237,233,508,5740405219,347,,5740405217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167979,533,1,2,55,21,46yo78zak2j7kaxc5ak1fnm60,1,70.7,100.0,2025-05-19T18:14:00.360Z,2025-05-19T18:27:33Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5740405599,140,56.3,5740405601,141,90.6,5740405603,212,16.8,5740405605,213,3.59,5740405595,107,,5740405597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817167997,534,1,2,55,24,46yo78zak2j7kaxc5ak1fnm60,1,54.9,83.6,2025-05-19T18:14:03.496Z,2025-05-19T18:27:35Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740405709,213,5.08,5740405703,140,58.9,5740405701,56,Center,5740405707,212,11.7,5740405705,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168005,535,1,2,55,25,46yo78zak2j7kaxc5ak1fnm60,1,58.9,67.2,2025-05-19T18:14:04.616Z,2025-05-19T18:27:37Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740405759,141,50.6,5740405761,212,11.3,5740405757,140,57.9,5740405755,56,Center,5740405763,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168027,536,1,2,55,26,46yo78zak2j7kaxc5ak1fnm60,1,57.9,50.4,2025-05-19T18:14:05.512Z,2025-05-19T18:14:09Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740405899,213,5.01,5740405893,140,62.3,5740405895,141,28.0,5740405897,212,15.9,5740405891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168035,537,1,2,55,29,46yo78zak2j7kaxc5ak1fnm60,0,69.1,15.0,2025-05-19T18:14:09.097Z,2025-05-19T18:14:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740405941,155,,5740405939,2,,5740405951,213,1.12,5740405949,212,13.3,5740405943,56,Center,5740405947,141,32.7,5740405945,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168057,509,61,2,55,31,evf5hhqgnjhwjsth1m6pawxdp,1,16.7,72.6,2025-05-19T18:14:11.235Z,2025-05-19T18:14:11Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5740406039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168089,538,1,2,55,33,46yo78zak2j7kaxc5ak1fnm60,0,68.4,12.8,2025-05-19T18:14:12.617Z,2025-05-19T18:14:13Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740406199,140,73.8,5740406203,212,10.7,5740406205,213,1.01,5740406197,56,Center,5740406195,3,,5740406201,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168103,510,12,2,55,33,evf5hhqgnjhwjsth1m6pawxdp,1,17.4,59.0,2025-05-19T18:14:13.111Z,2025-05-19T18:14:15Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740406297,140,19.8,5740406295,56,Back,5740406303,213,1.40,5740406301,212,14.6,5740406299,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168123,511,1,2,55,36,evf5hhqgnjhwjsth1m6pawxdp,1,17.2,79.1,2025-05-19T18:14:15.559Z,2025-05-19T18:14:17Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740406409,3,,5740406419,212,20.3,5740406417,141,57.3,5740406415,140,30.4,5740406413,56,Back,5740406421,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168135,512,1,2,55,37,evf5hhqgnjhwjsth1m6pawxdp,1,24.6,66.3,2025-05-19T18:14:17.175Z,2025-05-19T18:14:18Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5740406481,140,31.1,5740406487,213,5.26,5740406485,212,13.1,5740406483,141,49.9,5740406479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168153,514,1,2,55,40,evf5hhqgnjhwjsth1m6pawxdp,0,32.4,53.9,2025-05-19T18:14:19.351Z,2025-05-19T18:14:20Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5740406573,140,53.3,5740406575,141,75.1,5740406577,212,26.3,5740406569,155,,5740406571,56,Center,5740406579,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168191,539,8,2,55,43,46yo78zak2j7kaxc5ak1fnm60,1,43.2,49.7,2025-05-19T18:14:23.195Z,2025-05-19T18:15:29Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740406785,56,Back,5740406805,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168219,515,1,2,55,45,evf5hhqgnjhwjsth1m6pawxdp,0,30.5,54.2,2025-05-19T18:14:24.984Z,2025-05-19T18:14:26Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740406957,212,25.4,5740406955,141,90.6,5740406951,56,Back,5740406953,140,35.8,5740406959,213,1.35,5740406949,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168213,540,1,2,55,46,46yo78zak2j7kaxc5ak1fnm60,0,45.4,43.6,2025-05-19T18:14:25.305Z,2025-05-19T18:15:30Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740406907,157,,5740406915,212,20.0,5740406913,141,41.5,5740406921,1,,5740406919,213,6.21,5740406911,140,64.4,5740406909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168229,541,4,2,55,48,46yo78zak2j7kaxc5ak1fnm60,1,59.8,6.0,2025-05-19T18:14:27.449Z,2025-05-19T19:02:19Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740407051,152,,5740407147,233,516,5740407049,56,Right,5740407055,286,,5740407053,265,,5740407047,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168241,516,4,2,55,48,evf5hhqgnjhwjsth1m6pawxdp,0,40.2,94.0,2025-05-19T18:14:27.450Z,2025-05-19T19:02:19Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740407129,56,Back,5740407137,265,,5740407133,152,,5740407141,285,,5740407125,13,,5740407151,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817168421,542,1,2,56,11,46yo78zak2j7kaxc5ak1fnm60,1,57.4,16.1,2025-05-19T18:14:50.568Z,2025-05-19T18:14:52Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740408107,5,,5740408117,212,25.6,5740408115,141,49.9,5740408113,140,46.7,5740408119,213,2.03,5740408109,152,,5740408111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
