id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2818836147,545,1,2,53,47,1939bnru25svvgv15k2c7tw2y,0,47.4,64.9,2025-05-25T13:13:25.988Z,2025-05-25T13:13:28Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749771079,140,73.9,5749771087,1,,5749771077,56,Center,5749771083,212,38.9,5749771081,141,25.0,5749771085,213,5.51,5749771073,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836169,528,1,2,53,50,6i936isoyj6d0uuxdj537uc97,1,29.4,84.7,2025-05-25T13:13:28.716Z,2025-05-25T13:13:30Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749771197,141,79.7,5749771199,212,14.9,5749771201,213,6.05,5749771193,56,Back,5749771191,3,,5749771195,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836203,530,1,2,53,51,6i936isoyj6d0uuxdj537uc97,1,43.2,79.6,2025-05-25T13:13:30.278Z,2025-05-25T13:13:33Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749771367,140,35.6,5749771373,213,3.97,5749771371,212,11.9,5749771369,141,66.7,5749771365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836231,531,1,2,53,55,6i936isoyj6d0uuxdj537uc97,0,38.6,67.3,2025-05-25T13:13:33.598Z,2025-05-25T13:13:37Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749771481,155,,5749771483,56,Center,5749771485,140,76.1,5749771487,141,75.1,5749771493,1,,5749771489,212,39.7,5749771491,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836261,546,1,2,53,59,1939bnru25svvgv15k2c7tw2y,0,23.5,22.1,2025-05-25T13:13:38.004Z,2025-05-25T13:13:42Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749771691,157,,5749771693,56,Right,5749771695,140,70.5,5749771697,141,2.6,5749771699,212,51.1,5749771701,213,6.02,5749771703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836303,532,1,2,54,3,6i936isoyj6d0uuxdj537uc97,1,30.5,96.0,2025-05-25T13:13:42.077Z,2025-05-25T13:13:47Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749771917,140,16.5,5749771915,56,Back,5749771919,141,70.9,5749771923,213,4.00,5749771921,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836333,533,1,2,54,8,6i936isoyj6d0uuxdj537uc97,1,20.0,64.6,2025-05-25T13:13:47.030Z,2025-05-25T13:13:50Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5749772129,213,5.05,5749772125,141,45.5,5749772127,212,13.8,5749772121,56,Back,5749772123,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836349,534,1,2,54,12,6i936isoyj6d0uuxdj537uc97,1,25.7,42.2,2025-05-25T13:13:50.701Z,2025-05-25T13:13:52Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749772233,140,26.8,5749772231,56,Back,5749772235,141,25.9,5749772237,212,11.1,5749772239,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836365,535,1,2,54,14,6i936isoyj6d0uuxdj537uc97,1,26.8,25.9,2025-05-25T13:13:52.621Z,2025-05-25T13:13:54Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749772321,56,Back,5749772327,212,15.3,5749772323,140,33.3,5749772329,213,5.18,5749772325,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836385,536,1,2,54,15,6i936isoyj6d0uuxdj537uc97,1,33.3,5.8,2025-05-25T13:13:54.365Z,2025-05-25T13:13:55Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749772439,212,18.1,5749772441,213,1.88,5749772437,141,31.2,5749772435,140,28.0,5749772433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836413,537,1,2,54,16,6i936isoyj6d0uuxdj537uc97,1,28.0,31.2,2025-05-25T13:13:55.413Z,2025-05-25T13:13:57Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749772561,56,Back,5749772563,140,38.4,5749772565,141,30.3,5749772567,212,10.9,5749772569,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836415,538,61,2,54,19,6i936isoyj6d0uuxdj537uc97,0,38.6,30.9,2025-05-25T13:13:57.829Z,2025-05-25T13:13:58Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749772581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836443,547,1,2,54,20,1939bnru25svvgv15k2c7tw2y,1,48.9,67.9,2025-05-25T13:13:58.756Z,2025-05-25T13:14:01Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749772735,213,3.71,5749772733,212,6.7,5749772731,141,62.6,5749772729,140,43.5,5749772727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836497,549,1,2,54,24,1939bnru25svvgv15k2c7tw2y,0,43.5,62.6,2025-05-25T13:14:02.613Z,2025-05-25T13:14:05Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749772873,56,Left,5749772871,155,,5749772883,1,,5749772881,213,0.34,5749772875,140,78.7,5749772877,141,82.0,5749772879,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836521,539,1,2,54,27,6i936isoyj6d0uuxdj537uc97,1,22.1,17.1,2025-05-25T13:14:05.621Z,2025-05-25T13:14:08Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749773103,213,5.98,5749773101,212,9.1,5749773097,140,30.4,5749773099,141,13.1,5749773093,3,,5749773095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836535,541,1,2,54,30,6i936isoyj6d0uuxdj537uc97,1,29.4,13.4,2025-05-25T13:14:09.477Z,2025-05-25T13:14:10Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749773183,213,2.69,5749773175,56,Back,5749773181,212,7.5,5749773177,140,23.0,5749773179,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836559,542,1,2,54,31,6i936isoyj6d0uuxdj537uc97,1,23.0,18.2,2025-05-25T13:14:10.204Z,2025-05-25T13:14:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749773325,140,27.6,5749773323,56,Back,5749773331,213,5.34,5749773329,212,8.2,5749773327,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836569,543,1,2,54,35,6i936isoyj6d0uuxdj537uc97,0,29.0,6.5,2025-05-25T13:14:13.557Z,2025-05-25T13:14:14Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749773387,140,43.0,5749773393,213,0.28,5749773389,141,12.6,5749773391,212,15.3,5749773385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836571,550,8,2,54,35,1939bnru25svvgv15k2c7tw2y,1,67.9,87.1,2025-05-25T13:14:14.451Z,2025-05-25T13:14:14Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749773395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836611,544,1,2,54,37,6i936isoyj6d0uuxdj537uc97,1,24.7,38.9,2025-05-25T13:14:16.022Z,2025-05-25T13:14:17Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749773579,141,26.7,5749773577,140,32.3,5749773581,212,11.5,5749773583,213,5.48,5749773575,56,Back,5749773573,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836651,545,1,2,54,39,6i936isoyj6d0uuxdj537uc97,1,32.4,27.1,2025-05-25T13:14:17.828Z,2025-05-25T13:14:22Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749773801,212,27.5,5749773803,213,1.89,5749773795,56,Back,5749773799,141,65.5,5749773797,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836691,546,1,2,54,43,6i936isoyj6d0uuxdj537uc97,1,25.2,67.5,2025-05-25T13:14:22.141Z,2025-05-25T13:14:26Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749774037,213,0.31,5749774039,1,,5749774029,56,Left,5749774031,140,57.6,5749774033,141,83.5,5749774035,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836713,547,1,2,54,47,6i936isoyj6d0uuxdj537uc97,1,49.8,76.6,2025-05-25T13:14:26.149Z,2025-05-25T13:14:29Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749774171,56,Back,5749774173,140,47.9,5749774175,141,95.9,5749774177,212,13.3,5749774179,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836741,548,1,2,54,50,6i936isoyj6d0uuxdj537uc97,1,47.7,95.0,2025-05-25T13:14:29.020Z,2025-05-25T13:14:31Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749774333,56,Back,5749774335,140,42.1,5749774341,213,4.10,5749774337,141,82.7,5749774339,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836763,549,1,2,54,52,6i936isoyj6d0uuxdj537uc97,1,42.8,78.2,2025-05-25T13:14:31.349Z,2025-05-25T13:14:35Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749774491,56,Back,5749774493,140,42.3,5749774495,141,45.1,5749774497,212,22.5,5749774499,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836783,550,1,2,54,56,6i936isoyj6d0uuxdj537uc97,1,43.1,45.1,2025-05-25T13:14:34.837Z,2025-05-25T13:14:37Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749774623,56,Right,5749774625,140,50.9,5749774631,213,5.11,5749774627,141,16.2,5749774629,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836801,551,1,2,54,58,6i936isoyj6d0uuxdj537uc97,1,54.6,14.7,2025-05-25T13:14:37.165Z,2025-05-25T13:14:40Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749774745,140,72.7,5749774743,56,Center,5749774749,212,22.1,5749774747,141,31.3,5749774751,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836807,552,3,2,55,1,6i936isoyj6d0uuxdj537uc97,0,74.5,31.4,2025-05-25T13:14:40.222Z,2025-05-25T14:09:07Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749774959,233,551,5749774783,286,,5749774781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836827,551,7,2,55,1,1939bnru25svvgv15k2c7tw2y,1,25.5,68.6,2025-05-25T13:14:40.223Z,2025-05-25T14:09:06Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749774945,233,552,5749774927,285,,5749774925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836837,553,1,2,55,4,1939bnru25svvgv15k2c7tw2y,1,29.4,72.0,2025-05-25T13:14:43.087Z,2025-05-25T13:14:44Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749774977,213,1.05,5749774973,141,95.0,5749774971,140,38.0,5749774975,212,18.1,5749774969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836847,554,1,2,55,5,1939bnru25svvgv15k2c7tw2y,0,38.0,95.0,2025-05-25T13:14:44.115Z,2025-05-25T13:14:45Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749775027,56,Back,5749775029,140,41.8,5749775033,212,12.5,5749775031,141,77.6,5749775035,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836853,553,8,2,55,6,6i936isoyj6d0uuxdj537uc97,1,58.0,24.9,2025-05-25T13:14:45.541Z,2025-05-25T13:14:45Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749775067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836913,555,1,2,55,9,6i936isoyj6d0uuxdj537uc97,1,63.3,27.7,2025-05-25T13:14:47.637Z,2025-05-25T13:14:53Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749775447,56,Center,5749775453,212,14.1,5749775451,141,48.1,5749775455,213,1.39,5749775449,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836931,556,1,2,55,14,6i936isoyj6d0uuxdj537uc97,1,77.1,53.0,2025-05-25T13:14:53.150Z,2025-05-25T13:14:55Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749775561,212,10.4,5749775563,213,1.26,5749775555,56,Center,5749775557,140,80.1,5749775559,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836935,557,1,2,55,17,6i936isoyj6d0uuxdj537uc97,0,79.1,68.8,2025-05-25T13:14:55.621Z,2025-05-25T13:14:58Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749775665,236,,5749775577,56,Center,5749775579,140,80.9,5749775585,213,5.03,5749775581,141,60.3,5749775583,212,6.1,5749775667,233,555,5749775671,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836947,555,74,2,55,17,1939bnru25svvgv15k2c7tw2y,1,22.7,41.9,2025-05-25T13:14:55.622Z,2025-05-25T14:11:06Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749775689,233,557,5749775661,285,,5749775659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836979,556,12,2,55,20,1939bnru25svvgv15k2c7tw2y,1,13.0,33.7,2025-05-25T13:14:59.141Z,2025-05-25T13:15:01Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749775795,213,5.27,5749775787,56,Back,5749775793,212,28.5,5749775791,141,0.0,5749775789,140,27.3,5749775853,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836987,557,5,2,55,21,1939bnru25svvgv15k2c7tw2y,0,26.2,-1.8,2025-05-25T13:15:00.108Z,2025-05-25T13:15:05Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749775999,233,558,5749775835,347,,5749775833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837005,558,5,2,55,21,6i936isoyj6d0uuxdj537uc97,1,73.8,101.8,2025-05-25T13:15:00.108Z,2025-05-25T14:08:52Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749775949,347,,5749775975,233,557,5749775947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837055,559,1,2,55,28,6i936isoyj6d0uuxdj537uc97,1,72.9,100.0,2025-05-25T13:15:07.373Z,2025-05-25T13:15:08Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749776217,56,Left,5749776225,213,3.61,5749776223,212,13.7,5749776221,141,92.6,5749776219,140,61.3,5749776215,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837063,560,1,2,55,30,6i936isoyj6d0uuxdj537uc97,1,59.4,91.1,2025-05-25T13:15:08.693Z,2025-05-25T13:15:09Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749776271,56,Left,5749776273,140,72.8,5749776275,141,95.9,5749776277,212,14.4,5749776279,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837085,561,1,2,55,31,6i936isoyj6d0uuxdj537uc97,1,71.4,96.6,2025-05-25T13:15:09.789Z,2025-05-25T13:15:12Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749776369,141,91.1,5749776375,213,3.35,5749776367,140,54.5,5749776373,212,18.1,5749776365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837109,562,1,2,55,33,6i936isoyj6d0uuxdj537uc97,1,55.4,88.6,2025-05-25T13:15:12.277Z,2025-05-25T13:15:15Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749776555,213,4.61,5749776549,140,53.2,5749776547,56,Center,5749776553,212,22.2,5749776551,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837135,563,1,2,55,37,6i936isoyj6d0uuxdj537uc97,1,53.9,53.0,2025-05-25T13:15:15.757Z,2025-05-25T13:15:18Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749776655,141,19.7,5749776653,140,64.8,5749776651,56,Right,5749776659,213,5.18,5749776657,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837157,564,1,2,55,39,6i936isoyj6d0uuxdj537uc97,1,66.3,17.9,2025-05-25T13:15:18.437Z,2025-05-25T13:15:21Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749776801,212,11.2,5749776805,213,1.46,5749776789,56,Center,5749776797,141,34.2,5749776793,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837163,565,50,2,55,42,6i936isoyj6d0uuxdj537uc97,1,70.4,33.0,2025-05-25T13:15:20.997Z,2025-05-25T14:09:07Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749776835,56,Center,5749776837,286,,5749776993,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837185,558,7,2,55,42,1939bnru25svvgv15k2c7tw2y,1,29.6,67.0,2025-05-25T13:15:20.998Z,2025-05-25T14:09:07Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749776959,56,Back,5749776961,285,,5749776985,233,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837203,560,1,2,55,45,1939bnru25svvgv15k2c7tw2y,1,32.4,78.5,2025-05-25T13:15:24.020Z,2025-05-25T13:15:39Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749777053,212,8.3,5749777051,141,69.1,5749777047,56,Back,5749777049,140,37.5,5749777055,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837225,561,1,2,55,46,1939bnru25svvgv15k2c7tw2y,1,37.5,69.1,2025-05-25T13:15:25.379Z,2025-05-25T13:15:27Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5749777181,141,62.9,5749777183,212,8.7,5749777185,213,3.65,5749777179,140,30.3,5749777177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837289,562,1,2,55,48,1939bnru25svvgv15k2c7tw2y,1,30.3,62.9,2025-05-25T13:15:27.126Z,2025-05-25T13:15:33Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749777545,155,,5749777557,1,,5749777555,213,0.30,5749777549,140,83.7,5749777553,212,58.6,5749777551,141,88.1,5749777547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837307,563,3,2,55,55,1939bnru25svvgv15k2c7tw2y,1,92.2,79.5,2025-05-25T13:15:33.797Z,2025-05-25T14:09:20Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749777627,286,,5749777625,56,Left,5749777641,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837293,566,45,2,55,55,6i936isoyj6d0uuxdj537uc97,0,7.8,20.5,2025-05-25T13:15:33.797Z,2025-05-25T14:09:20Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749777671,233,563,5749777575,56,Back,5749777577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837333,564,1,2,55,57,1939bnru25svvgv15k2c7tw2y,0,99.4,72.6,2025-05-25T13:15:35.717Z,2025-05-25T13:16:40Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749777745,2,,5749777757,213,4.70,5749777785,233,567,5749777755,212,13.5,5749777749,56,Center,5749777747,155,,5749777751,140,99.2,5749777753,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837331,567,11,2,55,58,6i936isoyj6d0uuxdj537uc97,1,2.7,49.0,2025-05-25T13:15:36.629Z,2025-05-25T13:15:38Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5749777739,88,,5749777805,233,564,5749777737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837403,568,1,2,56,1,6i936isoyj6d0uuxdj537uc97,1,9.3,39.5,2025-05-25T13:15:39.741Z,2025-05-25T13:15:43Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5749778099,141,34.2,5749778097,140,19.1,5749778103,213,5.95,5749778101,212,10.9,5749778095,56,Back,5749778093,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837447,569,1,2,56,4,6i936isoyj6d0uuxdj537uc97,1,23.8,35.7,2025-05-25T13:15:43.094Z,2025-05-25T13:15:49Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749778365,141,14.0,5749778361,140,26.1,5749778369,212,15.0,5749778373,213,4.87,5749778357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837433,565,83,2,56,8,1939bnru25svvgv15k2c7tw2y,0,72.9,83.6,2025-05-25T13:15:46.996Z,2025-05-25T13:34:20Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749823081,399,atxo9oz3czimyk1t4xigfrkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837443,566,45,2,56,10,1939bnru25svvgv15k2c7tw2y,0,75.0,87.9,2025-05-25T13:15:48.996Z,2025-05-25T14:09:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749778345,286,,5749778343,56,Left,5749778519,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837469,570,3,2,56,10,6i936isoyj6d0uuxdj537uc97,1,25.0,12.1,2025-05-25T13:15:48.996Z,2025-05-25T14:09:21Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749778495,233,566,5749778475,285,,5749778473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837567,571,1,2,56,12,6i936isoyj6d0uuxdj537uc97,1,32.0,8.6,2025-05-25T13:15:50.773Z,2025-05-25T13:16:00Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749779027,141,33.7,5749779021,140,59.8,5749779019,56,Center,5749779039,213,0.53,5749779045,1,,5749779031,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837571,572,4,2,56,21,6i936isoyj6d0uuxdj537uc97,1,64.2,31.8,2025-05-25T13:16:00.437Z,2025-05-25T13:16:02Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749779127,233,567,5749779095,265,,5749779091,56,Center,5749779097,286,,5749779093,152,,5749779089,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837565,567,4,2,56,21,1939bnru25svvgv15k2c7tw2y,0,35.8,68.2,2025-05-25T13:16:00.438Z,2025-05-25T13:16:02Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749779113,285,,5749779111,265,,5749779143,233,572,5749779105,13,,5749779107,56,Back,5749779109,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837975,573,1,2,57,6,6i936isoyj6d0uuxdj537uc97,0,66.0,31.8,2025-05-25T13:16:44.861Z,2025-05-25T13:16:57Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749781573,56,Center,5749781567,5,,5749781571,152,,5749781583,1,,5749781575,140,95.3,5749781581,213,0.56,5749781569,155,,5749781577,141,60.3,5749781579,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838063,569,1,2,57,16,1939bnru25svvgv15k2c7tw2y,1,13.5,39.4,2025-05-25T13:16:54.644Z,2025-05-25T13:16:58Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5749782105,213,5.09,5749782099,140,20.5,5749782097,56,Back,5749782103,212,20.0,5749782101,141,12.0,5749782095,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838075,570,1,2,57,19,1939bnru25svvgv15k2c7tw2y,1,20.5,12.0,2025-05-25T13:16:58.485Z,2025-05-25T13:16:59Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749782207,141,5.5,5749782209,212,12.9,5749782203,56,Back,5749782205,140,32.0,5749782211,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838079,571,1,2,57,21,1939bnru25svvgv15k2c7tw2y,0,32.0,5.5,2025-05-25T13:16:59.781Z,2025-05-25T13:17:01Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749782267,233,574,5749782229,140,30.5,5749782227,56,Back,5749782235,213,2.32,5749782265,236,,5749782277,286,,5749782233,212,2.3,5749782231,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
