id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/16/value
2803877521,494,61,2,49,12,ac8jow4mdkvnsv5s0och4qqm,1,22.5,68.1,2025-04-20T13:08:14.836Z,2025-04-20T13:11:16Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5667092949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883825,528,83,2,49,14,durq4oppf7c08tnbzrlebt0uz,0,71.9,28.6,2025-04-20T13:08:16.893Z,2025-04-20T13:14:09Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667132995,399,c9qk8n9d4130okk9go1brzskq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803884597,538,83,2,49,14,durq4oppf7c08tnbzrlebt0uz,0,71.8,40.5,2025-04-20T13:08:17.485Z,2025-04-20T13:14:27Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667139877,399,c9qk8n9d4130okk9go1brzskq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803877617,496,50,2,49,15,ac8jow4mdkvnsv5s0och4qqm,1,28.8,56.8,2025-04-20T13:08:18.103Z,2025-04-20T13:14:14Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5667122077,285,,5667093505,56,Back,5667135579,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883849,530,7,2,49,15,durq4oppf7c08tnbzrlebt0uz,0,71.2,43.2,2025-04-20T13:08:18.104Z,2025-04-20T13:14:11Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667135575,233,496,5667135519,286,,5667135517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803877681,497,1,2,49,16,ac8jow4mdkvnsv5s0och4qqm,1,42.9,57.8,2025-04-20T13:08:19.107Z,2025-04-20T13:08:21Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5667093847,141,49.6,5667093843,56,Center,5667093845,140,55.9,5667093855,213,5.90,5667093851,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803877735,498,1,2,49,18,ac8jow4mdkvnsv5s0och4qqm,1,63.9,40.3,2025-04-20T13:08:21.252Z,2025-04-20T13:08:23Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5667094075,56,Right,5667094079,141,10.0,5667094081,212,21.1,5667094077,140,68.4,5667094083,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803878329,499,1,2,49,25,ac8jow4mdkvnsv5s0och4qqm,1,94.0,23.1,2025-04-20T13:08:27.894Z,2025-04-20T13:09:33Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,1.0,5667097113,155,,5667097121,212,25.3,5667097117,140,90.9,5667102891,22,,5667102887,210,16,5667097111,2,,5667097115,56,Center,5667097123,213,1.70,5667102889,154,5667097119,141,,,,,,,,,,,,,,,,,,,,,60.0,,,,,
2803878691,484,43,2,49,26,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-20T13:08:29.653Z,2025-04-20T13:09:23Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667099021,213,4.75,5667099017,141,43.9,5667099013,56,Back,5667099041,15,0,5667099015,140,4.4,5667101561,144,12,5667099019,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803878341,500,16,2,49,27,ac8jow4mdkvnsv5s0och4qqm,1,90.9,60.0,2025-04-20T13:08:30.229Z,2025-04-20T13:09:48Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5667103011,102,53.4,5667097647,374,2025-04-20 14:08:29.525,5667103003,154,,5667103031,230,98.9,5667097643,72,,5667097181,22,,5667103021,214,,5667103005,55,499,5667102999,76,5667097183,17,5667103015,103,5667097651,375,5667103033,231,5667097185,56,Center,5667103029,136,5667103001,29,,,,,,,,,19.6,,50.4,49:26.866,
2803879477,485,1,2,50,30,durq4oppf7c08tnbzrlebt0uz,1,50.2,49.6,2025-04-20T13:09:33.004Z,2025-04-20T13:09:34Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5667103099,140,41.3,5667103111,279,G,5667103103,141,43.9,5667103095,56,Back,5667103107,212,10.1,5667103109,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879541,486,1,2,50,31,durq4oppf7c08tnbzrlebt0uz,1,41.3,43.9,2025-04-20T13:09:34.301Z,2025-04-20T13:09:37Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667103419,213,1.49,5667103411,56,Back,5667103415,141,63.7,5667103417,212,13.5,5667103413,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879585,487,1,2,50,34,durq4oppf7c08tnbzrlebt0uz,1,42.3,63.7,2025-04-20T13:09:37.244Z,2025-04-20T13:09:38Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667103607,141,88.3,5667103603,56,Back,5667103611,213,2.02,5667103605,140,34.6,5667103609,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879651,488,1,2,50,36,durq4oppf7c08tnbzrlebt0uz,1,34.6,88.3,2025-04-20T13:09:38.828Z,2025-04-20T13:09:41Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667103939,213,4.13,5667103937,212,20.0,5667103931,56,Back,5667103935,141,63.7,5667103933,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879665,489,1,2,50,38,durq4oppf7c08tnbzrlebt0uz,1,24.2,60.0,2025-04-20T13:09:41.388Z,2025-04-20T13:09:42Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667104023,213,4.82,5667104011,56,Back,5667104015,140,26.5,5667104017,141,27.9,5667104021,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879725,490,1,2,50,39,durq4oppf7c08tnbzrlebt0uz,1,26.5,27.9,2025-04-20T13:09:42.379Z,2025-04-20T13:09:44Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667104351,56,Back,5667104355,141,24.3,5667104353,140,33.8,5667104357,212,8.0,5667104359,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879761,491,1,2,50,41,durq4oppf7c08tnbzrlebt0uz,1,33.8,24.3,2025-04-20T13:09:44.620Z,2025-04-20T13:09:46Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667104561,213,4.70,5667104553,56,Back,5667104557,141,5.9,5667104559,212,12.5,5667104555,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879783,492,1,2,50,43,durq4oppf7c08tnbzrlebt0uz,1,34.4,7.1,2025-04-20T13:09:46.508Z,2025-04-20T13:15:56Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667104669,213,2.15,5667104665,141,21.9,5667104663,140,28.1,5667104661,56,Back,5667104667,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879885,493,1,2,50,45,durq4oppf7c08tnbzrlebt0uz,1,28.1,21.9,2025-04-20T13:09:48.396Z,2025-04-20T13:09:50Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667105149,56,Back,5667105157,213,5.87,5667105153,141,13.2,5667105155,212,14.9,5667105151,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803879901,494,1,2,50,47,durq4oppf7c08tnbzrlebt0uz,1,41.1,13.2,2025-04-20T13:09:50.284Z,2025-04-20T13:16:14Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667105245,56,Right,5667105253,213,6.07,5667105249,141,6.1,5667105247,140,62.6,5667105251,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880117,495,1,2,50,50,durq4oppf7c08tnbzrlebt0uz,1,63.2,9.1,2025-04-20T13:09:53.277Z,2025-04-20T13:09:58Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667106229,141,89.4,5667106225,56,Left,5667106221,155,,5667106231,212,61.5,5667106235,1,,5667106227,140,90.1,5667106223,196,,5667106233,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880177,496,1,2,50,55,durq4oppf7c08tnbzrlebt0uz,1,90.1,88.7,2025-04-20T13:09:57.900Z,2025-04-20T13:10:01Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5667106557,140,82.2,5667106555,56,Left,5667106559,141,82.6,5667106561,212,9.3,5667106627,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880195,497,1,2,50,58,durq4oppf7c08tnbzrlebt0uz,0,93.4,85.0,2025-04-20T13:10:01.148Z,2025-04-20T13:10:02Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667106647,2,,5667106657,212,18.4,5667106653,140,92.6,5667106655,141,57.9,5667106651,56,Center,5667106659,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880277,501,12,2,51,0,ac8jow4mdkvnsv5s0och4qqm,1,10.5,41.5,2025-04-20T13:10:03.540Z,2025-04-20T13:10:05Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5667107067,56,Back,5667107069,140,12.8,5667107225,167,,5667107075,213,4.80,5667107071,141,0.0,5667107073,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880301,498,5,2,51,2,durq4oppf7c08tnbzrlebt0uz,1,89.4,101.6,2025-04-20T13:10:05.035Z,2025-04-20T14:05:37Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667107261,233,502,5667107191,347,,5667107187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880287,502,5,2,51,2,ac8jow4mdkvnsv5s0och4qqm,0,10.6,-1.6,2025-04-20T13:10:05.035Z,2025-04-20T13:10:07Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5667107279,233,498,5667107115,347,,5667107113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880381,499,1,2,51,4,durq4oppf7c08tnbzrlebt0uz,1,92.6,100.0,2025-04-20T13:10:06.908Z,2025-04-20T13:10:08Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667107607,56,Left,5667107613,140,80.6,5667107625,213,3.73,5667107617,141,89.6,5667107621,212,15.2,5667107605,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880401,500,1,2,51,5,durq4oppf7c08tnbzrlebt0uz,1,80.6,89.6,2025-04-20T13:10:08.572Z,2025-04-20T13:10:10Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667107759,140,88.0,5667107767,213,0.16,5667107761,141,91.4,5667107763,212,7.9,5667107757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880455,501,1,2,51,7,durq4oppf7c08tnbzrlebt0uz,1,88.0,91.4,2025-04-20T13:10:09.806Z,2025-04-20T13:10:12Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667108029,212,8.8,5667108025,140,79.6,5667108031,213,3.12,5667108027,141,91.7,5667108023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880495,502,1,2,51,9,durq4oppf7c08tnbzrlebt0uz,0,80.6,91.1,2025-04-20T13:10:11.884Z,2025-04-20T13:10:13Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667108185,212,30.2,5667108179,140,92.3,5667108175,155,,5667108183,141,50.6,5667108187,213,5.13,5667108177,56,Center,5667108173,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880579,503,12,2,51,12,ac8jow4mdkvnsv5s0och4qqm,1,10.4,46.0,2025-04-20T13:10:15.405Z,2025-04-20T13:14:48Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667108643,213,5.05,5667108637,140,20.9,5667108639,141,0.0,5667108641,212,33.6,5667108717,15,,5667108635,56,Back,5667109511,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880589,503,5,2,51,13,durq4oppf7c08tnbzrlebt0uz,1,83.0,101.1,2025-04-20T13:10:16.172Z,2025-04-20T13:11:26Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667108697,56,Left,5667108699,347,,5667109093,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880651,504,5,2,51,13,ac8jow4mdkvnsv5s0och4qqm,0,17.0,-1.1,2025-04-20T13:10:16.172Z,2025-04-20T14:05:37Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667109005,347,,5667109003,56,Back,5667109183,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880781,504,1,2,51,16,durq4oppf7c08tnbzrlebt0uz,1,86.4,100.0,2025-04-20T13:10:19.077Z,2025-04-20T13:14:59Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667109633,56,Left,5667109637,141,91.2,5667109635,140,67.8,5667109631,107,,5667109641,213,3.48,5667109639,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880971,505,1,2,51,19,durq4oppf7c08tnbzrlebt0uz,1,68.7,86.9,2025-04-20T13:10:22.606Z,2025-04-20T13:10:29Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667110563,140,74.5,5667110567,212,55.7,5667110559,196,,5667110571,1,,5667110565,141,5.5,5667110561,56,Right,5667110557,155,,5667110569,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803880995,506,1,2,51,26,durq4oppf7c08tnbzrlebt0uz,1,65.9,7.0,2025-04-20T13:10:29.261Z,2025-04-20T13:17:01Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667110659,213,2.04,5667110657,212,15.3,5667110655,141,27.0,5667110651,56,Center,5667110653,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881091,507,1,2,51,28,durq4oppf7c08tnbzrlebt0uz,1,59.3,27.0,2025-04-20T13:10:30.748Z,2025-04-20T13:10:33Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667111147,141,53.0,5667111143,56,Back,5667111151,213,2.15,5667111145,140,48.3,5667111149,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881149,508,1,2,51,30,durq4oppf7c08tnbzrlebt0uz,1,48.4,53.0,2025-04-20T13:10:33.196Z,2025-04-20T13:10:36Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667111445,213,1.34,5667111441,141,77.8,5667111443,212,17.3,5667111439,140,52.2,5667111435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881217,509,1,2,51,33,durq4oppf7c08tnbzrlebt0uz,1,54.0,71.2,2025-04-20T13:10:35.916Z,2025-04-20T13:10:38Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667111847,56,Back,5667111851,141,60.6,5667111853,212,16.8,5667111857,213,3.58,5667111849,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881301,510,1,2,51,35,durq4oppf7c08tnbzrlebt0uz,1,37.2,54.3,2025-04-20T13:10:38.364Z,2025-04-20T13:10:41Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667112303,140,47.5,5667112307,212,24.9,5667112309,213,5.16,5667112301,56,Back,5667112305,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881349,511,1,2,51,39,durq4oppf7c08tnbzrlebt0uz,1,59.2,19.2,2025-04-20T13:10:41.740Z,2025-04-20T13:10:43Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667112531,212,14.6,5667112525,56,Center,5667112529,141,32.8,5667112533,213,0.68,5667112527,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881363,512,1,2,51,40,durq4oppf7c08tnbzrlebt0uz,0,70.0,32.8,2025-04-20T13:10:42.957Z,2025-04-20T13:17:51Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667112597,56,Center,5667112601,140,62.9,5667112605,141,32.2,5667112611,213,3.20,5667112609,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881393,505,61,2,51,41,ac8jow4mdkvnsv5s0och4qqm,1,38.8,65.2,2025-04-20T13:10:44.427Z,2025-04-20T13:10:44Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5667112719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881545,513,1,2,51,43,durq4oppf7c08tnbzrlebt0uz,1,62.9,32.2,2025-04-20T13:10:46.220Z,2025-04-20T13:10:49Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667113419,56,Center,5667113421,140,67.6,5667113425,212,30.4,5667113423,141,76.3,5667113427,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881605,514,1,2,51,47,durq4oppf7c08tnbzrlebt0uz,1,76.2,87.5,2025-04-20T13:10:49.820Z,2025-04-20T13:18:39Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667113755,140,80.2,5667113759,212,7.8,5667113757,141,77.8,5667113753,56,Center,5667113761,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881643,515,1,2,51,50,durq4oppf7c08tnbzrlebt0uz,1,80.2,77.8,2025-04-20T13:10:52.993Z,2025-04-20T13:18:40Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5667113983,56,Left,5667113987,141,92.0,5667113995,213,1.06,5667113991,212,11.0,5667113985,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881727,516,1,2,51,52,durq4oppf7c08tnbzrlebt0uz,1,86.9,92.6,2025-04-20T13:10:55.037Z,2025-04-20T13:10:58Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667114489,155,,5667114497,141,63.0,5667114493,56,Center,5667114499,212,23.6,5667114501,213,5.26,5667114495,140,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881753,517,1,2,51,55,durq4oppf7c08tnbzrlebt0uz,0,98.6,64.0,2025-04-20T13:10:58.653Z,2025-04-20T13:18:42Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667117103,233,506,5667117107,286,,5667114599,140,96.8,5667114605,213,4.21,5667114601,141,59.0,5667117101,236,,5667114603,212,3.9,5667116007,195,,5667114597,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2803881793,506,74,2,51,55,ac8jow4mdkvnsv5s0och4qqm,1,3.4,34.0,2025-04-20T13:10:58.654Z,2025-04-20T14:05:42Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5667114773,56,Back,5667117123,233,517,5667117077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881827,507,6,2,51,58,ac8jow4mdkvnsv5s0och4qqm,0,0.4,36.6,2025-04-20T13:11:00.765Z,2025-04-20T14:05:23Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5667115261,233,518,5667115091,73,,5667115089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803881777,518,6,2,51,58,durq4oppf7c08tnbzrlebt0uz,1,99.6,63.4,2025-04-20T13:11:00.765Z,2025-04-20T14:05:22Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667114853,56,Center,5667114855,73,,5667115175,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882373,519,1,2,52,25,durq4oppf7c08tnbzrlebt0uz,0,99.5,99.5,2025-04-20T13:11:28.222Z,2025-04-20T13:11:30Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667118051,140,96.3,5667118055,141,52.2,5667118043,223,,5667118047,56,Center,5667118063,1,,5667118037,6,,5667118057,212,32.3,5667118041,155,,5667118061,213,5667118035,2,,,,,,,,,,,,,,,,,,,,4.61,,,,,,
2803882423,508,61,2,52,30,ac8jow4mdkvnsv5s0och4qqm,1,10.0,44.0,2025-04-20T13:11:32.837Z,2025-04-20T13:15:29Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667118313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882547,509,12,2,52,31,ac8jow4mdkvnsv5s0och4qqm,1,10.8,50.1,2025-04-20T13:11:34.116Z,2025-04-20T13:11:37Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5667118909,213,6.22,5667118907,212,47.0,5667118901,56,Center,5667118905,141,45.8,5667118903,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882633,520,61,2,52,38,durq4oppf7c08tnbzrlebt0uz,0,49.3,55.7,2025-04-20T13:11:41.020Z,2025-04-20T13:11:41Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667119325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882745,511,1,2,52,41,ac8jow4mdkvnsv5s0och4qqm,1,37.8,43.1,2025-04-20T13:11:44.533Z,2025-04-20T13:11:45Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5667119889,56,Center,5667119897,213,6.04,5667119893,141,35.4,5667119891,140,57.8,5667119895,212,21.6,5667119887,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882759,512,1,2,52,42,ac8jow4mdkvnsv5s0och4qqm,0,61.8,35.8,2025-04-20T13:11:45.444Z,2025-04-20T13:11:46Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5667119999,140,70.4,5667120003,212,13.0,5667119995,3,,5667120005,213,0.80,5667120001,141,49.6,5667119997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882877,522,1,2,52,45,durq4oppf7c08tnbzrlebt0uz,1,29.2,51.5,2025-04-20T13:11:48.023Z,2025-04-20T13:15:59Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667120567,212,22.7,5667120565,141,49.7,5667120561,56,Back,5667120563,140,7.6,5667120569,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882975,523,1,2,52,48,durq4oppf7c08tnbzrlebt0uz,1,7.6,49.7,2025-04-20T13:11:50.766Z,2025-04-20T13:11:53Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5667121049,141,8.2,5667121041,157,,5667121045,140,43.3,5667121053,213,5.64,5667121043,56,Back,5667121055,1,,5667121051,212,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803882995,524,61,2,52,50,durq4oppf7c08tnbzrlebt0uz,0,43.3,8.2,2025-04-20T13:11:53.165Z,2025-04-20T13:16:14Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667121091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883089,513,5,2,52,54,ac8jow4mdkvnsv5s0och4qqm,1,38.2,101.5,2025-04-20T13:11:56.967Z,2025-04-20T14:05:37Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667122925,233,525,5667121617,347,,5667121613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883123,525,5,2,52,54,durq4oppf7c08tnbzrlebt0uz,0,61.8,-1.5,2025-04-20T13:11:56.967Z,2025-04-20T14:05:38Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667121797,347,,5667122981,233,513,5667121795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883575,514,1,2,53,12,ac8jow4mdkvnsv5s0och4qqm,0,43.0,100.0,2025-04-20T13:12:15.077Z,2025-04-20T13:12:17Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5667124121,213,6.04,5667124109,141,95.4,5667124115,212,18.5,5667124103,140,60.1,5667124097,56,Left,5667124093,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883619,526,1,2,53,15,durq4oppf7c08tnbzrlebt0uz,0,44.9,9.2,2025-04-20T13:12:18.492Z,2025-04-20T13:12:19Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667124333,212,12.3,5667124337,213,1.72,5667124323,3,,5667124325,56,Back,5667124327,140,43.2,5667124329,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883719,527,83,2,53,17,durq4oppf7c08tnbzrlebt0uz,0,41.2,20.4,2025-04-20T13:12:20.526Z,2025-04-20T13:17:12Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667157525,399,9niqy9wbsy6b03fa5iyx22gic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803883681,515,1,2,53,18,ac8jow4mdkvnsv5s0och4qqm,0,61.0,71.6,2025-04-20T13:12:21.525Z,2025-04-20T13:17:10Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5667124677,56,Left,5667157183,212,7.7,5667158831,155,,5667157181,141,81.6,5667157185,213,2.05,5667157179,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890631,589,3,2,53,19,durq4oppf7c08tnbzrlebt0uz,0,41.9,7.6,2025-04-20T13:12:21.974Z,2025-04-20T14:05:51Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667163175,233,516,5667163071,56,Back,5667163073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
