id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2802384521,399,12,2,48,6,4jg5vd59i24chckyua90dr1lg,1,19.6,74.1,2025-04-18T14:05:13.508Z,2025-04-18T14:05:17Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5659034141,140,10.8,5659034143,141,100.0,5659034145,212,21.1,5659034211,167,,5659034139,56,Back,5659034147,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802384527,400,5,2,48,9,4jg5vd59i24chckyua90dr1lg,0,11.2,102.0,2025-04-18T14:05:16.443Z,2025-04-18T14:05:18Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5659034169,56,Back,5659034303,233,543,5659034173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802384535,543,5,2,48,9,93ohqui2qgqm8408viwmm1ken,1,88.8,-2.0,2025-04-18T14:05:16.443Z,2025-04-18T14:15:19Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659034247,233,400,5659034213,56,Right,5659034215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802384839,544,1,2,48,22,93ohqui2qgqm8408viwmm1ken,1,88.0,0.0,2025-04-18T14:05:29.494Z,2025-04-18T14:13:27Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659035857,212,15.4,5659035849,107,,5659035851,56,Right,5659035855,141,9.7,5659035853,140,75.4,5659035859,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802384885,545,1,2,48,23,93ohqui2qgqm8408viwmm1ken,1,75.4,9.7,2025-04-18T14:05:30.365Z,2025-04-18T14:05:32Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5659036085,141,17.3,5659036087,212,6.3,5659036081,56,Right,5659036083,140,78.9,5659036089,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802384915,546,1,2,48,25,93ohqui2qgqm8408viwmm1ken,1,78.9,17.1,2025-04-18T14:05:32.414Z,2025-04-18T14:05:33Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659036257,56,Right,5659036265,212,7.6,5659036259,140,84.7,5659036269,213,5.64,5659036261,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802384989,547,1,2,48,26,93ohqui2qgqm8408viwmm1ken,1,84.7,10.4,2025-04-18T14:05:33.254Z,2025-04-18T14:05:35Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659036639,56,Right,5659036645,212,6.0,5659036643,141,19.2,5659036647,213,1.48,5659036641,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385085,548,1,2,48,30,93ohqui2qgqm8408viwmm1ken,1,77.3,14.4,2025-04-18T14:05:37.222Z,2025-04-18T14:05:39Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659037171,56,Right,5659037177,212,5.7,5659037173,140,79.1,5659037179,213,5.05,5659037175,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385125,549,1,2,48,32,93ohqui2qgqm8408viwmm1ken,1,76.7,8.6,2025-04-18T14:05:39.378Z,2025-04-18T14:05:41Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659037387,140,67.4,5659037393,213,2.26,5659037391,212,15.4,5659037385,56,Center,5659037389,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385175,550,1,2,48,34,93ohqui2qgqm8408viwmm1ken,1,68.4,26.7,2025-04-18T14:05:41.095Z,2025-04-18T14:05:43Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659037605,56,Right,5659037607,140,65.9,5659037611,141,9.1,5659037617,213,4.50,5659037615,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385255,551,1,2,48,36,93ohqui2qgqm8408viwmm1ken,1,65.9,9.1,2025-04-18T14:05:43.114Z,2025-04-18T14:05:45Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659037975,141,15.2,5659037979,213,0.99,5659037973,140,68.5,5659037977,212,5.0,5659037971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385303,552,1,2,48,38,93ohqui2qgqm8408viwmm1ken,1,67.2,16.8,2025-04-18T14:05:45.132Z,2025-04-18T14:05:47Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659038215,141,25.6,5659038217,212,11.4,5659038211,56,Center,5659038219,213,2.59,5659038213,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385387,553,1,2,48,40,93ohqui2qgqm8408viwmm1ken,1,55.9,24.9,2025-04-18T14:05:46.934Z,2025-04-18T14:05:49Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659038681,213,5.19,5659038677,212,15.3,5659038669,56,Right,5659038673,141,4.9,5659038671,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385443,554,1,2,48,42,93ohqui2qgqm8408viwmm1ken,1,64.0,5.0,2025-04-18T14:05:49.075Z,2025-04-18T14:05:51Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659038955,213,6.05,5659038947,56,Right,5659038953,212,5.4,5659038951,141,3.2,5659038949,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385557,555,1,2,48,44,93ohqui2qgqm8408viwmm1ken,1,70.5,3.2,2025-04-18T14:05:51.094Z,2025-04-18T14:05:55Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659039645,141,7.9,5659039643,140,84.4,5659039649,213,0.22,5659039647,212,14.9,5659039641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385579,556,1,2,48,48,93ohqui2qgqm8408viwmm1ken,1,82.6,7.4,2025-04-18T14:05:55.431Z,2025-04-18T14:05:56Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,5659039763,212,7.0,5659039759,140,76.0,5659039761,141,5.8,5659039757,56,Right,5659039765,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385607,401,45,2,48,49,4jg5vd59i24chckyua90dr1lg,0,25.7,95.2,2025-04-18T14:05:56.533Z,2025-04-18T14:14:37Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,5659040103,233,557,5659039905,56,Back,5659039907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385627,557,3,2,48,49,93ohqui2qgqm8408viwmm1ken,1,74.3,4.8,2025-04-18T14:05:56.533Z,2025-04-18T14:14:36Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659040021,286,,5659040019,56,Right,5659040091,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385653,558,1,2,48,51,93ohqui2qgqm8408viwmm1ken,0,75.5,5.0,2025-04-18T14:05:58.236Z,2025-04-18T14:06:00Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659040151,141,6.7,5659040149,140,77.2,5659040317,236,,5659040323,286,,5659040319,233,402,5659040153,212,2.1,5659040155,213,0.57,5659040147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385675,402,74,2,48,51,4jg5vd59i24chckyua90dr1lg,1,18.8,95.3,2025-04-18T14:05:58.237Z,2025-04-18T14:14:39Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5659040257,285,,5659040351,233,558,5659040255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385697,403,5,2,48,53,4jg5vd59i24chckyua90dr1lg,0,25.6,101.6,2025-04-18T14:06:00.340Z,2025-04-18T14:15:19Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5659040415,347,,5659040505,233,559,5659040413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385701,559,5,2,48,53,93ohqui2qgqm8408viwmm1ken,1,74.4,-1.6,2025-04-18T14:06:00.340Z,2025-04-18T14:06:04Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659040431,347,,5659040463,233,403,5659040429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385857,560,1,2,48,58,93ohqui2qgqm8408viwmm1ken,1,63.6,0.0,2025-04-18T14:06:05.215Z,2025-04-18T14:06:32Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659041255,56,Right,5659041265,213,2.47,5659043427,189,,5659041253,107,,5659041259,141,9.4,5659041257,140,54.4,5659041261,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385889,561,1,2,49,0,93ohqui2qgqm8408viwmm1ken,1,55.0,9.8,2025-04-18T14:06:07.589Z,2025-04-18T14:06:10Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659041459,213,5.91,5659041453,140,59.9,5659041451,56,Right,5659041457,212,5.5,5659041455,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385931,562,1,2,49,3,93ohqui2qgqm8408viwmm1ken,1,57.9,9.7,2025-04-18T14:06:09.839Z,2025-04-18T14:06:12Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659041707,212,3.2,5659041705,141,5.0,5659041703,140,58.4,5659041709,213,4.88,5659041701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385943,563,1,2,49,4,93ohqui2qgqm8408viwmm1ken,1,58.2,5.0,2025-04-18T14:06:11.627Z,2025-04-18T14:06:13Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659041779,141,23.6,5659041775,56,Center,5659041783,213,2.07,5659041777,140,51.7,5659041781,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802385993,564,1,2,49,6,93ohqui2qgqm8408viwmm1ken,1,51.7,23.6,2025-04-18T14:06:13.114Z,2025-04-18T14:06:16Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659042107,212,24.5,5659042101,56,Center,5659042105,141,59.6,5659042103,140,53.4,5659042109,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386117,565,1,2,49,10,93ohqui2qgqm8408viwmm1ken,1,47.2,54.8,2025-04-18T14:06:17.384Z,2025-04-18T14:06:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659042765,140,44.0,5659042773,213,4.50,5659042767,141,32.2,5659042769,212,15.7,5659042763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386185,566,1,2,49,13,93ohqui2qgqm8408viwmm1ken,0,45.8,27.6,2025-04-18T14:06:20.489Z,2025-04-18T14:06:23Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659043145,140,100.0,5659043151,213,0.09,5659043143,56,Center,5659043149,212,58.5,5659043147,141,35.7,5659043153,1,,5659043141,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386431,404,5,2,49,16,4jg5vd59i24chckyua90dr1lg,1,-1.2,66.2,2025-04-18T14:06:22.849Z,2025-04-18T14:15:19Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5659044447,56,Back,5659044509,233,567,5659044449,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386203,567,5,2,49,16,93ohqui2qgqm8408viwmm1ken,0,101.2,33.8,2025-04-18T14:06:22.849Z,2025-04-18T14:15:19Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659044561,233,404,5659043255,346,,5659043253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386675,405,1,2,49,32,4jg5vd59i24chckyua90dr1lg,1,4.4,46.6,2025-04-18T14:06:39.122Z,2025-04-18T14:06:42Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5659045889,124,,5659045897,212,13.7,5659045905,237,,5659045891,56,Back,5659045895,141,26.7,5659045899,213,4.54,5659045893,140,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386727,406,1,2,49,35,4jg5vd59i24chckyua90dr1lg,1,4.8,21.2,2025-04-18T14:06:42.355Z,2025-04-18T14:06:44Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5659046181,140,53.5,5659046179,56,Center,5659046187,213,0.28,5659046177,155,,5659046183,141,42.8,5659046189,1,,5659046185,212,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386779,407,44,2,49,37,4jg5vd59i24chckyua90dr1lg,1,53.1,44.6,2025-04-18T14:06:44.386Z,2025-04-18T14:57:11Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5659046563,233,568,5659046459,56,Center,5659046463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386755,568,44,2,49,37,93ohqui2qgqm8408viwmm1ken,0,46.9,55.4,2025-04-18T14:06:44.387Z,2025-04-18T14:57:11Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659046585,233,407,5659046299,56,Back,5659046301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386795,408,61,2,49,37,4jg5vd59i24chckyua90dr1lg,0,53.5,42.8,2025-04-18T14:06:44.466Z,2025-04-18T14:14:11Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5659046551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386851,569,1,2,49,41,93ohqui2qgqm8408viwmm1ken,1,43.8,61.5,2025-04-18T14:06:48.226Z,2025-04-18T14:14:00Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659046895,212,10.8,5659046887,3,,5659046893,141,60.0,5659046889,56,Back,5659046897,213,3.24,5659046891,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386863,570,1,2,49,42,93ohqui2qgqm8408viwmm1ken,0,33.7,60.0,2025-04-18T14:06:49.313Z,2025-04-18T14:06:50Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659046983,140,55.0,5659046985,141,68.8,5659047021,1,,5659046981,56,Center,5659046987,212,23.2,5659046979,157,,5659047019,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386933,409,1,2,49,43,4jg5vd59i24chckyua90dr1lg,1,42.5,28.9,2025-04-18T14:06:50.482Z,2025-04-18T14:15:10Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,5659047319,56,Right,5659047333,213,5.41,5659047327,141,9.8,5659047323,140,52.8,5659047329,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802386999,410,1,2,49,46,4jg5vd59i24chckyua90dr1lg,1,43.4,7.1,2025-04-18T14:06:53.827Z,2025-04-18T14:06:57Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5659047645,140,35.4,5659047655,213,3.14,5659047653,212,8.4,5659047643,56,Back,5659047649,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387011,411,1,2,49,50,4jg5vd59i24chckyua90dr1lg,0,37.4,4.9,2025-04-18T14:06:56.993Z,2025-04-18T14:06:58Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5659047703,213,0.00,5659047895,233,571,5659047893,236,,5659047899,286,,5659047697,141,4.9,5659047699,212,5.4,5659047693,56,Back,5659047695,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387039,571,74,2,49,50,93ohqui2qgqm8408viwmm1ken,1,59.9,93.5,2025-04-18T14:06:56.994Z,2025-04-18T14:14:39Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5659047917,233,411,5659047847,285,,5659047845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387053,412,5,2,49,51,4jg5vd59i24chckyua90dr1lg,1,44.5,-1.8,2025-04-18T14:06:58.467Z,2025-04-18T14:15:20Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5659047939,347,,5659048055,233,572,5659047937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387063,572,5,2,49,51,93ohqui2qgqm8408viwmm1ken,0,55.5,101.8,2025-04-18T14:06:58.467Z,2025-04-18T14:15:20Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5659048009,56,Left,5659048101,233,412,5659048011,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387307,413,1,2,50,3,4jg5vd59i24chckyua90dr1lg,1,41.1,0.0,2025-04-18T14:07:10.722Z,2025-04-18T14:07:13Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5659049403,212,14.4,5659049399,141,5.8,5659049387,107,,5659049391,56,Right,5659049407,213,0.36,5659049395,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387335,414,1,2,50,5,4jg5vd59i24chckyua90dr1lg,1,60.4,7.4,2025-04-18T14:07:12.155Z,2025-04-18T14:07:41Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5659049579,56,Back,5659049587,213,3.29,5659049581,140,45.7,5659049585,212,15.6,5659049583,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387351,415,1,2,50,6,4jg5vd59i24chckyua90dr1lg,1,45.7,4.0,2025-04-18T14:07:13.196Z,2025-04-18T14:07:45Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5659049689,155,,5659049697,212,24.7,5659049691,56,Center,5659049695,141,35.5,5659049699,213,1.05,5659049693,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387375,416,44,2,50,7,4jg5vd59i24chckyua90dr1lg,1,58.1,31.9,2025-04-18T14:07:14.708Z,2025-04-18T14:57:11Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5659049817,233,573,5659049801,286,,5659049797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387341,573,44,2,50,7,93ohqui2qgqm8408viwmm1ken,0,41.9,68.1,2025-04-18T14:07:14.709Z,2025-04-18T14:57:12Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5659049623,56,Back,5659049877,233,416,5659049627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387415,417,1,2,50,8,4jg5vd59i24chckyua90dr1lg,1,57.5,35.5,2025-04-18T14:07:15.098Z,2025-04-18T14:15:24Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5659049989,212,9.7,5659049983,56,Center,5659049985,140,62.8,5659049991,213,0.96,5659049981,3,,5659049987,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387677,418,1,2,50,10,4jg5vd59i24chckyua90dr1lg,1,62.8,47.2,2025-04-18T14:07:17.618Z,2025-04-18T14:07:29Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5659051431,212,32.4,5659051427,140,65.4,5659051433,213,1.49,5659051435,1,,5659051429,141,94.7,5659051423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387757,419,1,2,50,22,4jg5vd59i24chckyua90dr1lg,0,93.1,74.5,2025-04-18T14:07:29.154Z,2025-04-18T14:07:32Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,5659051897,1,,5659051883,56,Center,5659051895,213,4.23,5659051885,140,75.6,5659051887,141,22.5,5659051891,212,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387885,575,1,2,50,26,93ohqui2qgqm8408viwmm1ken,1,21.7,86.5,2025-04-18T14:07:33.786Z,2025-04-18T14:07:38Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5659052527,212,18.7,5659052521,56,Back,5659052525,141,82.1,5659052529,213,3.30,5659052523,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802387949,576,1,2,50,31,93ohqui2qgqm8408viwmm1ken,1,9.8,91.2,2025-04-18T14:07:38.623Z,2025-04-18T14:07:42Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659052889,140,3.7,5659052897,213,4.21,5659052887,56,Back,5659052893,141,73.9,5659052895,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388039,577,1,2,50,35,93ohqui2qgqm8408viwmm1ken,1,3.5,70.8,2025-04-18T14:07:42.151Z,2025-04-18T14:07:47Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659053445,140,2.6,5659053447,141,51.9,5659053451,213,4.64,5659053449,212,12.9,5659053443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388077,578,1,2,50,40,93ohqui2qgqm8408viwmm1ken,1,2.6,49.0,2025-04-18T14:07:47.119Z,2025-04-18T14:16:05Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5659053641,140,39.2,5659053655,1,,5659053647,212,43.4,5659053643,141,19.2,5659053651,213,5.80,5659053639,56,Back,5659113011,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388093,579,1,2,50,42,93ohqui2qgqm8408viwmm1ken,0,39.2,19.2,2025-04-18T14:07:48.853Z,2025-04-18T14:16:17Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,5659053769,212,7.8,5659053763,56,Back,5659053761,168,,5659053767,141,24.0,5659053771,213,0.43,5659053765,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388097,420,61,2,50,42,4jg5vd59i24chckyua90dr1lg,1,63.0,81.1,2025-04-18T14:07:49.668Z,2025-04-18T14:16:18Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5659053795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388149,580,50,2,50,44,93ohqui2qgqm8408viwmm1ken,1,45.4,25.1,2025-04-18T14:07:51.441Z,2025-04-18T14:14:35Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5659054153,233,421,5659054115,286,,5659054113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388135,421,7,2,50,44,4jg5vd59i24chckyua90dr1lg,0,54.6,74.9,2025-04-18T14:07:51.442Z,2025-04-18T14:14:35Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5659054041,285,,5659054133,233,580,5659054039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388155,581,61,2,50,45,93ohqui2qgqm8408viwmm1ken,1,45.9,26.1,2025-04-18T14:07:52.396Z,2025-04-18T14:16:52Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5659054149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388191,422,45,2,50,46,4jg5vd59i24chckyua90dr1lg,0,52.8,74.8,2025-04-18T14:07:53.514Z,2025-04-18T14:14:37Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5659054359,56,Center,5659054545,233,582,5659054361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388223,582,3,2,50,46,93ohqui2qgqm8408viwmm1ken,1,47.2,25.2,2025-04-18T14:07:53.514Z,2025-04-18T14:14:37Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,5659054497,56,Back,5659054499,286,,5659054527,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388307,583,61,2,50,52,93ohqui2qgqm8408viwmm1ken,1,66.0,56.1,2025-04-18T14:07:59.576Z,2025-04-18T14:07:59Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,5659054935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388393,584,1,2,50,54,93ohqui2qgqm8408viwmm1ken,1,71.7,77.3,2025-04-18T14:08:01.174Z,2025-04-18T14:08:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659055471,140,81.3,5659055477,213,0.69,5659055469,56,Left,5659055473,141,89.6,5659055475,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388445,585,1,2,50,57,93ohqui2qgqm8408viwmm1ken,1,85.4,83.8,2025-04-18T14:08:04.104Z,2025-04-18T14:08:06Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5659055733,56,Center,5659055739,212,16.3,5659055737,141,68.2,5659055735,140,97.2,5659055741,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802388459,586,1,2,50,59,93ohqui2qgqm8408viwmm1ken,0,97.2,68.2,2025-04-18T14:08:06.087Z,2025-04-18T14:08:06Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659055801,56,Center,5659055809,212,12.4,5659055803,140,97.1,5659055813,213,4.70,5659055807,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
