id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2801428459,525,1,2,50,51,93ohqui2qgqm8408viwmm1ken,1,60.9,5.5,2025-04-14T18:16:49.596Z,2025-04-14T18:16:52Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653569885,56,Center,5653569893,213,1.60,5653569891,212,11.5,5653569889,141,22.4,5653569887,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428491,526,1,2,50,54,93ohqui2qgqm8408viwmm1ken,1,56.7,24.6,2025-04-14T18:16:52.396Z,2025-04-14T18:16:53Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653570039,212,15.9,5653570041,213,3.93,5653570033,56,Back,5653570035,140,46.1,5653570037,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428539,527,1,2,50,55,93ohqui2qgqm8408viwmm1ken,1,46.0,10.0,2025-04-14T18:16:53.820Z,2025-04-14T18:16:56Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653570263,141,36.7,5653570265,212,18.4,5653570261,140,43.4,5653570259,56,Back,5653570267,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428597,528,1,2,50,58,93ohqui2qgqm8408viwmm1ken,1,45.0,41.9,2025-04-14T18:16:56.476Z,2025-04-14T18:17:01Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653570651,140,45.1,5653570657,213,1.56,5653570653,141,60.2,5653570655,212,12.4,5653570649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428609,529,1,2,51,2,93ohqui2qgqm8408viwmm1ken,1,59.1,66.0,2025-04-14T18:17:01.164Z,2025-04-14T18:17:01Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653570719,213,5.63,5653570711,56,Center,5653570717,212,3.8,5653570715,141,62.6,5653570713,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428621,530,1,2,51,3,93ohqui2qgqm8408viwmm1ken,1,62.0,62.4,2025-04-14T18:17:01.851Z,2025-04-14T18:17:02Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653570783,213,2.81,5653570781,212,4.4,5653570777,140,58.0,5653570779,141,64.5,5653570775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428633,531,1,2,51,4,93ohqui2qgqm8408viwmm1ken,1,57.9,64.8,2025-04-14T18:17:02.595Z,2025-04-14T18:17:04Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653570895,213,1.72,5653570893,212,10.9,5653570887,56,Left,5653570889,140,56.4,5653570891,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428709,532,1,2,51,6,93ohqui2qgqm8408viwmm1ken,1,57.5,82.9,2025-04-14T18:17:04.332Z,2025-04-14T18:17:10Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653571313,140,61.7,5653571315,141,90.0,5653571317,212,6.5,5653571311,56,Left,5653571319,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428715,533,1,2,51,12,93ohqui2qgqm8408viwmm1ken,1,65.4,96.2,2025-04-14T18:17:10.780Z,2025-04-14T18:17:11Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5653571385,213,3.58,5653571383,212,8.6,5653571379,140,58.0,5653571377,56,Left,5653571381,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428757,534,1,2,51,13,93ohqui2qgqm8408viwmm1ken,1,58.0,90.3,2025-04-14T18:17:11.692Z,2025-04-14T18:17:14Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653571667,212,11.1,5653571657,56,Center,5653571669,213,5.44,5653571663,140,65.0,5653571665,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428785,535,3,2,51,15,93ohqui2qgqm8408viwmm1ken,0,65.3,76.1,2025-04-14T18:17:13.781Z,2025-04-14T18:19:34Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653571819,211,,5653571793,56,Center,5653571795,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430025,350,1,2,51,16,5mbo4f0vps12dr0fcvjn3wyp5,0,33.2,21.5,2025-04-14T18:17:14.528Z,2025-04-14T18:19:32Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653580837,213,0.65,5653581393,286,,5653581389,233,557,5653580833,141,24.2,5653580835,212,3.0,5653581387,236,,5653580831,140,35.5,5653580829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430139,557,74,2,51,16,93ohqui2qgqm8408viwmm1ken,1,64.1,73.6,2025-04-14T18:17:14.529Z,2025-04-14T18:19:58Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653581409,233,350,5653581347,56,Center,5653581349,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428827,338,1,2,51,18,5mbo4f0vps12dr0fcvjn3wyp5,0,23.1,28.8,2025-04-14T18:17:17.168Z,2025-04-14T18:17:18Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653571969,212,9.4,5653571971,213,0.84,5653571967,141,39.1,5653571965,140,29.1,5653571963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428813,536,8,2,51,19,93ohqui2qgqm8408viwmm1ken,1,70.2,65.5,2025-04-14T18:17:17.483Z,2025-04-14T18:17:17Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5653571913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428879,339,12,2,51,21,5mbo4f0vps12dr0fcvjn3wyp5,1,13.0,23.3,2025-04-14T18:17:19.664Z,2025-04-14T18:17:23Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653572267,167,,5653572207,212,23.4,5653572205,141,0.0,5653572203,140,28.3,5653572209,213,5.47,5653572201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428883,340,5,2,51,24,5mbo4f0vps12dr0fcvjn3wyp5,0,30.8,-1.8,2025-04-14T18:17:22.352Z,2025-04-14T18:17:25Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653572339,233,537,5653572231,347,,5653572229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801428899,537,5,2,51,24,93ohqui2qgqm8408viwmm1ken,1,69.2,101.8,2025-04-14T18:17:22.352Z,2025-04-14T18:19:56Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653572313,233,340,5653572299,56,Left,5653572301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429053,538,1,2,51,31,93ohqui2qgqm8408viwmm1ken,1,71.7,100.0,2025-04-14T18:17:29.676Z,2025-04-14T18:17:35Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653573057,140,57.5,5653573053,107,,5653573063,213,3.54,5653573055,56,Left,5653573059,141,92.7,5653573061,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429085,539,1,2,51,36,93ohqui2qgqm8408viwmm1ken,1,56.2,91.1,2025-04-14T18:17:35.116Z,2025-04-14T18:17:39Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653573247,213,3.98,5653573245,212,39.3,5653573243,141,48.1,5653573239,56,Back,5653573249,1,,5653573241,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429115,540,1,2,51,41,93ohqui2qgqm8408viwmm1ken,1,31.2,45.4,2025-04-14T18:17:39.356Z,2025-04-14T18:17:41Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653573403,213,5.11,5653573397,140,37.7,5653573401,212,17.8,5653573395,56,Back,5653573399,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429127,541,1,2,51,43,93ohqui2qgqm8408viwmm1ken,1,36.3,20.4,2025-04-14T18:17:41.675Z,2025-04-14T18:17:42Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653573481,141,26.1,5653573477,56,Back,5653573479,140,38.4,5653573485,213,1.05,5653573483,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429129,542,1,2,51,44,93ohqui2qgqm8408viwmm1ken,1,38.6,27.1,2025-04-14T18:17:42.732Z,2025-04-14T18:17:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653573503,156,,5653573497,213,3.39,5653573489,56,Back,5653573491,140,33.8,5653573495,212,5.2,5653573493,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429135,543,61,2,51,44,93ohqui2qgqm8408viwmm1ken,0,33.8,25.2,2025-04-14T18:17:43.012Z,2025-04-14T18:18:00Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653573517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429477,545,51,2,51,44,93ohqui2qgqm8408viwmm1ken,1,25.2,31.2,2025-04-14T18:17:43.276Z,2025-04-14T18:20:09Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653575399,169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429159,342,1,2,51,46,5mbo4f0vps12dr0fcvjn3wyp5,1,69.8,71.7,2025-04-14T18:17:44.816Z,2025-04-14T18:17:47Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653573627,213,5.12,5653573623,141,58.8,5653573625,212,9.6,5653573619,56,Center,5653573621,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429177,343,1,2,51,48,5mbo4f0vps12dr0fcvjn3wyp5,1,76.2,60.9,2025-04-14T18:17:46.896Z,2025-04-14T18:17:48Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5653573697,140,76.1,5653573695,56,Center,5653573709,213,4.70,5653573701,141,44.0,5653573705,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429221,344,1,2,51,50,5mbo4f0vps12dr0fcvjn3wyp5,1,76.1,44.0,2025-04-14T18:17:48.320Z,2025-04-14T18:17:50Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653573899,212,20.2,5653573895,140,91.5,5653573893,56,Center,5653573901,213,5.64,5653573897,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429241,345,1,2,51,52,5mbo4f0vps12dr0fcvjn3wyp5,1,91.5,26.2,2025-04-14T18:17:50.560Z,2025-04-14T18:17:52Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653573981,155,,5653573989,212,23.5,5653573991,213,1.59,5653573985,140,91.0,5653573983,56,Center,5653573987,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429283,346,1,2,51,54,5mbo4f0vps12dr0fcvjn3wyp5,1,91.0,60.8,2025-04-14T18:17:52.545Z,2025-04-14T18:18:23Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,1.0,5653574193,213,3.98,5653574185,56,Center,5653574183,3,,5653576169,154,,5653574191,212,3.3,5653574189,141,57.2,5653574187,140,88.9,5653576167,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429289,347,13,2,51,55,5mbo4f0vps12dr0fcvjn3wyp5,1,89.5,54.8,2025-04-14T18:17:53.631Z,2025-04-14T18:20:59Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5653576213,230,98.6,5653576215,231,50.9,5653576207,103,4.2,5653576197,55,346,5653576211,328,,5653574223,17,,5653574225,56,Center,5653574221,22,,5653576633,468,545,5653576205,102,5653574425,72,,5653576191,84,,5653576209,108,43.4,5653576195,154,,5653576193,29,,,,,,,,,,,,,
2801429303,348,5,2,51,57,5mbo4f0vps12dr0fcvjn3wyp5,0,101.0,40.4,2025-04-14T18:17:55.969Z,2025-04-14T18:18:00Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5653574357,233,544,5653574299,56,Center,5653574301,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429311,544,5,2,51,57,93ohqui2qgqm8408viwmm1ken,1,-1.0,59.6,2025-04-14T18:17:55.969Z,2025-04-14T18:19:57Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653574337,56,Back,5653574347,233,348,5653574341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429743,546,1,2,52,34,93ohqui2qgqm8408viwmm1ken,1,4.7,45.1,2025-04-14T18:18:32.524Z,2025-04-14T18:18:33Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653576947,141,56.7,5653576951,213,1.65,5653576955,237,,5653576943,56,Back,5653576945,140,4.1,5653576949,212,7.9,5653576941,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429755,547,1,2,52,34,93ohqui2qgqm8408viwmm1ken,1,4.1,56.9,2025-04-14T18:18:33.149Z,2025-04-14T18:18:34Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653577031,56,Back,5653577039,213,0.93,5653577033,140,17.6,5653577035,141,84.8,5653577037,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429781,548,1,2,52,35,93ohqui2qgqm8408viwmm1ken,1,17.6,84.7,2025-04-14T18:18:34.140Z,2025-04-14T18:18:35Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653577151,141,92.1,5653577147,56,Back,5653577149,140,25.9,5653577155,213,0.52,5653577153,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429827,549,1,2,52,37,93ohqui2qgqm8408viwmm1ken,1,25.1,88.9,2025-04-14T18:18:35.613Z,2025-04-14T18:18:38Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653577361,140,24.2,5653577359,56,Back,5653577363,141,77.9,5653577365,212,7.5,5653577367,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429891,550,1,2,52,40,93ohqui2qgqm8408viwmm1ken,1,31.3,74.8,2025-04-14T18:18:38.413Z,2025-04-14T18:18:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653577735,213,0.44,5653577727,56,Back,5653577733,212,17.4,5653577731,141,85.7,5653577729,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430675,560,61,2,52,40,93ohqui2qgqm8408viwmm1ken,1,44.8,91.7,2025-04-14T18:18:38.917Z,2025-04-14T18:21:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653582249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430459,558,1,2,52,41,93ohqui2qgqm8408viwmm1ken,1,52.5,89.6,2025-04-14T18:18:39.829Z,2025-04-14T18:21:20Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5653580983,141,93.3,5653580985,212,4.8,5653580987,213,0.55,5653580979,56,Left,5653580977,168,,5653580981,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429913,551,1,2,52,44,93ohqui2qgqm8408viwmm1ken,1,58.6,90.9,2025-04-14T18:18:43.149Z,2025-04-14T18:18:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653577911,140,75.0,5653577909,56,Left,5653577915,212,17.2,5653577913,141,92.1,5653577917,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429927,552,1,2,52,46,93ohqui2qgqm8408viwmm1ken,1,79.2,89.6,2025-04-14T18:18:44.733Z,2025-04-14T18:18:46Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653578011,213,4.64,5653578007,141,71.7,5653578009,212,12.2,5653578003,56,Center,5653578005,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801429991,553,1,2,52,47,93ohqui2qgqm8408viwmm1ken,1,78.6,71.2,2025-04-14T18:18:45.965Z,2025-04-14T18:18:51Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5653578347,141,61.7,5653578343,140,97.2,5653578351,212,20.6,5653578339,56,Center,5653578355,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430003,554,43,2,52,51,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-14T18:18:49.877Z,2025-04-14T18:22:22Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653592721,144,1,5653578433,141,59.3,5653578443,213,4.14,5653578507,195,0,5653578429,140,96.9,5653578427,56,Center,5653578437,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430017,555,61,2,52,51,93ohqui2qgqm8408viwmm1ken,0,96.9,59.3,2025-04-14T18:18:50.236Z,2025-04-14T18:22:24Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653578525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430007,349,5,2,52,52,5mbo4f0vps12dr0fcvjn3wyp5,1,-0.8,40.0,2025-04-14T18:18:51.167Z,2025-04-14T18:19:57Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5653578469,346,,5653578641,233,556,5653578467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430033,556,5,2,52,52,93ohqui2qgqm8408viwmm1ken,0,100.8,60.0,2025-04-14T18:18:51.167Z,2025-04-14T18:19:57Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653578597,346,,5653578595,56,Center,5653578661,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430577,351,1,2,53,29,5mbo4f0vps12dr0fcvjn3wyp5,1,4.9,42.5,2025-04-14T18:19:27.824Z,2025-04-14T18:19:34Z,7gbgk4q4bxc1h7kcd0u96o9nt,K. Joelsson,,5653581655,212,52.0,5653581663,74,,5653581653,141,34.8,5653581659,1,,5653581651,140,54.2,5653581647,124,,5653581649,56,Center,5653581657,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430587,352,44,2,53,35,5mbo4f0vps12dr0fcvjn3wyp5,1,55.5,33.6,2025-04-14T18:19:33.419Z,2025-04-14T18:25:42Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653581739,233,559,5653581725,286,,5653581723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430555,559,44,2,53,35,93ohqui2qgqm8408viwmm1ken,0,44.5,66.4,2025-04-14T18:19:33.420Z,2025-04-14T18:25:43Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653581743,233,352,5653581535,56,Back,5653581537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430599,353,1,2,53,35,5mbo4f0vps12dr0fcvjn3wyp5,1,54.2,34.8,2025-04-14T18:19:33.601Z,2025-04-14T18:19:47Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653581795,141,22.1,5653581793,140,64.1,5653581789,168,,5653581791,56,Center,5653581799,213,5.59,5653581787,3,,5653581797,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430615,354,1,2,53,37,5mbo4f0vps12dr0fcvjn3wyp5,1,64.5,21.1,2025-04-14T18:19:35.945Z,2025-04-14T18:20:09Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653581895,213,4.13,5653581893,212,10.8,5653581887,56,Right,5653581889,140,58.8,5653581891,141,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430647,355,1,2,53,39,5mbo4f0vps12dr0fcvjn3wyp5,1,64.2,2.5,2025-04-14T18:19:38.081Z,2025-04-14T18:20:12Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653582057,212,23.8,5653582051,56,Right,5653582059,213,0.14,5653582053,140,86.6,5653582055,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430687,356,1,2,53,42,5mbo4f0vps12dr0fcvjn3wyp5,0,87.9,7.6,2025-04-14T18:19:40.577Z,2025-04-14T18:19:44Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5653582317,141,100.0,5653582313,56,Left,5653582315,140,91.9,5653582321,213,1.50,5653582323,1,,5653582319,212,63.2,5653582311,155,,5653582309,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430693,357,5,2,53,46,5mbo4f0vps12dr0fcvjn3wyp5,0,88.9,101.0,2025-04-14T18:19:44.671Z,2025-04-14T18:19:51Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5653582351,56,Left,5653582547,233,561,5653582353,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801430733,561,5,2,53,46,93ohqui2qgqm8408viwmm1ken,1,11.1,-1.0,2025-04-14T18:19:44.671Z,2025-04-14T18:19:58Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653582521,233,357,5653582515,56,Back,5653582519,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431021,562,1,2,54,16,93ohqui2qgqm8408viwmm1ken,0,13.4,0.0,2025-04-14T18:20:14.557Z,2025-04-14T18:20:17Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653584271,140,34.4,5653584267,107,,5653584279,1,,5653584269,56,Back,5653584275,212,26.0,5653584273,141,18.2,5653584277,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431025,358,8,2,54,17,5mbo4f0vps12dr0fcvjn3wyp5,1,65.6,75.1,2025-04-14T18:20:16.057Z,2025-04-14T18:20:21Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653584293,56,Center,5653584299,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431063,563,1,2,54,20,93ohqui2qgqm8408viwmm1ken,1,12.3,14.1,2025-04-14T18:20:18.478Z,2025-04-14T18:20:21Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653584521,140,25.1,5653584517,3,,5653584519,56,Back,5653584523,141,3.4,5653584525,212,15.3,5653584527,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431085,564,1,2,54,22,93ohqui2qgqm8408viwmm1ken,1,24.5,4.1,2025-04-14T18:20:20.941Z,2025-04-14T18:20:23Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653584657,141,3.2,5653584653,56,Back,5653584655,140,14.8,5653584661,213,3.20,5653584659,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431135,565,1,2,54,24,93ohqui2qgqm8408viwmm1ken,0,14.8,3.2,2025-04-14T18:20:23.214Z,2025-04-14T18:20:26Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653584911,155,,5653584919,212,51.2,5653584923,1,,5653584921,213,0.37,5653584915,140,60.3,5653584913,56,Center,5653584917,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431183,360,1,2,54,29,5mbo4f0vps12dr0fcvjn3wyp5,1,43.9,68.1,2025-04-14T18:20:27.697Z,2025-04-14T18:20:30Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653585187,140,44.3,5653585189,141,31.3,5653585191,212,25.0,5653585185,56,Back,5653585193,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431275,361,1,2,54,32,5mbo4f0vps12dr0fcvjn3wyp5,1,44.3,31.3,2025-04-14T18:20:30.689Z,2025-04-14T18:20:35Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653585709,212,23.4,5653585703,56,Back,5653585705,140,23.1,5653585711,213,2.83,5653585707,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431301,362,1,2,54,37,5mbo4f0vps12dr0fcvjn3wyp5,0,24.8,39.9,2025-04-14T18:20:35.778Z,2025-04-14T18:20:55Z,7gbgk4q4bxc1h7kcd0u96o9nt,K. Joelsson,,5653585937,212,49.9,5653585939,213,6.13,5653585931,56,Center,5653586615,157,,5653585941,1,,5653585933,140,71.7,5653585935,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431323,566,12,2,54,41,93ohqui2qgqm8408viwmm1ken,1,27.6,65.4,2025-04-14T18:20:39.981Z,2025-04-14T18:20:41Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653586083,15,,5653586079,213,0.68,5653586071,56,Back,5653586077,212,13.8,5653586073,140,37.8,5653586075,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801431333,363,50,2,54,43,5mbo4f0vps12dr0fcvjn3wyp5,1,61.2,19.3,2025-04-14T18:20:41.869Z,2025-04-14T18:25:39Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653586147,286,,5653586199,233,567,5653586145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
