id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2805230765,440,1,2,49,27,4jg5vd59i24chckyua90dr1lg,1,27.7,17.1,2025-04-23T18:05:14.282Z,2025-04-23T18:05:16Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674619715,141,23.0,5674619719,212,14.0,5674619709,56,Back,5674619711,140,14.9,5674619723,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230781,441,1,2,49,29,4jg5vd59i24chckyua90dr1lg,0,14.9,23.0,2025-04-23T18:05:15.833Z,2025-04-23T18:05:44Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674619811,213,0.29,5674619805,140,26.6,5674619801,155,,5674619807,141,28.3,5674619809,212,12.8,5674619803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231353,390,44,2,49,30,1939bnru25svvgv15k2c7tw2y,1,53.3,70.8,2025-04-23T18:05:17.187Z,2025-04-25T14:22:35Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674624297,286,,5674625359,233,443,5674624295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231495,443,44,2,49,30,4jg5vd59i24chckyua90dr1lg,0,46.7,29.2,2025-04-23T18:05:17.188Z,2025-04-25T14:22:35Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674625287,285,,5674625285,56,Back,5674625363,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230867,377,8,2,49,31,1939bnru25svvgv15k2c7tw2y,1,55.2,70.2,2025-04-23T18:05:18.143Z,2025-04-25T12:27:00Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674620171,56,Center,5677283837,384,,5674625105,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230885,379,1,2,49,35,1939bnru25svvgv15k2c7tw2y,1,61.3,67.9,2025-04-23T18:05:21.840Z,2025-04-23T18:05:22Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674620251,212,20.3,5674620245,56,Back,5674620249,141,73.9,5674620253,213,2.94,5674620247,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230921,380,1,2,49,35,1939bnru25svvgv15k2c7tw2y,1,42.4,73.9,2025-04-23T18:05:22.671Z,2025-04-23T18:05:25Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674620471,140,38.1,5674620477,213,4.53,5674620473,141,37.4,5674620475,212,25.2,5674620469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230947,381,1,2,49,38,1939bnru25svvgv15k2c7tw2y,1,38.1,37.4,2025-04-23T18:05:25.199Z,2025-04-23T18:05:28Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674620627,212,8.9,5674620623,140,39.6,5674620621,56,Back,5674620629,213,1.39,5674620625,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230963,382,1,2,49,41,1939bnru25svvgv15k2c7tw2y,1,39.4,52.4,2025-04-23T18:05:28.031Z,2025-04-23T18:05:29Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674620719,56,Center,5674620725,212,14.9,5674620727,213,0.28,5674620723,141,58.4,5674620721,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805230971,383,1,2,49,43,1939bnru25svvgv15k2c7tw2y,1,53.0,58.4,2025-04-23T18:05:29.791Z,2025-04-23T18:05:33Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674620765,212,21.6,5674620761,140,32.5,5674620763,141,60.5,5674620771,156,,5674620759,56,Back,5674620767,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231055,384,1,2,49,46,1939bnru25svvgv15k2c7tw2y,1,34.6,53.1,2025-04-23T18:05:33.487Z,2025-04-23T18:05:36Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674621267,140,34.5,5674621271,212,21.1,5674621273,213,4.71,5674621269,141,22.1,5674621265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231113,385,1,2,49,49,1939bnru25svvgv15k2c7tw2y,1,34.6,22.1,2025-04-23T18:05:36.591Z,2025-04-23T18:05:39Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674621551,56,Right,5674621555,141,6.5,5674621553,140,56.3,5674621559,213,5.85,5674621557,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231175,386,1,2,49,52,1939bnru25svvgv15k2c7tw2y,1,44.0,10.3,2025-04-23T18:05:39.759Z,2025-04-23T18:05:43Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674621895,140,18.7,5674621905,212,30.7,5674621899,141,33.0,5674621893,56,Back,5674621909,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231221,387,1,2,49,57,1939bnru25svvgv15k2c7tw2y,1,16.9,38.2,2025-04-23T18:05:43.840Z,2025-04-23T18:05:46Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674622177,56,Back,5674622181,141,70.0,5674622185,213,1.42,5674622179,140,20.0,5674622183,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231241,388,1,2,49,59,1939bnru25svvgv15k2c7tw2y,1,20.0,70.0,2025-04-23T18:05:45.888Z,2025-04-23T18:05:48Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674622299,213,6.07,5674622293,140,35.6,5674622297,212,16.8,5674622295,141,64.8,5674622291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231345,389,1,2,50,1,1939bnru25svvgv15k2c7tw2y,1,35.7,65.8,2025-04-23T18:05:47.919Z,2025-04-23T18:05:53Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674622745,141,90.8,5674622749,213,1.42,5674622741,56,Back,5674622747,212,17.2,5674622743,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231409,391,1,2,50,8,1939bnru25svvgv15k2c7tw2y,1,76.3,77.5,2025-04-23T18:05:55.184Z,2025-04-23T18:05:59Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674623139,141,88.1,5674623135,56,Left,5674623141,212,18.8,5674623137,140,92.8,5674623143,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231433,392,1,2,50,12,1939bnru25svvgv15k2c7tw2y,0,87.5,75.9,2025-04-23T18:05:59.231Z,2025-04-25T12:27:55Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674623265,1,,5674623253,155,,5677284707,223,,5674623257,140,91.3,5674623261,212,52.4,5674623251,2,,5674624307,345,,5674623255,56,Right,5674623259,141,5674623263,213,4.79,5677284709,20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231435,393,5,2,50,14,1939bnru25svvgv15k2c7tw2y,0,88.6,-1.4,2025-04-23T18:06:01.715Z,2025-04-23T18:06:06Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674623455,233,442,5674623267,56,Right,5674623269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231463,442,5,2,50,14,4jg5vd59i24chckyua90dr1lg,1,11.4,101.4,2025-04-23T18:06:01.715Z,2025-04-23T18:08:56Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674623423,347,,5674623421,56,Back,5674623445,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231757,444,1,2,50,38,4jg5vd59i24chckyua90dr1lg,1,13.6,100.0,2025-04-23T18:06:25.497Z,2025-04-23T18:06:29Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674625035,140,29.4,5674625031,107,,5674625041,213,5.87,5674625037,141,91.4,5674625039,212,18.1,5674625033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231789,445,1,2,50,42,4jg5vd59i24chckyua90dr1lg,1,22.4,87.4,2025-04-23T18:06:29.033Z,2025-04-23T18:06:31Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674625199,140,16.0,5674625203,212,6.8,5674625197,56,Back,5674625201,141,86.3,5674625205,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231797,446,1,2,50,44,4jg5vd59i24chckyua90dr1lg,0,16.0,86.3,2025-04-23T18:06:31.385Z,2025-04-23T18:07:11Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674625251,213,5.24,5674625245,140,19.2,5674625247,141,77.9,5674625249,212,6.6,5674625243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231803,394,8,2,50,45,1939bnru25svvgv15k2c7tw2y,1,77.4,19.8,2025-04-23T18:06:31.920Z,2025-04-25T12:55:01Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674625283,56,Right,5677305019,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231835,395,1,2,50,45,1939bnru25svvgv15k2c7tw2y,1,77.4,19.8,2025-04-23T18:06:32.640Z,2025-04-23T18:06:34Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674625465,212,9.1,5674625461,140,69.6,5674625467,213,2.70,5674625459,56,Center,5674625463,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231867,397,1,2,50,48,1939bnru25svvgv15k2c7tw2y,1,68.8,25.2,2025-04-23T18:06:35.583Z,2025-04-23T18:06:36Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674625621,140,77.3,5674625623,141,33.7,5674625627,213,0.57,5674625625,212,10.6,5674625619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232475,455,83,2,50,49,4jg5vd59i24chckyua90dr1lg,0,24.2,58.3,2025-04-23T18:06:36.279Z,2025-04-23T18:08:21Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674633329,399,25ytwmg2c5xcqp5ta12oznm22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231875,398,1,2,50,49,1939bnru25svvgv15k2c7tw2y,1,74.5,42.1,2025-04-23T18:06:36.595Z,2025-04-23T18:07:25Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674629191,212,10.1,5674629185,56,Center,5674629193,213,2.50,5674629187,140,66.8,5674629189,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231927,400,1,2,50,52,1939bnru25svvgv15k2c7tw2y,1,67.4,43.4,2025-04-23T18:06:39.135Z,2025-04-23T18:06:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674625921,141,34.6,5674625923,212,20.0,5674625917,56,Back,5674625925,213,3.45,5674625919,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231937,401,1,2,50,53,1939bnru25svvgv15k2c7tw2y,1,49.2,34.6,2025-04-23T18:06:40.239Z,2025-04-23T18:06:41Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674626001,141,10.9,5674626003,212,19.2,5674625999,140,59.2,5674626005,213,5.29,5674625997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805231979,402,1,2,50,54,1939bnru25svvgv15k2c7tw2y,1,59.2,10.9,2025-04-23T18:06:41.184Z,2025-04-23T18:06:44Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674626255,213,0.37,5674626247,56,Right,5674626251,141,17.4,5674626253,212,12.3,5674626249,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232009,403,1,2,50,58,1939bnru25svvgv15k2c7tw2y,1,71.1,12.3,2025-04-23T18:06:44.847Z,2025-04-23T18:06:49Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674626455,141,25.9,5674626451,56,Center,5674626457,212,9.9,5674626459,213,1.94,5674626453,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232055,404,1,2,51,2,1939bnru25svvgv15k2c7tw2y,1,64.1,38.3,2025-04-23T18:06:49.168Z,2025-04-23T18:06:52Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674626699,140,46.3,5674626703,212,19.0,5674626701,141,33.1,5674626697,56,Back,5674626705,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232083,405,1,2,51,5,1939bnru25svvgv15k2c7tw2y,1,50.9,32.8,2025-04-23T18:06:52.672Z,2025-04-23T18:06:54Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674626829,213,5.11,5674626825,141,9.1,5674626827,212,17.5,5674626823,140,57.4,5674626821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232109,406,1,2,51,7,1939bnru25svvgv15k2c7tw2y,1,57.4,9.1,2025-04-23T18:06:54.544Z,2025-04-23T18:06:56Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674626975,140,75.6,5674626979,212,21.6,5674626981,213,0.49,5674626973,56,Center,5674626977,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232119,407,1,2,51,9,1939bnru25svvgv15k2c7tw2y,1,75.6,24.0,2025-04-23T18:06:56.399Z,2025-04-23T18:07:53Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674627025,212,10.2,5674627019,56,Right,5674627035,156,,5674627021,140,68.4,5674627027,213,3.87,5674627023,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232155,408,1,2,51,13,1939bnru25svvgv15k2c7tw2y,0,70.9,19.5,2025-04-23T18:07:00.207Z,2025-04-23T18:08:34Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5674627287,213,0.35,5674627283,141,24.3,5674627281,140,79.5,5674627279,56,Center,5674627285,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232241,448,12,2,51,14,4jg5vd59i24chckyua90dr1lg,1,11.4,58.4,2025-04-23T18:07:01.112Z,2025-04-23T18:08:42Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674627821,140,25.6,5674627825,212,15.1,5674627819,56,Back,5674627827,213,6.12,5674627823,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232187,447,43,2,51,16,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-23T18:07:03.168Z,2025-04-23T18:08:28Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674633833,144,61,5674627501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232215,409,1,2,51,16,1939bnru25svvgv15k2c7tw2y,0,81.2,71.2,2025-04-23T18:07:03.415Z,2025-04-25T13:03:00Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674627659,141,45.2,5674627663,213,5.17,5677309195,72,,5674627655,56,Center,5674627661,212,19.7,5677309193,224,,5674627649,2,,5674627653,155,,5674627657,140,,,,,,,,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233645,473,12,2,51,17,4jg5vd59i24chckyua90dr1lg,1,8.5,54.6,2025-04-23T18:07:04.074Z,2025-04-23T18:09:09Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674636455,213,6.14,5674636555,15,,5674636447,56,Back,5674636451,141,50.9,5674636449,140,24.6,5674636453,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232271,449,44,2,51,21,4jg5vd59i24chckyua90dr1lg,1,23.4,52.3,2025-04-23T18:07:07.870Z,2025-04-25T14:22:36Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674627969,285,,5674627983,233,410,5674627967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232245,410,44,2,51,21,1939bnru25svvgv15k2c7tw2y,0,76.6,47.7,2025-04-23T18:07:07.871Z,2025-04-25T14:22:36Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674628019,233,449,5674627835,56,Center,5674627837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232285,450,1,2,51,21,4jg5vd59i24chckyua90dr1lg,1,25.6,54.8,2025-04-23T18:07:07.929Z,2025-04-23T18:08:23Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674628061,56,Back,5674628063,140,14.4,5674628059,3,,5674628067,212,24.3,5674628065,141,86.0,5674628069,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232357,452,1,2,51,25,4jg5vd59i24chckyua90dr1lg,1,16.9,93.8,2025-04-23T18:07:12.170Z,2025-04-23T18:07:14Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674628383,212,10.6,5674628377,56,Back,5674628381,141,83.8,5674628379,140,9.2,5674628385,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232437,453,1,2,51,27,4jg5vd59i24chckyua90dr1lg,1,9.2,83.8,2025-04-23T18:07:14.634Z,2025-04-23T18:07:20Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674628819,141,74.2,5674628817,140,12.9,5674628823,213,5.25,5674628815,56,Back,5674628821,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232471,454,1,2,51,33,4jg5vd59i24chckyua90dr1lg,1,11.0,62.7,2025-04-23T18:07:20.281Z,2025-04-23T18:07:22Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674629045,212,28.9,5674629047,213,5.17,5674629043,141,24.6,5674629033,56,Back,5674629041,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232589,456,1,2,51,40,4jg5vd59i24chckyua90dr1lg,1,26.9,5.2,2025-04-23T18:07:26.825Z,2025-04-23T18:07:32Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674629691,141,28.0,5674629687,56,Back,5674629693,212,15.5,5674629695,213,1.52,5674629689,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232679,457,1,2,51,45,4jg5vd59i24chckyua90dr1lg,1,28.5,30.7,2025-04-23T18:07:32.441Z,2025-04-23T18:07:42Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674630241,213,0.84,5674630237,141,57.3,5674630233,56,Back,5674630239,212,24.3,5674630235,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232735,458,1,2,51,55,4jg5vd59i24chckyua90dr1lg,1,62.0,32.7,2025-04-23T18:07:41.930Z,2025-04-23T18:07:45Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674630537,212,22.0,5674630539,213,5.23,5674630533,140,72.4,5674630531,56,Right,5674630535,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232873,459,1,2,51,58,4jg5vd59i24chckyua90dr1lg,1,75.9,4.0,2025-04-23T18:07:45.081Z,2025-04-23T18:07:53Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674631235,141,8.0,5674631231,56,Right,5674631237,212,11.3,5674631239,213,2.90,5674631233,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232859,411,83,2,52,5,1939bnru25svvgv15k2c7tw2y,0,26.6,90.9,2025-04-23T18:07:52.159Z,2025-04-23T18:07:59Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674631841,399,di0z3rihhkz11o1ccqo2b654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232913,460,1,2,52,8,4jg5vd59i24chckyua90dr1lg,1,60.1,25.3,2025-04-23T18:07:55.034Z,2025-04-23T18:07:56Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674631523,141,45.7,5674631527,213,2.03,5674631521,140,53.6,5674631519,56,Center,5674631525,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232949,461,1,2,52,9,4jg5vd59i24chckyua90dr1lg,1,53.6,45.7,2025-04-23T18:07:56.201Z,2025-04-23T18:07:58Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674631729,141,83.2,5674631731,212,26.5,5674631727,140,60.3,5674631725,56,Left,5674631733,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232959,462,1,2,52,11,4jg5vd59i24chckyua90dr1lg,1,60.3,83.2,2025-04-23T18:07:57.929Z,2025-04-23T18:08:00Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674631793,141,51.2,5674631797,213,4.17,5674631791,140,47.7,5674631789,56,Back,5674631795,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233053,463,1,2,52,13,4jg5vd59i24chckyua90dr1lg,1,54.0,44.6,2025-04-23T18:08:00.441Z,2025-04-23T18:08:06Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674632309,1,,5674632297,140,72.0,5674632305,213,5.33,5674632295,56,Right,5674632299,141,5.6,5674632301,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233083,464,1,2,52,19,4jg5vd59i24chckyua90dr1lg,1,74.1,25.0,2025-04-23T18:08:06.505Z,2025-04-23T18:08:08Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674632421,213,3.73,5674632413,56,Right,5674632417,141,15.8,5674632415,140,65.2,5674632419,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233095,465,1,2,52,21,4jg5vd59i24chckyua90dr1lg,1,67.1,24.3,2025-04-23T18:08:08.362Z,2025-04-23T18:08:10Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674632523,212,13.1,5674632527,213,1.18,5674632519,141,42.1,5674632515,140,71.9,5674632511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233125,466,1,2,52,23,4jg5vd59i24chckyua90dr1lg,1,71.9,42.1,2025-04-23T18:08:10.506Z,2025-04-23T18:08:13Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674632701,213,4.44,5674632695,140,70.1,5674632699,212,7.1,5674632693,56,Center,5674632697,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233135,467,1,2,52,26,4jg5vd59i24chckyua90dr1lg,1,70.1,32.1,2025-04-23T18:08:13.033Z,2025-04-23T18:08:13Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674632751,140,75.5,5674632755,141,22.2,5674632749,56,Center,5674632759,212,8.8,5674632763,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233145,468,1,2,52,26,4jg5vd59i24chckyua90dr1lg,1,75.8,21.5,2025-04-23T18:08:13.689Z,2025-04-23T18:08:14Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5674632823,213,5.78,5674632817,140,82.8,5674632819,141,15.6,5674632821,212,8.4,5674632815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233155,469,1,2,52,27,4jg5vd59i24chckyua90dr1lg,1,82.8,15.6,2025-04-23T18:08:14.377Z,2025-04-23T18:08:15Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674632891,56,Right,5674632893,140,76.8,5674632897,212,6.7,5674632895,141,12.3,5674632899,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805233177,470,1,2,52,28,4jg5vd59i24chckyua90dr1lg,0,76.5,12.3,2025-04-23T18:08:15.098Z,2025-04-23T18:08:16Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674633061,213,1.46,5674633055,140,78.0,5674633057,141,33.3,5674633053,56,Center,5674633059,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
