id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820675189,389,1,1,44,36,evf5hhqgnjhwjsth1m6pawxdp,1,26.7,92.6,2025-06-01T12:45:05.261Z,2025-06-01T12:45:07Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760072771,140,15.9,5760072769,56,Back,5760072773,141,88.7,5760072777,213,3.37,5760072775,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675199,390,1,1,44,38,evf5hhqgnjhwjsth1m6pawxdp,0,16.5,88.3,2025-06-01T12:45:07.677Z,2025-06-01T12:45:10Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5760072845,157,,5760072851,141,79.7,5760072847,56,Left,5760072853,212,46.8,5760072849,140,60.7,5760072857,1,,5760072855,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675203,348,44,1,44,40,ac8jow4mdkvnsv5s0och4qqm,1,40.8,21.1,2025-06-01T12:45:09.309Z,2025-06-01T14:18:50Z,6a6ki8j5n8w1oa3wvdc00chqt,E. Björkander,,5760072867,285,,5760072865,56,Back,5760072909,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675201,391,44,1,44,40,evf5hhqgnjhwjsth1m6pawxdp,0,59.2,78.9,2025-06-01T12:45:09.310Z,2025-06-01T14:18:50Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5760072863,286,,5760072861,56,Left,5760072917,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675207,349,12,1,44,40,ac8jow4mdkvnsv5s0och4qqm,1,43.3,22.5,2025-06-01T12:45:09.788Z,2025-06-01T12:45:10Z,6a6ki8j5n8w1oa3wvdc00chqt,E. Björkander,,5760072891,15,,5760072881,141,45.5,5760072879,140,60.8,5760072883,212,24.1,5760072885,213,0.71,5760072877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675265,392,1,1,44,49,evf5hhqgnjhwjsth1m6pawxdp,1,60.0,37.1,2025-06-01T12:45:18.925Z,2025-06-01T12:45:21Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760073275,212,34.5,5760073277,213,5.91,5760073273,141,18.5,5760073269,56,Right,5760073279,1,,5760073271,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675271,393,1,1,44,52,evf5hhqgnjhwjsth1m6pawxdp,0,91.4,16.2,2025-06-01T12:45:21.757Z,2025-06-01T12:45:22Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760073289,56,Center,5760073291,140,93.7,5760073295,212,18.0,5760073285,2,,5760073297,213,1.44,5760073287,155,,5760073293,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675285,350,12,1,44,53,ac8jow4mdkvnsv5s0och4qqm,1,10.5,44.2,2025-06-01T12:45:22.677Z,2025-06-01T12:49:46Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5760073363,213,1.45,5760073355,56,Back,5760073357,140,11.6,5760073361,212,9.4,5760073359,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675289,351,45,1,44,55,ac8jow4mdkvnsv5s0och4qqm,0,21.4,74.0,2025-06-01T12:45:24.121Z,2025-06-01T12:49:27Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5760073379,285,,5760081937,233,449,5760073377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676709,449,3,1,44,55,evf5hhqgnjhwjsth1m6pawxdp,1,78.6,26.0,2025-06-01T12:45:24.121Z,2025-06-01T12:49:26Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760081889,233,351,5760081863,286,,5760081861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675293,394,43,1,44,55,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-06-01T12:45:24.525Z,2025-06-01T12:49:35Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760073397,141,36.0,5760073395,140,87.8,5760073393,56,Center,5760073399,212,1.7,5760073389,2,0,5760082475,144,1,5760073391,155,0,5760073401,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675295,395,15,1,44,56,evf5hhqgnjhwjsth1m6pawxdp,1,89.0,37.6,2025-06-01T12:45:25.437Z,2025-06-01T12:52:37Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760074361,76,,5760073411,56,Center,5760073405,22,,5760074391,233,352,5760074389,231,47.7,5760073407,17,,5760074285,82,,5760074381,147,42.2,5760074281,72,5760074385,230,99.1,5760074377,146,92.1,5760074367,103,5760074373,458,,,5760074363,102,19,53.9,,,,,,,,,,,,,,
2820675301,352,10,1,44,56,ac8jow4mdkvnsv5s0och4qqm,1,7.9,57.8,2025-06-01T12:45:25.537Z,2025-06-01T12:45:48Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5760073441,56,Back,5760073439,94,,5760074411,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675315,396,1,1,44,58,evf5hhqgnjhwjsth1m6pawxdp,0,72.2,38.6,2025-06-01T12:45:28.061Z,2025-06-01T12:45:28Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760073495,141,37.4,5760073497,212,4.1,5760073499,213,6.08,5760073493,140,76.0,5760073491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675909,362,70,1,45,0,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-06-01T12:45:29.383Z,2025-06-01T12:47:01Z,,,,5760077109,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675335,354,1,1,45,1,ac8jow4mdkvnsv5s0och4qqm,0,26.6,69.0,2025-06-01T12:45:30.157Z,2025-06-01T12:45:30Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5760073587,140,33.6,5760073585,56,Back,5760073595,1,,5760073593,213,5.91,5760073583,157,,5760073589,141,64.8,5760073591,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675487,356,61,1,45,1,ac8jow4mdkvnsv5s0och4qqm,1,30.2,71.2,2025-06-01T12:45:30.599Z,2025-06-01T12:45:54Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,5760074661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675407,397,1,1,45,4,evf5hhqgnjhwjsth1m6pawxdp,1,65.8,30.0,2025-06-01T12:45:33.390Z,2025-06-01T12:45:39Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760074117,212,11.0,5760074115,141,43.6,5760074109,3,,5760074113,140,71.4,5760074119,213,1.00,5760074111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675413,398,4,1,45,9,evf5hhqgnjhwjsth1m6pawxdp,1,65.2,58.0,2025-06-01T12:45:38.940Z,2025-06-01T12:45:43Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5760074153,13,,5760074187,233,355,5760074157,152,,5760074155,56,Center,5760074159,265,,5760074161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675401,355,4,1,45,9,ac8jow4mdkvnsv5s0och4qqm,0,34.8,42.0,2025-06-01T12:45:38.941Z,2025-06-01T12:45:44Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5760074099,56,Back,5760074105,285,,5760074103,265,,5760074097,13,,5760074197,233,398,5760074101,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675539,399,1,1,45,29,evf5hhqgnjhwjsth1m6pawxdp,1,65.5,55.4,2025-06-01T12:45:58.588Z,2025-06-01T12:46:00Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760074967,212,4.7,5760074987,189,,5760074965,141,48.5,5760074957,5,,5760074963,140,65.3,5760074969,213,4.67,5760074959,152,,5760074961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675545,400,1,1,45,31,evf5hhqgnjhwjsth1m6pawxdp,1,65.3,46.3,2025-06-01T12:46:00.925Z,2025-06-01T12:46:02Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5760075009,212,4.9,5760075003,56,Center,5760075005,140,68.5,5760075007,141,51.6,5760075011,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675563,401,1,1,45,32,evf5hhqgnjhwjsth1m6pawxdp,1,69.6,46.7,2025-06-01T12:46:01.885Z,2025-06-01T12:46:03Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760075097,141,12.3,5760075099,212,23.7,5760075095,140,73.1,5760075103,213,4.87,5760075093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675595,402,1,1,45,34,evf5hhqgnjhwjsth1m6pawxdp,1,70.7,12.6,2025-06-01T12:46:03.677Z,2025-06-01T12:46:08Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760075289,56,Right,5760075291,140,80.3,5760075297,213,6.15,5760075295,212,10.2,5760075293,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675603,403,1,1,45,39,evf5hhqgnjhwjsth1m6pawxdp,1,75.7,16.4,2025-06-01T12:46:08.717Z,2025-06-01T12:46:10Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760075333,56,Center,5760075339,212,9.8,5760075337,141,26.7,5760075341,213,2.34,5760075335,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675621,404,1,1,45,41,evf5hhqgnjhwjsth1m6pawxdp,1,69.2,26.7,2025-06-01T12:46:10.510Z,2025-06-01T12:46:13Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760075455,212,15.6,5760075457,213,1.57,5760075449,56,Center,5760075453,141,49.7,5760075451,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675625,405,1,1,45,44,evf5hhqgnjhwjsth1m6pawxdp,1,68.9,50.4,2025-06-01T12:46:13.325Z,2025-06-01T12:46:14Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5760075469,56,Center,5760075471,140,73.3,5760075477,213,0.55,5760075475,212,5.4,5760075473,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675629,406,1,1,45,45,evf5hhqgnjhwjsth1m6pawxdp,1,69.6,56.1,2025-06-01T12:46:14.477Z,2025-06-01T12:46:15Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5760075513,213,5.73,5760075505,56,Center,5760075509,141,53.7,5760075511,212,3.1,5760075507,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675635,407,1,1,45,46,evf5hhqgnjhwjsth1m6pawxdp,1,72.1,53.7,2025-06-01T12:46:15.357Z,2025-06-01T12:46:16Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760075547,140,67.4,5760075549,141,48.1,5760075553,213,3.80,5760075551,212,6.2,5760075545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675641,408,1,1,45,47,evf5hhqgnjhwjsth1m6pawxdp,1,67.4,48.1,2025-06-01T12:46:16.237Z,2025-06-01T12:46:17Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5760075575,140,75.4,5760075577,141,30.3,5760075579,212,14.7,5760075581,213,5.32,5760075573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675653,409,1,1,45,48,evf5hhqgnjhwjsth1m6pawxdp,0,75.4,30.3,2025-06-01T12:46:17.661Z,2025-06-01T12:46:19Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760075639,141,27.7,5760075643,213,5.11,5760075701,236,,5760075641,212,1.9,5760075703,233,357,5760075637,140,76.1,5760075635,56,Center,5760075707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675659,357,74,1,45,48,ac8jow4mdkvnsv5s0och4qqm,1,31.5,83.9,2025-06-01T12:46:17.662Z,2025-06-01T14:18:15Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5760075671,285,,5760075669,56,Back,5760075731,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675725,359,1,1,45,53,ac8jow4mdkvnsv5s0och4qqm,1,35.9,63.6,2025-06-01T12:46:22.396Z,2025-06-01T12:46:24Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,5760076013,213,1.90,5760076005,141,80.0,5760076009,212,11.8,5760076003,140,32.3,5760076001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675729,360,3,1,45,54,ac8jow4mdkvnsv5s0och4qqm,0,32.8,79.4,2025-06-01T12:46:24.120Z,2025-06-01T13:08:52Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5760117975,233,448,5760076039,285,,5760076037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676589,448,7,1,45,55,evf5hhqgnjhwjsth1m6pawxdp,1,67.2,20.6,2025-06-01T12:46:24.121Z,2025-06-01T13:08:53Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760081235,286,,5760081227,56,Right,5760118031,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675813,361,3,1,45,55,ac8jow4mdkvnsv5s0och4qqm,0,31.4,77.2,2025-06-01T12:46:24.268Z,2025-06-01T13:08:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5760076591,285,,5760081293,233,410,5760076589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675735,410,7,1,45,55,evf5hhqgnjhwjsth1m6pawxdp,0,68.6,22.8,2025-06-01T12:46:24.269Z,2025-06-01T13:08:53Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760118001,233,361,5760076073,56,Center,5760076075,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675767,412,1,1,46,1,evf5hhqgnjhwjsth1m6pawxdp,1,64.2,41.3,2025-06-01T12:46:30.813Z,2025-06-01T12:46:34Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760076283,56,Back,5760076285,140,49.2,5760076287,141,64.2,5760076291,213,2.36,5760076289,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675775,413,1,1,46,4,evf5hhqgnjhwjsth1m6pawxdp,1,42.5,65.8,2025-06-01T12:46:34.093Z,2025-06-01T12:46:36Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5760076355,213,3.65,5760076351,141,51.6,5760076353,212,19.8,5760076349,140,26.0,5760076347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675783,414,1,1,46,6,evf5hhqgnjhwjsth1m6pawxdp,1,26.5,50.3,2025-06-01T12:46:35.885Z,2025-06-01T12:46:38Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5760076445,213,5.05,5760076439,140,34.9,5760076441,141,12.8,5760076437,56,Back,5760076443,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675821,415,1,1,46,9,evf5hhqgnjhwjsth1m6pawxdp,1,34.9,12.8,2025-06-01T12:46:38.157Z,2025-06-01T12:46:43Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760076609,212,15.8,5760076611,213,1.18,5760076607,141,34.3,5760076605,140,40.7,5760076603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675847,416,1,1,46,13,evf5hhqgnjhwjsth1m6pawxdp,1,42.6,37.4,2025-06-01T12:46:42.878Z,2025-06-01T12:46:45Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760076691,155,,5760076701,213,0.91,5760076699,212,43.7,5760076703,1,,5760076693,56,Left,5760076697,141,88.3,5760076695,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675855,417,1,1,46,16,evf5hhqgnjhwjsth1m6pawxdp,1,67.9,88.3,2025-06-01T12:46:45.678Z,2025-06-01T12:46:46Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760076751,56,Left,5760076759,213,3.13,5760076753,140,60.5,5760076755,141,88.4,5760076757,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675859,418,1,1,46,17,evf5hhqgnjhwjsth1m6pawxdp,1,61.0,87.7,2025-06-01T12:46:46.462Z,2025-06-01T12:46:47Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760076783,140,70.2,5760076787,212,10.3,5760076785,141,92.9,5760076781,56,Left,5760076789,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675869,419,1,1,46,18,evf5hhqgnjhwjsth1m6pawxdp,1,70.2,92.9,2025-06-01T12:46:47.325Z,2025-06-01T12:46:48Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760076835,213,3.36,5760076831,141,90.9,5760076827,56,Left,5760076833,212,6.3,5760076829,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675873,420,1,1,46,18,evf5hhqgnjhwjsth1m6pawxdp,1,65.0,90.5,2025-06-01T12:46:48.013Z,2025-06-01T12:46:49Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760076863,213,4.39,5760076855,56,Left,5760076861,212,5.9,5760076857,140,63.2,5760076859,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675877,421,1,1,46,20,evf5hhqgnjhwjsth1m6pawxdp,1,62.7,76.9,2025-06-01T12:46:49.453Z,2025-06-01T12:46:50Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760076879,56,Left,5760076885,212,9.7,5760076887,213,1.55,5760076883,141,91.2,5760076881,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675911,422,1,1,46,21,evf5hhqgnjhwjsth1m6pawxdp,1,60.7,89.4,2025-06-01T12:46:50.637Z,2025-06-01T12:46:57Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760077123,213,3.59,5760077115,56,Back,5760077117,140,40.9,5760077121,212,23.0,5760077119,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675943,423,1,1,46,27,evf5hhqgnjhwjsth1m6pawxdp,1,41.3,57.0,2025-06-01T12:46:57.006Z,2025-06-01T12:50:33Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760077321,212,23.1,5760077317,140,37.5,5760077319,141,23.6,5760077323,213,4.54,5760077315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675965,424,1,1,46,35,evf5hhqgnjhwjsth1m6pawxdp,1,37.5,23.7,2025-06-01T12:47:04.430Z,2025-06-01T12:47:09Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760077419,141,59.6,5760077417,140,35.1,5760077421,212,24.5,5760077415,56,Back,5760077423,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675983,425,1,1,46,40,evf5hhqgnjhwjsth1m6pawxdp,1,35.1,59.6,2025-06-01T12:47:09.517Z,2025-06-01T12:51:14Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760077555,212,20.8,5760077557,213,1.10,5760077553,141,86.9,5760077549,56,Back,5760077551,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676015,426,1,1,46,45,evf5hhqgnjhwjsth1m6pawxdp,1,44.0,86.9,2025-06-01T12:47:14.173Z,2025-06-01T12:47:19Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760077787,213,4.20,5760077785,212,17.4,5760077779,56,Back,5760077781,140,35.9,5760077783,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676029,427,1,1,46,50,evf5hhqgnjhwjsth1m6pawxdp,1,37.3,57.0,2025-06-01T12:47:19.197Z,2025-06-01T12:51:30Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760077869,141,39.5,5760077871,212,12.2,5760077865,56,Back,5760077867,140,34.6,5760077873,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676043,428,1,1,46,53,evf5hhqgnjhwjsth1m6pawxdp,1,34.7,39.1,2025-06-01T12:47:22.221Z,2025-06-01T12:47:23Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760077971,140,31.4,5760077969,56,Back,5760077973,141,59.0,5760077975,212,14.0,5760077977,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676049,429,1,1,46,54,evf5hhqgnjhwjsth1m6pawxdp,1,31.4,59.0,2025-06-01T12:47:23.293Z,2025-06-01T12:47:24Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760077993,140,36.0,5760077995,141,42.8,5760077997,212,12.0,5760077991,56,Back,5760077999,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676079,430,1,1,46,55,evf5hhqgnjhwjsth1m6pawxdp,1,36.0,42.8,2025-06-01T12:47:24.285Z,2025-06-01T12:47:28Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760078189,141,18.8,5760078191,212,16.9,5760078185,56,Back,5760078187,140,40.2,5760078193,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676089,431,1,1,46,59,evf5hhqgnjhwjsth1m6pawxdp,0,48.1,22.2,2025-06-01T12:47:28.638Z,2025-06-01T12:47:29Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760078249,140,81.7,5760078253,141,100.0,5760078257,213,0.99,5760078255,212,64.7,5760078241,155,,5760078245,56,Left,5760078259,1,,5760078243,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676099,363,5,1,47,0,ac8jow4mdkvnsv5s0och4qqm,1,21.6,-1.4,2025-06-01T12:47:29.579Z,2025-06-01T14:19:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5760078315,233,432,5760078301,347,,5760078299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676093,432,5,1,47,0,evf5hhqgnjhwjsth1m6pawxdp,0,78.4,101.4,2025-06-01T12:47:29.579Z,2025-06-01T12:47:32Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760078335,233,363,5760078265,56,Left,5760078269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676167,364,1,1,47,9,ac8jow4mdkvnsv5s0och4qqm,1,26.6,0.0,2025-06-01T12:47:38.797Z,2025-06-01T12:47:41Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5760078685,213,0.26,5760078677,56,Back,5760078675,107,,5760078683,212,14.2,5760078679,140,39.7,5760078681,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676169,365,61,1,47,12,ac8jow4mdkvnsv5s0och4qqm,0,40.6,4.3,2025-06-01T12:47:41.692Z,2025-06-01T12:47:42Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5760078693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676179,435,1,1,47,13,evf5hhqgnjhwjsth1m6pawxdp,1,58.4,90.5,2025-06-01T12:47:42.541Z,2025-06-01T12:47:44Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760078737,140,62.4,5760078741,212,4.3,5760078739,141,89.3,5760078743,213,6.09,5760078735,56,Left,5760078733,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676215,437,1,1,47,16,evf5hhqgnjhwjsth1m6pawxdp,1,62.4,89.3,2025-06-01T12:47:45.808Z,2025-06-01T12:47:51Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760078947,213,0.23,5760078945,212,20.1,5760078937,155,,5760078941,140,81.0,5760078939,56,Left,5760078943,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676221,438,1,1,47,22,evf5hhqgnjhwjsth1m6pawxdp,0,85.4,93.6,2025-06-01T12:47:51.149Z,2025-06-01T12:47:52Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5760078985,141,75.6,5760078987,212,13.8,5760078989,213,5.19,5760078983,140,91.5,5760078981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676339,366,12,1,47,23,ac8jow4mdkvnsv5s0och4qqm,1,5.2,32.7,2025-06-01T12:47:52.172Z,2025-06-01T12:48:18Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5760079719,141,29.5,5760079721,212,3.0,5760079751,397,,5760079717,140,7.1,5760079715,56,Back,5760079723,213,5.45,5760079753,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820676227,439,74,1,47,23,evf5hhqgnjhwjsth1m6pawxdp,1,89.6,72.1,2025-06-01T12:47:52.173Z,2025-06-01T12:48:19Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760079771,233,366,5760079029,285,,5760079027,56,Center,5760079067,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
