id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2814710095,381,1,1,39,29,33hzf6j2rd9r50g2n4agsytkd,1,31.0,60.0,2025-05-14T17:40:24.755Z,2025-05-14T17:40:26Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5726946677,141,84.1,5726946675,140,34.0,5726946679,212,16.7,5726946681,213,1.38,5726946673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710125,382,1,1,39,31,33hzf6j2rd9r50g2n4agsytkd,1,34.0,84.1,2025-05-14T17:40:26.147Z,2025-05-14T17:40:29Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726946851,56,Back,5726946853,140,45.9,5726946857,212,15.8,5726946859,213,0.66,5726946855,141,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710149,383,1,1,39,34,33hzf6j2rd9r50g2n4agsytkd,1,45.9,98.4,2025-05-14T17:40:29.547Z,2025-05-14T17:40:32Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5726947013,212,15.2,5726947015,213,3.43,5726947009,140,32.0,5726947011,141,92.1,5726947007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710177,384,1,1,39,37,33hzf6j2rd9r50g2n4agsytkd,0,26.4,94.2,2025-05-14T17:40:32.579Z,2025-05-14T17:40:35Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726947159,56,Center,5726947163,141,57.6,5726947169,1,,5726947165,212,67.4,5726947167,213,5.91,5726947161,140,86.1,5726947157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710311,360,1,1,39,51,6i936isoyj6d0uuxdj537uc97,1,11.6,39.7,2025-05-14T17:40:45.946Z,2025-05-14T17:40:50Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5726947919,212,13.8,5726947909,123,,5726947921,213,6.03,5726947915,140,24.3,5726947917,141,34.6,5726947911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710337,361,1,1,39,55,6i936isoyj6d0uuxdj537uc97,1,25.4,34.2,2025-05-14T17:40:50.555Z,2025-05-14T17:40:53Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726948045,140,11.7,5726948049,212,16.4,5726948043,56,Back,5726948047,141,45.8,5726948051,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710369,362,1,1,39,59,6i936isoyj6d0uuxdj537uc97,1,11.7,50.9,2025-05-14T17:40:54.299Z,2025-05-14T17:40:57Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5726948243,213,1.08,5726948237,140,20.4,5726948241,212,19.4,5726948235,56,Back,5726948239,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710395,363,1,1,40,2,6i936isoyj6d0uuxdj537uc97,1,20.7,76.4,2025-05-14T17:40:57.067Z,2025-05-14T17:40:59Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726948379,213,1.05,5726948375,141,95.6,5726948371,56,Back,5726948373,140,27.9,5726948377,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710429,364,1,1,40,4,6i936isoyj6d0uuxdj537uc97,1,29.3,94.5,2025-05-14T17:40:59.082Z,2025-05-14T17:41:02Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726948559,141,79.9,5726948555,56,Back,5726948563,213,5.79,5726948557,140,46.8,5726948561,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710433,365,61,1,40,6,6i936isoyj6d0uuxdj537uc97,0,46.8,79.9,2025-05-14T17:41:00.947Z,2025-05-14T17:41:48Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726948579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710445,386,1,1,40,7,33hzf6j2rd9r50g2n4agsytkd,1,45.7,14.4,2025-05-14T17:41:01.802Z,2025-05-14T17:41:33Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5726948643,140,53.9,5726948647,212,20.3,5726948641,56,Center,5726948649,213,1.13,5726948645,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710467,387,1,1,40,8,33hzf6j2rd9r50g2n4agsytkd,1,56.5,40.0,2025-05-14T17:41:03.715Z,2025-05-14T17:41:05Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726948745,56,Center,5726948749,141,37.0,5726948753,213,6.15,5726948747,140,71.2,5726948751,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710477,388,50,1,40,10,33hzf6j2rd9r50g2n4agsytkd,1,73.5,43.8,2025-05-14T17:41:05.507Z,2025-05-14T18:03:22Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5726948791,286,,5726948789,56,Center,5726949001,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710505,366,7,1,40,10,6i936isoyj6d0uuxdj537uc97,1,26.5,56.2,2025-05-14T17:41:05.508Z,2025-05-14T18:03:22Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726948983,233,388,5726948923,56,Back,5726948927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710527,368,1,1,40,13,6i936isoyj6d0uuxdj537uc97,1,37.8,81.4,2025-05-14T17:41:07.978Z,2025-05-14T17:41:09Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726949055,212,23.2,5726949049,56,Center,5726949051,140,55.0,5726949053,141,60.0,5726949057,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710585,369,1,1,40,14,6i936isoyj6d0uuxdj537uc97,1,55.1,60.2,2025-05-14T17:41:09.306Z,2025-05-14T17:41:17Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5726949397,140,74.8,5726949403,213,0.72,5726949395,56,Left,5726949399,141,86.8,5726949401,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710609,370,1,1,40,22,6i936isoyj6d0uuxdj537uc97,1,75.3,74.8,2025-05-14T17:41:17.035Z,2025-05-14T17:41:21Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726949559,213,4.29,5726949555,141,52.5,5726949553,140,68.8,5726949557,212,16.6,5726949551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710623,371,1,1,40,26,6i936isoyj6d0uuxdj537uc97,1,69.4,50.1,2025-05-14T17:41:21.483Z,2025-05-14T17:41:24Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726949683,140,77.2,5726949685,141,21.0,5726949689,213,5.10,5726949681,56,Right,5726949687,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710629,372,1,1,40,29,6i936isoyj6d0uuxdj537uc97,0,77.2,20.4,2025-05-14T17:41:24.138Z,2025-05-14T17:41:25Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726949727,212,22.0,5726949719,155,,5726949721,56,Center,5726949723,140,88.6,5726949717,2,,5726949725,141,47.5,5726949729,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710641,389,12,1,40,29,33hzf6j2rd9r50g2n4agsytkd,1,13.4,60.8,2025-05-14T17:41:24.171Z,2025-05-14T17:41:27Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726949791,140,30.9,5726949793,141,70.2,5726949797,213,0.33,5726949795,212,19.5,5726949789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710659,373,44,1,40,32,6i936isoyj6d0uuxdj537uc97,1,68.8,33.2,2025-05-14T17:41:27.513Z,2025-05-14T19:02:15Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726949911,233,390,5726949895,286,,5726949893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710643,390,44,1,40,32,33hzf6j2rd9r50g2n4agsytkd,0,31.2,66.8,2025-05-14T17:41:27.514Z,2025-05-14T19:02:16Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5726949945,233,373,5726949805,285,,5726949803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710685,374,1,1,40,33,6i936isoyj6d0uuxdj537uc97,1,69.6,38.6,2025-05-14T17:41:28.363Z,2025-05-14T18:02:39Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726950039,141,11.6,5726950035,56,Right,5726950043,213,4.45,5726950041,212,19.0,5726950037,140,64.9,5726950033,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710713,375,1,1,40,38,6i936isoyj6d0uuxdj537uc97,1,65.6,9.5,2025-05-14T17:41:33.371Z,2025-05-14T17:41:35Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726950143,56,Center,5726950147,141,26.7,5726950151,213,2.45,5726950145,140,52.2,5726950149,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710745,376,1,1,40,40,6i936isoyj6d0uuxdj537uc97,1,52.2,26.8,2025-05-14T17:41:35.003Z,2025-05-14T17:41:39Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726950303,141,51.9,5726950305,212,17.1,5726950307,213,1.63,5726950301,140,51.2,5726950299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710775,377,1,1,40,44,6i936isoyj6d0uuxdj537uc97,1,52.5,55.4,2025-05-14T17:41:39.466Z,2025-05-14T17:41:42Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5726950461,212,12.0,5726950457,140,56.1,5726950455,56,Center,5726950463,213,5.03,5726950459,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710779,378,1,1,40,48,6i936isoyj6d0uuxdj537uc97,1,56.4,38.8,2025-05-14T17:41:42.779Z,2025-05-14T17:41:44Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726950509,141,54.2,5726950505,56,Back,5726950513,213,2.17,5726950511,212,12.7,5726950507,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710793,379,1,1,40,49,6i936isoyj6d0uuxdj537uc97,1,49.7,54.2,2025-05-14T17:41:44.571Z,2025-05-14T17:41:46Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5726950571,56,Center,5726950573,140,54.4,5726950577,212,9.1,5726950579,213,5.29,5726950575,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710819,380,1,1,40,51,6i936isoyj6d0uuxdj537uc97,1,54.7,43.4,2025-05-14T17:41:46.219Z,2025-05-14T17:41:48Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726950719,212,30.3,5726950715,141,88.0,5726950723,213,1.58,5726950707,56,Left,5726950711,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710853,381,1,1,40,53,6i936isoyj6d0uuxdj537uc97,1,56.6,88.1,2025-05-14T17:41:48.344Z,2025-05-14T17:41:53Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726950917,213,5.55,5726950903,56,Center,5726950913,212,17.5,5726950909,141,70.9,5726950905,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710867,382,1,1,40,58,6i936isoyj6d0uuxdj537uc97,1,67.7,83.0,2025-05-14T17:41:53.035Z,2025-05-14T17:41:55Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726950989,141,95.0,5726950985,140,84.7,5726950995,213,0.43,5726950981,56,Left,5726950993,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710881,383,1,1,41,0,6i936isoyj6d0uuxdj537uc97,1,84.5,95.0,2025-05-14T17:41:55.051Z,2025-05-14T17:41:56Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726951033,141,93.8,5726951037,213,3.21,5726951031,140,73.3,5726951029,56,Left,5726951035,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710893,384,1,1,41,1,6i936isoyj6d0uuxdj537uc97,1,73.3,93.8,2025-05-14T17:41:56.651Z,2025-05-14T17:41:58Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726951111,213,3.65,5726951107,141,83.8,5726951103,56,Left,5726951109,212,13.9,5726951105,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710923,385,1,1,41,3,6i936isoyj6d0uuxdj537uc97,1,61.7,83.8,2025-05-14T17:41:58.554Z,2025-05-14T17:42:01Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5726951257,140,56.7,5726951261,212,13.6,5726951263,213,4.32,5726951255,56,Center,5726951259,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710941,386,1,1,41,7,6i936isoyj6d0uuxdj537uc97,1,58.4,64.3,2025-05-14T17:42:01.787Z,2025-05-14T17:42:05Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726951385,141,91.8,5726951389,213,1.45,5726951383,140,60.6,5726951387,212,18.8,5726951381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710961,387,1,1,41,10,6i936isoyj6d0uuxdj537uc97,1,60.6,90.2,2025-05-14T17:42:05.402Z,2025-05-14T17:42:08Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726951507,213,3.93,5726951503,141,65.5,5726951501,140,44.8,5726951505,212,23.6,5726951499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710979,388,1,1,41,13,6i936isoyj6d0uuxdj537uc97,1,45.0,55.7,2025-05-14T17:42:08.059Z,2025-05-14T17:42:11Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726951613,1,,5726951603,56,Back,5726951605,140,49.1,5726951609,212,32.2,5726951607,141,8.8,5726951611,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814710989,389,1,1,41,16,6i936isoyj6d0uuxdj537uc97,1,49.2,8.8,2025-05-14T17:42:10.843Z,2025-05-14T17:42:12Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726951725,212,15.0,5726951727,213,2.38,5726951723,141,24.0,5726951721,140,38.8,5726951719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711021,390,1,1,41,18,6i936isoyj6d0uuxdj537uc97,1,38.9,24.0,2025-05-14T17:42:12.779Z,2025-05-14T17:42:18Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726951991,212,16.5,5726951987,140,39.2,5726951993,213,1.55,5726951989,141,48.2,5726951985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711037,391,1,1,41,23,6i936isoyj6d0uuxdj537uc97,1,39.1,42.4,2025-05-14T17:42:18.124Z,2025-05-14T17:42:20Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726952097,56,Back,5726952101,141,20.6,5726952103,212,14.8,5726952105,213,4.68,5726952099,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711051,392,1,1,41,25,6i936isoyj6d0uuxdj537uc97,1,37.6,23.0,2025-05-14T17:42:20.331Z,2025-05-14T17:42:21Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726952195,213,5.41,5726952189,140,44.3,5726952193,212,10.9,5726952187,56,Back,5726952191,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711057,393,1,1,41,26,6i936isoyj6d0uuxdj537uc97,1,44.3,10.7,2025-05-14T17:42:21.595Z,2025-05-14T17:42:22Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726952239,140,47.9,5726952245,213,1.13,5726952243,212,8.8,5726952241,141,22.4,5726952237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711111,394,1,1,41,28,6i936isoyj6d0uuxdj537uc97,1,47.9,22.7,2025-05-14T17:42:22.779Z,2025-05-14T17:42:27Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5726952491,213,2.97,5726952487,212,14.8,5726952479,56,Back,5726952481,140,34.0,5726952483,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711169,395,1,1,41,32,6i936isoyj6d0uuxdj537uc97,1,36.6,37.3,2025-05-14T17:42:27.099Z,2025-05-14T17:42:33Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726952751,56,Back,5726952753,140,37.4,5726952757,212,27.8,5726952759,213,1.54,5726952755,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711183,396,1,1,41,38,6i936isoyj6d0uuxdj537uc97,1,63.7,76.1,2025-05-14T17:42:33.307Z,2025-05-14T17:42:35Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726952837,56,Left,5726952841,141,93.3,5726952843,212,13.1,5726952839,140,69.4,5726952845,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711207,397,1,1,41,40,6i936isoyj6d0uuxdj537uc97,1,70.4,94.7,2025-05-14T17:42:35.402Z,2025-05-14T17:42:38Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726952985,141,80.0,5726952989,213,3.94,5726952983,140,61.2,5726952987,212,13.9,5726952981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711221,398,1,1,41,44,6i936isoyj6d0uuxdj537uc97,1,62.6,78.8,2025-05-14T17:42:38.843Z,2025-05-14T17:42:41Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726953061,141,91.5,5726953057,56,Left,5726953059,140,91.3,5726953063,212,31.3,5726953055,155,,5726953065,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711241,399,1,1,41,46,6i936isoyj6d0uuxdj537uc97,0,91.2,91.8,2025-05-14T17:42:40.891Z,2025-05-14T17:42:54Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726953115,141,83.3,5726953109,3,,5726953119,213,3.64,5726953113,140,81.1,5726953117,212,12.1,5726953111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711249,391,12,1,41,47,33hzf6j2rd9r50g2n4agsytkd,1,20.3,18.2,2025-05-14T17:42:42.491Z,2025-05-14T17:42:45Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726953141,56,Back,5726953143,140,20.3,5726953147,212,3.1,5726953149,213,1.57,5726953145,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711245,400,61,1,41,48,6i936isoyj6d0uuxdj537uc97,1,81.1,80.6,2025-05-14T17:42:43.295Z,2025-05-14T17:42:43Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726953127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711275,393,1,1,41,50,33hzf6j2rd9r50g2n4agsytkd,1,31.0,33.7,2025-05-14T17:42:45.762Z,2025-05-14T17:42:49Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726953273,141,66.4,5726953277,213,0.96,5726953269,56,Back,5726953271,140,45.9,5726953275,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711277,394,4,1,41,54,33hzf6j2rd9r50g2n4agsytkd,1,46.3,63.4,2025-05-14T17:42:49.139Z,2025-05-14T18:03:14Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5726953291,286,,5726953287,152,,5726953285,56,Back,5726953289,265,,5726953311,233,401,5726953283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711279,401,4,1,41,54,6i936isoyj6d0uuxdj537uc97,0,53.7,36.6,2025-05-14T17:42:49.140Z,2025-05-14T18:03:14Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726953297,56,Center,5726953303,285,,5726953301,265,,5726953295,13,,5726953299,152,,5726953331,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711491,395,1,1,42,26,33hzf6j2rd9r50g2n4agsytkd,1,48.2,68.8,2025-05-14T17:43:21.673Z,2025-05-14T17:43:27Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726954351,5,,5726954357,56,Back,5726954503,189,,5726954361,141,86.2,5726954365,213,2.13,5726954353,152,,5726954363,212,14.0,5726954359,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711509,396,1,1,42,27,33hzf6j2rd9r50g2n4agsytkd,1,41.1,86.2,2025-05-14T17:43:22.306Z,2025-05-14T17:43:26Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726954485,56,Back,5726954489,141,17.9,5726954495,1,,5726954493,213,4.68,5726954483,196,,5726954487,140,39.6,5726954491,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711517,397,1,1,42,32,33hzf6j2rd9r50g2n4agsytkd,1,39.6,17.9,2025-05-14T17:43:27.098Z,2025-05-14T17:43:29Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5726954537,212,15.7,5726954533,140,32.2,5726954531,56,Back,5726954535,141,38.0,5726954539,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711525,398,1,1,42,34,33hzf6j2rd9r50g2n4agsytkd,1,30.4,37.6,2025-05-14T17:43:29.489Z,2025-05-14T17:43:31Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5726954601,212,20.7,5726954595,56,Back,5726954599,141,68.1,5726954597,140,29.8,5726954603,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711555,399,1,1,42,36,33hzf6j2rd9r50g2n4agsytkd,1,29.2,68.2,2025-05-14T17:43:30.962Z,2025-05-14T17:43:36Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726954773,213,0.91,5726954769,141,93.6,5726954771,212,21.8,5726954765,56,Back,5726954767,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711567,400,1,1,42,41,33hzf6j2rd9r50g2n4agsytkd,1,40.7,93.5,2025-05-14T17:43:36.098Z,2025-05-14T17:43:37Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5726954847,213,3.91,5726954843,141,75.0,5726954841,140,28.3,5726954839,56,Back,5726954845,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711593,401,1,1,42,42,33hzf6j2rd9r50g2n4agsytkd,1,28.3,75.0,2025-05-14T17:43:37.769Z,2025-05-14T17:43:41Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726954985,213,4.68,5726954977,56,Back,5726954983,212,27.6,5726954981,141,34.5,5726954979,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711599,402,1,1,42,46,33hzf6j2rd9r50g2n4agsytkd,1,31.4,33.7,2025-05-14T17:43:41.618Z,2025-05-14T17:43:43Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5726955029,56,Back,5726955035,212,15.0,5726955037,213,5.28,5726955033,141,15.2,5726955031,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711611,403,1,1,42,48,33hzf6j2rd9r50g2n4agsytkd,1,39.1,15.2,2025-05-14T17:43:43.154Z,2025-05-14T17:43:45Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5726955117,140,54.3,5726955123,213,0.62,5726955119,141,31.9,5726955115,56,Center,5726955121,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711625,404,1,1,42,50,33hzf6j2rd9r50g2n4agsytkd,1,52.2,38.6,2025-05-14T17:43:45.522Z,2025-05-14T17:43:47Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726955207,141,53.6,5726955211,213,2.06,5726955209,212,11.6,5726955205,140,47.0,5726955203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711653,405,1,1,42,52,33hzf6j2rd9r50g2n4agsytkd,1,48.0,52.1,2025-05-14T17:43:47.362Z,2025-05-14T17:43:52Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5726955453,141,92.1,5726955449,56,Left,5726955459,213,1.13,5726955455,212,30.1,5726955451,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711665,406,1,1,42,57,33hzf6j2rd9r50g2n4agsytkd,1,70.3,88.7,2025-05-14T17:43:51.890Z,2025-05-14T17:43:54Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5726955545,141,73.5,5726955549,213,3.89,5726955541,56,Center,5726955547,212,15.1,5726955543,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711677,407,1,1,42,59,33hzf6j2rd9r50g2n4agsytkd,1,61.8,76.7,2025-05-14T17:43:54.569Z,2025-05-14T17:43:57Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5726955615,213,0.78,5726955609,140,74.9,5726955613,212,19.3,5726955607,56,Left,5726955611,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
