id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value
2818835569,441,1,2,48,25,evf5hhqgnjhwjsth1m6pawxdp,1,61.8,80.6,2025-05-25T13:12:22.126Z,2025-05-25T13:12:24Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749767709,141,73.0,5749767713,213,5.45,5749767711,212,7.0,5749767707,140,66.3,5749767705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835581,442,1,2,48,27,evf5hhqgnjhwjsth1m6pawxdp,1,66.3,73.0,2025-05-25T13:12:24.062Z,2025-05-25T13:12:25Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749767751,141,85.6,5749767747,56,Left,5749767749,140,77.0,5749767755,213,0.65,5749767753,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835609,443,1,2,48,28,evf5hhqgnjhwjsth1m6pawxdp,1,81.3,85.9,2025-05-25T13:12:25.438Z,2025-05-25T13:12:28Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749767911,56,Center,5749767917,212,12.2,5749767915,141,74.8,5749767919,213,5.61,5749767913,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835633,444,1,2,48,31,evf5hhqgnjhwjsth1m6pawxdp,1,93.3,87.8,2025-05-25T13:12:28.110Z,2025-05-25T13:12:31Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5749768021,141,93.3,5749768017,56,Left,5749768019,140,85.4,5749768023,212,9.1,5749768025,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835643,445,1,2,48,34,evf5hhqgnjhwjsth1m6pawxdp,1,86.0,92.1,2025-05-25T13:12:31.230Z,2025-05-25T13:12:32Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749768079,140,80.6,5749768081,141,86.0,5749768085,213,3.77,5749768083,212,7.0,5749768077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835651,446,1,2,48,35,evf5hhqgnjhwjsth1m6pawxdp,0,81.0,85.9,2025-05-25T13:12:32.605Z,2025-05-25T13:12:33Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749768121,141,57.2,5749768113,2,,5749768115,155,,5749768117,56,Center,5749768119,140,90.0,5749768125,213,5.16,5749768123,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835681,513,12,2,48,38,93ohqui2qgqm8408viwmm1ken,1,10.5,38.9,2025-05-25T13:12:34.752Z,2025-05-25T13:17:20Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749768323,56,Back,5749768329,141,34.8,5749768325,140,15.4,5749768335,213,5.79,5749768333,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838247,588,61,2,48,39,93ohqui2qgqm8408viwmm1ken,1,13.8,39.5,2025-05-25T13:12:36.201Z,2025-05-25T13:17:35Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749783809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835701,515,3,2,48,40,93ohqui2qgqm8408viwmm1ken,0,27.8,10.4,2025-05-25T13:12:37.185Z,2025-05-25T13:12:43Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749768685,233,447,5749768435,285,,5749768433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835751,447,7,2,48,40,evf5hhqgnjhwjsth1m6pawxdp,1,72.2,89.6,2025-05-25T13:12:37.186Z,2025-05-25T13:12:52Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749768645,286,,5749768643,56,Left,5749768659,233,515,5749768641,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835789,448,5,2,48,44,evf5hhqgnjhwjsth1m6pawxdp,0,68.4,101.5,2025-05-25T13:12:41.390Z,2025-05-25T13:12:51Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749768857,56,Left,5749768935,233,516,5749768859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835767,516,5,2,48,44,93ohqui2qgqm8408viwmm1ken,1,31.6,-1.5,2025-05-25T13:12:41.390Z,2025-05-25T13:12:51Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749768731,347,,5749768729,56,Back,5749768897,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835859,517,1,2,48,57,93ohqui2qgqm8408viwmm1ken,1,32.9,0.0,2025-05-25T13:12:53.776Z,2025-05-25T13:12:54Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749769377,1,,5749769369,140,53.8,5749769375,213,0.40,5749769373,212,23.8,5749769371,141,13.2,5749769367,56,Right,5749769365,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835863,518,1,2,48,58,93ohqui2qgqm8408viwmm1ken,0,54.3,13.8,2025-05-25T13:12:54.712Z,2025-05-25T13:12:55Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749769399,212,2.8,5749769395,140,52.0,5749769393,56,Right,5749769401,213,3.68,5749769409,156,,5749769397,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835893,449,1,2,49,0,evf5hhqgnjhwjsth1m6pawxdp,1,38.9,76.1,2025-05-25T13:12:57.294Z,2025-05-25T13:12:58Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749769519,56,Back,5749769531,213,3.86,5749769525,141,70.2,5749769521,140,34.5,5749769529,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835897,450,1,2,49,2,evf5hhqgnjhwjsth1m6pawxdp,0,34.3,70.2,2025-05-25T13:12:58.814Z,2025-05-25T13:12:59Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749769553,141,74.2,5749769555,212,3.6,5749769557,213,0.84,5749769549,56,Back,5749769547,157,,5749769559,1,,5749769551,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835901,519,61,2,49,3,93ohqui2qgqm8408viwmm1ken,1,57.6,15.9,2025-05-25T13:12:59.954Z,2025-05-25T13:18:04Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749769589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835923,452,1,2,49,6,evf5hhqgnjhwjsth1m6pawxdp,1,37.0,74.8,2025-05-25T13:13:02.894Z,2025-05-25T13:13:03Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749769771,212,9.0,5749769767,140,43.7,5749769765,56,Back,5749769769,141,83.0,5749769773,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835943,453,1,2,49,7,evf5hhqgnjhwjsth1m6pawxdp,1,43.7,82.7,2025-05-25T13:13:03.743Z,2025-05-25T13:13:05Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749769891,141,78.8,5749769887,56,Center,5749769889,140,64.7,5749769893,212,22.2,5749769895,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835947,454,50,2,49,8,evf5hhqgnjhwjsth1m6pawxdp,1,65.9,78.0,2025-05-25T13:13:05.199Z,2025-05-25T14:17:57Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5749769909,56,Center,5749770011,233,520,5749769911,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835957,520,7,2,49,8,93ohqui2qgqm8408viwmm1ken,1,34.1,22.0,2025-05-25T13:13:05.200Z,2025-05-25T14:17:57Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749770003,233,454,5749769955,285,,5749769953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835961,521,50,2,49,10,93ohqui2qgqm8408viwmm1ken,1,28.6,25.2,2025-05-25T13:13:06.632Z,2025-05-25T14:17:58Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749769973,285,,5749769971,56,Back,5749770263,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835989,455,7,2,49,10,evf5hhqgnjhwjsth1m6pawxdp,1,71.4,74.8,2025-05-25T13:13:06.633Z,2025-05-25T14:17:57Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749770249,233,521,5749770179,286,,5749770177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835997,456,3,2,49,13,evf5hhqgnjhwjsth1m6pawxdp,0,73.2,67.3,2025-05-25T13:13:10.110Z,2025-05-25T14:17:58Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749770379,233,522,5749770197,56,Center,5749770199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836019,522,7,2,49,13,93ohqui2qgqm8408viwmm1ken,1,26.8,32.7,2025-05-25T13:13:10.111Z,2025-05-25T14:17:58Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749770359,233,456,5749770353,56,Back,5749770355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836033,523,12,2,49,15,93ohqui2qgqm8408viwmm1ken,1,10.3,32.1,2025-05-25T13:13:12.440Z,2025-05-25T13:13:14Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749770411,140,36.7,5749770417,213,5.81,5749770409,56,Back,5749770415,212,31.2,5749770413,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836069,524,43,2,49,18,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-25T13:13:14.696Z,2025-05-25T14:17:52Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749770619,56,Back,5749770621,285,0,5749911099,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836055,457,43,2,49,18,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-25T13:13:14.697Z,2025-05-25T14:17:49Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749770533,56,Left,5749770535,286,0,5749770673,233,524,5749911013,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836075,525,50,2,49,21,93ohqui2qgqm8408viwmm1ken,1,36.8,7.4,2025-05-25T13:13:18.056Z,2025-05-25T13:13:22Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749770649,286,,5749770785,233,458,5749770647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836099,458,7,2,49,21,evf5hhqgnjhwjsth1m6pawxdp,1,63.2,92.6,2025-05-25T13:13:18.057Z,2025-05-25T13:18:36Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749770769,233,525,5749770763,56,Left,5749770765,285,,5749770761,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836113,459,5,2,49,22,evf5hhqgnjhwjsth1m6pawxdp,0,60.4,101.6,2025-05-25T13:13:19.007Z,2025-05-25T13:13:32Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749770859,347,,5749770915,233,526,5749770857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836087,526,5,2,49,22,93ohqui2qgqm8408viwmm1ken,1,39.6,-1.6,2025-05-25T13:13:19.007Z,2025-05-25T13:13:32Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749770721,347,,5749770877,233,459,5749770719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836301,527,1,2,49,47,93ohqui2qgqm8408viwmm1ken,0,43.0,0.0,2025-05-25T13:13:44.280Z,2025-05-25T13:13:47Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749771909,141,10.6,5749771913,213,0.50,5749771903,107,,5749771905,56,Right,5749771907,140,58.0,5749771911,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836311,460,1,2,49,50,evf5hhqgnjhwjsth1m6pawxdp,1,33.3,81.5,2025-05-25T13:13:47.437Z,2025-05-25T13:13:48Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749771979,3,,5749771989,213,4.32,5749771981,56,Back,5749771983,140,31.1,5749771985,141,73.3,5749771987,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836317,461,1,2,49,52,evf5hhqgnjhwjsth1m6pawxdp,0,31.4,73.3,2025-05-25T13:13:48.782Z,2025-05-25T13:13:49Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749772021,3,,5749772029,212,6.6,5749772027,141,79.4,5749772031,213,0.68,5749772023,56,Back,5749772025,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836329,528,1,2,49,52,93ohqui2qgqm8408viwmm1ken,0,58.1,9.7,2025-05-25T13:13:49.529Z,2025-05-25T13:13:50Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749772097,3,,5749772107,213,0.43,5749772105,212,12.3,5749772103,141,17.3,5749772101,140,68.7,5749772099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836351,462,1,2,49,54,evf5hhqgnjhwjsth1m6pawxdp,0,37.0,75.2,2025-05-25T13:13:50.750Z,2025-05-25T14:08:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749772247,56,Back,5749772245,3,,5749772251,141,75.8,5749772255,213,0.31,5749772253,212,1.3,5749772249,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836355,529,44,2,49,55,93ohqui2qgqm8408viwmm1ken,1,59.7,28.9,2025-05-25T13:13:52.352Z,2025-05-25T13:13:56Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749772271,286,,5749772265,56,Center,5749772445,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836379,463,44,2,49,55,evf5hhqgnjhwjsth1m6pawxdp,0,40.5,71.6,2025-05-25T13:13:52.353Z,2025-05-25T13:13:56Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749772453,233,529,5749772405,285,,5749772403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836377,530,1,2,49,56,93ohqui2qgqm8408viwmm1ken,0,57.8,25.5,2025-05-25T13:13:53.032Z,2025-05-25T13:18:54Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749772391,3,,5749772397,141,34.9,5749772399,212,7.4,5749772393,56,Center,5749772395,140,61.3,5749772401,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818839067,504,61,2,49,57,evf5hhqgnjhwjsth1m6pawxdp,1,36.6,46.2,2025-05-25T13:13:53.912Z,2025-05-25T13:19:17Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749788045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836435,464,1,2,50,2,evf5hhqgnjhwjsth1m6pawxdp,0,35.6,63.7,2025-05-25T13:13:59.584Z,2025-05-25T13:19:44Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749772687,140,72.4,5749772691,212,46.6,5749772683,157,,5749772685,56,Left,5749772695,1,,5749772693,213,0.59,5749772689,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836437,465,5,2,50,3,evf5hhqgnjhwjsth1m6pawxdp,0,71.0,101.6,2025-05-25T13:14:00.374Z,2025-05-25T13:14:03Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749772699,347,,5749772725,233,532,5749772697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836441,532,5,2,50,3,93ohqui2qgqm8408viwmm1ken,1,29.0,-1.6,2025-05-25T13:14:00.374Z,2025-05-25T13:16:34Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749772717,233,465,5749772715,347,,5749772713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836503,533,1,2,50,4,93ohqui2qgqm8408viwmm1ken,1,31.1,0.0,2025-05-25T13:14:01.391Z,2025-05-25T13:14:06Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749772919,107,,5749772927,212,28.3,5749772931,1,,5749772925,141,24.3,5749772923,140,10.0,5749772921,56,Back,5749772929,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836541,534,1,2,50,9,93ohqui2qgqm8408viwmm1ken,1,7.8,33.1,2025-05-25T13:14:06.128Z,2025-05-25T13:14:11Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5749773219,141,32.1,5749773223,213,6.20,5749773211,56,Back,5749773215,140,15.3,5749773221,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836545,535,1,2,50,14,93ohqui2qgqm8408viwmm1ken,1,22.1,7.7,2025-05-25T13:14:11.137Z,2025-05-25T13:14:12Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749773237,56,Back,5749773251,213,6.08,5749773249,212,9.1,5749773245,141,5.0,5749773241,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836553,536,1,2,50,15,93ohqui2qgqm8408viwmm1ken,1,32.5,4.9,2025-05-25T13:14:12.480Z,2025-05-25T13:14:13Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749773291,140,29.6,5749773305,156,,5749773295,212,3.7,5749773293,141,1.7,5749773289,56,Back,5749773297,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836567,537,1,2,50,16,93ohqui2qgqm8408viwmm1ken,0,28.8,1.7,2025-05-25T13:14:13.624Z,2025-05-25T13:14:14Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749773381,212,3.3,5749773377,140,31.9,5749773379,141,1.3,5749773375,56,Back,5749773383,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836565,466,8,2,50,17,evf5hhqgnjhwjsth1m6pawxdp,1,62.5,87.8,2025-05-25T13:14:13.921Z,2025-05-25T13:14:14Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749773373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836593,467,50,2,50,19,evf5hhqgnjhwjsth1m6pawxdp,1,70.4,80.9,2025-05-25T13:14:16.449Z,2025-05-25T14:17:59Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5749773499,56,Left,5749773587,233,538,5749773501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836605,538,7,2,50,19,93ohqui2qgqm8408viwmm1ken,1,29.6,19.1,2025-05-25T13:14:16.450Z,2025-05-25T14:17:58Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749773561,56,Back,5749773563,285,,5749773569,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836619,539,1,2,50,20,93ohqui2qgqm8408viwmm1ken,1,26.5,16.2,2025-05-25T13:14:17.248Z,2025-05-25T13:14:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749773617,56,Back,5749773621,141,25.6,5749773625,213,2.40,5749773623,212,9.5,5749773619,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836643,540,1,2,50,22,93ohqui2qgqm8408viwmm1ken,1,20.4,25.6,2025-05-25T13:14:18.864Z,2025-05-25T13:14:21Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749773771,213,1.64,5749773767,141,50.6,5749773765,140,19.3,5749773769,212,17.0,5749773763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836707,541,1,2,50,24,93ohqui2qgqm8408viwmm1ken,1,25.0,58.1,2025-05-25T13:14:21.447Z,2025-05-25T13:14:28Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749774135,56,Back,5749774141,212,26.6,5749774137,140,44.4,5749774139,141,83.3,5749774143,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836755,542,1,2,50,31,93ohqui2qgqm8408viwmm1ken,1,55.4,77.5,2025-05-25T13:14:27.896Z,2025-05-25T13:14:34Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749774433,56,Left,5749774441,141,88.1,5749774437,140,55.0,5749774445,213,1.63,5749774443,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836779,543,1,2,50,37,93ohqui2qgqm8408viwmm1ken,1,53.8,72.6,2025-05-25T13:14:34.039Z,2025-05-25T13:14:37Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749774613,141,92.6,5749774615,212,16.0,5749774609,56,Left,5749774617,213,1.01,5749774611,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836793,544,1,2,50,40,93ohqui2qgqm8408viwmm1ken,1,63.5,93.2,2025-05-25T13:14:36.920Z,2025-05-25T13:14:39Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,5749774701,141,80.8,5749774699,140,59.0,5749774697,56,Left,5749774703,212,9.7,5749774705,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836819,545,1,2,50,42,93ohqui2qgqm8408viwmm1ken,1,59.1,80.8,2025-05-25T13:14:39.080Z,2025-05-25T13:14:42Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749774847,56,Left,5749774851,141,79.4,5749774855,213,6.15,5749774853,212,7.3,5749774849,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836825,546,1,2,50,45,93ohqui2qgqm8408viwmm1ken,1,66.0,79.4,2025-05-25T13:14:41.856Z,2025-05-25T13:14:43Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749774907,140,59.2,5749774911,212,11.2,5749774923,156,,5749774905,56,Left,5749774913,213,2.26,5749774909,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836843,547,1,2,50,47,93ohqui2qgqm8408viwmm1ken,1,59.1,92.0,2025-05-25T13:14:44.200Z,2025-05-25T13:14:45Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749775017,213,3.87,5749775013,141,85.7,5749775009,56,Left,5749775015,212,6.5,5749775011,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836851,548,1,2,50,48,93ohqui2qgqm8408viwmm1ken,1,54.5,85.7,2025-05-25T13:14:44.888Z,2025-05-25T13:14:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749775055,56,Center,5749775061,212,8.9,5749775057,140,61.4,5749775059,141,78.2,5749775063,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836865,549,1,2,50,48,93ohqui2qgqm8408viwmm1ken,1,61.4,78.2,2025-05-25T13:14:45.360Z,2025-05-25T13:14:47Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749775155,213,1.68,5749775153,212,9.7,5749775149,140,60.4,5749775147,56,Left,5749775151,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836875,550,1,2,50,50,93ohqui2qgqm8408viwmm1ken,1,60.4,92.4,2025-05-25T13:14:47.063Z,2025-05-25T13:14:49Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749775209,213,4.65,5749775201,56,Left,5749775205,141,80.5,5749775203,140,59.9,5749775207,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836883,551,1,2,50,52,93ohqui2qgqm8408viwmm1ken,1,60.8,77.0,2025-05-25T13:14:49.176Z,2025-05-25T13:14:50Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749775261,56,Center,5749775267,212,12.8,5749775265,141,65.5,5749775269,213,5.62,5749775263,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836895,552,1,2,50,54,93ohqui2qgqm8408viwmm1ken,0,73.7,62.1,2025-05-25T13:14:50.664Z,2025-05-25T13:14:52Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749775337,140,69.2,5749775335,56,Center,5749775341,212,7.9,5749775343,213,2.21,5749775371,156,,5749775339,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836915,468,1,2,50,55,evf5hhqgnjhwjsth1m6pawxdp,0,31.2,16.1,2025-05-25T13:14:52.591Z,2025-05-25T13:14:54Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749775465,140,32.5,5749775463,56,Back,5749775501,233,553,5749775467,141,14.6,5749775471,213,5.64,5749775469,212,1.7,5749775505,286,,5749775499,236,,,,,,,,,,,,,,,,,,,,,,,,,
2818836921,553,74,2,50,55,93ohqui2qgqm8408viwmm1ken,1,65.0,70.6,2025-05-25T13:14:52.592Z,2025-05-25T13:16:36Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749775493,285,,5749775507,233,468,5749775491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836969,554,1,2,51,1,93ohqui2qgqm8408viwmm1ken,1,64.0,73.5,2025-05-25T13:14:58.152Z,2025-05-25T13:14:59Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,5749775759,212,6.4,5749775755,140,70.1,5749775753,56,Center,5749775761,213,0.00,5749775757,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836955,469,83,2,51,1,evf5hhqgnjhwjsth1m6pawxdp,0,28.1,12.3,2025-05-25T13:14:58.306Z,2025-05-25T13:15:00Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749775837,399,8ydeghsg8bdyovqjnr56hz8x5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
