id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2792912551,292,3,1,41,57,ac8jow4mdkvnsv5s0och4qqm,1,36.7,54.6,2025-03-29T17:12:56.011Z,2025-03-29T17:13:00Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5606792391,56,Back,5606792407,233,555,5606792393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912547,555,45,1,41,57,9zqn9ugvg64it0lr5z8cq4g9v,0,63.3,45.4,2025-03-29T17:12:56.011Z,2025-03-29T17:13:00Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5606792351,285,,5606792439,233,292,5606792349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912567,293,1,1,41,59,ac8jow4mdkvnsv5s0och4qqm,0,35.6,46.6,2025-03-29T17:12:57.226Z,2025-03-29T17:13:00Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5606792503,1,,5606792499,212,62.4,5606792495,140,94.2,5606792501,213,6.11,5606792491,155,,5606792497,141,31.2,5606792493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912659,557,1,1,42,5,9zqn9ugvg64it0lr5z8cq4g9v,1,9.3,59.3,2025-03-29T17:13:04.175Z,2025-03-29T17:13:07Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5606792801,141,30.6,5606792795,123,,5606792799,140,24.2,5606792805,213,5.39,5606792803,212,25.0,5606792797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912713,558,1,1,42,9,9zqn9ugvg64it0lr5z8cq4g9v,1,26.7,32.1,2025-03-29T17:13:07.200Z,2025-03-29T17:13:11Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606793093,213,0.77,5606793085,56,Back,5606793089,141,38.2,5606793087,140,30.8,5606793091,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912743,559,1,1,42,13,9zqn9ugvg64it0lr5z8cq4g9v,0,37.3,39.4,2025-03-29T17:13:11.200Z,2025-03-29T17:13:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606793485,4,,5606793249,140,86.1,5606793245,155,,5606793255,213,6.13,5606793251,141,27.6,5606793257,1,,5606793253,212,51.9,5606793247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912811,295,1,1,42,18,ac8jow4mdkvnsv5s0och4qqm,1,12.1,64.9,2025-03-29T17:13:16.554Z,2025-03-29T17:13:18Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5606793617,123,,5606793625,141,36.6,5606793629,213,5.15,5606793619,56,Back,5606793621,140,20.6,5606793627,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912833,296,1,1,42,20,ac8jow4mdkvnsv5s0och4qqm,1,19.8,33.7,2025-03-29T17:13:18.506Z,2025-03-29T17:13:19Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5606793793,212,12.8,5606793789,140,29.0,5606793795,213,0.72,5606793787,56,Back,5606793791,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912841,297,1,1,42,21,ac8jow4mdkvnsv5s0och4qqm,1,29.0,46.1,2025-03-29T17:13:19.450Z,2025-03-29T17:13:20Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606793895,156,,5606793845,212,10.2,5606793839,56,Back,5606793841,140,21.2,5606793847,213,3.78,5606793843,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912901,298,1,1,42,24,ac8jow4mdkvnsv5s0och4qqm,1,21.2,37.1,2025-03-29T17:13:22.426Z,2025-03-29T17:13:24Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5606794205,212,20.9,5606794195,56,Back,5606794197,140,25.0,5606794193,155,,5606794207,213,4.90,5606794201,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912913,299,1,1,42,25,ac8jow4mdkvnsv5s0och4qqm,1,25.0,6.8,2025-03-29T17:13:23.994Z,2025-03-29T17:13:24Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606794277,141,15.3,5606794281,213,1.70,5606794279,212,5.8,5606794275,140,24.3,5606794273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912921,300,1,1,42,26,ac8jow4mdkvnsv5s0och4qqm,0,24.3,15.3,2025-03-29T17:13:24.730Z,2025-03-29T17:13:26Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606794327,56,Back,5606794335,213,6.22,5606794333,212,12.3,5606794331,141,14.1,5606794329,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792912959,560,1,1,42,29,9zqn9ugvg64it0lr5z8cq4g9v,1,56.1,74.4,2025-03-29T17:13:27.361Z,2025-03-29T17:13:28Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606794505,140,81.3,5606794517,213,0.32,5606794509,141,87.4,5606794501,56,Left,5606794513,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913101,562,1,1,42,33,9zqn9ugvg64it0lr5z8cq4g9v,1,83.1,87.1,2025-03-29T17:13:31.712Z,2025-03-29T17:29:58Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,1.0,,5606795205,56,Center,5606795209,141,49.4,5606796623,210,15,5606795211,212,25.8,5606795207,140,80.5,5606795213,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913105,563,15,1,42,36,9zqn9ugvg64it0lr5z8cq4g9v,1,80.5,49.4,2025-03-29T17:13:34.753Z,2025-03-29T17:29:54Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5606796629,29,,5606795231,18,,5606796625,72,,5606796683,233,301,5606877279,328,,5606795229,22,,5606796631,55,562,5606796637,103,18.4,5606796635,102,5606796639,146,5606795233,56,Center,5606796627,80,5606796641,147,47.7,,,,,47.8,98.2,,,,,,,,,,,,,,
2792913111,301,10,1,42,36,ac8jow4mdkvnsv5s0och4qqm,1,1.8,49.1,2025-03-29T17:13:34.853Z,2025-03-29T17:13:55Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5606795465,179,,5606795261,173,,5606795267,182,,5606796737,233,563,5606795269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913163,564,1,1,42,40,9zqn9ugvg64it0lr5z8cq4g9v,1,81.6,37.6,2025-03-29T17:13:38.737Z,2025-03-29T17:13:41Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5606795581,140,80.8,5606795587,213,1.68,5606795583,141,49.3,5606795579,56,Center,5606795585,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913193,565,43,1,42,42,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-03-29T17:13:41.072Z,2025-03-29T18:46:33Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606795769,56,Center,5606795775,212,0.8,5607359943,144,1,5606795773,141,51.8,5606795777,213,3.22,5606795771,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913201,566,4,1,42,45,9zqn9ugvg64it0lr5z8cq4g9v,1,77.8,50.8,2025-03-29T17:13:43.520Z,2025-03-29T17:13:47Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606795827,56,Center,5606795833,286,,5606796083,233,302,5606795831,265,,5606795825,13,,5606795829,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913209,302,4,1,42,45,ac8jow4mdkvnsv5s0och4qqm,0,22.2,49.2,2025-03-29T17:13:43.521Z,2025-03-29T17:14:15Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606795967,285,,5606798445,55,303,5606795961,56,Back,5606795959,13,,5606795963,152,,5606796009,233,566,5606795965,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792913525,303,17,1,42,48,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-03-29T17:13:46.714Z,2025-03-29T17:14:15Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606798433,55,302,5606798427,31,,5606798429,392,,5606798431,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914275,567,13,1,44,4,9zqn9ugvg64it0lr5z8cq4g9v,1,74.7,49.9,2025-03-29T17:15:02.515Z,2025-03-29T17:15:13Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5606802535,103,8.3,5606802539,230,98.2,5606802533,102,42.4,5606802541,231,50,5606801567,18,,5606801569,56,Center,5606801565,26,,5606802529,72,,5606802537,458,5606802531,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914401,304,5,1,44,5,ac8jow4mdkvnsv5s0och4qqm,1,-0.7,58.8,2025-03-29T17:15:03.578Z,2025-03-29T17:17:36Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606802261,233,568,5606802211,56,Back,5606802215,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914293,568,5,1,44,5,9zqn9ugvg64it0lr5z8cq4g9v,0,100.7,41.2,2025-03-29T17:15:03.578Z,2025-03-29T17:17:36Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5606801677,346,,5606801675,56,Center,5606802277,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914865,305,1,1,44,38,ac8jow4mdkvnsv5s0och4qqm,1,4.1,50.6,2025-03-29T17:15:37.146Z,2025-03-29T17:15:42Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5606804951,1,,5606804943,140,69.6,5606804941,56,Center,5606804947,212,68.8,5606804939,124,,5606804949,213,6.26,5606804945,141,48.5,5606804955,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914871,306,1,1,44,44,ac8jow4mdkvnsv5s0och4qqm,0,69.7,48.4,2025-03-29T17:15:42.234Z,2025-03-29T17:30:17Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5606804997,141,48.2,5606804993,56,Center,5606805001,213,6.24,5606804999,212,2.9,5606804995,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914879,569,61,1,44,44,9zqn9ugvg64it0lr5z8cq4g9v,1,32.1,52.7,2025-03-29T17:15:42.948Z,2025-03-29T17:30:18Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606805027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914925,307,1,1,44,47,ac8jow4mdkvnsv5s0och4qqm,0,66.3,58.2,2025-03-29T17:15:45.849Z,2025-03-29T17:15:46Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5606805273,56,Center,5606805275,140,77.7,5606805279,212,14.4,5606805281,213,5.69,5606805277,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914931,570,8,1,44,48,9zqn9ugvg64it0lr5z8cq4g9v,1,22.3,51.9,2025-03-29T17:15:46.705Z,2025-03-29T17:30:31Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606805317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914971,571,3,1,44,50,9zqn9ugvg64it0lr5z8cq4g9v,0,28.6,54.3,2025-03-29T17:15:48.729Z,2025-03-29T17:30:32Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5606805577,233,308,5606805521,285,,5606805519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792914963,308,7,1,44,50,ac8jow4mdkvnsv5s0och4qqm,0,71.4,45.7,2025-03-29T17:15:48.730Z,2025-03-29T17:17:42Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606805483,286,,5606805541,233,571,5606805479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915003,573,1,1,44,52,9zqn9ugvg64it0lr5z8cq4g9v,1,27.3,46.3,2025-03-29T17:15:50.920Z,2025-03-29T17:15:52Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606805717,140,43.5,5606805723,213,6.07,5606805719,141,41.0,5606805715,56,Back,5606805721,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915013,574,1,1,44,53,9zqn9ugvg64it0lr5z8cq4g9v,0,43.5,41.0,2025-03-29T17:15:52.081Z,2025-03-29T17:15:52Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5606805781,140,60.3,5606805787,213,5.81,5606805779,56,Center,5606805785,212,19.9,5606805783,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915097,309,1,1,44,56,ac8jow4mdkvnsv5s0och4qqm,1,31.5,74.8,2025-03-29T17:15:54.346Z,2025-03-29T17:15:56Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5606806217,140,47.4,5606806223,213,5.65,5606806215,56,Back,5606806219,141,56.9,5606806221,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915115,311,1,1,44,58,ac8jow4mdkvnsv5s0och4qqm,1,47.4,56.9,2025-03-29T17:15:56.682Z,2025-03-29T17:15:57Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5606806289,212,22.2,5606806285,140,27.0,5606806291,213,3.41,5606806283,56,Back,5606806287,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915181,312,1,1,44,59,ac8jow4mdkvnsv5s0och4qqm,1,27.0,48.2,2025-03-29T17:15:57.498Z,2025-03-29T17:16:00Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5606806635,212,9.7,5606806629,56,Back,5606806633,141,62.4,5606806637,213,1.57,5606806631,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915249,575,70,1,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-03-29T17:15:58.836Z,2025-03-29T17:16:17Z,,,,,5606806997,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915225,313,1,1,45,2,ac8jow4mdkvnsv5s0och4qqm,1,28.1,61.7,2025-03-29T17:16:00.315Z,2025-03-29T17:16:02Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5606806861,213,4.68,5606806853,141,42.4,5606806849,140,27.7,5606806845,56,Back,5606806857,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915309,314,1,1,45,4,ac8jow4mdkvnsv5s0och4qqm,1,30.4,40.7,2025-03-29T17:16:02.794Z,2025-03-29T17:16:06Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5606807229,213,0.02,5606807225,141,41.3,5606807227,212,25.8,5606807221,56,Center,5606807223,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915327,315,1,1,45,8,ac8jow4mdkvnsv5s0och4qqm,1,55.0,41.3,2025-03-29T17:16:06.411Z,2025-03-29T17:16:07Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5606807333,140,57.6,5606807335,141,53.1,5606807339,213,1.24,5606807337,212,8.5,5606807331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915379,316,1,1,45,9,ac8jow4mdkvnsv5s0och4qqm,1,60.8,58.7,2025-03-29T17:16:07.834Z,2025-03-29T17:16:11Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5606807623,141,89.0,5606807621,140,69.7,5606807627,213,1.14,5606807619,56,Left,5606807625,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915409,317,1,1,45,12,ac8jow4mdkvnsv5s0och4qqm,0,77.2,78.2,2025-03-29T17:16:11.002Z,2025-03-29T17:16:13Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5606807847,141,32.1,5606807841,155,,5606807843,56,Center,5606807851,212,40.1,5606807855,213,5.39,5606807859,1,,5606807845,140,100.0,5606807839,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915997,318,5,1,45,15,ac8jow4mdkvnsv5s0och4qqm,0,100.7,35.4,2025-03-29T17:16:13.394Z,2025-03-29T17:17:37Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5606810843,56,Center,5606810891,233,576,5606810845,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915417,576,5,1,45,15,9zqn9ugvg64it0lr5z8cq4g9v,1,-0.7,64.6,2025-03-29T17:16:13.394Z,2025-03-29T17:17:36Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5606807901,346,,5606810869,233,318,5606807899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792915971,577,1,1,45,38,9zqn9ugvg64it0lr5z8cq4g9v,1,5.1,61.7,2025-03-29T17:16:36.914Z,2025-03-29T17:16:44Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606810659,237,,5606810649,213,4.43,5606810645,212,10.1,5606810639,56,Back,5606810635,124,,5606810641,140,2.4,5606810643,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916023,578,1,1,45,45,9zqn9ugvg64it0lr5z8cq4g9v,0,14.6,47.0,2025-03-29T17:16:43.859Z,2025-03-29T17:16:47Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5606811023,212,58.2,5606811015,157,,5606811019,140,69.6,5606811021,141,57.5,5606811017,56,Center,5606811025,213,0.12,5606811029,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916095,319,1,1,45,50,ac8jow4mdkvnsv5s0och4qqm,1,31.9,21.0,2025-03-29T17:16:48.538Z,2025-03-29T17:16:50Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5606811325,3,,5606811329,140,36.1,5606811335,213,0.23,5606811331,141,22.5,5606811333,212,4.5,5606811327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916107,320,1,1,45,51,ac8jow4mdkvnsv5s0och4qqm,0,33.6,21.6,2025-03-29T17:16:50.187Z,2025-03-29T17:16:50Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606811397,213,5.58,5606811391,140,38.9,5606811387,3,,5606811389,56,Back,5606811393,141,14.6,5606811395,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916125,579,1,1,45,53,9zqn9ugvg64it0lr5z8cq4g9v,0,51.3,75.6,2025-03-29T17:16:51.234Z,2025-03-29T17:16:51Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606811479,141,69.7,5606811475,56,Center,5606811481,212,9.2,5606811477,140,59.2,5606811483,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916143,321,61,1,45,54,ac8jow4mdkvnsv5s0och4qqm,1,44.3,11.6,2025-03-29T17:16:52.723Z,2025-03-29T17:16:52Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606811585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916213,323,1,1,45,56,ac8jow4mdkvnsv5s0och4qqm,1,56.2,23.0,2025-03-29T17:16:54.331Z,2025-03-29T17:16:56Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5606811991,140,78.3,5606811997,213,5.88,5606811989,56,Right,5606811993,141,8.6,5606811995,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916221,324,1,1,45,58,ac8jow4mdkvnsv5s0och4qqm,0,77.1,5.2,2025-03-29T17:16:56.667Z,2025-03-29T17:16:59Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606812033,140,79.8,5606812205,236,,5606812043,213,0.41,5606812037,141,7.0,5606812031,56,Right,5606812041,212,3.1,5606812211,286,,5606812207,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916241,580,74,1,45,58,9zqn9ugvg64it0lr5z8cq4g9v,1,18.7,89.7,2025-03-29T17:16:56.668Z,2025-03-29T17:31:08Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606812183,285,,5606812229,233,324,5606812181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916257,325,5,1,46,1,ac8jow4mdkvnsv5s0och4qqm,1,80.8,-1.4,2025-03-29T17:16:59.684Z,2025-03-29T17:17:19Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606812323,233,581,5606812245,56,Right,5606812249,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916255,581,5,1,46,1,9zqn9ugvg64it0lr5z8cq4g9v,0,19.2,101.4,2025-03-29T17:16:59.684Z,2025-03-29T17:17:37Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606812243,347,,5606812339,233,325,5606812241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916447,326,30,1,46,11,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-03-29T17:17:10.155Z,2025-03-29T17:17:10Z,,,,,5606813249,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792916437,582,30,1,46,11,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-03-29T17:17:10.155Z,2025-03-29T17:17:10Z,,,,,5606813219,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792930795,328,32,2,45,0,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-03-29T17:32:08.660Z,2025-03-29T17:32:08Z,,,,,5606888267,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792930803,587,32,2,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-03-29T17:32:08.660Z,2025-03-29T17:32:11Z,,,,,5606888317,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792930857,329,1,2,45,0,ac8jow4mdkvnsv5s0och4qqm,1,50.1,49.7,2025-03-29T17:32:08.661Z,2025-03-29T17:32:13Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5606888599,141,63.9,5606888601,212,27.5,5606888591,56,Back,5606888597,140,25.6,5606888603,213,2.78,5606888605,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792930905,330,1,2,45,4,ac8jow4mdkvnsv5s0och4qqm,1,27.0,61.8,2025-03-29T17:32:13.227Z,2025-03-29T17:32:16Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5606888843,212,19.1,5606888845,213,5.45,5606888839,140,39.2,5606888841,141,40.9,5606888837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792930927,331,1,2,45,7,ac8jow4mdkvnsv5s0och4qqm,1,39.2,40.9,2025-03-29T17:32:16.348Z,2025-03-29T17:32:18Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606888939,56,Back,5606888949,212,17.0,5606888943,140,26.2,5606888953,213,3.78,5606888947,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792930981,332,1,2,45,9,ac8jow4mdkvnsv5s0och4qqm,1,26.2,25.9,2025-03-29T17:32:18.364Z,2025-03-29T17:32:21Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5606889141,56,Back,5606889147,212,24.2,5606889145,141,47.3,5606889149,213,2.50,5606889143,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792931013,333,43,2,45,12,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-03-29T17:32:21.628Z,2025-03-29T17:32:26Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5606889339,140,10.4,5606889345,212,2.6,5606889337,56,Back,5606889341,141,45.2,5606889347,213,5.71,5606889679,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792931023,334,1,2,45,14,ac8jow4mdkvnsv5s0och4qqm,0,10.4,45.2,2025-03-29T17:32:23.164Z,2025-03-29T17:32:23Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5606889423,1,,5606889417,141,0.0,5606889421,213,5.14,5606889419,212,35.3,5606889415,140,24.5,5606889413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792931033,335,5,2,45,15,ac8jow4mdkvnsv5s0och4qqm,0,28.2,-2.0,2025-03-29T17:32:23.730Z,2025-03-29T17:32:27Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5606889459,56,Back,5606889539,233,588,5606889461,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792931037,588,5,2,45,15,9zqn9ugvg64it0lr5z8cq4g9v,1,71.8,102.0,2025-03-29T17:32:23.730Z,2025-03-29T18:23:21Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606889513,233,335,5606889489,56,Left,5606889491,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
