id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2820684455,487,1,2,49,50,93ohqui2qgqm8408viwmm1ken,1,3.6,33.0,2025-06-01T13:11:31.469Z,2025-06-01T13:11:37Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5760126245,140,40.5,5760126251,213,6.23,5760126241,155,,5760126243,56,Back,5760126249,212,38.8,5760126253,1,,5760126247,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684513,488,1,2,49,56,93ohqui2qgqm8408viwmm1ken,1,54.7,55.8,2025-06-01T13:11:37.436Z,2025-06-01T13:11:51Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,1.0,5760126553,212,23.2,5760126547,140,69.5,5760126557,213,0.84,5760126825,210,13,5760126545,56,Left,5760126551,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684525,489,13,2,50,2,93ohqui2qgqm8408viwmm1ken,1,84.8,70.0,2025-06-01T13:11:43.445Z,2025-06-01T13:11:51Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760126833,29,,5760126839,102,38.5,5760126845,230,99.5,5760126599,56,Center,5760126713,20,,5760126597,64,,5760126831,75,,5760126595,22,,5760126841,103,5760126835,55,488,5760126843,215,20.8,5760126849,231,,,,,,,,,,,,,,,,,50.7,,,
2820684531,440,5,2,50,4,9zqn9ugvg64it0lr5z8cq4g9v,1,-1.2,63.7,2025-06-01T13:11:45.206Z,2025-06-01T13:11:48Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760126629,56,Back,5760126631,346,,5760126641,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684527,490,5,2,50,4,93ohqui2qgqm8408viwmm1ken,0,101.2,36.3,2025-06-01T13:11:45.206Z,2025-06-01T13:11:51Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760126613,346,,5760126611,56,Center,5760126653,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684827,441,1,2,50,41,9zqn9ugvg64it0lr5z8cq4g9v,0,4.9,57.6,2025-06-01T13:12:22.486Z,2025-06-01T13:12:24Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,5760128317,74,,5760128307,140,56.0,5760128313,213,0.13,5760128303,124,,5760128309,141,67.8,5760128311,212,54.1,5760128315,1,,5760128305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684857,491,61,2,50,44,93ohqui2qgqm8408viwmm1ken,0,37.5,30.3,2025-06-01T13:12:25.035Z,2025-06-01T13:21:18Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760128445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684887,442,1,2,50,45,9zqn9ugvg64it0lr5z8cq4g9v,1,62.6,47.0,2025-06-01T13:12:26.742Z,2025-06-01T13:12:32Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,5760128691,212,19.9,5760128687,141,26.7,5760128683,140,76.3,5760128679,56,Center,5760128695,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684933,443,1,2,50,51,9zqn9ugvg64it0lr5z8cq4g9v,1,78.6,33.1,2025-06-01T13:12:32.310Z,2025-06-01T13:12:37Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,5760128909,141,53.0,5760128913,213,1.45,5760128907,140,80.1,5760128905,56,Center,5760128911,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684939,444,50,2,50,54,9zqn9ugvg64it0lr5z8cq4g9v,1,81.8,52.2,2025-06-01T13:12:35.739Z,2025-06-01T13:45:06Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760128937,56,Center,5760128973,233,492,5760128941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684925,492,7,2,50,54,93ohqui2qgqm8408viwmm1ken,0,18.2,47.8,2025-06-01T13:12:35.740Z,2025-06-01T13:45:06Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760128865,56,Back,5760128869,285,,5760128953,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684969,445,61,2,50,55,9zqn9ugvg64it0lr5z8cq4g9v,0,88.1,45.9,2025-06-01T13:12:36.646Z,2025-06-01T13:22:48Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760129109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684979,493,61,2,50,56,93ohqui2qgqm8408viwmm1ken,1,12.9,51.6,2025-06-01T13:12:37.647Z,2025-06-01T13:23:05Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5760129145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820689911,608,61,2,50,57,93ohqui2qgqm8408viwmm1ken,1,13.7,59.5,2025-06-01T13:12:38.360Z,2025-06-01T13:23:20Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760157517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685005,494,12,2,51,0,93ohqui2qgqm8408viwmm1ken,1,9.3,56.4,2025-06-01T13:12:41.019Z,2025-06-01T13:12:42Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760129267,140,17.6,5760129273,213,1.30,5760129269,141,100.0,5760129271,212,32.2,5760129297,167,,5760129265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820684995,446,5,2,51,0,9zqn9ugvg64it0lr5z8cq4g9v,1,84.2,-2.0,2025-06-01T13:12:41.469Z,2025-06-01T13:12:45Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760129227,347,,5760129225,56,Right,5760129323,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685007,495,5,2,51,0,93ohqui2qgqm8408viwmm1ken,0,15.8,102.0,2025-06-01T13:12:41.469Z,2025-06-01T13:12:45Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760129275,56,Back,5760129277,347,,5760129343,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685123,447,1,2,51,11,9zqn9ugvg64it0lr5z8cq4g9v,1,82.2,0.0,2025-06-01T13:12:52.198Z,2025-06-01T13:12:53Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760129903,56,Right,5760129909,212,9.9,5760129907,141,12.2,5760129905,140,84.2,5760129911,213,1.36,5760129901,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685133,448,1,2,51,12,9zqn9ugvg64it0lr5z8cq4g9v,0,84.2,12.2,2025-06-01T13:12:53.718Z,2025-06-01T13:23:33Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760129965,56,Center,5760129971,212,12.7,5760129969,141,21.3,5760129973,213,0.51,5760129963,168,,5760129967,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685193,449,83,2,51,18,9zqn9ugvg64it0lr5z8cq4g9v,0,94.4,14.0,2025-06-01T13:12:59.173Z,2025-06-01T13:13:01Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760130395,399,carpl05zgalgbsd6gnk3akc89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685197,496,1,2,51,18,93ohqui2qgqm8408viwmm1ken,0,3.1,93.0,2025-06-01T13:12:59.359Z,2025-06-01T13:13:03Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760130311,213,0.23,5760130549,233,450,5760130297,157,,5760130305,140,7.0,5760130547,236,,5760130313,1,,5760130301,56,Back,5760130553,286,,5760130307,141,5760130309,212,4.2,,,94.4,,,,,,,,,,,,,,,,,,,,,,
2820685233,450,74,2,51,18,9zqn9ugvg64it0lr5z8cq4g9v,1,95.1,9.5,2025-06-01T13:12:59.360Z,2025-06-01T13:23:56Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,5760130539,285,,5760130557,233,496,5760130537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685235,451,5,2,51,20,9zqn9ugvg64it0lr5z8cq4g9v,0,101.2,8.8,2025-06-01T13:13:01.638Z,2025-06-01T13:13:11Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,5760130567,346,,5760130623,233,497,5760130565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685241,497,5,2,51,20,93ohqui2qgqm8408viwmm1ken,1,-1.2,91.2,2025-06-01T13:13:01.638Z,2025-06-01T13:14:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760130597,346,,5760130611,233,451,5760130595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685325,498,1,2,51,31,93ohqui2qgqm8408viwmm1ken,1,1.4,50.0,2025-06-01T13:13:12.348Z,2025-06-01T13:13:13Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5760131049,213,5.35,5760131043,140,9.4,5760131047,212,14.1,5760131053,237,,5760131045,141,33.3,5760131039,124,,5760131041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685335,499,1,2,51,32,93ohqui2qgqm8408viwmm1ken,1,9.4,33.3,2025-06-01T13:13:13.533Z,2025-06-01T13:13:14Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760131107,141,37.1,5760131109,212,12.8,5760131103,56,Back,5760131111,213,0.20,5760131105,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685351,500,1,2,51,33,93ohqui2qgqm8408viwmm1ken,1,22.4,36.6,2025-06-01T13:13:14.508Z,2025-06-01T13:13:37Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760131197,212,6.4,5760131195,141,29.8,5760131189,56,Back,5760131199,213,3.95,5760131193,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685389,501,1,2,51,34,93ohqui2qgqm8408viwmm1ken,1,18.4,29.4,2025-06-01T13:13:15.357Z,2025-06-01T13:13:18Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760131365,140,26.1,5760131371,213,6.12,5760131369,212,8.2,5760131363,56,Back,5760131367,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685409,502,1,2,51,39,93ohqui2qgqm8408viwmm1ken,1,28.6,32.7,2025-06-01T13:13:20.156Z,2025-06-01T13:13:21Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760131487,212,26.0,5760131483,140,20.9,5760131489,213,1.89,5760131481,56,Back,5760131485,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685421,503,1,2,51,40,93ohqui2qgqm8408viwmm1ken,1,20.5,69.0,2025-06-01T13:13:21.645Z,2025-06-01T13:13:24Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760131613,213,1.06,5760131609,141,82.6,5760131611,212,10.6,5760131601,56,Back,5760131605,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685419,452,45,2,51,43,9zqn9ugvg64it0lr5z8cq4g9v,0,70.4,17.4,2025-06-01T13:13:24.390Z,2025-06-01T13:45:15Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,5760131591,286,,5760131735,233,504,5760131589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685437,504,3,2,51,43,93ohqui2qgqm8408viwmm1ken,1,29.6,82.6,2025-06-01T13:13:24.390Z,2025-06-01T13:45:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760131713,233,452,5760131697,285,,5760131695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685457,505,1,2,51,46,93ohqui2qgqm8408viwmm1ken,1,33.5,76.9,2025-06-01T13:13:27.708Z,2025-06-01T13:13:29Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760131817,212,15.6,5760131811,56,Back,5760131815,141,93.8,5760131819,213,0.83,5760131813,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685465,506,1,2,51,48,93ohqui2qgqm8408viwmm1ken,1,45.0,93.2,2025-06-01T13:13:29.196Z,2025-06-01T13:13:30Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760131893,213,6.26,5760131885,56,Left,5760131891,212,16.4,5760131887,140,60.6,5760131889,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685469,507,61,2,51,49,93ohqui2qgqm8408viwmm1ken,0,60.6,92.6,2025-06-01T13:13:30.396Z,2025-06-01T13:13:30Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760131909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685521,454,1,2,51,50,9zqn9ugvg64it0lr5z8cq4g9v,1,23.7,7.9,2025-06-01T13:13:31.830Z,2025-06-01T13:13:36Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760132177,140,6.1,5760132181,212,25.3,5760132179,141,33.3,5760132183,213,2.39,5760132175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685559,455,1,2,51,55,9zqn9ugvg64it0lr5z8cq4g9v,0,5.4,38.9,2025-06-01T13:13:36.311Z,2025-06-01T13:13:41Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,5760132411,140,41.2,5760132415,212,43.1,5760132417,213,0.51,5760132407,157,,5760132419,1,,5760132409,56,Back,5760132413,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685567,508,44,2,51,59,93ohqui2qgqm8408viwmm1ken,1,58.2,30.2,2025-06-01T13:13:39.932Z,2025-06-01T20:10:21Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760132459,233,456,5760132447,56,Center,5760132449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685563,456,44,2,51,59,9zqn9ugvg64it0lr5z8cq4g9v,0,41.8,69.8,2025-06-01T13:13:39.933Z,2025-06-01T20:10:21Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760132427,56,Back,5760132495,233,508,5760132429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685581,509,1,2,51,59,93ohqui2qgqm8408viwmm1ken,0,56.8,27.4,2025-06-01T13:13:40.684Z,2025-06-01T13:13:42Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760132571,213,2.06,5760132567,141,39.5,5760132561,3,,5760132563,56,Center,5760132565,140,52.6,5760132569,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685629,457,44,2,52,1,9zqn9ugvg64it0lr5z8cq4g9v,1,43.2,58.0,2025-06-01T13:13:42.252Z,2025-06-01T13:24:34Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760132831,285,,5760132843,233,510,5760132829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685583,510,44,2,52,1,93ohqui2qgqm8408viwmm1ken,0,56.8,42.0,2025-06-01T13:13:42.253Z,2025-06-01T13:24:36Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5760132577,56,Center,5760132859,233,457,5760132579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685645,458,1,2,52,1,9zqn9ugvg64it0lr5z8cq4g9v,1,40.2,54.5,2025-06-01T13:13:42.750Z,2025-06-01T13:24:40Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760132891,213,2.89,5760132887,141,57.9,5760132883,56,Back,5760132889,212,9.1,5760132885,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685655,459,1,2,52,5,9zqn9ugvg64it0lr5z8cq4g9v,1,31.8,57.9,2025-06-01T13:13:46.342Z,2025-06-01T13:24:45Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760132931,140,31.9,5760132937,213,1.57,5760132929,56,Back,5760132935,212,21.6,5760132933,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685689,460,1,2,52,7,9zqn9ugvg64it0lr5z8cq4g9v,1,33.9,85.9,2025-06-01T13:13:47.927Z,2025-06-01T13:24:55Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,1.0,5760133107,213,6.28,5760133563,154,,5760133099,56,Left,5760133109,1,,5760133103,141,85.7,5760133101,140,64.5,5760133105,212,32.1,5760133561,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685693,511,83,2,52,10,93ohqui2qgqm8408viwmm1ken,0,22.9,21.0,2025-06-01T13:13:51.801Z,2025-06-01T13:13:58Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760133445,399,8k4fw4zak03as07nwf1kiktuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685717,461,13,2,52,14,9zqn9ugvg64it0lr5z8cq4g9v,1,70.4,73.2,2025-06-01T13:13:55.241Z,2025-06-01T20:02:29Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760133261,56,Center,5760133409,20,,5760133601,102,23.9,5760133591,75,,5760133607,230,98.8,5760133593,29,,5760133603,103,12.5,5760133597,55,460,5760133609,231,5760133595,154,,5760133605,391,52.2,5760133257,22,5760133259,18,,,,,,,,,,,,,,,,,,
2820685727,462,5,2,52,16,9zqn9ugvg64it0lr5z8cq4g9v,0,101.8,19.8,2025-06-01T13:13:56.999Z,2025-06-01T13:14:01Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760133407,233,512,5760133321,346,,5760133319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685735,512,5,2,52,16,93ohqui2qgqm8408viwmm1ken,1,-1.8,80.2,2025-06-01T13:13:56.999Z,2025-06-01T13:14:02Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760133373,233,462,5760133359,346,,5760133357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685791,513,1,2,52,22,93ohqui2qgqm8408viwmm1ken,1,2.9,50.9,2025-06-01T13:14:03.309Z,2025-06-01T13:14:04Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5760133699,124,,5760133701,56,Back,5760133705,141,59.1,5760133707,212,7.6,5760133725,189,,5760133703,140,7.8,5760133713,237,,5760133709,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685829,514,1,2,52,24,93ohqui2qgqm8408viwmm1ken,1,9.5,58.5,2025-06-01T13:14:05.309Z,2025-06-01T13:14:10Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760133921,212,10.8,5760133917,140,13.2,5760133919,141,73.3,5760133923,213,1.20,5760133915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685855,515,1,2,52,29,93ohqui2qgqm8408viwmm1ken,1,13.3,74.8,2025-06-01T13:14:09.901Z,2025-06-01T13:14:13Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760134065,140,23.3,5760134077,213,0.92,5760134069,141,95.1,5760134073,212,17.3,5760134059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685871,516,1,2,52,31,93ohqui2qgqm8408viwmm1ken,1,23.3,95.1,2025-06-01T13:14:12.860Z,2025-06-01T13:14:15Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760134165,140,39.3,5760134171,213,5.36,5760134161,155,,5760134163,56,Back,5760134169,212,28.0,5760134167,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685933,464,45,2,52,34,9zqn9ugvg64it0lr5z8cq4g9v,0,56.2,43.9,2025-06-01T13:14:15.676Z,2025-06-01T13:45:16Z,17jltcnnaha4707duh52hirit,M. Lode,,5760134657,233,517,5760134597,285,,5760134595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685885,517,3,2,52,34,93ohqui2qgqm8408viwmm1ken,1,43.8,56.1,2025-06-01T13:14:15.676Z,2025-06-01T13:45:16Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760134245,56,Back,5760134649,233,464,5760134247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685887,518,4,2,52,37,93ohqui2qgqm8408viwmm1ken,1,44.4,54.7,2025-06-01T13:14:18.077Z,2025-06-01T13:14:20Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760134295,295,,5760134299,152,,5760134393,233,463,5760134301,286,,5760134293,13,,5760134297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685889,463,4,2,52,37,9zqn9ugvg64it0lr5z8cq4g9v,0,55.6,45.3,2025-06-01T13:14:18.078Z,2025-06-01T13:16:40Z,17jltcnnaha4707duh52hirit,M. Lode,,5760134397,233,518,5760134361,56,Center,5760135001,55,465,5760134367,285,,5760134363,152,,5760141153,295,,5760134359,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685963,465,17,2,52,45,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:14:26.078Z,2025-06-01T13:14:31Z,17jltcnnaha4707duh52hirit,M. Lode,,5760134989,13,243,5760134985,31,,5760134991,55,463,5760134987,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691401,637,1,2,53,2,93ohqui2qgqm8408viwmm1ken,1,44.9,53.4,2025-06-01T13:14:43.521Z,2025-06-01T13:27:21Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760165737,141,15.4,5760165833,5,,5760165733,56,Right,5760165811,189,,5760165741,213,5.08,5760165739,212,27.7,5760165735,140,54.4,5760165835,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686159,519,1,2,53,5,93ohqui2qgqm8408viwmm1ken,1,57.8,13.5,2025-06-01T13:14:46.813Z,2025-06-01T13:27:30Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760135857,155,,5760135867,212,46.0,5760135863,140,76.3,5760135869,213,1.13,5760135871,1,,5760140427,189,,5760166133,196,,5760135861,56,Center,5760135865,141,,,,,,74.8,,,,,,,,,,,,,,,,,,,,,,
2820686169,520,3,2,53,7,93ohqui2qgqm8408viwmm1ken,0,78.6,79.4,2025-06-01T13:14:48.581Z,2025-06-01T13:26:42Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760135913,286,,5760136013,233,467,5760135909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686179,467,7,2,53,7,9zqn9ugvg64it0lr5z8cq4g9v,1,21.4,20.6,2025-06-01T13:14:48.582Z,2025-06-01T13:14:53Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760135969,56,Back,5760135995,233,520,5760135971,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686201,521,83,2,53,9,93ohqui2qgqm8408viwmm1ken,0,73.4,90.3,2025-06-01T13:14:50.703Z,2025-06-01T13:15:27Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760137617,399,7sez5w47trh4xnngir0epzl04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686211,469,1,2,53,10,9zqn9ugvg64it0lr5z8cq4g9v,0,20.3,4.4,2025-06-01T13:14:51.063Z,2025-06-01T13:14:53Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760136137,56,Back,5760136145,213,6.09,5760136143,212,22.5,5760136141,141,0.0,5760136139,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686219,470,5,2,53,11,9zqn9ugvg64it0lr5z8cq4g9v,0,39.6,-2.0,2025-06-01T13:14:52.527Z,2025-06-01T13:14:57Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760136193,347,,5760136283,233,522,5760136191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686229,522,5,2,53,11,93ohqui2qgqm8408viwmm1ken,1,60.4,102.0,2025-06-01T13:14:52.527Z,2025-06-01T13:15:19Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760136241,233,470,5760136227,347,,5760136225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686305,524,1,2,53,17,93ohqui2qgqm8408viwmm1ken,1,62.9,100.0,2025-06-01T13:14:58.300Z,2025-06-01T13:27:59Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760136601,141,91.1,5760136599,140,75.0,5760136595,107,,5760136605,213,5.76,5760136603,212,14.7,5760136597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820686347,471,83,2,53,24,9zqn9ugvg64it0lr5z8cq4g9v,0,10.7,9.5,2025-06-01T13:15:05.831Z,2025-06-01T13:15:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760136881,399,329r6jq5pn0m174v3berarh90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
