id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2810438837,390,12,2,48,21,cfvya7igkhkas7wvsktwz6j8k,1,9.1,61.4,2025-05-04T15:37:04.337Z,2025-05-04T15:37:05Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5703282695,141,100.0,5703282697,212,27.9,5703282693,140,5.0,5703282699,213,1.73,5703282803,167,,5703282689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438847,391,5,2,48,22,cfvya7igkhkas7wvsktwz6j8k,0,5.2,101.4,2025-05-04T15:37:05.066Z,2025-05-04T15:37:09Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5703283135,233,536,5703282771,347,,5703282769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438897,536,5,2,48,22,2nnlsjfbcea40t4jeclcbw9lk,1,94.8,-1.4,2025-05-04T15:37:05.066Z,2025-05-04T15:57:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703283053,56,Right,5703283087,233,391,5703283055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439033,537,1,2,48,30,2nnlsjfbcea40t4jeclcbw9lk,1,90.6,0.0,2025-05-04T15:37:13.663Z,2025-05-04T15:37:14Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703283769,213,2.44,5703283755,107,,5703283763,140,88.2,5703283767,212,3.3,5703283759,56,Right,5703283765,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439063,538,1,2,48,31,2nnlsjfbcea40t4jeclcbw9lk,1,88.2,1.7,2025-05-04T15:37:14.519Z,2025-05-04T15:37:16Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703283885,56,Right,5703283891,212,1.2,5703283893,213,5.66,5703283889,141,0.7,5703283887,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439085,539,1,2,48,33,2nnlsjfbcea40t4jeclcbw9lk,1,89.1,0.7,2025-05-04T15:37:16.319Z,2025-05-04T15:37:17Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703284023,212,6.2,5703284019,140,83.8,5703284021,141,4.6,5703284025,213,2.70,5703284017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439113,540,1,2,48,34,2nnlsjfbcea40t4jeclcbw9lk,1,83.8,4.6,2025-05-04T15:37:17.231Z,2025-05-04T15:37:19Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703284227,213,2.30,5703284223,141,18.9,5703284219,56,Right,5703284221,140,75.5,5703284225,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439123,541,1,2,48,36,2nnlsjfbcea40t4jeclcbw9lk,0,75.6,17.0,2025-05-04T15:37:18.974Z,2025-05-04T15:37:20Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703284273,212,3.3,5703284269,140,78.7,5703284275,213,6.06,5703284271,141,15.9,5703284267,56,Right,5703284391,236,,5703284393,233,392,5703284397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439145,392,74,2,48,36,cfvya7igkhkas7wvsktwz6j8k,1,23.3,80.8,2025-05-04T15:37:18.975Z,2025-05-04T15:57:47Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5703284445,233,541,5703284371,56,Back,5703284373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439169,393,1,2,48,38,cfvya7igkhkas7wvsktwz6j8k,0,18.9,86.6,2025-05-04T15:37:21.008Z,2025-05-04T15:37:24Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5703284535,56,Back,5703284543,213,5.54,5703284537,140,22.5,5703284541,212,5.1,5703284539,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439269,542,1,2,48,40,2nnlsjfbcea40t4jeclcbw9lk,1,84.6,19.2,2025-05-04T15:37:23.742Z,2025-05-04T15:37:27Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703285117,140,80.7,5703285121,212,8.7,5703285119,141,7.9,5703285123,213,4.22,5703285115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439281,543,1,2,48,44,2nnlsjfbcea40t4jeclcbw9lk,1,79.3,5.2,2025-05-04T15:37:27.038Z,2025-05-04T15:37:27Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703285189,213,2.51,5703285183,140,76.1,5703285187,212,4.2,5703285185,141,8.8,5703285181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439347,544,1,2,48,44,2nnlsjfbcea40t4jeclcbw9lk,1,76.1,8.8,2025-05-04T15:37:27.518Z,2025-05-04T15:37:30Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703285461,140,84.6,5703285465,212,9.4,5703285463,141,13.2,5703285459,56,Right,5703285467,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439339,394,83,2,48,47,cfvya7igkhkas7wvsktwz6j8k,0,21.4,85.9,2025-05-04T15:37:29.842Z,2025-05-04T15:37:35Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703285871,399,4mroygq2ruxkml5c5j4awwted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439397,545,1,2,48,47,2nnlsjfbcea40t4jeclcbw9lk,1,81.7,11.0,2025-05-04T15:37:30.087Z,2025-05-04T15:37:33Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703285713,212,13.9,5703285709,140,93.9,5703285715,213,5.89,5703285707,56,Right,5703285711,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439407,546,1,2,48,50,2nnlsjfbcea40t4jeclcbw9lk,0,94.8,3.2,2025-05-04T15:37:33.039Z,2025-05-04T15:37:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703285781,213,1.57,5703285779,212,1.0,5703285771,155,,5703285775,140,94.8,5703285777,141,4.6,5703285773,56,Right,5703285769,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439429,395,61,2,48,51,cfvya7igkhkas7wvsktwz6j8k,1,6.4,91.2,2025-05-04T15:37:34.448Z,2025-05-04T15:37:34Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703285849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439673,396,12,2,48,53,cfvya7igkhkas7wvsktwz6j8k,1,2.9,72.4,2025-05-04T15:37:36.210Z,2025-05-04T15:37:45Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5703287201,213,0.59,5703287197,141,96.6,5703287199,212,29.7,5703287193,56,Back,5703287195,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439565,547,1,2,48,55,2nnlsjfbcea40t4jeclcbw9lk,1,71.7,3.8,2025-05-04T15:37:38.743Z,2025-05-04T15:37:40Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703286727,212,10.2,5703286723,140,73.7,5703286721,56,Right,5703286725,141,18.5,5703286729,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439659,548,1,2,48,57,2nnlsjfbcea40t4jeclcbw9lk,1,74.5,20.4,2025-05-04T15:37:40.198Z,2025-05-04T15:37:44Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703287141,212,9.2,5703287137,140,72.9,5703287139,141,33.7,5703287135,56,Center,5703287143,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439819,549,1,2,49,1,2nnlsjfbcea40t4jeclcbw9lk,1,71.2,41.0,2025-05-04T15:37:44.231Z,2025-05-04T15:37:50Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703287915,212,30.8,5703287911,140,75.2,5703287917,213,1.43,5703287905,56,Left,5703287913,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439859,550,1,2,49,7,2nnlsjfbcea40t4jeclcbw9lk,1,75.7,83.9,2025-05-04T15:37:50.190Z,2025-05-04T15:37:52Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5703288139,212,14.6,5703288141,213,4.34,5703288137,141,64.0,5703288135,140,70.6,5703288131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439893,551,1,2,49,9,2nnlsjfbcea40t4jeclcbw9lk,1,70.9,62.1,2025-05-04T15:37:52.127Z,2025-05-04T15:37:53Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703288329,213,4.24,5703288325,141,48.7,5703288321,56,Center,5703288323,140,66.5,5703288327,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439931,552,1,2,49,10,2nnlsjfbcea40t4jeclcbw9lk,1,66.5,48.7,2025-05-04T15:37:53.623Z,2025-05-04T15:37:55Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703288503,140,70.3,5703288507,212,4.0,5703288501,56,Center,5703288505,141,49.0,5703288509,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439981,553,1,2,49,12,2nnlsjfbcea40t4jeclcbw9lk,1,70.3,49.0,2025-05-04T15:37:55.383Z,2025-05-04T15:37:57Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703288751,56,Center,5703288755,141,25.6,5703288757,212,16.0,5703288759,213,4.62,5703288753,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440021,554,1,2,49,14,2nnlsjfbcea40t4jeclcbw9lk,1,75.8,19.8,2025-05-04T15:37:57.039Z,2025-05-04T15:38:57Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703288981,141,37.1,5703288985,213,0.92,5703288983,212,14.8,5703288979,140,84.4,5703288975,155,,5703288977,56,Center,5703288973,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440027,555,3,2,49,16,2nnlsjfbcea40t4jeclcbw9lk,0,86.2,38.8,2025-05-04T15:37:58.871Z,2025-05-04T16:24:55Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703289017,286,,5703289325,233,397,5703289015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440073,397,7,2,49,16,cfvya7igkhkas7wvsktwz6j8k,1,13.8,61.2,2025-05-04T15:37:58.872Z,2025-05-04T16:24:55Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703289261,285,,5703289255,56,Back,5703289297,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440099,398,3,2,49,17,cfvya7igkhkas7wvsktwz6j8k,0,12.3,58.4,2025-05-04T15:38:00.554Z,2025-05-04T15:38:05Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703289437,211,,5703289409,285,,5703289407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440301,556,1,2,49,21,2nnlsjfbcea40t4jeclcbw9lk,1,70.8,26.4,2025-05-04T15:38:04.439Z,2025-05-04T15:38:11Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703290513,213,5.47,5703290503,140,84.9,5703290499,56,Right,5703290511,212,21.6,5703290507,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440309,557,1,2,49,28,2nnlsjfbcea40t4jeclcbw9lk,0,98.4,24.6,2025-05-04T15:38:11.600Z,2025-05-04T15:38:39Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703292649,233,399,5703290553,56,Center,5703292631,213,1.32,5703292629,212,0.8,5703292625,140,98.6,5703292621,2,,5703292653,286,,5703292627,141,25.8,5703292647,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440357,399,12,2,49,28,cfvya7igkhkas7wvsktwz6j8k,1,3.4,74.6,2025-05-04T15:38:11.700Z,2025-05-04T15:38:32Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703292655,233,557,5703290791,56,Back,5703292103,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440321,558,43,2,49,29,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-04T15:38:12.487Z,2025-05-04T15:38:19Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703290609,56,Center,5703291323,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440369,400,6,2,49,31,cfvya7igkhkas7wvsktwz6j8k,0,2.1,72.0,2025-05-04T15:38:13.858Z,2025-05-04T15:57:45Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703290951,56,Back,5703292545,233,559,5703290955,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440429,559,6,2,49,31,2nnlsjfbcea40t4jeclcbw9lk,1,97.9,28.0,2025-05-04T15:38:13.858Z,2025-05-04T15:57:45Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703292507,73,,5703291209,56,Center,5703292533,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441279,560,1,2,50,12,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,0.5,2025-05-04T15:38:54.967Z,2025-05-04T15:39:46Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,1.0,,5703295707,2,,5703300949,154,,5703295713,223,,5703295717,140,93.8,5703295723,213,1.74,5703295711,155,,5703295715,56,Center,5703295709,6,,5703300947,210,15,5703295725,1,,5703295721,212,36.1,5703295719,141,,,,,,,,,,,,52.8,,,,,,,,,,,,,
2810441295,561,44,2,50,14,2nnlsjfbcea40t4jeclcbw9lk,1,92.8,52.6,2025-05-04T15:38:57.424Z,2025-05-04T16:25:03Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5703295787,56,Center,5703295789,286,,5703295807,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441259,401,44,2,50,14,cfvya7igkhkas7wvsktwz6j8k,0,7.2,47.4,2025-05-04T15:38:57.425Z,2025-05-04T16:25:04Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5703295599,56,Back,5703295601,285,,5703295825,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441319,562,15,2,50,14,2nnlsjfbcea40t4jeclcbw9lk,1,93.8,52.8,2025-05-04T15:38:57.658Z,2025-05-04T15:39:59Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5703300977,55,560,5703300973,29,,5703300981,102,53.9,5703300985,146,99.3,5703300031,25,,5703301027,233,402,5703300971,76,,5703300975,154,,5703295909,17,,5703295911,56,Center,5703300033,15,,5703300983,103,5703300037,328,,5703300987,147,49.5,,,,,,4.4,,,,,,,,,,,,,
2810441323,402,10,2,50,14,cfvya7igkhkas7wvsktwz6j8k,1,2.3,48.4,2025-05-04T15:38:57.758Z,2025-05-04T15:40:00Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5703296447,174,,5703301101,233,562,5703295955,182,,5703295957,56,Back,5703296449,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441361,403,12,2,50,19,cfvya7igkhkas7wvsktwz6j8k,1,1.8,31.5,2025-05-04T15:39:02.194Z,2025-05-04T15:39:57Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5703296927,212,66.4,5703296931,213,6.20,5703296923,141,23.3,5703296919,140,64.8,5703296917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441511,563,1,2,50,23,2nnlsjfbcea40t4jeclcbw9lk,1,36.7,80.5,2025-05-04T15:39:05.920Z,2025-05-04T15:39:10Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5703296887,140,54.6,5703296893,213,0.48,5703296889,141,94.8,5703296885,56,Left,5703296891,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441613,564,1,2,50,27,2nnlsjfbcea40t4jeclcbw9lk,1,56.0,90.6,2025-05-04T15:39:10.487Z,2025-05-04T15:39:15Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703297421,212,6.6,5703297419,141,83.3,5703297417,140,51.8,5703297415,56,Left,5703297423,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441669,565,1,2,50,32,2nnlsjfbcea40t4jeclcbw9lk,1,51.7,83.5,2025-05-04T15:39:15.151Z,2025-05-04T15:39:17Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703297727,140,57.1,5703297729,141,93.5,5703297731,212,8.9,5703297725,56,Left,5703297733,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441693,566,1,2,50,34,2nnlsjfbcea40t4jeclcbw9lk,0,51.2,80.5,2025-05-04T15:39:17.535Z,2025-05-04T15:39:19Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703297903,140,47.7,5703297909,141,34.6,5703297913,212,31.4,5703297919,213,4.60,5703297901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441765,404,8,2,50,39,cfvya7igkhkas7wvsktwz6j8k,1,55.8,83.0,2025-05-04T15:39:22.673Z,2025-05-04T15:39:22Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5703298291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441783,406,50,2,50,40,cfvya7igkhkas7wvsktwz6j8k,1,56.1,81.6,2025-05-04T15:39:23.825Z,2025-05-04T16:24:56Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5703298761,233,567,5703298385,56,Left,5703298387,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441835,567,7,2,50,40,2nnlsjfbcea40t4jeclcbw9lk,1,43.9,18.4,2025-05-04T15:39:23.826Z,2025-05-04T16:24:55Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703298621,56,Back,5703298737,233,406,5703298623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441889,569,1,2,50,43,2nnlsjfbcea40t4jeclcbw9lk,1,45.3,17.7,2025-05-04T15:39:26.191Z,2025-05-04T15:39:27Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703298879,56,Back,5703298887,213,1.57,5703298883,141,36.1,5703298885,212,12.5,5703298881,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442045,570,1,2,50,44,2nnlsjfbcea40t4jeclcbw9lk,1,45.3,36.1,2025-05-04T15:39:27.760Z,2025-05-04T15:39:34Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703299693,212,28.9,5703299699,213,1.07,5703299683,140,58.6,5703299677,56,Center,5703299687,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442121,571,1,2,50,51,2nnlsjfbcea40t4jeclcbw9lk,1,74.8,84.1,2025-05-04T15:39:34.119Z,2025-05-04T15:39:37Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703300093,141,59.7,5703300097,213,4.46,5703300091,140,70.8,5703300095,212,17.1,5703300089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442135,572,1,2,50,53,2nnlsjfbcea40t4jeclcbw9lk,0,70.8,59.7,2025-05-04T15:39:36.111Z,2025-05-04T15:40:58Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703300177,140,75.0,5703300183,213,0.17,5703300179,141,60.8,5703300175,56,Center,5703300181,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442227,408,1,2,50,55,cfvya7igkhkas7wvsktwz6j8k,1,26.7,38.5,2025-05-04T15:39:38.081Z,2025-05-04T15:39:43Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5703300645,56,Back,5703300653,213,0.81,5703300647,140,45.0,5703300651,212,28.0,5703300649,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442229,409,50,2,51,0,cfvya7igkhkas7wvsktwz6j8k,1,52.5,74.3,2025-05-04T15:39:43.073Z,2025-05-04T16:24:56Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5703300657,56,Center,5703301245,233,573,5703300659,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442345,573,7,2,51,0,2nnlsjfbcea40t4jeclcbw9lk,1,47.5,25.7,2025-05-04T15:39:43.074Z,2025-05-04T16:24:56Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703301175,56,Back,5703301215,233,409,5703301177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442521,575,1,2,51,10,2nnlsjfbcea40t4jeclcbw9lk,1,54.5,4.1,2025-05-04T15:39:53.288Z,2025-05-04T15:39:58Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5703302267,141,4.1,5703302263,56,Back,5703302265,140,44.9,5703302269,212,10.1,5703302271,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442565,576,1,2,51,15,2nnlsjfbcea40t4jeclcbw9lk,1,44.6,5.9,2025-05-04T15:39:58.055Z,2025-05-04T15:40:00Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703302531,56,Back,5703302535,141,38.0,5703302537,212,25.0,5703302533,140,33.0,5703302539,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442585,577,1,2,51,17,2nnlsjfbcea40t4jeclcbw9lk,1,31.0,40.6,2025-05-04T15:40:00.039Z,2025-05-04T15:40:01Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703302631,213,0.67,5703302629,212,12.1,5703302619,56,Back,5703302623,140,40.0,5703302627,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442637,578,1,2,51,18,2nnlsjfbcea40t4jeclcbw9lk,1,42.3,51.2,2025-05-04T15:40:00.959Z,2025-05-04T15:40:03Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703302931,213,5.23,5703302929,212,9.9,5703302923,56,Back,5703302927,141,38.5,5703302925,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442659,579,1,2,51,20,2nnlsjfbcea40t4jeclcbw9lk,1,47.0,38.5,2025-05-04T15:40:03.175Z,2025-05-04T15:40:04Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703303023,56,Center,5703303031,213,0.44,5703303029,212,8.3,5703303027,141,43.7,5703303025,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442725,580,1,2,51,21,2nnlsjfbcea40t4jeclcbw9lk,0,54.1,43.7,2025-05-04T15:40:04.575Z,2025-05-04T15:40:06Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703303315,141,43.4,5703303311,56,Center,5703303313,140,72.5,5703303319,213,6.27,5703303317,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442759,410,1,2,51,24,cfvya7igkhkas7wvsktwz6j8k,0,31.4,58.4,2025-05-04T15:40:07.473Z,2025-05-04T15:40:37Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703303489,140,33.2,5703303715,286,,5703303711,233,581,5703303485,56,Back,5703303491,141,55.7,5703303495,212,2.6,5703303709,236,,5703303497,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442791,581,74,2,51,24,2nnlsjfbcea40t4jeclcbw9lk,1,70.8,46.4,2025-05-04T15:40:07.474Z,2025-05-04T15:57:47Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703303671,56,Center,5703303675,285,,5703303759,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442857,582,61,2,51,27,2nnlsjfbcea40t4jeclcbw9lk,0,74.5,75.9,2025-05-04T15:40:09.968Z,2025-05-04T15:40:13Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703303923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
