id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793755287,364,3,1,36,14,7hlumphk42363z3i2nry2wrzj,1,65.3,18.0,2025-03-30T15:06:45.348Z,2025-03-30T16:10:49Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611338727,233,337,5611338675,56,Right,5611338677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755323,365,1,1,36,16,7hlumphk42363z3i2nry2wrzj,1,84.3,14.4,2025-03-30T15:06:46.644Z,2025-03-30T15:06:47Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611338883,212,7.6,5611338877,140,83.7,5611338887,213,1.65,5611338873,56,Center,5611338881,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755351,366,1,1,36,17,7hlumphk42363z3i2nry2wrzj,1,83.7,25.6,2025-03-30T15:06:47.604Z,2025-03-30T15:06:49Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5611339055,141,18.8,5611339051,56,Right,5611339059,213,3.84,5611339057,212,7.2,5611339053,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755403,367,1,1,36,18,7hlumphk42363z3i2nry2wrzj,1,73.2,33.4,2025-03-30T15:06:49.461Z,2025-03-30T15:06:52Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611339319,141,53.3,5611339323,213,1.54,5611339315,56,Center,5611339317,140,73.6,5611339321,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755419,368,1,1,36,21,7hlumphk42363z3i2nry2wrzj,1,74.3,49.0,2025-03-30T15:06:52.132Z,2025-03-30T15:06:53Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611339469,140,72.4,5611339477,213,3.50,5611339473,141,47.9,5611339465,56,Center,5611339475,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755427,369,61,1,36,22,7hlumphk42363z3i2nry2wrzj,0,72.4,47.9,2025-03-30T15:06:53.221Z,2025-03-30T15:06:53Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5611339505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755575,338,12,1,36,23,cfvya7igkhkas7wvsktwz6j8k,1,20.8,57.0,2025-03-30T15:06:54.202Z,2025-03-30T15:07:00Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611340293,212,27.5,5611340285,140,45.8,5611340283,56,Back,5611340295,213,5.98,5611340289,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755659,370,4,1,36,28,7hlumphk42363z3i2nry2wrzj,1,52.4,54.0,2025-03-30T15:06:58.580Z,2025-03-30T15:07:12Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611340823,56,Center,5611340829,286,,5611340841,233,339,5611341427,294,,5611340821,13,,5611340825,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793755579,339,4,1,36,28,cfvya7igkhkas7wvsktwz6j8k,0,47.6,46.0,2025-03-30T15:06:58.581Z,2025-03-30T15:07:15Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5611340359,152,,5611340357,56,Back,5611341711,294,,5611340355,13,,5611340863,233,370,5611340363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756095,373,1,1,36,56,7hlumphk42363z3i2nry2wrzj,1,52.9,54.0,2025-03-30T15:07:26.836Z,2025-03-30T15:07:57Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611343417,141,22.5,5611343413,56,Back,5611346243,5,,5611343421,213,4.17,5611343419,212,25.0,5611346251,152,,5611343415,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756147,374,1,1,37,1,7hlumphk42363z3i2nry2wrzj,1,52.8,20.0,2025-03-30T15:07:32.212Z,2025-03-30T15:07:35Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611343711,213,5.85,5611343705,140,75.8,5611343703,56,Right,5611343709,212,26.7,5611343707,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756169,375,1,1,37,5,7hlumphk42363z3i2nry2wrzj,1,73.4,5.5,2025-03-30T15:07:35.636Z,2025-03-30T15:07:36Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611343813,213,1.81,5611343807,140,71.5,5611343809,141,17.7,5611343805,56,Right,5611343811,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756199,376,1,1,37,6,7hlumphk42363z3i2nry2wrzj,1,71.5,17.7,2025-03-30T15:07:36.805Z,2025-03-30T15:07:38Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611343947,56,Right,5611344027,156,,5611343959,212,5.4,5611343951,140,66.4,5611343963,213,3.07,5611343955,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756415,377,1,1,37,10,7hlumphk42363z3i2nry2wrzj,1,67.9,45.7,2025-03-30T15:07:40.933Z,2025-03-30T15:07:49Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611345161,213,1.45,5611345153,56,Left,5611345157,141,90.3,5611345159,212,30.6,5611345151,155,,5611345155,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756447,378,1,1,37,18,7hlumphk42363z3i2nry2wrzj,0,84.3,82.9,2025-03-30T15:07:49.236Z,2025-03-30T15:25:22Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611345371,212,20.5,5611345359,140,97.8,5611345375,213,5.48,5611345355,56,Center,5611345369,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756743,341,1,1,37,29,cfvya7igkhkas7wvsktwz6j8k,1,7.8,47.9,2025-03-30T15:07:59.562Z,2025-03-30T15:08:04Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611347069,213,1.48,5611347061,140,8.8,5611347057,123,,5611347065,212,11.5,5611347063,141,64.8,5611347059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756795,342,1,1,37,34,cfvya7igkhkas7wvsktwz6j8k,1,19.4,72.3,2025-03-30T15:08:04.682Z,2025-03-30T15:08:07Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611347373,141,89.0,5611347369,56,Back,5611347377,213,1.55,5611347371,140,19.6,5611347375,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756867,343,1,1,37,36,cfvya7igkhkas7wvsktwz6j8k,1,21.3,91.1,2025-03-30T15:08:07.226Z,2025-03-30T15:08:10Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611347725,212,9.5,5611347721,140,30.1,5611347717,56,Back,5611347727,213,0.22,5611347723,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756897,344,1,1,37,39,cfvya7igkhkas7wvsktwz6j8k,1,29.7,93.6,2025-03-30T15:08:10.234Z,2025-03-30T15:08:11Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5611347905,140,19.8,5611347911,213,3.01,5611347909,212,10.5,5611347907,141,95.6,5611347903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756969,345,1,1,37,41,cfvya7igkhkas7wvsktwz6j8k,1,18.9,95.4,2025-03-30T15:08:11.835Z,2025-03-30T15:08:15Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611348327,141,88.7,5611348323,56,Back,5611348331,213,6.14,5611348329,212,30.9,5611348325,140,48.0,5611348321,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793756983,346,43,1,37,44,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-03-30T15:08:15.466Z,2025-03-30T15:08:19Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5611348397,56,Back,5611348815,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757013,347,4,1,37,46,cfvya7igkhkas7wvsktwz6j8k,1,52.3,84.3,2025-03-30T15:08:17.252Z,2025-03-30T15:13:00Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5611348707,233,379,5611348623,152,,5611348619,295,,5611348621,56,Left,5611348625,286,,5611348617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757009,379,4,1,37,46,7hlumphk42363z3i2nry2wrzj,0,47.7,15.7,2025-03-30T15:08:17.253Z,2025-03-30T15:13:00Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611348671,285,,5611348735,233,347,5611348665,295,,5611348663,13,,5611348669,152,,5611348667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757537,348,1,1,38,7,cfvya7igkhkas7wvsktwz6j8k,1,45.7,90.0,2025-03-30T15:08:37.874Z,2025-03-30T15:08:47Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611351327,141,73.2,5611351319,152,,5611351323,56,Center,5611351331,213,5.22,5611351317,5,,5611351329,212,13.0,5611351411,189,,5611351325,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757565,349,1,1,38,10,cfvya7igkhkas7wvsktwz6j8k,0,54.3,72.6,2025-03-30T15:08:40.739Z,2025-03-30T15:08:42Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5611351471,213,0.02,5611351467,141,72.7,5611351463,56,Center,5611351465,140,57.9,5611351509,236,,5611351515,286,,5611351469,212,3.8,5611351511,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757549,380,74,1,38,10,7hlumphk42363z3i2nry2wrzj,1,30.2,33.3,2025-03-30T15:08:40.740Z,2025-03-30T15:08:42Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611351369,56,Back,5611351373,285,,5611351571,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757697,383,1,1,38,14,7hlumphk42363z3i2nry2wrzj,1,67.3,35.2,2025-03-30T15:08:44.612Z,2025-03-30T15:08:47Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611352185,212,6.4,5611352181,141,44.5,5611352173,56,Center,5611352187,213,1.39,5611352177,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757725,384,1,1,38,16,7hlumphk42363z3i2nry2wrzj,0,69.8,43.1,2025-03-30T15:08:46.916Z,2025-03-30T15:08:48Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5611352343,212,19.8,5611352339,140,88.1,5611352337,56,Center,5611352341,141,50.4,5611352345,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757899,352,1,1,38,24,cfvya7igkhkas7wvsktwz6j8k,1,13.9,43.7,2025-03-30T15:08:54.491Z,2025-03-30T15:08:57Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611353257,212,7.3,5611353253,140,15.1,5611353255,141,33.1,5611353251,56,Back,5611353259,213,4.89,5611353249,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793757977,353,1,1,38,26,cfvya7igkhkas7wvsktwz6j8k,1,14.6,35.4,2025-03-30T15:08:56.907Z,2025-03-30T15:09:00Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611353675,212,16.0,5611353671,140,6.3,5611353677,213,2.15,5611353669,56,Back,5611353673,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758323,354,1,1,38,29,cfvya7igkhkas7wvsktwz6j8k,1,7.1,55.2,2025-03-30T15:09:00.314Z,2025-03-30T15:09:17Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611355603,140,14.3,5611355607,212,8.6,5611355609,213,0.49,5611355601,56,Back,5611355605,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758347,355,1,1,38,47,cfvya7igkhkas7wvsktwz6j8k,0,47.0,57.7,2025-03-30T15:09:17.530Z,2025-03-30T15:19:59Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611355741,213,5.30,5611355735,140,58.7,5611355733,56,Center,5611355739,212,22.3,5611355737,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758351,356,43,1,38,47,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-03-30T15:09:17.699Z,2025-03-30T15:20:01Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611426453,144,61,5611355759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758565,386,1,1,38,55,7hlumphk42363z3i2nry2wrzj,1,76.8,77.9,2025-03-30T15:09:25.845Z,2025-03-30T15:09:44Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,1.0,,5611357025,56,Center,5611357029,141,45.2,5611357031,212,22.3,5611357033,213,4.63,5611359145,210,15,5611357027,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758575,387,15,1,38,57,7hlumphk42363z3i2nry2wrzj,1,75.1,44.6,2025-03-30T15:09:27.701Z,2025-03-30T15:09:45Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611359213,29,,5611357073,22,,5611359229,147,48.2,5611359211,78,,5611359215,55,386,5611359277,233,357,5611359221,103,19,5611359225,146,90.3,5611357087,56,Center,5611357081,18,,5611359237,231,5611359205,72,5611359233,230,5611358543,82,,49.3,,99.5,5611359223,215,,5611359219,102,,,,,,50.5,,,,
2793758617,357,10,1,38,57,cfvya7igkhkas7wvsktwz6j8k,1,9.7,51.8,2025-03-30T15:09:27.801Z,2025-03-30T15:09:45Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611357305,94,,5611359307,233,387,5611357307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758711,388,1,1,39,3,7hlumphk42363z3i2nry2wrzj,0,94.4,25.8,2025-03-30T15:09:33.781Z,2025-03-30T15:09:34Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611357805,56,Center,5611357801,2,,5611357887,236,,5611357807,140,93.7,5611357803,155,,5611357893,286,,5611357811,212,3.6,5611357809,141,31.0,5611357889,233,358,5611357813,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758717,358,12,1,39,3,cfvya7igkhkas7wvsktwz6j8k,1,7.4,74.1,2025-03-30T15:09:33.881Z,2025-03-30T15:09:35Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611357895,233,388,5611357841,56,Back,5611357839,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758743,359,6,1,39,4,cfvya7igkhkas7wvsktwz6j8k,0,1.8,75.6,2025-03-30T15:09:35.013Z,2025-03-30T15:12:57Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611358221,233,389,5611358119,73,,5611358115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758735,389,6,1,39,4,7hlumphk42363z3i2nry2wrzj,1,98.2,24.4,2025-03-30T15:09:35.013Z,2025-03-30T15:09:39Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611358195,75,,5611358209,233,359,5611358193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759855,391,1,1,39,51,7hlumphk42363z3i2nry2wrzj,0,99.5,0.5,2025-03-30T15:10:21.622Z,2025-03-30T15:10:24Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611363883,155,,5611363887,56,Center,5611363897,1,,5611363893,212,39.3,5611363879,2,,5611363895,213,1.69,5611363889,140,95.1,5611363891,141,57.9,5611363881,6,,5611363885,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759889,360,12,1,39,54,cfvya7igkhkas7wvsktwz6j8k,1,4.6,46.4,2025-03-30T15:10:24.948Z,2025-03-30T15:19:31Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611364123,15,,5611364119,212,10.7,5611364115,140,12.8,5611364113,56,Back,5611364117,141,37.0,5611364121,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759937,392,1,1,39,58,7hlumphk42363z3i2nry2wrzj,0,94.3,78.1,2025-03-30T15:10:29.382Z,2025-03-30T15:10:31Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611364455,141,74.2,5611364451,56,Center,5611364459,213,4.71,5611364449,155,,5611364551,233,361,5611364561,286,,5611364547,236,,5611364457,212,2.7,5611364447,2,,5611364453,140,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759957,361,12,1,39,59,cfvya7igkhkas7wvsktwz6j8k,1,5.5,24.7,2025-03-30T15:10:29.482Z,2025-03-30T15:10:31Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611364537,185,,5611364539,56,Back,5611364615,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759977,362,6,1,40,0,cfvya7igkhkas7wvsktwz6j8k,0,1.4,28.4,2025-03-30T15:10:30.838Z,2025-03-30T15:12:57Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611364839,73,,5611364837,56,Back,5611364897,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793759951,393,6,1,40,0,7hlumphk42363z3i2nry2wrzj,1,98.6,71.6,2025-03-30T15:10:30.838Z,2025-03-30T15:12:57Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611364689,56,Center,5611364693,73,,5611364873,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760421,395,43,1,40,22,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-03-30T15:10:53.349Z,2025-03-30T15:11:08Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611368805,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760433,396,43,1,40,23,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-03-30T15:10:54.134Z,2025-03-30T15:11:06Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611368607,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760491,397,1,1,40,26,7hlumphk42363z3i2nry2wrzj,1,99.5,99.5,2025-03-30T15:10:56.661Z,2025-03-30T15:25:55Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,1.0,,5611367445,155,,5611367443,2,,5611367447,56,Center,5611458749,6,,5611422207,210,13,5611422211,154,,5611367449,140,94.1,5611458927,223,,5611367455,213,4.52,5611367451,141,57.5,5611367453,212,,,,,,,,29.1,,,,,,,,,,,,,,,,,
2793770325,451,44,1,40,27,7hlumphk42363z3i2nry2wrzj,1,90.8,43.2,2025-03-30T15:10:57.480Z,2025-03-30T15:18:57Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611420359,286,,5611420357,56,Center,5611420401,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760513,364,44,1,40,27,cfvya7igkhkas7wvsktwz6j8k,0,9.2,56.8,2025-03-30T15:10:57.481Z,2025-03-30T15:30:17Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611367569,285,,5611367565,56,Back,5611420437,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770469,452,13,1,40,28,7hlumphk42363z3i2nry2wrzj,1,93.8,45.7,2025-03-30T15:10:58.480Z,2025-03-30T15:29:25Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611421131,56,Center,5611421331,153,,5611422243,154,,5611478721,25,,5611422239,73,,5611421327,20,,5611422259,231,49.6,5611422245,55,397,5611422241,29,,5611422253,146,97.5,5611421129,17,5611422257,230,5611422249,102,5611422251,103,9.7,,99.7,60.8,5611422255,147,62.8,,,,,,,,,,,,
2793760595,398,61,1,40,31,7hlumphk42363z3i2nry2wrzj,0,96.9,67.8,2025-03-30T15:11:01.669Z,2025-03-30T15:25:56Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611368043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760653,365,5,1,40,33,cfvya7igkhkas7wvsktwz6j8k,1,-0.6,37.9,2025-03-30T15:11:03.836Z,2025-03-30T15:12:24Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5611368335,56,Back,5611368337,346,,5611368423,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760659,399,5,1,40,33,7hlumphk42363z3i2nry2wrzj,0,100.6,62.1,2025-03-30T15:11:03.836Z,2025-03-30T15:12:24Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611368389,56,Center,5611368391,346,,5611368429,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760779,366,1,1,40,36,cfvya7igkhkas7wvsktwz6j8k,1,3.6,47.3,2025-03-30T15:11:06.764Z,2025-03-30T15:11:10Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611369041,213,1.65,5611369031,140,2.8,5611369051,237,,5611369035,141,63.9,5611369025,124,,5611369039,212,11.3,5611369027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760803,367,1,1,40,39,cfvya7igkhkas7wvsktwz6j8k,1,3.2,64.2,2025-03-30T15:11:09.755Z,2025-03-30T15:11:11Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611369169,141,74.1,5611369173,213,0.90,5611369165,56,Back,5611369167,140,8.3,5611369171,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760883,368,1,1,40,40,cfvya7igkhkas7wvsktwz6j8k,1,8.3,74.5,2025-03-30T15:11:11.292Z,2025-03-30T15:11:14Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611369601,56,Back,5611369605,141,90.6,5611369603,140,21.9,5611369607,212,18.0,5611369609,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793760951,369,1,1,40,44,cfvya7igkhkas7wvsktwz6j8k,1,22.8,91.8,2025-03-30T15:11:14.651Z,2025-03-30T15:11:17Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611369989,213,5.02,5611369987,212,22.8,5611369983,140,29.4,5611369985,141,59.9,5611369981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793761021,370,1,1,40,47,cfvya7igkhkas7wvsktwz6j8k,1,29.9,56.7,2025-03-30T15:11:17.692Z,2025-03-30T15:11:21Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611370361,56,Back,5611370365,141,17.4,5611370369,213,5.13,5611370363,140,41.1,5611370367,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793761085,371,1,1,40,50,cfvya7igkhkas7wvsktwz6j8k,1,52.9,15.2,2025-03-30T15:11:20.844Z,2025-03-30T15:11:24Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611370717,212,11.0,5611370713,140,61.7,5611370715,141,6.5,5611370711,56,Right,5611370719,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793761143,372,1,1,40,53,cfvya7igkhkas7wvsktwz6j8k,1,67.4,8.9,2025-03-30T15:11:23.948Z,2025-03-30T15:11:26Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611370981,56,Center,5611370985,141,28.0,5611370983,140,79.4,5611370987,212,18.1,5611370989,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793761149,373,1,1,40,56,cfvya7igkhkas7wvsktwz6j8k,0,80.1,28.4,2025-03-30T15:11:26.524Z,2025-03-30T15:18:09Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,,5611371011,56,Center,5611415481,212,8.3,5611415483,213,5.78,5611415477,140,87.0,5611415479,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793761161,400,43,1,40,57,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-03-30T15:11:27.719Z,2025-03-30T15:17:53Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611413807,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793761221,401,1,1,40,57,7hlumphk42363z3i2nry2wrzj,0,9.6,84.8,2025-03-30T15:11:27.927Z,2025-03-30T15:11:30Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611371435,140,52.2,5611371427,157,,5611371441,141,92.4,5611371429,56,Left,5611371447,212,45.0,5611371453,213,0.12,5611371457,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
