id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2816404349,446,1,1,36,52,9zqn9ugvg64it0lr5z8cq4g9v,1,45.9,24.6,2025-05-18T12:37:22.430Z,2025-05-18T12:37:25Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736261757,141,39.1,5736261755,140,66.0,5736261759,212,23.3,5736261753,56,Center,5736261761,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404407,447,1,1,36,55,9zqn9ugvg64it0lr5z8cq4g9v,1,65.8,38.6,2025-05-18T12:37:25.197Z,2025-05-18T12:37:27Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5736262093,141,52.1,5736262089,56,Center,5736262097,213,1.55,5736262091,140,66.0,5736262095,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404417,287,83,1,36,56,durq4oppf7c08tnbzrlebt0uz,0,30.1,39.8,2025-05-18T12:37:27.120Z,2025-05-18T12:53:04Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5736263839,399,780mdhlnrheqczv6o7p5l8hzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404413,448,61,1,36,57,9zqn9ugvg64it0lr5z8cq4g9v,0,69.4,58.4,2025-05-18T12:37:27.742Z,2025-05-18T12:53:05Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736262129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404469,288,1,1,36,57,durq4oppf7c08tnbzrlebt0uz,1,29.5,28.9,2025-05-18T12:37:27.743Z,2025-05-18T12:53:06Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5736343539,213,4.29,5736262415,56,Back,5736343533,141,15.2,5736343537,212,10.2,5736343531,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404519,290,1,1,37,2,durq4oppf7c08tnbzrlebt0uz,1,24.3,31.5,2025-05-18T12:37:32.248Z,2025-05-18T12:37:36Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736262723,141,18.3,5736262719,140,35.3,5736262729,213,5.62,5736262715,56,Back,5736262727,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404525,291,61,1,37,5,durq4oppf7c08tnbzrlebt0uz,0,54.3,12.8,2025-05-18T12:37:35.898Z,2025-05-18T12:37:36Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736262757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404535,449,61,1,37,6,9zqn9ugvg64it0lr5z8cq4g9v,0,31.9,85.1,2025-05-18T12:37:37.070Z,2025-05-18T12:54:12Z,17jltcnnaha4707duh52hirit,M. Lode,,,5736262791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404597,292,3,1,37,10,durq4oppf7c08tnbzrlebt0uz,1,65.8,12.1,2025-05-18T12:37:40.254Z,2025-05-18T12:55:18Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736263189,56,Right,5736263271,233,450,5736263191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404567,450,45,1,37,10,9zqn9ugvg64it0lr5z8cq4g9v,0,34.2,87.9,2025-05-18T12:37:40.254Z,2025-05-18T12:55:19Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5736262983,56,Back,5736262985,285,,5736263295,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404623,293,1,1,37,12,durq4oppf7c08tnbzrlebt0uz,0,61.9,7.3,2025-05-18T12:37:42.681Z,2025-05-18T12:37:44Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736263349,141,8.8,5736263387,286,,5736263345,56,Right,5736263381,236,,5736263353,213,0.31,5736263343,155,,5736263351,212,3.3,5736263347,140,64.9,5736263383,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404601,451,74,1,37,12,9zqn9ugvg64it0lr5z8cq4g9v,1,29.3,93.6,2025-05-18T12:37:42.682Z,2025-05-18T12:37:47Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736263403,233,293,5736263211,56,Back,5736263213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404635,294,5,1,37,13,durq4oppf7c08tnbzrlebt0uz,1,66.6,-1.8,2025-05-18T12:37:43.486Z,2025-05-18T12:43:50Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736263405,56,Right,5736263407,347,,5736263425,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404617,452,5,1,37,13,9zqn9ugvg64it0lr5z8cq4g9v,0,33.4,101.8,2025-05-18T12:37:43.486Z,2025-05-18T12:37:47Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736263435,233,294,5736263305,347,,5736263303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404859,295,1,1,37,28,durq4oppf7c08tnbzrlebt0uz,1,64.6,0.0,2025-05-18T12:37:58.521Z,2025-05-18T12:38:01Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736264639,141,21.6,5736264641,212,22.5,5736264635,56,Center,5736264633,107,,5736264637,140,79.6,5736264645,1,,5736264643,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404871,296,1,1,37,30,durq4oppf7c08tnbzrlebt0uz,0,79.6,21.6,2025-05-18T12:38:01.065Z,2025-05-18T12:38:01Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5736264693,141,21.3,5736264687,3,,5736264695,212,4.3,5736264689,56,Center,5736264697,213,6.24,5736264691,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404885,453,61,1,37,32,9zqn9ugvg64it0lr5z8cq4g9v,1,21.3,77.2,2025-05-18T12:38:02.247Z,2025-05-18T12:38:02Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736264745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404931,455,1,1,37,33,9zqn9ugvg64it0lr5z8cq4g9v,1,20.8,67.8,2025-05-18T12:38:04.002Z,2025-05-18T12:38:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736264923,56,Back,5736264929,212,6.4,5736264931,213,5.89,5736264927,141,64.2,5736264925,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405019,456,1,1,37,35,9zqn9ugvg64it0lr5z8cq4g9v,1,26.3,64.9,2025-05-18T12:38:05.229Z,2025-05-18T12:38:10Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5736265389,212,14.1,5736265385,140,15.0,5736265387,141,53.7,5736265391,213,3.71,5736265383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405067,457,1,1,37,40,9zqn9ugvg64it0lr5z8cq4g9v,1,14.2,42.7,2025-05-18T12:38:10.701Z,2025-05-18T12:38:13Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736265613,140,20.2,5736265615,141,57.5,5736265619,213,1.01,5736265617,212,11.9,5736265611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405115,458,1,1,37,43,9zqn9ugvg64it0lr5z8cq4g9v,0,23.0,61.2,2025-05-18T12:38:13.566Z,2025-05-18T12:38:16Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736265777,140,63.9,5736265783,213,0.56,5736265785,1,,5736265775,56,Left,5736265779,141,100.0,5736265773,155,,5736265781,212,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405119,297,5,1,37,45,durq4oppf7c08tnbzrlebt0uz,1,34.8,-1.1,2025-05-18T12:38:15.993Z,2025-05-18T12:43:50Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5736265793,56,Back,5736265839,233,459,5736265795,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405121,459,5,1,37,45,9zqn9ugvg64it0lr5z8cq4g9v,0,65.2,101.1,2025-05-18T12:38:15.993Z,2025-05-18T12:43:51Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736265799,347,,5736265797,56,Left,5736265879,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405357,298,1,1,37,59,durq4oppf7c08tnbzrlebt0uz,1,30.3,0.0,2025-05-18T12:38:29.816Z,2025-05-18T12:38:31Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736267293,56,Back,5736267297,141,15.9,5736267291,107,,5736267295,140,43.7,5736267299,212,18.6,5736267301,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405393,299,1,1,38,1,durq4oppf7c08tnbzrlebt0uz,1,43.7,15.9,2025-05-18T12:38:31.753Z,2025-05-18T12:38:45Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736267453,140,35.3,5736267459,213,3.64,5736267455,141,8.8,5736267457,212,10.1,5736267451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405433,300,1,1,38,3,durq4oppf7c08tnbzrlebt0uz,1,35.3,8.8,2025-05-18T12:38:33.449Z,2025-05-18T12:38:36Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736267669,56,Center,5736267677,213,1.11,5736267671,140,53.4,5736267673,141,65.8,5736267679,1,,5736267667,155,,5736267675,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405481,301,1,1,38,5,durq4oppf7c08tnbzrlebt0uz,1,48.9,63.6,2025-05-18T12:38:36.025Z,2025-05-18T12:38:39Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5736267917,212,17.9,5736267911,56,Back,5736267913,140,36.8,5736267919,213,2.36,5736267915,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405493,302,3,1,38,9,durq4oppf7c08tnbzrlebt0uz,0,43.8,86.6,2025-05-18T12:38:39.802Z,2025-05-18T12:38:44Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736268161,233,460,5736268031,56,Back,5736268033,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405505,460,7,1,38,9,9zqn9ugvg64it0lr5z8cq4g9v,1,56.2,13.4,2025-05-18T12:38:39.803Z,2025-05-18T12:38:45Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5736268113,167,,5736268119,233,302,5736268115,56,Right,5736268117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405511,303,5,1,38,11,durq4oppf7c08tnbzrlebt0uz,1,46.0,101.7,2025-05-18T12:38:41.420Z,2025-05-18T12:43:51Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736268137,347,,5736268135,56,Back,5736268515,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405569,461,5,1,38,11,9zqn9ugvg64it0lr5z8cq4g9v,0,54.0,-1.7,2025-05-18T12:38:41.420Z,2025-05-18T12:43:51Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5736268523,233,303,5736268467,347,,5736268465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405601,304,1,1,38,15,durq4oppf7c08tnbzrlebt0uz,1,44.4,100.0,2025-05-18T12:38:45.913Z,2025-05-18T12:38:47Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736268627,213,3.82,5736268617,107,,5736268621,140,34.1,5736268623,141,89.0,5736268619,56,Back,5736268625,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405645,305,1,1,38,17,durq4oppf7c08tnbzrlebt0uz,1,33.7,89.0,2025-05-18T12:38:47.593Z,2025-05-18T12:38:49Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5736268847,141,89.9,5736268845,140,40.2,5736268849,212,6.9,5736268843,56,Back,5736268853,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405689,306,1,1,38,19,durq4oppf7c08tnbzrlebt0uz,1,38.1,88.7,2025-05-18T12:38:49.705Z,2025-05-18T12:38:53Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5736269075,213,4.36,5736269067,140,32.1,5736269069,141,63.3,5736269071,212,18.4,5736269065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405799,307,1,1,38,22,durq4oppf7c08tnbzrlebt0uz,1,31.7,60.5,2025-05-18T12:38:53.033Z,2025-05-18T12:38:58Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5736269703,56,Back,5736269707,141,28.3,5736269705,140,31.4,5736269709,212,21.9,5736269711,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405833,308,1,1,38,28,durq4oppf7c08tnbzrlebt0uz,1,29.1,31.6,2025-05-18T12:38:58.392Z,2025-05-18T12:39:01Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736269929,212,14.2,5736269931,213,2.43,5736269927,141,45.2,5736269925,140,18.9,5736269923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405921,309,1,1,38,30,durq4oppf7c08tnbzrlebt0uz,1,18.9,45.2,2025-05-18T12:39:00.841Z,2025-05-18T12:39:07Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5736270373,141,10.0,5736270377,213,5.20,5736270369,56,Back,5736270375,212,27.0,5736270371,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405929,310,3,1,38,34,durq4oppf7c08tnbzrlebt0uz,0,36.0,23.8,2025-05-18T12:39:05.154Z,2025-05-18T12:55:45Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736353327,233,538,5736353325,286,,5736270399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816420557,538,7,1,38,35,9zqn9ugvg64it0lr5z8cq4g9v,0,64.0,76.2,2025-05-18T12:39:05.155Z,2025-05-18T12:56:10Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736353305,233,310,5736353223,56,Center,5736353225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816420629,389,61,1,38,37,durq4oppf7c08tnbzrlebt0uz,1,37.9,28.0,2025-05-18T12:39:07.155Z,2025-05-18T12:56:08Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736353677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405953,462,1,1,38,38,9zqn9ugvg64it0lr5z8cq4g9v,1,60.7,58.4,2025-05-18T12:39:08.700Z,2025-05-18T12:56:18Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736270565,141,74.4,5736270569,213,0.70,5736270563,140,72.9,5736270567,212,16.8,5736270561,56,Center,5736355827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405961,311,43,1,38,40,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-18T12:39:11.049Z,2025-05-18T12:39:14Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5736270601,56,Back,5736270801,144,45,5736270603,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405969,312,45,1,38,41,durq4oppf7c08tnbzrlebt0uz,0,27.2,21.6,2025-05-18T12:39:11.155Z,2025-05-18T13:58:43Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5736357415,285,,5736357413,56,Back,5736357733,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816421303,539,3,1,38,41,9zqn9ugvg64it0lr5z8cq4g9v,1,72.8,78.4,2025-05-18T12:39:11.155Z,2025-05-18T13:58:43Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736357483,286,,5736357701,233,312,5736357481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406027,465,1,1,38,44,9zqn9ugvg64it0lr5z8cq4g9v,1,86.4,91.7,2025-05-18T12:39:14.348Z,2025-05-18T12:39:14Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736270853,141,89.7,5736270849,56,Left,5736270851,140,76.9,5736270857,213,3.28,5736270855,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406065,466,1,1,38,47,9zqn9ugvg64it0lr5z8cq4g9v,0,73.4,84.7,2025-05-18T12:39:17.357Z,2025-05-18T12:39:18Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5736271117,213,5.29,5736271111,140,86.8,5736271107,155,,5736271115,212,25.9,5736271109,56,Center,5736271113,141,52.8,5736271103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406089,314,12,1,38,49,durq4oppf7c08tnbzrlebt0uz,1,9.2,48.7,2025-05-18T12:39:19.497Z,2025-05-18T12:51:31Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5736271261,141,56.1,5736271275,15,,5736271255,56,Back,5736271265,212,16.5,5736271269,213,0.31,5736271257,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406133,315,1,1,38,52,durq4oppf7c08tnbzrlebt0uz,1,22.2,59.0,2025-05-18T12:39:22.425Z,2025-05-18T12:51:33Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5736271533,141,46.9,5736271529,140,20.0,5736271535,212,8.5,5736271525,3,,5736271537,213,4.44,5736271527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406205,317,1,1,38,53,durq4oppf7c08tnbzrlebt0uz,1,20.0,46.9,2025-05-18T12:39:23.817Z,2025-05-18T12:39:29Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5736271963,56,Back,5736271969,212,24.8,5736271971,213,1.78,5736271967,141,82.6,5736271965,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406265,318,43,1,38,59,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-18T12:39:29.433Z,2025-05-18T12:40:49Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736272323,141,100.0,5736272319,56,Left,5736272329,1,0,5736272325,212,44.0,5736272327,213,0.31,5736279339,144,1,5736272321,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406613,320,4,1,39,2,durq4oppf7c08tnbzrlebt0uz,1,40.0,89.9,2025-05-18T12:39:32.594Z,2025-05-18T12:51:48Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736274269,13,,5736274277,286,,5736274275,265,,5736274271,56,Back,5736274451,233,468,5736274273,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406641,468,4,1,39,2,9zqn9ugvg64it0lr5z8cq4g9v,0,60.0,10.1,2025-05-18T12:39:32.595Z,2025-05-18T12:51:13Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5736274405,152,,5736274409,285,,5736274403,56,Right,5736274407,265,,5736274401,13,,5736274487,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406269,319,43,1,39,3,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-18T12:39:33.446Z,2025-05-18T12:40:02Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736272335,56,Left,5736272337,347,0,5736275191,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406283,467,43,1,39,4,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-18T12:39:34.251Z,2025-05-18T12:39:57Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5736272389,56,Back,5736272423,233,319,5736274701,144,5,5736272391,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406669,321,1,1,39,23,durq4oppf7c08tnbzrlebt0uz,1,36.2,89.6,2025-05-18T12:39:53.962Z,2025-05-18T12:39:55Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5736274531,5,,5736274537,140,50.1,5736274559,189,,5736274543,213,0.27,5736274541,212,15.2,5736274535,56,Left,5736274539,141,95.6,5736274533,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406713,322,1,1,39,26,durq4oppf7c08tnbzrlebt0uz,1,50.1,95.6,2025-05-18T12:39:56.392Z,2025-05-18T12:39:58Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736274767,212,17.3,5736274761,56,Back,5736274763,140,34.9,5736274769,213,3.54,5736274765,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406763,323,1,1,39,27,durq4oppf7c08tnbzrlebt0uz,1,36.2,87.8,2025-05-18T12:39:57.898Z,2025-05-18T12:40:00Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5736274979,212,13.8,5736274983,213,4.93,5736274975,141,67.9,5736274969,56,Back,5736274971,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406799,324,1,1,39,30,durq4oppf7c08tnbzrlebt0uz,1,39.5,66.7,2025-05-18T12:40:00.392Z,2025-05-18T12:40:03Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5736275223,141,34.0,5736275225,212,22.7,5736275219,56,Back,5736275221,140,35.1,5736275227,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406815,325,1,1,39,32,durq4oppf7c08tnbzrlebt0uz,0,35.1,34.0,2025-05-18T12:40:03.065Z,2025-05-18T12:40:03Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5736275323,140,41.6,5736275333,213,0.49,5736275327,212,7.8,5736275321,56,Back,5736275325,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406871,469,61,1,39,35,9zqn9ugvg64it0lr5z8cq4g9v,1,61.8,53.3,2025-05-18T12:40:05.489Z,2025-05-18T12:40:05Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5736275593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407051,326,1,1,39,42,durq4oppf7c08tnbzrlebt0uz,0,30.9,64.3,2025-05-18T12:40:12.683Z,2025-05-18T12:40:15Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5736276583,140,84.0,5736276591,1,,5736276589,213,5.99,5736276585,141,39.2,5736276579,155,,5736276587,212,58.3,5736276581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407069,470,59,1,39,45,9zqn9ugvg64it0lr5z8cq4g9v,1,15.6,63.1,2025-05-18T12:40:15.466Z,2025-05-18T12:40:16Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5736276657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407085,471,12,1,39,45,9zqn9ugvg64it0lr5z8cq4g9v,1,15.6,63.1,2025-05-18T12:40:16.138Z,2025-05-18T12:40:17Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5736276727,141,79.4,5736276725,140,22.3,5736276731,213,1.01,5736276729,212,13.1,5736276723,56,Back,5736276769,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407139,327,50,1,39,50,durq4oppf7c08tnbzrlebt0uz,1,76.4,16.4,2025-05-18T12:40:20.809Z,2025-05-18T12:40:25Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5736277151,233,473,5736277005,56,Right,5736277007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407159,473,7,1,39,50,9zqn9ugvg64it0lr5z8cq4g9v,1,23.6,83.6,2025-05-18T12:40:20.810Z,2025-05-18T12:59:09Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736277113,285,,5736277111,56,Back,5736277129,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407147,472,43,1,39,50,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-18T12:40:20.843Z,2025-05-18T12:58:37Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736277055,56,Back,5736277059,141,80.8,5736277061,212,3.3,5736277057,140,23.6,5736277063,213,1.04,5736363961,144,12,5736277083,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816422485,540,61,1,39,51,9zqn9ugvg64it0lr5z8cq4g9v,1,54.5,51.9,2025-05-18T12:40:21.155Z,2025-05-18T12:58:42Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736364057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
