id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2816573783,429,1,1,40,58,cfvya7igkhkas7wvsktwz6j8k,1,65.3,19.8,2025-05-18T15:11:47.293Z,2025-05-18T15:11:53Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737122803,212,20.3,5737122799,141,49.4,5737122795,140,62.7,5737122807,213,1.71,5737122793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816573881,430,1,1,41,5,cfvya7igkhkas7wvsktwz6j8k,1,62.6,54.6,2025-05-18T15:11:53.694Z,2025-05-18T15:11:58Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737123299,155,,5737123303,140,85.8,5737123307,212,41.4,5737123311,1,,5737123309,213,5.34,5737123305,141,5.3,5737123301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816573907,431,61,1,41,9,cfvya7igkhkas7wvsktwz6j8k,0,87.3,5.5,2025-05-18T15:11:58.076Z,2025-05-18T15:11:58Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737123423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816573935,318,61,1,41,10,33hzf6j2rd9r50g2n4agsytkd,0,7.4,91.2,2025-05-18T15:11:59.388Z,2025-05-18T15:11:59Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737123573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816573959,319,6,1,41,11,33hzf6j2rd9r50g2n4agsytkd,0,7.4,87.6,2025-05-18T15:12:00.011Z,2025-05-18T15:12:08Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737124115,233,432,5737123787,56,Back,5737123791,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816574017,432,6,1,41,11,cfvya7igkhkas7wvsktwz6j8k,1,92.6,12.4,2025-05-18T15:12:00.011Z,2025-05-18T15:20:38Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737124069,233,319,5737124007,56,Right,5737124013,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816574961,433,1,1,41,48,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-05-18T15:12:36.878Z,2025-05-18T15:12:42Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737129033,140,97.2,5737129387,233,320,5737129029,223,,5737129037,212,31.9,5737129013,2,,5737129019,6,,5737129023,155,,5737129031,56,Center,5737129039,213,5737129035,141,,,,,,,,,,,,1.65,,,,,,,47.3,,,
2816580497,354,44,1,41,50,33hzf6j2rd9r50g2n4agsytkd,1,7.7,50.3,2025-05-18T15:12:38.821Z,2025-05-18T15:20:49Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5737158413,56,Back,5737158415,285,,5737158461,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575023,434,44,1,41,50,cfvya7igkhkas7wvsktwz6j8k,0,92.3,49.7,2025-05-18T15:12:38.822Z,2025-05-18T15:20:49Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737158517,233,354,5737129289,286,,5737129287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575041,320,41,1,41,50,33hzf6j2rd9r50g2n4agsytkd,1,3.1,58.5,2025-05-18T15:12:39.539Z,2025-05-18T15:16:29Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5737129355,212,10.5,5737129351,140,12.5,5737129357,213,5.93,5737129431,233,433,5737129353,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575089,321,12,1,41,53,33hzf6j2rd9r50g2n4agsytkd,1,12.5,53.1,2025-05-18T15:12:42.459Z,2025-05-18T15:12:45Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5737129679,213,0.01,5737129675,141,54.0,5737129671,56,Center,5737129677,212,42.6,5737129673,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575215,435,1,1,41,59,cfvya7igkhkas7wvsktwz6j8k,1,35.7,62.4,2025-05-18T15:12:47.869Z,2025-05-18T15:12:51Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5737130293,141,95.0,5737130295,212,24.6,5737130289,56,Back,5737130291,140,45.9,5737130297,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575435,436,1,1,42,2,cfvya7igkhkas7wvsktwz6j8k,1,39.7,85.7,2025-05-18T15:12:50.975Z,2025-05-18T15:12:59Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737131323,213,5.57,5737131311,157,,5737131327,1,,5737131315,140,94.3,5737131313,56,Right,5737131317,141,13.4,5737131321,212,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575559,437,1,1,42,10,cfvya7igkhkas7wvsktwz6j8k,0,91.0,21.5,2025-05-18T15:12:59.213Z,2025-05-18T15:13:11Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737132033,141,25.2,5737132029,56,Center,5737132775,233,322,5737132037,213,1.04,5737132783,286,,5737132031,140,92.4,5737132773,236,,5737132035,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575535,322,74,1,42,10,33hzf6j2rd9r50g2n4agsytkd,1,5.0,69.9,2025-05-18T15:12:59.214Z,2025-05-18T15:20:41Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737131795,56,Back,5737131797,285,,5737132865,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575539,323,6,1,42,15,33hzf6j2rd9r50g2n4agsytkd,0,6.0,71.8,2025-05-18T15:13:03.736Z,2025-05-18T15:13:10Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737132303,233,438,5737131933,56,Back,5737131935,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816575591,438,6,1,42,15,cfvya7igkhkas7wvsktwz6j8k,1,94.0,28.2,2025-05-18T15:13:03.736Z,2025-05-18T15:20:39Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737132233,75,,5737132231,56,Center,5737132245,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576147,439,1,1,42,39,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-05-18T15:13:27.854Z,2025-05-18T15:13:32Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737135009,2,,5737135011,6,,5737135043,213,1.67,5737135019,223,,5737135015,155,,5737135041,212,31.1,5737135037,141,46.0,5737135025,56,Center,5737135033,140,,,,,,,,,,,,,,96.5,,,,,,,,,,
2816576205,324,4,1,42,45,33hzf6j2rd9r50g2n4agsytkd,1,3.0,52.0,2025-05-18T15:13:34.123Z,2025-05-18T15:27:08Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5737135511,56,Back,5737135515,285,,5737135509,294,,5737135935,233,440,5737135513,152,,5737135507,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576283,440,4,1,42,45,cfvya7igkhkas7wvsktwz6j8k,0,97.0,48.0,2025-05-18T15:13:34.124Z,2025-05-18T15:26:11Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5737135823,286,,5737163535,294,,5737135815,13,,5737135819,152,,5737135977,233,324,5737135817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576557,325,1,1,42,52,33hzf6j2rd9r50g2n4agsytkd,1,4.5,49.4,2025-05-18T15:13:41.035Z,2025-05-18T15:13:48Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5737137073,213,5.09,5737137069,141,33.1,5737137065,56,Back,5737137061,5,,5737137063,152,,5737137071,212,11.9,5737137067,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576655,326,1,1,42,59,33hzf6j2rd9r50g2n4agsytkd,1,20.0,34.2,2025-05-18T15:13:48.300Z,2025-05-18T15:13:52Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737137551,56,Back,5737137555,141,59.7,5737137559,213,1.29,5737137557,212,18.1,5737137553,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576841,327,1,1,43,3,33hzf6j2rd9r50g2n4agsytkd,1,25.3,63.1,2025-05-18T15:13:52.252Z,2025-05-18T15:13:58Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5737138541,212,19.1,5737138545,213,4.62,5737138531,140,23.6,5737138537,141,35.2,5737138527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576931,328,1,1,43,10,33hzf6j2rd9r50g2n4agsytkd,1,25.4,32.5,2025-05-18T15:13:58.748Z,2025-05-18T15:14:02Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737139097,141,72.3,5737139101,213,1.47,5737139093,56,Back,5737139095,140,28.1,5737139099,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577029,329,1,1,43,14,33hzf6j2rd9r50g2n4agsytkd,0,29.2,74.2,2025-05-18T15:14:02.604Z,2025-05-18T15:14:06Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5737139617,141,31.3,5737139621,213,5.69,5737139613,56,Center,5737139611,157,,5737139615,140,70.3,5737139619,212,52.1,5737139623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577089,441,1,1,43,18,cfvya7igkhkas7wvsktwz6j8k,1,25.9,71.5,2025-05-18T15:14:06.798Z,2025-05-18T15:14:08Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737139943,213,3.82,5737139927,3,,5737139939,141,55.2,5737139933,56,Back,5737139941,212,17.6,5737139937,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577317,443,1,1,43,25,cfvya7igkhkas7wvsktwz6j8k,1,12.0,53.0,2025-05-18T15:14:14.509Z,2025-05-18T15:14:17Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5737141041,212,21.2,5737141037,140,31.6,5737141033,123,,5737141039,141,45.8,5737141035,56,Back,5737141043,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577393,444,1,1,43,28,cfvya7igkhkas7wvsktwz6j8k,1,28.6,40.9,2025-05-18T15:14:17.037Z,2025-05-18T15:14:20Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5737141437,56,Back,5737141445,213,4.84,5737141441,141,5.3,5737141439,140,31.6,5737141443,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577467,445,1,1,43,31,cfvya7igkhkas7wvsktwz6j8k,0,31.6,1.9,2025-05-18T15:14:19.870Z,2025-05-18T15:14:21Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737141777,155,,5737141783,141,8.2,5737141787,213,0.12,5737141779,56,Right,5737141785,212,35.9,5737141789,1,,5737141781,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577495,330,12,1,43,34,33hzf6j2rd9r50g2n4agsytkd,1,26.2,88.6,2025-05-18T15:14:22.828Z,2025-05-18T15:14:28Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737141929,140,26.6,5737141939,213,4.78,5737141935,212,6.5,5737141963,15,,5737141931,141,79.0,5737141927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577593,446,1,1,43,35,cfvya7igkhkas7wvsktwz6j8k,1,62.8,31.8,2025-05-18T15:14:23.918Z,2025-05-18T15:14:26Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5737142413,56,Right,5737142417,141,19.5,5737142421,213,3.92,5737142415,140,54.7,5737142419,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577631,447,1,1,43,37,cfvya7igkhkas7wvsktwz6j8k,0,57.0,17.7,2025-05-18T15:14:26.189Z,2025-05-18T15:14:27Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5737142605,213,1.70,5737142599,140,53.9,5737142601,141,53.6,5737142597,56,Center,5737142603,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577663,331,8,1,43,39,33hzf6j2rd9r50g2n4agsytkd,1,42.9,50.1,2025-05-18T15:14:27.884Z,2025-05-18T15:14:28Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737142801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577857,333,3,1,43,41,33hzf6j2rd9r50g2n4agsytkd,1,47.6,51.4,2025-05-18T15:14:29.756Z,2025-05-18T16:31:30Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737143725,286,,5737143759,233,448,5737143723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577725,448,45,1,43,41,cfvya7igkhkas7wvsktwz6j8k,0,52.4,48.6,2025-05-18T15:14:29.756Z,2025-05-18T16:31:30Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737143071,285,,5737143069,56,Center,5737143793,233,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577895,334,43,1,43,47,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T15:14:35.932Z,2025-05-18T15:17:48Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737143877,286,0,5737143875,56,Center,5737169497,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577969,335,61,1,43,48,33hzf6j2rd9r50g2n4agsytkd,0,65.2,49.1,2025-05-18T15:14:37.115Z,2025-05-18T15:17:49Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737144231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577961,449,1,1,43,49,cfvya7igkhkas7wvsktwz6j8k,1,19.4,64.5,2025-05-18T15:14:37.805Z,2025-05-18T15:14:39Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737144185,141,77.8,5737144189,213,0.60,5737144181,56,Back,5737144187,212,16.0,5737144183,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578033,451,1,1,43,50,cfvya7igkhkas7wvsktwz6j8k,1,28.3,72.1,2025-05-18T15:14:39.213Z,2025-05-18T15:14:42Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737144527,140,27.8,5737144535,213,4.65,5737144531,212,8.9,5737144529,141,59.1,5737144525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578071,452,1,1,43,53,cfvya7igkhkas7wvsktwz6j8k,1,27.8,59.1,2025-05-18T15:14:41.918Z,2025-05-18T15:14:43Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737144699,140,27.7,5737144703,212,16.5,5737144697,56,Back,5737144701,141,83.3,5737144705,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578117,453,1,1,43,54,cfvya7igkhkas7wvsktwz6j8k,1,27.7,83.3,2025-05-18T15:14:43.517Z,2025-05-18T15:14:45Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737144927,212,13.8,5737144923,140,38.9,5737144929,213,0.55,5737144925,141,93.9,5737144921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578137,336,45,1,43,56,33hzf6j2rd9r50g2n4agsytkd,0,56.4,10.4,2025-05-18T15:14:45.453Z,2025-05-18T16:31:30Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737144997,56,Right,5737145241,233,454,5737144999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578173,454,3,1,43,56,cfvya7igkhkas7wvsktwz6j8k,1,43.6,89.6,2025-05-18T15:14:45.453Z,2025-05-18T16:31:30Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737145131,56,Back,5737145173,233,336,5737145133,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578249,455,1,1,43,58,cfvya7igkhkas7wvsktwz6j8k,1,43.4,76.4,2025-05-18T15:14:47.421Z,2025-05-18T15:14:49Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737145511,212,15.1,5737145505,56,Center,5737145509,141,70.2,5737145507,140,57.2,5737145513,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578257,456,61,1,44,0,cfvya7igkhkas7wvsktwz6j8k,0,57.2,70.2,2025-05-18T15:14:49.454Z,2025-05-18T15:14:49Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5737145557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578289,337,1,1,44,1,33hzf6j2rd9r50g2n4agsytkd,1,30.2,28.2,2025-05-18T15:14:49.676Z,2025-05-18T15:14:51Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5737145707,56,Back,5737145713,212,12.2,5737145715,213,1.95,5737145711,141,44.9,5737145709,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578331,339,1,1,44,2,33hzf6j2rd9r50g2n4agsytkd,1,25.9,44.9,2025-05-18T15:14:50.942Z,2025-05-18T15:14:52Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5737145917,212,9.9,5737145913,140,31.9,5737145919,213,5.40,5737145915,141,33.7,5737145911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578341,340,1,1,44,3,33hzf6j2rd9r50g2n4agsytkd,1,31.9,33.7,2025-05-18T15:14:52.237Z,2025-05-18T15:14:54Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5737145959,168,,5737145969,213,6.28,5737145965,141,33.6,5737145961,56,Back,5737145967,212,10.7,5737145963,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578437,341,1,1,44,6,33hzf6j2rd9r50g2n4agsytkd,1,50.8,42.2,2025-05-18T15:14:54.828Z,2025-05-18T15:15:00Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737146379,212,20.8,5737146375,140,64.2,5737146381,213,0.83,5737146377,141,64.8,5737146373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578483,342,1,1,44,8,33hzf6j2rd9r50g2n4agsytkd,0,64.6,66.0,2025-05-18T15:14:57.180Z,2025-05-18T15:14:57Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5737146665,56,Center,5737146671,212,6.4,5737146669,141,57.2,5737146667,140,66.8,5737146673,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578581,457,12,1,44,11,cfvya7igkhkas7wvsktwz6j8k,1,17.5,39.7,2025-05-18T15:14:59.886Z,2025-05-18T15:15:01Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5737147213,213,5.91,5737147207,212,5.8,5737147201,140,22.6,5737147203,141,36.6,5737147199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578593,343,61,1,44,11,33hzf6j2rd9r50g2n4agsytkd,1,60.5,56.3,2025-05-18T15:15:00.228Z,2025-05-18T15:19:20Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5737147257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578627,458,1,1,44,12,cfvya7igkhkas7wvsktwz6j8k,1,22.6,36.6,2025-05-18T15:15:01.310Z,2025-05-18T15:19:31Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5737147443,213,1.76,5737147435,56,Back,5737147439,141,56.0,5737147433,3,,5737147441,212,13.4,5737147437,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578659,459,1,1,44,14,cfvya7igkhkas7wvsktwz6j8k,0,21.9,60.0,2025-05-18T15:15:02.911Z,2025-05-18T15:15:04Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737147619,141,31.9,5737147623,213,5.84,5737147609,157,,5737147625,1,,5737147617,140,60.7,5737147621,212,45.0,5737147613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578753,344,1,1,44,15,33hzf6j2rd9r50g2n4agsytkd,1,32.6,63.3,2025-05-18T15:15:03.868Z,2025-05-18T15:15:07Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5737148045,141,62.1,5737148037,3,,5737148041,140,58.4,5737148051,213,6.25,5737148039,56,Center,5737148047,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578767,345,1,1,44,18,33hzf6j2rd9r50g2n4agsytkd,0,62.5,65.2,2025-05-18T15:15:06.926Z,2025-05-18T15:19:47Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5737148101,56,Center,5737182797,3,,5737182811,213,5.36,5737182803,141,53.8,5737182799,140,68.1,5737182807,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816578917,460,1,1,44,20,cfvya7igkhkas7wvsktwz6j8k,0,32.2,54.5,2025-05-18T15:15:09.038Z,2025-05-18T15:15:11Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737148803,213,5.61,5737148791,56,Right,5737148795,140,69.8,5737148799,141,7.9,5737148801,212,50.6,5737148805,1,,5737148787,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579317,347,4,1,44,23,33hzf6j2rd9r50g2n4agsytkd,1,14.8,91.6,2025-05-18T15:15:11.748Z,2025-05-18T15:19:54Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737151001,13,,5737151009,285,,5737151005,152,,5737152509,233,461,5737183905,294,,5737151003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579527,461,4,1,44,23,cfvya7igkhkas7wvsktwz6j8k,0,85.2,8.4,2025-05-18T15:15:11.749Z,2025-05-18T15:15:42Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5737152053,13,,5737152537,233,347,5737152057,152,,5737152785,294,,5737152061,286,,5737152055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579301,346,43,1,44,23,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T15:15:11.884Z,2025-05-18T15:15:30Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737150871,56,Back,5737150877,141,50.3,5737150875,140,7.9,5737150879,212,34.7,5737150883,213,4.19,5737150885,1,0,5737151355,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579801,348,1,1,44,54,33hzf6j2rd9r50g2n4agsytkd,0,18.9,92.6,2025-05-18T15:15:43.278Z,2025-05-18T15:15:46Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5737153415,213,6.08,5737153411,141,77.3,5737153409,140,66.2,5737153405,152,,5737153401,5,,5737153421,1,,5737153403,157,,5737153407,56,Center,5737153413,212,,,,,,,,,,,,,,50.7,,,,,,,,,,
2816579849,462,44,1,44,57,cfvya7igkhkas7wvsktwz6j8k,1,32.2,23.0,2025-05-18T15:15:46.107Z,2025-05-18T15:20:49Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737153551,56,Back,5737153581,233,349,5737153553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579809,349,44,1,44,57,33hzf6j2rd9r50g2n4agsytkd,0,67.8,77.0,2025-05-18T15:15:46.108Z,2025-05-18T15:20:50Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5737153441,286,,5737153439,56,Center,5737153629,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579905,463,1,1,44,58,cfvya7igkhkas7wvsktwz6j8k,1,29.3,23.4,2025-05-18T15:15:46.663Z,2025-05-18T15:20:32Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737153865,141,27.3,5737153869,213,0.67,5737153859,3,,5737153861,56,Back,5737153863,140,32.5,5737153867,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816580381,353,70,1,45,0,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T15:15:48.815Z,2025-05-18T15:16:08Z,,,,,5737156091,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579917,464,61,1,45,1,cfvya7igkhkas7wvsktwz6j8k,1,33.4,25.3,2025-05-18T15:15:49.737Z,2025-05-18T15:15:50Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5737153919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816579943,350,45,1,45,2,33hzf6j2rd9r50g2n4agsytkd,0,58.8,85.7,2025-05-18T15:15:50.861Z,2025-05-18T16:31:31Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737153993,56,Left,5737153999,285,,5737154497,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816580007,465,3,1,45,2,cfvya7igkhkas7wvsktwz6j8k,1,41.2,14.3,2025-05-18T15:15:50.861Z,2025-05-18T16:31:31Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5737154345,286,,5737154417,233,350,5737154343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816580233,467,50,1,45,10,cfvya7igkhkas7wvsktwz6j8k,1,92.7,21.1,2025-05-18T15:15:59.483Z,2025-05-18T15:20:42Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5737155399,286,,5737155547,233,351,5737155397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
