id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820332545,557,1,2,57,24,cfvya7igkhkas7wvsktwz6j8k,1,38.0,53.9,2025-05-31T14:16:58.025Z,2025-05-31T14:17:01Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5758147741,140,43.8,5758147743,141,9.1,5758147739,56,Back,5758147745,212,31.1,5758147747,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332595,558,1,2,57,27,cfvya7igkhkas7wvsktwz6j8k,0,44.9,8.9,2025-05-31T14:17:00.953Z,2025-05-31T14:26:10Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758148019,213,0.20,5758148013,140,77.8,5758148021,1,,5758148011,56,Right,5758168169,155,,5758148015,141,19.1,5758148017,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336369,635,1,2,57,28,cfvya7igkhkas7wvsktwz6j8k,1,77.2,13.1,2025-05-31T14:17:02.331Z,2025-05-31T14:26:45Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758169155,56,Right,5758169163,213,3.93,5758169161,212,7.2,5758169157,140,72.4,5758169159,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336375,636,2,2,57,29,cfvya7igkhkas7wvsktwz6j8k,1,69.2,4.3,2025-05-31T14:17:02.892Z,2025-05-31T14:28:08Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5758169799,140,82.3,5758169801,141,7.8,5758172057,7,6son8ikuumxto9h6yiy7ylckp,5758169797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332615,559,43,2,57,30,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-31T14:17:03.697Z,2025-05-31T14:28:21Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758149241,10,0,5758149243,152,0,5758149245,286,0,5758148147,56,Right,5758172301,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332633,489,43,2,57,35,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-31T14:17:08.649Z,2025-05-31T14:17:29Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5758148223,347,0,5758148221,56,Back,5758148303,233,560,5758148983,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332645,560,43,2,57,36,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-31T14:17:10.217Z,2025-05-31T14:18:02Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5758148281,56,Right,5758150015,144,5,5758148285,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332825,491,1,2,57,59,46yo78zak2j7kaxc5ak1fnm60,1,24.3,95.3,2025-05-31T14:17:32.577Z,2025-05-31T14:23:40Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5758149185,56,Back,5758149191,141,88.0,5758149197,212,12.9,5758149181,5,,5758149201,213,3.54,5758149189,140,13.0,5758149183,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332835,492,1,2,58,0,46yo78zak2j7kaxc5ak1fnm60,1,13.0,88.0,2025-05-31T14:17:34.265Z,2025-05-31T14:17:38Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758149299,213,4.50,5758149293,140,8.3,5758149291,56,Back,5758149295,141,54.3,5758149297,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332853,493,1,2,58,4,46yo78zak2j7kaxc5ak1fnm60,0,13.0,55.2,2025-05-31T14:17:38.138Z,2025-05-31T14:17:40Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5758149403,157,,5758149409,141,66.7,5758149411,212,42.5,5758149415,1,,5758149413,213,0.18,5758149407,140,52.8,5758149405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332857,561,1,2,58,7,cfvya7igkhkas7wvsktwz6j8k,0,44.3,39.4,2025-05-31T14:17:41.226Z,2025-05-31T14:17:42Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5758149437,3,,5758149441,56,Center,5758149443,140,66.7,5758149449,213,0.27,5758149447,212,24.4,5758149445,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332869,494,1,2,58,10,46yo78zak2j7kaxc5ak1fnm60,1,35.3,48.3,2025-05-31T14:17:43.775Z,2025-05-31T14:28:42Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758172815,141,40.5,5758149513,56,Back,5758172817,212,6.2,5758172811,3,,5758172819,213,4.18,5758172813,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332905,495,1,2,58,14,46yo78zak2j7kaxc5ak1fnm60,1,39.2,35.4,2025-05-31T14:17:48.217Z,2025-05-31T14:17:51Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758149741,212,22.1,5758149739,141,4.4,5758149737,140,45.5,5758149743,213,5.02,5758149735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332915,496,1,2,58,18,46yo78zak2j7kaxc5ak1fnm60,1,45.5,4.4,2025-05-31T14:17:51.433Z,2025-05-31T14:17:53Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758149799,141,20.6,5758149795,56,Right,5758149801,212,12.4,5758149803,213,1.09,5758149797,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332923,497,1,2,58,19,46yo78zak2j7kaxc5ak1fnm60,1,51.0,20.6,2025-05-31T14:17:53.241Z,2025-05-31T14:17:55Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5758149851,212,16.3,5758149845,56,Back,5758149847,140,38.4,5758149857,156,,5758149849,141,6.5,5758149853,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332947,498,1,2,58,23,46yo78zak2j7kaxc5ak1fnm60,1,34.6,9.7,2025-05-31T14:17:56.793Z,2025-05-31T14:18:00Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758149979,213,2.53,5758149973,140,3.3,5758149971,56,Back,5758149981,1,,5758149975,141,43.9,5758149977,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332957,499,1,2,58,27,46yo78zak2j7kaxc5ak1fnm60,1,7.6,46.1,2025-05-31T14:18:00.536Z,2025-05-31T14:18:03Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5758150033,141,38.2,5758150029,56,Back,5758150031,140,14.8,5758150037,213,5.67,5758150035,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332973,500,1,2,58,29,46yo78zak2j7kaxc5ak1fnm60,1,14.8,38.2,2025-05-31T14:18:03.257Z,2025-05-31T14:18:05Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758150139,141,16.2,5758150141,212,18.8,5758150135,56,Back,5758150137,140,25.7,5758150143,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333005,501,1,2,58,31,46yo78zak2j7kaxc5ak1fnm60,1,26.1,12.9,2025-05-31T14:18:05.176Z,2025-05-31T14:18:11Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758150289,140,38.9,5758150293,212,15.0,5758150295,213,5.82,5758150291,141,3.1,5758150287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332999,562,83,2,58,36,cfvya7igkhkas7wvsktwz6j8k,0,62.3,82.9,2025-05-31T14:18:09.435Z,2025-05-31T14:18:13Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5758150387,399,bldfwo1qulwwguw05wrv0setw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333011,502,1,2,58,37,46yo78zak2j7kaxc5ak1fnm60,1,33.4,21.2,2025-05-31T14:18:11.017Z,2025-05-31T14:18:13Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5758150343,140,24.9,5758150349,213,2.50,5758150341,56,Back,5758150347,212,11.1,5758150345,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333015,503,1,2,58,39,46yo78zak2j7kaxc5ak1fnm60,1,25.5,33.7,2025-05-31T14:18:12.857Z,2025-05-31T14:18:16Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758150485,1,,5758150371,212,32.3,5758150367,140,38.5,5758150363,56,Back,5758150369,141,76.7,5758150373,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333059,504,1,2,58,42,46yo78zak2j7kaxc5ak1fnm60,1,43.2,83.3,2025-05-31T14:18:16.105Z,2025-05-31T14:18:18Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5758150583,212,21.9,5758150579,140,61.3,5758150581,141,99.3,5758150577,56,Left,5758150585,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333067,505,1,2,58,45,46yo78zak2j7kaxc5ak1fnm60,1,63.2,98.0,2025-05-31T14:18:18.809Z,2025-05-31T14:18:20Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5758150647,213,3.72,5758150639,56,Left,5758150645,212,11.8,5758150643,141,88.6,5758150641,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333071,506,1,2,58,47,46yo78zak2j7kaxc5ak1fnm60,1,53.8,88.6,2025-05-31T14:18:20.601Z,2025-05-31T14:18:23Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5758150685,213,4.54,5758150681,141,67.0,5758150677,56,Center,5758150679,140,51.3,5758150683,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333079,507,1,2,58,49,46yo78zak2j7kaxc5ak1fnm60,1,52.1,66.9,2025-05-31T14:18:23.273Z,2025-05-31T14:18:24Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5758150713,56,Center,5758150719,212,6.9,5758150721,213,6.08,5758150717,141,64.9,5758150715,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333101,508,1,2,58,51,46yo78zak2j7kaxc5ak1fnm60,1,56.8,64.9,2025-05-31T14:18:24.602Z,2025-05-31T14:18:28Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758150873,212,10.0,5758150871,141,67.3,5758150869,140,47.4,5758150867,56,Back,5758150875,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333121,509,1,2,58,55,46yo78zak2j7kaxc5ak1fnm60,1,52.7,71.7,2025-05-31T14:18:28.409Z,2025-05-31T14:18:31Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758150961,140,57.0,5758150963,141,94.4,5758150965,212,16.1,5758150967,213,1.29,5758150959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333143,510,1,2,58,57,46yo78zak2j7kaxc5ak1fnm60,1,57.4,90.8,2025-05-31T14:18:30.889Z,2025-05-31T14:18:35Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5758151079,140,60.8,5758151083,212,16.6,5758151085,213,4.93,5758151081,141,67.0,5758151077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333153,511,1,2,59,2,46yo78zak2j7kaxc5ak1fnm60,1,56.9,51.5,2025-05-31T14:18:35.833Z,2025-05-31T14:18:37Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5758151183,140,51.8,5758151195,213,2.90,5758151187,141,53.4,5758151179,56,Center,5758151191,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333171,512,1,2,59,4,46yo78zak2j7kaxc5ak1fnm60,1,51.6,53.4,2025-05-31T14:18:37.466Z,2025-05-31T14:18:41Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758151277,213,0.61,5758151267,155,,5758151275,212,26.8,5758151273,141,75.9,5758151271,140,72.5,5758151269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333185,513,1,2,59,7,46yo78zak2j7kaxc5ak1fnm60,1,72.2,76.1,2025-05-31T14:18:40.985Z,2025-05-31T14:18:42Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5758151375,213,2.11,5758151367,56,Left,5758151369,140,67.1,5758151373,212,10.5,5758151371,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333229,514,1,2,59,9,46yo78zak2j7kaxc5ak1fnm60,1,73.5,86.3,2025-05-31T14:18:42.792Z,2025-05-31T14:18:48Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5758151589,141,96.8,5758151587,140,79.7,5758151593,213,0.83,5758151591,212,9.7,5758151585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333235,515,50,2,59,14,46yo78zak2j7kaxc5ak1fnm60,1,73.0,81.4,2025-05-31T14:18:47.433Z,2025-05-31T14:29:08Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758151611,286,,5758151609,56,Left,5758151689,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333221,563,7,2,59,14,cfvya7igkhkas7wvsktwz6j8k,0,27.0,18.6,2025-05-31T14:18:47.434Z,2025-05-31T14:29:08Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5758151629,233,515,5758151549,56,Back,5758151551,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333251,516,61,2,59,15,46yo78zak2j7kaxc5ak1fnm60,1,72.9,82.0,2025-05-31T14:18:48.476Z,2025-05-31T14:18:54Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758151697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333269,517,61,2,59,16,46yo78zak2j7kaxc5ak1fnm60,0,53.8,86.6,2025-05-31T14:18:50.234Z,2025-05-31T14:24:12Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758151779,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333273,518,5,2,59,18,46yo78zak2j7kaxc5ak1fnm60,0,64.8,101.8,2025-05-31T14:18:52.122Z,2025-05-31T14:29:23Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758151803,347,,5758151801,56,Left,5758151823,233,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333263,564,5,2,59,18,cfvya7igkhkas7wvsktwz6j8k,1,35.2,-1.8,2025-05-31T14:18:52.122Z,2025-05-31T14:29:22Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5758151751,347,,5758151749,56,Back,5758151817,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333447,566,1,2,59,38,cfvya7igkhkas7wvsktwz6j8k,1,27.3,0.0,2025-05-31T14:19:11.401Z,2025-05-31T14:19:14Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758152643,107,,5758152649,141,16.2,5758152651,212,40.0,5758152647,140,63.6,5758152657,1,,5758152645,56,Right,5758152655,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333453,567,1,2,59,41,cfvya7igkhkas7wvsktwz6j8k,0,61.8,17.6,2025-05-31T14:19:14.570Z,2025-05-31T14:19:15Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5758152683,141,42.8,5758152681,140,63.2,5758152679,56,Center,5758152687,213,1.49,5758152685,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333475,519,1,2,59,43,46yo78zak2j7kaxc5ak1fnm60,1,38.7,67.6,2025-05-31T14:19:16.858Z,2025-05-31T14:19:18Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758152799,141,62.3,5758152797,140,35.2,5758152795,56,Back,5758152803,213,3.92,5758152801,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333485,521,1,2,59,45,46yo78zak2j7kaxc5ak1fnm60,1,35.0,62.0,2025-05-31T14:19:18.601Z,2025-05-31T14:19:19Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758152833,213,2.02,5758152829,141,68.4,5758152831,212,4.8,5758152827,140,33.0,5758152825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333495,522,1,2,59,46,46yo78zak2j7kaxc5ak1fnm60,1,33.0,68.4,2025-05-31T14:19:19.465Z,2025-05-31T14:19:20Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758152891,141,63.9,5758152887,56,Back,5758152895,213,5.81,5758152893,212,6.7,5758152889,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333501,523,1,2,59,46,46yo78zak2j7kaxc5ak1fnm60,1,38.7,63.9,2025-05-31T14:19:20.153Z,2025-05-31T14:19:21Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758152927,212,6.0,5758152925,141,66.7,5758152921,56,Back,5758152923,140,33.3,5758152929,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333533,524,1,2,59,47,46yo78zak2j7kaxc5ak1fnm60,1,33.3,66.7,2025-05-31T14:19:21.066Z,2025-05-31T14:19:25Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758153095,212,9.4,5758153089,56,Back,5758153097,213,4.58,5758153091,140,32.1,5758153093,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333543,525,1,2,59,51,46yo78zak2j7kaxc5ak1fnm60,1,44.6,45.2,2025-05-31T14:19:25.113Z,2025-05-31T14:19:27Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758153139,140,40.6,5758153145,213,1.86,5758153137,56,Back,5758153141,141,65.8,5758153143,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333549,526,1,2,59,54,46yo78zak2j7kaxc5ak1fnm60,1,46.5,68.1,2025-05-31T14:19:27.497Z,2025-05-31T14:19:29Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758153183,212,11.7,5758153179,140,57.6,5758153181,141,66.3,5758153177,56,Center,5758153185,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333565,527,1,2,59,55,46yo78zak2j7kaxc5ak1fnm60,1,58.9,66.6,2025-05-31T14:19:28.889Z,2025-05-31T14:19:30Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5758153263,140,66.2,5758153261,56,Center,5758153269,213,0.36,5758153267,212,8.2,5758153265,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333597,528,1,2,59,57,46yo78zak2j7kaxc5ak1fnm60,1,74.7,75.1,2025-05-31T14:19:30.729Z,2025-05-31T14:19:35Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758153403,213,0.54,5758153401,212,13.1,5758153399,141,85.1,5758153395,56,Left,5758153397,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333603,529,1,2,60,1,46yo78zak2j7kaxc5ak1fnm60,0,87.0,82.1,2025-05-31T14:19:35.321Z,2025-05-31T14:19:37Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5758153437,155,,5758153443,141,53.6,5758153435,2,,5758153441,140,87.4,5758153447,213,4.73,5758153439,56,Center,5758153445,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333615,568,12,2,60,4,cfvya7igkhkas7wvsktwz6j8k,1,13.9,43.0,2025-05-31T14:19:37.738Z,2025-05-31T14:19:38Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758153515,141,61.2,5758153525,15,,5758153519,212,25.0,5758153523,213,0.52,5758153513,140,34.6,5758153511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333645,530,1,2,60,6,46yo78zak2j7kaxc5ak1fnm60,1,66.0,27.3,2025-05-31T14:19:39.450Z,2025-05-31T14:19:41Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758153635,56,Center,5758153637,140,60.8,5758153643,213,2.63,5758153639,141,31.8,5758153641,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333667,531,1,2,60,8,46yo78zak2j7kaxc5ak1fnm60,1,62.9,32.5,2025-05-31T14:19:41.417Z,2025-05-31T14:19:43Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758153749,140,73.4,5758153753,212,13.5,5758153751,141,44.0,5758153755,213,0.62,5758153747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333663,569,43,2,60,9,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-31T14:19:43.210Z,2025-05-31T14:20:03Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5758154649,144,83,5758153901,399,bldfwo1qulwwguw05wrv0setw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333687,532,3,2,60,10,46yo78zak2j7kaxc5ak1fnm60,1,71.7,50.2,2025-05-31T14:19:43.481Z,2025-05-31T15:04:48Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5758153831,286,,5758153829,56,Center,5758153839,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333673,570,45,2,60,10,cfvya7igkhkas7wvsktwz6j8k,0,28.3,49.8,2025-05-31T14:19:43.481Z,2025-05-31T15:04:48Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5758153767,56,Back,5758153855,233,532,5758153769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333707,533,1,2,60,12,46yo78zak2j7kaxc5ak1fnm60,0,78.0,63.1,2025-05-31T14:19:45.498Z,2025-05-31T14:19:47Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5758153921,141,69.3,5758153929,213,0.61,5758153911,56,Center,5758153925,212,7.4,5758153917,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333729,572,1,2,60,14,cfvya7igkhkas7wvsktwz6j8k,1,21.3,28.0,2025-05-31T14:19:47.497Z,2025-05-31T14:19:50Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5758154075,213,0.95,5758154067,56,Back,5758154069,140,34.4,5758154073,212,23.5,5758154071,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333769,573,1,2,60,16,cfvya7igkhkas7wvsktwz6j8k,1,30.6,56.4,2025-05-31T14:19:49.897Z,2025-05-31T14:19:53Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758154255,140,15.2,5758154257,141,74.2,5758154261,213,2.50,5758154259,212,20.2,5758154253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333793,574,1,2,60,20,cfvya7igkhkas7wvsktwz6j8k,1,17.6,74.5,2025-05-31T14:19:53.706Z,2025-05-31T14:19:58Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5758154381,56,Back,5758154383,140,36.3,5758154389,213,0.50,5758154387,212,22.4,5758154385,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333795,575,50,2,60,25,cfvya7igkhkas7wvsktwz6j8k,1,56.8,91.6,2025-05-31T14:19:58.793Z,2025-05-31T14:20:05Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5758154531,233,534,5758154393,56,Left,5758154395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820333813,534,7,2,60,25,46yo78zak2j7kaxc5ak1fnm60,1,43.2,8.4,2025-05-31T14:19:58.794Z,2025-05-31T14:20:05Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5758154521,233,575,5758154487,285,,5758154483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
