id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2805511329,441,1,2,47,25,durq4oppf7c08tnbzrlebt0uz,1,70.7,12.9,2025-04-24T18:05:19.228Z,2025-04-24T18:05:21Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676200435,213,2.09,5676200427,56,Center,5676200433,212,9.5,5676200429,140,66.2,5676200431,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511341,442,1,2,47,27,durq4oppf7c08tnbzrlebt0uz,1,68.3,23.1,2025-04-24T18:05:21.244Z,2025-04-24T18:05:24Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676200499,212,13.3,5676200501,213,5.42,5676200493,56,Right,5676200495,140,76.5,5676200497,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511361,443,1,2,47,30,durq4oppf7c08tnbzrlebt0uz,1,85.1,4.9,2025-04-24T18:05:24.445Z,2025-04-24T18:05:28Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676200597,56,Right,5676200609,212,9.3,5676200605,141,17.7,5676200601,140,88.1,5676200613,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511365,444,50,2,47,34,durq4oppf7c08tnbzrlebt0uz,1,92.0,8.1,2025-04-24T18:05:28.188Z,2025-04-24T18:05:33Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676200619,56,Right,5676200733,233,433,5676200621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511381,433,7,2,47,34,5mbo4f0vps12dr0fcvjn3wyp5,1,8.0,91.9,2025-04-24T18:05:28.189Z,2025-04-24T18:05:34Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676200705,167,,5676200709,285,,5676200707,56,Back,5676200727,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511401,434,5,2,47,35,5mbo4f0vps12dr0fcvjn3wyp5,0,12.3,101.8,2025-04-24T18:05:29.469Z,2025-04-24T18:51:20Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676200845,233,445,5676200807,347,,5676200805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511375,445,5,2,47,35,durq4oppf7c08tnbzrlebt0uz,1,87.7,-1.8,2025-04-24T18:05:29.469Z,2025-04-24T18:51:20Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676200663,56,Right,5676200665,347,,5676200825,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511409,446,1,2,47,39,durq4oppf7c08tnbzrlebt0uz,0,88.6,0.0,2025-04-24T18:05:34.013Z,2025-04-24T18:05:35Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676200879,213,0.93,5676200875,141,10.0,5676200871,56,Right,5676200869,107,,5676200873,140,93.8,5676200877,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511421,435,8,2,47,42,5mbo4f0vps12dr0fcvjn3wyp5,1,3.3,89.7,2025-04-24T18:05:36.470Z,2025-04-24T18:05:36Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676200941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511445,436,5,2,47,44,5mbo4f0vps12dr0fcvjn3wyp5,0,2.1,101.6,2025-04-24T18:05:38.029Z,2025-04-24T18:51:20Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676201059,347,,5676201057,56,Back,5676201077,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511441,447,5,2,47,44,durq4oppf7c08tnbzrlebt0uz,1,97.9,-1.6,2025-04-24T18:05:38.029Z,2025-04-24T18:51:20Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676201041,56,Right,5676201043,347,,5676201061,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511577,448,1,2,47,58,durq4oppf7c08tnbzrlebt0uz,0,97.9,0.0,2025-04-24T18:05:52.556Z,2025-04-24T18:05:53Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676201723,107,,5676201731,212,22.9,5676201733,213,1.68,5676201729,141,31.5,5676201727,140,95.5,5676201735,1,,5676201725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511591,437,12,2,48,1,5mbo4f0vps12dr0fcvjn3wyp5,1,7.0,74.1,2025-04-24T18:05:55.422Z,2025-04-24T18:06:18Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676201825,15,,5676201819,141,85.3,5676201815,56,Back,5676201823,213,1.88,5676201817,140,4.7,5676201821,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511607,438,12,2,48,3,5mbo4f0vps12dr0fcvjn3wyp5,1,4.7,85.3,2025-04-24T18:05:57.119Z,2025-04-24T18:06:00Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5676201921,140,12.9,5676201923,141,91.8,5676201927,213,0.47,5676201941,15,,5676201919,56,Back,5676201925,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511627,439,4,2,48,5,5mbo4f0vps12dr0fcvjn3wyp5,1,15.4,91.2,2025-04-24T18:05:59.661Z,2025-04-24T18:35:52Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676202027,13,,5676202035,285,,5676202107,233,449,5676202031,152,,5676202029,56,Back,5676202033,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511621,449,4,2,48,5,durq4oppf7c08tnbzrlebt0uz,0,84.6,8.8,2025-04-24T18:05:59.662Z,2025-04-24T18:35:52Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676202115,233,439,5676202089,152,,5676202085,13,,5676202091,265,,5676202093,286,,5676202087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511925,440,1,2,48,40,5mbo4f0vps12dr0fcvjn3wyp5,1,17.9,87.4,2025-04-24T18:06:34.126Z,2025-04-24T18:06:43Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5676203749,56,Right,5676203757,213,5.48,5676203755,212,76.6,5676203743,5,,5676203753,141,6.2,5676203751,140,68.4,5676203745,157,,5676203759,1,,5676203747,152,,,,,,,,,,,,,,,,,,,,,,,,,
2805511933,441,1,2,48,49,5mbo4f0vps12dr0fcvjn3wyp5,1,71.1,5.8,2025-04-24T18:06:43.133Z,2025-04-24T18:06:44Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5676203785,56,Right,5676203791,212,9.0,5676203793,213,2.03,5676203789,141,17.7,5676203787,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511941,442,1,2,48,50,5mbo4f0vps12dr0fcvjn3wyp5,1,67.3,17.7,2025-04-24T18:06:44.149Z,2025-04-24T18:06:45Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676203859,141,2.3,5676203857,140,67.0,5676203861,212,10.5,5676203863,213,4.68,5676203855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511951,443,1,2,48,51,5mbo4f0vps12dr0fcvjn3wyp5,1,67.1,2.0,2025-04-24T18:06:45.573Z,2025-04-24T18:06:47Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676203937,212,7.1,5676203933,140,65.0,5676203931,56,Right,5676203935,141,11.9,5676203939,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511959,444,1,2,48,53,5mbo4f0vps12dr0fcvjn3wyp5,1,64.9,11.9,2025-04-24T18:06:47.534Z,2025-04-24T18:06:48Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676203965,212,7.3,5676203969,213,4.55,5676203963,141,1.3,5676203959,56,Right,5676203961,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511987,445,1,2,48,54,5mbo4f0vps12dr0fcvjn3wyp5,1,63.8,1.6,2025-04-24T18:06:48.525Z,2025-04-24T18:06:53Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676204163,212,16.1,5676204159,140,54.9,5676204161,141,20.9,5676204165,213,2.19,5676204157,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512005,446,1,2,48,59,5mbo4f0vps12dr0fcvjn3wyp5,0,53.3,38.0,2025-04-24T18:06:53.246Z,2025-04-24T18:06:57Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676204245,212,59.5,5676204239,56,Left,5676204249,1,,5676204247,213,0.56,5676204243,141,84.7,5676204241,140,100.0,5676204237,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512129,447,5,2,49,2,5mbo4f0vps12dr0fcvjn3wyp5,0,101.4,82.4,2025-04-24T18:06:56.942Z,2025-04-24T18:51:21Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676204953,346,,5676204951,56,Left,5676204961,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512009,450,5,2,49,2,durq4oppf7c08tnbzrlebt0uz,1,-1.4,17.6,2025-04-24T18:06:56.942Z,2025-04-24T18:51:21Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5676204955,233,447,5676204259,346,,5676204257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512101,451,1,2,49,19,durq4oppf7c08tnbzrlebt0uz,1,5.5,61.7,2025-04-24T18:07:13.981Z,2025-04-24T18:07:27Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676204779,124,,5676204783,140,2.7,5676204781,56,Back,5676204789,213,4.37,5676205203,189,,5676204787,212,8.7,5676204785,141,49.7,5676204793,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512115,452,1,2,49,21,durq4oppf7c08tnbzrlebt0uz,0,3.9,49.4,2025-04-24T18:07:15.805Z,2025-04-24T18:07:18Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5676204849,212,36.0,5676204843,56,Back,5676204841,157,,5676204851,213,6.18,5676204845,140,38.0,5676204853,1,,5676204847,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512133,448,1,2,49,25,5mbo4f0vps12dr0fcvjn3wyp5,0,53.8,62.9,2025-04-24T18:07:19.157Z,2025-04-24T18:07:21Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676204983,3,,5676204987,140,67.5,5676204989,141,59.7,5676204993,213,6.13,5676204991,212,14.5,5676204985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512143,453,1,2,49,27,durq4oppf7c08tnbzrlebt0uz,1,26.5,52.2,2025-04-24T18:07:21.181Z,2025-04-24T18:07:23Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676205055,213,4.84,5676205047,56,Back,5676205049,140,29.0,5676205053,212,21.4,5676205045,155,,5676205051,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512149,454,1,2,49,28,durq4oppf7c08tnbzrlebt0uz,0,29.0,20.9,2025-04-24T18:07:22.989Z,2025-04-24T18:07:24Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676205095,212,38.1,5676205097,213,5.87,5676205089,56,Right,5676205087,157,,5676205099,1,,5676205091,140,62.2,5676205093,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512161,449,5,2,49,30,5mbo4f0vps12dr0fcvjn3wyp5,1,40.8,101.8,2025-04-24T18:07:24.514Z,2025-04-24T18:51:21Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676205165,56,Back,5676205169,233,455,5676205167,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512153,455,5,2,49,30,durq4oppf7c08tnbzrlebt0uz,0,59.2,-1.8,2025-04-24T18:07:24.514Z,2025-04-24T18:07:28Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676205201,233,449,5676205115,347,,5676205113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512299,450,1,2,49,49,5mbo4f0vps12dr0fcvjn3wyp5,0,48.3,100.0,2025-04-24T18:07:43.029Z,2025-04-24T18:07:46Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676205997,56,Left,5676205995,107,,5676206003,212,20.7,5676206001,141,93.9,5676206005,213,6.02,5676205999,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512311,456,44,2,49,51,durq4oppf7c08tnbzrlebt0uz,1,31.9,8.5,2025-04-24T18:07:45.686Z,2025-04-24T19:09:22Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676206059,285,,5676206083,233,451,5676206057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512303,451,44,2,49,51,5mbo4f0vps12dr0fcvjn3wyp5,0,68.1,91.5,2025-04-24T18:07:45.687Z,2025-04-24T19:09:22Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676206087,233,456,5676206015,286,,5676206013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512323,457,12,2,49,51,durq4oppf7c08tnbzrlebt0uz,1,30.5,12.5,2025-04-24T18:07:45.957Z,2025-04-24T18:49:29Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676206119,56,Center,5676206125,212,41.3,5676206127,213,0.19,5676206123,141,23.9,5676206121,140,69.1,5676206157,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512329,452,44,2,49,53,5mbo4f0vps12dr0fcvjn3wyp5,1,35.7,80.0,2025-04-24T18:07:47.926Z,2025-04-24T19:09:22Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676206145,56,Back,5676206295,233,458,5676206147,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512345,458,44,2,49,53,durq4oppf7c08tnbzrlebt0uz,0,64.3,20.0,2025-04-24T18:07:47.927Z,2025-04-24T19:09:22Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5676206259,56,Right,5676206261,286,,5676206313,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512343,453,1,2,49,54,5mbo4f0vps12dr0fcvjn3wyp5,1,41.2,82.4,2025-04-24T18:07:48.484Z,2025-04-24T18:07:50Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676206251,141,81.2,5676206245,3,,5676206249,140,46.2,5676206253,212,5.3,5676206247,56,Back,5676206255,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512351,454,44,2,49,54,5mbo4f0vps12dr0fcvjn3wyp5,1,44.2,80.2,2025-04-24T18:07:48.712Z,2025-04-24T19:09:23Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676206279,285,,5676300225,233,863,5676206277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528751,863,44,2,49,54,durq4oppf7c08tnbzrlebt0uz,0,55.8,19.8,2025-04-24T18:07:48.713Z,2025-04-24T19:09:23Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676300235,233,454,5676300199,56,Right,5676300201,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512361,455,1,2,49,55,5mbo4f0vps12dr0fcvjn3wyp5,1,46.2,81.2,2025-04-24T18:07:49.269Z,2025-04-24T18:49:31Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676206347,56,Back,5676206353,212,3.2,5676206351,141,84.2,5676206345,168,,5676206355,213,0.68,5676206343,3,,5676206349,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512377,456,3,2,49,58,5mbo4f0vps12dr0fcvjn3wyp5,1,40.6,80.8,2025-04-24T18:07:52.245Z,2025-04-24T18:35:50Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676206437,56,Back,5676206471,233,459,5676206439,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512371,459,45,2,49,58,durq4oppf7c08tnbzrlebt0uz,0,59.4,19.2,2025-04-24T18:07:52.245Z,2025-04-24T18:35:50Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676206417,285,,5676206477,233,456,5676206415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512389,457,1,2,50,0,5mbo4f0vps12dr0fcvjn3wyp5,0,41.3,66.6,2025-04-24T18:07:54.567Z,2025-04-24T18:07:55Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676206505,141,63.9,5676206509,213,6.02,5676206503,140,47.7,5676206507,212,7.0,5676206501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512405,461,1,2,50,2,durq4oppf7c08tnbzrlebt0uz,1,55.3,47.5,2025-04-24T18:07:56.061Z,2025-04-24T18:07:56Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676206589,213,1.65,5676206581,56,Center,5676206583,140,54.0,5676206585,141,71.8,5676206587,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512421,462,1,2,50,2,durq4oppf7c08tnbzrlebt0uz,1,54.0,71.8,2025-04-24T18:07:56.797Z,2025-04-24T18:07:58Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5676206675,212,18.8,5676206673,141,57.9,5676206677,213,5.76,5676206671,140,69.5,5676206669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512423,463,61,2,50,4,durq4oppf7c08tnbzrlebt0uz,0,69.5,57.9,2025-04-24T18:07:58.349Z,2025-04-24T18:49:26Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5676206681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512451,459,1,2,50,5,5mbo4f0vps12dr0fcvjn3wyp5,1,30.6,62.6,2025-04-24T18:07:59.493Z,2025-04-24T18:08:00Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676206795,213,0.91,5676206789,141,74.5,5676206787,140,36.6,5676206791,212,10.3,5676206785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512459,460,1,2,50,6,5mbo4f0vps12dr0fcvjn3wyp5,1,36.6,74.5,2025-04-24T18:08:00.717Z,2025-04-24T18:08:02Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676206853,212,12.1,5676206849,140,28.3,5676206851,141,86.8,5676206855,213,2.38,5676206847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512507,461,1,2,50,8,5mbo4f0vps12dr0fcvjn3wyp5,1,28.3,86.8,2025-04-24T18:08:02.285Z,2025-04-24T18:08:07Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676207105,56,Back,5676207107,140,42.0,5676207109,141,95.7,5676207111,212,15.6,5676207113,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512513,462,50,2,50,13,5mbo4f0vps12dr0fcvjn3wyp5,1,37.2,94.2,2025-04-24T18:08:07.198Z,2025-04-24T18:08:14Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5676207127,56,Back,5676207427,233,464,5676207129,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512561,464,7,2,50,13,durq4oppf7c08tnbzrlebt0uz,1,62.8,5.8,2025-04-24T18:08:07.199Z,2025-04-24T18:08:15Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676207401,56,Right,5676207399,167,,5676207403,285,,5676207417,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512535,463,5,2,50,14,5mbo4f0vps12dr0fcvjn3wyp5,1,37.3,101.6,2025-04-24T18:08:08.757Z,2025-04-24T18:51:22Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5676207253,56,Back,5676207485,233,465,5676207255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512573,465,5,2,50,14,durq4oppf7c08tnbzrlebt0uz,0,62.7,-1.6,2025-04-24T18:08:08.757Z,2025-04-24T18:51:22Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676207503,233,463,5676207481,56,Right,5676207483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512629,464,1,2,50,26,5mbo4f0vps12dr0fcvjn3wyp5,0,40.4,100.0,2025-04-24T18:08:20.061Z,2025-04-24T18:08:25Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676207813,1,,5676207803,56,Left,5676207801,107,,5676207811,213,6.08,5676207809,212,28.0,5676207807,141,93.5,5676207805,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512631,465,44,2,50,28,5mbo4f0vps12dr0fcvjn3wyp5,1,65.0,87.2,2025-04-24T18:08:22.684Z,2025-04-24T19:09:24Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676208171,233,466,5676207817,56,Left,5676207819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512625,466,44,2,50,28,durq4oppf7c08tnbzrlebt0uz,0,35.0,12.8,2025-04-24T18:08:22.685Z,2025-04-24T19:09:24Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676207785,285,,5676208175,233,465,5676207783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512691,467,1,2,50,29,5mbo4f0vps12dr0fcvjn3wyp5,0,65.3,96.9,2025-04-24T18:08:23.350Z,2025-04-24T18:08:35Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676208137,141,96.3,5676208135,140,66.8,5676208131,168,,5676208133,56,Left,5676208129,3,,5676208141,213,6.03,5676208139,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512665,467,61,2,50,30,durq4oppf7c08tnbzrlebt0uz,1,35.9,16.5,2025-04-24T18:08:24.920Z,2025-04-24T18:08:50Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676207951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512647,466,5,2,50,32,5mbo4f0vps12dr0fcvjn3wyp5,1,64.6,101.2,2025-04-24T18:08:26.541Z,2025-04-24T18:51:22Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676207879,56,Left,5676207881,347,,5676208005,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512671,468,5,2,50,32,durq4oppf7c08tnbzrlebt0uz,0,35.4,-1.2,2025-04-24T18:08:26.541Z,2025-04-24T18:51:22Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676207989,56,Back,5676208009,233,466,5676207991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512719,468,1,2,50,43,5mbo4f0vps12dr0fcvjn3wyp5,1,64.0,100.0,2025-04-24T18:08:37.237Z,2025-04-24T18:08:39Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676208323,212,15.0,5676208321,141,95.4,5676208317,56,Left,5676208319,140,77.9,5676208325,213,6.04,5676208315,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512725,469,1,2,50,44,5mbo4f0vps12dr0fcvjn3wyp5,1,77.9,95.4,2025-04-24T18:08:38.894Z,2025-04-24T18:08:40Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676208369,213,3.50,5676208365,141,91.2,5676208361,56,Left,5676208367,212,8.1,5676208363,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512755,470,1,2,50,46,5mbo4f0vps12dr0fcvjn3wyp5,0,70.7,91.2,2025-04-24T18:08:40.109Z,2025-04-24T18:08:42Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676208527,140,92.1,5676208525,56,Center,5676208523,155,,5676208531,212,28.3,5676208533,213,5.63,5676208529,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512879,471,1,2,51,0,durq4oppf7c08tnbzrlebt0uz,0,10.0,47.5,2025-04-24T18:08:54.685Z,2025-04-24T18:08:58Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5676209171,141,17.3,5676209165,198,,5676209173,212,54.2,5676209167,56,Right,5676209169,140,57.8,5676209177,1,,5676209163,157,,5676209175,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512891,471,44,2,51,3,5mbo4f0vps12dr0fcvjn3wyp5,1,42.8,80.2,2025-04-24T18:08:57.980Z,2025-04-24T18:09:01Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676209233,285,,5676209231,56,Back,5676209235,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512883,472,44,2,51,3,durq4oppf7c08tnbzrlebt0uz,0,57.2,19.8,2025-04-24T18:08:57.981Z,2025-04-24T18:09:02Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5676209209,286,,5676209263,233,471,5676209207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805512919,472,1,2,51,3,5mbo4f0vps12dr0fcvjn3wyp5,0,43.8,76.4,2025-04-24T18:08:57.998Z,2025-04-24T18:49:34Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676209375,3,,5676209381,141,72.4,5676209383,212,13.2,5676209379,140,56.1,5676209377,56,Center,5676209385,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
