id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/15/value
2807872575,369,15,1,39,5,33hzf6j2rd9r50g2n4agsytkd,1,86.1,49.1,2025-04-28T17:49:34.170Z,2025-04-28T17:50:21Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5689085361,102,52.9,5689082975,56,Center,5689085339,154,,5689085331,76,,5689082973,17,,5689085387,233,412,5689085377,147,50.4,5689085325,20,,5689085335,29,,5689082971,22,,5689085349,55,5689085375,146,99.4,5689085365,103,368,5689085373,328,,,,,,,0.6,
2807872569,412,10,1,39,5,evf5hhqgnjhwjsth1m6pawxdp,1,6.2,47.5,2025-04-28T17:49:34.270Z,2025-04-28T18:00:09Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689082945,178,,5689085417,233,369,5689082949,56,Back,5689082947,182,,5689082943,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872593,413,12,1,39,7,evf5hhqgnjhwjsth1m6pawxdp,1,4.4,41.6,2025-04-28T17:49:36.592Z,2025-04-28T18:00:12Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689083069,212,37.2,5689083067,141,28.5,5689083071,213,6.04,5689083065,140,38.8,5689083063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872611,370,1,1,39,8,33hzf6j2rd9r50g2n4agsytkd,1,73.6,81.8,2025-04-28T17:49:37.689Z,2025-04-28T17:49:38Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689083169,56,Center,5689083177,213,5.05,5689083171,140,76.1,5689083173,141,70.8,5689083175,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872617,371,1,1,39,9,33hzf6j2rd9r50g2n4agsytkd,1,76.1,70.8,2025-04-28T17:49:38.515Z,2025-04-28T17:49:39Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5689083245,140,71.0,5689083251,213,3.14,5689083243,56,Center,5689083247,141,70.8,5689083249,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872651,372,1,1,39,10,33hzf6j2rd9r50g2n4agsytkd,1,71.0,70.8,2025-04-28T17:49:39.338Z,2025-04-28T17:49:43Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5689083471,56,Left,5689083479,213,1.74,5689083477,212,15.3,5689083475,141,93.0,5689083473,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872671,373,1,1,39,14,33hzf6j2rd9r50g2n4agsytkd,1,72.0,88.6,2025-04-28T17:49:42.922Z,2025-04-28T18:06:08Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689083593,2,,5689083603,212,30.2,5689083605,213,5.29,5689083595,155,,5689083599,140,87.8,5689083597,56,Center,5689083601,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872697,374,44,1,39,16,33hzf6j2rd9r50g2n4agsytkd,1,89.0,47.8,2025-04-28T17:49:45.039Z,2025-04-28T19:06:23Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5689083701,56,Center,5689083703,286,,5689083737,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872665,414,44,1,39,16,evf5hhqgnjhwjsth1m6pawxdp,0,11.0,52.2,2025-04-28T17:49:45.040Z,2025-04-28T19:06:24Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689083563,285,,5689083561,56,Back,5689083771,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872701,375,61,1,39,16,33hzf6j2rd9r50g2n4agsytkd,0,87.8,51.5,2025-04-28T17:49:45.330Z,2025-04-28T18:06:30Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5689083725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872683,415,43,1,39,18,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-28T17:49:46.897Z,2025-04-28T17:49:50Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689083645,178,0,5689083799,144,63,5689083643,173,0,5689083647,182,0,5689083649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872767,417,1,1,39,32,evf5hhqgnjhwjsth1m6pawxdp,1,11.5,53.3,2025-04-28T17:50:00.960Z,2025-04-28T17:50:02Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689084195,140,22.3,5689084199,212,26.4,5689084197,141,18.2,5689084191,123,,5689084193,56,Back,5689084201,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872779,418,1,1,39,33,evf5hhqgnjhwjsth1m6pawxdp,1,18.1,20.6,2025-04-28T17:50:02.512Z,2025-04-28T17:50:03Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689084243,212,16.6,5689084241,141,11.3,5689084237,56,Back,5689084239,140,32.7,5689084245,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872791,419,1,1,39,34,evf5hhqgnjhwjsth1m6pawxdp,1,32.7,11.3,2025-04-28T17:50:03.184Z,2025-04-28T17:50:04Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689084329,212,21.7,5689084327,141,26.7,5689084331,213,2.64,5689084325,140,14.6,5689084323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872811,420,1,1,39,35,evf5hhqgnjhwjsth1m6pawxdp,1,14.6,26.7,2025-04-28T17:50:03.889Z,2025-04-28T17:50:05Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689084423,141,50.0,5689084419,56,Back,5689084425,212,18.0,5689084427,213,2.07,5689084421,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872833,421,1,1,39,36,evf5hhqgnjhwjsth1m6pawxdp,1,7.8,47.8,2025-04-28T17:50:05.280Z,2025-04-28T17:50:07Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689084603,212,13.5,5689084601,141,67.5,5689084599,140,9.2,5689084597,56,Back,5689084605,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872853,422,1,1,39,38,evf5hhqgnjhwjsth1m6pawxdp,1,11.4,69.6,2025-04-28T17:50:07.249Z,2025-04-28T17:50:10Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689084703,140,15.0,5689084705,141,90.6,5689084709,213,1.31,5689084701,56,Back,5689084707,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872873,423,1,1,39,41,evf5hhqgnjhwjsth1m6pawxdp,1,14.2,93.9,2025-04-28T17:50:09.968Z,2025-04-28T17:50:12Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5689084847,213,5.62,5689084841,140,25.9,5689084839,56,Back,5689084845,212,15.5,5689084843,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872899,424,1,1,39,43,evf5hhqgnjhwjsth1m6pawxdp,1,24.6,85.1,2025-04-28T17:50:12.608Z,2025-04-28T17:50:14Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5689084981,212,6.6,5689084973,56,Back,5689084979,141,89.0,5689084977,140,18.8,5689084983,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872913,425,1,1,39,45,evf5hhqgnjhwjsth1m6pawxdp,1,18.9,89.6,2025-04-28T17:50:14.337Z,2025-04-28T17:50:16Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5689085049,140,17.2,5689085047,56,Back,5689085053,212,9.4,5689085055,213,4.52,5689085051,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872945,426,1,1,39,47,evf5hhqgnjhwjsth1m6pawxdp,1,13.5,72.3,2025-04-28T17:50:15.891Z,2025-04-28T17:50:18Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689085199,56,Back,5689085203,141,55.2,5689085207,213,4.12,5689085201,140,6.0,5689085205,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872989,427,1,1,39,49,evf5hhqgnjhwjsth1m6pawxdp,1,7.0,48.4,2025-04-28T17:50:18.353Z,2025-04-28T17:50:22Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689085459,213,5.44,5689085457,212,25.5,5689085451,56,Back,5689085453,140,23.1,5689085455,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873023,428,1,1,39,53,evf5hhqgnjhwjsth1m6pawxdp,0,21.5,11.1,2025-04-28T17:50:21.921Z,2025-04-28T18:01:00Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689085595,141,13.7,5689085593,140,30.8,5689085599,213,0.18,5689085591,56,Back,5689085597,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873019,376,61,1,39,56,33hzf6j2rd9r50g2n4agsytkd,1,69.4,84.5,2025-04-28T17:50:24.891Z,2025-04-28T17:50:25Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5689085579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873043,429,1,1,39,56,evf5hhqgnjhwjsth1m6pawxdp,1,30.2,14.7,2025-04-28T17:50:25.265Z,2025-04-28T17:50:27Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5689085701,141,25.6,5689085705,213,2.67,5689085699,140,16.4,5689085697,56,Back,5689085703,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873073,431,1,1,40,1,evf5hhqgnjhwjsth1m6pawxdp,1,20.0,30.9,2025-04-28T17:50:30.113Z,2025-04-28T17:50:32Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689085893,212,27.2,5689085891,141,69.0,5689085889,140,12.0,5689085887,56,Back,5689085895,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873097,432,1,1,40,3,evf5hhqgnjhwjsth1m6pawxdp,1,12.0,71.5,2025-04-28T17:50:32.384Z,2025-04-28T17:50:35Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689086017,212,15.8,5689086019,213,1.22,5689086011,56,Back,5689086015,141,93.3,5689086013,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873151,433,1,1,40,11,evf5hhqgnjhwjsth1m6pawxdp,0,22.0,94.7,2025-04-28T17:50:40.002Z,2025-04-28T17:50:41Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5689086405,56,Center,5689086413,213,5.82,5689086407,140,68.4,5689086409,141,58.8,5689086415,1,,5689086403,157,,5689086411,212,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873173,377,1,1,40,13,33hzf6j2rd9r50g2n4agsytkd,0,32.6,38.3,2025-04-28T17:50:42.034Z,2025-04-28T17:50:43Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5689086553,140,51.6,5689086549,3,,5689086555,141,37.7,5689086559,213,6.26,5689086551,56,Center,5689086557,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873243,434,1,1,40,17,evf5hhqgnjhwjsth1m6pawxdp,1,58.9,86.8,2025-04-28T17:50:46.545Z,2025-04-28T17:50:52Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5689087001,141,94.1,5689087007,213,0.30,5689087005,212,16.6,5689086995,56,Left,5689086997,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873269,435,1,1,40,23,evf5hhqgnjhwjsth1m6pawxdp,1,71.0,87.5,2025-04-28T17:50:52.176Z,2025-04-28T17:50:54Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689087167,56,Center,5689087169,140,68.1,5689087171,141,65.2,5689087175,213,4.51,5689087173,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873301,436,1,1,40,26,evf5hhqgnjhwjsth1m6pawxdp,1,72.5,72.6,2025-04-28T17:50:54.737Z,2025-04-28T17:50:58Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5689087369,212,14.8,5689087367,141,88.1,5689087371,213,0.79,5689087365,140,82.4,5689087363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873361,437,1,1,40,29,evf5hhqgnjhwjsth1m6pawxdp,0,73.8,80.8,2025-04-28T17:50:58.386Z,2025-04-28T17:51:06Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689087729,155,,5689087737,140,96.6,5689087739,141,31.2,5689087741,212,41.4,5689087745,1,,5689087725,2,,5689087733,56,Center,5689087743,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,
2807873453,380,43,1,40,37,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T17:51:05.712Z,2025-04-28T17:51:28Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689088743,144,44,5689088237,56,Back,5689088239,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873365,438,43,1,40,37,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-28T17:51:05.713Z,2025-04-28T17:51:25Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5689088577,144,44,5689087763,286,0,5689088271,233,380,5689087761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873375,378,12,1,40,37,33hzf6j2rd9r50g2n4agsytkd,1,3.0,60.6,2025-04-28T17:51:06.483Z,2025-04-28T17:51:08Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689087811,213,3.19,5689087815,15,,5689087803,56,Back,5689087867,167,,5689087807,141,60.3,5689087809,212,3.9,5689087805,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873387,379,6,1,40,38,33hzf6j2rd9r50g2n4agsytkd,0,0.9,63.5,2025-04-28T17:51:07.280Z,2025-04-28T19:06:37Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689087993,233,439,5689087951,56,Back,5689087953,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873379,439,6,1,40,38,evf5hhqgnjhwjsth1m6pawxdp,1,99.1,36.5,2025-04-28T17:51:07.280Z,2025-04-28T19:06:36Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689087905,56,Center,5689087987,233,379,5689087907,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873559,440,1,1,41,6,evf5hhqgnjhwjsth1m6pawxdp,0,99.5,0.5,2025-04-28T17:51:35.265Z,2025-04-28T17:51:41Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5689089047,212,34.2,5689089039,223,,5689089045,141,50.4,5689089197,233,381,5689089051,1,,5689089043,140,95.2,5689089049,213,1.70,5689089041,56,Center,5689089037,155,,5689089035,6,,5689089033,2,,,,,,,,,,,,,,,,
2807873585,381,41,1,41,10,33hzf6j2rd9r50g2n4agsytkd,1,1.5,46.6,2025-04-28T17:51:39.194Z,2025-04-28T17:51:41Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5689089191,141,53.3,5689089189,140,13.3,5689089195,213,0.35,5689089203,233,440,5689089193,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873587,382,12,1,41,12,33hzf6j2rd9r50g2n4agsytkd,1,13.3,53.3,2025-04-28T17:51:40.969Z,2025-04-28T17:51:42Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5689089211,141,65.8,5689089217,15,,5689089215,213,0.64,5689089207,56,Back,5689089209,140,24.1,5689089213,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873605,383,12,1,41,14,33hzf6j2rd9r50g2n4agsytkd,1,24.1,65.8,2025-04-28T17:51:43.314Z,2025-04-28T17:51:47Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5689089317,212,42.8,5689089319,213,5.88,5689089311,56,Center,5689089313,140,61.6,5689089315,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873685,442,1,1,41,18,evf5hhqgnjhwjsth1m6pawxdp,1,39.9,44.9,2025-04-28T17:51:46.865Z,2025-04-28T17:51:54Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689089795,141,28.8,5689089793,140,44.0,5689089799,213,5.09,5689089791,56,Back,5689089797,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873693,443,1,1,41,26,evf5hhqgnjhwjsth1m6pawxdp,1,55.3,21.0,2025-04-28T17:51:54.849Z,2025-04-28T18:00:34Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689089869,140,44.0,5689089867,56,Back,5689089871,141,34.3,5689089875,213,2.49,5689089873,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873755,444,1,1,41,30,evf5hhqgnjhwjsth1m6pawxdp,1,47.0,30.4,2025-04-28T17:51:59.025Z,2025-04-28T17:52:02Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689090243,212,13.9,5689090241,141,12.5,5689090237,56,Right,5689090239,140,53.3,5689090245,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873761,445,1,1,41,33,evf5hhqgnjhwjsth1m6pawxdp,1,55.8,19.1,2025-04-28T17:52:02.529Z,2025-04-28T18:00:36Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689090315,213,2.57,5689090311,141,29.4,5689090313,212,12.9,5689090307,56,Back,5689090309,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873775,446,1,1,41,36,evf5hhqgnjhwjsth1m6pawxdp,1,43.9,30.4,2025-04-28T17:52:04.962Z,2025-04-28T17:52:06Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689090383,213,6.08,5689090375,56,Center,5689090379,141,26.5,5689090377,140,56.3,5689090381,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873795,447,1,1,41,37,evf5hhqgnjhwjsth1m6pawxdp,1,59.2,25.6,2025-04-28T17:52:06.625Z,2025-04-28T17:52:09Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5689090521,140,56.3,5689090527,213,4.41,5689090525,212,10.2,5689090519,56,Right,5689090523,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873809,448,1,1,41,40,evf5hhqgnjhwjsth1m6pawxdp,1,54.4,11.0,2025-04-28T17:52:09.393Z,2025-04-28T18:00:37Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689090593,141,29.4,5689090589,56,Back,5689090595,212,15.7,5689090599,213,2.22,5689090591,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873845,449,1,1,41,44,evf5hhqgnjhwjsth1m6pawxdp,1,50.4,27.6,2025-04-28T17:52:13.105Z,2025-04-28T17:52:15Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689090783,141,8.6,5689090779,56,Right,5689090785,212,14.2,5689090787,213,5.15,5689090781,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873851,450,1,1,41,46,evf5hhqgnjhwjsth1m6pawxdp,1,54.6,10.3,2025-04-28T17:52:15.074Z,2025-04-28T18:00:39Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689090823,56,Back,5689090825,140,47.1,5689090829,212,12.7,5689090827,141,25.0,5689090831,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873875,451,1,1,41,49,evf5hhqgnjhwjsth1m6pawxdp,1,53.2,26.1,2025-04-28T17:52:18.035Z,2025-04-28T17:52:22Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689091015,140,81.8,5689091019,212,53.0,5689091011,196,,5689091017,141,90.3,5689091023,1,,5689091013,56,Left,5689091021,213,0.97,5689091009,155,,,,,,,,,,,,,,,,,,,,,,,,,
2807873877,452,61,1,41,53,evf5hhqgnjhwjsth1m6pawxdp,0,80.4,95.0,2025-04-28T17:52:22.465Z,2025-04-28T17:52:22Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689091027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873887,385,5,1,41,54,33hzf6j2rd9r50g2n4agsytkd,1,20.2,-1.8,2025-04-28T17:52:23.299Z,2025-04-28T17:52:25Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5689091071,347,,5689091077,233,453,5689091069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873881,453,5,1,41,54,evf5hhqgnjhwjsth1m6pawxdp,0,79.8,101.8,2025-04-28T17:52:23.299Z,2025-04-28T18:06:22Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689091041,56,Left,5689091083,233,385,5689091043,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873891,454,43,1,41,55,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-28T17:52:24.225Z,2025-04-28T17:52:28Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689091209,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873979,386,1,1,42,3,33hzf6j2rd9r50g2n4agsytkd,1,17.7,0.0,2025-04-28T17:52:31.954Z,2025-04-28T17:52:35Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5689091525,107,,5689091535,213,0.28,5689091531,141,7.9,5689091537,1,,5689091529,140,39.4,5689091527,56,Back,5689091533,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873987,387,1,1,42,6,33hzf6j2rd9r50g2n4agsytkd,1,38.9,7.9,2025-04-28T17:52:35.434Z,2025-04-28T17:52:37Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5689091595,213,1.48,5689091587,56,Back,5689091589,140,39.8,5689091591,141,23.3,5689091593,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874013,389,1,1,42,8,33hzf6j2rd9r50g2n4agsytkd,1,39.8,23.3,2025-04-28T17:52:37.359Z,2025-04-28T17:52:54Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,1.0,,5689091733,213,0.75,5689091939,210,15,5689091727,140,65.4,5689091941,154,,5689091729,141,60.0,5689091731,212,36.7,5689091735,1,,5689091725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2807874019,390,15,1,42,14,33hzf6j2rd9r50g2n4agsytkd,1,85.3,62.6,2025-04-28T17:52:43.018Z,2025-04-28T17:52:54Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5689091959,29,,5689091993,233,456,5689091961,154,,5689091969,103,2.5,5689091749,22,,5689091753,56,Center,5689091957,80,,5689091751,17,,5689091973,146,98.5,5689091963,55,389,5689091955,72,5689091967,102,47.4,5689091975,147,,,,,,,,,,51.4,
2807874015,456,10,1,42,14,evf5hhqgnjhwjsth1m6pawxdp,1,2.2,47.8,2025-04-28T17:52:43.118Z,2025-04-28T17:53:05Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689091901,179,,5689091899,174,,5689091743,182,,5689091745,56,Back,5689091999,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874029,457,12,1,42,17,evf5hhqgnjhwjsth1m6pawxdp,1,8.6,47.2,2025-04-28T17:52:46.241Z,2025-04-28T17:52:49Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689091825,213,5.44,5689091835,167,,5689091821,141,0.0,5689091817,56,Back,5689091819,140,36.5,5689091823,212,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874033,391,5,1,42,19,33hzf6j2rd9r50g2n4agsytkd,1,63.6,101.6,2025-04-28T17:52:48.099Z,2025-04-28T17:52:50Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5689091831,56,Left,5689091837,233,458,5689091833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874031,458,5,1,42,19,evf5hhqgnjhwjsth1m6pawxdp,0,36.4,-1.6,2025-04-28T17:52:48.099Z,2025-04-28T18:06:22Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689091843,233,391,5689091829,347,,5689091827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874061,392,1,1,42,27,33hzf6j2rd9r50g2n4agsytkd,1,63.8,100.0,2025-04-28T17:52:56.515Z,2025-04-28T18:01:36Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5689092061,141,92.0,5689092065,213,4.98,5689109337,189,,5689092059,140,65.6,5689092057,56,Left,5689092063,212,7.1,5689092055,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874087,393,1,1,42,28,33hzf6j2rd9r50g2n4agsytkd,1,65.6,92.0,2025-04-28T17:52:57.330Z,2025-04-28T18:01:34Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5689092201,213,0.47,5689092193,56,Left,5689092197,141,96.6,5689092199,212,6.9,5689092195,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874147,394,1,1,42,34,33hzf6j2rd9r50g2n4agsytkd,1,77.1,94.5,2025-04-28T17:53:02.938Z,2025-04-28T18:01:49Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5689092475,141,92.0,5689092473,140,52.0,5689092477,212,26.4,5689092479,213,3.21,5689092471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807874161,395,1,1,42,42,33hzf6j2rd9r50g2n4agsytkd,1,45.8,81.5,2025-04-28T17:53:10.851Z,2025-04-28T17:53:14Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5689092553,56,Back,5689092561,213,4.72,5689092555,140,46.0,5689092559,212,21.8,5689092557,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
