id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value
2810222389,485,61,2,49,9,7hlumphk42363z3i2nry2wrzj,0,16.8,95.6,2025-05-04T13:07:54.015Z,2025-05-04T13:20:21Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702101525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222401,486,5,2,49,10,7hlumphk42363z3i2nry2wrzj,0,23.2,101.6,2025-05-04T13:07:55.312Z,2025-05-04T13:20:18Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702101585,347,,5702102311,233,526,5702101583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222505,526,5,2,49,10,9zqn9ugvg64it0lr5z8cq4g9v,1,76.8,-1.6,2025-05-04T13:07:55.312Z,2025-05-04T13:57:55Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5702102185,347,,5702102265,233,486,5702102183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222611,527,1,2,49,12,9zqn9ugvg64it0lr5z8cq4g9v,1,72.0,0.0,2025-05-04T13:07:57.048Z,2025-05-04T13:08:00Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5702102781,56,Right,5702102779,107,,5702102791,212,13.7,5702102795,213,2.61,5702102787,141,8.8,5702102783,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222691,528,1,2,49,15,9zqn9ugvg64it0lr5z8cq4g9v,1,62.2,28.8,2025-05-04T13:07:59.849Z,2025-05-04T13:08:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702103193,213,2.46,5702103187,140,53.4,5702103185,56,Center,5702103189,141,39.8,5702103191,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222741,529,1,2,49,17,9zqn9ugvg64it0lr5z8cq4g9v,1,53.1,39.2,2025-05-04T13:08:02.168Z,2025-05-04T13:08:03Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702103489,56,Center,5702103497,213,5.04,5702103493,141,21.5,5702103495,212,12.7,5702103491,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222763,530,1,2,49,19,9zqn9ugvg64it0lr5z8cq4g9v,1,57.1,21.3,2025-05-04T13:08:03.833Z,2025-05-04T13:08:05Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702103601,213,6.07,5702103597,141,17.1,5702103593,56,Right,5702103599,212,13.7,5702103595,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222935,531,1,2,49,19,9zqn9ugvg64it0lr5z8cq4g9v,1,69.9,17.1,2025-05-04T13:08:04.760Z,2025-05-04T13:08:09Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5702104545,56,Right,5702104555,212,12.3,5702104549,140,76.0,5702104551,141,1.7,5702104557,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222953,532,1,2,49,24,9zqn9ugvg64it0lr5z8cq4g9v,0,81.2,10.7,2025-05-04T13:08:09.592Z,2025-05-04T13:08:11Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5702104797,236,,5702104803,286,,5702104641,140,83.3,5702104645,212,2.8,5702104647,213,0.66,5702104643,141,13.2,5702104639,56,Right,5702104799,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810222977,487,74,2,49,24,7hlumphk42363z3i2nry2wrzj,1,14.8,92.9,2025-05-04T13:08:09.593Z,2025-05-04T13:57:51Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702104867,233,532,5702104773,56,Back,5702104775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223055,488,1,2,49,27,7hlumphk42363z3i2nry2wrzj,1,16.5,99.0,2025-05-04T13:08:12.151Z,2025-05-04T13:08:13Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702105233,213,5.73,5702105229,141,95.6,5702105221,56,Back,5702105225,140,20.1,5702105231,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223127,489,1,2,49,28,7hlumphk42363z3i2nry2wrzj,1,20.1,95.6,2025-05-04T13:08:13.671Z,2025-05-04T13:08:16Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702105667,212,3.3,5702105663,140,17.8,5702105669,213,3.89,5702105665,141,92.3,5702105661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223137,490,50,2,49,31,7hlumphk42363z3i2nry2wrzj,1,20.2,90.8,2025-05-04T13:08:15.878Z,2025-05-04T13:08:20Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702105723,285,,5702106085,233,533,5702105721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223199,533,7,2,49,31,9zqn9ugvg64it0lr5z8cq4g9v,0,79.8,9.2,2025-05-04T13:08:15.879Z,2025-05-04T13:08:20Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702106047,233,490,5702106009,56,Right,5702106011,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223225,491,1,2,49,32,7hlumphk42363z3i2nry2wrzj,1,17.7,79.0,2025-05-04T13:08:17.384Z,2025-05-04T13:08:18Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702106145,56,Back,5702106151,212,6.8,5702106149,141,72.4,5702106153,213,3.86,5702106147,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223331,493,1,2,49,34,7hlumphk42363z3i2nry2wrzj,1,12.8,72.4,2025-05-04T13:08:18.824Z,2025-05-04T13:08:22Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5702106631,141,90.8,5702106635,213,1.33,5702106627,56,Back,5702106629,140,15.7,5702106633,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223347,494,4,2,49,37,7hlumphk42363z3i2nry2wrzj,1,23.8,93.4,2025-05-04T13:08:21.928Z,2025-05-04T13:56:48Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702106773,152,,5702106777,285,,5702106771,56,Back,5702106775,265,,5702106995,233,534,5702106769,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223359,534,4,2,49,37,9zqn9ugvg64it0lr5z8cq4g9v,0,76.2,6.6,2025-05-04T13:08:21.929Z,2025-05-04T13:56:48Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702106933,152,,5702106937,286,,5702107093,233,494,5702106929,13,,5702106935,265,,5702106931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223571,495,1,2,49,43,7hlumphk42363z3i2nry2wrzj,1,20.0,92.0,2025-05-04T13:08:27.912Z,2025-05-04T13:08:30Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702108005,213,4.84,5702108001,141,73.6,5702107995,152,,5702107999,140,21.5,5702107993,5,,5702107997,56,Back,5702108003,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223673,496,1,2,49,45,7hlumphk42363z3i2nry2wrzj,1,21.5,73.6,2025-05-04T13:08:30.055Z,2025-05-04T13:08:33Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702108583,140,33.2,5702108587,212,34.6,5702108581,56,Back,5702108585,141,26.1,5702108589,213,5.08,5702108579,155,,5702108591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223753,497,1,2,49,48,7hlumphk42363z3i2nry2wrzj,1,36.5,22.5,2025-05-04T13:08:33.176Z,2025-05-04T13:08:36Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702109039,3,,5702109043,56,Right,5702109047,141,7.3,5702109053,213,5.79,5702109049,212,22.0,5702109045,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223779,498,3,2,49,50,7hlumphk42363z3i2nry2wrzj,0,59.4,7.0,2025-05-04T13:08:35.415Z,2025-05-04T13:57:06Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702109311,233,535,5702109157,286,,5702109153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223765,535,7,2,49,50,9zqn9ugvg64it0lr5z8cq4g9v,1,40.6,93.0,2025-05-04T13:08:35.416Z,2025-05-04T13:57:05Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702109105,167,,5702109115,285,,5702109111,56,Back,5702109231,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223817,499,5,2,49,51,7hlumphk42363z3i2nry2wrzj,1,62.4,-1.2,2025-05-04T13:08:36.346Z,2025-05-04T13:57:55Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702109367,347,,5702109437,233,536,5702109365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810223787,536,5,2,49,51,9zqn9ugvg64it0lr5z8cq4g9v,0,37.6,101.2,2025-05-04T13:08:36.346Z,2025-05-04T13:08:40Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702109499,233,499,5702109195,347,,5702109191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224329,500,1,2,50,5,7hlumphk42363z3i2nry2wrzj,1,59.5,0.0,2025-05-04T13:08:49.832Z,2025-05-04T13:08:52Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702112077,107,,5702112087,213,1.02,5702112083,141,6.7,5702112081,140,62.7,5702112085,212,6.4,5702112079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224371,501,1,2,50,7,7hlumphk42363z3i2nry2wrzj,1,62.8,6.7,2025-05-04T13:08:51.943Z,2025-05-04T13:08:53Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702112327,213,6.20,5702112323,141,6.1,5702112325,212,5.0,5702112321,140,67.5,5702112319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224435,502,1,2,50,8,7hlumphk42363z3i2nry2wrzj,1,67.5,6.1,2025-05-04T13:08:52.935Z,2025-05-04T13:08:54Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702112597,213,2.14,5702112593,141,14.3,5702112589,56,Right,5702112595,212,6.6,5702112591,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224469,503,1,2,50,9,7hlumphk42363z3i2nry2wrzj,0,64.0,16.1,2025-05-04T13:08:53.911Z,2025-05-04T13:08:55Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702112815,213,1.41,5702112811,212,13.5,5702112805,56,Center,5702112809,141,35.7,5702112807,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224523,538,1,2,50,11,9zqn9ugvg64it0lr5z8cq4g9v,1,30.0,74.5,2025-05-04T13:08:56.152Z,2025-05-04T13:08:57Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5702113067,141,70.8,5702113063,56,Back,5702113065,140,26.3,5702113069,212,4.6,5702113071,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224643,540,1,2,50,12,9zqn9ugvg64it0lr5z8cq4g9v,1,25.3,67.3,2025-05-04T13:08:57.240Z,2025-05-04T13:09:00Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702113797,141,38.3,5702113793,56,Back,5702113799,212,26.3,5702113795,140,41.9,5702113801,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224675,541,1,2,50,15,9zqn9ugvg64it0lr5z8cq4g9v,1,42.4,42.2,2025-05-04T13:09:00.697Z,2025-05-04T13:09:02Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5702113959,56,Back,5702113963,141,52.1,5702113967,213,2.31,5702113961,140,36.6,5702113965,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224683,542,1,2,50,17,9zqn9ugvg64it0lr5z8cq4g9v,0,36.5,52.2,2025-05-04T13:09:01.960Z,2025-05-04T13:09:02Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5702114007,140,40.0,5702114003,56,Back,5702114017,212,3.7,5702114013,141,51.9,5702114019,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224727,504,61,2,50,18,7hlumphk42363z3i2nry2wrzj,1,56.2,37.9,2025-05-04T13:09:03.160Z,2025-05-04T13:09:03Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702114239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224823,543,3,2,50,20,9zqn9ugvg64it0lr5z8cq4g9v,0,49.3,45.5,2025-05-04T13:09:05.139Z,2025-05-04T13:57:06Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5702244871,233,658,5702114727,56,Back,5702240961,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248723,658,7,2,50,20,7hlumphk42363z3i2nry2wrzj,1,50.7,54.5,2025-05-04T13:09:05.140Z,2025-05-04T13:57:06Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702244839,233,543,5702244809,285,,5702244807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810224923,505,1,2,50,21,7hlumphk42363z3i2nry2wrzj,1,58.7,46.7,2025-05-04T13:09:06.631Z,2025-05-04T13:09:08Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5702115233,140,53.5,5702115237,212,9.9,5702115235,141,34.6,5702115231,56,Center,5702115239,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225001,507,1,2,50,24,7hlumphk42363z3i2nry2wrzj,1,57.1,31.2,2025-05-04T13:09:08.864Z,2025-05-04T13:09:11Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5702115673,213,5.35,5702115659,56,Right,5702115667,212,9.0,5702115663,141,20.6,5702115661,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225055,508,1,2,50,27,7hlumphk42363z3i2nry2wrzj,1,69.7,12.3,2025-05-04T13:09:11.864Z,2025-05-04T13:09:13Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702115999,56,Right,5702116011,212,11.4,5702116015,213,5.99,5702116007,141,7.4,5702116003,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225135,509,1,2,50,28,7hlumphk42363z3i2nry2wrzj,1,81.6,9.5,2025-05-04T13:09:13.032Z,2025-05-04T13:09:15Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702116463,140,94.8,5702116475,212,14.0,5702116481,213,0.12,5702116457,56,Right,5702116469,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225161,510,1,2,50,30,7hlumphk42363z3i2nry2wrzj,0,95.5,11.4,2025-05-04T13:09:14.951Z,2025-05-04T13:09:16Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702116787,236,,5702116629,56,Right,5702116625,2,,5702116637,213,1.81,5702116633,141,19.1,5702116793,286,,5702116631,140,94.3,5702116635,212,5.4,5702116789,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225175,544,12,2,50,30,9zqn9ugvg64it0lr5z8cq4g9v,1,5.5,84.8,2025-05-04T13:09:15.051Z,2025-05-04T13:09:17Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702116689,56,Back,5702116833,233,510,5702116687,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225231,511,5,2,50,31,7hlumphk42363z3i2nry2wrzj,1,93.4,-1.6,2025-05-04T13:09:16.552Z,2025-05-04T13:57:56Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702116959,347,,5702116951,56,Right,5702117281,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225283,545,5,2,50,31,9zqn9ugvg64it0lr5z8cq4g9v,0,6.6,101.6,2025-05-04T13:09:16.552Z,2025-05-04T13:57:56Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702117197,56,Back,5702117373,233,511,5702117199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225503,512,1,2,50,39,7hlumphk42363z3i2nry2wrzj,1,92.1,0.0,2025-05-04T13:09:24.199Z,2025-05-04T13:09:25Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702118323,141,6.7,5702118327,213,2.71,5702118319,56,Right,5702118317,107,,5702118321,140,79.9,5702118325,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225605,513,1,2,50,40,7hlumphk42363z3i2nry2wrzj,1,79.9,6.7,2025-05-04T13:09:25.160Z,2025-05-04T13:09:28Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702118907,212,6.8,5702118903,140,86.4,5702118909,213,0.01,5702118905,141,6.8,5702118901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225631,546,83,2,50,43,9zqn9ugvg64it0lr5z8cq4g9v,0,13.5,97.7,2025-05-04T13:09:27.880Z,2025-05-04T13:11:42Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702142795,399,7a08ravzlia5dhw5dm1q707pw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225609,514,3,2,50,43,7hlumphk42363z3i2nry2wrzj,0,83.7,6.5,2025-05-04T13:09:28.711Z,2025-05-04T13:09:29Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702118939,56,Right,5702118941,286,,5702118987,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225753,547,1,2,50,46,9zqn9ugvg64it0lr5z8cq4g9v,1,15.8,86.1,2025-05-04T13:09:31.184Z,2025-05-04T13:10:55Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702119749,212,9.8,5702119751,213,0.27,5702119745,140,24.8,5702119743,56,Back,5702119747,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225803,549,1,2,50,47,9zqn9ugvg64it0lr5z8cq4g9v,1,28.2,86.7,2025-05-04T13:09:32.472Z,2025-05-04T13:11:00Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5702119969,213,4.42,5702119961,141,65.8,5702119965,212,14.8,5702119951,56,Back,5702119955,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225829,550,1,2,50,48,9zqn9ugvg64it0lr5z8cq4g9v,0,26.9,75.6,2025-05-04T13:09:33.753Z,2025-05-04T13:24:13Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5702253097,155,,5702120105,141,51.3,5702120101,140,44.0,5702120109,213,5.54,5702120097,56,Back,5702120107,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810225961,516,1,2,50,54,7hlumphk42363z3i2nry2wrzj,1,60.0,49.7,2025-05-04T13:09:39.415Z,2025-05-04T13:24:11Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702120795,56,Center,5702120815,213,5.69,5702120799,140,63.2,5702120811,212,4.0,5702120801,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252091,682,1,2,50,56,7hlumphk42363z3i2nry2wrzj,0,58.5,57.0,2025-05-04T13:09:41.505Z,2025-05-04T13:24:06Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702263045,141,46.8,5702263041,56,Center,5702263053,213,4.00,5702263047,212,9.2,5702263043,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226075,552,1,2,50,57,9zqn9ugvg64it0lr5z8cq4g9v,1,38.5,54.8,2025-05-04T13:09:41.976Z,2025-05-04T13:09:43Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5702121389,141,30.3,5702121385,56,Back,5702121391,212,19.3,5702121393,213,5.24,5702121387,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226123,553,1,2,50,58,9zqn9ugvg64it0lr5z8cq4g9v,1,47.8,29.4,2025-05-04T13:09:43.480Z,2025-05-04T13:09:44Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5702121641,212,3.7,5702121637,140,44.4,5702121639,141,27.9,5702121635,56,Back,5702121643,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226199,554,1,2,51,0,9zqn9ugvg64it0lr5z8cq4g9v,1,52.2,25.6,2025-05-04T13:09:44.840Z,2025-05-04T13:09:47Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5702122077,213,5.35,5702122069,56,Right,5702122073,141,7.7,5702122075,212,15.1,5702122071,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226211,555,3,2,51,2,9zqn9ugvg64it0lr5z8cq4g9v,0,62.7,9.0,2025-05-04T13:09:47.145Z,2025-05-04T13:57:07Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5702122579,233,517,5702122125,56,Right,5702122127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226267,517,7,2,51,2,7hlumphk42363z3i2nry2wrzj,1,37.3,91.0,2025-05-04T13:09:47.146Z,2025-05-04T13:57:06Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702122437,285,,5702122545,233,555,5702122435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226485,519,1,2,51,8,7hlumphk42363z3i2nry2wrzj,1,72.9,88.4,2025-05-04T13:09:53.448Z,2025-05-04T13:09:55Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5702123531,56,Left,5702123535,140,70.2,5702123539,141,79.0,5702123543,212,7.0,5702123547,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226507,520,3,2,51,10,7hlumphk42363z3i2nry2wrzj,1,72.3,78.0,2025-05-04T13:09:55.399Z,2025-05-04T13:57:19Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702123681,56,Center,5702123683,286,,5702123887,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226537,556,45,2,51,10,9zqn9ugvg64it0lr5z8cq4g9v,0,27.7,22.0,2025-05-04T13:09:55.399Z,2025-05-04T13:57:20Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702123945,233,520,5702123813,285,,5702123811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226581,521,1,2,51,10,7hlumphk42363z3i2nry2wrzj,1,72.0,78.2,2025-05-04T13:09:55.673Z,2025-05-04T13:09:58Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702124055,56,Left,5702124059,141,85.9,5702124063,213,0.59,5702124061,212,9.5,5702124057,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226593,522,3,2,51,12,7hlumphk42363z3i2nry2wrzj,0,82.0,87.4,2025-05-04T13:09:57.128Z,2025-05-04T13:24:40Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702124121,56,Left,5702124755,233,557,5702124123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226665,557,7,2,51,12,9zqn9ugvg64it0lr5z8cq4g9v,0,18.0,12.6,2025-05-04T13:09:57.129Z,2025-05-04T13:10:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702124457,56,Back,5702124461,285,,5702124537,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226609,523,61,2,51,13,7hlumphk42363z3i2nry2wrzj,1,81.3,87.1,2025-05-04T13:09:57.928Z,2025-05-04T13:24:42Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702124197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226865,559,1,2,51,16,9zqn9ugvg64it0lr5z8cq4g9v,1,21.6,6.1,2025-05-04T13:10:01.544Z,2025-05-04T13:10:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702125505,140,19.4,5702125509,212,16.2,5702125511,213,1.71,5702125503,56,Back,5702125507,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810226947,560,1,2,51,19,9zqn9ugvg64it0lr5z8cq4g9v,1,21.8,36.4,2025-05-04T13:10:04.169Z,2025-05-04T13:10:08Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702126019,213,1.77,5702126015,141,63.7,5702126011,56,Back,5702126017,212,18.9,5702126013,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
