id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815050305,529,1,2,49,1,93ohqui2qgqm8408viwmm1ken,1,40.0,74.4,2025-05-15T18:08:53.533Z,2025-05-15T18:08:55Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728875065,140,44.9,5728875063,56,Back,5728875067,141,92.4,5728875069,212,13.3,5728875071,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050315,530,1,2,49,3,93ohqui2qgqm8408viwmm1ken,1,44.9,92.4,2025-05-15T18:08:55.484Z,2025-05-15T18:08:57Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728875145,213,4.77,5728875141,141,72.3,5728875137,56,Back,5728875139,140,45.6,5728875143,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050339,531,1,2,49,5,93ohqui2qgqm8408viwmm1ken,1,45.8,69.4,2025-05-15T18:08:57.388Z,2025-05-15T18:09:00Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728875233,212,16.9,5728875235,213,0.03,5728875231,141,70.2,5728875229,140,61.9,5728875227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050361,532,1,2,49,8,93ohqui2qgqm8408viwmm1ken,1,62.8,69.6,2025-05-15T18:09:00.668Z,2025-05-15T18:09:03Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728875333,213,0.93,5728875325,56,Left,5728875331,212,9.3,5728875327,140,68.1,5728875329,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050393,533,1,2,49,11,93ohqui2qgqm8408viwmm1ken,1,78.7,71.7,2025-05-15T18:09:03.517Z,2025-05-15T18:09:08Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728875503,141,79.9,5728875501,140,93.9,5728875499,56,Left,5728875507,213,0.34,5728875505,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050399,534,1,2,49,16,93ohqui2qgqm8408viwmm1ken,1,94.7,69.6,2025-05-15T18:09:08.620Z,2025-05-15T18:09:10Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728875549,212,6.5,5728875547,141,61.4,5728875545,140,91.6,5728875551,213,4.18,5728875543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050421,410,83,2,49,18,durq4oppf7c08tnbzrlebt0uz,0,10.0,27.1,2025-05-15T18:09:10.261Z,2025-05-15T18:09:17Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728875823,399,7hugqbtot3c8fmxtfqld9l15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050443,535,1,2,49,18,93ohqui2qgqm8408viwmm1ken,1,91.7,61.4,2025-05-15T18:09:10.316Z,2025-05-15T18:09:15Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728875739,141,67.8,5728875737,140,75.6,5728875741,212,17.5,5728875743,213,2.89,5728875735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050449,536,1,2,49,23,93ohqui2qgqm8408viwmm1ken,0,77.5,63.4,2025-05-15T18:09:14.941Z,2025-05-15T18:09:15Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728875771,213,5.10,5728875761,155,,5728875769,212,4.7,5728875767,141,57.0,5728875763,56,Center,5728875765,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050453,411,61,2,49,24,durq4oppf7c08tnbzrlebt0uz,1,20.8,33.6,2025-05-15T18:09:16.060Z,2025-05-15T18:09:16Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728875773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050459,537,1,2,49,24,93ohqui2qgqm8408viwmm1ken,1,77.0,57.2,2025-05-15T18:09:16.524Z,2025-05-15T18:09:17Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728875799,56,Center,5728875803,141,49.3,5728875807,213,3.90,5728875801,140,71.6,5728875805,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050499,538,1,2,49,26,93ohqui2qgqm8408viwmm1ken,1,68.9,50.1,2025-05-15T18:09:18.157Z,2025-05-15T18:09:21Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728875977,213,1.98,5728875971,140,64.4,5728875969,56,Center,5728875975,212,11.8,5728875973,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050505,539,1,2,49,29,93ohqui2qgqm8408viwmm1ken,1,63.9,68.2,2025-05-15T18:09:21.644Z,2025-05-15T18:09:23Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728876013,140,71.0,5728876015,141,66.4,5728876011,56,Center,5728876019,213,6.12,5728876017,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050519,540,1,2,49,32,93ohqui2qgqm8408viwmm1ken,1,71.0,66.3,2025-05-15T18:09:23.756Z,2025-05-15T18:09:26Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728876117,141,81.1,5728876119,212,22.7,5728876121,213,0.46,5728876113,56,Left,5728876115,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050531,541,1,2,49,34,93ohqui2qgqm8408viwmm1ken,1,90.6,80.3,2025-05-15T18:09:26.124Z,2025-05-15T18:09:29Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728876189,212,12.5,5728876187,141,67.9,5728876183,56,Center,5728876191,213,3.88,5728876185,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050523,412,83,2,49,36,durq4oppf7c08tnbzrlebt0uz,0,20.9,32.2,2025-05-15T18:09:28.453Z,2025-05-15T18:09:33Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728876249,399,azcjwvw9799e6bawnlcb0lt2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050537,542,1,2,49,37,93ohqui2qgqm8408viwmm1ken,0,80.9,64.0,2025-05-15T18:09:29.229Z,2025-05-15T18:09:30Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728876201,140,89.7,5728876207,213,0.04,5728876199,56,Center,5728876203,141,64.5,5728876205,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050539,413,1,2,49,38,durq4oppf7c08tnbzrlebt0uz,1,10.0,29.2,2025-05-15T18:09:30.214Z,2025-05-15T18:09:31Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728876221,140,15.7,5728876227,213,5.72,5728876225,212,7.1,5728876219,56,Back,5728876223,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050559,415,3,2,49,44,durq4oppf7c08tnbzrlebt0uz,0,49.6,28.4,2025-05-15T18:09:35.990Z,2025-05-15T18:09:39Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5728876377,286,,5728876417,233,543,5728876375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050561,543,7,2,49,44,93ohqui2qgqm8408viwmm1ken,0,50.4,71.6,2025-05-15T18:09:35.991Z,2025-05-15T18:09:39Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728876397,233,415,5728876395,285,,5728876393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050605,416,1,2,49,47,durq4oppf7c08tnbzrlebt0uz,1,65.4,12.8,2025-05-15T18:09:39.126Z,2025-05-15T18:09:47Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5728876701,140,98.3,5728876713,213,1.00,5728876705,212,64.2,5728876697,196,,5728876699,56,Left,5728876703,141,92.4,5728876695,155,,5728876715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050609,417,61,2,49,55,durq4oppf7c08tnbzrlebt0uz,1,98.3,92.4,2025-05-15T18:09:46.873Z,2025-05-15T18:09:47Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728876729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050615,418,5,2,49,56,durq4oppf7c08tnbzrlebt0uz,0,91.4,101.8,2025-05-15T18:09:47.862Z,2025-05-15T18:09:50Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728876823,233,544,5728876767,56,Left,5728876769,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050619,544,5,2,49,56,93ohqui2qgqm8408viwmm1ken,1,8.6,-1.8,2025-05-15T18:09:47.862Z,2025-05-15T18:18:47Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728876785,347,,5728876783,56,Back,5728876811,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050825,545,1,2,50,26,93ohqui2qgqm8408viwmm1ken,1,5.2,0.0,2025-05-15T18:10:18.604Z,2025-05-15T18:10:22Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728877993,140,32.4,5728877995,141,11.6,5728877989,107,,5728877991,56,Back,5728877999,213,0.30,5728877997,212,29.9,5728878001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050845,546,1,2,50,30,93ohqui2qgqm8408viwmm1ken,1,32.4,11.6,2025-05-15T18:10:22.620Z,2025-05-15T18:10:26Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5728878125,140,39.1,5728878131,213,0.28,5728878127,141,14.6,5728878129,212,7.3,5728878121,168,,5728878123,56,Back,5728878119,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050853,547,61,2,50,34,93ohqui2qgqm8408viwmm1ken,0,38.9,14.0,2025-05-15T18:10:25.948Z,2025-05-15T18:10:54Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728878163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050861,419,1,2,50,34,durq4oppf7c08tnbzrlebt0uz,1,45.6,90.8,2025-05-15T18:10:26.518Z,2025-05-15T18:10:27Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5728878205,141,98.3,5728878207,212,13.2,5728878201,56,Left,5728878209,213,0.40,5728878203,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050893,421,1,2,50,37,durq4oppf7c08tnbzrlebt0uz,0,61.7,95.7,2025-05-15T18:10:29.110Z,2025-05-15T18:11:10Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5728878341,213,5.21,5728878337,141,79.3,5728878339,212,12.7,5728878333,56,Left,5728878335,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050897,548,8,2,50,39,93ohqui2qgqm8408viwmm1ken,1,27.0,20.9,2025-05-15T18:10:31.420Z,2025-05-15T18:11:19Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728878355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050917,550,1,2,50,41,93ohqui2qgqm8408viwmm1ken,1,24.6,19.5,2025-05-15T18:10:32.925Z,2025-05-15T18:10:34Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728878475,140,28.8,5728878479,212,9.9,5728878477,141,32.5,5728878473,56,Back,5728878481,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050949,551,1,2,50,42,93ohqui2qgqm8408viwmm1ken,1,28.8,32.5,2025-05-15T18:10:34.412Z,2025-05-15T18:10:40Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728878639,213,1.27,5728878631,56,Back,5728878637,212,29.2,5728878635,141,73.5,5728878633,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050953,422,45,2,50,48,durq4oppf7c08tnbzrlebt0uz,0,39.6,13.2,2025-05-15T18:10:39.980Z,2025-05-15T18:10:42Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728878657,56,Back,5728878753,233,552,5728878659,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050961,552,3,2,50,48,93ohqui2qgqm8408viwmm1ken,1,60.4,86.8,2025-05-15T18:10:39.980Z,2025-05-15T18:10:42Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728878693,56,Left,5728878695,286,,5728878725,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051003,553,3,2,50,54,93ohqui2qgqm8408viwmm1ken,0,88.4,66.2,2025-05-15T18:10:46.004Z,2025-05-15T18:51:51Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728878951,233,423,5728878927,56,Center,5728878929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050999,423,7,2,50,54,durq4oppf7c08tnbzrlebt0uz,1,11.6,33.8,2025-05-15T18:10:46.005Z,2025-05-15T18:51:51Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728878905,285,,5728878947,233,553,5728878901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051035,425,1,2,50,55,durq4oppf7c08tnbzrlebt0uz,1,14.4,26.5,2025-05-15T18:10:47.606Z,2025-05-15T18:10:50Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728879081,213,5.22,5728879073,56,Back,5728879079,212,10.0,5728879077,141,13.7,5728879075,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051071,426,61,2,50,58,durq4oppf7c08tnbzrlebt0uz,0,19.6,10.1,2025-05-15T18:10:50.549Z,2025-05-15T18:10:57Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5728879231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051073,427,5,2,51,3,durq4oppf7c08tnbzrlebt0uz,0,29.4,-1.8,2025-05-15T18:10:55.318Z,2025-05-15T18:10:57Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5728879279,233,554,5728879241,347,,5728879239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051075,554,5,2,51,3,93ohqui2qgqm8408viwmm1ken,1,70.6,101.8,2025-05-15T18:10:55.318Z,2025-05-15T18:18:47Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728879269,233,427,5728879251,56,Left,5728879253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051125,555,1,2,51,10,93ohqui2qgqm8408viwmm1ken,1,70.1,100.0,2025-05-15T18:11:02.221Z,2025-05-15T18:11:06Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728879563,213,3.48,5728879555,56,Back,5728879559,141,85.4,5728879557,140,40.4,5728879565,1,,5728879553,107,,5728879561,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051135,556,1,2,51,14,93ohqui2qgqm8408viwmm1ken,1,41.8,85.3,2025-05-15T18:11:06.621Z,2025-05-15T18:11:09Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728879633,141,82.0,5728879635,212,15.7,5728879629,56,Left,5728879631,140,56.6,5728879637,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051143,557,1,2,51,17,93ohqui2qgqm8408viwmm1ken,1,54.2,78.1,2025-05-15T18:11:09.004Z,2025-05-15T18:11:11Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728879679,140,36.3,5728879677,56,Back,5728879683,212,20.2,5728879681,141,67.3,5728879685,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051155,558,1,2,51,19,93ohqui2qgqm8408viwmm1ken,1,34.9,64.2,2025-05-15T18:11:10.909Z,2025-05-15T18:11:12Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728879729,140,35.8,5728879727,56,Back,5728879731,141,39.1,5728879735,213,4.77,5728879733,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051165,559,1,2,51,21,93ohqui2qgqm8408viwmm1ken,1,35.2,44.2,2025-05-15T18:11:12.765Z,2025-05-15T18:11:14Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728879801,212,14.1,5728879797,140,28.7,5728879799,141,62.4,5728879795,56,Back,5728879803,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051171,560,1,2,51,22,93ohqui2qgqm8408viwmm1ken,1,28.7,62.4,2025-05-15T18:11:13.997Z,2025-05-15T18:11:15Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728879843,213,0.00,5728879835,56,Back,5728879839,141,62.4,5728879837,140,33.6,5728879841,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051179,561,1,2,51,23,93ohqui2qgqm8408viwmm1ken,1,33.6,62.3,2025-05-15T18:11:15.229Z,2025-05-15T18:11:16Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728879893,213,3.87,5728879885,56,Back,5728879891,212,6.6,5728879897,156,,5728879889,141,55.8,5728879887,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051185,428,83,2,51,25,durq4oppf7c08tnbzrlebt0uz,0,47.8,41.3,2025-05-15T18:11:16.806Z,2025-05-15T18:11:23Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728880101,399,d58ji96mcnebbci6skc46x9uc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051205,562,1,2,51,27,93ohqui2qgqm8408viwmm1ken,1,34.9,70.5,2025-05-15T18:11:18.941Z,2025-05-15T18:11:21Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728880033,213,0.01,5728880025,56,Center,5728880027,140,63.2,5728880029,141,70.8,5728880031,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051213,563,1,2,51,29,93ohqui2qgqm8408viwmm1ken,1,64.8,71.1,2025-05-15T18:11:21.693Z,2025-05-15T18:11:23Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5728880131,156,,5728880075,140,61.8,5728880079,212,3.3,5728880077,141,72.4,5728880073,56,Center,5728880081,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051245,564,1,2,51,32,93ohqui2qgqm8408viwmm1ken,1,74.5,72.1,2025-05-15T18:11:24.382Z,2025-05-15T18:11:27Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728880239,141,87.5,5728880237,140,83.5,5728880241,212,14.1,5728880243,213,0.84,5728880235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051265,565,1,2,51,35,93ohqui2qgqm8408viwmm1ken,1,87.0,84.8,2025-05-15T18:11:26.989Z,2025-05-15T18:11:29Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728880363,141,69.6,5728880359,56,Center,5728880365,212,11.4,5728880367,213,5.15,5728880361,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051273,566,1,2,51,37,93ohqui2qgqm8408viwmm1ken,0,93.7,68.4,2025-05-15T18:11:29.389Z,2025-05-15T18:11:30Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728880393,140,92.4,5728880419,286,,5728880415,233,429,5728880395,141,64.8,5728880397,212,2.8,5728880391,56,Center,5728880399,213,4.20,5728880413,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051269,429,74,2,51,37,durq4oppf7c08tnbzrlebt0uz,1,3.7,29.2,2025-05-15T18:11:29.390Z,2025-05-15T18:11:32Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728880387,285,,5728880439,233,566,5728880385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051281,430,6,2,51,38,durq4oppf7c08tnbzrlebt0uz,0,5.2,31.6,2025-05-15T18:11:30.486Z,2025-05-15T18:11:35Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728880465,73,,5728880461,56,Back,5728880547,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051291,567,6,2,51,38,93ohqui2qgqm8408viwmm1ken,1,94.8,68.4,2025-05-15T18:11:30.486Z,2025-05-15T18:18:41Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728880511,56,Center,5728880515,73,,5728880539,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051549,568,1,2,52,15,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-05-15T18:12:07.359Z,2025-05-15T18:12:11Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728881877,213,4.45,5728881879,1,,5728881871,140,89.9,5728881867,223,,5728881869,56,Center,5728881861,2,,5728881875,212,38.5,5728881865,155,,5728881873,141,44.9,5728881863,6,,,,,,,,,,,,,,,,,,,,,,
2815051541,431,44,2,52,18,durq4oppf7c08tnbzrlebt0uz,1,8.4,54.2,2025-05-15T18:12:09.814Z,2025-05-15T18:12:12Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728881961,233,569,5728881811,285,,5728881807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051555,569,44,2,52,18,93ohqui2qgqm8408viwmm1ken,0,93.4,46.7,2025-05-15T18:12:09.815Z,2025-05-15T18:12:12Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5728881915,286,,5728881913,56,Center,5728881981,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051545,432,12,2,52,18,durq4oppf7c08tnbzrlebt0uz,1,3.0,51.5,2025-05-15T18:12:10.167Z,2025-05-15T18:12:17Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728881835,141,78.1,5728881831,56,Back,5728881839,213,0.76,5728881837,212,26.2,5728881833,140,21.1,5728881911,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051597,433,83,2,52,26,durq4oppf7c08tnbzrlebt0uz,0,11.7,70.5,2025-05-15T18:12:17.750Z,2025-05-15T18:12:31Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5728882631,399,dvi2tleym136aqpvwfi4lustm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051617,570,13,2,52,28,93ohqui2qgqm8408viwmm1ken,1,86.0,31.2,2025-05-15T18:12:20.494Z,2025-05-15T18:12:37Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728882993,215,,5728882249,56,Center,5728882997,230,98.5,5728882489,72,,5728882987,75,,5728882995,458,,5728882247,63,,5728882999,231,47.8,5728882991,103,9.7,5728882487,25,,5728882989,102,,,,,,40.2,,,,,,,,,,,,,
2815051621,434,5,2,52,29,durq4oppf7c08tnbzrlebt0uz,1,-1.4,62.4,2025-05-15T18:12:21.383Z,2025-05-15T18:18:47Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5728882261,346,,5728882311,233,571,5728882259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051631,571,5,2,52,29,93ohqui2qgqm8408viwmm1ken,0,101.4,37.6,2025-05-15T18:12:21.383Z,2025-05-15T18:18:47Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728882315,233,434,5728882309,346,,5728882307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051747,435,1,2,52,45,durq4oppf7c08tnbzrlebt0uz,1,4.2,53.7,2025-05-15T18:12:37.366Z,2025-05-15T18:12:38Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5728883033,140,13.3,5728883043,237,,5728883035,141,28.9,5728883037,212,19.4,5728883039,213,5.23,5728883031,56,Back,5728883029,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051761,436,1,2,52,46,durq4oppf7c08tnbzrlebt0uz,1,13.3,28.9,2025-05-15T18:12:37.926Z,2025-05-15T18:12:39Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728883115,140,38.6,5728883121,213,5.81,5728883113,56,Back,5728883117,141,8.8,5728883119,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051773,437,1,2,52,47,durq4oppf7c08tnbzrlebt0uz,1,52.5,9.4,2025-05-15T18:12:39.463Z,2025-05-15T18:12:41Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728883189,140,63.4,5728883187,56,Right,5728883195,213,6.03,5728883191,141,5.0,5728883193,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051803,438,3,2,52,49,durq4oppf7c08tnbzrlebt0uz,1,69.0,10.0,2025-05-15T18:12:41.030Z,2025-05-15T18:51:57Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5728883359,56,Right,5728883393,233,572,5728883361,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051785,572,45,2,52,49,93ohqui2qgqm8408viwmm1ken,0,31.0,90.0,2025-05-15T18:12:41.030Z,2025-05-15T18:51:58Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728883433,233,438,5728883259,285,,5728883257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
