id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2807228741,447,7,2,47,56,5mbo4f0vps12dr0fcvjn3wyp5,0,74.7,7.8,2025-04-27T15:05:35.371Z,2025-04-27T16:05:40Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5685516447,56,Right,5685516649,233,493,5685516449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228783,494,61,2,47,57,1939bnru25svvgv15k2c7tw2y,1,25.6,91.2,2025-04-27T15:05:36.392Z,2025-04-27T15:05:41Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685516635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228763,448,5,2,47,58,5mbo4f0vps12dr0fcvjn3wyp5,1,75.1,-2.0,2025-04-27T15:05:36.603Z,2025-04-27T15:40:12Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5685516547,347,,5685516545,56,Right,5685516779,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228809,495,5,2,47,58,1939bnru25svvgv15k2c7tw2y,0,24.9,102.0,2025-04-27T15:05:36.603Z,2025-04-27T15:40:12Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685516801,233,448,5685516739,56,Back,5685516743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229129,449,1,2,48,18,5mbo4f0vps12dr0fcvjn3wyp5,0,77.5,0.0,2025-04-27T15:05:57.484Z,2025-04-27T15:06:10Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685518617,56,Center,5685518627,1,,5685518625,213,1.13,5685518623,212,31.4,5685518615,107,,5685518619,140,90.2,5685518621,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229163,451,43,2,48,21,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-27T15:05:59.950Z,2025-04-27T15:06:08Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5685518793,56,Center,5685518799,249,0,5685518789,22,0,5685518791,17,0,5685519481,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229269,496,4,2,48,21,1939bnru25svvgv15k2c7tw2y,1,9.8,59.0,2025-04-27T15:06:00.310Z,2025-04-27T15:28:28Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685519359,13,,5685519363,152,,5685522167,233,450,5685519369,285,,5685641759,294,,5685519361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229155,450,4,2,48,21,5mbo4f0vps12dr0fcvjn3wyp5,0,90.2,41.0,2025-04-27T15:06:00.311Z,2025-04-27T15:28:26Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5685519867,152,,5685518761,56,Center,5685519863,13,,5685641957,294,,5685522177,233,496,5685518763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229347,497,1,2,48,30,1939bnru25svvgv15k2c7tw2y,1,9.0,53.9,2025-04-27T15:06:09.495Z,2025-04-27T15:06:11Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5685519697,141,66.4,5685519699,212,10.2,5685519689,5,,5685519693,56,Back,5685519695,140,14.3,5685519701,213,0.99,5685519691,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229377,498,1,2,48,32,1939bnru25svvgv15k2c7tw2y,1,13.2,65.8,2025-04-27T15:06:11.063Z,2025-04-27T15:06:12Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685519817,140,24.5,5685519821,212,11.9,5685519819,141,66.7,5685519823,213,0.05,5685519815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229395,499,1,2,48,33,1939bnru25svvgv15k2c7tw2y,1,24.5,66.7,2025-04-27T15:06:12.486Z,2025-04-27T15:06:15Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685519911,213,3.62,5685519907,141,53.3,5685519909,212,19.8,5685519923,156,,5685519905,140,7.8,5685519903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229497,500,1,2,48,36,1939bnru25svvgv15k2c7tw2y,1,6.0,51.2,2025-04-27T15:06:14.968Z,2025-04-27T15:06:19Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5685520461,140,7.3,5685520473,213,4.78,5685520457,56,Back,5685520469,212,19.0,5685520465,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229537,501,1,2,48,40,1939bnru25svvgv15k2c7tw2y,1,10.5,25.6,2025-04-27T15:06:19.399Z,2025-04-27T15:06:22Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685520691,213,0.20,5685520689,212,32.2,5685520693,1,,5685520683,56,Back,5685520685,140,40.5,5685520687,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229559,502,1,2,48,43,1939bnru25svvgv15k2c7tw2y,1,40.5,35.2,2025-04-27T15:06:21.944Z,2025-04-27T15:28:58Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5685520817,140,56.7,5685520819,141,5.8,5685520813,56,Right,5685520823,213,5.42,5685520821,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229659,503,1,2,48,46,1939bnru25svvgv15k2c7tw2y,1,56.6,5.8,2025-04-27T15:06:25.255Z,2025-04-27T15:06:27Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685521307,141,43.0,5685521309,212,27.0,5685521313,213,1.22,5685521305,140,65.5,5685521303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229665,504,3,2,48,49,1939bnru25svvgv15k2c7tw2y,0,71.8,45.0,2025-04-27T15:06:27.804Z,2025-04-27T15:06:36Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685521355,286,,5685521429,233,452,5685521353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229669,452,7,2,48,49,5mbo4f0vps12dr0fcvjn3wyp5,0,28.2,55.0,2025-04-27T15:06:27.805Z,2025-04-27T15:06:32Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5685521377,285,,5685521407,233,504,5685521375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229717,453,3,2,48,51,5mbo4f0vps12dr0fcvjn3wyp5,1,34.8,47.8,2025-04-27T15:06:29.727Z,2025-04-27T15:29:17Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685645913,286,,5685646379,233,505,5685521719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229705,505,45,2,48,51,1939bnru25svvgv15k2c7tw2y,0,65.2,52.2,2025-04-27T15:06:29.727Z,2025-04-27T15:29:19Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685646399,233,453,5685646355,285,,5685521619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229813,455,3,2,48,54,5mbo4f0vps12dr0fcvjn3wyp5,0,35.8,28.8,2025-04-27T15:06:33.454Z,2025-04-27T15:06:40Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685522285,56,Back,5685522311,211,,5685522287,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229821,456,5,2,48,56,5mbo4f0vps12dr0fcvjn3wyp5,0,46.5,-1.4,2025-04-27T15:06:35.399Z,2025-04-27T15:40:13Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685522327,347,,5685522325,56,Back,5685522407,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229763,506,5,2,48,56,1939bnru25svvgv15k2c7tw2y,1,53.5,101.4,2025-04-27T15:06:35.399Z,2025-04-27T15:40:13Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685522019,56,Left,5685522021,347,,5685522399,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229875,507,1,2,49,3,1939bnru25svvgv15k2c7tw2y,1,53.1,100.0,2025-04-27T15:06:42.216Z,2025-04-27T15:06:44Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685522597,56,Left,5685522605,213,6.01,5685522595,107,,5685522603,212,11.3,5685522601,141,97.1,5685522599,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229927,508,1,2,49,5,1939bnru25svvgv15k2c7tw2y,1,63.5,97.1,2025-04-27T15:06:44.263Z,2025-04-27T15:06:45Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685522927,140,57.9,5685522931,141,96.3,5685522943,213,3.23,5685522935,212,5.9,5685522925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229959,509,1,2,49,6,1939bnru25svvgv15k2c7tw2y,1,57.9,96.3,2025-04-27T15:06:45.287Z,2025-04-27T15:06:47Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685523051,140,53.6,5685523055,141,88.6,5685523047,56,Left,5685523059,213,4.00,5685523057,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229971,510,1,2,49,8,1939bnru25svvgv15k2c7tw2y,1,54.6,90.9,2025-04-27T15:06:47.079Z,2025-04-27T15:06:47Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685523175,213,4.68,5685523173,212,5.9,5685523167,56,Left,5685523169,140,54.4,5685523171,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230017,511,1,2,49,9,1939bnru25svvgv15k2c7tw2y,1,54.4,82.3,2025-04-27T15:06:47.799Z,2025-04-27T15:06:50Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685523407,56,Left,5685523411,141,91.8,5685523415,213,1.03,5685523409,140,58.1,5685523413,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230063,512,1,2,49,11,1939bnru25svvgv15k2c7tw2y,1,57.2,89.3,2025-04-27T15:06:50.135Z,2025-04-27T15:06:53Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685523717,141,94.1,5685523719,212,11.8,5685523713,56,Left,5685523715,140,68.0,5685523721,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230079,513,3,2,49,14,1939bnru25svvgv15k2c7tw2y,1,79.2,94.3,2025-04-27T15:06:52.820Z,2025-04-27T16:05:47Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685523845,56,Left,5685650063,233,613,5685523847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252551,613,45,2,49,14,5mbo4f0vps12dr0fcvjn3wyp5,0,20.8,5.7,2025-04-27T15:06:52.820Z,2025-04-27T16:05:47Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685650033,56,Back,5685650035,285,,5685650087,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230095,514,1,2,49,16,1939bnru25svvgv15k2c7tw2y,0,89.8,88.7,2025-04-27T15:06:55.079Z,2025-04-27T15:06:56Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685523921,141,55.4,5685523913,2,,5685523925,213,4.76,5685523923,212,22.7,5685523915,155,,5685523919,140,90.8,5685523917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230107,457,12,2,49,18,5mbo4f0vps12dr0fcvjn3wyp5,1,6.0,40.3,2025-04-27T15:06:56.748Z,2025-04-27T15:06:59Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5685523999,56,Back,5685524007,213,1.04,5685524003,141,60.5,5685524005,212,15.9,5685524001,140,13.6,5685524015,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230141,458,12,2,49,20,5mbo4f0vps12dr0fcvjn3wyp5,1,13.6,60.5,2025-04-27T15:06:58.532Z,2025-04-27T15:07:02Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5685524215,56,Back,5685524223,213,1.69,5685524221,212,28.2,5685524219,141,100.0,5685524319,167,,5685524217,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230149,459,5,2,49,20,5mbo4f0vps12dr0fcvjn3wyp5,0,12.0,101.2,2025-04-27T15:06:59.463Z,2025-04-27T15:40:13Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5685524253,347,,5685524393,233,515,5685524251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230137,515,5,2,49,20,1939bnru25svvgv15k2c7tw2y,1,88.0,-1.2,2025-04-27T15:06:59.463Z,2025-04-27T15:40:13Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685524199,347,,5685524347,233,459,5685524197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230293,516,1,2,49,28,1939bnru25svvgv15k2c7tw2y,1,85.3,0.0,2025-04-27T15:07:06.919Z,2025-04-27T15:07:10Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685525195,107,,5685525199,140,68.7,5685525205,213,2.72,5685525197,56,Right,5685525203,212,19.1,5685525201,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230353,517,1,2,49,32,1939bnru25svvgv15k2c7tw2y,1,71.5,12.8,2025-04-27T15:07:10.615Z,2025-04-27T15:07:14Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685525507,141,49.4,5685525505,140,62.4,5685525503,56,Center,5685525511,213,1.94,5685525509,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230371,518,1,2,49,35,1939bnru25svvgv15k2c7tw2y,0,61.8,49.9,2025-04-27T15:07:13.895Z,2025-04-27T15:07:15Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685525597,56,Center,5685525599,140,86.4,5685525601,141,64.6,5685525595,155,,5685525603,212,27.7,5685525605,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230409,460,12,2,49,38,5mbo4f0vps12dr0fcvjn3wyp5,1,9.9,32.8,2025-04-27T15:07:16.500Z,2025-04-27T15:07:20Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685525745,141,32.8,5685525743,140,19.8,5685525749,213,0.00,5685525747,212,10.4,5685525741,56,Back,5685525761,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230425,519,1,2,49,40,1939bnru25svvgv15k2c7tw2y,1,77.7,57.2,2025-04-27T15:07:18.855Z,2025-04-27T15:07:21Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5685525849,140,76.4,5685525851,141,76.0,5685525855,213,1.68,5685525847,56,Center,5685525853,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230433,520,1,2,49,42,1939bnru25svvgv15k2c7tw2y,0,74.9,83.0,2025-04-27T15:07:21.143Z,2025-04-27T15:07:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685525899,141,65.8,5685525893,155,,5685525895,56,Center,5685525897,140,84.9,5685525903,213,5.44,5685525891,2,,5685525901,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230437,461,61,2,49,43,5mbo4f0vps12dr0fcvjn3wyp5,1,14.5,22.8,2025-04-27T15:07:22.051Z,2025-04-27T15:07:22Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5685525933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230487,463,50,2,49,46,5mbo4f0vps12dr0fcvjn3wyp5,1,27.6,55.5,2025-04-27T15:07:24.582Z,2025-04-27T16:05:41Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5685526227,285,,5685526347,233,521,5685526225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230495,521,7,2,49,46,1939bnru25svvgv15k2c7tw2y,1,72.4,44.5,2025-04-27T15:07:24.583Z,2025-04-27T16:05:40Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685526307,233,463,5685526257,286,,5685526255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230533,523,1,2,49,47,1939bnru25svvgv15k2c7tw2y,1,70.0,42.2,2025-04-27T15:07:25.959Z,2025-04-27T15:07:28Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685526483,212,9.1,5685526477,56,Center,5685526485,213,3.70,5685526481,141,35.1,5685526479,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230553,524,1,2,49,50,1939bnru25svvgv15k2c7tw2y,1,63.2,34.6,2025-04-27T15:07:28.806Z,2025-04-27T15:08:43Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685526579,212,7.5,5685526571,140,65.1,5685526575,141,24.0,5685526565,56,Center,5685526581,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230655,525,1,2,49,51,1939bnru25svvgv15k2c7tw2y,1,65.1,24.0,2025-04-27T15:07:30.280Z,2025-04-27T15:07:36Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5685527161,213,1.67,5685527157,141,45.8,5685527159,212,14.9,5685527153,56,Center,5685527155,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230595,464,83,2,49,54,5mbo4f0vps12dr0fcvjn3wyp5,0,31.9,68.8,2025-04-27T15:07:33.229Z,2025-04-27T15:07:41Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685527593,399,60fbyywnjiz6l8n7gmi2mjld5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230727,526,1,2,49,58,1939bnru25svvgv15k2c7tw2y,1,58.3,22.7,2025-04-27T15:07:36.679Z,2025-04-27T15:07:40Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685527477,141,42.2,5685527475,140,47.9,5685527473,56,Back,5685527479,212,17.2,5685527481,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230747,527,1,2,50,1,1939bnru25svvgv15k2c7tw2y,1,56.0,40.9,2025-04-27T15:07:40.487Z,2025-04-27T15:08:46Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685527573,213,1.74,5685527565,56,Center,5685527571,212,18.6,5685527569,141,67.8,5685527567,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230867,528,1,2,50,5,1939bnru25svvgv15k2c7tw2y,1,56.7,77.0,2025-04-27T15:07:43.657Z,2025-04-27T15:07:46Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685528121,56,Left,5685528127,212,19.7,5685528129,213,0.55,5685528123,140,72.7,5685528125,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230893,529,1,2,50,8,1939bnru25svvgv15k2c7tw2y,0,72.7,92.1,2025-04-27T15:07:46.599Z,2025-04-27T15:07:51Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685528269,141,90.3,5685528271,212,5.4,5685528265,56,Left,5685528273,213,6.05,5685528267,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230941,530,50,2,50,11,1939bnru25svvgv15k2c7tw2y,1,84.5,91.0,2025-04-27T15:07:49.996Z,2025-04-27T16:05:41Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685528543,233,465,5685528509,286,,5685528507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230927,465,7,2,50,11,5mbo4f0vps12dr0fcvjn3wyp5,1,15.5,9.0,2025-04-27T15:07:49.997Z,2025-04-27T16:05:41Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685528533,233,530,5685528441,167,,5685528443,56,Back,5685528445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230931,466,5,2,50,12,5mbo4f0vps12dr0fcvjn3wyp5,0,15.2,-1.2,2025-04-27T15:07:50.748Z,2025-04-27T15:07:56Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685528469,347,,5685528725,233,531,5685528467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807230965,531,5,2,50,12,1939bnru25svvgv15k2c7tw2y,1,84.8,101.2,2025-04-27T15:07:50.748Z,2025-04-27T15:40:14Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685528685,56,Left,5685528687,347,,5685528705,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231027,532,1,2,50,16,1939bnru25svvgv15k2c7tw2y,1,80.9,100.0,2025-04-27T15:07:54.567Z,2025-04-27T15:07:58Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685529113,189,,5685529005,213,4.23,5685529003,212,10.8,5685528995,107,,5685528999,140,76.1,5685529001,141,88.0,5685528997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231077,533,1,2,50,20,1939bnru25svvgv15k2c7tw2y,1,76.1,88.0,2025-04-27T15:07:59.095Z,2025-04-27T15:08:00Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685529247,140,84.2,5685529253,213,0.61,5685529249,141,96.8,5685529245,56,Left,5685529251,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231135,534,1,2,50,22,1939bnru25svvgv15k2c7tw2y,1,84.2,96.8,2025-04-27T15:08:00.679Z,2025-04-27T15:08:04Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685529545,140,74.8,5685529543,56,Left,5685529549,212,10.5,5685529551,213,3.49,5685529547,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231167,535,1,2,50,26,1939bnru25svvgv15k2c7tw2y,1,74.0,90.9,2025-04-27T15:08:04.583Z,2025-04-27T15:08:06Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685529737,56,Left,5685529745,213,3.41,5685529739,140,64.6,5685529743,212,10.2,5685529741,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231237,536,1,2,50,27,1939bnru25svvgv15k2c7tw2y,1,64.9,85.3,2025-04-27T15:08:06.167Z,2025-04-27T15:08:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685530071,56,Center,5685530079,213,4.71,5685530073,140,64.9,5685530075,141,59.6,5685530077,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231263,537,1,2,50,30,1939bnru25svvgv15k2c7tw2y,1,65.6,59.0,2025-04-27T15:08:09Z,2025-04-27T15:08:10Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685530207,141,25.9,5685530211,213,4.83,5685530203,56,Center,5685530205,140,68.1,5685530209,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231325,538,1,2,50,31,1939bnru25svvgv15k2c7tw2y,1,68.1,25.9,2025-04-27T15:08:10.279Z,2025-04-27T15:08:13Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685530547,141,8.2,5685530551,213,5.31,5685530549,212,14.6,5685530545,140,75.9,5685530543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231463,539,1,2,50,34,1939bnru25svvgv15k2c7tw2y,1,74.5,7.6,2025-04-27T15:08:13.319Z,2025-04-27T15:08:19Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5685531197,141,73.0,5685531203,1,,5685531193,56,Center,5685531195,140,89.6,5685531199,212,47.2,5685531189,2,,5685531201,213,1.23,5685531191,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231477,540,1,2,50,40,1939bnru25svvgv15k2c7tw2y,0,85.1,81.8,2025-04-27T15:08:19.416Z,2025-04-27T15:08:20Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685531297,213,4.65,5685531295,212,14.1,5685531293,141,61.1,5685531289,56,Center,5685531291,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231497,467,61,2,50,43,5mbo4f0vps12dr0fcvjn3wyp5,1,12.8,36.9,2025-04-27T15:08:21.581Z,2025-04-27T15:08:42Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5685531381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807231567,468,12,2,50,44,5mbo4f0vps12dr0fcvjn3wyp5,1,11.9,27.4,2025-04-27T15:08:22.781Z,2025-04-27T15:08:27Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5685531817,141,74.1,5685531819,212,33.5,5685531821,213,1.24,5685531815,140,22.2,5685531813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
