id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2799706249,565,1,2,48,25,9zqn9ugvg64it0lr5z8cq4g9v,1,73.1,11.0,2025-04-12T14:05:46.537Z,2025-04-12T14:05:49Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644221175,140,76.2,5644221187,213,5.33,5644221179,141,4.3,5644221183,212,5.6,5644221169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706297,566,1,2,48,28,9zqn9ugvg64it0lr5z8cq4g9v,1,77.0,5.5,2025-04-12T14:05:49.697Z,2025-04-12T14:05:50Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5644221435,140,74.0,5644221433,56,Right,5644221439,212,3.5,5644221441,213,2.66,5644221437,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706303,567,50,2,48,29,9zqn9ugvg64it0lr5z8cq4g9v,1,76.8,8.6,2025-04-12T14:05:50.477Z,2025-04-12T14:09:56Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644221463,56,Right,5644221639,233,441,5644221465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706319,441,7,2,48,29,spvvjmk37iid7hsky9g3nce7,0,23.2,91.4,2025-04-12T14:05:50.478Z,2025-04-12T14:09:54Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644221561,233,567,5644221531,56,Back,5644221535,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712307,616,61,2,48,30,9zqn9ugvg64it0lr5z8cq4g9v,1,77.9,18.2,2025-04-12T14:05:51.561Z,2025-04-12T14:09:14Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644261979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706439,568,1,2,48,32,9zqn9ugvg64it0lr5z8cq4g9v,0,80.9,26.1,2025-04-12T14:05:54.168Z,2025-04-12T14:05:57Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5644222243,213,0.15,5644222701,286,,5644222235,140,85.2,5644222693,236,,5644222233,56,Center,5644222697,233,442,5644222241,212,4.6,5644222237,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706507,442,74,2,48,32,spvvjmk37iid7hsky9g3nce7,1,13.5,66.1,2025-04-12T14:05:54.169Z,2025-04-12T14:19:39Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5644222625,285,,5644222623,56,Back,5644222955,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712365,451,12,2,48,35,spvvjmk37iid7hsky9g3nce7,1,18.5,73.6,2025-04-12T14:05:56.532Z,2025-04-12T14:09:41Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5644268147,212,6.0,5644268149,213,0.11,5644268143,140,24.2,5644268145,141,74.6,5644268141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706545,569,1,2,48,35,9zqn9ugvg64it0lr5z8cq4g9v,1,67.6,25.2,2025-04-12T14:05:56.961Z,2025-04-12T14:10:29Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644222891,141,30.7,5644222895,212,5.0,5644222885,140,70.7,5644222881,56,Center,5644222897,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706579,570,1,2,48,36,9zqn9ugvg64it0lr5z8cq4g9v,1,70.7,30.7,2025-04-12T14:05:57.849Z,2025-04-12T14:10:31Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5644223081,212,5.7,5644223077,140,67.4,5644223083,213,4.06,5644223075,56,Center,5644223079,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706667,571,1,2,48,37,9zqn9ugvg64it0lr5z8cq4g9v,1,68.6,26.1,2025-04-12T14:05:58.745Z,2025-04-12T14:06:01Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644223595,212,26.3,5644223599,213,1.94,5644223593,141,62.1,5644223585,56,Center,5644223589,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706799,572,1,2,48,41,9zqn9ugvg64it0lr5z8cq4g9v,1,61.0,58.7,2025-04-12T14:06:02.585Z,2025-04-12T14:06:05Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644224357,212,5.5,5644224351,56,Center,5644224355,141,51.3,5644224359,213,5.11,5644224353,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706865,573,1,2,48,43,9zqn9ugvg64it0lr5z8cq4g9v,1,63.8,55.7,2025-04-12T14:06:05.113Z,2025-04-12T14:06:06Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5644224679,141,65.2,5644224687,213,0.59,5644224675,56,Center,5644224677,140,73.0,5644224683,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799706975,574,1,2,48,45,9zqn9ugvg64it0lr5z8cq4g9v,1,74.6,71.5,2025-04-12T14:06:06.817Z,2025-04-12T14:06:09Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5644225321,140,86.2,5644225323,141,93.6,5644225325,212,19.3,5644225319,56,Left,5644225327,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799707171,575,1,2,48,48,9zqn9ugvg64it0lr5z8cq4g9v,1,75.9,80.3,2025-04-12T14:06:09.625Z,2025-04-12T14:06:14Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5644226331,56,Center,5644226339,212,18.2,5644226335,140,66.0,5644226337,141,58.4,5644226341,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799707319,576,1,2,48,52,9zqn9ugvg64it0lr5z8cq4g9v,1,61.9,59.3,2025-04-12T14:06:14.281Z,2025-04-12T14:06:17Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644227009,213,0.62,5644227003,140,70.5,5644227005,141,68.7,5644227001,56,Center,5644227007,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799707575,577,1,2,48,56,9zqn9ugvg64it0lr5z8cq4g9v,1,69.7,67.0,2025-04-12T14:06:17.537Z,2025-04-12T14:06:24Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5644228357,56,Right,5644228369,212,43.9,5644228365,141,3.5,5644228355,196,,5644228375,1,,5644228373,213,4.90,5644228361,140,77.3,5644228351,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799707777,578,1,2,49,3,9zqn9ugvg64it0lr5z8cq4g9v,1,78.9,19.5,2025-04-12T14:06:24.368Z,2025-04-12T14:06:28Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5644229395,140,77.0,5644229393,56,Center,5644229399,212,6.1,5644229401,213,1.91,5644229397,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799707895,579,1,2,49,6,9zqn9ugvg64it0lr5z8cq4g9v,1,71.1,27.9,2025-04-12T14:06:27.721Z,2025-04-12T14:06:30Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644229995,56,Right,5644230017,213,5.28,5644230001,141,10.7,5644229997,140,78.2,5644230015,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799707943,580,1,2,49,8,9zqn9ugvg64it0lr5z8cq4g9v,0,78.2,10.7,2025-04-12T14:06:30.234Z,2025-04-12T14:06:32Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644230515,286,,5644230231,155,,5644230507,236,,5644230511,233,443,5644230241,213,0.67,5644230237,141,14.9,5644230229,2,,5644230235,140,81.6,5644230233,56,5644230239,212,4.6,,,Right,,,,,,,,,,,,,,,,,,,,,,
2799707967,443,12,2,49,9,spvvjmk37iid7hsky9g3nce7,1,17.9,85.1,2025-04-12T14:06:30.334Z,2025-04-12T14:06:33Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5644230375,185,,5644230637,233,580,5644230377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708063,444,5,2,49,10,spvvjmk37iid7hsky9g3nce7,0,24.4,101.6,2025-04-12T14:06:32.241Z,2025-04-12T14:06:43Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5644230911,347,,5644231055,233,581,5644230907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708045,581,5,2,49,10,9zqn9ugvg64it0lr5z8cq4g9v,1,75.6,-1.6,2025-04-12T14:06:32.241Z,2025-04-12T14:06:43Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644230837,347,,5644231001,233,444,5644230833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708195,582,1,2,49,15,9zqn9ugvg64it0lr5z8cq4g9v,1,71.4,0.0,2025-04-12T14:06:36.409Z,2025-04-12T14:06:37Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644231601,141,6.8,5644231597,56,Right,5644231599,140,69.1,5644231595,107,,5644231605,213,1.98,5644231603,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708219,583,1,2,49,15,9zqn9ugvg64it0lr5z8cq4g9v,1,69.1,6.8,2025-04-12T14:06:37.201Z,2025-04-12T14:06:38Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644231751,212,3.3,5644231755,213,5.41,5644231743,140,71.1,5644231747,141,3.1,5644231739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708235,584,1,2,49,16,9zqn9ugvg64it0lr5z8cq4g9v,1,71.1,3.2,2025-04-12T14:06:38.296Z,2025-04-12T14:06:39Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644231837,56,Right,5644231849,212,3.8,5644231843,141,8.6,5644231853,213,1.85,5644231841,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708255,585,1,2,49,17,9zqn9ugvg64it0lr5z8cq4g9v,1,70.1,8.6,2025-04-12T14:06:38.849Z,2025-04-12T14:06:39Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644231979,213,4.50,5644231973,141,5.8,5644231971,140,69.7,5644231975,212,1.9,5644231969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708311,586,1,2,49,18,9zqn9ugvg64it0lr5z8cq4g9v,1,69.7,5.6,2025-04-12T14:06:39.433Z,2025-04-12T14:06:41Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644232257,141,11.4,5644232253,140,70.5,5644232261,212,4.0,5644232265,213,1.36,5644232249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708375,587,1,2,49,19,9zqn9ugvg64it0lr5z8cq4g9v,1,70.4,12.3,2025-04-12T14:06:41.160Z,2025-04-12T14:06:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644232595,140,56.4,5644232599,212,14.8,5644232593,56,Right,5644232597,141,15.0,5644232601,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708455,588,1,2,49,21,9zqn9ugvg64it0lr5z8cq4g9v,1,56.4,15.0,2025-04-12T14:06:42.976Z,2025-04-12T14:06:45Z,17jltcnnaha4707duh52hirit,M. Lode,,,5644232997,141,27.1,5644233001,213,0.89,5644232993,56,Center,5644232999,212,10.6,5644232995,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708597,589,1,2,49,24,9zqn9ugvg64it0lr5z8cq4g9v,1,63.9,30.6,2025-04-12T14:06:45.401Z,2025-04-12T14:06:49Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644233739,141,66.4,5644233735,56,Center,5644233737,140,71.5,5644233741,212,25.6,5644233743,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708669,590,1,2,49,27,9zqn9ugvg64it0lr5z8cq4g9v,1,67.8,66.0,2025-04-12T14:06:49.128Z,2025-04-12T14:06:51Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5644234177,212,23.5,5644234175,141,87.7,5644234179,213,0.68,5644234173,140,85.2,5644234171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708767,591,1,2,49,30,9zqn9ugvg64it0lr5z8cq4g9v,1,85.0,85.0,2025-04-12T14:06:51.633Z,2025-04-12T14:06:54Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5644234707,140,68.1,5644234705,56,Center,5644234709,141,70.8,5644234713,213,3.64,5644234711,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799708941,592,1,2,49,32,9zqn9ugvg64it0lr5z8cq4g9v,1,68.7,71.4,2025-04-12T14:06:54.272Z,2025-04-12T14:06:59Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644235573,212,13.6,5644235567,140,79.8,5644235571,141,81.7,5644235565,56,Left,5644235577,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709035,593,1,2,49,38,9zqn9ugvg64it0lr5z8cq4g9v,1,78.9,82.9,2025-04-12T14:06:59.457Z,2025-04-12T14:07:01Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5644236039,140,72.1,5644236035,56,Center,5644236049,213,3.68,5644236045,212,8.3,5644236041,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709153,594,1,2,49,40,9zqn9ugvg64it0lr5z8cq4g9v,1,71.6,76.7,2025-04-12T14:07:01.624Z,2025-04-12T14:07:04Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644236621,140,64.2,5644236623,141,71.5,5644236619,56,Center,5644236625,212,8.5,5644236627,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709283,595,1,2,49,42,9zqn9ugvg64it0lr5z8cq4g9v,1,62.3,70.9,2025-04-12T14:07:04.192Z,2025-04-12T14:07:07Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644237253,141,90.9,5644237259,213,0.86,5644237255,212,18.0,5644237251,140,73.5,5644237249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709357,596,1,2,49,45,9zqn9ugvg64it0lr5z8cq4g9v,1,73.5,90.9,2025-04-12T14:07:07.096Z,2025-04-12T14:07:09Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5644237625,56,Left,5644237629,141,88.6,5644237627,140,62.4,5644237633,213,3.27,5644237631,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709559,597,1,2,49,47,9zqn9ugvg64it0lr5z8cq4g9v,1,61.3,86.5,2025-04-12T14:07:09.088Z,2025-04-12T14:07:14Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644238651,212,24.3,5644238645,56,Back,5644238653,213,3.41,5644238649,141,76.9,5644238647,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709665,598,1,2,49,52,9zqn9ugvg64it0lr5z8cq4g9v,1,41.3,82.3,2025-04-12T14:07:14.081Z,2025-04-12T14:07:16Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644239249,141,92.4,5644239253,213,0.35,5644239245,56,Left,5644239247,140,59.3,5644239251,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711401,446,43,2,49,55,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-12T14:07:16.559Z,2025-04-12T14:12:12Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5644248697,399,780mdhlnrheqczv6o7p5l8hzo,5644298271,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709697,599,61,2,49,55,9zqn9ugvg64it0lr5z8cq4g9v,1,52.9,85.9,2025-04-12T14:07:16.616Z,2025-04-12T14:12:20Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5644239417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799709891,600,1,2,49,56,9zqn9ugvg64it0lr5z8cq4g9v,1,45.0,74.4,2025-04-12T14:07:17.408Z,2025-04-12T14:07:21Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644240481,213,2.48,5644240475,140,37.4,5644240479,212,10.1,5644240473,56,Back,5644240477,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710041,601,1,2,50,1,9zqn9ugvg64it0lr5z8cq4g9v,1,36.0,80.5,2025-04-12T14:07:22.352Z,2025-04-12T14:07:26Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644241359,141,63.9,5644241351,56,Back,5644241355,140,20.0,5644241365,212,20.2,5644241367,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710167,602,1,2,50,4,9zqn9ugvg64it0lr5z8cq4g9v,1,20.2,64.3,2025-04-12T14:07:25.984Z,2025-04-12T14:07:29Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5644241991,140,31.6,5644241989,56,Back,5644241995,212,12.0,5644241999,213,6.19,5644241993,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710289,603,1,2,50,8,9zqn9ugvg64it0lr5z8cq4g9v,1,45.3,42.4,2025-04-12T14:07:29.832Z,2025-04-12T14:07:34Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644242517,56,Right,5644242525,213,5.14,5644242521,141,9.1,5644242519,140,55.1,5644242523,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710367,604,1,2,50,12,9zqn9ugvg64it0lr5z8cq4g9v,1,69.8,22.8,2025-04-12T14:07:34.040Z,2025-04-12T14:07:36Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5644242911,141,14.3,5644242915,212,15.5,5644242909,140,83.5,5644242919,213,5.90,5644242907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710393,605,1,2,50,14,9zqn9ugvg64it0lr5z8cq4g9v,0,86.2,15.3,2025-04-12T14:07:36.001Z,2025-04-12T14:07:37Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5644243001,56,Center,5644243005,141,29.2,5644243003,140,87.8,5644243009,212,9.6,5644243013,213,1.39,5644242995,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711389,445,12,2,50,16,spvvjmk37iid7hsky9g3nce7,1,8.6,65.8,2025-04-12T14:07:37.519Z,2025-04-12T14:08:05Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5644248003,213,0.57,5644247997,140,31.5,5644248001,212,28.5,5644247999,141,88.4,5644247995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710669,606,1,2,50,19,9zqn9ugvg64it0lr5z8cq4g9v,1,57.0,8.5,2025-04-12T14:07:41.056Z,2025-04-12T14:07:45Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644244419,141,5.5,5644244425,212,17.3,5644244415,56,Right,5644244429,213,6.17,5644244417,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710725,607,1,2,50,23,9zqn9ugvg64it0lr5z8cq4g9v,1,72.7,5.5,2025-04-12T14:07:44.760Z,2025-04-12T14:07:46Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5644244687,141,6.5,5644244685,140,60.4,5644244689,212,12.9,5644244683,56,Right,5644244691,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710767,608,1,2,50,25,9zqn9ugvg64it0lr5z8cq4g9v,1,60.8,7.6,2025-04-12T14:07:46.488Z,2025-04-12T14:07:47Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644244901,213,0.94,5644244897,141,21.0,5644244895,140,67.1,5644244893,56,Right,5644244899,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710823,609,1,2,50,26,9zqn9ugvg64it0lr5z8cq4g9v,1,67.1,21.0,2025-04-12T14:07:47.712Z,2025-04-12T14:07:49Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644245201,140,60.4,5644245207,213,3.60,5644245199,56,Right,5644245203,141,15.9,5644245205,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710869,610,1,2,50,27,9zqn9ugvg64it0lr5z8cq4g9v,1,60.5,16.8,2025-04-12T14:07:49.168Z,2025-04-12T14:07:51Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644245467,140,53.9,5644245471,212,6.9,5644245465,56,Right,5644245469,141,17.4,5644245473,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799710943,611,1,2,50,29,9zqn9ugvg64it0lr5z8cq4g9v,1,55.0,18.3,2025-04-12T14:07:50.928Z,2025-04-12T14:07:53Z,17jltcnnaha4707duh52hirit,M. Lode,,,5644245817,213,1.39,5644245809,56,Center,5644245813,141,49.1,5644245815,212,21.3,5644245811,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711093,612,1,2,50,32,9zqn9ugvg64it0lr5z8cq4g9v,1,62.7,50.9,2025-04-12T14:07:53.608Z,2025-04-12T14:07:57Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644246537,140,75.3,5644246541,141,75.3,5644246533,56,Center,5644246543,212,21.2,5644246545,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711365,613,1,2,50,36,9zqn9ugvg64it0lr5z8cq4g9v,1,71.3,77.6,2025-04-12T14:07:57.464Z,2025-04-12T14:08:05Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5644247893,213,0.55,5644247887,141,91.4,5644247885,140,85.8,5644247891,212,17.9,5644247881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711379,614,61,2,50,43,9zqn9ugvg64it0lr5z8cq4g9v,0,94.0,85.9,2025-04-12T14:08:05.072Z,2025-04-12T14:08:05Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5644247939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711553,447,5,2,50,44,spvvjmk37iid7hsky9g3nce7,1,-1.2,40.6,2025-04-12T14:08:06.096Z,2025-04-12T14:19:32Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5644248819,346,,5644248817,56,Back,5644248887,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799711413,615,5,2,50,44,9zqn9ugvg64it0lr5z8cq4g9v,0,101.2,59.4,2025-04-12T14:08:06.096Z,2025-04-12T14:08:14Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5644248097,56,Center,5644248931,233,447,5644248099,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712133,448,1,2,51,3,spvvjmk37iid7hsky9g3nce7,1,3.0,50.0,2025-04-12T14:08:24.479Z,2025-04-12T14:08:26Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5644251967,213,1.32,5644251957,56,Back,5644251963,212,9.1,5644251959,140,5.2,5644251955,124,,5644251973,237,,5644251961,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712257,449,1,2,51,4,spvvjmk37iid7hsky9g3nce7,1,5.2,63.0,2025-04-12T14:08:26.135Z,2025-04-12T14:08:28Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5644252591,212,15.9,5644252593,213,1.29,5644252587,140,9.4,5644252585,56,Back,5644252589,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712345,450,1,2,51,7,spvvjmk37iid7hsky9g3nce7,1,9.6,88.7,2025-04-12T14:08:28.416Z,2025-04-12T14:08:30Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5644253041,213,5.96,5644253023,56,Back,5644253037,212,16.5,5644253027,140,24.5,5644253031,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712529,452,1,2,51,10,spvvjmk37iid7hsky9g3nce7,0,29.3,83.5,2025-04-12T14:08:31.831Z,2025-04-12T14:08:34Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644253919,56,Back,5644253923,140,31.3,5644253937,213,5.02,5644253929,141,73.9,5644253933,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712565,617,8,2,51,13,9zqn9ugvg64it0lr5z8cq4g9v,1,71.2,34.2,2025-04-12T14:08:34.520Z,2025-04-12T14:08:35Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644254099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799712679,618,43,2,51,15,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-12T14:08:37.191Z,2025-04-12T14:21:52Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5644254733,213,3.14,5644254725,140,59.4,5644254723,56,Center,5644254729,141,25.5,5644254731,212,0,5644413025,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
