id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815044819,462,1,1,44,9,7hlumphk42363z3i2nry2wrzj,1,68.4,67.6,2025-05-15T17:45:00.013Z,2025-05-15T17:45:02Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728844335,140,65.7,5728844339,212,12.8,5728844341,213,1.79,5728844337,141,85.9,5728844333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044881,463,1,1,44,11,7hlumphk42363z3i2nry2wrzj,1,66.6,70.9,2025-05-15T17:45:02.654Z,2025-05-15T17:45:11Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728844679,212,28.0,5728844675,140,68.0,5728844681,213,4.76,5728844673,56,Center,5728844677,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044895,464,1,1,44,20,7hlumphk42363z3i2nry2wrzj,1,64.3,59.0,2025-05-15T17:45:11.582Z,2025-05-15T17:45:13Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728844761,140,47.8,5728844765,212,17.9,5728844767,213,2.88,5728844759,56,Back,5728844763,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044907,465,1,1,44,22,7hlumphk42363z3i2nry2wrzj,1,53.5,65.7,2025-05-15T17:45:13.293Z,2025-05-15T17:45:15Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728844829,212,19.2,5728844831,213,1.05,5728844823,56,Left,5728844827,141,90.2,5728844825,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044937,466,1,1,44,24,7hlumphk42363z3i2nry2wrzj,1,62.6,91.8,2025-05-15T17:45:15.198Z,2025-05-15T17:45:19Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728845009,213,0.59,5728845007,212,8.1,5728845003,140,69.0,5728845001,56,Left,5728845005,141,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044923,341,83,1,44,27,46yo78zak2j7kaxc5ak1fnm60,0,44.7,3.7,2025-05-15T17:45:17.982Z,2025-05-15T17:45:22Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728845085,399,ay6mgdylpu08d9pydxejbd562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044949,467,1,1,44,28,7hlumphk42363z3i2nry2wrzj,1,64.0,93.2,2025-05-15T17:45:19.245Z,2025-05-15T17:45:22Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728845073,56,Back,5728845077,141,79.1,5728845079,212,24.1,5728845081,213,3.55,5728845075,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044953,468,1,1,44,31,7hlumphk42363z3i2nry2wrzj,0,41.0,78.2,2025-05-15T17:45:22.109Z,2025-05-15T17:45:23Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728845115,286,,5728845095,140,42.5,5728845091,155,,5728845107,233,342,5728845103,236,,5728845099,212,4.1,5728845101,213,5.10,5728845093,56,Back,5728845097,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044951,342,74,1,44,31,46yo78zak2j7kaxc5ak1fnm60,1,65.7,34.9,2025-05-15T17:45:22.110Z,2025-05-15T17:45:24Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728845087,56,Center,5728845089,285,,5728845151,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044989,343,83,1,44,35,46yo78zak2j7kaxc5ak1fnm60,0,66.1,34.9,2025-05-15T17:45:25.742Z,2025-05-15T17:57:39Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728858389,399,bfnqlxk0wiv1uy0ptwwqhk9hw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044985,469,4,1,44,36,7hlumphk42363z3i2nry2wrzj,1,39.0,65.2,2025-05-15T17:45:27.518Z,2025-05-15T18:06:49Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728845327,13,,5728845329,56,Back,5728845335,286,,5728845331,152,,5728845333,265,,5728845441,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045005,344,4,1,44,36,46yo78zak2j7kaxc5ak1fnm60,0,61.0,34.8,2025-05-15T17:45:27.519Z,2025-05-15T18:06:49Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5728845435,152,,5728845431,13,,5728845437,265,,5728845433,56,Center,5728845471,233,469,5728845439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045017,470,1,1,44,41,7hlumphk42363z3i2nry2wrzj,1,42.1,71.4,2025-05-15T17:45:32.173Z,2025-05-15T17:45:33Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728845523,212,11.9,5728845515,152,,5728845513,5,,5728845525,213,1.11,5728845521,141,87.1,5728845517,56,Back,5728845519,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045049,471,1,1,44,42,7hlumphk42363z3i2nry2wrzj,1,47.2,87.1,2025-05-15T17:45:33.334Z,2025-05-15T17:45:39Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728845775,141,84.1,5728845771,56,Left,5728845779,213,6.06,5728845777,212,9.2,5728845773,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045053,472,4,1,44,48,7hlumphk42363z3i2nry2wrzj,1,58.4,77.2,2025-05-15T17:45:39.583Z,2025-05-15T18:06:49Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728845789,265,,5728845791,286,,5728845783,13,,5728845787,152,,5728845785,56,Center,5728845877,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045055,345,4,1,44,48,46yo78zak2j7kaxc5ak1fnm60,0,41.6,22.8,2025-05-15T17:45:39.584Z,2025-05-15T18:06:50Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5728845855,13,,5728845863,285,,5728845859,152,,5728845881,233,472,5728845861,265,,5728845857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045141,473,1,1,44,54,7hlumphk42363z3i2nry2wrzj,1,46.8,69.4,2025-05-15T17:45:45.438Z,2025-05-15T17:45:54Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728846233,5,,5728846243,212,14.5,5728846237,56,Left,5728846239,140,55.7,5728846245,213,0.87,5728846241,141,85.7,5728846235,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045169,474,1,1,45,4,7hlumphk42363z3i2nry2wrzj,1,74.0,96.3,2025-05-15T17:45:54.702Z,2025-05-15T17:45:57Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728846431,213,0.20,5728846429,212,6.9,5728846427,141,98.3,5728846423,56,Left,5728846425,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045187,475,1,1,45,6,7hlumphk42363z3i2nry2wrzj,1,75.8,97.2,2025-05-15T17:45:57.230Z,2025-05-15T17:45:59Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728846495,56,Back,5728846507,213,3.43,5728846509,1,,5728846497,140,46.1,5728846505,212,32.5,5728846501,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045199,476,1,1,45,9,7hlumphk42363z3i2nry2wrzj,1,46.1,81.5,2025-05-15T17:45:59.758Z,2025-05-15T17:46:02Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728846555,213,4.27,5728846551,141,53.3,5728846553,212,21.2,5728846549,140,37.4,5728846547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045223,478,1,1,45,12,7hlumphk42363z3i2nry2wrzj,1,36.2,45.4,2025-05-15T17:46:03.294Z,2025-05-15T17:46:07Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728846687,140,41.5,5728846693,213,5.13,5728846689,141,26.8,5728846691,212,13.8,5728846685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045221,346,70,1,45,16,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-15T17:46:06.986Z,2025-05-15T17:46:07Z,,,,,5728846683,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045243,479,1,1,45,16,7hlumphk42363z3i2nry2wrzj,1,63.0,5.5,2025-05-15T17:46:07.118Z,2025-05-15T17:46:10Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728846791,213,6.05,5728846789,212,7.9,5728846783,56,Right,5728846787,141,2.8,5728846785,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045267,480,1,1,45,19,7hlumphk42363z3i2nry2wrzj,1,67.0,5.2,2025-05-15T17:46:10.638Z,2025-05-15T17:46:15Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728846949,212,30.2,5728846945,140,40.9,5728846951,213,2.71,5728846943,56,Back,5728846947,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045275,481,1,1,45,24,7hlumphk42363z3i2nry2wrzj,1,40.9,23.7,2025-05-15T17:46:14.878Z,2025-05-15T17:46:16Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728846971,212,8.8,5728846967,140,46.1,5728846969,141,33.9,5728846973,213,0.90,5728846965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045283,482,1,1,45,25,7hlumphk42363z3i2nry2wrzj,1,46.1,33.9,2025-05-15T17:46:16.430Z,2025-05-15T17:46:19Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728847007,213,4.51,5728847003,141,12.3,5728846999,56,Back,5728847001,140,43.3,5728847005,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045295,483,1,1,45,28,7hlumphk42363z3i2nry2wrzj,0,43.3,12.3,2025-05-15T17:46:18.941Z,2025-05-15T17:46:22Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728847085,141,21.5,5728847081,56,Center,5728847083,140,84.6,5728847087,212,43.8,5728847089,213,0.14,5728847091,1,,5728847079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045343,348,1,1,45,34,46yo78zak2j7kaxc5ak1fnm60,1,11.6,82.7,2025-05-15T17:46:24.815Z,2025-05-15T17:46:31Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728847429,213,5.45,5728847427,212,6.1,5728847423,140,15.5,5728847421,56,Back,5728847425,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045355,349,1,1,45,40,46yo78zak2j7kaxc5ak1fnm60,0,11.4,76.9,2025-05-15T17:46:31.311Z,2025-05-15T17:46:35Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5728847515,141,88.3,5728847511,56,Back,5728847519,213,0.23,5728847509,157,,5728847517,212,33.5,5728847513,140,42.4,5728847521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045363,484,44,1,45,42,7hlumphk42363z3i2nry2wrzj,1,57.8,10.8,2025-05-15T17:46:33.631Z,2025-05-15T19:18:13Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728847603,233,350,5728847557,56,Right,5728847559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045361,350,44,1,45,42,46yo78zak2j7kaxc5ak1fnm60,0,42.2,89.2,2025-05-15T17:46:33.632Z,2025-05-15T19:18:14Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728847555,285,,5728847553,56,Back,5728847607,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045371,485,1,1,45,43,7hlumphk42363z3i2nry2wrzj,0,58.1,9.5,2025-05-15T17:46:34.303Z,2025-05-15T17:46:35Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728847595,141,22.5,5728847589,3,,5728847591,56,Center,5728847593,140,66.7,5728847601,213,0.77,5728847599,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047097,409,3,1,45,45,46yo78zak2j7kaxc5ak1fnm60,1,39.6,64.0,2025-05-15T17:46:35.687Z,2025-05-15T19:18:00Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5728857613,286,,5728857611,56,Back,5728857615,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045375,486,45,1,45,45,7hlumphk42363z3i2nry2wrzj,0,60.4,36.0,2025-05-15T17:46:35.687Z,2025-05-15T19:18:01Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728857621,233,409,5728847625,285,,5728847621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045383,351,1,1,45,46,46yo78zak2j7kaxc5ak1fnm60,1,40.4,80.5,2025-05-15T17:46:37.214Z,2025-05-15T17:46:38Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5728847671,213,5.78,5728847665,140,51.2,5728847667,141,71.4,5728847663,56,Center,5728847669,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045387,352,1,1,45,48,46yo78zak2j7kaxc5ak1fnm60,0,51.4,71.4,2025-05-15T17:46:38.830Z,2025-05-15T17:46:39Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728847677,140,52.0,5728847683,213,1.44,5728847675,56,Center,5728847681,212,4.7,5728847679,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045393,487,1,1,45,50,7hlumphk42363z3i2nry2wrzj,1,44.4,14.8,2025-05-15T17:46:40.862Z,2025-05-15T17:56:38Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728847731,141,24.4,5728847735,213,0.45,5728847729,140,57.4,5728847727,56,Center,5728847733,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045407,489,1,1,45,51,7hlumphk42363z3i2nry2wrzj,1,58.4,29.5,2025-05-15T17:46:42.014Z,2025-05-15T17:46:45Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728847837,213,1.29,5728847833,141,74.5,5728847835,212,31.8,5728847831,140,66.8,5728847829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045413,490,1,1,45,54,7hlumphk42363z3i2nry2wrzj,1,68.5,72.1,2025-05-15T17:46:45.407Z,2025-05-15T17:46:48Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728847869,212,24.1,5728847863,56,Center,5728847867,141,38.8,5728847865,140,76.3,5728847871,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045421,491,1,1,45,57,7hlumphk42363z3i2nry2wrzj,0,76.3,38.8,2025-05-15T17:46:47.952Z,2025-05-15T17:46:48Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728847897,140,87.5,5728847893,155,,5728847899,141,52.4,5728847903,213,0.67,5728847901,212,15.0,5728847895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045429,353,61,1,45,58,46yo78zak2j7kaxc5ak1fnm60,1,21.7,47.6,2025-05-15T17:46:49.406Z,2025-05-15T18:01:26Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5728847931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047359,411,1,1,45,59,46yo78zak2j7kaxc5ak1fnm60,0,22.4,61.1,2025-05-15T17:46:49.687Z,2025-05-15T18:01:33Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5728859307,157,,5728859317,213,5.58,5728859313,141,54.0,5728859315,212,7.4,5728859311,140,27.8,5728859319,1,,5728859309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045451,492,61,1,46,0,7hlumphk42363z3i2nry2wrzj,0,86.5,64.3,2025-05-15T17:46:50.886Z,2025-05-15T18:01:33Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5728848049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045467,354,12,1,46,4,46yo78zak2j7kaxc5ak1fnm60,1,19.2,48.7,2025-05-15T17:46:55.183Z,2025-05-15T17:46:57Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728848119,212,19.4,5728848115,140,36.0,5728848121,213,5.85,5728848113,56,Back,5728848117,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045479,356,1,1,46,7,46yo78zak2j7kaxc5ak1fnm60,1,36.0,36.7,2025-05-15T17:46:57.710Z,2025-05-15T17:46:59Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5728848179,213,2.98,5728848173,140,26.1,5728848177,212,10.5,5728848175,141,39.2,5728848171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045481,357,1,1,46,8,46yo78zak2j7kaxc5ak1fnm60,0,26.1,39.2,2025-05-15T17:46:59.070Z,2025-05-15T18:02:09Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5728848195,56,Center,5728848201,212,25.8,5728848205,1,,5728848197,140,50.2,5728848203,213,6.08,5728848193,157,,5728848199,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045491,493,1,1,46,10,7hlumphk42363z3i2nry2wrzj,1,61.9,67.6,2025-05-15T17:47:01.136Z,2025-05-15T17:47:02Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728848289,56,Left,5728848291,140,69.6,5728848295,212,14.6,5728848297,213,0.98,5728848287,3,,5728848293,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045511,495,3,1,46,13,7hlumphk42363z3i2nry2wrzj,0,75.6,79.0,2025-05-15T17:47:04.318Z,2025-05-15T19:22:02Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728848379,56,Left,5728848383,286,,5728848481,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045523,358,7,1,46,13,46yo78zak2j7kaxc5ak1fnm60,1,24.4,21.0,2025-05-15T17:47:04.319Z,2025-05-15T19:22:02Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728848443,56,Back,5728848445,285,,5728848457,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045519,496,61,1,46,15,7hlumphk42363z3i2nry2wrzj,1,75.5,83.3,2025-05-15T17:47:06.288Z,2025-05-15T17:51:27Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728848431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045533,360,1,1,46,16,46yo78zak2j7kaxc5ak1fnm60,1,22.8,18.0,2025-05-15T17:47:06.910Z,2025-05-15T17:47:08Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728848499,213,0.25,5728848491,56,Back,5728848495,141,20.6,5728848493,140,29.5,5728848497,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045581,361,1,1,46,17,46yo78zak2j7kaxc5ak1fnm60,1,29.5,20.4,2025-05-15T17:47:08.174Z,2025-05-15T17:47:18Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728848781,141,10.1,5728848785,213,5.97,5728848779,140,50.1,5728848777,56,Right,5728848783,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045583,362,4,1,46,27,46yo78zak2j7kaxc5ak1fnm60,1,60.0,11.6,2025-05-15T17:47:17.805Z,2025-05-15T17:47:21Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728848799,13,,5728848809,233,497,5728848803,152,,5728848807,286,,5728848801,56,Right,5728848805,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045579,497,4,1,46,27,7hlumphk42363z3i2nry2wrzj,0,40.0,88.4,2025-05-15T17:47:17.806Z,2025-05-15T17:47:21Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728848825,233,362,5728848795,265,,5728848789,13,,5728848791,56,Back,5728848793,152,,5728848797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045651,363,1,1,46,40,46yo78zak2j7kaxc5ak1fnm60,1,48.1,11.3,2025-05-15T17:47:31.407Z,2025-05-15T17:47:34Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728849205,212,16.0,5728849201,141,34.8,5728849187,152,,5728849209,213,1.64,5728849181,5,,5728849197,140,47.1,5728849193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045657,364,1,1,46,42,46yo78zak2j7kaxc5ak1fnm60,1,46.3,38.9,2025-05-15T17:47:33.518Z,2025-05-15T17:47:36Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728849231,56,Back,5728849235,141,65.4,5728849239,213,1.65,5728849237,212,18.1,5728849233,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045661,365,1,1,46,45,46yo78zak2j7kaxc5ak1fnm60,1,46.3,66.0,2025-05-15T17:47:36.207Z,2025-05-15T17:47:38Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5728849285,212,23.3,5728849281,140,63.2,5728849279,56,Left,5728849287,213,0.70,5728849283,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045671,366,1,1,46,47,46yo78zak2j7kaxc5ak1fnm60,1,64.1,90.3,2025-05-15T17:47:38.637Z,2025-05-15T17:47:40Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5728849349,213,4.42,5728849347,212,12.9,5728849343,140,60.5,5728849341,56,Center,5728849345,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045687,367,1,1,46,49,46yo78zak2j7kaxc5ak1fnm60,1,60.5,72.1,2025-05-15T17:47:40.384Z,2025-05-15T17:47:44Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5728849449,140,86.8,5728849453,212,27.7,5728849447,56,Center,5728849445,155,,5728849455,213,0.07,5728849451,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045691,368,1,1,46,53,46yo78zak2j7kaxc5ak1fnm60,0,91.3,72.4,2025-05-15T17:47:44.526Z,2025-05-15T17:47:45Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728849471,56,Center,5728849481,213,4.47,5728849475,141,59.0,5728849473,140,89.2,5728849477,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045697,498,12,1,46,54,7hlumphk42363z3i2nry2wrzj,1,12.4,38.5,2025-05-15T17:47:45.455Z,2025-05-15T17:47:47Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728849539,167,,5728849525,56,Back,5728849533,213,3.36,5728849529,141,33.9,5728849531,212,14.6,5728849527,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045701,369,6,1,46,55,46yo78zak2j7kaxc5ak1fnm60,1,97.8,65.8,2025-05-15T17:47:46.441Z,2025-05-15T18:06:54Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728849563,233,499,5728849559,56,Center,5728849561,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045699,499,6,1,46,55,7hlumphk42363z3i2nry2wrzj,0,2.2,34.2,2025-05-15T17:47:46.441Z,2025-05-15T17:47:51Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728849585,233,369,5728849555,73,,5728849553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045891,370,1,1,47,35,46yo78zak2j7kaxc5ak1fnm60,1,99.5,99.5,2025-05-15T17:48:26.656Z,2025-05-15T17:48:45Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,1.0,,5728850447,224,,5728850461,213,4.45,5728850455,140,90.6,5728850435,2,,5728850459,212,35.7,5728850775,154,,5728850443,155,,5728850439,6,,5728850457,141,48.8,5728850463,1,5728850451,56,Center,5728850773,210,,,,,,,,,,,,,,,,,,,13,,,,
2815045905,372,13,1,47,39,46yo78zak2j7kaxc5ak1fnm60,1,90.6,48.8,2025-05-15T17:48:30.031Z,2025-05-15T17:48:45Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728850781,154,,5728850793,231,48.6,5728850673,328,,5728850789,103,26.4,5728850787,102,39.2,5728850511,17,,5728850513,56,Center,5728850669,15,,5728850779,29,,5728850791,230,5728850777,75,,5728850667,25,97.7,5728850783,55,,,,,,,,,,,,,,,370,,,,,
