id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2807259439,483,5,2,47,48,4jg5vd59i24chckyua90dr1lg,0,26.9,-1.8,2025-04-27T15:35:50.422Z,2025-04-27T16:32:26Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685995685,233,402,5685684451,56,Back,5685684453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807259983,403,1,2,48,18,6i936isoyj6d0uuxdj537uc97,0,76.1,100.0,2025-04-27T15:36:21.317Z,2025-04-27T15:36:22Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685687355,141,66.3,5685687357,212,28.8,5685687349,56,Center,5685687353,140,91.8,5685687361,1,,5685687359,213,5.32,5685687345,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260003,484,12,2,48,20,4jg5vd59i24chckyua90dr1lg,1,10.4,32.7,2025-04-27T15:36:23.299Z,2025-04-27T15:57:21Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685687491,141,41.8,5685687497,212,6.9,5685687531,15,,5685687487,56,Back,5685687499,213,1.13,5685687489,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260035,404,15,2,48,22,6i936isoyj6d0uuxdj537uc97,1,87.7,54.9,2025-04-27T15:36:25.213Z,2025-04-27T16:36:39Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5685690415,72,,5685687641,17,,5686022655,113,,5685691019,76,,5685691033,230,99.7,5685691023,103,19,5685691027,458,,5685690419,82,,5686022657,328,,5685687643,56,5685691055,233,485,5685691035,231,5685691031,147,Center,51.4,54.3,5685691029,146,90.1,5685691021,102,51.9,5685691025,108,5685691017,160,,,,,,,,,
2807260045,485,10,2,48,22,4jg5vd59i24chckyua90dr1lg,1,10.1,45.1,2025-04-27T15:36:25.313Z,2025-04-27T15:58:01Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685691111,233,404,5685687685,94,,5685687687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260131,486,1,2,48,27,4jg5vd59i24chckyua90dr1lg,1,25.2,47.8,2025-04-27T15:36:29.778Z,2025-04-27T15:58:33Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685688227,140,26.1,5685688225,56,Back,5685688237,213,1.49,5685688229,141,65.7,5685688233,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260147,488,61,2,48,29,4jg5vd59i24chckyua90dr1lg,0,44.7,80.6,2025-04-27T15:36:32.195Z,2025-04-27T15:36:32Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685688293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260241,405,1,2,48,32,6i936isoyj6d0uuxdj537uc97,1,41.9,6.5,2025-04-27T15:36:35.102Z,2025-04-27T15:59:46Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685688799,1,,5685688789,56,Back,5685688795,212,37.8,5685688797,213,2.60,5685688791,140,11.0,5685688793,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260425,407,1,2,48,36,6i936isoyj6d0uuxdj537uc97,0,10.7,41.6,2025-04-27T15:36:38.415Z,2025-04-27T16:00:30Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685689803,140,64.8,5685689811,1,,5685689799,157,,5685689807,212,59.2,5685689805,141,66.1,5685689801,56,Center,5685689809,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260415,490,1,2,48,42,4jg5vd59i24chckyua90dr1lg,1,34.3,34.5,2025-04-27T15:36:44.658Z,2025-04-27T15:36:46Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685689757,213,4.75,5685689751,140,34.7,5685689755,212,10.8,5685689753,141,18.6,5685689749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260475,491,1,2,48,44,4jg5vd59i24chckyua90dr1lg,1,39.1,21.2,2025-04-27T15:36:46.707Z,2025-04-27T15:36:49Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685690103,212,8.8,5685690097,56,Back,5685690105,213,2.56,5685690101,141,28.3,5685690099,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260585,492,1,2,48,46,4jg5vd59i24chckyua90dr1lg,1,34.8,33.6,2025-04-27T15:36:49.187Z,2025-04-27T15:36:56Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685690723,56,Back,5685690727,141,57.0,5685690725,140,32.1,5685690735,213,1.75,5685690729,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260649,493,1,2,48,54,4jg5vd59i24chckyua90dr1lg,1,40.2,70.0,2025-04-27T15:36:56.707Z,2025-04-27T15:37:01Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685691175,213,0.95,5685691171,141,95.7,5685691173,212,21.5,5685691169,140,52.2,5685691167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260693,494,1,2,48,58,4jg5vd59i24chckyua90dr1lg,1,59.2,95.1,2025-04-27T15:37:01.187Z,2025-04-27T15:37:03Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685691397,56,Center,5685691403,212,25.4,5685691401,141,66.9,5685691405,213,5.43,5685691399,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260741,495,1,2,49,0,4jg5vd59i24chckyua90dr1lg,1,75.1,66.9,2025-04-27T15:37:03.202Z,2025-04-27T15:37:06Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685691713,141,75.3,5685691717,213,0.31,5685691715,212,18.9,5685691711,140,92.3,5685691709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260751,496,61,2,49,4,4jg5vd59i24chckyua90dr1lg,0,93.1,74.2,2025-04-27T15:37:06.450Z,2025-04-27T15:37:06Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685691773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260799,408,5,2,49,5,6i936isoyj6d0uuxdj537uc97,1,-1.4,35.2,2025-04-27T15:37:07.439Z,2025-04-27T15:37:11Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685692099,233,497,5685692049,346,,5685692047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260791,497,5,2,49,5,4jg5vd59i24chckyua90dr1lg,0,101.4,64.8,2025-04-27T15:37:07.439Z,2025-04-27T16:32:26Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685692017,346,,5685692015,56,Center,5685692133,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261425,409,1,2,49,35,6i936isoyj6d0uuxdj537uc97,1,4.6,59.0,2025-04-27T15:37:38.144Z,2025-04-27T15:37:43Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685695775,124,,5685695777,56,Left,5685695783,212,61.4,5685695791,74,,5685695779,140,61.0,5685695785,213,0.27,5685695787,1,,5685695781,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261443,410,1,2,49,41,6i936isoyj6d0uuxdj537uc97,0,61.0,83.0,2025-04-27T15:37:43.841Z,2025-04-27T15:37:44Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685695885,56,Left,5685695887,140,74.3,5685695881,3,,5685695897,212,14.2,5685695891,141,86.9,5685695883,168,,5685695901,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261481,499,1,2,49,44,4jg5vd59i24chckyua90dr1lg,0,16.3,13.1,2025-04-27T15:37:47.220Z,2025-04-27T15:37:47Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685696087,212,18.3,5685696081,56,Back,5685696085,141,7.7,5685696079,155,,5685696083,140,33.4,5685696089,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261517,411,8,2,49,45,6i936isoyj6d0uuxdj537uc97,1,60.0,93.9,2025-04-27T15:37:48.221Z,2025-04-27T16:02:25Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685696249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261567,500,1,2,49,48,4jg5vd59i24chckyua90dr1lg,1,23.6,23.6,2025-04-27T15:37:50.788Z,2025-04-27T15:37:52Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685696559,56,Back,5685696563,141,40.1,5685696567,213,2.65,5685696565,212,23.9,5685696561,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261711,501,1,2,49,50,4jg5vd59i24chckyua90dr1lg,1,3.3,39.8,2025-04-27T15:37:52.819Z,2025-04-27T15:37:59Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5685697313,140,47.8,5685697315,141,44.6,5685697317,212,46.8,5685697311,56,Back,5685697321,1,,5685697309,157,,5685697319,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261715,502,61,2,49,54,4jg5vd59i24chckyua90dr1lg,0,47.8,44.6,2025-04-27T15:37:57.124Z,2025-04-27T16:04:07Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685697351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261701,412,61,2,49,56,6i936isoyj6d0uuxdj537uc97,1,44.9,61.8,2025-04-27T15:37:58.686Z,2025-04-27T15:37:58Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685697261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261769,414,1,2,49,58,6i936isoyj6d0uuxdj537uc97,1,43.2,47.3,2025-04-27T15:38:00.677Z,2025-04-27T15:38:02Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5685697655,140,54.4,5685697657,141,18.2,5685697661,213,5.25,5685697653,56,Right,5685697659,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261835,415,1,2,50,0,6i936isoyj6d0uuxdj537uc97,1,55.7,15.0,2025-04-27T15:38:02.630Z,2025-04-27T15:38:07Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685698025,212,21.3,5685698027,213,0.13,5685698019,56,Right,5685698021,140,75.8,5685698023,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261853,416,3,2,50,5,6i936isoyj6d0uuxdj537uc97,0,82.8,9.2,2025-04-27T15:38:07.574Z,2025-04-27T15:38:14Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5685698399,233,503,5685698109,56,Right,5685698111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261893,503,7,2,50,5,4jg5vd59i24chckyua90dr1lg,1,17.2,90.8,2025-04-27T15:38:07.575Z,2025-04-27T15:38:13Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685698327,285,,5685698357,233,416,5685698325,56,Back,5685698323,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261979,417,5,2,50,6,6i936isoyj6d0uuxdj537uc97,1,86.4,-1.0,2025-04-27T15:38:09.022Z,2025-04-27T15:38:16Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5685698823,233,504,5685698785,56,Right,5685698787,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261971,504,5,2,50,6,4jg5vd59i24chckyua90dr1lg,0,13.6,101.0,2025-04-27T15:38:09.022Z,2025-04-27T16:32:26Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685698759,56,Back,5685698761,347,,5685698837,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262561,418,1,2,50,39,6i936isoyj6d0uuxdj537uc97,0,82.1,0.0,2025-04-27T15:38:41.886Z,2025-04-27T15:38:44Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685701819,141,51.9,5685701813,107,,5685701815,56,Center,5685701817,140,88.2,5685701823,213,1.40,5685701821,212,36.8,5685701825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262585,505,12,2,50,42,4jg5vd59i24chckyua90dr1lg,1,10.7,54.5,2025-04-27T15:38:45.204Z,2025-04-27T15:38:49Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685701961,212,13.3,5685701963,213,5.62,5685701955,56,Back,5685701957,140,20.7,5685701979,15,,5685701959,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262625,419,61,2,50,45,6i936isoyj6d0uuxdj537uc97,0,78.2,56.7,2025-04-27T15:38:48.309Z,2025-04-27T16:05:56Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5685702195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262719,506,12,2,50,46,4jg5vd59i24chckyua90dr1lg,1,13.3,44.8,2025-04-27T15:38:49.331Z,2025-04-27T15:38:54Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685702691,140,52.1,5685702697,213,6.11,5685702695,212,41.3,5685702693,141,34.6,5685702689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262733,420,1,2,50,51,6i936isoyj6d0uuxdj537uc97,0,40.2,68.5,2025-04-27T15:38:53.798Z,2025-04-27T15:38:55Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685702739,3,,5685702749,213,5.18,5685702743,140,47.4,5685702745,141,46.6,5685702747,212,16.7,5685702741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262763,508,1,2,50,53,4jg5vd59i24chckyua90dr1lg,1,51.9,48.7,2025-04-27T15:38:55.427Z,2025-04-27T15:38:56Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685702905,212,10.8,5685702907,213,4.84,5685702901,140,53.2,5685702903,141,33.0,5685702899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262799,509,1,2,50,54,4jg5vd59i24chckyua90dr1lg,1,53.6,33.3,2025-04-27T15:38:56.771Z,2025-04-27T15:38:59Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685703113,140,67.4,5685703115,141,20.7,5685703117,212,16.8,5685703111,56,Right,5685703119,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262867,510,1,2,50,57,4jg5vd59i24chckyua90dr1lg,1,67.6,23.4,2025-04-27T15:38:59.731Z,2025-04-27T15:39:04Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5685703447,141,5.5,5685703441,56,Right,5685703443,140,82.4,5685703453,213,5.62,5685703451,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262903,511,1,2,51,1,4jg5vd59i24chckyua90dr1lg,0,85.3,4.6,2025-04-27T15:39:04.099Z,2025-04-27T15:39:06Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685703689,56,Center,5685703673,155,,5685703671,2,,5685703699,213,1.27,5685703693,141,45.2,5685703695,212,29.0,5685703691,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262929,421,12,2,51,4,6i936isoyj6d0uuxdj537uc97,1,5.7,51.9,2025-04-27T15:39:06.797Z,2025-04-27T15:39:09Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685703845,212,8.4,5685703847,213,0.62,5685703835,56,Back,5685703843,141,59.0,5685703839,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262943,423,1,2,51,7,6i936isoyj6d0uuxdj537uc97,1,15.3,56.9,2025-04-27T15:39:09.813Z,2025-04-27T15:39:49Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5685703913,140,15.2,5685703915,141,69.9,5685703911,56,Back,5685703917,212,8.8,5685703919,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263023,425,1,2,51,9,6i936isoyj6d0uuxdj537uc97,1,17.4,67.6,2025-04-27T15:39:11.598Z,2025-04-27T15:39:14Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5685704351,212,24.6,5685704353,213,6.21,5685704349,141,65.1,5685704347,140,40.8,5685704345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263033,426,3,2,51,11,6i936isoyj6d0uuxdj537uc97,0,40.9,64.8,2025-04-27T15:39:14.050Z,2025-04-27T16:16:42Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5685704739,233,512,5685704409,286,,5685704407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263079,512,7,2,51,11,4jg5vd59i24chckyua90dr1lg,1,59.1,35.2,2025-04-27T15:39:14.051Z,2025-04-27T16:16:42Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685704669,285,,5685704713,233,426,5685704667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263133,514,1,2,51,15,4jg5vd59i24chckyua90dr1lg,1,63.2,37.7,2025-04-27T15:39:18.083Z,2025-04-27T15:44:41Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685704965,141,50.0,5685704967,212,12.5,5685704961,56,Center,5685704963,140,54.4,5685704969,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263149,515,1,2,51,19,4jg5vd59i24chckyua90dr1lg,1,55.4,52.2,2025-04-27T15:39:21.474Z,2025-04-27T15:44:54Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685705059,141,60.6,5685705057,140,74.5,5685705063,213,0.28,5685705055,56,Center,5685705061,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263165,516,1,2,51,20,4jg5vd59i24chckyua90dr1lg,1,74.7,61.2,2025-04-27T15:39:22.611Z,2025-04-27T15:39:24Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685705153,140,88.3,5685705161,213,0.81,5685705155,141,83.3,5685705151,56,Left,5685705157,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263183,517,1,2,51,21,4jg5vd59i24chckyua90dr1lg,0,89.8,89.0,2025-04-27T15:39:23.907Z,2025-04-27T15:39:28Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685705469,233,427,5685705283,213,4.98,5685705277,140,90.9,5685705273,155,,5685705279,141,82.9,5685705281,212,4.3,5685705473,286,,5685705275,56,Left,5685705271,2,,5685705467,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263215,427,12,2,51,21,6i936isoyj6d0uuxdj537uc97,1,4.8,19.1,2025-04-27T15:39:24.007Z,2025-04-27T15:39:28Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685705447,185,,5685705541,233,517,5685705449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263229,428,6,2,51,23,6i936isoyj6d0uuxdj537uc97,0,2.8,18.2,2025-04-27T15:39:26.147Z,2025-04-27T15:45:19Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685705549,56,Back,5685705553,73,,5685705671,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263203,518,6,2,51,23,4jg5vd59i24chckyua90dr1lg,1,97.2,81.8,2025-04-27T15:39:26.147Z,2025-04-27T15:45:19Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685705411,73,,5685705595,233,428,5685705409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263837,519,1,2,51,54,4jg5vd59i24chckyua90dr1lg,1,99.5,99.5,2025-04-27T15:39:56.627Z,2025-04-27T15:40:24Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,1.0,,5685711041,154,,5685708735,141,53.7,5685708729,223,,5685708731,56,Center,5685708739,213,4.35,5685708725,6,,5685711039,210,13,5685708733,140,88.4,5685708737,212,33.3,5685708723,2,5685708727,155,,5685708741,1,,,,,,,,,,,,,,,,,,,,,,,,
2807263863,520,44,2,51,58,4jg5vd59i24chckyua90dr1lg,1,89.0,49.8,2025-04-27T15:40:00.964Z,2025-04-27T15:40:07Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685708877,56,Center,5685708879,286,,5685708973,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263855,429,44,2,51,58,6i936isoyj6d0uuxdj537uc97,0,11.0,50.2,2025-04-27T15:40:00.965Z,2025-04-27T15:40:16Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685708833,285,,5685708831,56,Back,5685709133,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263873,521,13,2,51,59,4jg5vd59i24chckyua90dr1lg,1,88.6,51.5,2025-04-27T15:40:01.379Z,2025-04-27T15:40:24Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685710391,25,,5685711061,154,,5685711059,29,,5685708937,56,Center,5685711069,103,20.8,5685711071,230,98.4,5685710397,328,,5685710393,15,,5685711063,55,519,5685711057,73,5685711067,102,63.2,5685708935,17,5685711073,231,,,49.8,,,,,,,,,,,,,,,,,,,
2807263931,430,5,2,52,0,6i936isoyj6d0uuxdj537uc97,1,-1.2,33.6,2025-04-27T15:40:02.917Z,2025-04-27T16:32:27Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685709269,56,Back,5685709611,233,522,5685709271,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263961,522,5,2,52,0,4jg5vd59i24chckyua90dr1lg,0,101.2,66.4,2025-04-27T15:40:02.917Z,2025-04-27T16:32:27Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685714367,361,,5685709405,346,,5685709401,56,Center,5685709621,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807264545,431,27,2,52,44,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-27T15:40:46.883Z,2025-04-27T15:40:51Z,,,,,5685713229,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807264601,523,27,2,52,44,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T15:40:46.883Z,2025-04-27T15:40:50Z,,,,,5685713165,41,Injury,5685713167,53,6lykrd3hzedl7xljr167gow5x,5685713205,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270399,555,18,2,55,7,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T15:43:09.660Z,2025-04-27T15:46:14Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685745225,41,,5685745227,44,Defender,5685745397,55,556,5685745229,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270409,556,19,2,55,7,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T15:43:09.661Z,2025-04-27T15:46:14Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5685745283,59,3,5685745279,145,5,5685745291,55,555,5685745287,293,5,5685745285,292,4,5685745275,41,,5685745289,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266945,524,18,2,55,7,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T15:43:10.014Z,2025-04-27T15:43:10Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685726429,55,525,5685726337,59,29,5685726329,42,,5685726331,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266951,525,19,2,55,7,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T15:43:10.015Z,2025-04-27T15:43:11Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5685726387,292,8,5685726393,44,Forward,5685726383,59,17,5685726379,145,11,5685726395,55,524,5685726389,293,1,5685726371,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268037,528,43,2,55,7,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T15:43:10.237Z,2025-04-27T15:46:00Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685732575,42,0,5685732577,44,Defender,5685732669,55,529,5685732579,59,13,5685744425,144,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
