id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2810998997,413,1,1,39,6,93ohqui2qgqm8408viwmm1ken,0,53.6,25.6,2025-05-05T17:40:37.076Z,2025-05-05T17:40:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5706359541,140,54.2,5706359547,213,1.29,5706359545,212,2.3,5706359543,141,28.8,5706359539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810998983,324,8,1,39,8,ac8jow4mdkvnsv5s0och4qqm,1,47.3,64.8,2025-05-05T17:40:38.922Z,2025-05-05T17:40:40Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706359483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999079,326,1,1,39,12,ac8jow4mdkvnsv5s0och4qqm,1,56.9,32.1,2025-05-05T17:40:42.907Z,2025-05-05T17:40:46Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706359987,213,5.19,5706359973,140,66.4,5706359983,212,21.9,5706359977,141,3.5,5706359969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999135,327,1,1,39,16,ac8jow4mdkvnsv5s0och4qqm,1,78.0,5.5,2025-05-05T17:40:46.570Z,2025-05-05T17:40:52Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706360293,213,2.36,5706360287,140,70.5,5706360289,141,17.0,5706360291,212,11.1,5706360285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999149,328,4,1,39,21,ac8jow4mdkvnsv5s0och4qqm,1,77.6,33.8,2025-05-05T17:40:51.972Z,2025-05-05T18:59:22Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706360373,265,,5706360371,152,,5706360525,233,414,5706360367,56,Center,5706360375,286,,5706360363,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999143,414,4,1,39,21,93ohqui2qgqm8408viwmm1ken,0,22.4,66.2,2025-05-05T17:40:51.973Z,2025-05-05T18:59:22Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706360533,233,328,5706360477,56,Back,5706360481,265,,5706360475,13,,5706360479,152,,5706360483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999767,329,15,1,40,32,ac8jow4mdkvnsv5s0och4qqm,1,77.4,34.6,2025-05-05T17:42:02.954Z,2025-05-05T17:43:30Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706364965,147,41.2,5706363961,56,Center,5706364821,82,,5706363959,18,,5706364957,102,50.1,5706368761,78,,5706364995,233,415,5706364967,230,99.5,5706364969,231,48.2,5706363957,26,5706364959,103,,19,5706364963,146,5706364817,72,5706364961,458,86.9,,,,,,,,,,,,,
2810999783,415,10,1,40,32,93ohqui2qgqm8408viwmm1ken,1,14.7,59.4,2025-05-05T17:42:03.054Z,2025-05-05T17:43:00Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706364039,94,,5706364067,239,,5706364041,56,Back,5706365003,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999811,330,13,1,40,35,ac8jow4mdkvnsv5s0och4qqm,1,78.2,55.6,2025-05-05T17:42:06.203Z,2025-05-05T17:43:57Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706370567,108,,5706364715,103,9.7,5706364725,231,50.4,5706364463,72,,5706364721,458,,5706364141,18,,5706364719,328,,5706364143,56,Center,5706364723,230,98.2,5706364711,73,5706370569,391,,,5706364713,102,5706364459,24,,,63.9,,,,,,,,,,,,,
2810999859,331,5,1,40,37,ac8jow4mdkvnsv5s0och4qqm,0,100.9,61.7,2025-05-05T17:42:07.796Z,2025-05-05T17:43:05Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706364437,56,Center,5706364521,233,416,5706364439,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999821,416,5,1,40,37,93ohqui2qgqm8408viwmm1ken,1,-0.9,38.3,2025-05-05T17:42:07.796Z,2025-05-05T17:43:04Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5706364201,56,Back,5706364203,346,,5706364509,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999939,417,1,1,40,48,93ohqui2qgqm8408viwmm1ken,1,3.6,46.0,2025-05-05T17:42:18.308Z,2025-05-05T17:42:21Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5706364913,140,10.5,5706364909,124,,5706364917,212,20.4,5706364911,56,Back,5706364919,213,1.21,5706364915,141,74.1,5706364923,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999951,418,1,1,40,51,93ohqui2qgqm8408viwmm1ken,1,11.6,80.3,2025-05-05T17:42:21.733Z,2025-05-05T17:42:23Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706365069,140,36.8,5706365071,141,89.3,5706365073,212,27.2,5706365067,56,Back,5706365075,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810999959,419,1,1,40,53,93ohqui2qgqm8408viwmm1ken,1,36.8,89.3,2025-05-05T17:42:23.429Z,2025-05-05T17:42:24Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706365139,212,7.7,5706365135,140,41.9,5706365131,56,Back,5706365141,213,5.48,5706365137,141,81.2,5706365127,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000033,420,1,1,40,56,93ohqui2qgqm8408viwmm1ken,1,42.9,82.6,2025-05-05T17:42:26.708Z,2025-05-05T17:42:30Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5706365551,212,19.5,5706365545,140,60.9,5706365547,141,89.9,5706365555,213,0.26,5706365543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000041,421,1,1,41,0,93ohqui2qgqm8408viwmm1ken,0,62.6,87.1,2025-05-05T17:42:30.261Z,2025-05-05T17:42:31Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706365617,213,0.19,5706365611,140,72.0,5706365615,212,10.1,5706365613,141,89.9,5706365609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000063,333,1,1,41,1,ac8jow4mdkvnsv5s0och4qqm,0,24.6,7.3,2025-05-05T17:42:32.090Z,2025-05-05T17:42:33Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706365677,140,27.5,5706365705,286,,5706365683,213,0.46,5706365679,141,9.5,5706365701,233,422,5706365681,212,3.4,5706365675,56,Back,5706365699,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000057,422,74,1,41,1,93ohqui2qgqm8408viwmm1ken,1,70.4,91.4,2025-05-05T17:42:32.091Z,2025-05-05T17:42:33Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706365673,285,,5706365733,233,333,5706365671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000127,424,1,1,41,7,93ohqui2qgqm8408viwmm1ken,1,86.7,91.5,2025-05-05T17:42:37.429Z,2025-05-05T17:42:56Z,dvi2tleym136aqpvwfi4lustm,T. Ali,1.0,,5706366073,213,4.66,5706366067,140,86.0,5706366069,141,70.8,5706366071,212,14.1,5706366945,154,,5706366065,56,Center,5706366943,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000129,425,15,1,41,9,93ohqui2qgqm8408viwmm1ken,1,87.4,65.6,2025-05-05T17:42:39.716Z,2025-05-05T17:45:18Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5706366953,76,,5706366077,22,,5706366963,102,53.0,5706366973,231,53.4,5706366959,55,424,5706366695,20,,5706366081,56,Center,5706366969,147,63.7,5706366971,230,99.0,5706366967,146,5706366995,233,89.3,334,5706366957,154,5706366955,29,5706366699,82,,5706366965,103,19,5706366079,64,,,,,,,,
2811000137,334,10,1,41,9,ac8jow4mdkvnsv5s0och4qqm,1,11.4,36.2,2025-05-05T17:42:39.816Z,2025-05-05T17:45:23Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706366113,94,,5706366115,56,Back,5706367041,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000147,426,61,1,41,12,93ohqui2qgqm8408viwmm1ken,0,81.3,50.3,2025-05-05T17:42:42.501Z,2025-05-05T17:42:42Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5706366167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000171,335,3,1,41,12,ac8jow4mdkvnsv5s0och4qqm,1,20.4,51.2,2025-05-05T17:42:42.811Z,2025-05-05T18:59:35Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5706366381,233,427,5706366367,56,Back,5706366369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000151,427,45,1,41,12,93ohqui2qgqm8408viwmm1ken,0,79.6,48.8,2025-05-05T17:42:42.811Z,2025-05-05T18:59:36Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5706366203,286,,5706366389,233,335,5706366201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000195,336,1,1,41,15,ac8jow4mdkvnsv5s0och4qqm,1,28.0,60.8,2025-05-05T17:42:45.482Z,2025-05-05T17:45:41Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5706366507,56,Back,5706366515,213,4.08,5706366511,141,55.7,5706366513,212,4.3,5706366509,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000203,337,61,1,41,16,ac8jow4mdkvnsv5s0och4qqm,0,25.6,55.7,2025-05-05T17:42:46.913Z,2025-05-05T17:45:58Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706366547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000211,428,1,1,41,17,93ohqui2qgqm8408viwmm1ken,0,75.3,23.9,2025-05-05T17:42:47.846Z,2025-05-05T17:42:50Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706366611,212,44.7,5706366613,213,0.91,5706366609,141,76.0,5706366605,56,Center,5706366607,140,100.0,5706366601,2,,5706366603,155,,5706366615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000271,338,5,1,41,19,ac8jow4mdkvnsv5s0och4qqm,1,-1.1,27.2,2025-05-05T17:42:49.531Z,2025-05-05T17:43:06Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706366989,346,,5706367049,233,429,5706366987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000215,429,5,1,41,19,93ohqui2qgqm8408viwmm1ken,0,101.1,72.8,2025-05-05T17:42:49.531Z,2025-05-05T17:43:06Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706366629,56,Center,5706366631,346,,5706367057,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000365,339,1,1,41,39,ac8jow4mdkvnsv5s0och4qqm,1,5.1,49.4,2025-05-05T17:43:09.610Z,2025-05-05T17:43:11Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5706367573,237,,5706367559,124,,5706367569,213,1.47,5706367565,141,68.4,5706367567,212,13.0,5706367561,56,Back,5706367563,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000411,340,1,1,41,41,ac8jow4mdkvnsv5s0och4qqm,1,4.7,65.8,2025-05-05T17:43:11.530Z,2025-05-05T17:43:15Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5706367805,56,Back,5706367813,213,4.96,5706367809,141,23.1,5706367811,212,29.9,5706367807,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000443,341,1,1,41,45,ac8jow4mdkvnsv5s0och4qqm,0,16.8,9.2,2025-05-05T17:43:15.450Z,2025-05-05T17:43:18Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706368011,141,24.4,5706368017,1,,5706368013,212,50.6,5706368009,140,64.0,5706368005,157,,5706368007,56,Center,5706368015,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000473,430,1,1,41,48,93ohqui2qgqm8408viwmm1ken,1,37.1,73.9,2025-05-05T17:43:19.237Z,2025-05-05T17:43:21Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706368183,3,,5706368197,212,13.8,5706368191,140,46.6,5706368201,213,0.77,5706368187,56,Back,5706368195,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000489,431,1,1,41,51,93ohqui2qgqm8408viwmm1ken,1,41.7,89.1,2025-05-05T17:43:21.349Z,2025-05-05T17:43:22Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706368273,141,90.3,5706368277,213,0.10,5706368269,56,Back,5706368271,140,49.5,5706368275,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000507,432,1,1,41,52,93ohqui2qgqm8408viwmm1ken,1,49.9,90.3,2025-05-05T17:43:22.423Z,2025-05-05T17:43:24Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706368357,213,0.03,5706368351,140,62.0,5706368353,141,90.9,5706368349,56,Left,5706368347,3,,5706368355,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000539,342,83,1,41,55,ac8jow4mdkvnsv5s0och4qqm,0,32.7,6.1,2025-05-05T17:43:25.466Z,2025-05-05T17:43:28Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706368653,399,53dvtfms2uxd500y87x5jf2eh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000557,434,3,1,41,56,93ohqui2qgqm8408viwmm1ken,0,62.2,91.7,2025-05-05T17:43:27.241Z,2025-05-05T18:59:28Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5706368635,56,Left,5706368637,286,,5706368847,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000571,343,7,1,41,56,ac8jow4mdkvnsv5s0och4qqm,1,37.8,8.3,2025-05-05T17:43:27.242Z,2025-05-05T18:59:28Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706368721,285,,5706368719,56,Back,5706368831,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000603,345,1,1,42,0,ac8jow4mdkvnsv5s0och4qqm,1,34.3,27.6,2025-05-05T17:43:30.425Z,2025-05-05T17:43:32Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706368903,140,21.8,5706368907,212,13.4,5706368899,56,Back,5706368905,141,23.3,5706368909,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000629,346,1,1,42,0,ac8jow4mdkvnsv5s0och4qqm,1,21.8,23.3,2025-05-05T17:43:31.162Z,2025-05-05T17:43:34Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706369031,212,15.5,5706369027,140,22.1,5706369029,141,46.1,5706369033,213,1.55,5706369025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000665,347,1,1,42,4,ac8jow4mdkvnsv5s0och4qqm,1,27.2,48.5,2025-05-05T17:43:34.346Z,2025-05-05T17:43:36Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5706369193,213,5.28,5706369187,140,33.6,5706369189,141,33.1,5706369191,212,12.4,5706369185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000689,348,1,1,42,6,ac8jow4mdkvnsv5s0och4qqm,1,36.8,37.6,2025-05-05T17:43:36.747Z,2025-05-05T17:43:39Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706369381,213,3.72,5706369369,140,24.8,5706369377,212,15.0,5706369365,56,Back,5706369373,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000797,349,1,1,42,8,ac8jow4mdkvnsv5s0och4qqm,1,23.5,26.1,2025-05-05T17:43:38.986Z,2025-05-05T17:43:46Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706369911,141,37.4,5706369913,212,8.5,5706369907,140,26.9,5706369915,213,1.14,5706369903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000841,350,1,1,42,16,ac8jow4mdkvnsv5s0och4qqm,1,26.1,33.1,2025-05-05T17:43:46.554Z,2025-05-05T17:43:50Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706370231,56,Back,5706370237,212,13.2,5706370233,140,21.7,5706370239,213,4.36,5706370235,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000857,351,1,1,42,19,ac8jow4mdkvnsv5s0och4qqm,1,22.1,21.9,2025-05-05T17:43:50.074Z,2025-05-05T17:43:51Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706370341,213,0.14,5706370337,141,24.4,5706370333,56,Back,5706370335,140,33.3,5706370339,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000883,352,1,1,42,21,ac8jow4mdkvnsv5s0och4qqm,1,33.3,24.4,2025-05-05T17:43:51.690Z,2025-05-05T17:43:55Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706370507,213,4.92,5706370501,140,36.1,5706370503,141,3.8,5706370505,212,14.3,5706370499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000901,353,1,1,42,24,ac8jow4mdkvnsv5s0och4qqm,1,36.1,3.8,2025-05-05T17:43:54.986Z,2025-05-05T17:44:05Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706370619,56,Back,5706370625,141,10.4,5706370629,213,1.99,5706370623,140,34.2,5706370627,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000917,354,1,1,42,26,ac8jow4mdkvnsv5s0och4qqm,0,35.2,9.8,2025-05-05T17:43:57.114Z,2025-05-05T17:43:59Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706370739,140,59.1,5706370745,213,0.11,5706370735,157,,5706370747,1,,5706370737,56,Right,5706370741,141,13.7,5706370743,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000949,436,1,1,42,30,93ohqui2qgqm8408viwmm1ken,1,52.7,84.7,2025-05-05T17:44:01.157Z,2025-05-05T17:44:03Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706370925,212,9.9,5706370921,140,58.9,5706370927,213,0.85,5706370919,56,Left,5706370923,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000985,437,1,1,42,33,93ohqui2qgqm8408viwmm1ken,1,58.6,96.5,2025-05-05T17:44:03.493Z,2025-05-05T17:44:08Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706371163,212,12.3,5706371157,56,Back,5706371161,141,96.0,5706371165,213,3.17,5706371159,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001019,438,1,1,42,38,93ohqui2qgqm8408viwmm1ken,1,47.2,94.5,2025-05-05T17:44:08.677Z,2025-05-05T17:44:13Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706371345,212,18.0,5706371339,56,Left,5706371341,140,64.1,5706371347,213,6.11,5706371343,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001049,439,1,1,42,42,93ohqui2qgqm8408viwmm1ken,1,76.4,85.1,2025-05-05T17:44:12.901Z,2025-05-05T17:44:16Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706371581,140,80.5,5706371587,213,0.54,5706371579,56,Left,5706371583,141,88.9,5706371585,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001053,440,50,1,42,42,93ohqui2qgqm8408viwmm1ken,1,85.5,68.6,2025-05-05T17:44:13.253Z,2025-05-05T17:52:55Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706371603,56,Center,5706394749,286,,5706395657,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811005129,404,7,1,42,43,ac8jow4mdkvnsv5s0och4qqm,1,14.5,31.4,2025-05-05T17:44:13.254Z,2025-05-05T17:52:54Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706395647,285,,5706395653,233,440,5706395645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001121,355,12,1,42,49,ac8jow4mdkvnsv5s0och4qqm,1,14.7,34.8,2025-05-05T17:44:19.385Z,2025-05-05T17:44:24Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706371975,212,66.1,5706371973,141,100.0,5706372021,167,,5706371977,213,0.76,5706371969,56,Left,5706371971,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001125,356,5,1,42,53,ac8jow4mdkvnsv5s0och4qqm,0,57.4,101.6,2025-05-05T17:44:23.419Z,2025-05-05T17:44:26Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706371999,56,Left,5706372001,347,,5706372063,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001133,441,5,1,42,53,93ohqui2qgqm8408viwmm1ken,1,42.6,-1.6,2025-05-05T17:44:23.419Z,2025-05-05T17:45:41Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706372025,56,Back,5706372029,233,356,5706372027,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001207,442,1,1,42,56,93ohqui2qgqm8408viwmm1ken,1,45.1,0.0,2025-05-05T17:44:26.629Z,2025-05-05T17:44:30Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706372495,141,12.6,5706372499,213,2.75,5706372493,140,22.1,5706372501,1,,5706372489,107,,5706372497,212,26.1,5706372491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001227,443,1,1,42,59,93ohqui2qgqm8408viwmm1ken,1,22.1,12.6,2025-05-05T17:44:29.926Z,2025-05-05T17:44:32Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5706372607,140,27.9,5706372611,212,6.8,5706372613,213,5.84,5706372609,141,8.3,5706372605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001269,444,1,1,43,1,93ohqui2qgqm8408viwmm1ken,1,27.9,8.3,2025-05-05T17:44:31.958Z,2025-05-05T17:44:37Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706372917,140,11.8,5706372921,212,24.7,5706372919,141,34.8,5706372923,213,2.32,5706372915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001283,445,1,1,43,7,93ohqui2qgqm8408viwmm1ken,1,12.0,41.5,2025-05-05T17:44:37.509Z,2025-05-05T17:44:40Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5706373027,213,1.24,5706373021,140,21.6,5706373023,141,84.1,5706373019,56,Back,5706373025,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001291,446,1,1,43,9,93ohqui2qgqm8408viwmm1ken,1,21.6,85.1,2025-05-05T17:44:40.053Z,2025-05-05T17:44:41Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706373125,212,8.5,5706373123,141,94.7,5706373119,56,Back,5706373121,140,26.8,5706373127,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001311,447,1,1,43,11,93ohqui2qgqm8408viwmm1ken,1,26.8,94.7,2025-05-05T17:44:41.414Z,2025-05-05T17:44:44Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706373283,212,12.5,5706373281,141,76.6,5706373279,140,29.0,5706373277,56,Back,5706373285,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001315,448,1,1,43,12,93ohqui2qgqm8408viwmm1ken,1,29.0,76.6,2025-05-05T17:44:43.109Z,2025-05-05T17:44:44Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5706373311,213,6.18,5706373305,140,46.2,5706373309,212,18.2,5706373307,141,73.8,5706373303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001371,449,1,1,43,14,93ohqui2qgqm8408viwmm1ken,1,46.2,73.8,2025-05-05T17:44:44.645Z,2025-05-05T17:44:50Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706373625,213,1.33,5706373617,56,Back,5706373619,140,48.3,5706373623,212,9.3,5706373621,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001375,450,1,1,43,20,93ohqui2qgqm8408viwmm1ken,1,65.8,67.0,2025-05-05T17:44:50.421Z,2025-05-05T17:44:51Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706373663,141,64.5,5706373661,140,62.6,5706373667,213,3.61,5706373665,212,3.8,5706373659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001411,451,1,1,43,20,93ohqui2qgqm8408viwmm1ken,1,62.6,64.5,2025-05-05T17:44:50.918Z,2025-05-05T17:45:10Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,1.0,,5706374727,210,15,5706373879,213,0.88,5706373875,212,20.8,5706373871,141,88.0,5706373869,140,75.3,5706373865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
