id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value
2819465059,720,1,2,49,11,2nnlsjfbcea40t4jeclcbw9lk,0,31.2,7.9,2025-05-26T18:22:12.046Z,2025-05-26T18:22:13Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753235655,140,47.2,5753235657,141,4.3,5753235653,56,Back,5753235659,212,17.0,5753235661,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465085,369,1,2,49,14,46yo78zak2j7kaxc5ak1fnm60,0,56.7,92.7,2025-05-26T18:22:14.989Z,2025-05-26T18:22:15Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5753235801,141,84.7,5753235803,212,10.7,5753235797,56,Left,5753235799,140,65.5,5753235805,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465097,721,8,2,49,15,2nnlsjfbcea40t4jeclcbw9lk,1,40.1,14.0,2025-05-26T18:22:16.064Z,2025-05-26T18:24:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753235857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465125,722,4,2,49,17,2nnlsjfbcea40t4jeclcbw9lk,1,58.4,12.8,2025-05-26T18:22:18.094Z,2025-05-26T18:22:21Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753236047,233,370,5753236045,286,,5753236039,56,Right,5753236041,152,,5753236043,265,,5753236037,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465113,370,4,2,49,17,46yo78zak2j7kaxc5ak1fnm60,0,41.6,87.2,2025-05-26T18:22:18.095Z,2025-05-26T18:22:23Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5753236013,152,,5753236017,285,,5753236015,265,,5753236011,56,Back,5753236007,13,,5753236053,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465217,723,1,2,49,27,2nnlsjfbcea40t4jeclcbw9lk,1,62.0,9.5,2025-05-26T18:22:27.630Z,2025-05-26T18:22:29Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753236593,152,,5753236597,140,57.9,5753236595,56,Right,5753236603,213,2.31,5753236599,141,16.4,5753236591,5,,5753236601,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465253,724,1,2,49,29,2nnlsjfbcea40t4jeclcbw9lk,1,57.0,16.7,2025-05-26T18:22:29.758Z,2025-05-26T18:22:34Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753236827,213,0.91,5753236825,212,10.0,5753236819,56,Center,5753236823,141,28.3,5753236821,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465291,725,1,2,49,33,2nnlsjfbcea40t4jeclcbw9lk,1,62.7,32.7,2025-05-26T18:22:33.887Z,2025-05-26T18:22:36Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753237019,141,24.4,5753237021,212,6.9,5753237023,213,4.10,5753237017,140,58.9,5753237015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465361,726,1,2,49,35,2nnlsjfbcea40t4jeclcbw9lk,1,56.4,25.0,2025-05-26T18:22:36.383Z,2025-05-26T18:22:42Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753237463,155,,5753237467,140,81.2,5753237465,56,Center,5753237471,212,27.4,5753237469,141,37.6,5753237473,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465349,371,83,2,49,41,46yo78zak2j7kaxc5ak1fnm60,0,22.3,72.1,2025-05-26T18:22:41.533Z,2025-05-26T18:22:46Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753237751,399,5ib5990rsa8y9pf2bu4risjqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465393,727,1,2,49,41,2nnlsjfbcea40t4jeclcbw9lk,1,79.6,22.5,2025-05-26T18:22:42.143Z,2025-05-26T18:22:45Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753237661,141,16.1,5753237663,212,8.6,5753237659,140,86.7,5753237657,56,Right,5753237665,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465401,728,1,2,49,44,2nnlsjfbcea40t4jeclcbw9lk,1,82.6,19.5,2025-05-26T18:22:45.358Z,2025-05-26T18:22:46Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753237713,141,25.3,5753237711,140,76.3,5753237709,56,Center,5753237715,212,7.7,5753237717,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465417,729,1,2,49,45,2nnlsjfbcea40t4jeclcbw9lk,1,76.3,25.3,2025-05-26T18:22:46.270Z,2025-05-26T18:22:47Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753237801,140,74.8,5753237803,141,22.8,5753237799,56,Center,5753237805,212,2.3,5753237807,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465425,730,1,2,49,46,2nnlsjfbcea40t4jeclcbw9lk,1,74.8,22.8,2025-05-26T18:22:46.734Z,2025-05-26T18:22:47Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753237859,56,Center,5753237863,141,41.2,5753237861,140,75.5,5753237867,213,1.51,5753237865,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465445,731,1,2,49,47,2nnlsjfbcea40t4jeclcbw9lk,1,75.5,41.2,2025-05-26T18:22:47.679Z,2025-05-26T18:22:49Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753237963,56,Center,5753237971,213,3.05,5753237965,140,68.8,5753237967,141,42.1,5753237969,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465463,732,1,2,49,48,2nnlsjfbcea40t4jeclcbw9lk,1,68.8,42.1,2025-05-26T18:22:49.310Z,2025-05-26T18:22:50Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753238091,140,74.3,5753238093,141,59.6,5753238089,56,Center,5753238095,212,13.2,5753238097,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465505,733,1,2,49,49,2nnlsjfbcea40t4jeclcbw9lk,1,74.3,59.6,2025-05-26T18:22:50.127Z,2025-05-26T18:22:53Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753238323,212,13.7,5753238321,141,44.8,5753238319,140,83.2,5753238325,213,5.46,5753238317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465517,734,61,2,49,50,2nnlsjfbcea40t4jeclcbw9lk,0,83.2,44.8,2025-05-26T18:22:50.631Z,2025-05-26T18:22:55Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753238377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465625,372,12,2,49,52,46yo78zak2j7kaxc5ak1fnm60,1,14.8,46.3,2025-05-26T18:22:53.149Z,2025-05-26T18:23:02Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753238919,140,54.4,5753238923,212,41.7,5753238921,141,51.3,5753238917,56,Center,5753238925,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465633,735,1,2,49,57,2nnlsjfbcea40t4jeclcbw9lk,1,47.5,38.0,2025-05-26T18:22:58.078Z,2025-05-26T18:23:02Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753238971,56,Back,5753238979,213,1.66,5753238973,140,46.3,5753238975,141,59.0,5753238977,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465659,736,1,2,50,2,2nnlsjfbcea40t4jeclcbw9lk,1,46.6,59.4,2025-05-26T18:23:02.670Z,2025-05-26T18:23:05Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753239171,56,Left,5753239179,213,1.05,5753239175,141,80.3,5753239177,212,16.4,5753239173,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465729,737,1,2,50,5,2nnlsjfbcea40t4jeclcbw9lk,1,56.4,82.6,2025-05-26T18:23:05.583Z,2025-05-26T18:23:10Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753239525,212,15.0,5753239527,213,0.63,5753239523,141,95.6,5753239521,140,68.0,5753239519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465759,738,1,2,50,9,2nnlsjfbcea40t4jeclcbw9lk,0,72.5,82.6,2025-05-26T18:23:10.383Z,2025-05-26T18:23:12Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5753239719,213,4.64,5753239711,56,Center,5753239713,140,70.9,5753239717,212,22.2,5753239715,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465791,373,50,2,50,14,46yo78zak2j7kaxc5ak1fnm60,1,44.6,51.7,2025-05-26T18:23:14.781Z,2025-05-26T18:51:53Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5753239887,286,,5753239885,56,Back,5753240063,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465813,739,7,2,50,14,2nnlsjfbcea40t4jeclcbw9lk,1,55.4,48.3,2025-05-26T18:23:14.782Z,2025-05-26T18:51:52Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753239993,56,Center,5753240031,233,373,5753240035,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465819,740,3,2,50,15,2nnlsjfbcea40t4jeclcbw9lk,0,73.8,59.7,2025-05-26T18:23:16.174Z,2025-05-26T18:51:53Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5753240025,286,,5753240023,56,Center,5753240227,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819465829,374,7,2,50,15,46yo78zak2j7kaxc5ak1fnm60,1,26.2,40.3,2025-05-26T18:23:16.175Z,2025-05-26T18:51:53Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753240135,285,,5753240133,56,Back,5753240203,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466013,376,1,2,50,20,46yo78zak2j7kaxc5ak1fnm60,1,47.8,56.6,2025-05-26T18:23:21.309Z,2025-05-26T18:23:41Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,1.0,,5753241277,212,35.2,5753241275,141,11.9,5753241273,140,64.8,5753241283,1,,5753241975,210,15,5753241279,213,5.24,5753241271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466021,377,15,2,50,30,46yo78zak2j7kaxc5ak1fnm60,1,83.0,35.2,2025-05-26T18:23:30.893Z,2025-05-26T18:25:35Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5753242007,102,47.2,5753242003,55,376,5753242011,215,,5753241503,72,,5753242009,103,3.2,5753248895,23,,5753241999,80,,5753242015,147,48.4,5753241303,18,5753241307,56,5753242001,29,5753242013,146,5753242023,233,,,,,,,,,Center,741,,,,,,,99.4
2819466035,741,10,2,50,30,2nnlsjfbcea40t4jeclcbw9lk,1,1.9,50.0,2025-05-26T18:23:30.993Z,2025-05-26T18:23:43Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5753241381,56,Back,5753241599,177,,5753242095,233,377,5753241603,180,,5753241379,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466135,743,1,2,50,36,2nnlsjfbcea40t4jeclcbw9lk,1,14.7,53.0,2025-05-26T18:23:37.025Z,2025-05-26T18:23:43Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5753241945,141,72.1,5753241933,123,,5753241937,56,Back,5753241953,213,0.64,5753241983,189,,5753241941,140,31.4,5753241949,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466295,744,1,2,50,44,2nnlsjfbcea40t4jeclcbw9lk,1,41.6,61.2,2025-05-26T18:23:45.087Z,2025-05-26T18:24:02Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,1.0,,5753242885,1,,5753242879,141,4.7,5753242883,213,5.62,5753242873,155,,5753242875,56,Right,5753242877,140,88.0,5753243459,210,13,5753242881,212,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466301,745,13,2,50,53,2nnlsjfbcea40t4jeclcbw9lk,1,89.2,28.4,2025-05-26T18:23:53.503Z,2025-05-26T18:26:14Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753243483,121,,5753243487,29,,5753243485,77,,5753243489,55,744,5753242925,63,,5753243499,230,98.2,5753243501,231,45.7,5753243191,72,,5753243493,102,5753243497,215,5753242919,22,5753243495,103,5753242929,56,,,,,,,,62.2,,Center,,,,,,,88.9
2819466325,378,5,2,50,54,46yo78zak2j7kaxc5ak1fnm60,1,-1.2,42.0,2025-05-26T18:23:54.799Z,2025-05-26T18:34:15Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5753243067,56,Back,5753243069,346,,5753243075,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466309,746,5,2,50,54,2nnlsjfbcea40t4jeclcbw9lk,0,101.2,58.0,2025-05-26T18:23:54.799Z,2025-05-26T18:23:57Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753243095,233,378,5753242959,346,,5753242957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466655,379,1,2,51,23,46yo78zak2j7kaxc5ak1fnm60,1,4.4,40.9,2025-05-26T18:24:23.501Z,2025-05-26T18:25:21Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753245131,140,3.9,5753245129,56,Back,5753245133,141,50.7,5753245127,124,,5753245135,212,6.7,5753245143,237,,5753245137,213,1.65,5753249109,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466675,380,1,2,51,24,46yo78zak2j7kaxc5ak1fnm60,1,3.9,50.7,2025-05-26T18:24:24.957Z,2025-05-26T18:25:23Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753245257,212,19.5,5753245255,141,74.8,5753245249,56,Back,5753245259,213,1.00,5753245253,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466683,381,1,2,51,25,46yo78zak2j7kaxc5ak1fnm60,0,14.0,74.8,2025-05-26T18:24:25.918Z,2025-05-26T18:25:29Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753245317,56,Back,5753245325,141,70.6,5753245333,213,6.17,5753245329,212,25.6,5753245321,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466703,747,1,2,51,27,2nnlsjfbcea40t4jeclcbw9lk,1,61.7,8.8,2025-05-26T18:24:28.414Z,2025-05-26T18:24:29Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753245489,213,0.54,5753245481,56,Right,5753245487,212,15.2,5753245485,141,20.4,5753245483,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466745,749,1,2,51,29,2nnlsjfbcea40t4jeclcbw9lk,0,78.8,15.8,2025-05-26T18:24:30.319Z,2025-05-26T18:24:37Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753245719,155,,5753245729,213,1.31,5753246157,345,,5753245721,56,Left,5753245717,2,,5753245727,212,60.1,5753245725,141,100.0,5753245971,1,,5753245723,140,,,,,,,,,,,,,,,,93.7,,,,,,,,,
2819466827,382,5,2,51,34,46yo78zak2j7kaxc5ak1fnm60,1,6.0,-1.1,2025-05-26T18:24:35.006Z,2025-05-26T18:34:16Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753246229,56,Back,5753246231,347,,5753246233,233,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819466797,750,5,2,51,34,2nnlsjfbcea40t4jeclcbw9lk,0,94.0,101.1,2025-05-26T18:24:35.006Z,2025-05-26T18:24:39Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753246273,233,382,5753246047,56,Left,5753246049,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467021,383,1,2,51,53,46yo78zak2j7kaxc5ak1fnm60,0,8.8,0.0,2025-05-26T18:24:53.550Z,2025-05-26T18:24:56Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753247431,212,23.9,5753247429,141,10.1,5753247419,107,,5753247425,140,30.4,5753247437,1,,5753247423,56,Back,5753247435,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467033,751,8,2,51,56,2nnlsjfbcea40t4jeclcbw9lk,1,67.9,95.4,2025-05-26T18:24:56.664Z,2025-05-26T18:25:01Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753247509,15,,5753247499,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467075,384,5,2,51,59,46yo78zak2j7kaxc5ak1fnm60,1,-1.2,15.8,2025-05-26T18:24:59.504Z,2025-05-26T18:34:16Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753247753,56,Back,5753247755,346,,5753247767,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467055,752,5,2,51,59,2nnlsjfbcea40t4jeclcbw9lk,0,101.2,84.2,2025-05-26T18:24:59.504Z,2025-05-26T18:25:04Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753247803,233,384,5753247645,56,Left,5753247647,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467283,385,1,2,52,17,46yo78zak2j7kaxc5ak1fnm60,1,5.0,37.0,2025-05-26T18:25:17.661Z,2025-05-26T18:25:20Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753249081,56,Back,5753249093,237,,5753249089,213,1.65,5753249085,141,46.3,5753249079,124,,5753249087,212,6.3,5753249083,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467371,386,1,2,52,20,46yo78zak2j7kaxc5ak1fnm60,0,7.6,33.9,2025-05-26T18:25:20.734Z,2025-05-26T18:25:35Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753249621,56,Center,5753249619,157,,5753249629,213,0.19,5753249631,1,,5753249623,140,61.0,5753249625,141,49.4,5753249627,212,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467375,387,4,2,52,26,46yo78zak2j7kaxc5ak1fnm60,1,61.6,44.0,2025-05-26T18:25:26.831Z,2025-05-26T18:26:26Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753249709,13,,5753249711,294,,5753249713,56,Center,5753249757,233,755,5753249715,152,,5753249717,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467365,755,4,2,52,26,2nnlsjfbcea40t4jeclcbw9lk,0,38.4,56.0,2025-05-26T18:25:26.832Z,2025-05-26T18:26:22Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753249653,13,,5753249657,152,,5753253259,294,,5753249655,56,Back,5753249661,285,,5753249795,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467345,753,43,2,52,26,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T18:25:26.944Z,2025-05-26T18:25:45Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753250643,144,44,5753249447,56,Back,5753249449,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467349,754,43,2,52,26,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T18:25:27.007Z,2025-05-26T18:25:46Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753250747,144,61,5753249475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467833,388,1,2,53,6,46yo78zak2j7kaxc5ak1fnm60,0,62.8,49.4,2025-05-26T18:26:06.543Z,2025-05-26T18:26:08Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5753252333,152,,5753252343,213,0.06,5753252337,140,90.0,5753252335,56,Center,5753252339,141,51.9,5753252331,155,,5753252329,5,,5753252341,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467841,756,12,2,53,8,2nnlsjfbcea40t4jeclcbw9lk,1,8.1,44.2,2025-05-26T18:26:09.311Z,2025-05-26T18:26:10Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753252389,213,5.37,5753252383,140,9.7,5753252381,56,Back,5753252387,212,2.7,5753252385,141,41.0,5753252415,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467861,757,12,2,53,9,2nnlsjfbcea40t4jeclcbw9lk,1,8.8,40.0,2025-05-26T18:26:10.447Z,2025-05-26T18:26:11Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753252473,141,33.7,5753252475,212,5.1,5753252477,213,5.28,5753252469,56,Back,5753252493,15,,5753252471,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467871,758,12,2,53,10,2nnlsjfbcea40t4jeclcbw9lk,1,12.1,31.5,2025-05-26T18:26:10.631Z,2025-05-26T18:26:15Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753252563,141,28.0,5753252561,140,22.3,5753252559,56,Back,5753252565,212,11.0,5753252567,213,6.06,5753252601,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467909,389,1,2,53,13,46yo78zak2j7kaxc5ak1fnm60,1,78.4,75.0,2025-05-26T18:26:13.678Z,2025-05-26T18:26:15Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5753252771,141,80.8,5753252767,56,Left,5753252775,213,2.87,5753252769,140,65.0,5753252773,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467961,390,1,2,53,14,46yo78zak2j7kaxc5ak1fnm60,1,65.0,80.8,2025-05-26T18:26:15.439Z,2025-05-26T18:26:20Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5753253097,141,90.2,5753253101,213,0.47,5753253095,140,77.0,5753253093,56,Left,5753253099,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467981,391,1,2,53,19,46yo78zak2j7kaxc5ak1fnm60,1,82.2,87.8,2025-05-26T18:26:19.950Z,2025-05-26T18:26:21Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5753253181,140,89.4,5753253183,141,81.7,5753253185,212,8.6,5753253179,56,Left,5753253187,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819467991,392,1,2,53,21,46yo78zak2j7kaxc5ak1fnm60,0,88.2,84.2,2025-05-26T18:26:21.742Z,2025-05-26T18:26:23Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753253251,141,67.2,5753253247,56,Center,5753253245,168,,5753253255,213,5.40,5753253249,140,97.3,5753253253,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468049,760,1,2,53,25,2nnlsjfbcea40t4jeclcbw9lk,1,5.7,34.9,2025-05-26T18:26:25.759Z,2025-05-26T18:26:28Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5753253611,140,23.9,5753253619,1,,5753253607,123,,5753253613,141,73.2,5753253609,56,Back,5753253615,212,32.3,5753253617,213,0.94,5753253627,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468133,761,1,2,53,31,2nnlsjfbcea40t4jeclcbw9lk,0,55.7,92.3,2025-05-26T18:26:32.447Z,2025-05-26T18:27:16Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753254027,141,71.2,5753254031,213,5.24,5753254025,140,63.6,5753254029,212,16.6,5753254023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468149,762,43,2,53,33,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T18:26:33.848Z,2025-05-26T18:27:19Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753257125,144,1,5753254127,212,0.1,5753254181,236,0,5753254125,141,71.7,5753254123,140,64.4,5753254129,213,0.00,5753254187,286,0,5753254121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468159,393,8,2,53,35,46yo78zak2j7kaxc5ak1fnm60,1,36.2,29.1,2025-05-26T18:26:36.207Z,2025-05-26T18:27:20Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5753254167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468215,395,3,2,53,40,46yo78zak2j7kaxc5ak1fnm60,0,63.4,35.3,2025-05-26T18:26:41.390Z,2025-05-26T18:51:54Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753254499,56,Center,5753255759,286,,5753256075,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468219,763,7,2,53,40,2nnlsjfbcea40t4jeclcbw9lk,1,36.6,64.7,2025-05-26T18:26:41.391Z,2025-05-26T18:51:53Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753256059,233,395,5753256043,285,,5753254525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819468293,765,1,2,53,43,2nnlsjfbcea40t4jeclcbw9lk,1,28.5,41.0,2025-05-26T18:26:44.079Z,2025-05-26T18:26:49Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753254927,140,37.0,5753254931,212,9.1,5753254925,56,Back,5753254929,141,43.3,5753254935,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
