id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2797185359,447,1,2,55,59,ac8jow4mdkvnsv5s0och4qqm,1,46.0,60.5,2025-04-06T13:13:11.208Z,2025-04-06T13:13:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630213493,212,10.6,5630213489,140,54.1,5630213487,56,Center,5630213491,141,51.2,5630213495,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185425,448,1,2,56,1,ac8jow4mdkvnsv5s0och4qqm,1,54.5,51.9,2025-04-06T13:13:13.241Z,2025-04-06T13:13:16Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5630213875,56,Center,5630213883,213,0.22,5630213877,140,74.3,5630213879,141,58.8,5630213881,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185503,449,3,2,56,4,ac8jow4mdkvnsv5s0och4qqm,1,74.0,60.3,2025-04-06T13:13:16.200Z,2025-04-06T13:56:42Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5630214283,286,,5630214281,56,Center,5630214397,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185455,583,45,2,56,4,2nnlsjfbcea40t4jeclcbw9lk,0,26.0,39.7,2025-04-06T13:13:16.200Z,2025-04-06T13:56:43Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630214011,56,Back,5630214467,233,449,5630214013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185519,450,50,2,56,8,ac8jow4mdkvnsv5s0och4qqm,1,72.3,61.4,2025-04-06T13:13:19.945Z,2025-04-06T13:16:26Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5630214361,56,Center,5630230803,286,,5630231639,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188201,597,7,2,56,8,2nnlsjfbcea40t4jeclcbw9lk,0,26.6,41.3,2025-04-06T13:13:19.946Z,2025-04-06T13:16:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630231635,233,450,5630231585,56,Back,5630231587,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188179,467,61,2,56,8,ac8jow4mdkvnsv5s0och4qqm,0,73.2,65.4,2025-04-06T13:13:20.714Z,2025-04-06T13:16:17Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5630233353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185611,584,1,2,56,9,2nnlsjfbcea40t4jeclcbw9lk,1,25.9,32.7,2025-04-06T13:13:20.964Z,2025-04-06T13:13:25Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630214973,157,,5630214977,140,31.9,5630214979,141,67.3,5630214985,1,,5630214981,212,24.4,5630214975,56,Back,5630214983,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185627,585,44,2,56,10,2nnlsjfbcea40t4jeclcbw9lk,1,36.2,62.0,2025-04-06T13:13:22.457Z,2025-04-06T13:56:48Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5630215053,285,,5630215047,56,Back,5630215145,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185555,451,44,2,56,10,ac8jow4mdkvnsv5s0och4qqm,0,63.8,38.0,2025-04-06T13:13:22.458Z,2025-04-06T13:56:48Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630215177,233,585,5630214633,56,Center,5630214635,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185635,586,61,2,56,11,2nnlsjfbcea40t4jeclcbw9lk,0,32.0,71.8,2025-04-06T13:13:23.194Z,2025-04-06T13:15:00Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5630215097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185681,452,1,2,56,12,ac8jow4mdkvnsv5s0och4qqm,1,54.5,23.9,2025-04-06T13:13:24.617Z,2025-04-06T13:13:28Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630215291,140,54.3,5630215289,56,Center,5630215293,141,37.6,5630215295,212,9.3,5630215297,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185767,453,1,2,56,16,ac8jow4mdkvnsv5s0och4qqm,1,54.7,36.9,2025-04-06T13:13:28.104Z,2025-04-06T13:13:31Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630215595,212,16.0,5630215597,213,2.21,5630215587,140,45.6,5630215591,141,55.8,5630215583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185873,454,1,2,56,19,ac8jow4mdkvnsv5s0och4qqm,1,45.6,55.8,2025-04-06T13:13:30.939Z,2025-04-06T13:13:36Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630216105,141,95.1,5630216107,212,36.4,5630216111,1,,5630216099,155,,5630216101,56,Left,5630216103,140,69.2,5630216109,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185879,455,50,2,56,24,ac8jow4mdkvnsv5s0och4qqm,1,73.5,85.4,2025-04-06T13:13:36.088Z,2025-04-06T13:13:40Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5630216139,286,,5630216137,56,Left,5630216695,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185951,587,7,2,56,24,2nnlsjfbcea40t4jeclcbw9lk,1,25.6,11.6,2025-04-06T13:13:36.089Z,2025-04-06T13:13:41Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5630216487,56,Back,5630216489,285,,5630216651,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185959,588,61,2,56,27,2nnlsjfbcea40t4jeclcbw9lk,0,26.2,14.7,2025-04-06T13:13:39.473Z,2025-04-06T13:13:40Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630216523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186047,456,1,2,56,28,ac8jow4mdkvnsv5s0och4qqm,1,69.4,89.1,2025-04-06T13:13:40.008Z,2025-04-06T13:13:43Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5630217107,212,19.3,5630217095,56,Left,5630217111,213,0.02,5630217099,140,87.8,5630217103,141,89.7,5630217091,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186053,457,50,2,56,31,ac8jow4mdkvnsv5s0och4qqm,1,90.4,89.9,2025-04-06T13:13:43.736Z,2025-04-06T13:13:47Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5630217121,56,Left,5630217397,233,589,5630217123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186099,589,7,2,56,31,2nnlsjfbcea40t4jeclcbw9lk,1,10.9,10.1,2025-04-06T13:13:43.737Z,2025-04-06T13:13:47Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630217339,285,,5630217337,56,Back,5630217373,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186135,591,1,2,56,34,2nnlsjfbcea40t4jeclcbw9lk,0,3.6,7.1,2025-04-06T13:13:46.194Z,2025-04-06T13:13:48Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630217491,213,0.03,5630217577,286,,5630217489,212,3.9,5630217483,56,Back,5630217485,140,7.3,5630217573,233,458,5630217571,236,,5630217487,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186137,458,74,2,56,34,ac8jow4mdkvnsv5s0och4qqm,1,93.2,90.3,2025-04-06T13:13:46.195Z,2025-04-06T13:56:40Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5630217497,285,,5630217493,56,Left,5630217593,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186217,592,1,2,56,36,2nnlsjfbcea40t4jeclcbw9lk,1,3.9,15.3,2025-04-06T13:13:48.116Z,2025-04-06T13:13:51Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630217981,56,Back,5630217995,1,,5630217979,157,,5630217983,140,31.6,5630217989,212,29.5,5630217987,141,22.8,5630217993,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186243,593,1,2,56,39,2nnlsjfbcea40t4jeclcbw9lk,0,38.9,23.6,2025-04-06T13:13:51.681Z,2025-04-06T13:13:52Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5630218169,212,9.5,5630218167,141,34.5,5630218163,56,Back,5630218171,213,0.89,5630218165,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186293,459,1,2,56,41,ac8jow4mdkvnsv5s0och4qqm,1,52.5,66.0,2025-04-06T13:13:52.921Z,2025-04-06T13:13:54Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630218413,140,53.5,5630218419,212,10.4,5630218421,213,1.47,5630218409,56,Left,5630218417,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186321,461,3,2,56,43,ac8jow4mdkvnsv5s0och4qqm,0,55.0,83.2,2025-04-06T13:13:55.064Z,2025-04-06T13:13:59Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630218543,56,Left,5630218811,233,594,5630218545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186359,594,7,2,56,43,2nnlsjfbcea40t4jeclcbw9lk,0,45.0,16.8,2025-04-06T13:13:55.065Z,2025-04-06T13:13:59Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5630218725,285,,5630218755,233,461,5630218723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186373,462,61,2,56,45,ac8jow4mdkvnsv5s0och4qqm,1,53.5,81.2,2025-04-06T13:13:57.410Z,2025-04-06T13:13:57Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630218781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797192451,635,61,2,56,46,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,21.5,2025-04-06T13:13:57.884Z,2025-04-06T13:19:10Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5630253259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186449,463,4,2,56,48,ac8jow4mdkvnsv5s0och4qqm,1,40.4,87.4,2025-04-06T13:14:00.322Z,2025-04-06T13:19:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630219287,13,,5630219289,56,Back,5630219303,233,595,5630219293,265,,5630219291,152,,5630219295,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186441,595,4,2,56,48,2nnlsjfbcea40t4jeclcbw9lk,0,59.6,12.6,2025-04-06T13:14:00.323Z,2025-04-06T13:22:52Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5630219261,285,,5630219259,265,,5630219251,13,,5630219377,233,463,5630219257,152,,5630219255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187119,464,1,2,57,19,ac8jow4mdkvnsv5s0och4qqm,1,38.1,87.1,2025-04-06T13:14:30.939Z,2025-04-06T13:14:38Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630222863,5,,5630222877,212,59.2,5630222869,152,,5630222881,1,,5630222875,141,9.8,5630222879,213,5.19,5630222873,140,64.0,5630222867,196,,5630222865,155,,5630222871,56,Right,,,,,,,,,,,,,,,,,,,,
2797187215,465,1,2,57,26,ac8jow4mdkvnsv5s0och4qqm,0,88.0,12.9,2025-04-06T13:14:38.168Z,2025-04-06T13:14:44Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630223463,212,52.2,5630223467,1,,5630223455,155,,5630223465,213,1.47,5630223461,141,89.3,5630223453,2,,5630223459,140,93.1,5630223457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187239,596,4,2,57,33,2nnlsjfbcea40t4jeclcbw9lk,1,6.0,9.4,2025-04-06T13:14:45.081Z,2025-04-06T13:14:55Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630224257,13,,5630224265,285,,5630224295,233,466,5630224259,294,,5630224261,56,Back,5630224263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187227,466,4,2,57,33,ac8jow4mdkvnsv5s0och4qqm,0,94.0,90.6,2025-04-06T13:14:45.082Z,2025-04-06T13:15:10Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5630223613,56,Left,5630223619,286,,5630226327,294,,5630223611,13,,5630223615,152,,5630224329,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188455,598,1,2,58,32,2nnlsjfbcea40t4jeclcbw9lk,1,7.2,10.6,2025-04-06T13:15:44.867Z,2025-04-06T13:15:47Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5630230259,5,,5630230275,1,,5630230261,157,,5630230269,141,32.2,5630230263,152,,5630230265,56,Center,5630230271,212,57.3,5630230267,140,59.9,5630230273,213,0.26,,,,,,,,,,,,,,,,,,,,,,,
2797188471,599,44,2,58,35,2nnlsjfbcea40t4jeclcbw9lk,1,69.8,22.0,2025-04-06T13:15:47.383Z,2025-04-06T13:15:51Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5630230371,286,,5630230367,56,Center,5630230395,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188465,468,44,2,58,35,ac8jow4mdkvnsv5s0och4qqm,0,30.2,78.0,2025-04-06T13:15:47.384Z,2025-04-06T13:15:52Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630230347,285,,5630230435,233,599,5630230343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188553,600,1,2,58,35,2nnlsjfbcea40t4jeclcbw9lk,0,62.0,31.5,2025-04-06T13:15:47.490Z,2025-04-06T13:15:52Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5630230845,140,78.5,5630230847,141,33.6,5630230839,3,,5630230851,212,17.4,5630230841,168,,5630230843,56,Center,5630230853,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188511,469,8,2,58,37,ac8jow4mdkvnsv5s0och4qqm,1,17.9,73.0,2025-04-06T13:15:49.865Z,2025-04-06T13:15:50Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5630230603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188605,471,1,2,58,41,ac8jow4mdkvnsv5s0och4qqm,1,10.9,60.0,2025-04-06T13:15:53.641Z,2025-04-06T13:15:56Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5630231121,56,Back,5630231123,140,27.4,5630231129,213,5.89,5630231125,141,49.4,5630231119,123,,5630231127,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188629,472,1,2,58,44,ac8jow4mdkvnsv5s0och4qqm,1,26.6,50.0,2025-04-06T13:15:56.120Z,2025-04-06T13:15:58Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630231301,141,33.0,5630231305,213,3.81,5630231297,56,Back,5630231299,140,12.6,5630231303,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188679,473,1,2,58,45,ac8jow4mdkvnsv5s0och4qqm,1,11.9,32.7,2025-04-06T13:15:57.865Z,2025-04-06T13:16:00Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630231603,141,8.2,5630231601,140,21.8,5630231599,56,Back,5630231607,213,5.27,5630231605,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188701,474,1,2,58,48,ac8jow4mdkvnsv5s0och4qqm,1,21.8,8.3,2025-04-06T13:16:00.553Z,2025-04-06T13:16:02Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630231739,56,Back,5630231747,213,0.17,5630231745,212,12.7,5630231743,141,11.4,5630231741,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188737,475,3,2,58,50,ac8jow4mdkvnsv5s0och4qqm,1,37.6,11.4,2025-04-06T13:16:02.298Z,2025-04-06T13:56:43Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5630231913,286,,5630231979,233,601,5630231911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188741,601,45,2,58,50,2nnlsjfbcea40t4jeclcbw9lk,0,62.4,88.6,2025-04-06T13:16:02.298Z,2025-04-06T13:56:43Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630231923,56,Left,5630232025,233,475,5630231925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188803,476,1,2,58,52,ac8jow4mdkvnsv5s0och4qqm,1,44.0,6.8,2025-04-06T13:16:04.089Z,2025-04-06T13:16:07Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5630232261,141,5.3,5630232265,213,6.23,5630232257,56,Right,5630232259,140,62.7,5630232263,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188819,477,3,2,58,55,ac8jow4mdkvnsv5s0och4qqm,0,63.8,5.8,2025-04-06T13:16:07.721Z,2025-04-06T13:16:11Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630232465,233,602,5630232349,286,,5630232347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188837,602,7,2,58,55,2nnlsjfbcea40t4jeclcbw9lk,1,36.2,94.2,2025-04-06T13:16:07.722Z,2025-04-06T13:16:10Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5630232399,56,Back,5630232441,233,477,5630232405,285,,5630232395,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188853,478,5,2,58,56,ac8jow4mdkvnsv5s0och4qqm,1,67.8,-2.0,2025-04-06T13:16:08.674Z,2025-04-06T13:56:54Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630232525,347,,5630232523,56,Right,5630232643,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188859,603,5,2,58,56,2nnlsjfbcea40t4jeclcbw9lk,0,32.2,102.0,2025-04-06T13:16:08.674Z,2025-04-06T13:56:55Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5630232719,233,478,5630232567,56,Back,5630232569,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189003,479,1,2,59,0,ac8jow4mdkvnsv5s0och4qqm,1,61.3,0.0,2025-04-06T13:16:12.554Z,2025-04-06T13:16:17Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630233401,141,8.5,5630233395,107,,5630233397,56,Right,5630233403,212,8.7,5630233405,213,2.20,5630233399,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189055,480,1,2,59,5,ac8jow4mdkvnsv5s0och4qqm,1,66.6,13.7,2025-04-06T13:16:17.801Z,2025-04-06T13:16:20Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5630233713,213,5.60,5630233705,56,Right,5630233711,212,8.4,5630233709,141,5.9,5630233707,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189079,481,1,2,59,8,ac8jow4mdkvnsv5s0och4qqm,1,72.8,5.8,2025-04-06T13:16:20.313Z,2025-04-06T13:16:22Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630233903,212,18.1,5630233899,140,89.1,5630233897,56,Right,5630233905,213,0.34,5630233901,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189139,482,1,2,59,10,ac8jow4mdkvnsv5s0och4qqm,0,89.1,14.6,2025-04-06T13:16:22.393Z,2025-04-06T13:16:26Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5630234267,2,,5630234285,212,36.5,5630234271,56,Center,5630234269,155,,5630234281,141,65.5,5630234293,1,,5630234275,140,100.0,5630234289,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189167,483,5,2,59,13,ac8jow4mdkvnsv5s0och4qqm,0,100.2,64.2,2025-04-06T13:16:25.586Z,2025-04-06T13:56:55Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5630234519,233,604,5630234453,56,Center,5630234459,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189135,604,5,2,59,13,2nnlsjfbcea40t4jeclcbw9lk,1,-0.2,35.8,2025-04-06T13:16:25.586Z,2025-04-06T13:56:55Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5630234241,346,,5630234483,233,483,5630234239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189573,484,18,2,59,35,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T13:16:47.363Z,2025-04-06T13:16:48Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5630236703,59,17,5630236699,42,,5630236785,55,485,5630236701,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189579,485,19,2,59,35,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T13:16:47.364Z,2025-04-06T13:16:48Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5630236749,55,484,5630236743,293,1,5630236721,42,,5630236735,59,77,5630236747,44,Midfielder,5630236739,292,6,5630236731,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190139,605,1,2,59,53,2nnlsjfbcea40t4jeclcbw9lk,1,4.6,50.1,2025-04-06T13:17:05.202Z,2025-04-06T13:17:10Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5630239843,213,0.05,5630239823,124,,5630239835,141,50.6,5630239841,212,6.5,5630239833,140,10.8,5630239827,56,Back,5630239847,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190179,606,1,2,59,58,2nnlsjfbcea40t4jeclcbw9lk,1,11.7,49.1,2025-04-06T13:17:10.482Z,2025-04-06T13:17:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5630240107,140,12.1,5630240111,212,20.4,5630240109,141,79.1,5630240105,56,Back,5630240113,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190267,607,1,2,60,0,2nnlsjfbcea40t4jeclcbw9lk,0,12.1,79.1,2025-04-06T13:17:12.675Z,2025-04-06T13:18:01Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5630240565,140,22.6,5630240571,213,6.02,5630240563,56,Back,5630240569,212,11.4,5630240567,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190245,486,8,2,60,2,ac8jow4mdkvnsv5s0och4qqm,1,67.7,37.9,2025-04-06T13:17:14.778Z,2025-04-06T13:17:14Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5630240429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190283,608,1,2,60,3,2nnlsjfbcea40t4jeclcbw9lk,1,22.5,74.7,2025-04-06T13:17:15.795Z,2025-04-06T13:17:16Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5630240689,140,23.6,5630240693,212,11.4,5630240685,56,Back,5630240691,141,91.4,5630240695,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190301,609,1,2,60,4,2nnlsjfbcea40t4jeclcbw9lk,0,23.6,91.4,2025-04-06T13:17:16.658Z,2025-04-06T13:17:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630240771,141,75.9,5630240765,56,Back,5630240775,213,5.58,5630240769,140,35.4,5630240773,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190383,488,1,2,60,6,ac8jow4mdkvnsv5s0och4qqm,1,74.5,20.7,2025-04-06T13:17:18.330Z,2025-04-06T13:17:20Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5630241223,56,Center,5630241227,140,71.9,5630241229,141,29.8,5630241233,213,1.99,5630241231,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190397,489,61,2,60,8,ac8jow4mdkvnsv5s0och4qqm,0,71.7,25.6,2025-04-06T13:17:20.698Z,2025-04-06T13:17:21Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630241297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190511,490,43,2,60,9,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T13:17:21.737Z,2025-04-06T13:17:27Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630241865,213,5.07,5630242155,144,1,5630241847,56,Right,5630241855,141,8.2,5630241861,212,7.5,5630241851,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190497,610,4,2,60,12,2nnlsjfbcea40t4jeclcbw9lk,1,31.7,81.6,2025-04-06T13:17:24.531Z,2025-04-06T13:56:37Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5630242085,56,Back,5630242087,152,,5630242109,233,491,5630242091,285,,5630242083,13,,5630242089,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190521,491,4,2,60,12,ac8jow4mdkvnsv5s0och4qqm,0,68.3,18.4,2025-04-06T13:17:24.532Z,2025-04-06T13:56:37Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630242179,233,610,5630241965,286,,5630241957,13,,5630241963,265,,5630241961,152,,5630241959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
