id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2800660707,514,1,2,47,35,2nnlsjfbcea40t4jeclcbw9lk,1,57.5,25.8,2025-04-13T13:13:15.716Z,2025-04-13T13:13:18Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5649337349,141,44.6,5649337345,56,Back,5649337347,140,45.9,5649337351,212,17.7,5649337353,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660737,515,1,2,47,37,2nnlsjfbcea40t4jeclcbw9lk,1,45.9,44.6,2025-04-13T13:13:17.853Z,2025-04-13T13:13:19Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5649337511,141,58.8,5649337513,212,9.7,5649337507,56,Back,5649337509,140,45.7,5649337515,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660829,516,1,2,47,38,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,63.3,2025-04-13T13:13:19.165Z,2025-04-13T13:13:23Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649337949,141,94.8,5649337947,140,60.8,5649337945,56,Left,5649337953,213,0.93,5649337951,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660873,517,1,2,47,42,2nnlsjfbcea40t4jeclcbw9lk,1,56.4,91.1,2025-04-13T13:13:22.894Z,2025-04-13T13:13:25Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649338215,213,4.88,5649338209,140,58.1,5649338213,212,10.9,5649338211,141,75.3,5649338207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660903,518,1,2,47,45,2nnlsjfbcea40t4jeclcbw9lk,1,60.1,72.9,2025-04-13T13:13:25.548Z,2025-04-13T13:13:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649338399,141,69.7,5649338403,213,5.90,5649338395,56,Center,5649338397,140,65.3,5649338401,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660911,371,45,2,47,47,czkf5t3ai00ghwbga03i5aqxw,0,28.6,33.1,2025-04-13T13:13:27.580Z,2025-04-13T14:38:58Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649338437,56,Back,5649339281,233,519,5649338439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661059,519,3,2,47,47,2nnlsjfbcea40t4jeclcbw9lk,1,71.4,66.9,2025-04-13T13:13:27.580Z,2025-04-13T14:38:58Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649339235,56,Center,5649339237,286,,5649339263,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661095,520,1,2,47,55,2nnlsjfbcea40t4jeclcbw9lk,1,92.4,80.2,2025-04-13T13:13:35.436Z,2025-04-13T13:13:37Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649339399,212,7.9,5649339393,140,85.2,5649339389,56,Left,5649339403,213,2.83,5649339397,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661203,521,1,2,47,56,2nnlsjfbcea40t4jeclcbw9lk,1,85.5,83.8,2025-04-13T13:13:37.100Z,2025-04-13T13:13:46Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,1.0,,5649339965,212,12.9,5649339957,140,76.4,5649339967,213,3.88,5649340591,210,15,5649339955,56,Center,5649339963,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661207,522,15,2,48,0,2nnlsjfbcea40t4jeclcbw9lk,1,77.1,69.1,2025-04-13T13:13:40.845Z,2025-04-13T13:13:47Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649339977,22,,5649340635,78,,5649340657,146,98.4,5649339981,56,Center,5649340653,215,,5649340651,103,7.0,5649340641,29,,5649340195,20,,5649340775,233,372,5649340645,55,521,5649340649,102,50.6,5649339979,18,5649340661,147,51.8,,,,,,,,,,,,
2800661269,372,10,2,48,0,czkf5t3ai00ghwbga03i5aqxw,1,2.8,47.2,2025-04-13T13:13:40.945Z,2025-04-13T13:13:48Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5649340277,56,Back,5649340815,233,522,5649340701,177,,5649340705,180,,5649340275,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661493,374,1,2,48,11,czkf5t3ai00ghwbga03i5aqxw,1,5.4,50.4,2025-04-13T13:13:51.388Z,2025-04-13T13:13:54Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5649341617,140,9.0,5649341613,123,,5649341615,56,Back,5649341623,213,1.39,5649341621,212,20.7,5649341619,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661559,375,1,2,48,13,czkf5t3ai00ghwbga03i5aqxw,1,10.1,80.9,2025-04-13T13:13:53.980Z,2025-04-13T13:13:57Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649342017,140,28.4,5649342021,212,20.6,5649342023,213,0.37,5649342015,56,Back,5649342019,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661599,376,1,2,48,16,czkf5t3ai00ghwbga03i5aqxw,0,28.4,91.7,2025-04-13T13:13:57.163Z,2025-04-13T13:13:59Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649342297,140,55.0,5649342301,212,27.9,5649342303,213,6.28,5649342299,141,91.5,5649342289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661641,523,12,2,48,19,2nnlsjfbcea40t4jeclcbw9lk,1,39.4,7.4,2025-04-13T13:14:00.140Z,2025-04-13T13:14:01Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649342579,213,5.26,5649342567,140,43.1,5649342659,167,,5649342575,212,7.5,5649342571,141,0.0,5649342565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661645,377,5,2,48,20,czkf5t3ai00ghwbga03i5aqxw,1,55.5,101.8,2025-04-13T13:14:00.574Z,2025-04-13T14:37:19Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649342607,347,,5649342605,56,Left,5649342691,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800661649,524,5,2,48,20,2nnlsjfbcea40t4jeclcbw9lk,0,44.5,-1.8,2025-04-13T13:14:00.574Z,2025-04-13T14:37:20Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649342631,347,,5649342629,56,Back,5649342721,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662079,378,1,2,48,34,czkf5t3ai00ghwbga03i5aqxw,1,54.4,100.0,2025-04-13T13:14:14.683Z,2025-04-13T13:14:17Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649344903,140,61.9,5649344901,56,Center,5649344909,213,5.17,5649344905,141,77.6,5649344899,107,,5649344907,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662203,379,1,2,48,37,czkf5t3ai00ghwbga03i5aqxw,1,58.9,60.2,2025-04-13T13:14:17.835Z,2025-04-13T13:14:22Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5649345601,140,66.8,5649345611,212,17.0,5649345615,213,5.22,5649345605,141,38.3,5649345595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662207,380,3,2,48,42,czkf5t3ai00ghwbga03i5aqxw,0,73.6,56.0,2025-04-13T13:14:22.731Z,2025-04-13T14:38:35Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5649345637,286,,5649345635,56,Center,5649345925,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662241,525,7,2,48,42,2nnlsjfbcea40t4jeclcbw9lk,1,26.4,44.0,2025-04-13T13:14:22.732Z,2025-04-13T14:38:34Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649345839,56,Back,5649345891,233,380,5649345841,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662315,526,1,2,48,44,2nnlsjfbcea40t4jeclcbw9lk,0,26.2,43.3,2025-04-13T13:14:24.861Z,2025-04-13T13:14:52Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649346257,212,3.7,5649346255,141,40.1,5649346251,56,Back,5649346253,140,29.1,5649346259,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662259,381,61,2,48,45,czkf5t3ai00ghwbga03i5aqxw,1,73.0,67.6,2025-04-13T13:14:25.838Z,2025-04-13T13:14:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649345975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662291,382,1,2,48,46,czkf5t3ai00ghwbga03i5aqxw,0,76.9,71.7,2025-04-13T13:14:26.843Z,2025-04-13T13:14:27Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5649346155,212,4.7,5649346149,140,76.7,5649346157,213,4.67,5649346145,56,Center,5649346153,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662319,527,8,2,48,47,2nnlsjfbcea40t4jeclcbw9lk,1,25.3,36.4,2025-04-13T13:14:27.532Z,2025-04-13T13:14:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649346277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662441,529,1,2,48,48,2nnlsjfbcea40t4jeclcbw9lk,1,25.4,36.7,2025-04-13T13:14:28.685Z,2025-04-13T13:14:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649346955,141,56.9,5649346957,212,16.4,5649346953,140,33.9,5649346951,56,Back,5649346959,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662399,383,83,2,48,51,czkf5t3ai00ghwbga03i5aqxw,0,57.9,30.1,2025-04-13T13:14:31.499Z,2025-04-13T13:14:34Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649347089,399,chzhwdk4l54t2kf606bkuiaqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662449,530,4,2,48,52,2nnlsjfbcea40t4jeclcbw9lk,1,34.2,64.0,2025-04-13T13:14:33.054Z,2025-04-13T13:14:48Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649347013,13,,5649347017,152,,5649349073,295,,5649347021,286,,5649347015,56,Back,5649347407,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800662499,384,4,2,48,52,czkf5t3ai00ghwbga03i5aqxw,0,65.8,36.0,2025-04-13T13:14:33.055Z,2025-04-13T13:14:47Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649347341,152,,5649347339,56,Center,5649348861,295,,5649347345,285,,5649347457,233,530,5649347337,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663129,531,1,2,49,19,2nnlsjfbcea40t4jeclcbw9lk,1,37.3,64.9,2025-04-13T13:14:59.502Z,2025-04-13T13:15:00Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649350515,141,43.1,5649350509,152,,5649350517,212,17.5,5649350519,213,4.16,5649350507,5,,5649350513,140,28.5,5649350511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663171,532,1,2,49,20,2nnlsjfbcea40t4jeclcbw9lk,0,28.5,43.0,2025-04-13T13:15:00.797Z,2025-04-13T13:15:02Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5649350725,213,6.12,5649350719,140,57.7,5649350723,212,31.1,5649350721,141,35.7,5649350717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663247,533,3,2,49,24,2nnlsjfbcea40t4jeclcbw9lk,0,48.3,34.6,2025-04-13T13:15:04.765Z,2025-04-13T13:15:09Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649351319,233,386,5649351095,56,Back,5649351097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663275,386,7,2,49,24,czkf5t3ai00ghwbga03i5aqxw,0,51.7,65.4,2025-04-13T13:15:04.766Z,2025-04-13T13:15:09Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649351255,233,533,5649351197,56,Center,5649351201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663243,385,61,2,49,24,czkf5t3ai00ghwbga03i5aqxw,0,46.6,68.1,2025-04-13T13:15:05.277Z,2025-04-13T13:15:05Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649351079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663341,534,1,2,49,28,2nnlsjfbcea40t4jeclcbw9lk,0,56.7,42.1,2025-04-13T13:15:08.814Z,2025-04-13T13:31:14Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649456925,212,4.3,5649457215,233,387,5649457213,236,,5649351569,56,Center,5649457225,286,,5649456927,213,0.48,5649456919,140,60.3,5649456923,141,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663375,387,74,2,49,28,czkf5t3ai00ghwbga03i5aqxw,1,49.6,64.6,2025-04-13T13:15:08.815Z,2025-04-13T14:38:10Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649457047,285,,5649457251,233,534,5649351733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663413,388,3,2,49,30,czkf5t3ai00ghwbga03i5aqxw,0,54.4,62.0,2025-04-13T13:15:10.923Z,2025-04-13T14:38:36Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649466039,286,,5649351915,56,Center,5649467365,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663433,535,7,2,49,30,2nnlsjfbcea40t4jeclcbw9lk,0,45.6,38.0,2025-04-13T13:15:10.924Z,2025-04-13T14:38:35Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649467311,56,Back,5649467313,285,,5649467345,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683743,546,61,2,49,31,czkf5t3ai00ghwbga03i5aqxw,1,55.0,55.2,2025-04-13T13:15:12.071Z,2025-04-13T13:33:02Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649468721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663511,389,1,2,49,33,czkf5t3ai00ghwbga03i5aqxw,0,61.8,52.3,2025-04-13T13:15:13.659Z,2025-04-13T13:32:22Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649352405,56,Left,5649352415,1,,5649352409,141,100.0,5649352407,140,95.0,5649352413,213,0.77,5649352411,212,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663523,390,5,2,49,35,czkf5t3ai00ghwbga03i5aqxw,0,94.2,101.4,2025-04-13T13:15:15.814Z,2025-04-13T13:15:24Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649353039,233,536,5649352447,56,Left,5649352455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663603,536,5,2,49,35,2nnlsjfbcea40t4jeclcbw9lk,1,5.8,-1.4,2025-04-13T13:15:15.814Z,2025-04-13T14:37:20Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649352941,347,,5649352983,233,390,5649352939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663743,537,1,2,49,44,2nnlsjfbcea40t4jeclcbw9lk,1,9.1,0.0,2025-04-13T13:15:24.717Z,2025-04-13T13:15:26Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649353697,212,10.3,5649353693,140,14.2,5649353691,56,Back,5649353689,107,,5649353695,141,11.3,5649353699,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663773,538,1,2,49,46,2nnlsjfbcea40t4jeclcbw9lk,1,14.0,11.3,2025-04-13T13:15:26.461Z,2025-04-13T13:15:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649353903,156,,5649353867,140,6.7,5649353865,56,Back,5649353869,141,6.1,5649353871,212,8.4,5649353873,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663821,539,1,2,49,47,2nnlsjfbcea40t4jeclcbw9lk,1,6.7,6.1,2025-04-13T13:15:27.941Z,2025-04-13T13:15:29Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649354071,141,9.5,5649354069,140,20.1,5649354073,212,14.3,5649354077,1,,5649354075,213,0.16,5649354065,157,,5649354067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663897,540,1,2,49,48,2nnlsjfbcea40t4jeclcbw9lk,1,20.1,9.5,2025-04-13T13:15:28.927Z,2025-04-13T13:15:32Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649354445,212,7.5,5649354439,56,Back,5649354443,141,19.7,5649354441,140,22.8,5649354447,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663961,541,1,2,49,51,2nnlsjfbcea40t4jeclcbw9lk,0,41.6,26.2,2025-04-13T13:15:32.094Z,2025-04-13T13:15:34Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649354739,212,38.8,5649354741,213,0.92,5649354723,155,,5649354729,56,Center,5649354731,140,63.9,5649354745,1,,5649354737,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800663997,391,1,2,49,53,czkf5t3ai00ghwbga03i5aqxw,0,41.2,30.7,2025-04-13T13:15:34.076Z,2025-04-13T13:15:36Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649354951,213,5.88,5649354947,141,24.3,5649354945,140,50.8,5649354943,56,Center,5649354939,3,,5649354949,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664141,542,1,2,50,0,2nnlsjfbcea40t4jeclcbw9lk,0,66.5,77.8,2025-04-13T13:15:40.573Z,2025-04-13T13:15:42Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649355741,140,87.8,5649355743,141,52.7,5649355739,56,Center,5649355747,213,5.63,5649355745,212,28.1,5649355735,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664227,392,12,2,50,1,czkf5t3ai00ghwbga03i5aqxw,1,15.2,51.3,2025-04-13T13:15:41.851Z,2025-04-13T13:15:45Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649356225,140,49.9,5649356239,141,73.0,5649356243,213,0.38,5649356221,56,Back,5649356241,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664243,393,61,2,50,4,czkf5t3ai00ghwbga03i5aqxw,0,49.2,73.8,2025-04-13T13:15:45.275Z,2025-04-13T13:15:45Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5649356297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664425,543,1,2,50,9,2nnlsjfbcea40t4jeclcbw9lk,1,88.0,10.1,2025-04-13T13:15:49.615Z,2025-04-13T13:15:52Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649357245,212,10.3,5649357243,141,15.2,5649357241,140,78.8,5649357239,56,Right,5649357247,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664455,544,1,2,50,12,2nnlsjfbcea40t4jeclcbw9lk,1,78.8,15.2,2025-04-13T13:15:52.638Z,2025-04-13T13:15:53Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649357427,140,83.5,5649357435,213,0.32,5649357425,56,Right,5649357429,141,17.6,5649357431,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664481,545,1,2,50,13,2nnlsjfbcea40t4jeclcbw9lk,1,83.6,17.6,2025-04-13T13:15:53.789Z,2025-04-13T13:15:54Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649357577,213,3.42,5649357575,212,8.0,5649357569,56,Right,5649357571,140,76.3,5649357573,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664509,546,1,2,50,14,2nnlsjfbcea40t4jeclcbw9lk,1,76.1,14.4,2025-04-13T13:15:54.590Z,2025-04-13T13:15:56Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649357685,141,26.2,5649357689,213,1.76,5649357687,212,8.2,5649357683,140,74.6,5649357681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664527,547,1,2,50,15,2nnlsjfbcea40t4jeclcbw9lk,0,74.6,26.2,2025-04-13T13:15:55.854Z,2025-04-13T13:15:57Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649357827,56,Center,5649357835,213,0.53,5649357825,155,,5649357829,140,91.3,5649357831,141,41.3,5649357833,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664557,394,8,2,50,18,czkf5t3ai00ghwbga03i5aqxw,1,11.6,59.0,2025-04-13T13:15:58.477Z,2025-04-13T13:15:59Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649358025,15,,5649358017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664591,548,1,2,50,18,2nnlsjfbcea40t4jeclcbw9lk,0,93.2,30.4,2025-04-13T13:15:59.182Z,2025-04-13T13:16:00Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649358165,141,39.1,5649358167,212,5.9,5649358163,140,93.8,5649358161,56,Center,5649358169,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664639,395,12,2,50,20,czkf5t3ai00ghwbga03i5aqxw,1,11.5,57.3,2025-04-13T13:16:00.425Z,2025-04-13T13:16:02Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649358507,213,1.98,5649358497,141,77.0,5649358491,56,Back,5649358493,140,5.9,5649358503,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664661,396,1,2,50,22,czkf5t3ai00ghwbga03i5aqxw,0,3.5,79.0,2025-04-13T13:16:02.748Z,2025-04-13T13:16:03Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649358631,212,32.1,5649358629,141,70.3,5649358625,56,Back,5649358623,157,,5649358639,1,,5649358635,213,6.10,5649358627,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664915,549,1,2,50,28,2nnlsjfbcea40t4jeclcbw9lk,1,65.1,9.1,2025-04-13T13:16:08.718Z,2025-04-13T13:16:14Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649359813,56,Back,5649359831,1,,5649359829,213,2.44,5649359817,140,38.2,5649359827,212,36.8,5649359823,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664773,397,83,2,50,28,czkf5t3ai00ghwbga03i5aqxw,0,37.1,82.4,2025-04-13T13:16:08.763Z,2025-04-13T13:16:19Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5649360379,399,5s647zr10m1nxt4xxpxkpgmw9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800664999,550,1,2,50,33,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,44.5,2025-04-13T13:16:14.030Z,2025-04-13T13:16:18Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5649360307,213,5.07,5649360303,141,18.0,5649360301,140,42.2,5649360305,212,19.2,5649360299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800665007,551,1,2,50,37,2nnlsjfbcea40t4jeclcbw9lk,1,45.7,18.5,2025-04-13T13:16:18.173Z,2025-04-13T13:16:19Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649360345,212,21.6,5649360347,213,0.41,5649360341,140,64.6,5649360343,141,31.2,5649360339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800665061,552,1,2,50,39,2nnlsjfbcea40t4jeclcbw9lk,1,65.0,31.3,2025-04-13T13:16:19.550Z,2025-04-13T13:16:21Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649360629,141,30.1,5649360631,212,9.6,5649360633,213,3.23,5649360625,56,Center,5649360627,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800665109,553,1,2,50,41,2nnlsjfbcea40t4jeclcbw9lk,0,58.0,31.8,2025-04-13T13:16:21.550Z,2025-04-13T13:16:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649360875,140,71.1,5649360879,212,35.5,5649360877,141,79.9,5649360873,56,Left,5649360871,155,,5649360881,213,1.17,5649360883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800665173,398,1,2,50,43,czkf5t3ai00ghwbga03i5aqxw,1,32.8,19.8,2025-04-13T13:16:24.108Z,2025-04-13T13:16:26Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649361179,140,40.5,5649361181,141,35.2,5649361183,212,13.2,5649361175,3,,5649361177,56,Back,5649361185,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800665239,400,1,2,50,47,czkf5t3ai00ghwbga03i5aqxw,1,34.8,24.4,2025-04-13T13:16:28.219Z,2025-04-13T13:16:29Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5649361539,56,Back,5649361543,141,7.6,5649361541,140,28.3,5649361547,213,4.17,5649361545,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
