id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2793590075,496,1,1,48,5,2nnlsjfbcea40t4jeclcbw9lk,1,78.1,82.7,2025-03-30T12:52:00.722Z,2025-03-30T12:52:03Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610444577,140,78.6,5610444579,141,92.7,5610444583,213,1.49,5610444575,56,Left,5610444581,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590129,497,1,1,48,7,2nnlsjfbcea40t4jeclcbw9lk,1,78.9,93.0,2025-03-30T12:52:03.058Z,2025-03-30T12:52:06Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610444861,212,12.7,5610444863,213,3.18,5610444855,56,Left,5610444859,141,92.3,5610444857,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590189,498,1,1,48,11,2nnlsjfbcea40t4jeclcbw9lk,1,66.8,92.0,2025-03-30T12:52:07.298Z,2025-03-30T12:52:10Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610445185,141,89.1,5610445183,140,60.1,5610445181,56,Left,5610445189,213,3.41,5610445187,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590235,499,1,1,48,15,2nnlsjfbcea40t4jeclcbw9lk,1,58.6,88.0,2025-03-30T12:52:10.452Z,2025-03-30T12:52:14Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610445443,212,10.1,5610445445,213,4.57,5610445439,140,57.2,5610445441,141,73.3,5610445437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590241,500,4,1,48,18,2nnlsjfbcea40t4jeclcbw9lk,1,55.8,75.8,2025-03-30T12:52:13.955Z,2025-03-30T13:09:32Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610445511,13,,5610445513,56,Center,5610445515,152,,5610445519,286,,5610445573,233,364,5610445517,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590249,364,4,1,48,18,evf5hhqgnjhwjsth1m6pawxdp,0,44.2,24.2,2025-03-30T12:52:13.956Z,2025-03-30T13:09:33Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610445543,265,,5610445545,285,,5610445539,56,Back,5610445593,233,500,5610445541,152,,5610445537,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590529,501,1,1,48,34,2nnlsjfbcea40t4jeclcbw9lk,0,55.1,75.9,2025-03-30T12:52:30.260Z,2025-03-30T12:52:42Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610447045,56,Right,5610447039,155,,5610447053,213,5.37,5610447049,141,0.0,5610447051,212,65.8,5610447043,152,,5610447041,196,,5610447037,5,,5610447055,1,,5610447287,189,5610447047,140,,,,,,,,,,,,,93.2,,,,,,,,,,,
2793590537,365,5,1,48,39,evf5hhqgnjhwjsth1m6pawxdp,1,5.2,101.2,2025-03-30T12:52:34.594Z,2025-03-30T12:52:38Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610447089,56,Back,5610447091,347,,5610447109,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590533,502,5,1,48,39,2nnlsjfbcea40t4jeclcbw9lk,0,94.8,-1.2,2025-03-30T12:52:34.594Z,2025-03-30T12:52:55Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610447155,233,365,5610447075,347,,5610447073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590763,366,1,1,48,51,evf5hhqgnjhwjsth1m6pawxdp,1,5.0,100.0,2025-03-30T12:52:47.233Z,2025-03-30T12:52:51Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610448375,107,,5610448381,141,94.8,5610448383,212,16.6,5610448385,213,5.98,5610448377,56,Back,5610448379,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590767,367,1,1,48,55,evf5hhqgnjhwjsth1m6pawxdp,0,20.1,94.8,2025-03-30T12:52:51.025Z,2025-03-30T12:52:52Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610448413,140,21.7,5610448415,141,94.5,5610448409,168,,5610448527,233,503,5610448411,56,Back,5610448531,286,,5610448417,212,1.7,5610448525,236,,5610448419,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590787,503,74,1,48,55,2nnlsjfbcea40t4jeclcbw9lk,1,79.4,4.9,2025-03-30T12:52:51.026Z,2025-03-30T13:17:32Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610448523,285,,5610448551,233,367,5610448521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590799,368,5,1,48,57,evf5hhqgnjhwjsth1m6pawxdp,1,22.4,101.6,2025-03-30T12:52:52.755Z,2025-03-30T12:52:56Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610448589,56,Back,5610448591,347,,5610448615,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590795,504,5,1,48,57,2nnlsjfbcea40t4jeclcbw9lk,0,77.6,-1.6,2025-03-30T12:52:52.755Z,2025-03-30T12:52:56Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610448637,233,368,5610448567,347,,5610448565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793590949,369,1,1,49,5,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,100.0,2025-03-30T12:53:01.170Z,2025-03-30T12:53:04Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610449511,213,5.63,5610449509,212,17.0,5610449507,141,86.8,5610449503,56,Back,5610449505,140,35.0,5610449501,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591029,370,1,1,49,9,evf5hhqgnjhwjsth1m6pawxdp,1,35.0,86.8,2025-03-30T12:53:04.690Z,2025-03-30T12:53:09Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610449879,212,20.6,5610449877,141,96.9,5610449869,3,,5610449881,213,0.34,5610449873,56,Left,5610449875,140,53.5,5610449871,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591053,371,1,1,49,14,evf5hhqgnjhwjsth1m6pawxdp,0,58.4,89.6,2025-03-30T12:53:09.409Z,2025-03-30T12:53:11Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610449965,56,Center,5610449973,213,5.17,5610449971,212,15.1,5610449967,140,64.7,5610449969,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591115,506,1,1,49,17,2nnlsjfbcea40t4jeclcbw9lk,1,30.5,37.0,2025-03-30T12:53:13.139Z,2025-03-30T12:53:15Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610450243,213,2.90,5610450237,140,6.1,5610450239,141,46.4,5610450241,212,26.4,5610450235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591167,507,1,1,49,19,2nnlsjfbcea40t4jeclcbw9lk,0,6.8,47.2,2025-03-30T12:53:14.996Z,2025-03-30T12:53:20Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5610450507,213,6.08,5610450509,1,,5610450503,141,31.9,5610450505,212,52.4,5610450499,56,Center,5610450497,157,,5610450501,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591175,372,44,1,49,23,evf5hhqgnjhwjsth1m6pawxdp,1,41.7,72.9,2025-03-30T12:53:19.186Z,2025-03-30T13:17:55Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610450553,56,Back,5610450555,285,,5610450671,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591169,508,44,1,49,23,2nnlsjfbcea40t4jeclcbw9lk,0,58.3,27.1,2025-03-30T12:53:19.187Z,2025-03-30T13:17:55Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610450521,56,Center,5610450699,233,372,5610450525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591187,373,12,1,49,24,evf5hhqgnjhwjsth1m6pawxdp,1,38.2,81.5,2025-03-30T12:53:19.618Z,2025-03-30T12:53:23Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610450603,56,Back,5610450605,140,48.3,5610450611,213,0.39,5610450607,141,88.0,5610450641,15,,5610450609,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591217,509,61,1,49,27,2nnlsjfbcea40t4jeclcbw9lk,1,43.2,13.8,2025-03-30T12:53:22.493Z,2025-03-30T12:53:22Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610450819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591243,374,61,1,49,27,evf5hhqgnjhwjsth1m6pawxdp,1,48.3,88.0,2025-03-30T12:53:22.789Z,2025-03-30T12:53:39Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610450953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591251,510,1,1,49,27,2nnlsjfbcea40t4jeclcbw9lk,1,37.4,4.9,2025-03-30T12:53:23.235Z,2025-03-30T12:53:24Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610450993,140,42.4,5610450995,141,3.4,5610450991,56,Back,5610450997,212,5.3,5610450999,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591265,511,1,1,49,29,2nnlsjfbcea40t4jeclcbw9lk,1,42.4,3.4,2025-03-30T12:53:24.598Z,2025-03-30T12:53:26Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610451075,155,,5610451081,141,13.2,5610451085,213,1.74,5610451083,212,6.8,5610451077,56,Back,5610451079,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591263,375,83,1,49,29,evf5hhqgnjhwjsth1m6pawxdp,0,53.4,93.8,2025-03-30T12:53:25.265Z,2025-03-30T12:53:28Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610451211,399,cyfvxg9z9aqfsoydhz7sr3qxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591291,512,1,1,49,30,2nnlsjfbcea40t4jeclcbw9lk,1,41.3,13.2,2025-03-30T12:53:25.780Z,2025-03-30T12:53:28Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610451187,213,0.29,5610451179,56,Right,5610451181,140,51.9,5610451183,141,18.0,5610451185,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591373,513,2,1,49,33,2nnlsjfbcea40t4jeclcbw9lk,1,53.8,19.8,2025-03-30T12:53:28.675Z,2025-03-30T14:07:07Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610451611,140,60.8,5610451649,56,Right,5610451647,7,1ojl4m8rsuzsjufucdotav4es,5610451613,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591331,376,55,1,49,33,evf5hhqgnjhwjsth1m6pawxdp,1,38.9,83.3,2025-03-30T12:53:28.676Z,2025-03-30T13:09:29Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610451539,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591471,377,43,1,49,45,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T12:53:40.819Z,2025-03-30T12:55:55Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610452115,213,3.56,5610452109,140,31.0,5610452113,212,9.1,5610452107,56,Back,5610452111,141,77.9,5610462303,144,1,5610452105,241,0,5610452103,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591479,378,1,1,49,46,evf5hhqgnjhwjsth1m6pawxdp,1,31.0,77.9,2025-03-30T12:53:41.666Z,2025-03-30T12:56:01Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610462637,241,,5610452169,213,4.50,5610452159,56,Back,5610452165,212,24.3,5610452163,141,43.0,5610462499,5,,5610462455,189,,5610452161,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591517,379,1,1,49,47,evf5hhqgnjhwjsth1m6pawxdp,1,26.1,43.0,2025-03-30T12:53:42.514Z,2025-03-30T12:53:44Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610452317,141,33.3,5610452319,212,21.8,5610452323,213,5.98,5610452315,140,45.9,5610452313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591563,380,1,1,49,48,evf5hhqgnjhwjsth1m6pawxdp,0,45.9,33.3,2025-03-30T12:53:43.937Z,2025-03-30T12:53:46Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610452537,212,31.7,5610452539,213,6.24,5610452531,56,Center,5610452535,141,31.3,5610452533,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591621,515,1,1,49,53,2nnlsjfbcea40t4jeclcbw9lk,1,20.3,64.0,2025-03-30T12:53:49.333Z,2025-03-30T12:53:50Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610452907,140,9.2,5610452909,141,57.2,5610452913,213,3.52,5610452911,212,12.5,5610452905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591677,516,1,1,49,54,2nnlsjfbcea40t4jeclcbw9lk,1,9.2,57.2,2025-03-30T12:53:50.229Z,2025-03-30T12:53:53Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5610453195,1,,5610453193,213,0.53,5610453179,157,,5610453187,140,39.1,5610453191,212,36.4,5610453189,141,84.2,5610453183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591687,517,44,1,49,57,2nnlsjfbcea40t4jeclcbw9lk,1,42.4,83.4,2025-03-30T12:53:52.561Z,2025-03-30T13:17:55Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610453225,285,,5610453223,56,Back,5610453317,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591671,381,44,1,49,57,evf5hhqgnjhwjsth1m6pawxdp,0,57.6,16.6,2025-03-30T12:53:52.562Z,2025-03-30T13:17:56Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5610453125,286,,5610453121,56,Right,5610453345,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591707,518,1,1,49,57,2nnlsjfbcea40t4jeclcbw9lk,0,39.2,84.4,2025-03-30T12:53:53.212Z,2025-03-30T12:53:54Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610453393,213,6.19,5610453383,168,,5610453385,56,Left,5610453387,140,60.8,5610453391,212,22.8,5610453381,3,,5610453389,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591739,382,1,1,49,59,evf5hhqgnjhwjsth1m6pawxdp,1,37.4,24.7,2025-03-30T12:53:55.177Z,2025-03-30T12:53:57Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610453547,213,0.40,5610453539,56,Back,5610453541,140,47.3,5610453545,212,11.3,5610453543,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591795,384,30,1,50,3,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T12:53:59.045Z,2025-03-30T12:53:59Z,,,,,5610453741,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793591785,519,30,1,50,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-03-30T12:53:59.045Z,2025-03-30T12:53:59Z,,,,,5610453719,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793609305,390,18,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:09:47.431Z,2025-03-30T13:09:48Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5610543615,44,Midfielder,5610543613,42,,5610543617,59,17,5610543745,55,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793609317,391,19,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:09:47.432Z,2025-03-30T14:10:40Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5610968149,293,2,5610543687,44,Midfielder,5610543695,55,390,5610543679,42,,5610543683,145,10,5610543685,59,7,5610968145,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793609479,392,18,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:09:47.531Z,2025-03-30T13:09:55Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5610544563,59,18,5610544651,55,393,5610544559,44,Midfielder,5610544557,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793609497,393,19,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:09:47.532Z,2025-03-30T14:10:36Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610544629,55,392,5610544627,44,Defender,5610544619,42,,5610967775,293,2,5610967773,292,3,5610544625,59,29,5610544623,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793610097,394,18,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:09:47.631Z,2025-03-30T13:10:19Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5610547737,42,,5610547739,44,Midfielder,5610547803,55,395,5610547741,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793610107,395,19,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:09:47.632Z,2025-03-30T14:10:33Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5610547785,44,Midfielder,5610547783,59,23,5610967457,293,5,5610547781,145,8,5610967455,292,7,5610547777,42,,5610547787,55,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793610887,396,32,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:10:49.380Z,2025-03-30T13:10:52Z,,,,,5610551809,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793610865,524,32,2,45,0,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-03-30T13:10:49.380Z,2025-03-30T13:10:49Z,,,,,5610551721,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793610899,397,1,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,49.8,50.6,2025-03-30T13:10:49.522Z,2025-03-30T13:10:53Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610551875,212,12.1,5610551873,141,50.4,5610551871,140,38.3,5610551879,279,S,5610551869,56,Back,5610551877,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611015,398,1,2,45,2,evf5hhqgnjhwjsth1m6pawxdp,1,38.4,44.3,2025-03-30T13:10:52.375Z,2025-03-30T13:17:38Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5610552469,141,23.7,5610552463,56,Back,5610552465,140,34.3,5610552473,212,14.7,5610552475,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611081,399,1,2,45,8,evf5hhqgnjhwjsth1m6pawxdp,1,34.6,16.4,2025-03-30T13:10:57.687Z,2025-03-30T13:17:39Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610552803,56,Back,5610552805,140,27.2,5610552811,213,2.06,5610552807,141,37.7,5610552809,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611125,400,1,2,45,10,evf5hhqgnjhwjsth1m6pawxdp,1,26.1,39.4,2025-03-30T13:10:59.415Z,2025-03-30T13:11:00Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610553085,141,72.4,5610553083,140,24.2,5610553087,212,22.5,5610553089,213,1.66,5610553081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611193,401,1,2,45,11,evf5hhqgnjhwjsth1m6pawxdp,1,18.8,71.7,2025-03-30T13:11:00.439Z,2025-03-30T13:11:03Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610553401,141,66.1,5610553397,56,Back,5610553405,213,3.48,5610553403,212,11.5,5610553399,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611279,402,1,2,45,13,evf5hhqgnjhwjsth1m6pawxdp,0,7.8,70.3,2025-03-30T13:11:03.127Z,2025-03-30T13:11:06Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5610553797,213,0.26,5610553799,1,,5610553793,141,85.3,5610553795,212,40.3,5610553787,157,,5610553789,56,Back,5610553791,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611323,525,1,2,45,16,2nnlsjfbcea40t4jeclcbw9lk,0,57.4,8.3,2025-03-30T13:11:06.173Z,2025-03-30T13:11:07Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610554037,141,28.3,5610554041,213,0.89,5610554031,3,,5610554039,212,17.5,5610554035,140,67.9,5610554033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611387,403,1,2,45,19,evf5hhqgnjhwjsth1m6pawxdp,0,33.5,65.7,2025-03-30T13:11:08.568Z,2025-03-30T13:11:09Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5610554349,213,4.80,5610554341,56,Back,5610554347,212,18.3,5610554343,140,35.1,5610554345,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611413,527,1,2,45,20,2nnlsjfbcea40t4jeclcbw9lk,0,65.9,49.7,2025-03-30T13:11:09.627Z,2025-03-30T13:11:11Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610554485,140,74.0,5610554483,56,Center,5610554489,212,15.0,5610554491,213,0.97,5610554487,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611521,405,1,2,45,25,evf5hhqgnjhwjsth1m6pawxdp,1,26.3,26.7,2025-03-30T13:11:14.465Z,2025-03-30T13:11:17Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610555081,141,33.0,5610555075,56,Back,5610555085,212,20.1,5610555087,213,2.93,5610555077,140,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611563,406,1,2,45,27,evf5hhqgnjhwjsth1m6pawxdp,0,8.4,28.9,2025-03-30T13:11:17.063Z,2025-03-30T13:11:19Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5610555305,140,61.6,5610555303,56,Center,5610555301,157,,5610555311,213,6.24,5610555307,141,25.2,5610555309,212,55.9,5610555313,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611625,528,61,2,45,30,2nnlsjfbcea40t4jeclcbw9lk,0,44.2,79.0,2025-03-30T13:11:20.002Z,2025-03-30T13:11:28Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610555615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611641,407,44,2,45,31,evf5hhqgnjhwjsth1m6pawxdp,1,57.0,22.2,2025-03-30T13:11:20.791Z,2025-03-30T13:17:56Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610555675,286,,5610555671,56,Center,5610555751,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611651,529,44,2,45,31,2nnlsjfbcea40t4jeclcbw9lk,0,43.0,77.8,2025-03-30T13:11:20.792Z,2025-03-30T13:17:56Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610555729,285,,5610555799,233,407,5610555727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611679,408,1,2,45,31,evf5hhqgnjhwjsth1m6pawxdp,0,59.0,24.1,2025-03-30T13:11:21.159Z,2025-03-30T13:11:23Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610555897,141,31.3,5610555891,3,,5610555899,212,8.1,5610555893,56,Center,5610555895,140,65.2,5610555901,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611785,530,1,2,45,33,2nnlsjfbcea40t4jeclcbw9lk,0,34.6,69.1,2025-03-30T13:11:22.987Z,2025-03-30T13:11:27Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5610556379,56,Center,5610556385,212,44.8,5610556377,157,,5610556383,141,68.5,5610556393,1,,5610556381,140,77.3,5610556387,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793611827,409,1,2,45,37,evf5hhqgnjhwjsth1m6pawxdp,1,24.9,37.1,2025-03-30T13:11:26.647Z,2025-03-30T13:11:28Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610556619,212,18.3,5610556611,3,,5610556621,213,2.85,5610556617,141,44.9,5610556615,140,8.2,5610556613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
