id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2813479967,490,1,1,42,25,2nnlsjfbcea40t4jeclcbw9lk,1,66.0,25.0,2025-05-11T12:44:09.158Z,2025-05-11T12:44:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720082203,213,1.44,5720082197,140,68.4,5720082199,141,53.6,5720082195,56,Center,5720082201,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480129,491,1,1,42,28,2nnlsjfbcea40t4jeclcbw9lk,1,69.2,53.4,2025-05-11T12:44:12.406Z,2025-05-11T12:44:21Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720083073,213,1.21,5720083065,140,75.3,5720083063,56,Center,5720083067,141,78.1,5720083069,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480191,492,1,1,42,37,2nnlsjfbcea40t4jeclcbw9lk,1,95.7,71.7,2025-05-11T12:44:21.575Z,2025-05-11T12:44:31Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,1.0,5720083357,212,15.6,5720083359,213,4.64,5720083351,56,Center,5720083349,155,,5720084125,210,13,5720084127,154,,5720083353,140,94.6,5720083355,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480199,493,13,1,42,39,2nnlsjfbcea40t4jeclcbw9lk,1,95.6,48.8,2025-05-11T12:44:23.087Z,2025-05-11T12:44:49Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720084195,231,50.2,5720084185,102,44.9,5720083379,22,,5720084161,15,,5720084189,214,,5720084191,328,,5720084187,103,51.4,5720084167,85,,5720084181,55,492,5720084193,230,5720084175,154,,5720083385,16,,5720083389,56,5720084171,29,,,,99.7,,,,Center,,,,
2813480173,315,5,1,42,39,7hlumphk42363z3i2nry2wrzj,1,-1.2,52.6,2025-05-11T12:44:23.737Z,2025-05-11T12:57:34Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720083295,346,,5720083293,56,Back,5720083667,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480233,494,5,1,42,39,2nnlsjfbcea40t4jeclcbw9lk,0,101.2,47.4,2025-05-11T12:44:23.737Z,2025-05-11T12:57:34Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720083581,346,,5720083701,233,315,5720083579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480951,316,1,1,43,14,7hlumphk42363z3i2nry2wrzj,0,5.0,43.1,2025-05-11T12:44:58.408Z,2025-05-11T12:45:01Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720087617,140,51.4,5720087627,74,,5720087619,141,45.7,5720087621,212,48.8,5720087623,213,0.04,5720087613,124,,5720087615,56,Center,5720087625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481079,496,1,1,43,19,2nnlsjfbcea40t4jeclcbw9lk,1,54.0,53.1,2025-05-11T12:45:02.855Z,2025-05-11T12:45:08Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5720088321,212,31.6,5720088319,141,8.3,5720088317,140,62.0,5720088315,56,Right,5720088323,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481117,497,1,1,43,24,2nnlsjfbcea40t4jeclcbw9lk,1,63.9,5.2,2025-05-11T12:45:08.455Z,2025-05-11T12:45:10Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5720088547,140,56.0,5720088549,141,5.3,5720088551,212,8.3,5720088553,213,3.13,5720088545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481165,498,1,1,43,26,2nnlsjfbcea40t4jeclcbw9lk,1,56.0,5.3,2025-05-11T12:45:10.566Z,2025-05-11T12:45:13Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720088847,213,1.70,5720088843,141,36.6,5720088845,212,21.5,5720088841,140,53.4,5720088839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481261,499,1,1,43,29,2nnlsjfbcea40t4jeclcbw9lk,1,53.5,36.7,2025-05-11T12:45:13.606Z,2025-05-11T12:45:19Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720089467,1,,5720089455,155,,5720089461,141,73.6,5720089463,212,52.8,5720089459,140,97.7,5720089457,56,Center,5720089465,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481253,317,83,1,43,35,7hlumphk42363z3i2nry2wrzj,0,5.5,23.0,2025-05-11T12:45:19.289Z,2025-05-11T12:45:22Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720089903,399,83uml6n0wlgtirmi30sa2ihd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481311,500,1,1,43,35,2nnlsjfbcea40t4jeclcbw9lk,1,97.1,89.9,2025-05-11T12:45:19.318Z,2025-05-11T12:45:21Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720089759,141,95.7,5720089757,140,80.9,5720089761,212,17.5,5720089763,213,2.91,5720089755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481339,501,1,1,43,37,2nnlsjfbcea40t4jeclcbw9lk,1,80.8,95.7,2025-05-11T12:45:21.030Z,2025-05-11T12:45:26Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720089943,213,4.46,5720089935,56,Center,5720089937,140,77.0,5720089939,141,72.9,5720089941,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481471,502,1,1,43,42,2nnlsjfbcea40t4jeclcbw9lk,0,72.8,67.0,2025-05-11T12:45:26.326Z,2025-05-11T12:45:28Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720090717,213,0.57,5720090713,141,73.9,5720090715,212,8.7,5720090711,140,79.8,5720090705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481561,318,12,1,43,44,7hlumphk42363z3i2nry2wrzj,1,21.5,27.7,2025-05-11T12:45:28.152Z,2025-05-11T12:45:32Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720091281,213,0.27,5720091275,140,72.1,5720091277,141,49.0,5720091273,56,Center,5720091279,212,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481663,503,1,1,43,48,2nnlsjfbcea40t4jeclcbw9lk,1,29.2,46.7,2025-05-11T12:45:32.422Z,2025-05-11T12:45:36Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5720091757,212,9.7,5720091753,140,37.8,5720091759,213,5.91,5720091751,56,Back,5720091755,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481791,504,1,1,43,52,2nnlsjfbcea40t4jeclcbw9lk,1,39.6,39.7,2025-05-11T12:45:36.166Z,2025-05-11T12:45:42Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720092509,141,54.9,5720092507,140,38.6,5720092513,213,1.67,5720092511,212,10.4,5720092505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481843,505,1,1,43,58,2nnlsjfbcea40t4jeclcbw9lk,1,38.2,54.6,2025-05-11T12:45:42.694Z,2025-05-11T12:45:45Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720092787,140,37.7,5720092791,141,40.7,5720092801,213,4.66,5720092785,56,Back,5720092797,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481927,506,1,1,44,1,2nnlsjfbcea40t4jeclcbw9lk,1,38.0,39.8,2025-05-11T12:45:45.110Z,2025-05-11T12:45:49Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720093279,56,Back,5720093287,213,5.47,5720093283,141,23.4,5720093281,140,48.0,5720093285,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482011,507,1,1,44,5,2nnlsjfbcea40t4jeclcbw9lk,1,56.0,10.0,2025-05-11T12:45:49.047Z,2025-05-11T12:45:53Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720093751,213,2.20,5720093749,212,17.6,5720093743,56,Back,5720093747,141,31.0,5720093745,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482089,508,1,1,44,9,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,32.4,2025-05-11T12:45:53.031Z,2025-05-11T12:45:56Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720094125,140,46.6,5720094131,213,1.61,5720094129,212,17.3,5720094127,141,57.8,5720094123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482259,509,1,1,44,12,2nnlsjfbcea40t4jeclcbw9lk,1,52.2,57.5,2025-05-11T12:45:56.198Z,2025-05-11T12:46:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720094875,56,Left,5720094881,212,30.9,5720094877,140,66.3,5720094879,141,97.4,5720094883,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482293,320,45,1,44,17,7hlumphk42363z3i2nry2wrzj,0,17.2,11.2,2025-05-11T12:46:01.367Z,2025-05-11T12:46:09Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720095469,233,510,5720095053,285,,5720095051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482353,510,3,1,44,17,2nnlsjfbcea40t4jeclcbw9lk,1,82.8,88.8,2025-05-11T12:46:01.367Z,2025-05-11T12:46:08Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720095333,286,,5720095399,233,320,5720095331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482367,511,3,1,44,21,2nnlsjfbcea40t4jeclcbw9lk,0,77.6,78.9,2025-05-11T12:46:04.775Z,2025-05-11T14:09:10Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720095365,286,,5720095363,56,Left,5720095735,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482419,321,7,1,44,21,7hlumphk42363z3i2nry2wrzj,1,22.4,21.1,2025-05-11T12:46:04.776Z,2025-05-11T14:09:10Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720095643,285,,5720095705,233,511,5720095641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482509,323,1,1,44,25,7hlumphk42363z3i2nry2wrzj,0,33.7,17.1,2025-05-11T12:46:09.528Z,2025-05-11T12:46:10Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720096117,141,20.9,5720096113,56,Back,5720096119,212,4.3,5720096121,213,0.64,5720096115,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482543,512,8,1,44,27,2nnlsjfbcea40t4jeclcbw9lk,1,60.5,82.7,2025-05-11T12:46:11.318Z,2025-05-11T12:46:11Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720096249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482553,513,83,1,44,28,2nnlsjfbcea40t4jeclcbw9lk,0,60.5,85.1,2025-05-11T12:46:12.311Z,2025-05-11T12:46:14Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720096623,399,8ntq70sdmvbmmvchvu5jd6ndh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482597,324,1,1,44,29,7hlumphk42363z3i2nry2wrzj,1,38.6,18.8,2025-05-11T12:46:13.385Z,2025-05-11T12:46:14Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720096555,140,53.5,5720096551,155,,5720096561,213,5.98,5720096559,212,16.4,5720096553,56,Right,5720096557,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482601,325,1,1,44,30,7hlumphk42363z3i2nry2wrzj,0,53.5,11.7,2025-05-11T12:46:14.153Z,2025-05-11T12:46:16Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720096585,141,32.2,5720096581,56,Center,5720096589,213,1.23,5720096579,3,,5720096587,212,14.8,5720096583,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482767,515,1,1,44,35,2nnlsjfbcea40t4jeclcbw9lk,1,51.1,59.0,2025-05-11T12:46:19.271Z,2025-05-11T12:46:20Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720097461,213,4.83,5720097437,56,Center,5720097441,140,52.3,5720097457,212,10.5,5720097453,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482871,516,1,1,44,36,2nnlsjfbcea40t4jeclcbw9lk,1,52.3,43.7,2025-05-11T12:46:20.311Z,2025-05-11T12:49:49Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720098005,141,54.0,5720098001,56,Back,5720098009,213,2.24,5720098007,212,8.9,5720098003,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482905,517,1,1,44,42,2nnlsjfbcea40t4jeclcbw9lk,1,63.0,61.2,2025-05-11T12:46:26.567Z,2025-05-11T12:46:28Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720098203,141,86.6,5720098207,213,1.35,5720098199,56,Left,5720098201,140,66.7,5720098205,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813482995,518,1,1,44,44,2nnlsjfbcea40t4jeclcbw9lk,1,67.2,86.2,2025-05-11T12:46:28.647Z,2025-05-11T12:46:33Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720098723,213,0.18,5720098713,140,82.9,5720098717,141,90.6,5720098719,212,16.8,5720098709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483005,519,3,1,44,49,2nnlsjfbcea40t4jeclcbw9lk,0,90.1,83.4,2025-05-11T12:46:33.126Z,2025-05-11T12:46:39Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720099111,233,326,5720098773,56,Left,5720098777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483045,326,7,1,44,49,7hlumphk42363z3i2nry2wrzj,1,9.9,16.6,2025-05-11T12:46:33.127Z,2025-05-11T12:46:38Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720099001,56,Back,5720099035,233,519,5720099003,285,,5720098999,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483139,327,5,1,44,51,7hlumphk42363z3i2nry2wrzj,0,10.1,-1.2,2025-05-11T12:46:34.886Z,2025-05-11T12:57:34Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720099569,233,520,5720099529,347,,5720099527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483033,520,5,1,44,51,2nnlsjfbcea40t4jeclcbw9lk,1,89.9,101.2,2025-05-11T12:46:34.886Z,2025-05-11T12:57:34Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720098935,56,Left,5720099549,233,327,5720098937,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483407,328,70,1,45,0,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T12:46:44.037Z,2025-05-11T12:46:52Z,,,,5720100913,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483495,521,1,1,45,6,2nnlsjfbcea40t4jeclcbw9lk,1,88.8,100.0,2025-05-11T12:46:49.927Z,2025-05-11T12:46:54Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720101353,141,95.4,5720101355,212,21.4,5720101359,1,,5720101357,213,3.33,5720101347,107,,5720101349,56,Left,5720101351,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483535,522,1,1,45,10,2nnlsjfbcea40t4jeclcbw9lk,1,68.1,96.0,2025-05-11T12:46:54.007Z,2025-05-11T12:46:56Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720101557,140,71.6,5720101559,141,93.2,5720101561,212,4.1,5720101563,213,5.81,5720101555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483603,523,1,1,45,12,2nnlsjfbcea40t4jeclcbw9lk,1,71.6,93.2,2025-05-11T12:46:55.862Z,2025-05-11T12:46:58Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720101893,213,3.71,5720101885,141,82.9,5720101883,140,61.2,5720101881,56,Left,5720101889,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483637,524,1,1,45,14,2nnlsjfbcea40t4jeclcbw9lk,1,61.2,80.2,2025-05-11T12:46:57.927Z,2025-05-11T12:46:59Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720102085,141,58.2,5720102083,140,53.6,5720102081,56,Center,5720102087,212,17.0,5720102089,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483907,525,1,1,45,15,2nnlsjfbcea40t4jeclcbw9lk,1,53.1,58.2,2025-05-11T12:46:59.494Z,2025-05-11T12:47:09Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720103415,140,55.8,5720103413,56,Left,5720103421,213,1.40,5720103417,141,82.9,5720103419,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483985,526,1,1,45,25,2nnlsjfbcea40t4jeclcbw9lk,1,55.1,80.0,2025-05-11T12:47:09.703Z,2025-05-11T12:47:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720103797,212,20.0,5720103801,213,4.21,5720103791,140,46.0,5720103787,56,Back,5720103795,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484031,527,1,1,45,28,2nnlsjfbcea40t4jeclcbw9lk,1,45.7,53.3,2025-05-11T12:47:12.695Z,2025-05-11T12:47:15Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720104047,212,16.1,5720104043,140,56.6,5720104049,213,5.50,5720104041,56,Center,5720104045,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484087,528,1,1,45,31,2nnlsjfbcea40t4jeclcbw9lk,1,53.5,35.2,2025-05-11T12:47:15.078Z,2025-05-11T12:47:16Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5720104285,56,Back,5720104293,213,3.41,5720104289,141,29.4,5720104291,212,14.9,5720104287,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484127,529,1,1,45,33,2nnlsjfbcea40t4jeclcbw9lk,1,39.8,29.5,2025-05-11T12:47:16.761Z,2025-05-11T12:48:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720104535,212,23.3,5720104531,140,44.1,5720104533,141,63.1,5720104537,213,1.38,5720104529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484217,530,1,1,45,36,2nnlsjfbcea40t4jeclcbw9lk,0,45.9,60.0,2025-05-11T12:47:19.928Z,2025-05-11T12:47:25Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720104989,140,93.2,5720104991,141,20.6,5720104987,56,Right,5720104997,1,,5720104995,213,5.79,5720104985,155,,5720104993,212,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484625,329,12,1,45,43,7hlumphk42363z3i2nry2wrzj,1,2.3,94.2,2025-05-11T12:47:26.841Z,2025-05-11T12:47:47Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5720107263,213,0.06,5720107255,56,Back,5720107259,141,97.5,5720107257,140,40.8,5720107261,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484421,531,1,1,45,49,2nnlsjfbcea40t4jeclcbw9lk,1,62.2,2.9,2025-05-11T12:47:33.207Z,2025-05-11T12:47:36Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720106079,213,2.56,5720106077,212,10.9,5720106071,56,Right,5720106073,140,53.5,5720106075,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484485,532,1,1,45,52,2nnlsjfbcea40t4jeclcbw9lk,1,56.5,14.3,2025-05-11T12:47:35.975Z,2025-05-11T12:47:39Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720106421,140,52.1,5720106425,212,13.7,5720106415,56,Center,5720106427,213,1.91,5720106423,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484533,533,1,1,45,55,2nnlsjfbcea40t4jeclcbw9lk,1,52.1,33.1,2025-05-11T12:47:39.063Z,2025-05-11T12:47:42Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720106695,141,4.6,5720106693,140,59.1,5720106691,56,Right,5720106699,213,5.07,5720106697,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484633,534,1,1,45,58,2nnlsjfbcea40t4jeclcbw9lk,1,59.1,4.6,2025-05-11T12:47:42.039Z,2025-05-11T12:47:48Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720107295,212,11.4,5720107287,56,Right,5720107291,140,52.5,5720107297,213,2.22,5720107293,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484641,330,30,1,46,3,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T12:47:47.516Z,2025-05-11T12:47:48Z,,,,5720107341,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484645,535,30,1,46,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T12:47:47.516Z,2025-05-11T12:47:48Z,,,,5720107361,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500315,335,32,2,45,0,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T13:05:12.464Z,2025-05-11T13:05:13Z,,,,5720190471,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500435,554,32,2,45,0,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T13:05:12.464Z,2025-05-11T13:05:14Z,,,,5720191011,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500785,555,1,2,45,0,2nnlsjfbcea40t4jeclcbw9lk,1,49.7,49.7,2025-05-11T13:05:12.465Z,2025-05-11T13:05:24Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720192849,213,2.91,5720192843,140,33.2,5720192847,212,17.8,5720192851,279,S,5720192845,141,55.7,5720192841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502371,568,1,2,45,2,2nnlsjfbcea40t4jeclcbw9lk,1,32.1,57.9,2025-05-11T13:05:15.243Z,2025-05-11T13:06:42Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720201067,213,3.35,5720201063,141,52.7,5720201065,212,17.0,5720201061,140,16.3,5720201059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502657,569,1,2,45,8,2nnlsjfbcea40t4jeclcbw9lk,0,19.2,50.6,2025-05-11T13:05:20.970Z,2025-05-11T13:06:55Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5720202603,212,44.3,5720202599,140,60.1,5720202597,56,Center,5720202605,213,0.25,5720202607,1,,5720202595,157,,5720202601,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500965,336,12,2,45,9,7hlumphk42363z3i2nry2wrzj,1,28.8,27.0,2025-05-11T13:05:21.951Z,2025-05-11T13:05:31Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720193763,212,8.6,5720193755,56,Back,5720193759,140,36.5,5720193765,213,0.36,5720193761,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500831,556,1,2,45,11,2nnlsjfbcea40t4jeclcbw9lk,1,63.0,64.6,2025-05-11T13:05:23.882Z,2025-05-11T13:05:26Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720193065,56,Left,5720193073,213,1.54,5720193063,3,,5720193069,141,97.5,5720193071,212,22.4,5720193067,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500903,557,1,2,45,13,2nnlsjfbcea40t4jeclcbw9lk,1,63.7,97.4,2025-05-11T13:05:26.058Z,2025-05-11T13:05:28Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720193451,213,3.17,5720193449,212,20.3,5720193441,140,44.4,5720193445,141,96.5,5720193437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500971,558,1,2,45,16,2nnlsjfbcea40t4jeclcbw9lk,1,43.5,95.9,2025-05-11T13:05:28.798Z,2025-05-11T13:05:31Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720193801,56,Back,5720193805,141,76.6,5720193807,212,13.9,5720193803,140,39.0,5720193809,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501023,559,1,2,45,19,2nnlsjfbcea40t4jeclcbw9lk,1,38.3,73.9,2025-05-11T13:05:31.530Z,2025-05-11T13:05:33Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720194035,56,Back,5720194041,212,12.8,5720194039,141,64.8,5720194045,213,3.65,5720194037,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501111,560,1,2,45,20,2nnlsjfbcea40t4jeclcbw9lk,1,26.2,66.3,2025-05-11T13:05:33.402Z,2025-05-11T13:05:37Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720194495,56,Back,5720194507,213,3.61,5720194505,212,21.2,5720194503,141,52.1,5720194497,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
