id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2819870329,347,10,2,48,17,aj8ytsr2ap33tod0hd8ofzaw9,1,1.8,52.2,2025-05-29T01:15:32.030Z,2025-05-29T01:21:02Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755540999,56,Back,5755555355,233,438,5755540997,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870249,346,6,2,48,18,aj8ytsr2ap33tod0hd8ofzaw9,0,0.0,43.6,2025-05-29T01:15:33.672Z,2025-05-29T02:14:15Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755540545,56,Back,5755555441,233,440,5755543009,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870317,440,6,2,48,18,87c66ubwpzykovmkaf1t46bis,1,100.0,56.4,2025-05-29T01:15:33.672Z,2025-05-29T02:14:15Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755540995,75,,5755540993,56,Center,5755555399,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870057,439,43,2,48,19,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:15:34.748Z,2025-05-29T01:16:12Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755539465,346,0,5755539463,56,Center,5755541289,144,5,5755540667,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870357,441,1,2,48,51,87c66ubwpzykovmkaf1t46bis,0,99.5,0.5,2025-05-29T01:16:06.990Z,2025-05-29T01:16:09Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755541189,223,,5755541199,213,1.77,5755541201,1,,5755541193,140,91.9,5755541183,2,,5755541187,155,,5755541197,212,39.6,5755541191,56,Center,5755541195,141,57.5,5755541185,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870391,349,1,2,48,57,aj8ytsr2ap33tod0hd8ofzaw9,1,14.9,45.4,2025-05-29T01:16:12.936Z,2025-05-29T01:16:14Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755541411,141,44.0,5755541415,213,6.24,5755541409,140,35.3,5755541413,212,21.4,5755541407,56,Back,5755541405,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870395,350,3,2,48,59,aj8ytsr2ap33tod0hd8ofzaw9,0,36.4,39.2,2025-05-29T01:16:14.400Z,2025-05-29T01:16:47Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755541457,56,Back,5755541459,286,,5755543153,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870683,443,7,2,48,59,87c66ubwpzykovmkaf1t46bis,1,63.6,60.8,2025-05-29T01:16:14.401Z,2025-05-29T01:16:46Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755543077,56,Center,5755543079,285,,5755543119,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870397,351,43,2,49,0,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-29T01:16:15.660Z,2025-05-29T01:16:22Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755541461,56,Back,5755541981,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870427,442,4,2,49,2,87c66ubwpzykovmkaf1t46bis,1,65.9,61.4,2025-05-29T01:16:18.007Z,2025-05-29T01:17:36Z,,,,5755541839,233,352,5755541709,56,Center,5755541715,286,,5755541711,152,,5755543457,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870433,352,4,2,49,2,aj8ytsr2ap33tod0hd8ofzaw9,0,34.1,38.6,2025-05-29T01:16:18.008Z,2025-05-29T01:16:25Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755541777,56,Back,5755541867,233,442,5755541779,152,,5755541783,285,,5755542145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870833,444,1,2,49,33,87c66ubwpzykovmkaf1t46bis,1,62.7,66.4,2025-05-29T01:16:48.637Z,2025-05-29T01:16:52Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755543907,141,55.1,5755543899,5,,5755543905,140,45.8,5755543901,152,,5755543909,212,19.3,5755543911,213,3.55,5755543903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870879,445,1,2,49,37,87c66ubwpzykovmkaf1t46bis,1,45.8,55.1,2025-05-29T01:16:52.743Z,2025-05-29T01:16:58Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755544191,141,5.3,5755544195,213,5.54,5755544185,155,,5755544197,1,,5755544187,56,Right,5755544193,212,49.8,5755544189,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870897,446,1,2,49,43,87c66ubwpzykovmkaf1t46bis,1,94.4,11.3,2025-05-29T01:16:58.192Z,2025-05-29T01:17:00Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755544333,2,,5755544339,56,Center,5755544343,140,98.1,5755544355,213,1.46,5755544351,212,36.7,5755544347,141,64.9,5755544337,155,,5755544357,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870995,447,1,2,49,45,87c66ubwpzykovmkaf1t46bis,0,98.1,64.9,2025-05-29T01:17:00.527Z,2025-05-29T01:23:32Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5755544887,140,91.9,5755544885,56,Center,5755544891,212,10.7,5755544889,141,52.5,5755544883,3,,5755544893,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870923,353,8,2,49,47,aj8ytsr2ap33tod0hd8ofzaw9,1,5.9,49.3,2025-05-29T01:17:02.705Z,2025-05-29T01:17:02Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755544519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870951,354,12,2,49,48,aj8ytsr2ap33tod0hd8ofzaw9,1,11.0,49.4,2025-05-29T01:17:03.872Z,2025-05-29T01:17:09Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755544655,141,52.4,5755544651,56,Back,5755544653,140,17.0,5755544721,15,,5755544659,213,0.31,5755544657,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819870999,448,13,2,49,52,87c66ubwpzykovmkaf1t46bis,1,87.0,60.6,2025-05-29T01:17:07.077Z,2025-05-29T01:23:14Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,1.0,5755561019,103,31.9,5755560743,17,,5755561017,102,38.8,5755560741,20,,5755561015,75,,5755561023,146,91.7,5755560161,56,Center,5755561029,231,51.3,5755560157,22,,5755561025,147,51.6,5755561021,458,5755560755,153,,,5755561027,230,98.1,,,,,,,,,,,,,,,,,,
2819871007,449,13,2,49,52,87c66ubwpzykovmkaf1t46bis,1,90.9,47.2,2025-05-29T01:17:07.221Z,2025-05-29T02:39:03Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755560389,22,,5755561165,15,,5755561329,77,,5755561341,103,47.2,5755561345,147,56.0,5755561347,230,99.0,5755561335,55,448,5755561331,29,,5755561175,153,,5755561343,146,98.5,5755559165,56,5755560391,17,,Center,5755561339,102,63.5,5755561349,231,49.3,5755561333,154,,5755561173,328,,,,,,,,,,
2819871023,355,44,2,49,53,aj8ytsr2ap33tod0hd8ofzaw9,1,5.3,45.6,2025-05-29T01:17:08.718Z,2025-05-29T01:17:11Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755545099,233,450,5755545039,285,,5755545037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871015,450,44,2,49,53,87c66ubwpzykovmkaf1t46bis,0,94.4,55.0,2025-05-29T01:17:08.719Z,2025-05-29T01:17:11Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5755545139,233,355,5755544991,56,Center,5755544993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871029,356,11,2,49,53,aj8ytsr2ap33tod0hd8ofzaw9,1,6.3,43.7,2025-05-29T01:17:08.817Z,2025-05-29T01:23:35Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755545067,88,,5755545065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871317,358,27,2,50,28,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-29T01:17:43.953Z,2025-05-29T02:16:09Z,,,,5755682783,200,,5755682785,40,,5755546895,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871345,452,27,2,50,28,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:17:43.953Z,2025-05-29T01:17:47Z,,,,5755546873,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871325,359,28,2,50,30,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-29T01:17:45.442Z,2025-05-29T01:17:49Z,,,,5755546759,55,358,5755546939,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871359,453,28,2,50,30,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:17:45.442Z,2025-05-29T01:17:48Z,,,,5755546917,55,452,5755546931,233,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871403,362,1,2,50,34,aj8ytsr2ap33tod0hd8ofzaw9,1,13.5,50.4,2025-05-29T01:17:49.992Z,2025-05-29T01:17:52Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755547105,140,19.6,5755547101,123,,5755547107,141,23.3,5755547103,56,Back,5755547115,213,5.05,5755547111,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871437,363,1,2,50,39,aj8ytsr2ap33tod0hd8ofzaw9,1,29.4,24.5,2025-05-29T01:17:54.689Z,2025-05-29T01:17:57Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755547319,140,34.6,5755547317,56,Back,5755547323,212,13.8,5755547325,213,5.12,5755547321,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871467,364,1,2,50,42,aj8ytsr2ap33tod0hd8ofzaw9,1,34.6,5.8,2025-05-29T01:17:57.433Z,2025-05-29T01:19:00Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,5755547475,212,40.1,5755547471,140,71.5,5755547477,213,0.26,5755547467,155,,5755547473,141,21.1,5755547469,56,Right,5755547479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871477,455,4,2,50,47,87c66ubwpzykovmkaf1t46bis,1,29.2,79.8,2025-05-29T01:18:02.159Z,2025-05-29T01:18:06Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755547583,56,Back,5755547593,233,365,5755547589,285,,5755547585,152,,5755547581,13,,5755547587,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871475,365,4,2,50,47,aj8ytsr2ap33tod0hd8ofzaw9,0,70.8,20.2,2025-05-29T01:18:02.160Z,2025-05-29T01:18:05Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5755547613,233,455,5755547577,265,,5755547571,13,,5755547575,152,,5755547579,286,,5755547573,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871627,456,1,2,51,7,87c66ubwpzykovmkaf1t46bis,1,32.0,81.7,2025-05-29T01:18:22.059Z,2025-05-29T01:18:26Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755548457,140,55.2,5755548455,56,Center,5755548461,212,25.4,5755548451,5,,5755548459,141,71.1,5755548453,152,,5755548463,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819893023,638,83,2,51,10,aj8ytsr2ap33tod0hd8ofzaw9,0,37.7,57.6,2025-05-29T01:18:25.025Z,2025-05-29T02:12:14Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755675431,399,61rlxmejof8zjv8uw3sk1l045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871631,457,61,2,51,11,87c66ubwpzykovmkaf1t46bis,0,60.5,68.8,2025-05-29T01:18:26.386Z,2025-05-29T01:18:27Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755548483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871661,458,83,2,51,15,87c66ubwpzykovmkaf1t46bis,0,53.8,73.0,2025-05-29T01:18:30.557Z,2025-05-29T02:50:53Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755548781,399,dks0ibq4b4i2w3bcc05v8rhn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871681,367,1,2,51,17,aj8ytsr2ap33tod0hd8ofzaw9,1,36.6,42.7,2025-05-29T01:18:32.424Z,2025-05-29T01:18:34Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5755548759,213,5.82,5755548753,140,56.8,5755548757,212,23.7,5755548755,141,27.2,5755548751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871727,368,1,2,51,19,aj8ytsr2ap33tod0hd8ofzaw9,1,56.8,27.2,2025-05-29T01:18:34.481Z,2025-05-29T02:09:06Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755548957,155,,5755548967,212,54.8,5755548971,1,,5755548965,141,89.1,5755548961,56,Left,5755548969,213,0.88,5755548959,196,,5755548963,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871787,369,1,2,51,26,aj8ytsr2ap33tod0hd8ofzaw9,1,96.4,71.3,2025-05-29T01:18:41.129Z,2025-05-29T01:21:51Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,1.0,5755557405,154,,5755549261,213,4.03,5755549255,140,88.0,5755549257,141,55.4,5755557403,210,15,5755549253,56,Center,5755549259,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871791,370,15,2,51,27,aj8ytsr2ap33tod0hd8ofzaw9,1,89.5,50.3,2025-05-29T01:18:42.569Z,2025-05-29T02:47:19Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755549289,56,Center,5755557421,103,17.7,5755557465,233,459,5755549287,17,,5755557429,146,98.9,5755549285,22,,5755719317,328,,5755557431,147,50.2,5755719315,76,,5755557411,29,,5755557415,55,5755557419,102,53.6,369,5755557413,154,,5755557407,72,,,,,,,,,,,,,,,,
2819871781,459,10,2,51,27,87c66ubwpzykovmkaf1t46bis,1,2.9,48.7,2025-05-29T01:18:42.669Z,2025-05-29T01:21:52Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5755557473,233,370,5755549225,178,,5755549227,182,,5755549223,173,,5755549229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871859,371,1,2,51,35,aj8ytsr2ap33tod0hd8ofzaw9,0,98.6,74.1,2025-05-29T01:18:50.424Z,2025-05-29T01:18:51Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755549639,140,95.5,5755549637,56,Center,5755549645,213,4.37,5755549643,212,9.6,5755549641,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871871,460,12,2,51,35,87c66ubwpzykovmkaf1t46bis,1,3.0,36.9,2025-05-29T01:18:50.702Z,2025-05-29T01:25:51Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755549839,15,,5755549693,213,3.59,5755549735,167,,5755549689,141,33.7,5755549691,212,5.0,5755549685,56,Back,5755549687,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871865,372,6,2,51,36,aj8ytsr2ap33tod0hd8ofzaw9,1,99.1,64.3,2025-05-29T01:18:51.672Z,2025-05-29T02:14:16Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755549799,233,461,5755549739,56,Center,5755549741,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819871875,461,6,2,51,36,87c66ubwpzykovmkaf1t46bis,0,0.9,35.7,2025-05-29T01:18:51.672Z,2025-05-29T02:14:16Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755549771,73,,5755549805,233,372,5755549769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872143,373,1,2,52,9,aj8ytsr2ap33tod0hd8ofzaw9,1,99.5,99.5,2025-05-29T01:19:24.825Z,2025-05-29T01:19:39Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,1.0,5755551209,2,,5755551215,223,,5755551211,6,,5755551217,56,Center,5755551213,155,,5755551219,140,88.5,5755551227,1,,5755551719,154,,5755551221,141,55.5,5755551225,213,4.34,5755551717,210,5755551223,212,32.1,13,,,,,,,,,,,,,,,,,,,,,
2819872151,374,44,2,52,13,aj8ytsr2ap33tod0hd8ofzaw9,1,93.7,60.7,2025-05-29T01:19:28.697Z,2025-05-29T01:19:32Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5755551269,286,,5755551409,233,462,5755551265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872181,462,44,2,52,13,87c66ubwpzykovmkaf1t46bis,0,8.0,41.0,2025-05-29T01:19:28.698Z,2025-05-29T01:19:31Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755551425,233,374,5755551391,56,Back,5755551393,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872161,375,13,2,52,13,aj8ytsr2ap33tod0hd8ofzaw9,1,88.5,55.5,2025-05-29T01:19:28.977Z,2025-05-29T01:19:39Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5755551769,231,49.1,5755551765,328,,5755551761,103,47.2,5755551755,102,46.9,5755551767,230,98.8,5755551733,25,,5755551749,55,373,5755551309,17,,5755551311,56,Center,5755551743,154,,5755551735,15,5755551737,85,,,5755551741,29,,,,,,,,,,,,,,,,,,,
2819872177,376,5,2,52,15,aj8ytsr2ap33tod0hd8ofzaw9,0,101.3,44.8,2025-05-29T01:19:30.617Z,2025-05-29T02:14:30Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5755551377,346,,5755552213,233,463,5755551375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872317,463,5,2,52,15,87c66ubwpzykovmkaf1t46bis,1,-1.3,55.2,2025-05-29T01:19:30.617Z,2025-05-29T02:14:29Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755552209,233,376,5755552195,346,,5755552193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872331,464,1,2,52,35,87c66ubwpzykovmkaf1t46bis,1,2.6,50.1,2025-05-29T01:19:50.110Z,2025-05-29T01:19:52Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5755552277,212,14.8,5755552271,56,Back,5755552275,141,29.4,5755552283,237,,5755552279,213,5.03,5755552269,124,,5755552273,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872349,465,1,2,52,37,87c66ubwpzykovmkaf1t46bis,1,7.8,29.4,2025-05-29T01:19:52.288Z,2025-05-29T01:19:54Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755552369,56,Back,5755552377,213,0.51,5755552373,141,52.2,5755552375,212,31.7,5755552371,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872391,466,1,2,52,39,87c66ubwpzykovmkaf1t46bis,1,34.1,52.2,2025-05-29T01:19:54.149Z,2025-05-29T01:19:59Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755552599,140,15.0,5755552605,213,2.67,5755552603,212,22.5,5755552601,141,67.3,5755552597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872417,467,1,2,52,44,87c66ubwpzykovmkaf1t46bis,1,27.2,74.4,2025-05-29T01:19:59.322Z,2025-05-29T01:20:02Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755552757,56,Back,5755552765,213,0.94,5755552761,141,94.5,5755552759,140,36.7,5755552763,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872473,468,1,2,52,46,87c66ubwpzykovmkaf1t46bis,1,36.6,94.2,2025-05-29T01:20:01.837Z,2025-05-29T01:20:08Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755553037,212,17.2,5755553039,213,6.14,5755553035,141,90.5,5755553031,56,Left,5755553033,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872479,469,3,2,52,51,87c66ubwpzykovmkaf1t46bis,0,41.8,86.0,2025-05-29T01:20:06.463Z,2025-05-29T02:14:19Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5755553053,286,,5755553051,56,Back,5755553079,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872457,377,7,2,52,51,aj8ytsr2ap33tod0hd8ofzaw9,1,58.2,14.0,2025-05-29T01:20:06.464Z,2025-05-29T02:14:18Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,5755553073,233,469,5755552963,285,,5755552961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872467,379,1,2,52,52,aj8ytsr2ap33tod0hd8ofzaw9,1,61.1,14.2,2025-05-29T01:20:07.540Z,2025-05-29T01:30:18Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755552993,56,Right,5755553001,212,8.6,5755553003,213,5.92,5755552999,141,9.7,5755552997,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872499,380,1,2,52,55,aj8ytsr2ap33tod0hd8ofzaw9,1,57.4,34.9,2025-05-29T01:20:10.832Z,2025-05-29T01:28:46Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755553179,140,62.1,5755553177,56,Center,5755553181,141,53.7,5755553185,213,1.20,5755553183,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819876645,433,1,2,52,56,aj8ytsr2ap33tod0hd8ofzaw9,1,47.3,32.7,2025-05-29T01:20:11.641Z,2025-05-29T01:30:20Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5755576951,212,6.4,5755576947,140,50.0,5755576945,56,Center,5755576953,213,1.11,5755576949,141,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872507,381,1,2,52,57,aj8ytsr2ap33tod0hd8ofzaw9,0,62.1,53.7,2025-05-29T01:20:12.225Z,2025-05-29T01:30:26Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755553211,56,Center,5755553215,141,60.9,5755553213,140,72.8,5755553217,212,12.3,5755553219,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872529,470,1,2,52,57,87c66ubwpzykovmkaf1t46bis,1,29.8,31.8,2025-05-29T01:20:12.612Z,2025-05-29T01:20:14Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5755553305,213,6.13,5755553303,212,14.2,5755553301,141,28.6,5755553299,140,43.2,5755553297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872591,472,1,2,53,0,87c66ubwpzykovmkaf1t46bis,1,43.3,28.6,2025-05-29T01:20:15.587Z,2025-05-29T01:20:22Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755553557,213,6.08,5755553545,56,Right,5755553553,141,19.7,5755553555,212,29.9,5755553547,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872619,473,1,2,53,4,87c66ubwpzykovmkaf1t46bis,0,93.1,26.4,2025-05-29T01:20:19.164Z,2025-05-29T01:38:27Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755553709,213,2.22,5755553707,212,31.5,5755553705,141,63.4,5755553703,140,75.0,5755553701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872573,382,61,2,53,5,aj8ytsr2ap33tod0hd8ofzaw9,0,29.8,83.1,2025-05-29T01:20:20.352Z,2025-05-29T01:20:20Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5755553497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872647,383,1,2,53,13,aj8ytsr2ap33tod0hd8ofzaw9,0,23.0,38.5,2025-05-29T01:20:28.169Z,2025-05-29T01:20:29Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5755553853,140,32.4,5755553919,233,474,5755553859,213,6.12,5755553923,286,,5755553855,141,36.1,5755553851,56,Back,5755553917,236,,5755553857,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819872653,474,74,2,53,13,87c66ubwpzykovmkaf1t46bis,1,74.8,64.6,2025-05-29T01:20:28.170Z,2025-05-29T02:14:18Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755553879,56,Center,5755553883,285,,5755553971,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
